
[00:00:00.000 --> 00:00:06.000]  我們最近一直在看詩篇裡面的一組詩篇
[00:22:35.000 --> 00:22:37.000]  不是靠自己的能力
[00:22:37.000 --> 00:22:41.000]  也不要祈求從人那裡可以得到什麼榮耀
[00:22:41.000 --> 00:22:45.000]  其實主耶穌都警告過我們提醒過我們
[00:22:45.000 --> 00:22:49.000]  在登山寶訓第五章 馬太福音第五章那裡說
[00:22:49.000 --> 00:22:54.000]  為了實行上帝的旨意而受迫害的人多麼有福啊
[00:22:54.000 --> 00:22:57.000]  他們是天國的子民
[00:22:57.000 --> 00:23:00.000]  當別人因為你們跟從我而侮辱你們
[00:23:00.000 --> 00:23:01.000]  迫害你們
[00:23:01.000 --> 00:23:04.000]  說各樣壞話毀謗你們
[00:23:04.000 --> 00:23:06.000]  你們多麼有福啊
[00:23:06.000 --> 00:23:08.000]  要歡喜快樂
[00:23:08.000 --> 00:23:11.000]  因為在天上將有豐富的獎賞
[00:23:11.000 --> 00:23:13.000]  為你們保存著
[00:23:13.000 --> 00:23:18.000]  從前的先知也同樣受過人的迫害
[00:23:18.000 --> 00:23:24.000]  所以其實這個提醒已經讓我們知道
[00:23:24.000 --> 00:23:28.000]  侍奉主有時是會被人迫害
[00:23:28.000 --> 00:23:30.000]  被人毀謗
[00:23:30.000 --> 00:23:33.000]  被人藐視
[00:23:33.000 --> 00:23:37.000]  我重複一次這位侍奉者的心聲
[00:23:37.000 --> 00:23:41.000]  為了鼓勵我們當中納至侍奉主的弟兄姊妹
[00:23:41.000 --> 00:23:43.000]  我們要好好學習
[00:23:43.000 --> 00:23:46.000]  準備我們的心來侍奉主
[00:23:46.000 --> 00:23:49.000]  第一我們要清楚我們侍奉的對象
[00:23:49.000 --> 00:23:52.000]  是那位坐在天上的主
[00:23:52.000 --> 00:23:54.000]  是他掌管一切
[00:23:54.000 --> 00:23:56.000]  他掌管歷史
[00:23:56.000 --> 00:24:01.000]  第二我們要調整我們侍奉的心態
[00:24:01.000 --> 00:24:05.000]  不要尋求實踐自己的心願
[00:24:05.000 --> 00:24:09.000]  而是要仰望主的指示去侍奉主
[00:24:09.000 --> 00:24:12.000]  第三在侍奉裡
[00:24:12.000 --> 00:24:15.000]  我們要預備好我們會失望灰心
[00:24:15.000 --> 00:24:17.000]  當我們失望灰心的時候
[00:24:17.000 --> 00:24:20.000]  我們仍然要仰望主
[00:24:20.000 --> 00:24:24.000]  祈求和等候主的憐憫
[00:24:24.000 --> 00:24:28.000]  第四我們侍奉主的人不要期望
[00:24:28.000 --> 00:24:30.000]  會受別人的敬重
[00:24:30.000 --> 00:24:36.000]  反而要準備遭受別人的譏笑藐視
[00:24:36.000 --> 00:24:39.000]  求主幫助我們
[00:24:39.000 --> 00:24:43.000]  以主耶穌基督的心為心
[00:24:43.000 --> 00:24:46.000]  去忠心侍奉我們的主
[00:24:46.000 --> 00:24:49.000]  這是一種祈禱
[00:24:49.000 --> 00:24:51.000]  親愛的天父我們感謝你
[00:24:51.000 --> 00:24:54.000]  讓我們認識你成為你的兒女
[00:24:54.000 --> 00:24:58.000]  求你幫助我們充滿熱忱的來侍奉你
[00:24:58.000 --> 00:25:02.000]  不要尋求從人類的敬重和榮耀
[00:25:02.000 --> 00:25:07.000]  只求將來得到你為我們存留在天上的獎賞
[00:25:07.000 --> 00:25:10.000]  奉耶穌基督的名祈禱
[00:25:10.000 --> 00:25:11.000]  阿門
