
[00:00:00.000 --> 00:00:03.580]  今天和大家一起思想有關神的道
[00:22:23.000 --> 00:22:25.000]  就不能得冠冕
[00:22:25.000 --> 00:22:27.000]  這裡說的是discipline
[00:22:27.000 --> 00:22:30.000]  是說在比賽之前
[00:22:30.000 --> 00:22:31.000]  要準備比賽
[00:22:31.000 --> 00:22:34.000]  一定要有紀律性的操練
[00:22:34.000 --> 00:22:36.000]  你不可以隨便就以為
[00:22:36.000 --> 00:22:38.000]  可以去得獎牌
[00:22:38.000 --> 00:22:41.000]  一位奧運的選手
[00:22:41.000 --> 00:22:43.000]  有人訪問他的時候
[00:22:43.000 --> 00:22:45.000]  你怎麼操練的
[00:22:45.000 --> 00:22:47.000]  他就很清楚地說
[00:22:47.000 --> 00:22:49.000]  他說我很清楚地知道
[00:22:49.000 --> 00:22:51.000]  金牌是不會無緣無故
[00:22:51.000 --> 00:22:53.000]  從天上掉下來的
[00:22:53.000 --> 00:22:57.000]  如果不是勤力地去操練
[00:22:57.000 --> 00:23:00.000]  如果不是要承受我的身體
[00:23:00.000 --> 00:23:03.000]  要經歷很多很多的痛楚
[00:23:03.000 --> 00:23:06.000]  我的身體面對著很多疼痛酸軟
[00:23:06.000 --> 00:23:08.000]  大家知道要賽跑
[00:23:08.000 --> 00:23:10.000]  要操練是很辛苦
[00:23:10.000 --> 00:23:13.000]  如果我不是預備好經歷這些
[00:23:13.000 --> 00:23:18.000]  我絕對沒有機會可以擲金
[00:23:18.000 --> 00:23:22.000]  你明白當聖經提及一個比賽的時候
[00:23:22.000 --> 00:23:25.000]  就在提及我們要有紀律
[00:23:25.000 --> 00:23:28.000]  幫自己能夠明白真理
[00:23:28.000 --> 00:23:32.000]  明白真理不只是偶爾星期天回來聽道
[00:23:32.000 --> 00:23:34.000]  而是你真的願意付出代價
[00:23:34.000 --> 00:23:38.000]  去認真地認識、研讀聖經
[00:23:38.000 --> 00:23:42.000]  也學習如何幫助別人去明白
[00:23:42.000 --> 00:23:45.000]  第三,聖經提及一個農夫
[00:23:45.000 --> 00:23:48.000]  這個農夫是很堅持的
[00:23:48.000 --> 00:23:54.000]  他堅持著一定要在工作上不放棄
[00:23:54.000 --> 00:23:56.000]  因為做完一天的勞作之後
[00:23:56.000 --> 00:23:58.000]  不是馬上有收成的
[00:23:58.000 --> 00:24:02.000]  他要繼續努力才會有收成
[00:24:02.000 --> 00:24:06.000]  但是他收成是先嘗果實
[00:24:06.000 --> 00:24:09.000]  他會首先得到那份成果
[00:24:09.000 --> 00:24:13.000]  因為他是努力地去工作
[00:24:13.000 --> 00:24:15.000]  當我們看到這三個情況
[00:24:15.000 --> 00:24:19.000]  忍耐著、紀律著、堅持著
[00:24:19.000 --> 00:24:22.000]  聖經就用這三方面描述
[00:24:22.000 --> 00:24:27.000]  那種為真道堅守的態度
[00:24:27.000 --> 00:24:29.000]  有時候可能不太明白
[00:24:29.000 --> 00:24:31.000]  但聖經就說在第七節
[00:24:31.000 --> 00:24:34.000]  「你要想想我的話」
[00:24:34.000 --> 00:24:36.000]  思想回所說的
[00:24:36.000 --> 00:24:39.000]  「凡事主必給你領悟明」
[00:24:39.000 --> 00:24:42.000]  在不同的處境、面對不同的困難時
[00:24:42.000 --> 00:24:45.000]  你放心,聖靈會幫助你明白
[00:24:45.000 --> 00:24:50.000]  如何繼續委身、堅守在神的道裡面
[00:24:50.000 --> 00:24:54.000]  然後保羅就說他自己的經歷
[00:24:54.000 --> 00:24:57.000]  第八節,我請大家跟我一起讀出來
[00:24:57.000 --> 00:24:58.000]  第八節
[00:24:58.000 --> 00:25:03.000]  「你要記得那從死人中復活的耶穌基督
[00:25:03.000 --> 00:25:06.000]  他是大衛的後裔所生的
[00:25:06.000 --> 00:25:10.000]  這就是我所傳的福音」
[00:25:10.000 --> 00:25:14.000]  保羅難道以為提摩泰會忘記主耶穌?
[00:25:14.000 --> 00:25:17.000]  為什麼要這樣提,說你要記得?
[00:25:17.000 --> 00:25:20.000]  當然提摩泰不會忘記主耶穌
[00:25:20.000 --> 00:25:24.000]  但你會留意到在一些困難當中
[00:25:24.000 --> 00:25:27.000]  有時候我們的目光會專注在困難
[00:25:27.000 --> 00:25:31.000]  而忘記留心主耶穌
[00:25:31.000 --> 00:25:33.000]  所以我們常常唱的詩歌
[00:25:33.000 --> 00:25:38.000]  「當轉眼仰望耶穌」
[00:25:38.000 --> 00:25:39.000]  在困難的時候
[00:25:39.000 --> 00:25:42.000]  更加要思想耶穌是一位怎樣的主
[00:25:42.000 --> 00:25:45.000]  祂是復活了的主
[00:25:45.000 --> 00:25:48.000]  祂是得勝一切的死亡的主
[00:25:48.000 --> 00:25:51.000]  祂是勝過邪惡的權勢的主
[00:25:51.000 --> 00:25:55.000]  當你知道祂是那位復活的主
[00:25:55.000 --> 00:25:57.000]  你心裡面就有剛強
[00:25:57.000 --> 00:26:00.000]  可以面對挑戰
[00:26:00.000 --> 00:26:02.000]  你知道祂是大衛的後裔
[00:26:02.000 --> 00:26:04.000]  意味著祂曾經是人
[00:26:04.000 --> 00:26:09.000]  祂經歷過你會經歷到的世上的艱難
[00:26:09.000 --> 00:26:11.000]  祂會體恤,祂會明白
[00:26:11.000 --> 00:26:13.000]  祂會成為你的幫助
[00:26:13.000 --> 00:26:17.000]  因此你可以忍耐著那些可能有的壓力
[00:26:17.000 --> 00:26:18.000]  所以保羅說
[00:26:18.000 --> 00:26:20.000]  就算我受了捆綁
[00:26:20.000 --> 00:26:23.000]  我都不害怕第九節
[00:26:23.000 --> 00:26:26.000]  我為了這福音受了磨難
[00:26:26.000 --> 00:26:29.000]  好像一個犯人一樣被人捆綁起來
[00:26:29.000 --> 00:26:34.000]  可是神的話卻不被捆綁
[00:26:34.000 --> 00:26:35.000]  大家讀一次
[00:26:35.000 --> 00:26:39.000]  可是神的話卻不被捆綁
[00:26:39.000 --> 00:26:43.000]  神的道是不會被捆綁的
[00:26:43.000 --> 00:26:46.000]  有些人以為我們被取笑了
[00:26:46.000 --> 00:26:47.000]  被人批評了
[00:26:47.000 --> 00:26:50.000]  我們很失敗了
[00:26:50.000 --> 00:26:51.000]  不是
[00:26:51.000 --> 00:26:54.000]  當你堅守在神的真道裡面
[00:26:54.000 --> 00:26:56.000]  永遠不會失敗
[00:26:56.000 --> 00:27:01.000]  因為神的道是不會被人的輕視捆綁著
[00:27:01.000 --> 00:27:05.000]  神的道是永遠立定的
[00:27:05.000 --> 00:27:06.000]  因此保羅說
[00:27:06.000 --> 00:27:08.000]  就算我受了這些困難
[00:27:08.000 --> 00:27:10.000]  我仍然可以很安然
[00:27:10.000 --> 00:27:14.000]  因為知道神的道仍然可以立定
[00:27:14.000 --> 00:27:17.000]  當你看回很多宗教歷史的時候
[00:27:17.000 --> 00:27:20.000]  你會看到很多人因為神的道
[00:27:20.000 --> 00:27:21.000]  他們堅守真理
[00:27:21.000 --> 00:27:22.000]  甚至殉道
[00:27:22.000 --> 00:27:23.000]  剛才說的
[00:27:23.000 --> 00:27:25.000]  但你會最後發現
[00:27:25.000 --> 00:27:28.000]  神很奇妙地透過他們的見證
[00:27:28.000 --> 00:27:32.000]  讓很多人在他們死後
[00:27:32.000 --> 00:27:34.000]  而信耶穌
[00:27:34.000 --> 00:27:37.000]  你看到很多見證都是這樣
[00:27:37.000 --> 00:27:39.000]  這些種子
[00:27:39.000 --> 00:27:43.000]  宣教士殉道之後的種子
[00:27:43.000 --> 00:27:46.000]  是教會的種子
[00:27:46.000 --> 00:27:50.000]  教會在當中因此而成長
[00:27:50.000 --> 00:27:52.000]  神的道是不會被捆綁的
[00:27:52.000 --> 00:27:53.000]  我記得有一天
[00:27:53.000 --> 00:27:56.000]  我自己早上起床的時候
[00:27:56.000 --> 00:27:57.000]  想起一些事情
[00:27:57.000 --> 00:27:59.000]  覺得很困難
[00:27:59.000 --> 00:28:01.000]  心裡有些覺得很難
[00:28:01.000 --> 00:28:03.000]  很困難
[00:28:03.000 --> 00:28:04.000]  突然間我很感謝上帝
[00:28:04.000 --> 00:28:07.000]  將一句說話放在我心裡
[00:28:07.000 --> 00:28:09.000]  突然間一句說話浮現
[00:28:09.000 --> 00:28:10.000]  聖經裡面所說
[00:28:10.000 --> 00:28:14.000]  我知道我所信的是誰
[00:28:14.000 --> 00:28:19.000]  也知道他能保守我所交託他的
[00:28:19.000 --> 00:28:22.000]  直到那天
[00:28:22.000 --> 00:28:23.000]  心裡面有一種鼓勵
[00:28:23.000 --> 00:28:25.000]  我知道不在乎我
[00:28:25.000 --> 00:28:27.000]  我所交託他
[00:28:27.000 --> 00:28:28.000]  他會保守我
[00:28:28.000 --> 00:28:29.000]  他所交付給我的
[00:28:29.000 --> 00:28:31.000]  他會保存
[00:28:31.000 --> 00:28:34.000]  因此心裡可以繼續
[00:28:34.000 --> 00:28:35.000]  不要緊
[00:28:35.000 --> 00:28:37.000]  祈禱交託給神
[00:28:37.000 --> 00:28:38.000]  各位弟兄姊妹
[00:28:38.000 --> 00:28:42.000]  在你將來的人生的路上
[00:28:42.000 --> 00:28:45.000]  當你要繼續跟隨主
[00:28:45.000 --> 00:28:48.000]  你見到很多見證人圍繞著你
[00:28:48.000 --> 00:28:50.000]  這些見證人包括了一些
[00:28:50.000 --> 00:28:54.000]  為真道而犧牲自己的人
[00:28:54.000 --> 00:28:56.000]  就算不是犧牲自己
[00:28:56.000 --> 00:28:59.000]  他們負上代價的人
[00:28:59.000 --> 00:29:02.000]  這些見證人圍繞在我們身邊
[00:29:02.000 --> 00:29:06.000]  因此你和我都要記得
[00:29:06.000 --> 00:29:10.000]  我們應當為神的道剛強
[00:29:10.000 --> 00:29:16.000]  也準備站穩在真理當中
[00:29:16.000 --> 00:29:24.000]  我們一起祈禱
[00:29:24.000 --> 00:29:27.000]  我請各位弟兄姊妹為自己祈禱
[00:29:27.000 --> 00:29:31.000]  如果你未曾認識聖經
[00:29:31.000 --> 00:29:35.000]  求神讓你可以明白真理的道
[00:29:35.000 --> 00:29:38.000]  也讓你在將來無論什麼處境
[00:29:38.000 --> 00:29:40.000]  仍然站立得穩
[00:29:40.000 --> 00:30:09.000]  每個人都為自己祈禱
[00:30:10.000 --> 00:30:29.000]  祈禱
[00:30:29.000 --> 00:30:32.000]  親愛的主我們感謝祢
[00:30:32.000 --> 00:30:34.000]  因為祢賜下生命的道
[00:30:34.000 --> 00:30:37.000]  讓我們能夠蒙恩得救
[00:30:37.000 --> 00:30:40.000]  主祢的說話是永恆的道
[00:30:40.000 --> 00:30:42.000]  天地都要廢去
[00:30:42.000 --> 00:30:46.000]  但祢的說話一點一滑都不會廢去
[00:30:46.000 --> 00:30:48.000]  主祢求祢幫助我們
[00:30:48.000 --> 00:30:51.000]  更加知道去珍惜祢的說話
[00:30:51.000 --> 00:30:54.000]  去知道去明白
[00:30:54.000 --> 00:30:57.000]  去認識去研讀
[00:30:57.000 --> 00:31:01.000]  主祢帶領我們在這個彎曲
[00:31:01.000 --> 00:31:03.000]  活茂的世代
[00:31:03.000 --> 00:31:05.000]  很多不同的思潮當中
[00:31:05.000 --> 00:31:07.000]  求祢幫助我們
[00:31:07.000 --> 00:31:09.000]  能夠正確的認識祢的話
[00:31:09.000 --> 00:31:12.000]  又能夠行在祢的道當中
[00:31:12.000 --> 00:31:14.000]  求主聽我們的禱告
[00:31:14.000 --> 00:31:16.000]  有聲無聲
[00:31:16.000 --> 00:31:18.000]  奉耶穌基督的聖名求
[00:31:18.000 --> 00:31:20.000]  阿門
