
[00:00:00.000 --> 00:00:02.420]  我們主日早上來到就是一個目的
[00:14:18.200 --> 00:14:20.480]  生命強化的元素
[00:14:20.480 --> 00:14:22.240]  按著詩篇第一篇第二節
[00:14:22.240 --> 00:14:25.120]  就是要默想上帝的話
[00:14:25.120 --> 00:14:26.200]  那你就說
[00:14:26.200 --> 00:14:29.520]  我默想的動力由哪裡來
[00:14:29.520 --> 00:14:31.200]  所以詩人就說
[00:14:31.200 --> 00:14:35.320]  為喜愛耶和華的律法
[00:14:35.320 --> 00:14:36.240]  即是《聖經》
[00:14:36.240 --> 00:14:37.560]  舊約思想
[00:14:37.560 --> 00:14:39.440]  為什麼我想它
[00:14:39.440 --> 00:14:40.720]  因為我喜歡它
[00:14:40.720 --> 00:14:41.480]  是不是
[00:14:41.480 --> 00:14:44.000]  什麼叫日有所思
[00:14:44.000 --> 00:14:45.440]  夜有所夢
[00:14:45.440 --> 00:14:46.400]  我想問一問你自己
[00:14:46.400 --> 00:14:47.640]  現在給十五秒
[00:14:47.640 --> 00:14:50.600]  你在想什麼
[00:14:50.600 --> 00:14:57.000]  你在想什麼
[00:14:57.000 --> 00:14:58.320]  你今晚睡覺
[00:14:58.320 --> 00:15:00.080]  就可能夢見那樣
[00:15:00.080 --> 00:15:01.760]  你說今晚睡覺很安詳
[00:15:01.760 --> 00:15:03.120]  其實你在想的那樣東西
[00:15:03.120 --> 00:15:05.200]  不是很深入
[00:15:05.200 --> 00:15:06.840]  拍拖的人就知道
[00:15:06.840 --> 00:15:09.120]  想起男朋友女朋友的時候
[00:15:09.120 --> 00:15:10.360]  一想起就算不用想
[00:15:10.360 --> 00:15:12.520]  他整晚都是想起那些
[00:15:12.520 --> 00:15:13.640]  做媽媽就知道
[00:15:13.640 --> 00:15:14.960]  不用想兒子
[00:15:14.960 --> 00:15:15.880]  兒子說女兒
[00:15:15.880 --> 00:15:19.720]  一聲叫就會醒了
[00:15:19.720 --> 00:15:22.440]  這個就是他的生命裡面所想
[00:15:22.440 --> 00:15:24.280]  原來詩人說
[00:15:24.280 --> 00:15:26.720]  喜愛在新譯本裡面
[00:15:26.720 --> 00:15:28.840]  即是Good News for Modern Man
[00:15:28.840 --> 00:15:29.880]  他就這樣說
[00:15:29.880 --> 00:15:31.080]  喜愛是什麼呢
[00:15:31.080 --> 00:15:33.760]  這個字就是Find Joy
[00:15:33.760 --> 00:15:35.320]  找到喜樂
[00:15:35.320 --> 00:15:36.440]  在什麼喜樂呢
[00:15:36.440 --> 00:15:37.880]  In Obeying the Lord
[00:15:37.880 --> 00:15:41.480]  即是當我們能夠順服聽從上帝的話的時候
[00:15:41.480 --> 00:15:43.360]  就會喜樂
[00:15:43.360 --> 00:15:45.240]  牧師是不是真的
[00:15:45.240 --> 00:15:46.720]  我看電影
[00:15:46.720 --> 00:15:48.320]  孤星女看得多喜樂
[00:15:48.320 --> 00:15:49.400]  雖然會哭
[00:15:49.400 --> 00:15:52.520]  但心裡面覺得正
[00:15:52.520 --> 00:15:53.800]  我去開心
[00:15:53.800 --> 00:15:55.720]  歐洲
[00:15:55.720 --> 00:15:57.520]  郵輪游十五天
[00:15:57.520 --> 00:15:59.160]  正
[00:15:59.160 --> 00:16:01.360]  我進到
[00:16:01.360 --> 00:16:03.120]  Apita
[00:16:03.120 --> 00:16:04.240]  任買東西
[00:16:04.240 --> 00:16:05.120]  不用錢
[00:16:05.120 --> 00:16:06.320]  正
[00:16:06.320 --> 00:16:09.480]  自己簽卡
[00:16:09.480 --> 00:16:10.560]  WhatsApp
[00:16:10.560 --> 00:16:11.080]  正在上
[00:16:11.080 --> 00:16:12.400]  現在正在敬拜都有人
[00:16:12.400 --> 00:16:13.080]  有人來
[00:16:13.080 --> 00:16:15.040]  咚咚咚
[00:16:15.040 --> 00:16:18.240]  我不是否定這些東西
[00:16:18.240 --> 00:16:20.600]  但詩人告訴我們
[00:16:20.600 --> 00:16:22.120]  找到喜樂
[00:16:22.120 --> 00:16:24.920]  當然我們在旅遊找到一些快樂
[00:16:24.920 --> 00:16:25.760]  電影有些快樂
[00:16:25.760 --> 00:16:27.680]  但我們找到的喜樂
[00:16:27.680 --> 00:16:33.080]  是在順服和遵從上帝的律
[00:16:33.080 --> 00:16:34.360]  所以詩人在第一篇裡面
[00:16:34.360 --> 00:16:37.120]  就用一個生物的比喻
[00:16:37.120 --> 00:16:38.920]  當人思想上帝的話的時候
[00:16:38.920 --> 00:16:39.840]  就好像什麼
[00:16:39.840 --> 00:16:41.240]  記不記得
[00:16:41.240 --> 00:16:43.240]  一棵植物在溪水裡面
[00:16:43.240 --> 00:16:44.360]  即是很豐富的成長
[00:16:44.360 --> 00:16:46.440]  它會結果
[00:16:46.440 --> 00:16:46.960]  但他又說
[00:16:46.960 --> 00:16:48.000]  當我不思想的時候
[00:16:48.000 --> 00:16:49.560]  就好像什麼
[00:16:49.560 --> 00:16:50.720]  康丕
[00:16:50.720 --> 00:16:51.840]  什麼叫康丕
[00:16:51.840 --> 00:16:52.720]  就是說得很文雅
[00:16:52.720 --> 00:16:54.200]  即是穀殻
[00:16:54.200 --> 00:16:56.080]  可能現代人不知道什麼叫穀殻
[00:16:56.080 --> 00:16:57.280]  穀殻就是很輕無用的
[00:16:57.280 --> 00:16:58.720]  谷刨出來包著
[00:16:58.720 --> 00:17:00.680]  一吹就沒有了
[00:17:00.680 --> 00:17:01.440]  大家想知道
[00:17:01.440 --> 00:17:02.520]  七八月去河源
[00:17:02.520 --> 00:17:04.200]  你就知道什麼叫穀殻
[00:17:04.200 --> 00:17:05.320]  因為可能收割了
[00:17:05.320 --> 00:17:07.800]  或者有些鄉村的暴動
[00:17:07.800 --> 00:17:08.880]  詩人就告訴我們
[00:17:08.880 --> 00:17:11.200]  當你思想或想疑惑的時候
[00:17:11.200 --> 00:17:13.360]  你面對什麼
[00:17:13.360 --> 00:17:15.360]  有上帝的話給詩人
[00:17:15.360 --> 00:17:16.320]  有人說
[00:17:16.320 --> 00:17:18.600]  當上帝給第一篇人的時候
[00:17:18.600 --> 00:17:20.920]  他是對人一個新的挑戰
[00:17:20.920 --> 00:17:21.680]  他的挑戰就是
[00:17:21.680 --> 00:17:23.600]  到底你想找耶和華裡面
[00:17:23.600 --> 00:17:26.000]  話語裡面凌盛你的喜樂
[00:17:26.000 --> 00:17:27.040]  還是你自己
[00:17:27.040 --> 00:17:29.880]  我行我素的喜樂
[00:17:29.880 --> 00:17:32.280]  所以有個人這麼說
[00:17:32.280 --> 00:17:34.080]  他用零和一
[00:17:34.080 --> 00:17:38.760]  去代表人生所有事的價值
[00:17:38.760 --> 00:17:40.360]  零是代表你所做的
[00:17:40.360 --> 00:17:45.120]  每一件事的價值就是零
[00:17:45.120 --> 00:17:48.880]  一就是耶穌基督
[00:17:48.880 --> 00:17:50.680]  所以這個數目
[00:17:50.680 --> 00:17:52.240]  二四六八
[00:17:52.240 --> 00:17:53.200]  如果沒錯
[00:17:53.200 --> 00:17:54.480]  可能是顏色的話
[00:17:54.480 --> 00:17:56.360]  搞到你還亂六
[00:17:56.360 --> 00:17:58.680]  這八個零
[00:17:58.680 --> 00:18:00.600]  有多大啊
[00:18:00.600 --> 00:18:01.120]  我想問
[00:18:01.120 --> 00:18:02.400]  你明白我的意思嗎
[00:18:02.400 --> 00:18:05.200]  它的價值是多少
[00:18:05.200 --> 00:18:07.200]  在讀書的人教書的人就說
[00:18:07.200 --> 00:18:08.320]  零零零零零
[00:18:08.320 --> 00:18:10.920]  都是什麼 都是零
[00:18:10.920 --> 00:18:14.040]  所以傳道書告訴我們
[00:18:14.040 --> 00:18:16.640]  虛空的虛空
[00:18:16.640 --> 00:18:18.680]  凡事都虛空
[00:18:18.680 --> 00:18:21.840]  如果在我們生命做一件事
[00:18:21.840 --> 00:18:22.640]  是零的時候
[00:18:22.640 --> 00:18:24.840]  因為傳道書支持我們
[00:18:24.840 --> 00:18:26.720]  所以你做很多事
[00:18:26.720 --> 00:18:28.280]  你買屋買樓生子結婚
[00:18:28.280 --> 00:18:29.360]  哇 什麼都安排
[00:18:29.360 --> 00:18:34.400]  都是虛空的虛空
[00:18:34.400 --> 00:18:36.320]  所以不信耶穌的人
[00:18:36.320 --> 00:18:37.840]  就好像亞歷山大死了的時候
[00:18:37.840 --> 00:18:38.880]  伸開兩只手
[00:18:38.880 --> 00:18:40.800]  告訴別人我什麼都沒有
[00:18:40.800 --> 00:18:43.160]  但我有耶穌
[00:18:43.160 --> 00:18:44.840]  但耶穌的位置在哪裡呢
[00:18:44.840 --> 00:18:47.640]  下一章
[00:18:47.640 --> 00:18:49.320]  耶穌 對不起
[00:18:49.320 --> 00:18:51.880]  你在我生命是有位置
[00:18:51.880 --> 00:18:53.040]  用保羅所說的
[00:18:53.040 --> 00:18:53.960]  我是屬肉體
[00:18:53.960 --> 00:18:55.840]  你在最後面
[00:18:55.840 --> 00:18:57.600]  識數的人就知道
[00:18:57.600 --> 00:19:00.360]  如果耶穌在你生命最後位置的時候
[00:19:00.360 --> 00:19:02.560]  你做多一件事
[00:19:02.560 --> 00:19:04.040]  即是什麼
[00:19:04.040 --> 00:19:07.120]  你的生命價值就用不值錢
[00:19:07.120 --> 00:19:08.160]  0.1
[00:19:08.160 --> 00:19:09.440]  即是我生命做一件事
[00:19:09.440 --> 00:19:10.400]  我就打工
[00:19:10.400 --> 00:19:11.400]  接著就是耶穌
[00:19:11.400 --> 00:19:12.360]  那你也很好
[00:19:12.360 --> 00:19:13.480]  我又做打工
[00:19:13.480 --> 00:19:14.520]  我又買股票
[00:19:14.520 --> 00:19:15.680]  我又要看黃色
[00:19:15.680 --> 00:19:16.920]  我又要照顧孩子
[00:19:16.920 --> 00:19:17.920]  我又要煮飯
[00:19:17.920 --> 00:19:19.640]  我又要做很多很多事
[00:19:19.640 --> 00:19:20.720]  不是說不對
[00:19:20.720 --> 00:19:21.560]  但耶穌
[00:19:21.560 --> 00:19:22.920]  禰只是最後
[00:19:22.920 --> 00:19:24.960]  所以你整世人真是叫做
[00:19:24.960 --> 00:19:27.520]  牢牢籠籠
[00:19:27.520 --> 00:19:28.280]  所以傳道書說
[00:19:28.280 --> 00:19:29.560]  你做什麼都行
[00:19:29.560 --> 00:19:32.680]  神在最後會跟你計算
[00:19:32.680 --> 00:19:34.560]  Amen
[00:19:34.560 --> 00:19:35.520]  所以耶穌說
[00:19:35.520 --> 00:19:38.680]  人若賺得全世界
[00:19:38.680 --> 00:19:40.680]  卻賠上生命
[00:19:40.680 --> 00:19:42.520]  有什麼益處
[00:19:42.520 --> 00:19:45.360]  這句話除了挑戰迷信的人就說
[00:19:45.360 --> 00:19:47.920]  你做做做做做都是只有零之外
[00:19:47.920 --> 00:19:49.640]  也都對基督徒說
[00:19:49.640 --> 00:19:51.360]  你做做做做做
[00:19:51.360 --> 00:19:52.320]  沒有耶穌的時候
[00:19:52.320 --> 00:19:54.520]  或者耶穌的位置很低
[00:19:54.520 --> 00:19:55.640]  你其實
[00:19:55.640 --> 00:19:57.080]  你做這些
[00:19:57.080 --> 00:19:59.960]  為了什麼呢
[00:19:59.960 --> 00:20:02.720]  當然大家很聰明
[00:20:02.720 --> 00:20:04.000]  這個一
[00:20:04.000 --> 00:20:06.040]  要麼就不能擺
[00:20:06.040 --> 00:20:07.720]  要麼就擺在什麼
[00:20:07.720 --> 00:20:08.960]  最後面
[00:20:08.960 --> 00:20:10.960]  擺中間行不行
[00:20:10.960 --> 00:20:13.160]  其實擺中間擺頭
[00:20:13.160 --> 00:20:14.600]  是完全一樣的
[00:20:14.600 --> 00:20:15.880]  你明不明
[00:20:15.880 --> 00:20:16.920]  你明不明
[00:20:16.920 --> 00:20:18.160]  這個一
[00:20:18.160 --> 00:20:19.360]  擺第四個零
[00:20:19.360 --> 00:20:20.640]  和擺第一個零
[00:20:20.640 --> 00:20:22.400]  那個數值是一樣的
[00:20:22.400 --> 00:20:23.120]  就是有時間
[00:20:23.120 --> 00:20:24.440]  我等下再來
[00:20:24.440 --> 00:20:26.840]  最後一張
[00:20:26.840 --> 00:20:28.320]  當耶穌擺頭的時候
[00:20:28.320 --> 00:20:29.440]  當耶穌擺頭的時候
[00:20:29.440 --> 00:20:30.800]  我每做一件事
[00:20:30.800 --> 00:20:32.800]  就那個價值很豐富
[00:20:32.800 --> 00:20:34.120]  我為耶穌看戲
[00:20:34.120 --> 00:20:35.680]  我為耶穌坐過游輪
[00:20:35.680 --> 00:20:38.040]  我為耶穌的緣故購物
[00:20:38.040 --> 00:20:39.480]  這個都是有價值
[00:20:39.480 --> 00:20:40.600]  但你知道你這些
[00:20:40.600 --> 00:20:42.640]  為了什麼去買
[00:20:42.640 --> 00:20:44.280]  你譬如你的心裡面
[00:20:44.280 --> 00:20:45.800]  很大的憂傷
[00:20:45.800 --> 00:20:47.280]  我的depression
[00:20:47.280 --> 00:20:48.680]  有人給錢你
[00:20:48.680 --> 00:20:51.240]  請你去坐過游輪
[00:20:51.240 --> 00:20:52.720]  耶穌你跟我一起去
[00:20:52.720 --> 00:20:54.240]  這個游輪裡面
[00:20:54.240 --> 00:20:55.200]  萬多二萬元
[00:20:55.200 --> 00:20:56.680]  或者十萬元都好
[00:20:56.680 --> 00:20:57.480]  醫好這個病
[00:20:57.480 --> 00:20:58.840]  值不值錢
[00:20:58.840 --> 00:21:00.040]  因為有耶穌
[00:21:00.040 --> 00:21:01.240]  不是因為這個游輪
[00:21:01.240 --> 00:21:02.720]  是因為有耶穌
[00:21:02.720 --> 00:21:04.200]  當你看電影的時候
[00:21:04.200 --> 00:21:05.440]  這套無論什麼電影
[00:21:05.440 --> 00:21:06.920]  除了這三級
[00:21:06.920 --> 00:21:08.080]  求你都叫這個電影
[00:21:08.080 --> 00:21:12.480]  幫助我更愛你一些
[00:21:12.480 --> 00:21:13.560]  包括買物
[00:21:13.560 --> 00:21:14.640]  我買了很多東西
[00:21:14.640 --> 00:21:15.760]  可能家裡沒用
[00:21:15.760 --> 00:21:17.160]  主奉禰的名
[00:21:17.160 --> 00:21:18.560]  把這些東西祝福祂
[00:21:18.560 --> 00:21:21.000]  送給有需要的人
[00:21:21.000 --> 00:21:22.960]  成為祝福
[00:21:22.960 --> 00:21:25.360]  所以當我們在
[00:21:25.360 --> 00:21:26.720]  做事的時候有耶穌
[00:21:26.720 --> 00:21:28.640]  生命就很有價值
[00:21:28.640 --> 00:21:30.800]  所以詩篇第十六篇第一節
[00:21:30.800 --> 00:21:34.440]  祂說我的好處不在你以外
[00:21:34.440 --> 00:21:35.720]  弟兄姊妹們
[00:21:35.720 --> 00:21:38.080]  你找什麼成為你的喜樂呢
[00:21:38.080 --> 00:21:41.200]  快在找到上帝的話語
[00:21:41.200 --> 00:21:42.240]  成為你的喜樂
[00:21:42.240 --> 00:21:44.800]  還是自我的中心
[00:21:44.800 --> 00:21:49.440]  我行我素呢
[00:21:49.440 --> 00:21:50.360]  請你在這個時間
[00:21:50.360 --> 00:21:52.800]  你想一想
[00:21:52.800 --> 00:21:57.520]  但人生除了思想上帝的話
[00:21:57.520 --> 00:21:59.720]  是否就停在這裡呢
[00:21:59.720 --> 00:22:01.400]  耶穌肯定說不是
[00:22:01.400 --> 00:22:02.880]  記得有一次
[00:22:02.880 --> 00:22:04.360]  耶穌在山上
[00:22:04.360 --> 00:22:06.280]  和彼得雅各約行
[00:22:06.280 --> 00:22:07.160]  祂就說
[00:22:07.160 --> 00:22:08.160]  這類真好
[00:22:08.160 --> 00:22:09.600]  就好像我們夏令會
[00:22:09.600 --> 00:22:10.480]  最好常
[00:22:10.480 --> 00:22:12.080]  全世人都在夏令會
[00:22:12.080 --> 00:22:13.240]  不用做不用吃
[00:22:13.240 --> 00:22:14.040]  就在上面
[00:22:14.040 --> 00:22:15.320]  哇有人講道
[00:22:15.320 --> 00:22:15.880]  一起玩
[00:22:15.880 --> 00:22:16.960]  弟兄姊妹溝通
[00:22:16.960 --> 00:22:18.480]  就算被人打到罵到
[00:22:18.480 --> 00:22:20.000]  都很容易冰釋
[00:22:20.000 --> 00:22:21.000]  一下山就不一樣
[00:22:21.000 --> 00:22:21.800]  所以耶穌說
[00:22:21.800 --> 00:22:23.120]  你不要想著在這裡
[00:22:23.120 --> 00:22:24.760]  我們要下山
[00:22:24.760 --> 00:22:25.760]  所以當我第二點
[00:22:25.760 --> 00:22:26.840]  去和大家談
[00:22:26.840 --> 00:22:28.480]  當我們有強化生命
[00:22:28.480 --> 00:22:29.600]  有思想神的話
[00:22:29.600 --> 00:22:31.000]  是不是真實的
[00:22:31.000 --> 00:22:32.760]  這個夏令會對你有沒有幫助
[00:22:32.760 --> 00:22:33.600]  不是在夏令會
[00:22:33.600 --> 00:22:35.040]  你能不能夠搖樹人
[00:22:35.040 --> 00:22:36.560]  是下到山上的時候
[00:22:36.560 --> 00:22:38.600]  你能不能夠接受挑戰
[00:22:38.600 --> 00:22:39.280]  所以第二點
[00:22:39.280 --> 00:22:41.160]  我們就是強化生命的時候
[00:22:41.160 --> 00:22:41.880]  神的話
[00:22:41.880 --> 00:22:44.920]  是可不可以接受到挑戰
[00:22:44.920 --> 00:22:46.160]  這張powerpoint
[00:22:46.160 --> 00:22:48.800]  可以提醒我們生活的一個例子
[00:22:48.800 --> 00:22:50.040]  如果熟車的就知道
[00:22:50.040 --> 00:22:51.040]  如果不熟車不要緊
[00:22:51.040 --> 00:22:52.680]  講給你聽
[00:22:52.680 --> 00:22:54.000]  世界上有很多種車
[00:22:54.000 --> 00:22:56.320]  不過有一種叫日本車
[00:22:56.320 --> 00:22:59.160]  和日本在四十五十年代
[00:22:59.160 --> 00:23:00.360]  有些船叫軟
[00:23:00.360 --> 00:23:01.400]  軟就是船
[00:23:01.400 --> 00:23:03.440]  所以我們叫日本游船
[00:23:03.440 --> 00:23:04.240]  持組軟
[00:23:04.240 --> 00:23:06.160]  有個叫持組軟
[00:23:06.160 --> 00:23:07.000]  持組軟
[00:23:07.000 --> 00:23:08.200]  就是說那些炸東西
[00:23:08.200 --> 00:23:10.480]  但是日本其實都不太炸
[00:23:10.480 --> 00:23:11.720]  不過講真
[00:23:11.720 --> 00:23:13.040]  有些情況
[00:23:13.040 --> 00:23:15.400]  他們為了經濟
[00:23:15.400 --> 00:23:16.600]  他們開始
[00:23:16.600 --> 00:23:17.760]  真的不行的
[00:23:17.760 --> 00:23:19.320]  不是說日本車不行
[00:23:19.320 --> 00:23:21.560]  這裡有兩輛車
[00:23:21.560 --> 00:23:23.360]  左邊那輛叫康達
[00:23:23.360 --> 00:23:25.400]  就是本田的車
[00:23:25.400 --> 00:23:26.920]  右邊那輛叫woowoo
[00:23:26.920 --> 00:23:27.760]  就是富豪車
[00:23:27.760 --> 00:23:29.200]  是瑞典做的
[00:23:29.200 --> 00:23:30.440]  兩輛車都這麼漂亮
[00:23:30.440 --> 00:23:32.000]  都行得很好的
[00:23:32.000 --> 00:23:34.160]  但是這兩輛車撞的時候
[00:23:34.160 --> 00:23:36.320]  就有很不同的結果
[00:23:36.320 --> 00:23:37.440]  很多的意外
[00:23:37.440 --> 00:23:40.040]  當你如果見到woowoo撞本田
[00:23:40.040 --> 00:23:42.840]  你會發覺本田是裂了的
[00:23:42.840 --> 00:23:44.640]  woowoo還很硬
[00:23:44.640 --> 00:23:45.880]  只有個殼在這裡
[00:23:45.880 --> 00:23:47.080]  因為什麼事
[00:23:47.080 --> 00:23:49.120]  降水不同
[00:23:49.120 --> 00:23:49.920]  ok
[00:23:49.920 --> 00:23:50.360]  即是說
[00:23:50.360 --> 00:23:51.440]  我想告訴你
[00:23:51.440 --> 00:23:53.320]  當你大家都是信耶穌的時候
[00:23:53.320 --> 00:23:55.040]  你能不能夠接受挑戰
[00:23:55.040 --> 00:23:57.240]  就看你裡面的生命行不行了
[00:23:57.240 --> 00:23:59.360]  有人被人玩一下
[00:23:59.360 --> 00:24:02.960]  那你就會很不開心
[00:24:02.960 --> 00:24:04.320]  那你就不知怎樣了
[00:24:04.320 --> 00:24:06.120]  所以我們繼續主的話
[00:24:06.120 --> 00:24:07.920]  剛強我們
[00:24:07.920 --> 00:24:11.360]  所以在我們的生命裡面
[00:24:11.360 --> 00:24:13.880]  當一個信了耶穌
[00:24:13.880 --> 00:24:15.320]  走著一輛車
[00:24:15.320 --> 00:24:19.080]  到底你是個康達還是個富豪
[00:24:19.080 --> 00:24:20.920]  所以今時今日
[00:24:20.920 --> 00:24:22.160]  在信耶穌的人
[00:24:22.160 --> 00:24:25.040]  有兩個名詞去應用信耶穌
[00:24:25.040 --> 00:24:26.520]  你自己去查一下是什麼
[00:24:26.520 --> 00:24:28.160]  第一是教徒
[00:24:28.160 --> 00:24:29.480]  教徒那些人就這樣
[00:24:29.480 --> 00:24:32.680]  哎
[00:24:32.680 --> 00:24:34.200]  我忘記那些人怎麼說
[00:24:34.200 --> 00:24:35.560]  如有累同實屬巧合
[00:24:35.560 --> 00:24:37.400]  不是得罪不會冒犯
[00:24:37.400 --> 00:24:38.720]  你是不是信耶穌的
[00:24:38.720 --> 00:24:40.800]  我返教會的
[00:24:40.800 --> 00:24:42.800]  我入了教的
[00:24:42.800 --> 00:24:45.480]  即是當洗了禮
[00:24:45.480 --> 00:24:48.120]  教徒的意思就是那些人會返教會
[00:24:48.120 --> 00:24:52.880]  又不會反對基督信仰
[00:24:52.880 --> 00:24:54.200]  但是他不會想
[00:24:54.200 --> 00:24:57.280]  上帝的生命有什麼計劃
[00:24:57.280 --> 00:24:58.320]  他都不會想
[00:24:58.320 --> 00:24:59.680]  我要認真的
[00:24:59.680 --> 00:25:01.120]  買本《每日讀經》詩意
[00:25:01.120 --> 00:25:03.080]  付代價去
[00:25:03.080 --> 00:25:04.240]  話說廣告
[00:25:04.240 --> 00:25:05.800]  可能有些人沒買
[00:25:05.800 --> 00:25:07.040]  如果你聽了之後有感動
[00:25:07.040 --> 00:25:08.120]  你要付代價
[00:25:08.120 --> 00:25:09.800]  想辦法抄個地址出來
[00:25:09.800 --> 00:25:11.440]  我試過的
[00:25:11.440 --> 00:25:12.840]  教會買我不買
[00:25:12.840 --> 00:25:13.960]  但覺得有需要
[00:25:13.960 --> 00:25:15.360]  所以我就跟進
[00:25:15.360 --> 00:25:17.720]  現在我除了自己個人讀經之外
[00:25:17.720 --> 00:25:19.520]  我為了跟大家一起同行
[00:25:19.520 --> 00:25:23.600]  我每日都去看
[00:25:23.600 --> 00:25:27.720]  我過不了自己那關
[00:25:27.720 --> 00:25:29.280]  所以鼓勵大家
[00:25:29.280 --> 00:25:30.320]  既然有的時候
[00:25:30.320 --> 00:25:31.040]  好了
[00:25:31.040 --> 00:25:31.720]  回來
[00:25:31.720 --> 00:25:32.360]  什麼叫教徒
[00:25:32.360 --> 00:25:34.280]  教徒就是
[00:25:34.280 --> 00:25:36.080]  只是知道有耶穌
[00:25:36.080 --> 00:25:37.200]  但耶穌有什麼計劃
[00:25:37.200 --> 00:25:38.360]  他不理
[00:25:38.360 --> 00:25:40.120]  可能他都不會想過
[00:25:40.120 --> 00:25:41.400]  所以如果你是這種
[00:25:41.400 --> 00:25:43.200]  你就是教徒
[00:25:43.200 --> 00:25:45.960]  另一個就是門徒或者基督徒
[00:25:45.960 --> 00:25:50.000]  相信耶穌便以學習跟從他的
[00:25:50.000 --> 00:25:51.640]  以耶穌的生命
[00:25:51.640 --> 00:25:55.000]  或者耶穌所說的成為他生命的一個藍本
[00:25:55.000 --> 00:25:55.800]  即是藍圖
[00:25:55.800 --> 00:25:57.600]  跟著耶穌這樣做
[00:25:57.600 --> 00:25:59.360]  所以當一個強化生命的人
[00:25:59.360 --> 00:26:01.080]  有了耶穌的生命
[00:26:01.080 --> 00:26:02.960]  他開始成長的時候
[00:26:02.960 --> 00:26:04.200]  他說夠了
[00:26:04.200 --> 00:26:06.400]  看看接不接受起挑戰
[00:26:06.400 --> 00:26:09.080]  下一章part point告訴我們
[00:26:09.080 --> 00:26:12.160]  其實耶穌在四福音有很多挑戰
[00:26:12.160 --> 00:26:16.040]  我只是舉了這兩個的例
[00:26:16.040 --> 00:26:18.880]  第一個挑戰是什麼呢
[00:26:18.880 --> 00:26:23.040]  就是當耶穌在馬太福音第五章到第七章
[00:26:23.040 --> 00:26:24.880]  最精彩的了
[00:26:24.880 --> 00:26:26.320]  我不可以說你只是看這幾章
[00:26:26.320 --> 00:26:28.840]  不過這幾章是必須要看的
[00:26:28.840 --> 00:26:31.240]  因為新約全部都這麼精彩
[00:26:31.240 --> 00:26:33.240]  因為舊約只是影儀
[00:26:33.240 --> 00:26:35.560]  新約是一個實在
[00:26:35.560 --> 00:26:36.360]  這五章裡面
[00:26:36.360 --> 00:26:39.480]  特別第五章就講到一些
[00:26:39.480 --> 00:26:41.680]  基督徒的生命的特質
[00:26:41.680 --> 00:26:44.000]  第六章要怎樣道德的情況
[00:26:44.000 --> 00:26:46.440]  第七章耶穌有很多的挑戰
[00:26:46.440 --> 00:26:48.760]  起碼這裡有兩個挑戰
[00:26:48.760 --> 00:26:50.760]  在第七章
[00:26:50.760 --> 00:26:53.040]  耶穌有兩個挑戰
[00:26:53.040 --> 00:26:56.240]  祂告訴我們
[00:26:56.240 --> 00:26:58.960]  要去進閘門
[00:26:58.960 --> 00:27:01.640]  因為到闊門的地方
[00:27:01.640 --> 00:27:02.400]  是容易走的
[00:27:02.400 --> 00:27:03.600]  但是走的人多
[00:27:03.600 --> 00:27:05.720]  但是是滅亡之路
[00:27:05.720 --> 00:27:06.920]  這是什麼意思呢
[00:27:06.920 --> 00:27:09.440]  我嘗試理解耶穌
[00:27:09.440 --> 00:27:10.680]  就是當你信了耶穌的時候
[00:27:10.680 --> 00:27:13.320]  你覺得隨你心所好
[00:27:13.320 --> 00:27:14.120]  闊門就是這樣
[00:27:14.120 --> 00:27:15.680]  瓦瓦扎扎走的
[00:27:15.680 --> 00:27:17.560]  任你走的
[00:27:17.560 --> 00:27:20.520]  就是信了耶穌和你以前的生活一樣的時候
[00:27:20.520 --> 00:27:23.520]  你好似隨你的心
[00:27:23.520 --> 00:27:25.400]  這個可能會走向滅亡
[00:27:25.400 --> 00:27:28.880]  但是祂說引導到永生的是閘門
[00:27:28.880 --> 00:27:30.040]  所以耶穌呼籲我們
[00:27:30.040 --> 00:27:32.000]  你們要進閘門
[00:27:32.000 --> 00:27:33.360]  是一個命令
[00:27:33.360 --> 00:27:35.120]  接著耶穌也在第七章
[00:27:35.120 --> 00:27:36.480]  接著十三章十四章
[00:27:36.480 --> 00:27:38.320]  我們如果聽了上帝的話
[00:27:38.320 --> 00:27:39.280]  入去行的人
[00:27:39.280 --> 00:27:43.920]  這個人就好似將生命建在盤石上面
[00:27:43.920 --> 00:27:45.760]  今天我不是講這兩段經文
[00:27:45.760 --> 00:27:47.760]  我只是想形容這兩段經文
[00:27:47.760 --> 00:27:49.080]  告訴大家聽
[00:27:49.080 --> 00:27:51.920]  一個有默想上帝的話語的人
[00:27:51.920 --> 00:27:53.920]  能不能夠面對生命
[00:27:53.920 --> 00:27:58.760]  就是看他能不能夠接受挑戰
[00:27:58.760 --> 00:27:59.640]  接著耶穌挑戰
[00:27:59.640 --> 00:28:03.480]  直接不客氣地說
[00:28:03.480 --> 00:28:05.240]  在路加福音九章二十三
[00:28:05.240 --> 00:28:06.960]  如果有人要跟從我
[00:28:06.960 --> 00:28:08.880]  就要背起他的十字架
[00:28:08.880 --> 00:28:10.680]  天天跟從我
[00:28:10.680 --> 00:28:11.600]  但我是感謝主
[00:28:11.600 --> 00:28:12.480]  他沒有勉強
[00:28:12.480 --> 00:28:16.160]  他說若有人要
[00:28:16.160 --> 00:28:17.880]  什麼叫若有人要
[00:28:17.880 --> 00:28:19.640]  若有人不要行不行
[00:28:19.640 --> 00:28:20.680]  行
