
[00:00:00.000 --> 00:00:03.000]  今天我要跟各位分享的訊息是
[00:20:26.000 --> 00:20:27.000]  你走錯路了
[00:20:27.000 --> 00:20:30.000]  他又再一次把你引回到正路上面
[00:20:30.000 --> 00:20:33.000]  讓你一路的向前走都不會丟失的
[00:20:33.000 --> 00:20:35.000]  但是我們要敬畏他
[00:20:35.000 --> 00:20:36.000]  哈雷路亞
[00:20:36.000 --> 00:20:38.000]  是的
[00:20:38.000 --> 00:20:40.000]  好的
[00:20:40.000 --> 00:20:44.000]  我們要如何來預備領受神的青睞呢
[00:20:44.000 --> 00:20:46.000]  我們有好多的例子可以想
[00:20:46.000 --> 00:20:49.000]  你想到天使長加百列
[00:20:49.000 --> 00:20:53.000]  她像瑪麗亞報喜信說蒙大福的女子
[00:20:53.000 --> 00:20:54.000]  是不是
[00:20:54.000 --> 00:20:56.000]  為什麼像瑪麗亞呢
[00:20:56.000 --> 00:20:58.000]  如果瑪麗亞說不願意的話
[00:20:58.000 --> 00:21:00.000]  這可能就領不到她了
[00:21:00.000 --> 00:21:01.000]  是不是
[00:21:01.000 --> 00:21:05.000]  所以神把這個好康
[00:21:05.000 --> 00:21:06.000]  把這個好處
[00:21:06.000 --> 00:21:07.000]  神把這個恩寵
[00:21:07.000 --> 00:21:10.000]  加在瑪麗亞身上
[00:21:10.000 --> 00:21:12.000]  甚至於加百列天使長
[00:21:12.000 --> 00:21:15.000]  來跟她報這個喜信
[00:21:15.000 --> 00:21:18.000]  甚至於聖經上面說
[00:21:18.000 --> 00:21:21.000]  神跟摩西像是好朋友一樣
[00:21:21.000 --> 00:21:25.000]  神跟摩西面對面說話
[00:21:25.000 --> 00:21:26.000]  是不是
[00:21:26.000 --> 00:21:30.000]  我們也多麼希望能夠跟神面對面說話
[00:21:30.000 --> 00:21:32.000]  他把我們當作是他的朋友
[00:21:32.000 --> 00:21:33.000]  撒摩爾
[00:21:33.000 --> 00:21:34.000]  小小撒摩爾
[00:21:34.000 --> 00:21:36.000]  他還小的時候
[00:21:36.000 --> 00:21:39.000]  神就再三的造訪他
[00:21:39.000 --> 00:21:42.000]  撒摩爾就在人的喜愛當中
[00:21:42.000 --> 00:21:44.000]  神的喜愛當中
[00:21:44.000 --> 00:21:47.000]  長大成為以色列的師師
[00:21:47.000 --> 00:21:49.000]  哈雷路亞
[00:21:49.000 --> 00:21:53.000]  所以神對我們有親寵
[00:21:53.000 --> 00:21:56.000]  像是瑪麗亞是蒙大恩的女子
[00:21:56.000 --> 00:22:00.000]  像是摩西是與神面對面
[00:22:00.000 --> 00:22:02.000]  像是大衛
[00:22:02.000 --> 00:22:06.000]  是神最合他的心意的人
[00:22:06.000 --> 00:22:10.000]  那麼我們要怎麼樣來領受呢
[00:22:10.000 --> 00:22:12.000]  第一我們要求
[00:22:12.000 --> 00:22:14.000]  如果說你要領受神的青睞
[00:22:14.000 --> 00:22:16.000]  得到祂的恩寵
[00:22:16.000 --> 00:22:19.000]  你第一件事情你要先向祂祈求
[00:22:19.000 --> 00:22:23.000]  詩篇119篇58節他說
[00:22:23.000 --> 00:22:27.000]  請我一心求過祢的恩
[00:22:27.000 --> 00:22:30.000]  所以這是大衛說的
[00:22:30.000 --> 00:22:32.000]  他一心求過
[00:22:32.000 --> 00:22:34.000]  就是他已經求過
[00:22:34.000 --> 00:22:38.000]  那麼真言三章34節他說
[00:22:38.000 --> 00:22:41.000]  不可使慈愛誠實離開你
[00:22:41.000 --> 00:22:44.000]  要繫在你的錦像上
[00:22:44.000 --> 00:22:46.000]  刻在你心板上
[00:22:46.000 --> 00:22:49.000]  這樣你必在神和世人眼前
[00:22:49.000 --> 00:22:51.000]  蒙恩寵
[00:22:51.000 --> 00:22:53.000]  有聰明
[00:22:53.000 --> 00:22:55.000]  哈雷路亞
[00:22:55.000 --> 00:22:57.000]  所以我們尋求神
[00:22:57.000 --> 00:22:59.000]  祂的真實
[00:22:59.000 --> 00:23:00.000]  祂的同在
[00:23:00.000 --> 00:23:02.000]  尋求祂的真理
[00:23:02.000 --> 00:23:04.000]  我們在神和人中間
[00:23:04.000 --> 00:23:07.000]  都得到神的青睞
[00:23:07.000 --> 00:23:09.000]  耶和華以敬畏
[00:23:09.000 --> 00:23:11.000]  祂的人親密
[00:23:11.000 --> 00:23:13.000]  那麼這個親密呢
[00:23:13.000 --> 00:23:16.000]  不是說我們多好
[00:23:16.000 --> 00:23:18.000]  我們都是不配的
[00:23:18.000 --> 00:23:20.000]  所以我們來到神的面前
[00:23:20.000 --> 00:23:22.000]  我們再一次憑著信心
[00:23:22.000 --> 00:23:24.000]  我們要說
[00:23:24.000 --> 00:23:26.000]  我們是蒙神約納的
[00:23:26.000 --> 00:23:29.000]  你是蒙最高神的青睞
[00:23:29.000 --> 00:23:32.000]  You have found favor in God's eyes
[00:23:32.000 --> 00:23:35.000]  而神的恩典祝福與憐憫
[00:23:35.000 --> 00:23:37.000]  祂要包圍著你
[00:23:37.000 --> 00:23:40.000]  像是盾牌一樣護衛著你
[00:23:40.000 --> 00:23:41.000]  哈雷路亞
[00:23:41.000 --> 00:23:43.000]  而祂的恩典祝福
[00:23:43.000 --> 00:23:46.000]  是白白地要給你的
[00:23:46.000 --> 00:23:49.000]  就好像大拍賣
[00:23:49.000 --> 00:23:52.000]  就好像你的座位升級
[00:23:52.000 --> 00:23:57.000]  就好像你撿到什麼東西一樣
[00:23:57.000 --> 00:23:58.000]  是不是
[00:23:58.000 --> 00:24:00.000]  感謝神讚美神
[00:24:00.000 --> 00:24:02.000]  但是你要千萬記住
[00:24:02.000 --> 00:24:03.000]  這是神
[00:24:03.000 --> 00:24:05.000]  祂的意志
[00:24:05.000 --> 00:24:06.000]  祂的願意
[00:24:06.000 --> 00:24:08.000]  祂給了我們的
[00:24:08.000 --> 00:24:10.000]  神可以給亞伯拉罕
[00:24:10.000 --> 00:24:12.000]  神也可以給我們
[00:24:12.000 --> 00:24:13.000]  神可以給以撒
[00:24:13.000 --> 00:24:15.000]  神也可以給我們
[00:24:15.000 --> 00:24:16.000]  神可以給李大衛
[00:24:16.000 --> 00:24:18.000]  給許多古聖先賢
[00:24:18.000 --> 00:24:20.000]  神也可以給我們
[00:24:20.000 --> 00:24:21.000]  好的
[00:24:21.000 --> 00:24:23.000]  聖經上面有一次
[00:24:23.000 --> 00:24:24.000]  有一個例子
[00:24:24.000 --> 00:24:25.000]  有一個故事
[00:24:25.000 --> 00:24:27.000]  在創世紀二十章
[00:24:27.000 --> 00:24:31.000]  他說亞伯拉罕從那裡向南地遷去
[00:24:31.000 --> 00:24:33.000]  寄居在基拉爾
[00:24:33.000 --> 00:24:37.000]  那麼阿爾王就是亞比米勒
[00:24:37.000 --> 00:24:39.000]  那麼亞伯拉罕
[00:24:39.000 --> 00:24:42.000]  跟他說沙萊是他的妹子
[00:24:42.000 --> 00:24:44.000]  所以晚上的時候
[00:24:44.000 --> 00:24:47.000]  亞比米勒王就把沙萊娶了
[00:24:47.000 --> 00:24:49.000]  帶回他的宮裡面
[00:24:49.000 --> 00:24:51.000]  結果半夜的時候
[00:24:51.000 --> 00:24:53.000]  神顯現
[00:24:53.000 --> 00:24:55.000]  神向亞比米勒說
[00:24:55.000 --> 00:24:57.000]  你這個死人啊
[00:24:57.000 --> 00:24:59.000]  你做了錯事情
[00:24:59.000 --> 00:25:01.000]  亞比米勒很驚慌說
[00:25:01.000 --> 00:25:03.000]  我怎麼做了錯事情呢
[00:25:03.000 --> 00:25:05.000]  他說你把他拿了
[00:25:05.000 --> 00:25:06.000]  這個女子
[00:25:06.000 --> 00:25:08.000]  這是亞伯拉罕的妻
[00:25:08.000 --> 00:25:11.000]  他們都說她是他的妹妹啊
[00:25:11.000 --> 00:25:17.000]  神說你要趕快把沙萊還給亞伯拉罕
[00:25:17.000 --> 00:25:22.000]  你還要賠他牛羊錢財等
[00:25:22.000 --> 00:25:25.000]  其實是誰的錯啊
[00:25:25.000 --> 00:25:27.000]  是亞伯拉罕的錯
[00:25:27.000 --> 00:25:28.000]  沙萊的錯
[00:25:28.000 --> 00:25:31.000]  但是神卻恩戴亞伯拉罕
[00:25:31.000 --> 00:25:34.000]  神有恩寵在亞伯拉罕的身上
[00:25:34.000 --> 00:25:37.000]  那麼為什麼神會有恩寵
[00:25:37.000 --> 00:25:39.000]  在亞伯拉罕的身上呢
[00:25:39.000 --> 00:25:41.000]  因為神呼召
[00:25:41.000 --> 00:25:43.000]  這是最先的一件事情
[00:25:43.000 --> 00:25:45.000]  神呼召西伯來人
[00:25:45.000 --> 00:25:47.000]  意思是過河之人
[00:25:47.000 --> 00:25:51.000]  就是亞伯拉罕就出污而下迦南
[00:25:51.000 --> 00:25:52.000]  下到哪裡去
[00:25:52.000 --> 00:25:53.000]  他都不知道
[00:25:53.000 --> 00:25:54.000]  他願意
[00:25:54.000 --> 00:25:56.000]  甚至於後來亞伯拉罕
[00:25:56.000 --> 00:25:57.000]  吃獻以沙
[00:25:57.000 --> 00:25:58.000]  都是他願意
[00:25:58.000 --> 00:26:02.000]  所以神恩戴他
[00:26:02.000 --> 00:26:03.000]  同樣例子
[00:26:03.000 --> 00:26:04.000]  在以沙的時候
[00:26:04.000 --> 00:26:05.000]  聖經上面說
[00:26:05.000 --> 00:26:07.000]  以沙在那地耕種
[00:26:07.000 --> 00:26:10.000]  那一年有百倍的收成
[00:26:10.000 --> 00:26:12.000]  他是在荒年耕種
[00:26:12.000 --> 00:26:16.000]  神特別恩戴以沙
[00:26:16.000 --> 00:26:19.000]  以沙是一個非常謙卑
[00:26:19.000 --> 00:26:20.000]  順服神的人
[00:26:20.000 --> 00:26:22.000]  他順服亞伯拉罕
[00:26:22.000 --> 00:26:24.000]  他順服他的父親
[00:26:24.000 --> 00:26:25.000]  他也是順服神
[00:26:25.000 --> 00:26:27.000]  所以神就恩戴他
[00:26:27.000 --> 00:26:29.000]  所以這裡功課就讓我們學
[00:26:29.000 --> 00:26:32.000]  第一我們要祈求
[00:26:32.000 --> 00:26:33.000]  我們要領受神
[00:26:33.000 --> 00:26:35.000]  祂所賦予我們的
[00:26:35.000 --> 00:26:37.000]  或許祂的呼召
[00:26:37.000 --> 00:26:39.000]  或者祂的指示
[00:26:39.000 --> 00:26:41.000]  或者祂的指派
[00:26:41.000 --> 00:26:42.000]  或者祂的帶領
[00:26:42.000 --> 00:26:44.000]  同時我們要謙卑
[00:26:44.000 --> 00:26:45.000]  要順服
[00:26:45.000 --> 00:26:48.000]  就好像以沙一樣
[00:26:48.000 --> 00:26:51.000]  25篇14節
[00:26:51.000 --> 00:26:55.000]  他說耶和華與敬畏他的人親密
[00:26:55.000 --> 00:26:56.000]  是的
[00:26:56.000 --> 00:26:58.000]  也就是說
[00:26:58.000 --> 00:27:02.000]  當我們敬畏我們的神
[00:27:02.000 --> 00:27:04.000]  我們敬畏神
[00:27:04.000 --> 00:27:06.000]  怎麼叫敬畏神呢
[00:27:06.000 --> 00:27:08.000]  你敬畏祂是
[00:27:08.000 --> 00:27:11.000]  創造天地宇宙萬物的真神
[00:27:11.000 --> 00:27:12.000]  你敬畏祂
[00:27:12.000 --> 00:27:14.000]  如你的父一樣
[00:27:14.000 --> 00:27:15.000]  你敬畏祂
[00:27:15.000 --> 00:27:17.000]  你甚至於
[00:27:17.000 --> 00:27:18.000]  尊崇祂
[00:27:18.000 --> 00:27:21.000]  像是那永永遠遠
[00:27:21.000 --> 00:27:23.000]  與你同在的神
[00:27:23.000 --> 00:27:25.000]  所以我們就可以說
[00:27:25.000 --> 00:27:26.000]  蒙我在你眼前
[00:27:26.000 --> 00:27:28.000]  蒙恩身心上面
[00:27:28.000 --> 00:27:30.000]  好多這個例子
[00:27:30.000 --> 00:27:33.000]  If I have found favor in your eyes
[00:27:33.000 --> 00:27:35.000]  蒙我於你
[00:27:35.000 --> 00:27:37.000]  蒙恩在你眼前
[00:27:37.000 --> 00:27:38.000]  蒙恩
[00:27:38.000 --> 00:27:39.000]  感謝神讚美神
[00:27:39.000 --> 00:27:40.000]  Hallelujah
[00:27:40.000 --> 00:27:42.000]  因為我們的神
[00:27:42.000 --> 00:27:44.000]  祂是又真又活的神
[00:27:44.000 --> 00:27:48.000]  不論我們怎麼不好
[00:27:48.000 --> 00:27:49.000]  不足
[00:27:49.000 --> 00:27:50.000]  不能
[00:27:50.000 --> 00:27:51.000]  不夠不配
[00:27:51.000 --> 00:27:54.000]  我們甚至於不合神的心意
[00:27:54.000 --> 00:27:58.000]  但是當我們願意回轉歸向神的時候
[00:27:58.000 --> 00:28:01.000]  不光是天使天君歡呼
[00:28:01.000 --> 00:28:03.000]  我們的神的青睞有加
[00:28:03.000 --> 00:28:05.000]  又再一次加在我們身上
[00:28:05.000 --> 00:28:08.000]  不是說我們做了什麼事情
[00:28:08.000 --> 00:28:10.000]  祂就是這麼樣願意的
[00:28:10.000 --> 00:28:12.000]  把這些好康給我們
[00:28:12.000 --> 00:28:14.000]  給我們這些好處
[00:28:14.000 --> 00:28:15.000]  讓我們能夠
[00:28:15.000 --> 00:28:18.000]  在祂的眼中蒙恩
[00:28:18.000 --> 00:28:19.000]  感謝神讚美神
[00:28:19.000 --> 00:28:20.000]  讓我們低頭禱告
[00:28:20.000 --> 00:28:22.000]  阿爸父
[00:28:22.000 --> 00:28:23.000]  謝謝你
[00:28:23.000 --> 00:28:25.000]  因為我們原本是不配的
[00:28:25.000 --> 00:28:28.000]  但你再一次約納了我們
[00:28:28.000 --> 00:28:29.000]  保守了我們
[00:28:29.000 --> 00:28:30.000]  帶領了我們
[00:28:30.000 --> 00:28:31.000]  謝謝你
[00:28:31.000 --> 00:28:33.000]  你是最高神
[00:28:33.000 --> 00:28:35.000]  Most High God
[00:28:35.000 --> 00:28:37.000]  你勸青睞我們
[00:28:37.000 --> 00:28:39.000]  勸在你的眼中
[00:28:39.000 --> 00:28:41.000]  有恩寵帶我們
[00:28:41.000 --> 00:28:43.000]  有恩惠帶我們
[00:28:43.000 --> 00:28:45.000]  甚至於你偏袒我們
[00:28:45.000 --> 00:28:49.000]  甚至於你的愛與保護圍繞著我們
[00:28:49.000 --> 00:28:51.000]  讓我們在這個中間
[00:28:51.000 --> 00:28:53.000]  在你的帶領中間
[00:28:53.000 --> 00:28:55.000]  一路的成長
[00:28:55.000 --> 00:28:56.000]  我們正是
[00:28:56.000 --> 00:28:58.000]  甚至不缺
[00:28:58.000 --> 00:29:00.000]  甚至於我們不擔憂
[00:29:00.000 --> 00:29:02.000]  我們不害怕
[00:29:02.000 --> 00:29:04.000]  因為你是偉大奇妙神
[00:29:04.000 --> 00:29:07.000]  你有恩寵在我們的身上
[00:29:07.000 --> 00:29:09.000]  感謝神讚美神
[00:29:09.000 --> 00:29:12.000]  這樣禱告是奉主耶穌基督的名
[00:29:12.000 --> 00:29:14.000]  Amen
