
[00:00:00.000 --> 00:00:03.680]  請問各位親愛的弟兄姐妹
[00:18:41.560 --> 00:18:47.080]  mind soul body都當做活跡現象
[00:18:47.080 --> 00:18:50.000]  我不知道大家有沒有見過這種人
[00:18:50.000 --> 00:18:51.920]  也許在電影當中
[00:18:51.920 --> 00:18:52.320]  passion
[00:18:52.320 --> 00:18:55.800]  你知道
[00:18:55.800 --> 00:18:58.920]  一個基督徒
[00:18:58.920 --> 00:19:03.600]  當你的生命不再輸你的時候
[00:19:03.600 --> 00:19:05.400]  把你的生命的主權交給你的時候
[00:19:05.400 --> 00:19:07.920]  記得潘國華說了一句話
[00:19:07.920 --> 00:19:11.120]  在他的非常有名的做門徒的代價裏面說了一句話
[00:19:11.120 --> 00:19:12.920]  當耶穌呼召你來的時候
[00:19:12.920 --> 00:19:14.680]  就是來呼召你與他一起死
[00:19:14.680 --> 00:19:18.240]  復活的生命就從此開始
[00:19:18.240 --> 00:19:20.080]  向死而生
[00:19:20.080 --> 00:19:21.080]  我們的生命狀態
[00:19:21.080 --> 00:19:23.560]  如果是不死不活的一個狀態
[00:19:23.560 --> 00:19:25.520]  我想我們可以思考一下
[00:19:25.520 --> 00:19:28.080]  我們真的死了嗎
[00:19:28.080 --> 00:19:30.480]  真的埋葬了嗎
[00:19:30.480 --> 00:19:32.160]  我們復活的受洗
[00:19:32.160 --> 00:19:34.600]  也就是同死同埋葬
[00:19:34.600 --> 00:19:36.040]  復活的生命就在這裏面
[00:19:37.200 --> 00:19:42.400]  我們的保羅是一個完全爲主擺上爲主燃燒的人
[00:19:42.400 --> 00:19:44.400]  如果能做到這種心智
[00:19:44.400 --> 00:19:47.280]  心靈
[00:19:47.280 --> 00:19:49.280]  情感和理智
[00:19:49.280 --> 00:19:50.520]  這種政權的合一
[00:19:50.520 --> 00:19:51.520]  這種生命
[00:19:51.520 --> 00:19:52.920]  integrate
[00:19:52.920 --> 00:19:53.840]  integrity
[00:19:53.840 --> 00:19:55.400]  沒有被破壞的一個生命
[00:19:55.400 --> 00:19:56.680]  all for Jesus
[00:19:56.680 --> 00:20:02.480]  特別是今天在我們受過高等教育的信徒中間
[00:20:02.480 --> 00:20:03.560]  確實不容易
[00:20:03.560 --> 00:20:04.560]  爲什麼呢
[00:20:04.560 --> 00:20:07.840]  我們自從啓蒙運動之後
[00:20:07.840 --> 00:20:12.560]  我們日益碎片化的神學教育發展有很大的關係
[00:20:12.560 --> 00:20:15.000]  我們被肢解了
[00:20:15.000 --> 00:20:18.840]  我們忘記了西伯來這種傳統
[00:20:18.840 --> 00:20:19.920]  知 情 意
[00:20:19.920 --> 00:20:23.640]  有一位神學院的教授
[00:20:23.640 --> 00:20:26.880]  是Lambert University神學院的教授
[00:20:26.880 --> 00:20:28.040]  Dr. Edward Farley
[00:20:28.040 --> 00:20:30.760]  他有一篇文章
[00:20:30.760 --> 00:20:32.520]  一本書裏面說到
[00:20:32.520 --> 00:20:34.800]  神學教育的一致性與碎片化
[00:20:34.800 --> 00:20:36.640]  裏面對這個有一個比較清楚的解釋
[00:20:36.640 --> 00:20:39.080]  the unity and fragmentation of theological education
[00:20:39.080 --> 00:20:46.160]  他說今天的神學已經成爲一種學有專攻的學術訓練
[00:20:46.160 --> 00:20:50.840]  是爲要預備專業的神職人員
[00:20:50.840 --> 00:20:55.120]  而在過往神學呢
[00:20:55.120 --> 00:20:59.800]  被理解爲是獲得智慧的靈魂指南
[00:20:59.800 --> 00:21:01.920]  orientation of your soul
[00:21:03.000 --> 00:21:05.400]  for shepherding 牧羊
[00:21:05.400 --> 00:21:07.440]  是人人都需要的
[00:21:07.440 --> 00:21:08.040]  必需品
[00:21:08.040 --> 00:21:11.600]  現在我們把它交給牧者
[00:21:11.600 --> 00:21:13.080]  交給神學院的教授來講
[00:21:13.080 --> 00:21:15.240]  fragmentation
[00:21:15.240 --> 00:21:18.280]  我們看到
[00:21:18.280 --> 00:21:18.720]  他說
[00:21:18.720 --> 00:21:22.560]  today theology has become a mastery of academic disciplines
[00:21:22.560 --> 00:21:25.640]  for the purpose of professional ministerial preparation
[00:21:25.640 --> 00:21:26.920]  in the past
[00:21:26.920 --> 00:21:30.560]  theology was understood as the orientation of the soul
[00:21:30.560 --> 00:21:34.240]  for the purpose of acquiring wisdom
[00:21:34.240 --> 00:21:36.320]  which all men and women need
[00:21:36.320 --> 00:21:38.120]  regardless of their station in life
[00:21:38.120 --> 00:21:41.280]  我想不單是神學教育
[00:21:41.280 --> 00:21:42.480]  其實我們整個教育
[00:21:42.480 --> 00:21:46.200]  我們的philosophy of education
[00:21:46.200 --> 00:21:48.680]  似乎都出現了這樣一個同樣的問題
[00:21:48.680 --> 00:21:49.760]  自從啓蒙運動
[00:21:49.760 --> 00:21:50.640]  史萊瑪赫
[00:21:50.640 --> 00:21:51.480]  把我們這個
[00:21:51.480 --> 00:21:55.400]  其中Dr. Harry Lewis
[00:21:55.400 --> 00:21:58.840]  我想11年的時候好像來到中大有過一次演講
[00:21:58.840 --> 00:22:03.480]  原來是哈佛大學的院長
[00:22:03.480 --> 00:22:05.000]  他非常有名的一本書是
[00:22:05.000 --> 00:22:07.760]  Excellence Without Soul
[00:22:07.760 --> 00:22:11.160]  How a Great University Forgot Education
[00:22:11.160 --> 00:22:12.480]  失去靈魂的優秀
[00:22:12.480 --> 00:22:14.640]  他說
[00:22:14.640 --> 00:22:18.000]  包括哈佛大學在內的這些美國大學
[00:22:18.000 --> 00:22:20.080]  已經丟棄了本科教育的根本
[00:22:20.080 --> 00:22:25.640]  只在幫助那些十八九歲的年輕人長大成人
[00:22:25.640 --> 00:22:27.200]  認識他們的身份
[00:22:27.200 --> 00:22:28.280]  who they are
[00:22:28.280 --> 00:22:30.880]  尋找生命的真意
[00:22:30.880 --> 00:22:32.360]  Larger Purpose for Life
[00:22:32.360 --> 00:22:36.160]  所以當他們二十一二從大學畢業的時候
[00:22:36.160 --> 00:22:37.480]  可以成爲一個更好的人
[00:22:37.480 --> 00:22:38.920]  Better Human Being
[00:22:38.920 --> 00:22:40.520]  這是原來
[00:22:40.520 --> 00:22:43.360]  Former Dean of Harvard College
[00:22:43.360 --> 00:22:45.600]  Dr. Harry Lewis的一個分享
[00:22:45.600 --> 00:22:48.760]  那哈佛大學如何忘記了
[00:22:48.760 --> 00:22:50.240]  Education for Life
[00:22:50.240 --> 00:22:51.920]  這樣一個教育宗旨
[00:22:51.920 --> 00:22:53.240]  值得我們反思
[00:22:53.240 --> 00:22:54.920]  很有意思
[00:22:54.920 --> 00:22:57.760]  在哈佛大學1642年的一個章程裏面
[00:22:57.760 --> 00:22:58.920]  有這樣一款宣稱
[00:22:58.920 --> 00:22:59.800]  他說
[00:22:59.800 --> 00:23:05.480]  基督是一切真正知識學問的基礎
[00:23:05.480 --> 00:23:15.880]  基督是一切真正知識學問的基礎
[00:23:15.880 --> 00:23:19.640]  我不知道我們今天的大學的教授
[00:23:19.640 --> 00:23:22.400]  基督徒的教授
[00:23:22.400 --> 00:23:25.320]  你在課堂上可不可以有這樣有confidence
[00:23:27.240 --> 00:23:27.920]  說出來
[00:23:27.920 --> 00:23:29.480]  基督
[00:23:29.480 --> 00:23:34.080]  像哥羅西書二章三節這裏說到
[00:23:34.080 --> 00:23:37.160]  神的奧祕就是基督
[00:23:37.160 --> 00:23:39.200]  The mystery of God, namely Christ
[00:23:39.200 --> 00:23:44.280]  所積蓄的一切知識智慧
[00:23:44.280 --> 00:23:46.840]  都在他裏面藏着
[00:23:46.840 --> 00:23:55.200]  In whom are hidden all the treasures of wisdom and knowledge
[00:23:55.200 --> 00:23:59.360]  知識不單單是一套的信息
[00:23:59.360 --> 00:24:00.240]  所以我想
[00:24:00.240 --> 00:24:02.760]  我非常喜歡一個神學家
[00:24:02.760 --> 00:24:03.400]  也是一個牧師
[00:24:03.400 --> 00:24:05.520]  張派特
[00:24:05.520 --> 00:24:10.440]  把理性的soul說得非常圓滿
[00:24:10.440 --> 00:24:11.960]  他說
[00:24:11.960 --> 00:24:13.200]  The right thinking of God
[00:24:13.200 --> 00:24:15.680]  當我默想上帝的時候
[00:24:15.680 --> 00:24:17.520]  思想上帝的時候
[00:24:17.520 --> 00:24:21.440]  The right thinking of God is like a fuel
[00:24:21.440 --> 00:24:22.680]  像原油一樣
[00:24:22.680 --> 00:24:23.760]  石油一樣
[00:24:23.760 --> 00:24:26.520]  To the furnace of our soul
[00:24:26.520 --> 00:24:27.880]  沒想到上帝
[00:24:27.880 --> 00:24:28.320]  哇
[00:24:28.320 --> 00:24:31.720]  我裏面的靈魂的火焰就在燃燒
[00:24:31.720 --> 00:24:34.840]  所以我們會有這種中世紀的偉大的作品
[00:24:34.840 --> 00:24:36.160]  還會彈出來
[00:24:36.160 --> 00:24:38.880]  Then sings my soul
[00:24:38.880 --> 00:24:42.200]  My saviour God to thee
[00:24:42.200 --> 00:24:44.560]  How great thou art
[00:24:44.560 --> 00:24:48.360]  How great thou art
[00:24:48.360 --> 00:24:50.320]  你看到美麗的馬鞍山
[00:24:50.320 --> 00:24:53.360]  我想我們很難坐下來
[00:24:53.360 --> 00:24:56.760]  也許你的心裏面靈魂裏面有這樣的一個共鳴
[00:24:56.760 --> 00:24:57.640]  This is right
[00:24:57.640 --> 00:25:03.080]  Supposed to be like this
[00:25:03.080 --> 00:25:05.920]  我們中國人的教育家韓愈
[00:25:05.920 --> 00:25:07.800]  在他非常有名的詩說裏面說
[00:25:07.800 --> 00:25:09.600]  什麼是老實
[00:25:09.600 --> 00:25:12.800]  第一個任務就是傳道
[00:25:12.800 --> 00:25:15.040]  授業
[00:25:15.040 --> 00:25:17.080]  解惑
[00:25:17.080 --> 00:25:18.360]  回到教育
[00:25:18.360 --> 00:25:20.400]  Education for what
[00:25:20.400 --> 00:25:23.040]  現在我們越重視它的實踐性
[00:25:23.040 --> 00:25:26.560]  我們畢業了之後可以找到一個工作
[00:25:26.560 --> 00:25:28.800]  Education for work
[00:25:28.800 --> 00:25:30.200]  但是回到這裏
[00:25:30.200 --> 00:25:34.360]  It's for life
[00:25:34.360 --> 00:25:37.240]  談到大學
[00:25:37.240 --> 00:25:38.600]  我在讀大學的時候
[00:25:38.600 --> 00:25:40.520]  我看到一個非常有名的演講
[00:25:40.520 --> 00:25:43.120]  是張亨瑞
[00:25:43.120 --> 00:25:44.760]  後來成了紅衣主教
[00:25:44.760 --> 00:25:46.000]  在Oxford畢業
[00:25:46.000 --> 00:25:47.360]  他關於什麼是大學
[00:25:47.360 --> 00:25:50.640]  The idea of university
[00:25:50.640 --> 00:25:53.680]  好像我們今天的講道是在講大學的一個處境下
[00:25:53.680 --> 00:25:54.680]  我們的信仰
[00:25:54.680 --> 00:25:55.480]  生命的意義
[00:25:55.480 --> 00:25:59.000]  讓我想起關於大學的概念
[00:25:59.000 --> 00:25:59.880]  值得我們反思的
[00:25:59.880 --> 00:26:01.800]  我也非常喜歡有一句話說
[00:26:01.800 --> 00:26:09.800]  We need to be reminded
[00:26:09.800 --> 00:26:11.760]  我們需要經常被提醒
[00:26:11.760 --> 00:26:14.720]  More than to be instructed
[00:26:14.720 --> 00:26:18.280]  我想提醒我們大家
[00:26:18.280 --> 00:26:21.160]  詩篇11篇第3節
[00:26:21.160 --> 00:26:21.680]  它說道
[00:26:21.680 --> 00:26:24.640]  根基若毀壞了
[00:26:24.640 --> 00:26:27.640]  一人還能做什麼呢
[00:26:27.640 --> 00:26:29.720]  When the foundations are being destroyed
[00:26:29.720 --> 00:26:34.360]  What can the writers do
[00:26:34.360 --> 00:26:35.760]  昨天晚上看到一個新聞
[00:26:35.760 --> 00:26:37.120]  六十分
[00:26:37.120 --> 00:26:41.440]  裏面有對舊金山一個非常有名的遷徙年塔
[00:26:41.440 --> 00:26:42.720]  Millennium Tower
[00:26:42.720 --> 00:26:43.960]  非常建築
[00:26:43.960 --> 00:26:44.920]  是一流的建築
[00:26:44.920 --> 00:26:46.120]  一流的工程師
[00:26:46.120 --> 00:26:50.200]  發現開始清洗了
[00:26:50.200 --> 00:26:51.040]  開始下沉了
[00:26:51.040 --> 00:26:53.320]  像我們的沙中線一樣
[00:26:53.320 --> 00:26:57.160]  找原因
[00:26:57.160 --> 00:27:03.760]  原來這樣一個宏偉的建築是建立在沙土上
[00:27:03.760 --> 00:27:07.400]  它的根基沒有打在Bedrock
[00:27:07.400 --> 00:27:10.880]  所以你知道解決方案只有一個
[00:27:10.880 --> 00:27:14.280]  現在工程師要把它根基下延伸
[00:27:14.280 --> 00:27:17.600]  才能知道接觸到那個Bedrock
[00:27:17.600 --> 00:27:19.280]  這就是那個道
[00:27:19.280 --> 00:27:21.120]  那個根基
[00:27:21.120 --> 00:27:25.320]  像保羅在格林多前書三章10到11節說
[00:27:25.320 --> 00:27:28.280]  他說我照着神給我的恩
[00:27:28.280 --> 00:27:32.360]  好像一個聰明的工頭立好了根基
[00:27:32.360 --> 00:27:34.200]  由別人在上面建造
[00:27:34.200 --> 00:27:35.640]  只是個人要謹慎
[00:27:35.640 --> 00:27:38.400]  怎樣在上面建造
[00:27:38.400 --> 00:27:41.760]  因爲那已經立好的根基就是耶穌基督
[00:27:41.760 --> 00:27:47.200]  所以沒有人能立別的根基
[00:27:47.200 --> 00:27:50.240]  沒有人可以再立別的根基
[00:27:50.240 --> 00:27:53.640]  哈佛從一個訓練傳道人牧師的一個大學
[00:27:53.640 --> 00:27:58.840]  成爲一個如今的一個狀態
[00:27:58.840 --> 00:28:00.480]  值得我們反思
[00:28:00.480 --> 00:28:04.120]  我今天很榮幸站到這裏
[00:28:04.120 --> 00:28:06.080]  也再一次被提醒
[00:28:06.080 --> 00:28:10.280]  衝擊學院的辦學使命
[00:28:10.280 --> 00:28:14.440]  這是剛剛查到的
[00:28:14.440 --> 00:28:20.280]  旨在繼承國內13間大學的校會在這裏
[00:28:20.280 --> 00:28:24.560]  基督教大學之辦學使命
[00:28:24.560 --> 00:28:27.440]  本崇奉基督之名
[00:28:27.440 --> 00:28:30.640]  Exalt Christ命名爲基督學院
[00:28:30.640 --> 00:28:32.240]  1951年
[00:28:32.240 --> 00:28:36.080]  衝擊已兼含崇高基礎之一
[00:28:36.080 --> 00:28:38.840]  Noble Foundation
[00:28:38.840 --> 00:28:42.680]  It is the original
[00:28:42.680 --> 00:28:46.760]  當初的原意是耶穌基督
[00:28:46.760 --> 00:28:52.360]  我也盼望永遠紮根在耶穌基督裏面來
[00:28:52.360 --> 00:28:55.760]  非常感謝Walter
[00:28:55.760 --> 00:28:56.520]  他邀請我
[00:28:56.520 --> 00:28:57.680]  給我這樣的一個機會
[00:28:57.680 --> 00:28:59.000]  用我的母語普通話
[00:28:59.000 --> 00:29:01.840]  我知道我的母語是普通話
[00:29:01.840 --> 00:29:04.880]  有這樣正道的一個機會
[00:29:04.880 --> 00:29:06.280]  我也想藉此機會分享一下
[00:29:06.280 --> 00:29:09.560]  對新竹的一個見證
[00:29:09.560 --> 00:29:12.200]  我是在國內出生長大
[00:29:12.200 --> 00:29:18.080]  外婆和媽媽都是基督徒
[00:29:18.080 --> 00:29:22.880]  他們不是當時的基督教大學畢業的
[00:29:22.880 --> 00:29:26.280]  是內地匯在河南偏遠的農村
[00:29:26.280 --> 00:29:29.360]  把福音的種子留在那裏
[00:29:29.360 --> 00:29:30.760]  在60年代的時候
[00:29:30.760 --> 00:29:31.840]  我外婆是一箇中醫
[00:29:31.840 --> 00:29:34.120]  我媽媽生病沒辦法醫
[00:29:34.120 --> 00:29:35.080]  後來想信耶穌吧
[00:29:35.080 --> 00:29:36.600]  我不能醫你的女兒
[00:29:36.600 --> 00:29:39.480]  我的外婆就帶媽媽到一些農村
[00:29:39.480 --> 00:29:40.520]  60年代初
[00:29:40.520 --> 00:29:41.200]  沒有宣教史
[00:29:41.200 --> 00:29:42.640]  沒有聖經
[00:29:42.640 --> 00:29:46.360]  那些阿姨們就爲我媽媽禱告
[00:29:46.360 --> 00:29:48.280]  我媽媽就得了醫治
[00:29:48.280 --> 00:29:52.320]  所以我小的時候有這樣一個背景在裏面
[00:29:52.320 --> 00:29:53.920]  我小時候也跟他們一起在家裏聚會
[00:29:53.920 --> 00:29:55.480]  但是我覺得我媽媽
[00:29:55.480 --> 00:29:56.920]  每次我媽媽看到十字架
[00:29:56.920 --> 00:29:58.640]  看到耶穌的時候她會哭
[00:29:58.640 --> 00:30:00.160]  那種感情是我不明白的
[00:30:00.160 --> 00:30:00.920]  不理解的
[00:30:00.920 --> 00:30:03.120]  我一開始上學我更加不理解了
[00:30:03.120 --> 00:30:05.360]  有時候是因爲好像我不乖
[00:30:05.360 --> 00:30:06.680]  我每次看到媽媽哭的時候
[00:30:06.680 --> 00:30:08.120]  媽我乖
[00:30:08.120 --> 00:30:09.320]  我不惹你生氣了
[00:30:09.320 --> 00:30:10.760]  但是後來我才明白
[00:30:10.760 --> 00:30:14.200]  原來是她和耶穌那種感情
[00:30:14.200 --> 00:30:14.520]  愛
[00:30:14.520 --> 00:30:18.240]  像保羅和耶穌那種單純的愛的感情
[00:30:18.240 --> 00:30:19.360]  自從踏入校門
[00:30:19.360 --> 00:30:22.080]  我們就開始接受系統的無神論教育
[00:30:22.080 --> 00:30:22.720]  讀到高中
[00:30:22.720 --> 00:30:25.320]  甚至當上了我們學校的團支部書記
[00:30:25.320 --> 00:30:30.640]  當時真的準備好要爲共產主義奮鬥終身了
[00:30:30.640 --> 00:30:37.040]  但是就在考取大學的那一年發生了出現了大事
[00:30:37.040 --> 00:30:38.960]  八九學潮
[00:30:38.960 --> 00:30:42.280]  我是帶着極大的困惑開始了我的大學生活
[00:30:42.280 --> 00:30:44.560]  我當時又讀的是電子工程系
[00:30:44.560 --> 00:30:48.120]  但對哲學發生了很大的興趣
[00:30:48.120 --> 00:30:51.520]  就像Dr.Lewis說的
[00:30:51.520 --> 00:30:55.840]  I was searching for a larger purpose of my life
[00:30:55.840 --> 00:30:59.720]  after my believing in the so-called communism
[00:30:59.720 --> 00:31:02.800]  這就是我爲什麼活着
[00:31:02.800 --> 00:31:05.160]  生命的意義是如何
[00:31:05.160 --> 00:31:09.520]  當時盛行的存在主義哲學確實給我的理性思考提供了一個新的框架
[00:31:09.520 --> 00:31:13.640]  但遠遠不能給我的心靈帶來任何的滿足和盼望
[00:31:13.640 --> 00:31:17.040]  因爲他說的這個世界就是噁心
[00:31:17.040 --> 00:31:20.640]  我陷入極大的空虛和困悶之中
[00:31:20.640 --> 00:31:22.120]  這時候
[00:31:22.120 --> 00:31:24.400]  一位也叫保羅的留學生
[00:31:24.400 --> 00:31:27.080]  在我大學開始引起我的注意
[00:31:27.080 --> 00:31:28.720]  他很陽光
[00:31:28.720 --> 00:31:30.320]  也樂於助人
[00:31:30.320 --> 00:31:33.160]  我看見他很像雷鋒
[00:31:33.160 --> 00:31:35.840]  在我的這個社會當中像雷鋒
[00:31:35.840 --> 00:31:36.520]  我問他
[00:31:36.520 --> 00:31:40.960]  你爲什麼能說我們學雷鋒要逼着學雷鋒的
[00:31:40.960 --> 00:31:43.040]  還不好意思學雷鋒的
[00:31:43.040 --> 00:31:44.840]  他爲什麼有那種自由
[00:31:44.840 --> 00:31:47.040]  他的答案讓我很大失所望
[00:31:47.040 --> 00:31:49.000]  同時也大喫一驚
[00:31:49.000 --> 00:31:51.840]  他說是因爲耶穌
[00:31:51.840 --> 00:31:55.440]  耶穌就是那位我外婆常常講的
[00:31:55.440 --> 00:32:00.240]  又遺致了我媽媽的那位定在十字架上的耶穌
[00:32:00.240 --> 00:32:04.720]  How could that be?
[00:32:04.720 --> 00:32:06.680]  我開始對聖經有興趣了
[00:32:06.680 --> 00:32:09.280]  爲的是要看看這位耶穌究竟是誰
[00:32:09.280 --> 00:32:10.520]  在短短的兩個月內
[00:32:10.520 --> 00:32:12.920]  我和保羅的聖經學習使我興奮不已
[00:32:12.920 --> 00:32:14.000]  特別在約翰福音裏
[00:32:14.000 --> 00:32:14.760]  耶穌的說法
[00:32:14.760 --> 00:32:16.720]  你們必曉得真理
[00:32:16.720 --> 00:32:19.080]  真理必教你們得以自由
[00:32:19.080 --> 00:32:19.960]  之後耶穌又說的
[00:32:19.960 --> 00:32:21.560]  我就是道路
[00:32:21.560 --> 00:32:22.080]  真理
[00:32:22.080 --> 00:32:23.120]  生命
[00:32:23.120 --> 00:32:26.840]  若不借着我不能到父那裏去
[00:32:26.840 --> 00:32:29.440]  這些震撼性的宣稱
[00:32:29.440 --> 00:32:33.240]  彷彿一束大光進入我的心靈深處
[00:32:33.240 --> 00:32:34.560]  在大學二年級的春天
[00:32:34.560 --> 00:32:35.680]  91年
[00:32:35.680 --> 00:32:36.920]  我接受了耶穌基督
[00:32:36.920 --> 00:32:39.400]  做我個人生命的救助
[00:32:39.400 --> 00:32:42.520]  我在基督耶穌裏重新回到我爸爸
[00:32:42.520 --> 00:32:44.760]  這是我天賦的世界
[00:32:44.760 --> 00:32:46.080]  天賦的懷抱
[00:32:46.080 --> 00:32:48.000]  我看這個世界不一樣了
[00:32:48.000 --> 00:32:52.240]  也開始在剛剛成立的大學校園團體裏面成長
[00:32:52.240 --> 00:32:54.200]  和學習服飾
[00:32:54.200 --> 00:32:57.280]  我今天站在重慶教堂的
[00:32:57.280 --> 00:33:00.560]  講臺上心裏充滿了感恩
[00:33:00.560 --> 00:33:02.960]  27年過去了
[00:33:02.960 --> 00:33:06.480]  我經歷了耶穌所應許的豐盛生命
[00:33:06.480 --> 00:33:10.000]  我感恩一直以來爲我禱告的媽媽
[00:33:10.000 --> 00:33:11.560]  現在爲止我媽媽還在我禱告
[00:33:11.560 --> 00:33:15.600]  我告訴了我今天在中大講到我媽媽還在我禱告
[00:33:15.600 --> 00:33:18.240]  我感恩
[00:33:18.240 --> 00:33:21.120]  給我爸福音講明的保羅
[00:33:21.120 --> 00:33:25.600]  我感恩在我屬靈成長旅程中的一個個恩師
[00:33:25.600 --> 00:33:31.280]  我也感恩與我一同承受生命之恩的我的太太
[00:33:31.280 --> 00:33:37.960]  在職場和宣教工廠上我的同路人
[00:33:37.960 --> 00:33:39.000]  宣教
[00:33:39.000 --> 00:33:41.720]  我們回到宣教
[00:33:41.720 --> 00:33:44.120]  我的British International Consultant
[00:33:44.120 --> 00:33:46.960]  是一個Business Administration
[00:33:46.960 --> 00:33:53.720]  專業負責服飾在職場宣教的雪地雄姊妹
[00:33:53.720 --> 00:33:56.360]  然後在看保羅的宣教策略的時候
[00:33:56.360 --> 00:33:57.880]  讓我們也越來越確信
[00:33:57.880 --> 00:34:01.520]  當時保羅所運用的這些策略模式
[00:34:01.520 --> 00:34:04.120]  今天依然行之有效
[00:34:04.120 --> 00:34:07.200]  我們在使徒行傳中和保羅的書信中發現
[00:34:07.200 --> 00:34:09.160]  保羅不但有passion for Christ
[00:34:09.160 --> 00:34:10.840]  並有智慧和策略
[00:34:10.840 --> 00:34:13.240]  在保羅的宣教旅程當中
[00:34:13.240 --> 00:34:17.160]  他大有能力地宣揚福音
[00:34:17.160 --> 00:34:19.880]  也辭辭不倦地教導
[00:34:19.880 --> 00:34:22.560]  來建立門徒和他們的家庭
[00:34:22.560 --> 00:34:23.880]  剛纔我們讀到一幅說書
[00:34:23.880 --> 00:34:25.600]  如何成爲新人
[00:34:25.600 --> 00:34:26.440]  如何行
[00:34:26.440 --> 00:34:27.640]  如何有個好的職業
[00:34:27.640 --> 00:34:29.360]  如何不再偷竊
[00:34:29.360 --> 00:34:32.160]  如何彼此說誠實話
[00:34:32.160 --> 00:34:36.840]  並且設立intrast委任當地的教會領域
[00:34:36.840 --> 00:34:38.640]  所以他可以來巡迴步道
[00:34:38.640 --> 00:34:40.680]  這樣一個complex network
[00:34:40.680 --> 00:34:45.040]  保羅被接往羅馬之前的三次宣教旅程策略
[00:34:45.040 --> 00:34:46.680]  可以看出一個循環
[00:34:46.680 --> 00:34:49.000]  一個polling cycle
[00:34:49.000 --> 00:34:52.000]  他在那些重要的策略性城市
[00:34:52.000 --> 00:34:53.000]  像伊夫索
[00:34:53.000 --> 00:34:54.320]  像羅馬
[00:34:54.320 --> 00:34:56.120]  像安提亞
[00:34:56.120 --> 00:34:59.080]  strategic in strategic cities
[00:34:59.080 --> 00:35:03.080]  establish and strengthen believers in local churches
[00:35:03.080 --> 00:35:06.360]  還有intrast to the local leaders
[00:35:06.360 --> 00:35:08.320]  你會發現他不是去了
[00:35:08.320 --> 00:35:09.480]  他就不回來了
[00:35:09.480 --> 00:35:10.480]  他回去還繼續要
[00:35:10.480 --> 00:35:12.200]  establish and strengthen
[00:35:12.200 --> 00:35:13.800]  是保羅的一個宣教
[00:35:13.800 --> 00:35:16.680]  然後好了就興起領袖出來
[00:35:16.680 --> 00:35:18.360]  當他離開伊夫索的時候
[00:35:18.360 --> 00:35:19.720]  他可以很放心的走了
[00:35:19.720 --> 00:35:21.240]  我把你們教給他
[00:35:21.240 --> 00:35:23.560]  恩惠的道
[00:35:23.560 --> 00:35:26.480]  而且他簡單有效的傳播媒介
[00:35:26.480 --> 00:35:28.720]  就是他的書信
[00:35:28.720 --> 00:35:30.240]  十三篇保羅書信
[00:35:30.240 --> 00:35:33.360]  很簡單
[00:35:33.360 --> 00:35:34.840]  他的信史
[00:35:34.840 --> 00:35:37.640]  就是他毆心瀝血培養出來的門徒
[00:35:37.640 --> 00:35:40.560]  這些門徒信史在各地教會傳閱的
[00:35:40.560 --> 00:35:44.680]  其實是保羅寫的一封封書信嗎
[00:35:44.680 --> 00:35:46.840]  他們身上carry的
[00:35:46.840 --> 00:35:50.880]  豈不更是使徒保羅生命中的DNA
[00:35:50.880 --> 00:35:53.720]  耶穌基督
[00:35:53.720 --> 00:35:56.560]  難怪他們當時都被戲稱爲little christ
[00:35:56.560 --> 00:35:57.520]  被戲稱爲
[00:35:57.520 --> 00:35:59.000]  他很像耶穌
[00:35:59.000 --> 00:36:02.040]  基督徒不是我們自己寫的
[00:36:02.040 --> 00:36:05.480]  被戲稱爲很像耶穌和耶穌一夥的
[00:36:05.480 --> 00:36:07.480]  我們在保羅的十三封書信當中
[00:36:07.480 --> 00:36:08.560]  可以看到
[00:36:08.560 --> 00:36:11.360]  也預知對應的這樣一個策略
[00:36:11.360 --> 00:36:12.200]  他的早期書信
[00:36:12.200 --> 00:36:13.840]  比方說加勒泰書和羅馬書
[00:36:13.840 --> 00:36:16.120]  他側重於對福音藥義的doctrine
[00:36:16.120 --> 00:36:17.680]  the krigma的一個顫鳴
[00:36:17.680 --> 00:36:19.560]  音信稱義的
[00:36:19.560 --> 00:36:20.760]  在中期書信當中
[00:36:20.760 --> 00:36:22.520]  在監獄裏面寫的書信當中
[00:36:22.520 --> 00:36:24.040]  一幅所說的哥羅西書
[00:36:24.040 --> 00:36:25.520]  側重於關於教會
[00:36:25.520 --> 00:36:26.680]  什麼是教會
[00:36:26.680 --> 00:36:28.520]  如何來當在神的家中
[00:36:28.520 --> 00:36:29.240]  如何行
[00:36:29.240 --> 00:36:31.000]  在晚期的書信當中
[00:36:31.000 --> 00:36:31.680]  教母書信
[00:36:31.680 --> 00:36:32.360]  提摩太前書
[00:36:32.360 --> 00:36:32.920]  提摩太後書
[00:36:32.920 --> 00:36:33.920]  提德書告訴他們
[00:36:33.920 --> 00:36:35.120]  如何在神的家中行
[00:36:35.120 --> 00:36:36.240]  怎樣做一個領袖
[00:36:36.240 --> 00:36:38.120]  怎樣揀選知識長老
[00:36:38.120 --> 00:36:39.800]  怎樣有正當的職業
[00:36:39.800 --> 00:36:42.720]  建立領袖
[00:36:42.720 --> 00:36:45.440]  就在保羅離世之前
[00:36:45.440 --> 00:36:49.200]  他給他用福音生的兒子提摩太的一封信中
[00:36:49.200 --> 00:36:50.560]  再次勸勉說我兒啊
