
[00:00:00.000 --> 00:00:06.000]  今年會用這個主題去分享一系列的訊息
[00:17:56.000 --> 00:18:03.000]  但是barak這個字是從無到有的創造
[00:18:03.000 --> 00:18:05.000]  翻譯出來
[00:18:05.000 --> 00:18:06.000]  所以翻譯得非常好
[00:18:06.000 --> 00:18:10.000]  用創造去翻譯
[00:18:10.000 --> 00:18:13.000]  它不是創作
[00:18:13.000 --> 00:18:16.000]  是創造
[00:18:16.000 --> 00:18:19.000]  做這個字是不同的
[00:18:19.000 --> 00:18:21.000]  廣東話就一樣的音
[00:18:21.000 --> 00:18:22.000]  做做
[00:18:22.000 --> 00:18:23.000]  創造這個字
[00:18:23.000 --> 00:18:26.000]  和創造也一樣不同
[00:18:26.000 --> 00:18:27.000]  是從無到有的
[00:18:27.000 --> 00:18:28.000]  是非常識切
[00:18:28.000 --> 00:18:31.000]  信徒的安息不單止是從舊因的論
[00:18:31.000 --> 00:18:34.000]  舊因論去了解
[00:18:34.000 --> 00:18:38.000]  其實更重要是從神的創造去理解
[00:18:38.000 --> 00:18:39.000]  很多時候教會
[00:18:39.000 --> 00:18:40.000]  基督教的教會
[00:18:40.000 --> 00:18:41.000]  特別是還教的教會
[00:18:41.000 --> 00:18:45.000]  多數都是從舊因論去講這個信仰
[00:18:45.000 --> 00:18:47.000]  但是不夠的
[00:18:47.000 --> 00:18:49.000]  我希望你們開始讀神學
[00:18:49.000 --> 00:18:52.000]  我們會弄一個神學課程給你們了解
[00:18:52.000 --> 00:18:54.000]  不夠的
[00:18:54.000 --> 00:18:55.000]  意思就是說
[00:18:55.000 --> 00:18:57.000]  耶穌赦免我們的罪
[00:18:57.000 --> 00:18:59.000]  十字架幫助我們
[00:18:59.000 --> 00:19:01.000]  但是如果你不明白
[00:19:01.000 --> 00:19:04.000]  整個世界是神創造的
[00:19:04.000 --> 00:19:05.000]  如果你不明白到
[00:19:05.000 --> 00:19:07.000]  原來我們違背祂的命令
[00:19:07.000 --> 00:19:08.000]  我們離開祂
[00:19:08.000 --> 00:19:10.000]  和祂斷絕了關係
[00:19:10.000 --> 00:19:12.000]  原來福音不是一件禮物
[00:19:12.000 --> 00:19:13.000]  好像那首歌
[00:19:13.000 --> 00:19:17.000]  有一件禮物
[00:19:17.000 --> 00:19:19.000]  不是一件禮物你可以擁有
[00:19:19.000 --> 00:19:24.000]  是一個關係你要復和
[00:19:24.000 --> 00:19:26.000]  福音是關係的復和
[00:19:26.000 --> 00:19:31.000]  和神和好
[00:19:31.000 --> 00:19:32.000]  和人和好
[00:19:32.000 --> 00:19:33.000]  和自己和好
[00:19:33.000 --> 00:19:37.000]  裡面我們分裂的很多時候
[00:19:37.000 --> 00:19:38.000]  是不是
[00:19:38.000 --> 00:19:40.000]  是不是裡面有很多掙扎的
[00:19:40.000 --> 00:19:41.000]  是不是
[00:19:41.000 --> 00:19:42.000]  有很多不一致的
[00:19:42.000 --> 00:19:43.000]  是不是
[00:19:43.000 --> 00:19:44.000]  你我都知道
[00:19:44.000 --> 00:19:45.000]  很多掙扎在裡面
[00:19:45.000 --> 00:19:47.000]  但是我怎樣能夠舒服的
[00:19:47.000 --> 00:19:49.000]  能夠和自己和好
[00:19:49.000 --> 00:19:52.000]  我能夠很舒服的表裡一致
[00:19:52.000 --> 00:19:54.000]  我能夠很舒服的
[00:19:54.000 --> 00:19:56.000]  我不是違背良心
[00:19:56.000 --> 00:19:58.000]  說話做事的
[00:19:58.000 --> 00:20:00.000]  雖然我不是perfect
[00:20:00.000 --> 00:20:01.000]  但是我的信仰
[00:20:01.000 --> 00:20:03.000]  自從信耶穌接觸了之後
[00:20:03.000 --> 00:20:06.000]  我慢慢慢慢能夠對焦的
[00:20:06.000 --> 00:20:07.000]  能夠對準神
[00:20:07.000 --> 00:20:08.000]  對準自己的生命
[00:20:08.000 --> 00:20:09.000]  對準別人的生命
[00:20:09.000 --> 00:20:10.000]  Hallelujah
[00:20:10.000 --> 00:20:11.000]  Amen
[00:20:11.000 --> 00:20:13.000]  那個是寶貴
[00:20:13.000 --> 00:20:14.000]  但這裡告訴我們
[00:20:14.000 --> 00:20:16.000]  神一創造的時候
[00:20:16.000 --> 00:20:18.000]  是用祂的話語創造
[00:20:18.000 --> 00:20:20.000]  我們不單止要從舊恩論去看
[00:20:20.000 --> 00:20:22.000]  我們要從神的創造
[00:20:22.000 --> 00:20:24.000]  去看我們的生命
[00:20:24.000 --> 00:20:25.000]  在神的創造裡面
[00:20:25.000 --> 00:20:26.000]  我們要明白
[00:20:26.000 --> 00:20:29.000]  為什麼我們需要被拯救
[00:20:29.000 --> 00:20:31.000]  就好像我們父母
[00:20:31.000 --> 00:20:33.000]  生了我們子女出來
[00:20:33.000 --> 00:20:34.000]  我們養育他
[00:20:34.000 --> 00:20:35.000]  我們愛他
[00:20:35.000 --> 00:20:36.000]  我們鼓勵他
[00:20:36.000 --> 00:20:37.000]  我們教養他
[00:20:37.000 --> 00:20:38.000]  我們供養他一切的東西
[00:20:38.000 --> 00:20:39.000]  不過有一天
[00:20:39.000 --> 00:20:40.000]  他不聽我們話
[00:20:40.000 --> 00:20:41.000]  並且罵我們
[00:20:41.000 --> 00:20:42.000]  並且離家出走
[00:20:42.000 --> 00:20:45.000]  並且說我不再理你
[00:20:45.000 --> 00:20:46.000]  我們很傷心
[00:20:46.000 --> 00:20:48.000]  不是因為你做錯很多事
[00:20:48.000 --> 00:20:50.000]  是因為他真的叛逆你
[00:20:50.000 --> 00:20:52.000]  這個是說到
[00:20:52.000 --> 00:20:56.000]  舊恩是從因為創造而來
[00:20:56.000 --> 00:20:58.000]  因為創造
[00:20:58.000 --> 00:20:59.000]  神創造我們
[00:20:59.000 --> 00:21:03.000]  我們竟然不感謝他
[00:21:03.000 --> 00:21:06.000]  上帝要拯救我們這個浪子
[00:21:06.000 --> 00:21:08.000]  或者浪女
[00:21:08.000 --> 00:21:11.000]  回轉歸去上帝
[00:21:11.000 --> 00:21:13.000]  上帝怎樣創造呢?
[00:21:13.000 --> 00:21:15.000]  嘩!又是厲害
[00:21:15.000 --> 00:21:17.000]  現在科學都還沒找到
[00:21:17.000 --> 00:21:20.000]  都不能夠真正聽明
[00:21:20.000 --> 00:21:22.000]  這個世界是怎樣來的
[00:21:22.000 --> 00:21:24.000]  仍然是很複雜
[00:21:24.000 --> 00:21:26.000]  你知不知道紐諾西亞
[00:21:26.000 --> 00:21:28.000]  紐諾西亞那裏有個Disk
[00:21:28.000 --> 00:21:31.000]  是European Space Agency的Disk
[00:21:31.000 --> 00:21:32.000]  是很大的
[00:21:32.000 --> 00:21:33.000]  在紐諾西亞
[00:21:33.000 --> 00:21:36.000]  在紐諾西亞的Monastery附近
[00:21:36.000 --> 00:21:39.000]  我那次去紐諾西亞退休
[00:21:39.000 --> 00:21:40.000]  偶然地
[00:21:40.000 --> 00:21:41.000]  偶然地
[00:21:41.000 --> 00:21:43.000]  真的非常偶然地
[00:21:43.000 --> 00:21:45.000]  見到一班Scientist
[00:21:45.000 --> 00:21:48.000]  是Europe頂尖的Scientist
[00:21:48.000 --> 00:21:50.000]  竟然去紐諾西亞休息一下
[00:21:50.000 --> 00:21:52.000]  然後
[00:21:52.000 --> 00:21:54.000]  就跟我一起吃早餐
[00:21:54.000 --> 00:21:55.000]  他走過來
[00:21:55.000 --> 00:21:56.000]  不關我的事
[00:21:56.000 --> 00:21:57.000]  我去吃早餐
[00:21:57.000 --> 00:21:58.000]  他說Can I join you?
[00:21:58.000 --> 00:21:59.000]  我說Sure
[00:21:59.000 --> 00:22:01.000]  我都不知道他們是什麼人
[00:22:01.000 --> 00:22:02.000]  但是
[00:22:02.000 --> 00:22:03.000]  他們原來
[00:22:03.000 --> 00:22:04.000]  是來
[00:22:04.000 --> 00:22:05.000]  就是
[00:22:05.000 --> 00:22:06.000]  特意來
[00:22:06.000 --> 00:22:07.000]  放了另外一個Disk
[00:22:07.000 --> 00:22:09.000]  是小一點的Disk
[00:22:09.000 --> 00:22:10.000]  一個大的Disk
[00:22:10.000 --> 00:22:11.000]  他們是European
[00:22:11.000 --> 00:22:13.000]  是很多國家
[00:22:13.000 --> 00:22:14.000]  合作的
[00:22:14.000 --> 00:22:15.000]  他們有不同的Disk
[00:22:15.000 --> 00:22:17.000]  在世界不同的地方
[00:22:17.000 --> 00:22:18.000]  但是有幾個大的Disk
[00:22:18.000 --> 00:22:20.000]  去探測
[00:22:20.000 --> 00:22:22.000]  他們射上去的衛星
[00:22:22.000 --> 00:22:23.000]  各方面的東西
[00:22:23.000 --> 00:22:25.000]  然後Gather information
[00:22:25.000 --> 00:22:27.000]  因為紐諾西亞是比較靜的地方
[00:22:27.000 --> 00:22:28.000]  跟我們聊天
[00:22:28.000 --> 00:22:30.000]  跟我聊天的時候
[00:22:30.000 --> 00:22:32.000]  我完全不是Scientist
[00:22:32.000 --> 00:22:34.000]  但是我想問你一個問題
[00:22:34.000 --> 00:22:36.000]  你介不介意
[00:22:36.000 --> 00:22:37.000]  因為他們是紐諾西亞
[00:22:37.000 --> 00:22:38.000]  你介不介意
[00:22:38.000 --> 00:22:40.000]  我問你一個問題
[00:22:40.000 --> 00:22:42.000]  你們Scientist
[00:22:42.000 --> 00:22:47.000]  怎麼看上帝的
[00:22:47.000 --> 00:22:49.000]  Interesting topic
[00:22:49.000 --> 00:22:51.000]  他們回答我
[00:22:51.000 --> 00:22:52.000]  他說
[00:22:52.000 --> 00:22:54.000]  我越了解多一點的時候
[00:22:54.000 --> 00:22:56.000]  我越不明白更加多
[00:22:56.000 --> 00:22:58.000]  另外一個說
[00:22:58.000 --> 00:23:00.000]  我都是平常人來的
[00:23:00.000 --> 00:23:01.000]  我也有很多
[00:23:01.000 --> 00:23:02.000]  自己生活的東西
[00:23:02.000 --> 00:23:04.000]  都要處理的
[00:23:04.000 --> 00:23:06.000]  很多不同的答案
[00:23:06.000 --> 00:23:08.000]  然後呢
[00:23:08.000 --> 00:23:09.000]  我問很多的問題
[00:23:09.000 --> 00:23:11.000]  他說Wonderful
[00:23:11.000 --> 00:23:12.000]  我們有很多問題
[00:23:12.000 --> 00:23:14.000]  我們有一個特別的聚會
[00:23:14.000 --> 00:23:15.000]  我們特意來的
[00:23:15.000 --> 00:23:17.000]  我們就是邀請
[00:23:17.000 --> 00:23:18.000]  全世界
[00:23:18.000 --> 00:23:20.000]  Take into our computer
[00:23:20.000 --> 00:23:23.000]  了解我們怎麼Operate
[00:23:23.000 --> 00:23:24.000]  我邀請他來
[00:23:24.000 --> 00:23:25.000]  我們邀請了15人
[00:23:25.000 --> 00:23:27.000]  我也邀請了你
[00:23:27.000 --> 00:23:28.000]  來聽
[00:23:28.000 --> 00:23:30.000]  I am very blessed
[00:23:30.000 --> 00:23:31.000]  他邀請我們聽
[00:23:31.000 --> 00:23:32.000]  然後他解釋了
[00:23:32.000 --> 00:23:34.000]  整個Operation是怎麼樣
[00:23:34.000 --> 00:23:36.000]  I am amazed
[00:23:36.000 --> 00:23:40.000]  科學的進步是多麼奇妙
[00:23:40.000 --> 00:23:42.000]  但是我回到這裡
[00:23:42.000 --> 00:23:44.000]  他們仍然解釋不了世界是怎麼來的
[00:23:44.000 --> 00:23:47.000]  因為這個世界太奇妙
[00:23:47.000 --> 00:23:50.000]  而且這個世界太有規律
[00:23:50.000 --> 00:23:52.000]  很多Natural Law
[00:23:52.000 --> 00:23:53.000]  印度教的人
[00:23:53.000 --> 00:23:55.000]  和西方有一個最大不同
[00:23:55.000 --> 00:23:56.000]  印度教的人
[00:23:56.000 --> 00:23:57.000]  是什麼都拜的
[00:23:57.000 --> 00:23:59.000]  因為他覺得什麼都有神靈在裡面
[00:23:59.000 --> 00:24:02.000]  不過他們是範神主義
[00:24:02.000 --> 00:24:03.000]  範神主義是什麼
[00:24:03.000 --> 00:24:05.000]  特別是佛教
[00:24:05.000 --> 00:24:07.000]  他說我不知道什麼是真實的
[00:24:07.000 --> 00:24:09.000]  這個世界其實就不是真實的
[00:24:09.000 --> 00:24:13.000]  其實這個世界是一個Emptiness
[00:24:13.000 --> 00:24:15.000]  最真實的是涅槃那裡
[00:24:15.000 --> 00:24:17.000]  極樂的世界
[00:24:17.000 --> 00:24:18.000]  那個是Reality
[00:24:18.000 --> 00:24:19.000]  這個只是Shadow
[00:24:19.000 --> 00:24:21.000]  所以他們科學不發達
[00:24:21.000 --> 00:24:22.000]  西方就肯定了
[00:24:22.000 --> 00:24:25.000]  因為有Judeo-Christian的背景
[00:24:25.000 --> 00:24:29.000]  肯定了這個世界是有上帝的
[00:24:29.000 --> 00:24:31.000]  或者是有一個最終的
[00:24:31.000 --> 00:24:32.000]  是有規律的
[00:24:32.000 --> 00:24:34.000]  所以他們研究很多科學的東西
[00:24:34.000 --> 00:24:36.000]  不過我回到這裡
[00:24:36.000 --> 00:24:37.000]  上帝用什麼創造
[00:24:37.000 --> 00:24:39.000]  是用祂的話
[00:24:39.000 --> 00:24:40.000]  Thank you
[00:24:40.000 --> 00:24:41.000]  還有五分鐘
[00:24:41.000 --> 00:24:42.000]  不過我還有七堂可以講
[00:24:42.000 --> 00:24:44.000]  不要緊 慢慢講
[00:24:44.000 --> 00:24:48.000]  祂用祂的話
[00:24:48.000 --> 00:24:50.000]  For us
[00:24:50.000 --> 00:24:54.000]  祂用祂的話去創造
[00:24:54.000 --> 00:24:56.000]  奇不奇妙呀
[00:24:56.000 --> 00:24:58.000]  奇不奇妙呀
[00:24:58.000 --> 00:25:00.000]  奇不奇妙呀
[00:25:00.000 --> 00:25:03.000]  有些人說當然不奇妙啦
[00:25:03.000 --> 00:25:05.000]  Word are cheap
[00:25:05.000 --> 00:25:06.000]  OK
[00:25:06.000 --> 00:25:08.000]  我經常講那個英成人
[00:25:08.000 --> 00:25:10.000]  我都不對賢的
[00:25:10.000 --> 00:25:12.000]  會不會呀
[00:25:12.000 --> 00:25:14.000]  有些人講一些笑話
[00:25:14.000 --> 00:25:16.000]  那些Politician都不對賢的
[00:25:16.000 --> 00:25:19.000]  Word are cheap
[00:25:19.000 --> 00:25:22.000]  但你現在是在公司工作是不是
[00:25:22.000 --> 00:25:25.000]  老闆叫你做你做不做呀
[00:25:25.000 --> 00:25:26.000]  合理的
[00:25:26.000 --> 00:25:27.000]  做不做呀
[00:25:27.000 --> 00:25:29.000]  做不做呀
[00:25:29.000 --> 00:25:31.000]  不做你就走囉
[00:25:31.000 --> 00:25:32.000]  是不是
[00:25:32.000 --> 00:25:34.000]  那你現在要做的嘛
[00:25:34.000 --> 00:25:35.000]  是不是
[00:25:35.000 --> 00:25:37.000]  老闆叫你去做了
[00:25:37.000 --> 00:25:39.000]  老闆的老闆呢
[00:25:39.000 --> 00:25:41.000]  叫你做你做不做呀
[00:25:41.000 --> 00:25:42.000]  做不做呀
[00:25:42.000 --> 00:25:44.000]  大老闆呀外面
[00:25:44.000 --> 00:25:45.000]  做不做呀
[00:25:45.000 --> 00:25:47.000]  你現在要做的嘛
[00:25:47.000 --> 00:25:48.000]  你為什麼不做呢
[00:25:48.000 --> 00:25:49.000]  那有一天呢
[00:25:49.000 --> 00:25:51.000]  老闆的老闆的老闆來
[00:25:51.000 --> 00:25:54.000]  巡視你的公司
[00:25:54.000 --> 00:25:56.000]  看你們做得怎麼樣
[00:25:56.000 --> 00:26:00.000]  我看新聞
[00:26:00.000 --> 00:26:02.000]  他說美國有些人
[00:26:02.000 --> 00:26:05.000]  大老闆扮成顧客
[00:26:05.000 --> 00:26:06.000]  大老闆扮成顧客
[00:26:06.000 --> 00:26:08.000]  有沒有看過劇
[00:26:08.000 --> 00:26:09.000]  然後到處走
[00:26:09.000 --> 00:26:11.000]  去看員工做得怎麼樣
[00:26:11.000 --> 00:26:13.000]  然後有些做得很差的
[00:26:13.000 --> 00:26:14.000]  就炒魷魚
[00:26:14.000 --> 00:26:15.000]  有些做得很好的
[00:26:15.000 --> 00:26:16.000]  然後他說
[00:26:16.000 --> 00:26:17.000]  我就是你們的大老闆
[00:26:17.000 --> 00:26:19.000]  哇
[00:26:19.000 --> 00:26:21.000]  升職
[00:26:21.000 --> 00:26:25.000]  大老闆講的笑話你要聽
[00:26:25.000 --> 00:26:26.000]  是不是
[00:26:26.000 --> 00:26:29.000]  媽媽講的笑話聽不聽
[00:26:29.000 --> 00:26:31.000]  聽的請舉手
[00:26:32.000 --> 00:26:34.000]  為什麼有些人縮縮手
[00:26:34.000 --> 00:26:35.000]  老爸呢
[00:26:35.000 --> 00:26:37.000]  老爸講的笑話聽不聽
[00:26:37.000 --> 00:26:38.000]  老爸呢
[00:26:38.000 --> 00:26:39.000]  哇還不聽
[00:26:39.000 --> 00:26:40.000]  沒有人舉手
[00:26:40.000 --> 00:26:42.000]  大跪家伙
[00:26:42.000 --> 00:26:44.000]  我們要改善一下
[00:26:44.000 --> 00:26:46.000]  OK
[00:26:46.000 --> 00:26:48.000]  上帝講的笑話
[00:26:48.000 --> 00:26:50.000]  Powerful
[00:26:50.000 --> 00:26:52.000]  因為他從來講過
[00:26:52.000 --> 00:26:54.000]  他就算的
[00:26:54.000 --> 00:26:57.000]  講過就兌現
[00:26:57.000 --> 00:26:59.000]  所以他說有什麼
[00:26:59.000 --> 00:27:03.000]  神說有剛就有剛
[00:27:03.000 --> 00:27:04.000]  上帝說
[00:27:04.000 --> 00:27:06.000]  我的話語一出去的時候
[00:27:06.000 --> 00:27:08.000]  不會徒然返回
[00:27:08.000 --> 00:27:11.000]  好像雨雪落在地上的時候
[00:27:11.000 --> 00:27:12.000]  不會徒然返回
[00:27:12.000 --> 00:27:16.000]  It won't come back in rain
[00:27:16.000 --> 00:27:18.000]  一定帶著果效回來
[00:27:18.000 --> 00:27:20.000]  我今天講這篇的道
[00:27:20.000 --> 00:27:21.000]  如果要合神心意的時候
[00:27:21.000 --> 00:27:22.000]  我很相信
[00:27:22.000 --> 00:27:24.000]  在你我的生命裡面
[00:27:24.000 --> 00:27:26.000]  會產生很大的改變
[00:27:26.000 --> 00:27:28.000]  並且能夠給你一個
[00:27:28.000 --> 00:27:30.000]  Godly default
[00:27:30.000 --> 00:27:31.000]  以致你的生命
[00:27:31.000 --> 00:27:32.000]  有另外一個方向
[00:27:32.000 --> 00:27:34.000]  對準上帝而行
[00:27:34.000 --> 00:27:35.000]  Amen
[00:27:35.000 --> 00:27:38.000]  好不好
[00:27:38.000 --> 00:27:40.000]  求主幫助
[00:27:40.000 --> 00:27:41.000]  所以這裡告訴我們
[00:27:41.000 --> 00:27:43.000]  既然是神的話
[00:27:43.000 --> 00:27:47.000]  就產生這個世界的話
[00:27:47.000 --> 00:27:49.000]  產生秩序的話
[00:27:49.000 --> 00:27:52.000]  產生那個美好的世界的話
[00:27:52.000 --> 00:27:54.000]  這樣
[00:27:54.000 --> 00:27:55.000]  我們就發覺
[00:27:55.000 --> 00:27:57.000]  在安息之前的創造
[00:27:57.000 --> 00:27:59.000]  神是先在的
[00:27:59.000 --> 00:28:01.000]  是奧秘的
[00:28:01.000 --> 00:28:02.000]  是做得好的
[00:28:02.000 --> 00:28:04.000]  祂是自有永有的
[00:28:04.000 --> 00:28:06.000]  並且祂用祂的話
[00:28:06.000 --> 00:28:07.000]  是對我們講
[00:28:07.000 --> 00:28:10.000]  然後祂用祂的話來創造
[00:28:10.000 --> 00:28:13.000]  以致我們能夠對神的話
[00:28:13.000 --> 00:28:15.000]  產生敬畏
[00:28:15.000 --> 00:28:18.000]  產生信任
[00:28:18.000 --> 00:28:21.000]  原來我們一切所有的
[00:28:21.000 --> 00:28:24.000]  不是我們有什麼了不起
[00:28:24.000 --> 00:28:27.000]  我們只是盡了自己的力量去做工
[00:28:27.000 --> 00:28:31.000]  你的工作能不能夠保得住下個星期
[00:28:31.000 --> 00:28:34.000]  能不能夠保得住一年
[00:28:34.000 --> 00:28:38.000]  That is not your job
[00:28:38.000 --> 00:28:40.000]  你老闆說了算
[00:28:40.000 --> 00:28:45.000]  但是我們更相信是上帝說了算
[00:28:45.000 --> 00:28:48.000]  所以不用擔心
[00:28:48.000 --> 00:28:51.000]  你為了今天上帝給了你和我的
[00:28:51.000 --> 00:28:53.000]  獻上感恩就可以了
[00:28:53.000 --> 00:28:55.000]  Amen
[00:28:55.000 --> 00:28:56.000]  深深的感恩
[00:28:56.000 --> 00:28:58.000]  多謝主
[00:28:58.000 --> 00:28:59.000]  我今天上車的時候
[00:28:59.000 --> 00:29:02.000]  我逐樣數主的恩典
[00:29:02.000 --> 00:29:04.000]  我主感謝祢
[00:29:04.000 --> 00:29:06.000]  讓我有輛車
[00:29:06.000 --> 00:29:08.000]  我開了十幾年的車
[00:29:08.000 --> 00:29:09.000]  讓我有輛車
[00:29:09.000 --> 00:29:11.000]  還是很好
[00:29:11.000 --> 00:29:12.000]  感謝祢給我健康
[00:29:12.000 --> 00:29:15.000]  我的手腳還能動
[00:29:15.000 --> 00:29:19.000]  感謝祢給我這麼好的陽光
[00:29:19.000 --> 00:29:20.000]  我一直數下去
[00:29:20.000 --> 00:29:23.000]  很小件的事我一直數,我感謝祢
[00:29:23.000 --> 00:29:24.000]  我感謝祢
[00:29:24.000 --> 00:29:26.000]  我感謝祢
[00:29:26.000 --> 00:29:27.000]  親愛的頂姐妹
[00:29:27.000 --> 00:29:28.000]  你為什麼可以安息
[00:29:28.000 --> 00:29:31.000]  因為不單止是你
[00:29:31.000 --> 00:29:33.000]  怎樣開這輛車
[00:29:33.000 --> 00:29:36.000]  不單止是因為你保守自己的健康
[00:29:36.000 --> 00:29:38.000]  需要你有這樣的責任
[00:29:38.000 --> 00:29:40.000]  但是今天
[00:29:40.000 --> 00:29:43.000]  上帝給我能夠有健康的身體
[00:29:43.000 --> 00:29:44.000]  給我能夠有工作
[00:29:44.000 --> 00:29:46.000]  給我能夠有朋友
[00:29:46.000 --> 00:29:48.000]  給我能夠有這麼好的教會
[00:29:48.000 --> 00:29:51.000]  全是創造主的恩典
[00:29:51.000 --> 00:29:53.000]  明白嗎
[00:29:53.000 --> 00:29:54.000]  而且這位創造主
[00:29:54.000 --> 00:29:57.000]  是從沒有去創造有的
[00:29:57.000 --> 00:30:00.000]  那你怕什麼
[00:30:00.000 --> 00:30:02.000]  那你怕什麼
[00:30:02.000 --> 00:30:04.000]  default
[00:30:04.000 --> 00:30:05.000]  感謝主
[00:30:05.000 --> 00:30:07.000]  你是創造主
[00:30:07.000 --> 00:30:09.000]  你是值得可信的
[00:30:09.000 --> 00:30:11.000]  明白嗎
[00:30:11.000 --> 00:30:13.000]  我們低頭祈禱
