
[00:00:00.000 --> 00:00:05.340]  我早幾天之前就在Facebook問一下那些人
[00:22:10.660 --> 00:22:13.660]  是這四樣裏邊一樣的?
[00:22:23.820 --> 00:22:29.900]  我們可以看下一節經文
[00:22:29.900 --> 00:22:32.660]  你知道《聖經》怎麼教導我們嗎?
[00:22:32.660 --> 00:22:34.300]  請讀
[00:22:34.300 --> 00:22:43.300]  (英文)
[00:22:43.300 --> 00:22:46.620]  這個經文已忽所書是新約
[00:22:46.620 --> 00:22:50.100]  但是它是在說舊約《聖經》裏面
[00:22:50.100 --> 00:22:54.140]  特別十誡 神對以色列人頒佈十誡
[00:22:54.140 --> 00:22:58.820]  十條誡命裏頭的四誡是對甚麼的?
[00:22:58.820 --> 00:23:01.420]  人對著神的
[00:23:01.420 --> 00:23:05.180]  它說你不可以有別的神 不可以貴伯偶像
[00:23:05.180 --> 00:23:06.660]  第三是甚麼?
[00:23:06.660 --> 00:23:09.420]  不可以妄稱耶和華的名
[00:23:09.420 --> 00:23:11.780]  第四講到你要守安息人
[00:23:11.780 --> 00:23:17.100]  那些是在說對創造主、造物主、對救贖主的
[00:23:17.100 --> 00:23:20.180]  然後第五誡到第十誡
[00:23:20.180 --> 00:23:24.660]  我們通常說後面那六誡是對人的
[00:23:24.660 --> 00:23:27.540]  是人際關係來的
[00:23:27.540 --> 00:23:32.140]  要孝敬父母這個誡命是放在第五誡
[00:23:32.140 --> 00:23:36.980]  換言之就是在人與人 在人際關係的關係當中
[00:23:36.980 --> 00:23:40.180]  孝敬父母是放在第一的 第一個位置
[00:23:40.180 --> 00:23:42.300]  是最高的
[00:23:42.300 --> 00:23:44.780]  除了神頭的四誡之外
[00:23:44.780 --> 00:23:49.820]  孝敬父母是放在人鄰關係當中最高的誡命那裏
[00:23:49.820 --> 00:23:56.140]  如果的確有這樣的次序的話
[00:23:56.140 --> 00:24:04.380]  很明顯孝敬父母是神對人的一個要求
[00:24:04.380 --> 00:24:07.260]  當我們透過孝敬父母
[00:24:07.260 --> 00:24:15.660]  也是對創造主、做我們的神的一個應盡的一個本分
[00:24:15.660 --> 00:24:23.980]  我自己可能有時候也有少許的偏差
[00:24:23.980 --> 00:24:27.780]  但是我一般有時候聽到一些人會覺得
[00:24:27.780 --> 00:24:32.740]  英文的聖經或者英文的材料一定是好一些
[00:24:32.740 --> 00:24:34.180]  我覺得未必
[00:24:34.180 --> 00:24:39.620]  我特別覺得有很多時候 我們中國人或者唐人
[00:24:39.620 --> 00:24:43.100]  我們會比西方人更加明白聖經的
[00:24:43.100 --> 00:24:45.660]  因為其實是很近朋的
[00:24:45.660 --> 00:24:49.980]  如果你看這個誡命 說孝敬父母
[00:24:49.980 --> 00:24:51.500]  如果你看英文的譯本
[00:24:51.500 --> 00:24:54.460]  我不知道你手上有沒有英文的聖經
[00:24:54.460 --> 00:24:56.540]  我大概看過一下
[00:24:56.540 --> 00:25:04.660]  納過一下比較多用的英文的十多二十個的譯本
[00:25:04.660 --> 00:25:09.140]  大概八成的它都是用Honor這個字去譯的
[00:25:09.140 --> 00:25:11.620]  就是它看著原文然後就要Honor
[00:25:11.620 --> 00:25:15.180]  就是孝敬它要用Honor這個字去翻譯
[00:25:15.180 --> 00:25:17.700]  有一兩本是用Respect
[00:25:17.700 --> 00:25:20.020]  就是尊重這樣 Respect
[00:25:20.020 --> 00:25:22.700]  有一本我看過是用Regard
[00:25:22.700 --> 00:25:28.660]  就是孝敬它的英文就是用Regard來去譯
[00:25:28.660 --> 00:25:30.940]  但我發覺這幾個英文字
[00:25:30.940 --> 00:25:32.940]  即使我認識的一些西人
[00:25:32.940 --> 00:25:36.940]  他都會說 特別我覺得我
[00:25:36.940 --> 00:25:39.180]  神學院的時候教我的希伯來文
[00:25:39.180 --> 00:25:43.300]  就是以色列人 教我聖經的語文的老師
[00:25:43.300 --> 00:25:45.060]  因為他在以色列住了很多年
[00:25:45.060 --> 00:25:48.780]  他就說 其實英文聖經翻出來
[00:25:48.780 --> 00:25:54.500]  它都只是翻到原文對父母那種的態度
[00:25:54.500 --> 00:25:59.620]  Honor Respect 這些都是在態度上的東西
[00:25:59.620 --> 00:26:03.980]  但其實這個本身在原文裏面
[00:26:03.980 --> 00:26:05.980]  那個誡命第五誡
[00:26:05.980 --> 00:26:08.060]  它是說真正是說什麼呢?
[00:26:08.060 --> 00:26:09.740]  它不只是說Honor這麼簡單
[00:26:09.740 --> 00:26:11.540]  不只是說Respect它這麼簡單
[00:26:11.540 --> 00:26:13.900]  不只是說態度上這麼簡單
[00:26:13.900 --> 00:26:17.260]  它要說到你在態度上和實際上
[00:26:17.260 --> 00:26:21.980]  你都要這樣去對著父母
[00:26:21.980 --> 00:26:25.460]  那就是我們中文所說的孝敬父母
[00:26:25.460 --> 00:26:28.340]  在實際的生活的需要上
[00:26:28.340 --> 00:26:33.580]  在態度上 我們來到這樣對待我們的父母
[00:26:33.580 --> 00:26:36.020]  所以中國人 我們的民族
[00:26:36.020 --> 00:26:39.500]  我們是一個講求孝道的民族
[00:26:39.500 --> 00:26:42.060]  所以當我們看聖經 特別看這裡的時候
[00:26:42.060 --> 00:26:46.500]  是特別明白的 孝敬就是孝敬的意思
[00:26:46.500 --> 00:26:49.860]  不僅僅是Honor 不僅僅是Respect這麼簡單
[00:26:49.860 --> 00:26:50.980]  如果西人就這樣看
[00:26:50.980 --> 00:26:53.140]  原來這個誡命是Honor Respect
[00:26:53.140 --> 00:26:56.060]  他們就錯過了很大一部份
[00:26:56.060 --> 00:26:57.620]  我們都感恩我們中國人
[00:26:57.620 --> 00:26:59.420]  我們一看 孝敬父母
[00:26:59.420 --> 00:27:02.300]  你知道在態度上 在實際需要上
[00:27:02.300 --> 00:27:05.300]  我們來到去愛、去尊重
[00:27:05.300 --> 00:27:09.420]  來到去養 甚至去養我們的父母
[00:27:09.420 --> 00:27:14.620]  有人會問 為什麼這個誡命這麼有趣?
[00:27:14.620 --> 00:27:16.460]  就是要你孝敬就孝敬
[00:27:16.460 --> 00:27:20.540]  為什麼有些東西 附帶的東西在後面?
[00:27:20.540 --> 00:27:24.380]  這裡有東西附帶的 它說你孝敬父母
[00:27:24.380 --> 00:27:27.580]  那你就會得福了 在世長壽
[00:27:27.580 --> 00:27:30.420]  它得福的意思是說 令到你亨通
[00:27:30.420 --> 00:27:35.380]  就是令到你在世可以亨通
[00:27:35.380 --> 00:27:36.580]  為什麼這麼有趣?
[00:27:36.580 --> 00:27:39.900]  其它的誡命 神都是說 你守就守吧
[00:27:39.900 --> 00:27:43.500]  你不要這樣、不要那樣 然後你又要這樣、那樣
[00:27:43.500 --> 00:27:46.140]  就是叫你做就做 叫你不好就不好
[00:27:46.140 --> 00:27:51.260]  但特別孝敬父母這個誡命 要加一點甜頭
[00:27:51.260 --> 00:27:54.420]  因為它怕我們不守這個誡命
[00:27:54.420 --> 00:27:56.020]  它怕我們不守這個誡命
[00:27:56.020 --> 00:27:59.460]  這個誡命是人民關係中最重要的
[00:27:59.460 --> 00:28:02.900]  它的確會怕人不守 因為
[00:28:02.900 --> 00:28:05.900]  你想一下都合理的 如果你父母是好的
[00:28:05.900 --> 00:28:08.060]  你孝敬他很自然 是不是?
[00:28:08.060 --> 00:28:11.540]  但在我們當中 我相信都會有些父母
[00:28:11.540 --> 00:28:15.060]  或者是他們自己的情況
[00:28:15.060 --> 00:28:16.540]  有時候都不是他們想的
[00:28:16.540 --> 00:28:19.060]  但是他們當時面對的環境
[00:28:19.060 --> 00:28:21.940]  或者他們自己成長都有很多的傷痕
[00:28:21.940 --> 00:28:26.700]  他們不懂得怎樣來教你 再教下一代
[00:28:26.700 --> 00:28:30.220]  所以 神說不要緊
[00:28:30.220 --> 00:28:33.340]  你父母即使有沒有盡他責任 愛你都好
[00:28:33.340 --> 00:28:37.980]  你要孝敬他 你孝敬他 你在世就得福
[00:28:37.980 --> 00:28:41.860]  你在世你就會亨通 甚至乎長命
[00:28:41.860 --> 00:28:48.580]  長命之餘還要不會老人癡呆 這是好處
[00:28:48.580 --> 00:28:52.220]  你想不想經歷神給你的福氣?
[00:28:52.220 --> 00:28:58.580]  就要孝敬父母 下一章
[00:28:58.580 --> 00:29:05.260]  對於在我們當中 剛才那個是跟子女說的
[00:29:05.260 --> 00:29:10.180]  至於在我們當中有些媽媽 或者是爸爸
[00:29:10.180 --> 00:29:11.500]  雖然今天是母親節
[00:29:11.500 --> 00:29:17.420]  但是我相信對爸爸都是一樣的 都合心意
[00:29:17.420 --> 00:29:19.980]  我們要知道一件事 聖經告訴我們
[00:29:19.980 --> 00:29:25.940]  所有人都不完美 沒有一個人完美
[00:29:25.940 --> 00:29:31.700]  即使你已經盡心盡力去為你的家庭
[00:29:31.700 --> 00:29:35.340]  你依然有盲點 這是事實
[00:29:35.340 --> 00:29:38.220]  你依然有你的脾氣
[00:29:38.220 --> 00:29:43.580]  你依然會有一些稍微自我中心一點的意念
[00:29:43.580 --> 00:29:46.060]  怎麼都會有一些 是吧?
[00:29:46.060 --> 00:29:51.660]  怎麼都會有性情上的一點點的缺陷
[00:29:51.660 --> 00:29:54.020]  意見上或者你的決定
[00:29:54.020 --> 00:30:00.900]  怎麼都有做錯、錯誤的時候
[00:30:00.900 --> 00:30:04.100]  你可能已經覺得 不是啊 我已經很好了
[00:30:04.100 --> 00:30:08.420]  我兒女什麼都給了他們
[00:30:08.420 --> 00:30:10.300]  什麼都不要 我都給了他們
[00:30:10.300 --> 00:30:13.500]  我又不執著 我又順著他們的意
[00:30:13.500 --> 00:30:16.580]  但是你知不知道 當你覺得你不執著的時候
[00:30:16.580 --> 00:30:19.580]  你有沒有說我是很不執著的?
[00:30:19.580 --> 00:30:22.140]  你有沒有說我很順著他們的意?
[00:30:22.140 --> 00:30:25.980]  其實你背後已經很執著這個看法 是吧?
[00:30:25.980 --> 00:30:29.020]  就好像那些人喝醉酒 我沒有醉的
[00:30:29.020 --> 00:30:31.500]  或者有些人說我很客觀的
[00:30:31.500 --> 00:30:35.820]  我是最客觀的人 你覺得他是否客觀?
[00:30:35.820 --> 00:30:41.420]  我們要明白背後那種
[00:30:41.420 --> 00:30:46.580]  在我們眼中 即使最完美的父母
[00:30:46.580 --> 00:30:49.900]  或者覺得自己都已經是很好了
[00:30:49.900 --> 00:30:52.300]  但是我們都需要神的恩典
[00:30:52.300 --> 00:30:56.060]  我們都需要神的愛 需要神的接納
[00:30:56.060 --> 00:31:01.660]  需要知道耶穌在十字架上為我們所做的
[00:31:01.660 --> 00:31:03.220]  就是因為我們不完美
[00:31:03.220 --> 00:31:06.620]  所以耶穌要在十字架上成就
[00:31:06.620 --> 00:31:08.420]  要為我們死 將我們的罪
[00:31:08.420 --> 00:31:11.620]  將我們的自我中心全部釘在自己身上
[00:31:11.620 --> 00:31:14.700]  然後叫我們可以因著相信祂
[00:31:14.700 --> 00:31:17.580]  因著認識這位神
[00:31:17.580 --> 00:31:20.540]  我們可以來到去經歷神的愛
