
[00:00:00.000 --> 00:00:03.360]  第一次每位朋友、朋友、街坊
[00:15:39.960 --> 00:15:40.880]  你不如搵帝哥啦,唔好搵我
[00:15:40.880 --> 00:15:42.920]  Don't bother me, just find someone else
[00:15:42.920 --> 00:15:45.960]  有乜嘢好熟悉嘅嘢都講個類似說話係咪?
[00:15:45.960 --> 00:15:48.320]  Did Jesus also say something like this?
[00:15:48.320 --> 00:15:50.960]  如果呢個虎杯可以拎開嘅,就拎開
[00:15:50.960 --> 00:15:54.080]  但我願意順服神你自己
[00:15:54.080 --> 00:15:57.600]  You can take the cup from me, please do
[00:15:57.600 --> 00:16:00.120]  可唔可以話,可唔可以搵帝哥,唔好搵我呀?
[00:16:00.120 --> 00:16:01.720]  But I'll do whatever you say
[00:16:01.720 --> 00:16:06.640]  So the thing is, can God find someone else?
[00:16:06.640 --> 00:16:08.000]  神就偏偏要搵佢
[00:16:08.000 --> 00:16:11.080]  But God deliberately wanted Moses
[00:16:11.080 --> 00:16:14.360]  攞住佢畀你手,讓佢行神職,完成我個使命
[00:16:14.360 --> 00:16:20.160]  So take this cup and go and fulfill my calling for you
[00:16:20.160 --> 00:16:22.320]  我自己都去到39歲嘅時候
[00:16:22.320 --> 00:16:24.680]  When I became 39 years old
[00:16:24.680 --> 00:16:26.960]  跟住食堂咗十年啦
[00:16:26.960 --> 00:16:30.320]  It was about 10 years after church planting
[00:16:30.320 --> 00:16:32.320]  食堂咗十年之後,你跟住有咩好做呀?
[00:16:32.320 --> 00:16:35.720]  So after 10 years, what do I do?
[00:16:35.720 --> 00:16:38.640]  真係,食堂咗十年之後
[00:16:38.640 --> 00:16:40.520]  就要建堂啦嘛,好似我哋咁嘛
[00:16:40.520 --> 00:16:43.840]  So it's actually after the church was planted
[00:16:43.840 --> 00:16:46.320]  10 years after that
[00:16:46.320 --> 00:16:49.000]  It was another opportunity to plant another church
[00:16:49.000 --> 00:16:51.600]  當時我就參與過建堂小組呀
[00:16:51.600 --> 00:16:53.360]  嗰啲委員會呀嗰啲嘅工作
[00:16:53.360 --> 00:16:59.280]  So I was actually involved in a church planting group
[00:16:59.280 --> 00:17:01.720]  同一時間呢,教堂其實好多嘢做㗎
[00:17:01.720 --> 00:17:04.160]  A church building group, as I said
[00:17:04.160 --> 00:17:06.960]  There is a lot of things to do within this church building
[00:17:06.960 --> 00:17:08.920]  去咗建堂之後仲有好多嘢做㗎嘛
[00:17:08.920 --> 00:17:14.640]  Besides the building, the church, there are also a lot of places and things to do
[00:17:14.640 --> 00:17:16.800]  當時我就做咗英文堂嘅執事
[00:17:16.800 --> 00:17:19.880]  So I became an ESC deacon
[00:17:19.880 --> 00:17:22.920]  又喺英文堂度教嗰啲小朋友
[00:17:22.920 --> 00:17:25.160]  So within the English speaking congregation
[00:17:25.160 --> 00:17:28.520]  I continued to teach the children and teens
[00:17:28.520 --> 00:17:32.440]  但係嗰個時候神就感動我去教啲中文嘅小朋友
[00:17:32.440 --> 00:17:37.720]  So God at that time has moved me to teach the Cantonese speaking kids
[00:17:37.720 --> 00:17:42.400]  當時教堂其實係冇廣東話嘅青少年子宮嘅
[00:17:42.400 --> 00:17:46.280]  At that time we didn't really have a Cantonese speaking teenage fellowship
[00:17:46.280 --> 00:17:47.520]  or youth fellowship
[00:17:47.520 --> 00:17:49.440]  我就好似摩西可以掙扎啦
[00:17:49.440 --> 00:17:52.400]  So I was like Moses, I was struggling
[00:17:52.400 --> 00:17:53.440]  做邊樣好呢
[00:17:53.440 --> 00:17:55.400]  What should I do? What do I do?
[00:17:55.400 --> 00:17:57.200]  咁多嘢做唔曬呀
[00:17:57.200 --> 00:17:59.440]  Of course I cannot do it all
[00:17:59.440 --> 00:18:01.160]  繼續做執事呀
[00:18:01.160 --> 00:18:03.160]  Should I continue to be a deacon?
[00:18:03.160 --> 00:18:05.720]  做執事加埋英文堂嘅侍奉呀
[00:18:05.720 --> 00:18:09.920]  A deacon with the English speaking congregation ministries?
[00:18:09.920 --> 00:18:12.920]  做執事繼續教英文嗰啲小朋友呀
[00:18:12.920 --> 00:18:16.680]  Maybe to continue to be a deacon and continue to teach the kids?
[00:18:16.680 --> 00:18:19.560]  或者做執事去教廣東話嘅小朋友呢
[00:18:19.560 --> 00:18:22.960]  Or to be a deacon and teach Cantonese speaking kids?
[00:18:22.960 --> 00:18:27.600]  嗰時神就感動我去選擇做咗英文同埋中文嘅青少年工作
[00:18:27.600 --> 00:18:30.800]  So God has moved me to choose to minister
[00:18:30.800 --> 00:18:34.560]  To both English speaking and Cantonese speaking kids and youth
[00:18:34.560 --> 00:18:36.200]  就擺低咗執事嘅侍奉
[00:18:36.200 --> 00:18:39.800]  And to put down the deacon ministry
[00:18:39.800 --> 00:18:42.280]  一時見我叫佢去做開心參與
[00:18:42.280 --> 00:18:45.800]  適應住教會需要嚟叫佢去侍奉
[00:18:45.800 --> 00:18:51.120]  So I call it a joyfully engaged into this calling-driven life
[00:18:51.120 --> 00:18:53.880]  隨住教會發展嘅需要唔係唔同
[00:18:53.880 --> 00:18:56.320]  With the developments of the church
[00:18:56.320 --> 00:19:00.560]  我哋隨住嚟到去改變同埋適應神畀我哋嘅感動
[00:19:00.560 --> 00:19:04.440]  With how God is leading the church, we just follow His guidance
[00:19:04.440 --> 00:19:06.520]  重返咗去到第四個人生階段
[00:19:06.520 --> 00:19:09.680]  And very quickly we went to the fourth period
[00:19:09.680 --> 00:19:12.160]  第四個嘅奉職階段
[00:19:12.160 --> 00:19:14.840]  The fourth ministry period
[00:19:14.840 --> 00:19:18.840]  就係願意繼續接受造就嘅階段
[00:19:18.840 --> 00:19:24.240]  I continue to be willing to be equipped for ministries
[00:19:24.240 --> 00:19:27.720]  摩西大地西利亞都擴建咗佢哋嗰個幾十年嘅時間
[00:19:27.720 --> 00:19:34.720]  So God was using Moses to lead the Israelites in the New Orleans for a few decades
[00:19:34.720 --> 00:19:36.400]  有個位好特別嘅
[00:19:36.400 --> 00:19:39.320]  There was a time, it's very special
[00:19:39.320 --> 00:19:41.040]  摩西係嗰個領導
[00:19:41.040 --> 00:19:43.280]  So Moses was the leader
[00:19:43.280 --> 00:19:45.200]  以色列人排咗隊去見佢
[00:19:45.200 --> 00:19:48.600]  And Israelites were lining up to see him
[00:19:48.600 --> 00:19:50.400]  忙到佢真係不得了
[00:19:50.400 --> 00:19:52.880]  He was so busy
[00:19:52.880 --> 00:19:56.400]  以色列人要由朝排到晚去見一見摩西
[00:19:56.400 --> 00:19:57.520]  睇下神嘅心意
[00:19:57.520 --> 00:20:02.120]  The Israelites were lining up from daytime to nighttime to see Moses
[00:20:02.120 --> 00:20:04.720]  To see the heart of God, to see the will of God
[00:20:04.720 --> 00:20:06.040]  喺嗰陣時神就直住佢
[00:20:06.040 --> 00:20:07.760]  佢就提醒佢
[00:20:07.760 --> 00:20:11.600]  But God has used Moses' father-in-law to remind him
[00:20:11.600 --> 00:20:13.360]  你咁樣做法唔掂㗎喎
[00:20:13.360 --> 00:20:18.040]  I mean... I mean...
[00:20:18.040 --> 00:20:21.240]  Moses, you cannot do that
[00:20:21.240 --> 00:20:25.000]  咁樣排法搞唔掂㗎你
[00:20:25.000 --> 00:20:28.000]  You cannot have all the people lining up to see you
[00:20:28.000 --> 00:20:31.640]  你嗰次啲法寶長、師父長嚟做管治嘅政客
[00:20:31.640 --> 00:20:33.480]  You got to have people to help you out
[00:20:33.480 --> 00:20:35.720]  留返啲真係好大件事先問你啦
[00:20:35.720 --> 00:20:38.960]  Just leave the big problems to you
[00:20:38.960 --> 00:20:41.760]  摩西當時係幾百萬人嘅領導
[00:20:41.760 --> 00:20:45.800]  You know, he was the leader for millions, couple of millions of people
[00:20:45.800 --> 00:20:50.720]  就願意聽一個老人家嘅勸勉勤誠
[00:20:50.720 --> 00:20:54.120]  That he was willing to listen to an older person
[00:20:54.120 --> 00:20:57.200]  願意學習去改變、去服侍神
[00:20:57.200 --> 00:21:01.600]  He was willing to change, to obey God, to serve God
[00:21:01.600 --> 00:21:03.360]  當我49歲嗰時
[00:21:03.360 --> 00:21:04.640]  When I was 49 years old
[00:21:04.640 --> 00:21:06.680]  佢教會咗侍奉佢都一年嘅時間
[00:21:06.680 --> 00:21:11.440]  And so it's been a while that I've been serving a church
[00:21:11.440 --> 00:21:14.840]  黎明山殿堂直堂就完成咗
[00:21:14.840 --> 00:21:18.520]  So the church building for RCBC was done
[00:21:18.520 --> 00:21:21.440]  黎明山就有新嘅動向
[00:21:21.440 --> 00:21:24.440]  And there was a new development from RCBC
[00:21:24.440 --> 00:21:26.720]  當教會一路長大時候有咩可以做呀?
[00:21:26.720 --> 00:21:30.040]  When the church kept growing, what do you do?
[00:21:30.040 --> 00:21:30.960]  直堂
[00:21:30.960 --> 00:21:33.520]  To plant a church this time after you built the church
[00:21:33.520 --> 00:21:34.920]  黎明山教會有直堂
[00:21:34.920 --> 00:21:38.760]  So RCBC started to want to plant a church
[00:21:38.760 --> 00:21:41.680]  神就感動我哋今次參與直堂
[00:21:41.680 --> 00:21:46.720]  So God has moved us to be involved in this church planting project
[00:21:46.720 --> 00:21:48.200]  The second time of church planting
[00:21:48.200 --> 00:21:50.280]  上一次就跟住18個人去
[00:21:50.280 --> 00:21:53.120]  The first time we were following 118 people
[00:21:53.120 --> 00:21:55.240]  今次神要我哋帶住60幾人去
[00:21:55.240 --> 00:22:00.520]  This time God asked us to take about 60 people
[00:22:00.520 --> 00:22:01.600]  好緊張嘅
[00:22:01.600 --> 00:22:03.040]  It's very nervous
[00:22:03.040 --> 00:22:04.760]  真係喺人哋後面行嘅好容易
[00:22:04.760 --> 00:22:07.520]  When I was following somebody, it was pretty relaxing
[00:22:07.520 --> 00:22:08.640]  然後我哋帶住前面
[00:22:08.640 --> 00:22:10.520]  帶二人、六十幾人喺後面行嘅好難
[00:22:10.520 --> 00:22:13.080]  Then I was one of the leaders in the front
[00:22:13.080 --> 00:22:14.720]  leading 60 something people
[00:22:14.720 --> 00:22:16.160]  It was kind of a wrecking
[00:22:16.160 --> 00:22:18.440]  剛才頭先舉手話喺初代有份參與嘅嘢
[00:22:18.440 --> 00:22:19.520]  你哋好爽呀
[00:22:19.520 --> 00:22:21.760]  So the people who were here
[00:22:21.760 --> 00:22:24.000]  that also came from RCBC
[00:22:24.000 --> 00:22:26.640]  you probably felt quite relaxed as well
[00:22:26.640 --> 00:22:27.840]  前面有兩個
[00:22:27.840 --> 00:22:29.680]  哥哥、弟姐好似我同Karen
[00:22:29.680 --> 00:22:31.000]  帶住你行呀
[00:22:31.000 --> 00:22:32.640]  Because there are two big brothers and sisters
[00:22:32.640 --> 00:22:34.720]  like myself and Karen to lead
[00:22:34.720 --> 00:22:36.400]  不過唔使驚
[00:22:36.400 --> 00:22:37.680]  But don't fear
[00:22:37.680 --> 00:22:40.200]  神話我必與你同去
[00:22:40.200 --> 00:22:43.360]  God said I will go with you
[00:22:43.360 --> 00:22:45.400]  同一時間神就俾我另一個感動
[00:22:45.400 --> 00:22:47.560]  So God has touched me again
[00:22:47.560 --> 00:22:48.920]  唔單止要侍奉
[00:22:48.920 --> 00:22:50.320]  It's not just to serve
[00:22:50.320 --> 00:22:52.120]  仲要去神學院接受訓練
[00:22:52.120 --> 00:22:54.760]  But to be equipped in the seminary
[00:22:54.760 --> 00:22:56.360]  我已經喺教會侍奉咗咁多年
[00:22:56.360 --> 00:22:57.640]  仲要受訓練
[00:22:57.640 --> 00:23:00.000]  But I have been serving at church for many years
[00:23:00.000 --> 00:23:01.720]  I still need to be equipped
[00:23:01.720 --> 00:23:02.960]  神就感動我
[00:23:02.960 --> 00:23:04.000]  So God has touched me
[00:23:04.000 --> 00:23:06.240]  呢個故事你而家會以前聽過
[00:23:06.240 --> 00:23:07.680]  即使知道唔聽過都唔緊要
[00:23:07.680 --> 00:23:08.880]  So there's another story
[00:23:08.880 --> 00:23:10.840]  You might have heard it in God
[00:23:10.840 --> 00:23:12.720]  總之就係喺不熱議嘅裏面
[00:23:12.720 --> 00:23:14.920]  就願意去參與呢個行動
[00:23:14.920 --> 00:23:17.560]  就去神學院接受訓練
[00:23:17.560 --> 00:23:19.880]  So it's like struggling in between
[00:23:19.880 --> 00:23:21.040]  Should I go? Should I not go?
[00:23:21.040 --> 00:23:22.800]  Should I go? Should I not go?
[00:23:22.800 --> 00:23:26.040]  呢個叫做虛心學習嘅少年人生階段
[00:23:26.040 --> 00:23:29.040]  I call it a calling driven life
[00:23:29.040 --> 00:23:31.200]  that is marked by humble learning
[00:23:31.200 --> 00:23:32.640]  好快就去到第五個階段
[00:23:32.640 --> 00:23:35.560]  So really quickly we go into the fifth period
[00:23:35.560 --> 00:23:39.160]  我叫做金心存然擺上嘅教美人生階段
[00:23:39.160 --> 00:23:42.440]  I call it a wholehearted offering to God
[00:23:42.440 --> 00:23:44.560]  摩西金心去服侍神
[00:23:44.560 --> 00:23:46.520]  帶領伊斯里人去到咩地步呢
[00:23:46.520 --> 00:23:48.440]  Moses had no reserve
[00:23:48.440 --> 00:23:50.440]  and continued to serve God
[00:23:50.440 --> 00:23:53.400]  to what extent
[00:23:53.400 --> 00:23:54.800]  神本來要懲罰伊斯里人
[00:23:54.800 --> 00:23:56.720]  因為佢哋犯罪得罪神
[00:23:56.720 --> 00:23:58.880]  God was going to punish the Israelites
[00:23:58.880 --> 00:24:01.320]  because they sinned against God
[00:24:01.320 --> 00:24:05.360]  摩西求情而然要呈獻佢自己嘅靈智
[00:24:05.360 --> 00:24:07.680]  喺神嘅冊子上面逃去
[00:24:07.680 --> 00:24:10.400]  都要為伊斯里民求神延殊
[00:24:10.400 --> 00:24:15.600]  Moses was actually willing to have his name blotted out
[00:24:15.600 --> 00:24:19.000]  and to beg for God's blessings for his own people
[00:24:19.000 --> 00:24:22.200]  佢然然為佢所愛嘅伊斯里民族犧牲
[00:24:22.200 --> 00:24:23.560]  到咗呢個地步
[00:24:23.560 --> 00:24:26.080]  He was willing to sacrifice himself
[00:24:26.080 --> 00:24:28.880]  for the people he loved, his own people
[00:24:28.880 --> 00:24:30.320]  去到我59歲嘅時候
[00:24:30.320 --> 00:24:32.840]  when I was 59 years old
[00:24:32.840 --> 00:24:34.880]  我都冇摩西咁嘅心情
[00:24:34.880 --> 00:24:37.480]  I don't think I have the heart of Moses
[00:24:37.480 --> 00:24:39.320]  佢個心好大我個心好細
[00:24:39.320 --> 00:24:42.920]  His heart is big but my heart is little
[00:24:42.920 --> 00:24:45.400]  我所能夠付上嘅我唔會
[00:24:45.400 --> 00:24:49.720]  都唔能夠將我自己喺神裏面嗰份名份攞走
[00:24:49.720 --> 00:24:53.920]  I don't think I can sacrifice like Moses
[00:24:53.920 --> 00:24:56.720]  第二張我所能夠俾教會就俾咗教會
[00:24:56.720 --> 00:25:00.920]  But whatever I can to my best capability
[00:25:00.920 --> 00:25:02.840]  I give to church and to God
[00:25:02.840 --> 00:25:05.480]  我能夠做嘅就係作為一個義務嘅牧者
[00:25:05.480 --> 00:25:07.120]  讓教會將有限嘅資源
[00:25:07.120 --> 00:25:09.560]  並且要聘請更加多嘅牧者幫助教會
[00:25:09.560 --> 00:25:13.200]  What I could do is that I become a volunteer pastor
[00:25:13.200 --> 00:25:16.880]  and to leave the resources to hire other pastors
[00:25:16.880 --> 00:25:19.800]  我心意就係幫助我所愛嘅教會
[00:25:19.800 --> 00:25:22.120]  去建造人
[00:25:22.120 --> 00:25:24.880]  建造一個神嘅殿
[00:25:24.880 --> 00:25:28.680]  My hope and my wish is that
[00:25:28.680 --> 00:25:31.400]  to have the resources to build God's people
[00:25:31.400 --> 00:25:33.720]  and to build God's building
[00:25:33.720 --> 00:25:36.160]  十年前頭先話十年前我哋買咗呢幅地
[00:25:36.160 --> 00:25:38.840]  So we mentioned that this piece of land
[00:25:38.840 --> 00:25:40.800]  was purchased ten years ago
[00:25:40.800 --> 00:25:43.560]  當時我哋只係得七十八十人度
[00:25:43.560 --> 00:25:47.480]  We only had about 70 to 80 people at that time
[00:25:47.480 --> 00:25:50.560]  能俾我哋又去建堂嘅心願
[00:25:50.560 --> 00:25:56.680]  But God has given us the vision to build a church
[00:25:56.680 --> 00:25:58.880]  俾我哋有信心去完成呢個使命
[00:25:58.880 --> 00:26:01.960]  He has given us faith to continue to do so
[00:26:01.960 --> 00:26:05.400]  當時呢幅地六十幾萬買返嚟
[00:26:05.400 --> 00:26:08.800]  So it's about six hundred thousand dollars
[00:26:08.800 --> 00:26:10.200]  而家呢去到二百幾萬
[00:26:10.200 --> 00:26:13.160]  And now it's like two million dollars
[00:26:13.160 --> 00:26:14.360]  如果當時信心唔夠呢
[00:26:14.360 --> 00:26:15.400]  今日可能買唔到
[00:26:15.400 --> 00:26:17.400]  So if we didn't have the faith
[00:26:17.400 --> 00:26:19.400]  we couldn't have bought this piece of land
[00:26:19.400 --> 00:26:22.160]  我叫呢個階段係全心全意擺上嘅
[00:26:22.160 --> 00:26:23.560]  照命人生階段
[00:26:23.560 --> 00:26:26.680]  I call it is a wholehearted offering
[00:26:26.680 --> 00:26:28.400]  in this calling driven life
[00:26:28.400 --> 00:26:30.160]  我快啲去到第六個階段
[00:26:30.160 --> 00:26:33.760]  Very quickly it's come to the sixth life period
[00:26:33.760 --> 00:26:35.360]  我叫佢一個視同同埋參與
[00:26:35.360 --> 00:26:38.160]  唔會退避嘅人生視同階段
[00:26:38.160 --> 00:26:39.840]  I would call it a period
[00:26:39.840 --> 00:26:42.440]  that I served without retreat
[00:26:42.440 --> 00:26:45.000]  摩西喺國人入面帶咗伊斯蘭人四十年
[00:26:45.000 --> 00:26:48.080]  So Moses had led the Israelites for forty years
[00:26:48.080 --> 00:26:50.160]  終於去到英去之地嘅門口
[00:26:50.160 --> 00:26:54.120]  Finally they have come to the entrance of the promised land
[00:26:54.120 --> 00:26:56.120]  佢嘅使命係完成咗
[00:26:56.120 --> 00:26:59.520]  He had accomplished his mission
[00:26:59.520 --> 00:27:02.600]  你可能問
[00:27:02.600 --> 00:27:05.160]  過去呢四十年八十到一百二十歲
[00:27:05.160 --> 00:27:07.480]  Moses 四十年係一個乜嘢嘅人生
[00:27:07.480 --> 00:27:11.520]  From when Moses was 80 years old to 120 years old
[00:27:11.520 --> 00:27:14.080]  What kind of life was that?
[00:27:14.080 --> 00:27:17.400]  話佢係一個照命人生四十年嘅居留
[00:27:17.400 --> 00:27:19.960]  If you call it a calling driven life
[00:27:19.960 --> 00:27:21.120]  Please raise your hand
[00:27:21.120 --> 00:27:22.120]  Moses 係咁嘅
[00:27:22.120 --> 00:27:25.040]  I'm talking about Moses of course
[00:27:25.040 --> 00:27:26.760]  總之其他人都覺得佢唔係
[00:27:26.760 --> 00:27:28.200]  Maybe the others don't really think
[00:27:28.200 --> 00:27:29.760]  that it was a calling driven life
[00:27:29.760 --> 00:27:32.800]  佢可能懷疑佢係咪過緊一個遊車可人生
[00:27:32.800 --> 00:27:38.760]  Maybe he went back to be like a cruising kind of life
[00:27:38.760 --> 00:27:40.120]  四十年佢帶住啲羊咩
[00:27:40.120 --> 00:27:41.680]  佢就咩咩咩咗四十年
[00:27:41.680 --> 00:27:45.360]  Forty years she was bringing sheep
[00:27:45.360 --> 00:27:47.600]  跟住嗰四十年佢帶住呢四年又嗌過
[00:27:47.600 --> 00:27:49.600]  抗議佢成又又又又又又好四十年
[00:27:49.600 --> 00:27:52.400]  The second forty years he led the Israelites
[00:27:52.400 --> 00:27:54.720]  also wandering around
[00:27:54.720 --> 00:27:56.320]  係咪你有咩分別呀
[00:27:56.320 --> 00:27:59.000]  What was the difference to him? What do you think?
[00:27:59.000 --> 00:28:01.640]  帶住羊咩四十年好似浪費咗好多個時間
[00:28:01.640 --> 00:28:03.040]  When you take care of the sheep
[00:28:03.040 --> 00:28:06.080]  It seems like that he's wasted many years
[00:28:06.080 --> 00:28:09.200]  養大咗就湯 養大咗就賣 養大咗就湯
[00:28:09.200 --> 00:28:13.680]  So when they become bigger and then you just kill it
[00:28:13.680 --> 00:28:17.080]  And then you sell it and it repeats again and again
[00:28:17.080 --> 00:28:19.040]  帶住羊咩四十年又點樣呢
[00:28:19.040 --> 00:28:21.600]  But when you take the Israelites for forty years
[00:28:21.600 --> 00:28:23.200]  What do you do?
[00:28:23.200 --> 00:28:27.120]  好似冇方向喺度抗議佢哋游呀游呀游呀游呀
[00:28:27.120 --> 00:28:29.160]  It seems like that you have no direction
[00:28:29.160 --> 00:28:31.960]  In the wilderness it's also wandering around
[00:28:31.960 --> 00:28:34.360]  行呀停呀 行呀停呀 停四十年喇
[00:28:34.360 --> 00:28:36.840]  And when you like you walk a little bit and you stop
[00:28:36.840 --> 00:28:39.520]  And you walk a little bit for forty years
[00:28:39.520 --> 00:28:41.680]  咁樣係唔係一個游木
[00:28:41.680 --> 00:28:46.120]  或者尤其係我人生係一個善明照明嘅人生呢
[00:28:46.120 --> 00:28:50.360]  Is it a nomadic life? Is it a cruising kind of life?
[00:28:50.360 --> 00:28:53.080]  Is it a calling trip in life?
[00:28:53.080 --> 00:28:54.560]  大家睇唔睇到個區別喺邊度呀
[00:28:54.560 --> 00:28:57.040]  Do you see the difference?
[00:28:57.040 --> 00:29:00.920]  羊咩唔會越嚟越靈裏面成長㗎
[00:29:00.920 --> 00:29:04.560]  For the sheep they actually they won't grow spiritually
[00:29:04.560 --> 00:29:06.400]  佢即係越嚟越大隻俾人劏嘅人
[00:29:06.400 --> 00:29:09.680]  They would grow bigger in size and they would get killed
[00:29:09.680 --> 00:29:13.440]  佢哋啲民族係越嚟越能夠明白神
[00:29:13.440 --> 00:29:17.080]  願意親近神 依靠神 遵守神
[00:29:17.080 --> 00:29:20.200]  But for Israelites they actually learned
[00:29:20.200 --> 00:29:21.960]  They actually matured
[00:29:21.960 --> 00:29:24.600]  They actually started to know God better
[00:29:24.600 --> 00:29:26.640]  They obeyed God better
[00:29:26.640 --> 00:29:30.240]  佢四十年嘅照明就係摩西大地之人成長嘅家園
[00:29:30.240 --> 00:29:33.680]  So those forty years actually Moses led the Israelites
[00:29:33.680 --> 00:29:36.600]  in a growth and maturity period
[00:29:36.600 --> 00:29:40.600]  終於去到令去之地嘅門口準備入去
[00:29:40.600 --> 00:29:43.960]  And they have come to the entrance to the promised land
[00:29:43.960 --> 00:29:46.000]  對我嚟咗就去到69歲
[00:29:46.000 --> 00:29:49.320]  So to me is 69 years old
[00:29:49.320 --> 00:29:50.600]  今年我就69歲
[00:29:50.600 --> 00:29:54.000]  So I'm turning 69 this year
[00:29:54.000 --> 00:29:56.240]  我嘅人生又係點樣嘅呢
[00:29:56.240 --> 00:29:58.280]  What is my life going to be like?
[00:29:58.280 --> 00:30:01.760]  同大家一齊喺呢個地方建造一個封印嘅基地
[00:30:01.760 --> 00:30:06.200]  We are together building a foundation of Christ here
[00:30:06.200 --> 00:30:07.320]  for the Gospels
[00:30:07.320 --> 00:30:10.680]  我好知道要相信呢個基地
[00:30:10.680 --> 00:30:14.280]  係需要我哋每一位嘅參與先能夠成事
[00:30:14.280 --> 00:30:17.000]  I deeply know and I deeply believe
[00:30:17.000 --> 00:30:21.320]  that only with every single person's participation
[00:30:21.320 --> 00:30:25.480]  that this project would be accomplished
[00:30:25.480 --> 00:30:28.360]  呢啲問題全部去咗四十年之後
[00:30:28.360 --> 00:30:30.680]  一齊加難
[00:30:30.680 --> 00:30:34.360]  The Israelites went into the promised land together
[00:30:34.360 --> 00:30:37.200]  唔值得入去嗰啲又唔會得入去
[00:30:37.200 --> 00:30:40.760]  For those God did say not to go in
[00:30:40.760 --> 00:30:42.520]  They didn't have a chance to go in
[00:30:42.520 --> 00:30:46.520]  希望呢度每一個都能夠去到呢個封印嘅基地
[00:30:46.520 --> 00:30:47.520]  進入呢個封印嘅基地
[00:30:47.520 --> 00:30:51.480]  I pray that everyone will be able to come into
[00:30:51.480 --> 00:30:54.560]  this Gospel headquarters
[00:30:54.560 --> 00:30:56.520]  所以每一個人參與先成事
[00:30:56.520 --> 00:31:00.280]  So we need everyone's participation and involvement
[00:31:00.280 --> 00:31:02.080]  我同我一家喺六月份嘅時候
[00:31:02.080 --> 00:31:04.720]  已經見到一份動員嘅表格
[00:31:04.720 --> 00:31:09.600]  My family and I all did the Pledge for in June
[00:31:09.600 --> 00:31:12.200]  你做咗你個份未呢
[00:31:12.200 --> 00:31:15.000]  Have you done your part
[00:31:15.000 --> 00:31:16.960]  你又做咗你個份未呢
[00:31:16.960 --> 00:31:19.920]  Have you done your part
[00:31:19.920 --> 00:31:21.840]  最後問大家一個問題
[00:31:21.840 --> 00:31:25.000]  My second question today
[00:31:25.000 --> 00:31:26.280]  我深信過去四十年前
[00:31:26.280 --> 00:31:29.000]  帶領我哋過咗一個照明人生嘅階段
[00:31:29.000 --> 00:31:31.400]  I believe that after like forty years
[00:31:31.400 --> 00:31:34.080]  It was a calling driven life
[00:31:34.080 --> 00:31:35.960]  因為我哋一路都係有我願意
[00:31:35.960 --> 00:31:37.200]  侍奉參與嘅心
[00:31:37.200 --> 00:31:38.360]  Because we want to
[00:31:38.360 --> 00:31:41.600]  We are willing to participate in serving God together
[00:31:41.600 --> 00:31:44.400]  憑住信心依靠神嚟到個國每一步
[00:31:44.400 --> 00:31:47.680]  And only by grace God's grace and faith
[00:31:47.680 --> 00:31:50.280]  That we can live everyday
[00:31:50.280 --> 00:31:51.560]  第二個問題問大家嘅
[00:31:51.560 --> 00:31:53.400]  The second question that I am going to ask
[00:31:53.400 --> 00:31:56.960]  你哋願唔願意過一個照明人生
[00:31:56.960 --> 00:32:00.560]  係甘心嘅去侍奉參與同埋動員嘅大作
[00:32:00.560 --> 00:32:04.520]  Are you willing to live a calling driven life
[00:32:04.520 --> 00:32:06.280]  wholeheartedly offering to God
[00:32:06.280 --> 00:32:09.080]  humbly learning and giving glory to God
[00:32:09.080 --> 00:32:10.640]  呢個問題大家要答嘅
[00:32:10.640 --> 00:32:13.320]  This question I want you to answer
[00:32:13.320 --> 00:32:14.360]  我哋問一次囉
[00:32:14.360 --> 00:32:16.080]  Let me ask you once again
[00:32:16.080 --> 00:32:22.680]  你願唔願意甘心樂意去侍奉參與同埋動員
[00:32:22.680 --> 00:32:25.200]  Are you willing to offer yourself
[00:32:25.200 --> 00:32:29.760]  to make sacrifice to participate in serving God
[00:32:29.760 --> 00:32:33.920]  and to partner with one another together
[00:32:33.920 --> 00:32:34.920]  願意嘅舉手
[00:32:34.920 --> 00:32:38.360]  If you are willing raise your hand
[00:32:38.360 --> 00:32:41.000]  我見到仲有啲好含蓄
[00:32:41.000 --> 00:32:42.640]  A little shy
[00:32:42.640 --> 00:32:43.400]  我知點解
[00:32:43.400 --> 00:32:44.400]  That's ok
[00:32:44.400 --> 00:32:45.680]  因為我講得太細聲
[00:32:45.680 --> 00:32:48.360]  Oh, yeah, because I was too shocked
[00:32:48.360 --> 00:32:49.520]  我再問一次
[00:32:49.520 --> 00:32:51.360]  I'll ask again
[00:32:51.360 --> 00:32:53.960]  你哋係咪甘心樂意去過一個
[00:32:53.960 --> 00:32:59.720]  願意侍奉參與同埋供應嘅照明人生
[00:32:59.720 --> 00:33:03.080]  Are you willing to live a life of politics
[00:33:03.080 --> 00:33:05.080]  wholeheartedly, humbly learning
[00:33:05.080 --> 00:33:08.120]  enjoy participating together
[00:33:08.120 --> 00:33:08.640]  Please, the Lord
[00:33:08.640 --> 00:33:10.120]  最後一個結論
[00:33:10.120 --> 00:33:12.040]  Last
[00:33:12.040 --> 00:33:14.680]  上個禮拜我哋嘅Missionary Wendy同我哋講
[00:33:14.680 --> 00:33:16.880]  我哋要開你哋要開你哋要開你記得嗎
[00:33:16.880 --> 00:33:18.920]  So last week Missionary Wendy told us
[00:33:18.920 --> 00:33:21.320]  You go, go, go
