
[00:00:00.000 --> 00:00:06.000]  天父,我們多謝祢讓我們今天在主日裏可以再次思想祢的福音
[00:17:00.000 --> 00:17:01.000]  當人墮落了之後
[00:17:01.000 --> 00:17:03.000]  人的人生是怎樣
[00:17:03.000 --> 00:17:05.000]  起初是一張白紙
[00:17:05.000 --> 00:17:06.000]  當你墮落了之後
[00:17:06.000 --> 00:17:11.000]  我那時候在台上做了一個墨水的實驗給大家看
[00:17:11.000 --> 00:17:14.000]  不是點了兩點三點的黑墨
[00:17:14.000 --> 00:17:16.000]  不是我們一張白紙
[00:17:16.000 --> 00:17:18.000]  然後我現在染了一點點罪
[00:17:18.000 --> 00:17:21.000]  而是整張白紙浸了在墨水裏面
[00:17:21.000 --> 00:17:23.000]  拿出來的時候
[00:17:23.000 --> 00:17:26.000]  每一塊全部都被墨水所沾染
[00:17:26.000 --> 00:17:29.000]  然後你現在拿著這個墨水沾染的紙
[00:17:29.000 --> 00:17:32.000]  你說幫媽媽去清潔地方
[00:17:32.000 --> 00:17:33.000]  那你死吧
[00:17:33.000 --> 00:17:35.000]  越清潔就越多墨水
[00:17:35.000 --> 00:17:38.000]  所以他說了這個就是我們
[00:17:38.000 --> 00:17:42.000]  嘗試去還債的問題
[00:17:42.000 --> 00:17:45.000]  當然如果你問一些佛教徒
[00:17:45.000 --> 00:17:46.000]  或者其他宗教人士
[00:17:46.000 --> 00:17:48.000]  不是的真的還得到
[00:17:48.000 --> 00:17:49.000]  但我告訴你
[00:17:49.000 --> 00:17:51.000]  在上帝眼中
[00:17:51.000 --> 00:17:52.000]  我們所做的所有東西
[00:17:52.000 --> 00:17:57.000]  最好的行為都是充滿罪和墨水
[00:17:57.000 --> 00:17:58.000]  人可以收貨
[00:17:58.000 --> 00:18:00.000]  上帝不會收貨
[00:18:00.000 --> 00:18:01.000]  那怎樣呢
[00:18:01.000 --> 00:18:04.000]  唯一的拯救在於耶穌基督裏面
[00:18:04.000 --> 00:18:05.000]  Packer繼續說
[00:18:05.000 --> 00:18:09.000]  就在人類者沒有指望的背景下
[00:18:09.000 --> 00:18:11.000]  聖經告訴我們神的慈愛
[00:18:11.000 --> 00:18:12.000]  記不記得
[00:18:12.000 --> 00:18:14.000]  為何有救贖的需要
[00:18:14.000 --> 00:18:16.000]  因為上帝的聖潔
[00:18:16.000 --> 00:18:18.000]  為何有救贖的可能
[00:18:18.000 --> 00:18:19.000]  因為上帝的慈愛
[00:18:19.000 --> 00:18:20.000]  不是必然的
[00:18:20.000 --> 00:18:22.000]  上帝不用救你的
[00:18:22.000 --> 00:18:24.000]  是因為上帝的慈愛
[00:18:24.000 --> 00:18:26.000]  祂選擇要救我們
[00:18:26.000 --> 00:18:28.000]  因為上帝的慈愛
[00:18:28.000 --> 00:18:33.000]  恩典、憐憫、仁慈和憐恤
[00:18:33.000 --> 00:18:37.000]  我們的罪使救贖成為必需
[00:18:37.000 --> 00:18:39.000]  被人得罪的主
[00:18:39.000 --> 00:18:41.000]  為我們提供了救贖
[00:18:41.000 --> 00:18:43.000]  提供了救贖
[00:18:43.000 --> 00:18:44.000]  救贖在哪裏
[00:18:44.000 --> 00:18:46.000]  耶穌基督的十字架
[00:18:46.000 --> 00:18:48.000]  這驚人的恩典
[00:18:48.000 --> 00:18:49.000]  驚人的恩典是甚麼
[00:18:49.000 --> 00:18:50.000]  十字架
[00:18:50.000 --> 00:18:54.000]  正是新約聖經信仰的焦點
[00:18:54.000 --> 00:18:56.000]  為何每個星期都來
[00:18:56.000 --> 00:18:57.000]  我們一定要講十字架
[00:18:57.000 --> 00:19:01.000]  因為我不講我就失焦
[00:19:01.000 --> 00:19:03.000]  有沒有聽過失焦
[00:19:03.000 --> 00:19:05.000]  你失焦
[00:19:05.000 --> 00:19:09.000]  我們教會一定要清晰焦點
[00:19:09.000 --> 00:19:12.000]  我們整個信仰的焦點在哪裏
[00:19:12.000 --> 00:19:14.000]  這驚人的恩典十字架
[00:19:14.000 --> 00:19:17.000]  我們整個教會的盼望在哪裏
[00:19:17.000 --> 00:19:18.000]  這驚人的恩典十字架
[00:19:18.000 --> 00:19:21.000]  我們整個教會的敬拜
[00:19:21.000 --> 00:19:24.000]  我們唱的歌全部都有十字架
[00:19:24.000 --> 00:19:26.000]  沒有十字架有甚麼好唱
[00:19:26.000 --> 00:19:28.000]  所有的焦點在這裏
[00:19:28.000 --> 00:19:31.000]  我們的論理就是你如何活你的人生
[00:19:31.000 --> 00:19:35.000]  你活出你的人生的焦點在哪裏
[00:19:35.000 --> 00:19:36.000]  驚人的恩典
[00:19:36.000 --> 00:19:37.000]  如果你不講驚人的恩典
[00:19:37.000 --> 00:19:39.000]  我又要做好人
[00:19:39.000 --> 00:19:40.000]  我要還債
[00:19:40.000 --> 00:19:41.000]  那你一定會失敗
[00:19:41.000 --> 00:19:42.000]  我們整個屬靈生命
[00:19:42.000 --> 00:19:44.000]  如果你做了基督徒幾年
[00:19:44.000 --> 00:19:45.000]  你都知道
[00:19:45.000 --> 00:19:48.000]  我們經常講你的靈命如何成長
[00:19:48.000 --> 00:19:50.000]  你的靈命如何成長
[00:19:50.000 --> 00:19:54.000]  驚人的恩典
[00:19:54.000 --> 00:19:56.000]  你的驚人的恩典愈來愈大
[00:19:56.000 --> 00:19:59.000]  你的屬靈生命就可以成長
[00:19:59.000 --> 00:20:00.000]  我記得我以前
[00:20:00.000 --> 00:20:01.000]  剛出來工作的時候
[00:20:01.000 --> 00:20:04.000]  在新加坡有一次上主日學
[00:20:04.000 --> 00:20:07.000]  我有個長老講了一句說話
[00:20:07.000 --> 00:20:09.000]  我想他那時候有點掙扎
[00:20:09.000 --> 00:20:11.000]  為甚麼我們慘毀那個經
[00:20:11.000 --> 00:20:13.000]  好像沒有甚麼用
[00:20:13.000 --> 00:20:14.000]  他就講了一句說話
[00:20:14.000 --> 00:20:16.000]  他說我最近聽了有人講了一句說話
[00:20:16.000 --> 00:20:19.000]  有一個很有名的神學家
[00:20:19.000 --> 00:20:21.000]  不講他的名字了
[00:20:21.000 --> 00:20:25.000]  他說有個很有名的神學家
[00:20:25.000 --> 00:20:26.000]  有人問他
[00:20:26.000 --> 00:20:28.000]  他說你做了神學家這麼多年
[00:20:28.000 --> 00:20:29.000]  可能三四十年了
[00:20:29.000 --> 00:20:31.000]  又這麼出名
[00:20:31.000 --> 00:20:33.000]  那你的結論是甚麼呢
[00:20:33.000 --> 00:20:34.000]  那個神學家想了一會兒
[00:20:34.000 --> 00:20:36.000]  他說我的結論是
[00:20:36.000 --> 00:20:39.000]  Jesus loves me this I know
[00:20:39.000 --> 00:20:42.000]  For the Bible tell me so
[00:20:42.000 --> 00:20:43.000]  耶穌愛我我知道
[00:20:43.000 --> 00:20:46.000]  因為聖經告訴我
[00:20:46.000 --> 00:20:49.000]  他的回答其實是很深奧的
[00:20:49.000 --> 00:20:51.000]  但是我的長老
[00:20:51.000 --> 00:20:53.000]  當時的回應就是
[00:20:53.000 --> 00:20:54.000]  那麼簡單的東西
[00:20:54.000 --> 00:20:58.000]  我們主日學的小朋友
[00:20:58.000 --> 00:21:00.000]  兒童班都認識
[00:21:00.000 --> 00:21:01.000]  我們還查甚麼經
[00:21:01.000 --> 00:21:03.000]  還讀甚麼神學
[00:21:03.000 --> 00:21:04.000]  他的答案就是
[00:21:04.000 --> 00:21:05.000]  我們不需要讀神學了
[00:21:05.000 --> 00:21:08.000]  但是你不明白一件事就是
[00:21:08.000 --> 00:21:09.000]  當你去
[00:21:09.000 --> 00:21:10.000]  不要講讀神學
[00:21:10.000 --> 00:21:12.000]  當你去研讀聖經
[00:21:12.000 --> 00:21:14.000]  三十年之後
[00:21:14.000 --> 00:21:15.000]  你講回同一句說話
[00:21:15.000 --> 00:21:16.000]  不要三十年
[00:21:16.000 --> 00:21:17.000]  十年之後
[00:21:17.000 --> 00:21:18.000]  Jesus loves me this I know
[00:21:18.000 --> 00:21:20.000]  For the Bible tell me so的時候
[00:21:20.000 --> 00:21:23.000]  那個深度是很不一樣的
[00:21:23.000 --> 00:21:26.000]  一個幼兒園的小朋友
[00:21:26.000 --> 00:21:27.000]  唱著那首歌
[00:21:27.000 --> 00:21:29.000]  有他的深度
[00:21:29.000 --> 00:21:30.000]  一個中學生
[00:21:30.000 --> 00:21:32.000]  如果他真的成長
[00:21:32.000 --> 00:21:33.000]  真的順著的時候
[00:21:33.000 --> 00:21:34.000]  去到十年之後
[00:21:34.000 --> 00:21:35.000]  他再唱回同一首歌
[00:21:35.000 --> 00:21:37.000]  應該那個深度是不一樣的
[00:21:37.000 --> 00:21:39.000]  一個會讀聖經的人
[00:21:39.000 --> 00:21:40.000]  讀完一次
[00:21:40.000 --> 00:21:42.000]  整本聖經一千八百九章
[00:21:42.000 --> 00:21:43.000]  再講
[00:21:43.000 --> 00:21:44.000]  Jesus loves me this I know
[00:21:44.000 --> 00:21:45.000]  For the Bible tell me so
[00:21:45.000 --> 00:21:46.000]  那個感覺不一樣
[00:21:46.000 --> 00:21:48.000]  讀完五次
[00:21:48.000 --> 00:21:49.000]  那個深度也不一樣
[00:21:49.000 --> 00:21:50.000]  讀完十次
[00:21:50.000 --> 00:21:51.000]  那個深度也不一樣
[00:21:51.000 --> 00:21:52.000]  你明白嗎
[00:21:52.000 --> 00:21:53.000]  所以那個人
[00:21:53.000 --> 00:21:56.000]  那個回答我相信是正確的
[00:21:56.000 --> 00:21:57.000]  每一個人
[00:21:57.000 --> 00:21:59.000]  多少年之後問你
[00:21:59.000 --> 00:22:00.000]  那你讀了那麼多聖經
[00:22:00.000 --> 00:22:01.000]  你的結論是什麼
[00:22:01.000 --> 00:22:03.000]  Jesus loves me this I know
[00:22:03.000 --> 00:22:04.000]  For the Bible tell me so
[00:22:04.000 --> 00:22:05.000]  當然很多人讀著讀著
[00:22:05.000 --> 00:22:06.000]  已經沒有了耶穌
[00:22:06.000 --> 00:22:08.000]  這個是另外一件事
[00:22:08.000 --> 00:22:10.000]  但是那個深度不一樣
[00:22:10.000 --> 00:22:16.000]  這驚人的恩典
[00:22:16.000 --> 00:22:17.000]  成為我們屬靈的焦點
[00:22:17.000 --> 00:22:19.000]  這個驚人的恩典
[00:22:19.000 --> 00:22:21.000]  其實是會大
[00:22:21.000 --> 00:22:23.000]  十字架應該越來越大
[00:22:23.000 --> 00:22:24.000]  下一年
[00:22:24.000 --> 00:22:25.000]  過了一年
[00:22:25.000 --> 00:22:27.000]  我們應該搬個大一點的十字架來
[00:22:27.000 --> 00:22:28.000]  十年之後
[00:22:28.000 --> 00:22:30.000]  已經不知道頂天要去哪裡
[00:22:30.000 --> 00:22:32.000]  其實我們也租三年
[00:22:32.000 --> 00:22:33.000]  三年之後就應該
[00:22:33.000 --> 00:22:35.000]  要搬一個大一點的地方
[00:22:35.000 --> 00:22:37.000]  其實這個十字架
[00:22:37.000 --> 00:22:39.000]  應該會越來越大
[00:22:39.000 --> 00:22:42.000]  而不是停留在同一個地方
[00:22:42.000 --> 00:22:44.000]  因為這驚人的恩典
[00:22:44.000 --> 00:22:46.000]  會成為我們屬靈的焦點
[00:22:46.000 --> 00:22:47.000]  而這個屬靈的焦點
[00:22:47.000 --> 00:22:50.000]  會越來越大
[00:22:50.000 --> 00:22:51.000]  Pekka再說一句
[00:22:51.000 --> 00:22:55.000]  他說這驚人的恩典
[00:22:55.000 --> 00:22:57.000]  從馬太福音
[00:22:57.000 --> 00:23:00.000]  馬太福音是新約聖經的第一本書
[00:23:00.000 --> 00:23:01.000]  去到啟示錄
[00:23:01.000 --> 00:23:03.000]  新約聖經有27本書
[00:23:03.000 --> 00:23:05.000]  最後一本是啟示錄
[00:23:05.000 --> 00:23:09.000]  照射出令人驚心動魄的光芒
[00:23:09.000 --> 00:23:11.000]  其實這個驚人的恩典
[00:23:11.000 --> 00:23:13.000]  是馬太福音去到啟示錄
[00:23:13.000 --> 00:23:17.000]  都是那個新約聖經的核心
[00:23:17.000 --> 00:23:18.000]  我再加一件事
[00:23:18.000 --> 00:23:19.000]  這個驚人的恩典
[00:23:19.000 --> 00:23:22.000]  不單止是舊約聖經的核心
[00:23:22.000 --> 00:23:24.000]  也都是
[00:23:24.000 --> 00:23:26.000]  不單止是新約聖經的核心
[00:23:26.000 --> 00:23:29.000]  也都是舊約聖經的核心
[00:23:29.000 --> 00:23:30.000]  大家明不明白我的意思
[00:23:30.000 --> 00:23:31.000]  因為他現在說的是
[00:23:31.000 --> 00:23:34.000]  從馬太福音開始
[00:23:34.000 --> 00:23:36.000]  我想將它改一點
[00:23:36.000 --> 00:23:39.000]  由創世紀開始行不行
[00:23:39.000 --> 00:23:42.000]  當然新約是講到耶穌的理論
[00:23:42.000 --> 00:23:44.000]  舊約是一個影子
[00:23:44.000 --> 00:23:46.000]  但是這個影子已經照向新約了
[00:23:46.000 --> 00:23:49.000]  所以我想帶你去看看舊約
[00:23:49.000 --> 00:23:51.000]  舊約裡面的驚人的恩典
[00:23:51.000 --> 00:23:52.000]  在哪裡出來呢
[00:23:52.000 --> 00:23:54.000]  我帶你去看一本書
[00:23:54.000 --> 00:23:57.000]  一本你可能很不喜歡看的書
[00:23:57.000 --> 00:23:58.000]  但是很精彩的書
[00:23:58.000 --> 00:23:59.000]  叫《利未記》
[00:23:59.000 --> 00:24:01.000]  你看看《利未記》是怎樣的
[00:24:01.000 --> 00:24:03.000]  我開個謎底給你看看
[00:24:03.000 --> 00:24:05.000]  這個就是《利未記》
[00:24:05.000 --> 00:24:06.000]  再看多一次
[00:24:06.000 --> 00:24:09.000]  這個就是《利未記》
[00:24:09.000 --> 00:24:10.000]  看不看到
[00:24:10.000 --> 00:24:11.000]  再看多一次
[00:24:11.000 --> 00:24:13.000]  這個就是《利未記》
[00:24:13.000 --> 00:24:15.000]  《利未記》包了
[00:24:15.000 --> 00:24:18.000]  《利未記》背後包住的是什麼
[00:24:18.000 --> 00:24:20.000]  是十字架
[00:24:20.000 --> 00:24:23.000]  The new is in the old concealed
[00:24:23.000 --> 00:24:26.000]  The old is in the new revealed
[00:24:26.000 --> 00:24:28.000]  新約的福音在舊約聖經裡面
[00:24:28.000 --> 00:24:30.000]  是被隱藏了
[00:24:30.000 --> 00:24:32.000]  舊約的福音在新約的聖經裡面
[00:24:32.000 --> 00:24:34.000]  是被顯露出來了
[00:24:34.000 --> 00:24:37.000]  所以《利未記》其實包住的是什麼呢
[00:24:37.000 --> 00:24:38.000]  十字架
[00:24:38.000 --> 00:24:39.000]  夠熟
[00:24:39.000 --> 00:24:43.000]  如果你嘗試第一次
[00:24:43.000 --> 00:24:44.000]  第二次
[00:24:44.000 --> 00:24:45.000]  第三次去讀《利未記》
[00:24:45.000 --> 00:24:48.000]  我想你很難讀過頭幾章的
[00:24:48.000 --> 00:24:50.000]  因為頭幾章所有東西
[00:24:50.000 --> 00:24:51.000]  講禮儀那些東西
[00:24:51.000 --> 00:24:53.000]  第一你跟我什麼關係呢
[00:24:53.000 --> 00:24:55.000]  我又不是猶太人
[00:24:55.000 --> 00:24:57.000]  我又不是幾千年前那些人
[00:24:57.000 --> 00:24:59.000]  那些東西我完全不熟悉的
[00:24:59.000 --> 00:25:00.000]  為什麼要讀那些東西呢
[00:25:00.000 --> 00:25:02.000]  你根本沒辦法讀完這本東西
[00:25:02.000 --> 00:25:04.000]  讀完這本東西就覺得很奇怪
[00:25:04.000 --> 00:25:05.000]  但是如果我告訴你
[00:25:05.000 --> 00:25:07.000]  《利未記》其實不是
[00:25:07.000 --> 00:25:09.000]  由第一章開始看下去這樣看的
[00:25:09.000 --> 00:25:12.000]  《利未記》其實有一個很特別的架構
[00:25:12.000 --> 00:25:15.000]  那個架構是前後呼應
[00:25:15.000 --> 00:25:18.000]  第一章和最後那裡都是講禮儀
[00:25:18.000 --> 00:25:19.000]  接著中間有講祭司
[00:25:19.000 --> 00:25:20.000]  接著中間有潔淨
[00:25:20.000 --> 00:25:21.000]  接著中間
[00:25:21.000 --> 00:25:23.000]  第十六章
[00:25:23.000 --> 00:25:25.000]  是整本書的中心
[00:25:25.000 --> 00:25:27.000]  這樣看
[00:25:27.000 --> 00:25:31.000]  你下次開始讀頭幾章的時候
[00:25:31.000 --> 00:25:32.000]  雖然你看不明白
[00:25:32.000 --> 00:25:34.000]  但心裏面說不要緊
[00:25:34.000 --> 00:25:35.000]  很快去到第十六章
[00:25:35.000 --> 00:25:37.000]  很快去到第十六章
[00:25:37.000 --> 00:25:38.000]  無所謂
[00:25:38.000 --> 00:25:39.000]  想去唱一下歌
[00:25:39.000 --> 00:25:40.000]  為什麼
[00:25:40.000 --> 00:25:43.000]  因為你知道那個中心不在那裡
[00:25:43.000 --> 00:25:44.000]  你知道那個中心在第十六章
[00:25:44.000 --> 00:25:45.000]  第十六章是什麼呢
[00:25:45.000 --> 00:25:48.000]  第十六章是意識的人
[00:25:48.000 --> 00:25:52.000]  每年裏面最重要的一天叫做贖罪日
[00:25:52.000 --> 00:25:56.000]  贖罪日裏面有一個叫贖罪祭
[00:25:56.000 --> 00:25:58.000]  你問
[00:25:58.000 --> 00:25:59.000]  利美記講什麼
[00:25:59.000 --> 00:26:01.000]  利美記講贖罪日
[00:26:01.000 --> 00:26:02.000]  利美記講救贖
[00:26:02.000 --> 00:26:06.000]  利美記講贖罪日的贖罪祭
[00:26:06.000 --> 00:26:08.000]  利美記不單止是利美記
[00:26:08.000 --> 00:26:11.000]  利美記其實是摩西五經的中心
[00:26:11.000 --> 00:26:12.000]  如果大家知道
[00:26:12.000 --> 00:26:13.000]  創出利民生
[00:26:13.000 --> 00:26:14.000]  創世記
[00:26:14.000 --> 00:26:15.000]  Tricup記
[00:26:15.000 --> 00:26:16.000]  利美記
[00:26:16.000 --> 00:26:17.000]  接著文數記
[00:26:17.000 --> 00:26:18.000]  接著生命記
[00:26:18.000 --> 00:26:19.000]  創出利民生
[00:26:19.000 --> 00:26:20.000]  五本書的中間
[00:26:20.000 --> 00:26:21.000]  中間那本叫什麼
[00:26:21.000 --> 00:26:22.000]  叫利美記
[00:26:22.000 --> 00:26:23.000]  利美記中心是什麼
[00:26:23.000 --> 00:26:24.000]  是救贖
[00:26:24.000 --> 00:26:25.000]  是贖罪日
[00:26:25.000 --> 00:26:26.000]  那我問你
[00:26:26.000 --> 00:26:27.000]  摩西五經的中心是什麼
[00:26:27.000 --> 00:26:28.000]  贖罪日
[00:26:28.000 --> 00:26:30.000]  你開始明白了
[00:26:30.000 --> 00:26:33.000]  原來所有舊約都已經講贖罪日
[00:26:33.000 --> 00:26:34.000]  我讀一讀
[00:26:34.000 --> 00:26:37.000]  利美記第十六章第二十九節
[00:26:37.000 --> 00:26:39.000]  這是你們永遠的定例
[00:26:39.000 --> 00:26:41.000]  每年七月初十
[00:26:41.000 --> 00:26:42.000]  直到現在都是這樣
[00:26:42.000 --> 00:26:43.000]  猶太人都是
[00:26:43.000 --> 00:26:44.000]  七月初十
[00:26:44.000 --> 00:26:46.000]  等於我們應該不知道
[00:26:46.000 --> 00:26:47.000]  九月十月左右
[00:26:47.000 --> 00:26:48.000]  十月十一月
[00:26:48.000 --> 00:26:49.000]  大概
[00:26:49.000 --> 00:26:52.000]  你們要刻苦幾深
[00:26:52.000 --> 00:26:54.000]  無論是本地人士寄居
[00:26:54.000 --> 00:26:56.000]  寄居在你們中間的人
[00:26:56.000 --> 00:26:57.000]  的外人
[00:26:57.000 --> 00:26:58.000]  什麼工作都可以做
[00:26:58.000 --> 00:27:02.000]  這個叫超級的安息日
[00:27:02.000 --> 00:27:04.000]  安息日是什麼工作都不可以做
[00:27:04.000 --> 00:27:05.000]  但這個叫超級安息日
[00:27:05.000 --> 00:27:06.000]  特別
[00:27:06.000 --> 00:27:09.000]  在贖罪日裏面要刻苦幾深
[00:27:09.000 --> 00:27:11.000]  聖經上我現在有很多討論
[00:27:11.000 --> 00:27:12.000]  什麼叫刻苦幾深
[00:27:12.000 --> 00:27:13.000]  簡單來講
[00:27:13.000 --> 00:27:16.000]  他們相信刻苦幾深就是要禁食
[00:27:16.000 --> 00:27:18.000]  大家都有聽過禁食這件事
[00:27:18.000 --> 00:27:20.000]  原來在舊約聖經裏面
[00:27:20.000 --> 00:27:22.000]  只是有一天是必須要禁食
[00:27:22.000 --> 00:27:25.000]  真的必須要禁食
[00:27:25.000 --> 00:27:26.000]  那天是什麼
[00:27:26.000 --> 00:27:28.000]  就是贖罪日
[00:27:28.000 --> 00:27:29.000]  The Day of Atonement
[00:27:29.000 --> 00:27:32.000]  因為這一天要你們贖罪
[00:27:32.000 --> 00:27:34.000]  禁食的理由不是叫他們受苦
[00:27:34.000 --> 00:27:36.000]  禁食的理由是叫他們專注
[00:27:36.000 --> 00:27:38.000]  禁食切切的祈禱
[00:27:38.000 --> 00:27:39.000]  那一天是最重要
[00:27:39.000 --> 00:27:40.000]  整年裏面
[00:27:40.000 --> 00:27:42.000]  三部十五天裏面最重要的一天
[00:27:42.000 --> 00:27:43.000]  因為那一天
[00:27:43.000 --> 00:27:47.000]  上帝說他要幫你們做一件事叫贖罪
[00:27:47.000 --> 00:27:49.000]  因為這一天要為你們贖罪
[00:27:49.000 --> 00:27:52.000]  潔淨你們使你們撤離一切的罪
[00:27:52.000 --> 00:27:55.000]  在上帝面前得以潔淨
[00:27:55.000 --> 00:27:56.000]  好了問題來了
[00:27:56.000 --> 00:27:57.000]  怎樣去贖罪
[00:27:57.000 --> 00:27:59.000]  如果你之前有聽我講
[00:27:59.000 --> 00:28:02.000]  贖罪是通過獻祭
[00:28:02.000 --> 00:28:05.000]  特別有一種祭叫Propitiation
[00:28:05.000 --> 00:28:07.000]  挽回祭
[00:28:07.000 --> 00:28:10.000]  所以在舊約聖經裏面的贖罪日
[00:28:10.000 --> 00:28:12.000]  就有一個贖罪祭
[00:28:12.000 --> 00:28:14.000]  你看這個贖罪祭有多有趣
[00:28:14.000 --> 00:28:15.000]  阿倫
[00:28:15.000 --> 00:28:16.000]  阿倫是他們的祭司
[00:28:16.000 --> 00:28:18.000]  要為兩隻山羊抽籤
[00:28:18.000 --> 00:28:19.000]  這麼好
[00:28:19.000 --> 00:28:21.000]  一籤一個上上籤一個下下籤
[00:28:21.000 --> 00:28:23.000]  不是兩支都是下下籤
[00:28:23.000 --> 00:28:24.000]  這樣都要抽
[00:28:24.000 --> 00:28:25.000]  有什麼所謂
[00:28:25.000 --> 00:28:28.000]  兩隻山羊結果都是死路一條
[00:28:28.000 --> 00:28:30.000]  一籤歸給耶和華
[00:28:30.000 --> 00:28:34.000]  一籤歸給阿薩錫林
[00:28:34.000 --> 00:28:36.000]  有人跟別人解釋什麼是阿薩錫林
[00:28:36.000 --> 00:28:41.000]  阿倫要晚那抽中歸耶和華的山羊
[00:28:41.000 --> 00:28:44.000]  獻來獻給贖罪祭
[00:28:44.000 --> 00:28:45.000]  即是什麼
[00:28:45.000 --> 00:28:47.000]  要流血
[00:28:47.000 --> 00:28:48.000]  因為什麼
[00:28:48.000 --> 00:28:49.000]  要除罪
[00:28:49.000 --> 00:28:50.000]  要挽回祭
[00:28:50.000 --> 00:28:53.000]  因為上帝見到人的罪會憤怒
[00:28:53.000 --> 00:28:55.000]  所以他需要有個挽回祭
[00:28:55.000 --> 00:28:57.000]  那隻羊的血就拿來做挽回祭
[00:28:57.000 --> 00:28:59.000]  另外一隻
[00:28:59.000 --> 00:29:02.000]  抽中歸給阿薩錫林的山羊
[00:29:02.000 --> 00:29:05.000]  卻要活著安放在耶和華面前
[00:29:05.000 --> 00:29:07.000]  活著不是死
[00:29:07.000 --> 00:29:09.000]  用以贖罪
[00:29:09.000 --> 00:29:10.000]  活著怎麼贖罪呢
[00:29:10.000 --> 00:29:12.000]  然後送到曠野去
[00:29:12.000 --> 00:29:13.000]  去放生
[00:29:13.000 --> 00:29:15.000]  不是去放死
[00:29:15.000 --> 00:29:17.000]  所以學者說
[00:29:17.000 --> 00:29:21.000]  阿薩錫林很有可能是當時的一個懸崖
[00:29:21.000 --> 00:29:24.000]  即是你送這隻羊出去
[00:29:24.000 --> 00:29:25.000]  幹什麼
[00:29:25.000 --> 00:29:27.000]  踢他落懸崖
[00:29:27.000 --> 00:29:32.000]  因為他們在耶和華面前安著的時候
[00:29:32.000 --> 00:29:33.000]  是按守
[00:29:33.000 --> 00:29:37.000]  將以色列人的罪都好像通過這個按守
[00:29:37.000 --> 00:29:38.000]  入了這隻羊
[00:29:38.000 --> 00:29:40.000]  然後上帝恨戶罪惡
[00:29:40.000 --> 00:29:41.000]  上帝
[00:29:41.000 --> 00:29:44.000]  有沒有看過那些宮廷電影
[00:29:44.000 --> 00:29:46.000]  拿出去斬
[00:29:46.000 --> 00:29:47.000]  他不會在上帝面前
[00:29:47.000 --> 00:29:48.000]  即是他不會在皇帝面前
[00:29:48.000 --> 00:29:50.000]  你在我面前死
[00:29:50.000 --> 00:29:52.000]  我都覺得你骯髒邋遢
[00:29:52.000 --> 00:29:53.000]  拿出去斬
[00:29:53.000 --> 00:29:54.000]  推出去斬
[00:29:54.000 --> 00:29:55.000]  五門
[00:29:55.000 --> 00:29:56.000]  即是不知多少門
[00:29:56.000 --> 00:29:57.000]  之外殘
[00:29:57.000 --> 00:30:00.000]  我不想聽到他的呼喊聲
[00:30:00.000 --> 00:30:01.000]  拿去斬
[00:30:01.000 --> 00:30:03.000]  這個就是那樣東西
[00:30:03.000 --> 00:30:05.000]  這個贖罪就是
[00:30:05.000 --> 00:30:06.000]  說的是什麼
[00:30:06.000 --> 00:30:07.000]  耶穌
[00:30:07.000 --> 00:30:09.000]  當耶穌是新約聖經給釘十字架的時候
[00:30:09.000 --> 00:30:12.000]  他不是在聖殿裡面釘的
[00:30:12.000 --> 00:30:14.000]  太骯髒了
[00:30:14.000 --> 00:30:15.000]  一個這樣的犯人
[00:30:15.000 --> 00:30:17.000]  怎可以在聖殿裡面死
[00:30:17.000 --> 00:30:18.000]  不行
[00:30:18.000 --> 00:30:19.000]  連在聖城裡面死都不行
[00:30:19.000 --> 00:30:21.000]  拿出去斬
[00:30:21.000 --> 00:30:25.000]  在耶路撒冷以外的城外角角他地方
[00:30:25.000 --> 00:30:26.000]  拿出去斬
[00:30:26.000 --> 00:30:27.000]  是吧
[00:30:27.000 --> 00:30:28.000]  這裡有兩隻羊
[00:30:28.000 --> 00:30:30.000]  兩隻羊其實都是指向耶穌
[00:30:30.000 --> 00:30:32.000]  一個就是拿出去斬那隻
[00:30:32.000 --> 00:30:33.000]  是吧
[00:30:33.000 --> 00:30:34.000]  還有另外一隻呢
[00:30:34.000 --> 00:30:36.000]  是玩媒制
[00:30:36.000 --> 00:30:38.000]  耶穌什麼時候成為
[00:30:38.000 --> 00:30:40.000]  在耶和華面前的玩媒制
[00:30:40.000 --> 00:30:41.000]  有沒有想過
[00:30:41.000 --> 00:30:43.000]  一會兒告訴你
[00:30:43.000 --> 00:30:46.000]  因為其實不是在地上的
[00:30:46.000 --> 00:30:47.000]  因為耶穌死了
[00:30:47.000 --> 00:30:48.000]  死在城外
[00:30:48.000 --> 00:30:50.000]  那怎可以回到聖殿裡面
[00:30:50.000 --> 00:30:52.000]  讓上帝做玩媒制呢
[00:30:52.000 --> 00:30:54.000]  其實那個故事還沒完的
[00:30:54.000 --> 00:30:55.000]  耶穌先死了
[00:30:55.000 --> 00:30:56.000]  OK 先死了
[00:30:56.000 --> 00:30:57.000]  當他先死了
[00:30:57.000 --> 00:30:58.000]  一會兒回來說
[00:30:58.000 --> 00:31:01.000]  兩隻山羊都指向耶穌
[00:31:01.000 --> 00:31:03.000]  去到新約聖經了
[00:31:03.000 --> 00:31:08.000]  就是這個贖罪祭的完成
[00:31:08.000 --> 00:31:11.000]  變了做贖罪
[00:31:11.000 --> 00:31:13.000]  羅馬書第三章
