
[00:00:00.000 --> 00:00:03.700]  各位姐妹 大家在神的面前
[00:18:56.720 --> 00:18:58.720]  他一個的體驗
[00:18:58.720 --> 00:19:00.720]  詩篇第五篇
[00:19:00.720 --> 00:19:02.720]  大衛點祈禱的話
[00:19:02.720 --> 00:19:04.720]  早晨我要向你陳明我的心意
[00:19:04.720 --> 00:19:06.720]  心事,並要警醒
[00:19:08.720 --> 00:19:10.720]  這一幅
[00:19:10.720 --> 00:19:12.720]  是神祖獻祭的圖畫
[00:19:12.720 --> 00:19:14.720]  早上在上帝面前獻祭
[00:19:14.720 --> 00:19:16.720]  也要陳明
[00:19:16.720 --> 00:19:18.720]  祂自己的一切
[00:19:18.720 --> 00:19:20.720]  那
[00:19:20.720 --> 00:19:22.720]  雅各說
[00:19:22.720 --> 00:19:24.720]  受苦的要禱告
[00:19:24.720 --> 00:19:26.720]  受苦的要禱告
[00:19:26.720 --> 00:19:28.720]  的重點不是說
[00:19:28.720 --> 00:19:30.720]  我們受苦去祈禱
[00:19:30.720 --> 00:19:32.720]  然後神就為我們拿走這個痛苦
[00:19:32.720 --> 00:19:34.720]  不是
[00:19:34.720 --> 00:19:36.720]  而是說我們在上帝面前陳明我們的苦情
[00:19:36.720 --> 00:19:38.720]  將我們的困難
[00:19:38.720 --> 00:19:40.720]  交回給上帝
[00:19:40.720 --> 00:19:42.720]  可能這個困難
[00:19:42.720 --> 00:19:44.720]  沒有拿走
[00:19:44.720 --> 00:19:46.720]  但你仍然可以有喜樂的話
[00:19:46.720 --> 00:19:48.720]  陳明
[00:19:48.720 --> 00:19:50.720]  不僅是陳明我的心思
[00:19:50.720 --> 00:19:52.720]  還要警醒
[00:19:52.720 --> 00:19:54.720]  愚民的意思就是
[00:19:54.720 --> 00:19:56.720]  迫切的等候
[00:19:56.720 --> 00:19:58.720]  眼金金的看著
[00:19:58.720 --> 00:20:00.720]  密切留意
[00:20:00.720 --> 00:20:02.720]  關注上帝
[00:20:02.720 --> 00:20:04.720]  有什麼反應
[00:20:04.720 --> 00:20:06.720]  新破格譯本
[00:20:06.720 --> 00:20:08.720]  更加清楚
[00:20:08.720 --> 00:20:10.720]  警醒就是
[00:20:10.720 --> 00:20:12.720]  原來是滿懷期待的等候
[00:20:12.720 --> 00:20:14.720]  你要看得很清楚
[00:20:14.720 --> 00:20:16.720]  神有什麼反應
[00:20:16.720 --> 00:20:18.720]  所以呢
[00:20:18.720 --> 00:20:20.720]  祈禱就是等候
[00:20:20.720 --> 00:20:22.720]  什麼是等候
[00:20:22.720 --> 00:20:24.720]  等候就是我們做主動
[00:20:24.720 --> 00:20:26.720]  還是被動的
[00:20:26.720 --> 00:20:28.720]  等候是很被動的
[00:20:28.720 --> 00:20:30.720]  等報告
[00:20:30.720 --> 00:20:32.720]  醫學醫生的報告
[00:20:32.720 --> 00:20:34.720]  所以你一些的移民也好
[00:20:34.720 --> 00:20:36.720]  貸款也好
[00:20:36.720 --> 00:20:38.720]  學校收不收你也好
[00:20:38.720 --> 00:20:40.720]  你發覺你沒什麼可以做
[00:20:40.720 --> 00:20:42.720]  是一個被動的狀態
[00:20:42.720 --> 00:20:44.720]  對方是採取主動
[00:20:44.720 --> 00:20:46.720]  而且他們有決定權
[00:20:46.720 --> 00:20:50.720]  原來
[00:20:50.720 --> 00:20:52.720]  祈禱
[00:20:52.720 --> 00:20:54.720]  信心祈禱就是等候
[00:20:54.720 --> 00:20:56.720]  沒錯我們要滿懷期望
[00:20:56.720 --> 00:20:58.720]  但神是不是一定要滿足我們的期望呢
[00:20:58.720 --> 00:21:00.720]  祂什麼時候回應
[00:21:00.720 --> 00:21:02.720]  怎樣回應
[00:21:02.720 --> 00:21:04.720]  是神自己決定的
[00:21:04.720 --> 00:21:06.720]  所以呢
[00:21:06.720 --> 00:21:08.720]  什麼叫信心祈禱
[00:21:08.720 --> 00:21:10.720]  信心祈禱就是等候上帝
[00:21:10.720 --> 00:21:12.720]  察看
[00:21:12.720 --> 00:21:14.720]  是要警醒
[00:21:14.720 --> 00:21:16.720]  是觀察
[00:21:16.720 --> 00:21:18.720]  很重要的兩個字
[00:21:18.720 --> 00:21:20.720]  觀察上帝的作為
[00:21:20.720 --> 00:21:22.720]  我記得當年我
[00:21:22.720 --> 00:21:24.720]  癌症的時候有朋友問我
[00:21:24.720 --> 00:21:26.720]  你們上帝有沒有信心
[00:21:26.720 --> 00:21:28.720]  我不太記得
[00:21:28.720 --> 00:21:30.720]  我當時怎麼回答
[00:21:30.720 --> 00:21:32.720]  如果問
[00:21:32.720 --> 00:21:34.720]  你對上帝的
[00:21:34.720 --> 00:21:36.720]  醫治的能力
[00:21:36.720 --> 00:21:38.720]  相不相信
[00:21:38.720 --> 00:21:40.720]  你相不相信上帝有醫治的大能
[00:21:40.720 --> 00:21:42.720]  我絕對相信
[00:21:42.720 --> 00:21:44.720]  但如果問你信不信
[00:21:44.720 --> 00:21:46.720]  上帝一定要醫好你
[00:21:46.720 --> 00:21:48.720]  這個我不可以代上帝回答
[00:21:48.720 --> 00:21:52.720]  因為不是我作主
[00:21:52.720 --> 00:21:54.720]  如果這次上帝
[00:21:54.720 --> 00:21:56.720]  藉著我這個病
[00:21:56.720 --> 00:21:58.720]  召我回天家
[00:21:58.720 --> 00:22:00.720]  是不是不給我
[00:22:00.720 --> 00:22:04.720]  不是我作主
[00:22:04.720 --> 00:22:06.720]  是不是說我病死了
[00:22:06.720 --> 00:22:10.720]  就代表上帝不愛我呢
[00:22:10.720 --> 00:22:12.720]  我想起保羅
[00:22:12.720 --> 00:22:14.720]  保羅三次去
[00:22:14.720 --> 00:22:16.720]  為自己祈禱
[00:22:16.720 --> 00:22:18.720]  求上帝將他身體上的刺拿走
[00:22:18.720 --> 00:22:20.720]  記不記得
[00:22:20.720 --> 00:22:22.720]  但上帝只是給他回覆
[00:22:22.720 --> 00:22:24.720]  我恩典夠你用
[00:22:24.720 --> 00:22:26.720]  你繼續捱
[00:22:26.720 --> 00:22:28.720]  不過我和你一起
[00:22:28.720 --> 00:22:30.720]  我恩典夠你用
[00:22:30.720 --> 00:22:32.720]  這個也是上帝的回應
[00:22:32.720 --> 00:22:34.720]  保羅會不會很苦澀的人生
[00:22:34.720 --> 00:22:36.720]  不會 保羅仍然有很多喜樂的人生
[00:22:36.720 --> 00:22:40.720]  所以經歷了一連串的
[00:22:40.720 --> 00:22:42.720]  身體的起起跌跌
[00:22:42.720 --> 00:22:44.720]  心情的坐過山車
[00:22:44.720 --> 00:22:46.720]  我終於體會到
[00:22:46.720 --> 00:22:48.720]  一件事
[00:22:48.720 --> 00:22:50.720]  不管發生什麼事
[00:22:52.720 --> 00:22:54.720]  出於神的心意的時候
[00:22:54.720 --> 00:22:56.720]  他一定會看著我
[00:22:56.720 --> 00:23:00.720]  如果他要我面對艱難的日子
[00:23:00.720 --> 00:23:02.720]  他一定會給我足夠的彈藥去應付
[00:23:02.720 --> 00:23:04.720]  這個就是我對他的信心
[00:23:04.720 --> 00:23:08.720]  其實信心不是
[00:23:08.720 --> 00:23:10.720]  好像我們進了一間餐廳
[00:23:10.720 --> 00:23:12.720]  點了餐之後
[00:23:12.720 --> 00:23:14.720]  就下了命令
[00:23:14.720 --> 00:23:16.720]  他一定要送這個餐給我吃
[00:23:16.720 --> 00:23:18.720]  我選了A餐他給C餐
[00:23:18.720 --> 00:23:20.720]  我點了東西他不來
[00:23:20.720 --> 00:23:22.720]  我可以投訴
[00:23:22.720 --> 00:23:24.720]  信心祈禱不是
[00:23:24.720 --> 00:23:26.720]  向神下命令
[00:23:26.720 --> 00:23:28.720]  我們說了的上帝就要照單去做
[00:23:28.720 --> 00:23:30.720]  起貨給我們
[00:23:30.720 --> 00:23:32.720]  我有很強的信念
[00:23:32.720 --> 00:23:34.720]  我有很強的期望
[00:23:34.720 --> 00:23:36.720]  這個只不過是個人主觀的意願
[00:23:36.720 --> 00:23:38.720]  這個不是信心
[00:23:38.720 --> 00:23:40.720]  信心的祈禱
[00:23:40.720 --> 00:23:42.720]  絕對不是將自己
[00:23:42.720 --> 00:23:44.720]  頑強的主觀的意願
[00:23:44.720 --> 00:23:46.720]  強加在神的身上
[00:23:46.720 --> 00:23:48.720]  然後要上帝就範
[00:23:50.720 --> 00:23:52.720]  瓦國在15節的時候
[00:23:52.720 --> 00:23:54.720]  有提到
[00:23:54.720 --> 00:23:56.720]  醫治和認罪的關係
[00:23:56.720 --> 00:23:58.720]  有些的病
[00:23:58.720 --> 00:24:00.720]  是和罪有關的
[00:24:00.720 --> 00:24:02.720]  很多的猶太人都認為
[00:24:02.720 --> 00:24:04.720]  罪和病
[00:24:04.720 --> 00:24:06.720]  是有因果關係
[00:24:06.720 --> 00:24:08.720]  瓦國怎麼說的
[00:24:08.720 --> 00:24:10.720]  他說他若犯了罪
[00:24:10.720 --> 00:24:12.720]  你覺得瓦國
[00:24:12.720 --> 00:24:14.720]  認不認同
[00:24:14.720 --> 00:24:16.720]  病
[00:24:16.720 --> 00:24:18.720]  一定是從犯罪導致的
[00:24:18.720 --> 00:24:20.720]  是從犯罪導致的
[00:24:20.720 --> 00:24:22.720]  你看這個說話
[00:24:22.720 --> 00:24:24.720]  是不是這樣說的
[00:24:24.720 --> 00:24:26.720]  不是的
[00:24:26.720 --> 00:24:28.720]  他說他若犯了罪
[00:24:28.720 --> 00:24:30.720]  很明顯瓦國是認為
[00:24:30.720 --> 00:24:32.720]  不是
[00:24:32.720 --> 00:24:34.720]  所有病都是犯罪而引起的
[00:24:34.720 --> 00:24:36.720]  基本上
[00:24:36.720 --> 00:24:38.720]  病和犯罪
[00:24:38.720 --> 00:24:40.720]  很多時候都沒有必然關係
[00:24:40.720 --> 00:24:42.720]  在楊福音第九章
[00:24:42.720 --> 00:24:44.720]  記載耶穌的門徒
[00:24:44.720 --> 00:24:46.720]  有一次見到一個天生
[00:24:46.720 --> 00:24:48.720]  黑眼的人
[00:24:48.720 --> 00:24:50.720]  問耶穌
[00:24:50.720 --> 00:24:52.720]  為什麼會盲
[00:24:52.720 --> 00:24:54.720]  是不是有人犯了罪
[00:24:54.720 --> 00:24:56.720]  耶穌很清楚告訴他
[00:24:56.720 --> 00:24:58.720]  他盲不是因為有人犯了罪
[00:24:58.720 --> 00:25:00.720]  而是要顯出神的作為
[00:25:00.720 --> 00:25:02.720]  但是
[00:25:02.720 --> 00:25:04.720]  聖經也有告訴我們
[00:25:04.720 --> 00:25:06.720]  有些情況下
[00:25:06.720 --> 00:25:08.720]  病確實是和人犯罪有關
[00:25:08.720 --> 00:25:12.720]  大家很熟悉的
[00:25:12.720 --> 00:25:14.720]  聖餐時周四聽的一段經文
[00:25:16.720 --> 00:25:18.720]  因為人吃喝
[00:25:18.720 --> 00:25:20.720]  如果不分別是主的身體
[00:25:20.720 --> 00:25:22.720]  就是自己的罪
[00:25:22.720 --> 00:25:24.720]  但是下面還有下文
[00:25:24.720 --> 00:25:26.720]  因此在你們中間
[00:25:26.720 --> 00:25:28.720]  有些軟弱的
[00:25:28.720 --> 00:25:30.720]  患病死的也不少
[00:25:30.720 --> 00:25:32.720]  軟弱的患病死的
[00:25:32.720 --> 00:25:34.720]  透過因此
[00:25:34.720 --> 00:25:36.720]  和上面的罪能上關係
[00:25:36.720 --> 00:25:40.720]  不是完全沒有關係
[00:25:40.720 --> 00:25:42.720]  不過
[00:25:42.720 --> 00:25:44.720]  我們看清楚
[00:25:44.720 --> 00:25:46.720]  中間
[00:25:46.720 --> 00:25:48.720]  和雅各一樣
[00:25:48.720 --> 00:25:50.720]  大家從群體角度
[00:25:50.720 --> 00:25:52.720]  去提醒信徒
[00:25:52.720 --> 00:25:54.720]  重點是
[00:25:54.720 --> 00:25:56.720]  不要忽略罪在群體當中的破壞力
[00:25:56.720 --> 00:26:02.720]  這個我們要留意
[00:26:02.720 --> 00:26:06.720]  進一步說
[00:26:06.720 --> 00:26:08.720]  教會如果想要有神的意志
[00:26:08.720 --> 00:26:10.720]  臨到的時候
[00:26:10.720 --> 00:26:12.720]  我們更加必須要彼此認罪
[00:26:12.720 --> 00:26:14.720]  互相代求
[00:26:14.720 --> 00:26:18.720]  意志是什麼呢
[00:26:18.720 --> 00:26:20.720]  如果剛才我們說病是指兩方面
[00:26:20.720 --> 00:26:22.720]  身體和我們的生命的
[00:26:22.720 --> 00:26:24.720]  軟弱
[00:26:24.720 --> 00:26:26.720]  武力
[00:26:26.720 --> 00:26:28.720]  同樣意志也包含這兩方面
[00:26:28.720 --> 00:26:30.720]  無論是身體的
[00:26:30.720 --> 00:26:32.720]  無論是人的靈性的
[00:26:32.720 --> 00:26:34.720]  其實
[00:26:34.720 --> 00:26:36.720]  都是需要彼此認罪
[00:26:36.720 --> 00:26:38.720]  互相代求
[00:26:38.720 --> 00:26:40.720]  那什麼是彼此認罪呢
[00:26:40.720 --> 00:26:42.720]  有兩種的解讀
[00:26:42.720 --> 00:26:44.720]  第一種
[00:26:44.720 --> 00:26:46.720]  就是認為
[00:26:46.720 --> 00:26:48.720]  我們要向神認罪
[00:26:48.720 --> 00:26:50.720]  我們要在弟兄姊妹面前
[00:26:50.720 --> 00:26:52.720]  坦白地向神認罪
[00:26:52.720 --> 00:26:54.720]  你要將你的罪公開
[00:26:54.720 --> 00:26:56.720]  讓弟兄姊妹
[00:26:56.720 --> 00:26:58.720]  面前見證著
[00:26:58.720 --> 00:27:00.720]  你向上帝認罪
[00:27:00.720 --> 00:27:02.720]  但是
[00:27:02.720 --> 00:27:04.720]  我覺得另外一個向度更加重要
[00:27:04.720 --> 00:27:06.720]  就是
[00:27:06.720 --> 00:27:08.720]  我們要彼此
[00:27:08.720 --> 00:27:10.720]  在對方面前謙卑下來
[00:27:10.720 --> 00:27:12.720]  承認自己的不是
[00:27:12.720 --> 00:27:14.720]  如果
[00:27:14.720 --> 00:27:16.720]  得罪了對方的時候
[00:27:16.720 --> 00:27:18.720]  我們要
[00:27:18.720 --> 00:27:20.720]  承認自己
[00:27:20.720 --> 00:27:22.720]  傷害了對方
[00:27:22.720 --> 00:27:24.720]  承認自己
[00:27:24.720 --> 00:27:26.720]  的不對
[00:27:26.720 --> 00:27:28.720]  而對方也要這樣做
[00:27:28.720 --> 00:27:30.720]  教會就會成為一個
[00:27:30.720 --> 00:27:32.720]  寬恕復和的群體
[00:27:32.720 --> 00:27:34.720]  其實
[00:27:34.720 --> 00:27:36.720]  耶穌也很重視信徒之間的
[00:27:36.720 --> 00:27:38.720]  關係復和
[00:27:38.720 --> 00:27:40.720]  大家可能都會記得耶穌曾經在
[00:27:40.720 --> 00:27:42.720]  《馬太福音》第五章說過
[00:27:42.720 --> 00:27:44.720]  在祭壇上獻祭的時候
[00:27:44.720 --> 00:27:46.720]  如果想起弟兄對你遺憾
[00:27:46.720 --> 00:27:48.720]  你就要將祭物
[00:27:48.720 --> 00:27:50.720]  留在壇前
[00:27:50.720 --> 00:27:52.720]  先去跟祂和好
[00:27:52.720 --> 00:27:54.720]  然後才回到上帝面前獻祭
[00:27:54.720 --> 00:27:56.720]  你的獻祭才得悅
[00:27:56.720 --> 00:28:00.720]  這個就是我們所說的
[00:28:00.720 --> 00:28:02.720]  我們真的需要在群體裏面
[00:28:02.720 --> 00:28:04.720]  是需要復和
[00:28:04.720 --> 00:28:06.720]  需要互相明白
[00:28:06.720 --> 00:28:08.720]  自己
[00:28:08.720 --> 00:28:10.720]  不是完全對的
[00:28:10.720 --> 00:28:12.720]  自己是有罪的
[00:28:12.720 --> 00:28:14.720]  是什麼破壞了
[00:28:14.720 --> 00:28:16.720]  我們群體之間的
[00:28:16.720 --> 00:28:18.720]  復和的關係
[00:28:18.720 --> 00:28:20.720]  妄為我們的自我
[00:28:20.720 --> 00:28:22.720]  是不是
[00:28:22.720 --> 00:28:24.720]  不肯放下自己
[00:28:24.720 --> 00:28:26.720]  而彼此認罪
[00:28:26.720 --> 00:28:28.720]  就是謙卑在上帝面前
[00:28:28.720 --> 00:28:30.720]  互相的尋求饒恕
[00:28:30.720 --> 00:28:32.720]  什麼是互相的
[00:28:32.720 --> 00:28:34.720]  互相的代求
[00:28:34.720 --> 00:28:36.720]  是互相的
[00:28:36.720 --> 00:28:38.720]  代求就是
[00:28:38.720 --> 00:28:40.720]  為對方祈禱
[00:28:40.720 --> 00:28:42.720]  你說我收到胡應子
[00:28:42.720 --> 00:28:44.720]  我要為他祈禱
[00:28:44.720 --> 00:28:46.720]  這個也是代求
[00:28:46.720 --> 00:28:48.720]  但是
[00:28:48.720 --> 00:28:50.720]  這裡所說的代求是更進一步的意思
[00:28:50.720 --> 00:28:52.720]  就是我們看到弟兄姊妹
[00:28:52.720 --> 00:28:54.720]  有需要的時候
[00:28:54.720 --> 00:28:56.720]  我們主動的去為他祈禱
[00:28:56.720 --> 00:28:58.720]  這個就是大家的關顧
[00:28:58.720 --> 00:29:00.720]  教會應該做這樣的事
[00:29:00.720 --> 00:29:04.720]  教會是一個主動關心的群體
[00:29:04.720 --> 00:29:06.720]  弟兄姊妹發生什麼事
[00:29:06.720 --> 00:29:08.720]  我們是要
[00:29:08.720 --> 00:29:10.720]  留意
[00:29:10.720 --> 00:29:12.720]  關切的
[00:29:12.720 --> 00:29:14.720]  原來代求對方可以不知道
[00:29:14.720 --> 00:29:18.720]  你不需要跟他說
[00:29:18.720 --> 00:29:20.720]  你也可以為他代求
[00:29:20.720 --> 00:29:22.720]  我相信很多人都試過
[00:29:22.720 --> 00:29:24.720]  你信了耶穌之後
[00:29:24.720 --> 00:29:26.720]  你很重視家人的得救
[00:29:26.720 --> 00:29:28.720]  你家人就很抗拒
[00:29:28.720 --> 00:29:30.720]  你為他代求
[00:29:30.720 --> 00:29:32.720]  你自動為他代求
[00:29:32.720 --> 00:29:34.720]  他不知道
[00:29:34.720 --> 00:29:36.720]  他沒有這個訴求
[00:29:36.720 --> 00:29:38.720]  他也不知道原來信耶穌這麼寶貴
[00:29:38.720 --> 00:29:40.720]  但是你透過你的代求
[00:29:40.720 --> 00:29:42.720]  將他交在
[00:29:42.720 --> 00:29:44.720]  上帝的手裏
[00:29:44.720 --> 00:29:46.720]  你將他帶到上帝的面前
[00:29:46.720 --> 00:29:48.720]  求神的恩典憐憫
[00:29:48.720 --> 00:29:52.720]  這種的代求
[00:29:52.720 --> 00:29:54.720]  是出於一種的愛
[00:29:54.720 --> 00:29:56.720]  一種的關切
[00:29:56.720 --> 00:29:58.720]  的擺上
[00:29:58.720 --> 00:30:00.720]  是一個很關心的表達
[00:30:00.720 --> 00:30:02.720]  教會
[00:30:02.720 --> 00:30:04.720]  是不是一個這樣的群體
[00:30:04.720 --> 00:30:06.720]  有時候我發覺
[00:30:06.720 --> 00:30:08.720]  教會
[00:30:08.720 --> 00:30:10.720]  可能留於
[00:30:10.720 --> 00:30:12.720]  雅各
[00:30:12.720 --> 00:30:14.720]  剛才我們所看的
[00:30:14.720 --> 00:30:16.720]  平平安安的回去吧
[00:30:16.720 --> 00:30:18.720]  願你穿得好 吃得飽
[00:30:18.720 --> 00:30:20.720]  甚至有時候
[00:30:20.720 --> 00:30:22.720]  可能我自己以前也試過
[00:30:22.720 --> 00:30:24.720]  答應了為弟兄姊妹祈禱
[00:30:24.720 --> 00:30:26.720]  我忘記了
[00:30:26.720 --> 00:30:28.720]  我要認罪
[00:30:28.720 --> 00:30:30.720]  原來不是用心
[00:30:30.720 --> 00:30:32.720]  去對人
[00:30:32.720 --> 00:30:38.720]  教會的群體
[00:30:38.720 --> 00:30:40.720]  是彼此認罪
[00:30:40.720 --> 00:30:42.720]  互相代求的群體
[00:30:42.720 --> 00:30:44.720]  這是上帝閲立的群體
[00:30:44.720 --> 00:30:46.720]  唯有上帝閲立
[00:30:46.720 --> 00:30:48.720]  憑信心
[00:30:48.720 --> 00:30:50.720]  實踐
[00:30:50.720 --> 00:30:52.720]  認罪代求的群體
[00:30:52.720 --> 00:30:54.720]  神的福氣臨到
[00:30:54.720 --> 00:30:58.720]  醫治也臨到
[00:30:58.720 --> 00:31:00.720]  什麼叫義人的祈禱
[00:31:00.720 --> 00:31:02.720]  大有功效呢
[00:31:02.720 --> 00:31:04.720]  我們不要誤會
[00:31:04.720 --> 00:31:06.720]  有些人祈禱會很靈
[00:31:06.720 --> 00:31:08.720]  所以
[00:31:08.720 --> 00:31:10.720]  長老會好一點
[00:31:10.720 --> 00:31:12.720]  有時候弟兄姊妹也是
[00:31:12.720 --> 00:31:14.720]  找牧師為我祈禱
[00:31:14.720 --> 00:31:16.720]  感覺好一點
[00:31:16.720 --> 00:31:18.720]  牧師可能
[00:31:18.720 --> 00:31:20.720]  祈禱厲害一點
[00:31:20.720 --> 00:31:22.720]  說完這句話後
[00:31:22.720 --> 00:31:24.720]  雅各
[00:31:24.720 --> 00:31:26.720]  引用了一個人物
[00:31:26.720 --> 00:31:28.720]  誰呢
[00:31:28.720 --> 00:31:30.720]  伊利亞
[00:31:30.720 --> 00:31:32.720]  伊利亞
[00:31:32.720 --> 00:31:34.720]  在以色列的歷史當中
[00:31:34.720 --> 00:31:36.720]  地位很崇高
[00:31:36.720 --> 00:31:38.720]  甚至有些人將他神化了
[00:31:38.720 --> 00:31:40.720]  很厲害
[00:31:40.720 --> 00:31:42.720]  他又不用死
[00:31:42.720 --> 00:31:44.720]  被上帝接去
[00:31:44.720 --> 00:31:46.720]  還有他求雨
[00:31:46.720 --> 00:31:48.720]  很厲害
[00:31:48.720 --> 00:31:50.720]  我們看看
[00:31:50.720 --> 00:31:52.720]  究竟
[00:31:52.720 --> 00:31:54.720]  什麼叫義人的祈禱大有功效
[00:31:54.720 --> 00:31:56.720]  是不是因為
[00:31:56.720 --> 00:31:58.720]  伊利亞是義人
[00:31:58.720 --> 00:32:00.720]  他的祈禱一定有效
[00:32:00.720 --> 00:32:02.720]  但伊利亞的祈禱也沒有效
[00:32:02.720 --> 00:32:04.720]  他求死上帝也沒有答應
[00:32:04.720 --> 00:32:06.720]  是不是
[00:32:06.720 --> 00:32:08.720]  保祿是不是義人
[00:32:08.720 --> 00:32:10.720]  是
[00:32:10.720 --> 00:32:12.720]  他還說恩信聖義
[00:32:12.720 --> 00:32:14.720]  但他三次求神
[00:32:14.720 --> 00:32:16.720]  拿了多少恩賜
[00:32:16.720 --> 00:32:18.720]  我們怎樣理解
[00:32:18.720 --> 00:32:20.720]  義人祈禱大有功效
[00:32:20.720 --> 00:32:22.720]  聖經說的
[00:32:22.720 --> 00:32:24.720]  是不是對的
[00:32:24.720 --> 00:32:26.720]  我們看看
[00:32:26.720 --> 00:32:28.720]  究竟這件事是什麼事
[00:32:28.720 --> 00:32:30.720]  這件事是發生在
[00:32:30.720 --> 00:32:32.720]  列王記上十七十八章
[00:32:32.720 --> 00:32:38.720]  我們看到
[00:32:38.720 --> 00:32:40.720]  伊利亞好像懂得呼風喚雨
[00:32:40.720 --> 00:32:42.720]  很厲害
[00:32:42.720 --> 00:32:44.720]  我們看看是不是
[00:32:44.720 --> 00:32:46.720]  他憑他自己的意志和能力
[00:32:46.720 --> 00:32:48.720]  可以呼風喚雨
[00:32:48.720 --> 00:32:50.720]  伊利亞這個例子正正說明了
[00:32:50.720 --> 00:32:52.720]  什麼叫信心的祈禱
[00:32:52.720 --> 00:32:56.720]  如果我們看看
[00:32:56.720 --> 00:32:58.720]  伊利亞的事蹟
[00:32:58.720 --> 00:33:00.720]  列王記上十七十八章的時候
[00:33:00.720 --> 00:33:02.720]  開頭的事情就是伊利亞
[00:33:02.720 --> 00:33:04.720]  對阿哈王說
[00:33:04.720 --> 00:33:06.720]  如果我不祈禱
[00:33:06.720 --> 00:33:08.720]  必不降雨露也不下雨
[00:33:08.720 --> 00:33:10.720]  由這裡開始
[00:33:10.720 --> 00:33:12.720]  一直到十八章
[00:33:12.720 --> 00:33:14.720]  當他在加密山上祈禱之後
[00:33:14.720 --> 00:33:16.720]  天就降雨
[00:33:16.720 --> 00:33:18.720]  這兩章的聖經
[00:33:18.720 --> 00:33:20.720]  是很長的
[00:33:20.720 --> 00:33:22.720]  但我嘗試將重點
[00:33:22.720 --> 00:33:24.720]  跟大家說一些關鍵
[00:33:24.720 --> 00:33:26.720]  你會看到
[00:33:26.720 --> 00:33:28.720]  什麼是令到
[00:33:28.720 --> 00:33:30.720]  降雨這件事發生
[00:33:30.720 --> 00:33:36.720]  十七章二至八節
[00:33:36.720 --> 00:33:38.720]  說的是什麼
[00:33:38.720 --> 00:33:40.720]  耶和華的說臨到伊利亞
[00:33:40.720 --> 00:33:42.720]  或者說臨到他
[00:33:42.720 --> 00:33:44.720]  第八節的時候
[00:33:44.720 --> 00:33:46.720]  這個訊息
[00:33:46.720 --> 00:33:48.720]  是誰發出的
[00:33:48.720 --> 00:33:50.720]  是神發出的
[00:33:50.720 --> 00:33:52.720]  是神的說話
[00:33:52.720 --> 00:33:54.720]  臨到伊利亞
[00:33:54.720 --> 00:33:56.720]  誰做主動
[00:33:56.720 --> 00:33:58.720]  上帝
[00:33:58.720 --> 00:34:00.720]  然後十八章第一節
[00:34:00.720 --> 00:34:02.720]  又說耶華的說話臨到伊利亞
[00:34:02.720 --> 00:34:04.720]  然後說你去
[00:34:04.720 --> 00:34:06.720]  是命令式的
[00:34:06.720 --> 00:34:08.720]  是上帝發出命令
[00:34:08.720 --> 00:34:10.720]  然後
[00:34:10.720 --> 00:34:12.720]  誰要降雨在地上
[00:34:12.720 --> 00:34:14.720]  是否伊利亞要屢
[00:34:14.720 --> 00:34:16.720]  我的信念很強
[00:34:16.720 --> 00:34:18.720]  如果上帝不降雨
[00:34:18.720 --> 00:34:20.720]  我就很沒面子
[00:34:20.720 --> 00:34:22.720]  上帝說
[00:34:22.720 --> 00:34:24.720]  我要降雨在地上
[00:34:24.720 --> 00:34:26.720]  是神
[00:34:26.720 --> 00:34:28.720]  他自己的意志要降雨在地上
[00:34:28.720 --> 00:34:30.720]  神定要這樣做
[00:34:30.720 --> 00:34:34.720]  到了第十八章
[00:34:34.720 --> 00:34:36.720]  第四十一節
[00:34:36.720 --> 00:34:38.720]  伊利亞就跟哈王說
[00:34:38.720 --> 00:34:40.720]  我已經聽到有
[00:34:40.720 --> 00:34:42.720]  大雨的響聲
[00:34:42.720 --> 00:34:44.720]  他聽到的
[00:34:44.720 --> 00:34:46.720]  不是他指使的
[00:34:46.720 --> 00:34:48.720]  接著還有一段
[00:34:48.720 --> 00:34:50.720]  四十
[00:34:50.720 --> 00:34:52.720]  三節
[00:34:52.720 --> 00:34:54.720]  或者我們看四十二節的時候
[00:34:54.720 --> 00:34:56.720]  伊利亞
[00:34:56.720 --> 00:34:58.720]  聽到有大雨的響聲
[00:34:58.720 --> 00:35:00.720]  接著四十二節
[00:35:00.720 --> 00:35:02.720]  就上加密山頂
[00:35:02.720 --> 00:35:04.720]  屈膝在地
[00:35:04.720 --> 00:35:06.720]  俯伏在梁實之中
[00:35:06.720 --> 00:35:08.720]  這是什麼行動
[00:35:08.720 --> 00:35:10.720]  是謙卑禱告的行動
[00:35:10.720 --> 00:35:12.720]  接著第四十三節
[00:35:12.720 --> 00:35:14.720]  他對僕人說
[00:35:14.720 --> 00:35:16.720]  向海觀看
[00:35:16.720 --> 00:35:18.720]  上了七次
[00:35:18.720 --> 00:35:20.720]  最後一次看到了
[00:35:20.720 --> 00:35:22.720]  有朵雲飄過來了
[00:35:22.720 --> 00:35:24.720]  是觀看神的作為
[00:35:24.720 --> 00:35:26.720]  就正如
[00:35:26.720 --> 00:35:28.720]  詩篇第五篇所說
[00:35:28.720 --> 00:35:30.720]  並要警醒
[00:35:30.720 --> 00:35:32.720]  看下什麼時候上帝
[00:35:32.720 --> 00:35:34.720]  那就是說
[00:35:34.720 --> 00:35:36.720]  是不是伊利亞的意志
