
[00:00:00.000 --> 00:00:04.420]  今天要講到的經文就是《馬太福音》第十章,十六至三十一節
[00:16:58.080 --> 00:16:59.120]  看到《釋經書》
[00:16:59.120 --> 00:17:00.560]  《釋經書》竟然有例子
[00:17:00.560 --> 00:17:01.400]  這件事很有趣
[00:17:01.400 --> 00:17:02.800]  通常我讀的《釋經書》
[00:17:02.800 --> 00:17:04.880]  是告訴你那段經文的原文怎麼解構
[00:17:04.880 --> 00:17:05.800]  在哪裡出過
[00:17:05.800 --> 00:17:07.480]  很少講例子
[00:17:07.480 --> 00:17:09.480]  我想可能就是《釋經書》的作者
[00:17:09.480 --> 00:17:10.600]  讀到這段經文
[00:17:10.600 --> 00:17:12.800]  兄弟把兄弟出賣
[00:17:12.800 --> 00:17:14.760]  父親把兒女置諸死地
[00:17:14.760 --> 00:17:16.640]  他也很有同感
[00:17:16.640 --> 00:17:19.680]  或者他就想起他身邊的一些故事
[00:17:19.680 --> 00:17:22.240]  《釋經書》的作者就講了幾件事
[00:17:22.240 --> 00:17:24.800]  他說在一個穆斯林的世界
[00:17:24.800 --> 00:17:26.640]  曾經有一件事是這樣的
[00:17:26.640 --> 00:17:30.840]  就是有一個男人
[00:17:30.840 --> 00:17:34.280]  信了主
[00:17:34.280 --> 00:17:38.920]  他的太太就將一些磨碎了的玻璃碎
[00:17:38.920 --> 00:17:40.920]  放進了他的晚餐裡
[00:17:40.920 --> 00:17:42.880]  就希望割破
[00:17:42.880 --> 00:17:44.200]  其實簡單一點說
[00:17:44.200 --> 00:17:45.080]  你不用搞得這麼複雜
[00:17:45.080 --> 00:17:47.160]  你睡著了就割了它
[00:17:47.160 --> 00:17:48.640]  但是他要他痛苦
[00:17:48.640 --> 00:17:49.120]  你明白嗎?
[00:17:49.120 --> 00:17:50.480]  他要死得很慘
[00:17:50.480 --> 00:17:53.520]  結果我不知道有沒有殺了那個人
[00:17:53.520 --> 00:17:57.960]  但是這個女人竟然成為了民族的英雄
[00:17:57.960 --> 00:18:00.200]  因為我老公信主
[00:18:00.200 --> 00:18:01.720]  我毀了他
[00:18:01.720 --> 00:18:05.360]  我是被我整個族的人鼓掌
[00:18:05.360 --> 00:18:06.800]  視我為英雄
[00:18:06.800 --> 00:18:09.640]  當你回教會
[00:18:09.640 --> 00:18:12.320]  有很多人在那些世界的時候
[00:18:12.320 --> 00:18:14.520]  你就會經歷被人排斥
[00:18:14.520 --> 00:18:15.240]  不理你
[00:18:15.240 --> 00:18:16.400]  不跟你玩
[00:18:16.400 --> 00:18:18.600]  甚至乎到了極端一點
[00:18:18.600 --> 00:18:20.520]  在一個穆斯林的世界
[00:18:20.520 --> 00:18:22.280]  當你決定信耶穌
[00:18:22.280 --> 00:18:24.880]  耶娜絲,假若你願意信耶穌
[00:18:24.880 --> 00:18:28.400]  你的家人是會為你辦一個喪禮
[00:18:28.400 --> 00:18:31.440]  因為我認識你
[00:18:31.440 --> 00:18:33.040]  所以我拿你出來說
[00:18:33.040 --> 00:18:38.680]  視之為跟他斷絕關係
[00:18:38.680 --> 00:18:41.280]  這些的迫害
[00:18:41.280 --> 00:18:44.920]  在今天隨處可見
[00:18:44.920 --> 00:18:46.800]  到了二十三節
[00:18:46.800 --> 00:18:50.880]  他說有人在這個城迫害你
[00:18:50.880 --> 00:18:52.360]  你就逃到那個城
[00:18:52.360 --> 00:18:53.800]  實在告訴你
[00:18:53.800 --> 00:18:54.800]  以色列的城鎮
[00:18:54.800 --> 00:18:56.040]  你還沒有走遍
[00:18:56.040 --> 00:18:57.600]  人子就要來臨
[00:18:57.600 --> 00:18:59.520]  經文提醒我們
[00:18:59.520 --> 00:19:00.800]  當我們受到迫害
[00:19:00.800 --> 00:19:01.560]  我們要走
[00:19:01.560 --> 00:19:03.240]  不是在這裡等死
[00:19:03.240 --> 00:19:05.720]  但是他說下面那一句就難明白了
[00:19:05.720 --> 00:19:06.960]  我實在告訴你
[00:19:06.960 --> 00:19:08.040]  以色列的城鎮
[00:19:08.040 --> 00:19:09.360]  你們還沒有走遍
[00:19:09.360 --> 00:19:10.280]  人子就要來臨
[00:19:10.280 --> 00:19:11.360]  在說什麼呢?
[00:19:11.360 --> 00:19:13.600]  是不是在說以色列的地圖
[00:19:13.600 --> 00:19:15.400]  如果我們還沒有傳完福音
[00:19:15.400 --> 00:19:16.840]  耶穌就回來了
[00:19:16.840 --> 00:19:18.680]  我又是看《釋經書》
[00:19:18.680 --> 00:19:20.240]  《釋經書》有七個答案
[00:19:20.880 --> 00:19:23.160]  我不跟你說那七個答案是什麼了
[00:19:23.160 --> 00:19:24.840]  有一個答案很好笑的
[00:19:24.840 --> 00:19:26.320]  他說耶穌計算錯了
[00:19:26.320 --> 00:19:27.600]  他說耶穌計算錯了
[00:19:27.600 --> 00:19:28.800]  所以寫了一句這樣的東西
[00:19:28.800 --> 00:19:29.520]  Anyway
[00:19:29.520 --> 00:19:31.400]  我自己的感覺
[00:19:31.400 --> 00:19:34.400]  就是我們現在也在做很多傳福音的工作
[00:19:34.400 --> 00:19:35.960]  有很多人的宣教
[00:19:35.960 --> 00:19:37.800]  是宣教回去猶太人的
[00:19:37.800 --> 00:19:38.520]  有沒有聽過?
[00:19:38.520 --> 00:19:40.640]  向猶太人傳福音
[00:19:40.640 --> 00:19:42.280]  我想他的意思
[00:19:42.280 --> 00:19:44.000]  或者這段經文所說的就是
[00:19:44.000 --> 00:19:45.960]  你跟所有的猶太人
[00:19:45.960 --> 00:19:48.800]  各族各地的猶太人傳福音
[00:19:48.800 --> 00:19:50.200]  都還沒完的時候
[00:19:50.480 --> 00:19:52.000]  人質就要回來了
[00:19:52.000 --> 00:19:56.280]  他不是在說主前七十年聖殿被毀的事
[00:19:56.280 --> 00:19:58.080]  主後七十年聖殿被毀的事
[00:19:58.080 --> 00:19:59.160]  不是在說那些東西
[00:19:59.160 --> 00:20:02.800]  他在說我們猶太人要得救這件事
[00:20:02.800 --> 00:20:03.400]  OK?
[00:20:03.400 --> 00:20:07.880]  我們看完我們受迫害要面對的事情之後
[00:20:07.880 --> 00:20:10.320]  我們就看一下我們受迫害的原因
[00:20:10.320 --> 00:20:11.760]  請你們讀好嗎?
[00:20:11.760 --> 00:20:12.840]  預備,一二三
[00:20:21.080 --> 00:20:24.000]  吾人所遭遇的滅絕之刑之罪
[00:20:24.000 --> 00:20:25.480]  也受救於你
[00:20:25.480 --> 00:20:29.560]  既然有人賣給加拿大殖民人的秩序和制度
[00:20:29.560 --> 00:20:32.040]  更何況他的家人呢
[00:20:32.040 --> 00:20:34.320]  所以若要罵加護
[00:20:34.320 --> 00:20:36.040]  因為言後理事
[00:20:36.040 --> 00:20:38.280]  不會有不義之眾出來敵
[00:20:38.280 --> 00:20:39.920]  人在你身上
[00:20:39.920 --> 00:20:41.800]  不會有不平之徒敵
[00:20:41.800 --> 00:20:44.360]  我對兩分鐘多數的勇敵
[00:20:44.360 --> 00:20:46.840]  並無意在我面前施施作
[00:20:46.840 --> 00:20:48.920]  並無意在我手上輕敵
[00:20:48.920 --> 00:20:51.560]  亦無意在我面前相殘
[00:20:51.560 --> 00:20:53.800]  這段經文告訴我們
[00:20:53.800 --> 00:20:55.840]  為何我們要受到迫害
[00:20:55.840 --> 00:20:58.480]  因為耶穌受到迫害
[00:20:58.480 --> 00:21:00.120]  你跟著祂
[00:21:00.120 --> 00:21:01.640]  是會同歸於盡的
[00:21:01.640 --> 00:21:05.960]  你是會面對同樣的壓迫
[00:21:05.960 --> 00:21:10.400]  你想想其實我們的信仰有時候也挺討人厭的
[00:21:10.400 --> 00:21:12.520]  討人厭的地方是什麼呢?
[00:21:12.520 --> 00:21:14.960]  因為我們信仰其中一個特質
[00:21:14.960 --> 00:21:17.160]  我們信這個世界有多少個神呢?
[00:21:18.160 --> 00:21:19.200]  一個
[00:21:19.200 --> 00:21:21.160]  我們信的那個才是真的
[00:21:21.160 --> 00:21:22.640]  暗示著
[00:21:22.640 --> 00:21:23.640]  或者不是暗示了
[00:21:23.640 --> 00:21:26.880]  是在明示其他那些是假的
[00:21:26.880 --> 00:21:28.320]  一點也不包容
[00:21:28.320 --> 00:21:29.840]  一點也不大愛
[00:21:29.840 --> 00:21:33.960]  在古時的羅馬或者希臘人
[00:21:33.960 --> 00:21:36.000]  他們是很大愛的
[00:21:36.000 --> 00:21:37.600]  這個又可以是神
[00:21:37.600 --> 00:21:38.920]  那個又可以是神
[00:21:38.920 --> 00:21:40.560]  你說你那個是神沒問題的
[00:21:40.560 --> 00:21:42.440]  多放一個牌給他就可以了
[00:21:42.440 --> 00:21:45.640]  但是我們的信仰相信獨一真神
[00:21:45.640 --> 00:21:48.600]  就是我們要推倒其他那些
[00:21:48.600 --> 00:21:50.080]  只是我們那個是真的
[00:21:50.080 --> 00:21:52.840]  所以我們這個信仰
[00:21:52.840 --> 00:21:54.680]  必然是討人厭的
[00:21:54.680 --> 00:21:57.840]  我不知道你覺不覺得信耶穌討人厭的
[00:21:57.840 --> 00:22:00.720]  信耶穌好像心地好
[00:22:00.720 --> 00:22:02.440]  但是我們那種獨一
[00:22:02.440 --> 00:22:03.600]  只有我真
[00:22:03.600 --> 00:22:05.600]  你那個是假的這件事
[00:22:05.600 --> 00:22:07.000]  是很排他的
[00:22:07.000 --> 00:22:09.200]  是讓其他人很不喜歡的
[00:22:09.200 --> 00:22:12.760]  信仰的另一個特色就是
[00:22:12.760 --> 00:22:14.240]  他要我們講真話
[00:22:14.840 --> 00:22:16.200]  聖經說
[00:22:16.200 --> 00:22:20.720]  因為隱藏的事沒有不顯露出來
[00:22:20.720 --> 00:22:23.520]  隱藏的事也沒有不被知道
[00:22:23.520 --> 00:22:26.560]  我們追求的是真
[00:22:26.560 --> 00:22:29.080]  我們追求的是真理
[00:22:29.080 --> 00:22:31.360]  我們追求的是事實的真相
[00:22:31.360 --> 00:22:34.960]  所以我們很勇敢地去表達這件事
[00:22:34.960 --> 00:22:36.040]  經文說
[00:22:36.040 --> 00:22:38.040]  他說你不僅要暗中說
[00:22:38.040 --> 00:22:39.520]  還要在明處說
[00:22:39.520 --> 00:22:43.240]  你還要站在你家的屋頂宣揚出去
[00:22:44.200 --> 00:22:45.840]  那時候每個人有一間屋
[00:22:45.840 --> 00:22:47.480]  他的屋頂是平的
[00:22:47.480 --> 00:22:50.000]  他要做宣揚
[00:22:50.000 --> 00:22:51.840]  譬如假若今天
[00:22:51.840 --> 00:22:53.200]  你在這裡
[00:22:53.200 --> 00:22:54.800]  Samuel告訴我們
[00:22:54.800 --> 00:22:56.240]  他明年什麼時候結婚
[00:22:56.240 --> 00:22:57.640]  在哪裡擺酒
[00:22:57.640 --> 00:22:59.040]  他給你一張帖子
[00:22:59.040 --> 00:23:01.440]  或者他發Facebook有一個清單
[00:23:01.440 --> 00:23:03.440]  看看有什麼你可以送給他
[00:23:03.440 --> 00:23:05.480]  現在是這樣的
[00:23:05.480 --> 00:23:07.000]  你就是這樣做宣揚的
[00:23:07.000 --> 00:23:08.120]  以前沒有這些的
[00:23:08.120 --> 00:23:08.960]  那以前怎樣?
[00:23:08.960 --> 00:23:10.560]  你站在自己家裡說就行了
[00:23:10.560 --> 00:23:12.680]  站在自己家的屋頂
[00:23:12.680 --> 00:23:14.400]  然後跟街上的人說
[00:23:14.400 --> 00:23:15.560]  我嫁女兒了
[00:23:15.560 --> 00:23:17.800]  我兒子娶老婆了
[00:23:17.800 --> 00:23:19.320]  大家來慶賀一下
[00:23:19.320 --> 00:23:20.320]  什麼時候什麼時候
[00:23:20.320 --> 00:23:21.960]  就是這樣做宣揚
[00:23:21.960 --> 00:23:27.000]  我們的信仰要求我們對真理有一定的渴求
[00:23:27.000 --> 00:23:29.560]  要求我們說的不是假的
[00:23:29.560 --> 00:23:30.320]  是真的
[00:23:30.320 --> 00:23:32.880]  可能說真話的時候
[00:23:32.880 --> 00:23:36.080]  其實難免揭人蒼白
[00:23:36.080 --> 00:23:40.240]  所以基督教信仰另一個討人厭的地方就是這件事
[00:23:41.080 --> 00:23:43.200]  講完原因
[00:23:43.200 --> 00:23:45.160]  為什麼我們要受迫害
[00:23:45.160 --> 00:23:47.520]  第三就是講迫害的結局
[00:23:47.520 --> 00:23:49.680]  經文第28節
[00:23:49.680 --> 00:23:52.000]  他說那殺人身體
[00:23:52.000 --> 00:23:55.280]  但不能滅人靈魂的
[00:23:55.280 --> 00:23:56.720]  不要怕他們
[00:23:56.720 --> 00:24:00.640]  唯有那些在地獄裡毀滅身體和靈魂的
[00:24:00.640 --> 00:24:01.800]  才要怕他
[00:24:01.800 --> 00:24:04.880]  這是《和合本修訂版》的翻譯
[00:24:04.880 --> 00:24:07.520]  我自己再找過一些書
[00:24:07.520 --> 00:24:09.320]  我發覺他有些東西翻譯錯了
[00:24:09.600 --> 00:24:11.840]  你以為只是看《和合本修訂版》
[00:24:11.840 --> 00:24:16.040]  唯有那能在地獄裡滅身體和靈魂的才要怕他
[00:24:16.040 --> 00:24:18.280]  你的感覺就像我們到了地獄
[00:24:18.280 --> 00:24:19.800]  仍然有身體靈魂
[00:24:19.800 --> 00:24:22.360]  在那裡可以再消滅你
[00:24:22.360 --> 00:24:23.360]  是不是?
[00:24:23.360 --> 00:24:25.400]  我不知道你有沒有這種感覺
[00:24:25.400 --> 00:24:26.880]  我選了另一個版本
[00:24:26.880 --> 00:24:29.000]  就是《新漢語譯本》
[00:24:29.000 --> 00:24:30.600]  它的譯本就說
[00:24:30.600 --> 00:24:32.240]  我們要怕誰呢?
[00:24:32.240 --> 00:24:37.360]  唯有那能把身體和靈魂都丟在地獄裡的
[00:24:37.360 --> 00:24:38.840]  才要怕他
[00:24:39.240 --> 00:24:40.040]  行不行?
[00:24:40.040 --> 00:24:42.200]  我們的神
[00:24:42.200 --> 00:24:44.760]  不僅能夠滅身體
[00:24:44.760 --> 00:24:49.120]  他還能夠將你的靈魂丟到地獄
[00:24:49.120 --> 00:24:51.520]  他說你要怕的不是世界
[00:24:51.520 --> 00:24:53.440]  你要怕的是上帝
[00:24:53.440 --> 00:24:56.400]  或者我自己一直讀這段經文
[00:24:56.400 --> 00:24:59.120]  可能你也會有一個感覺就是
[00:24:59.120 --> 00:25:02.440]  其實也挺恐怖的
[00:25:02.440 --> 00:25:07.320]  滅身體已經很恐怖了,是不是?
[00:25:08.560 --> 00:25:10.880]  等於有一天你跟一個醫生說
[00:25:10.880 --> 00:25:11.760]  醫生說
[00:25:11.760 --> 00:25:13.120]  不要緊的,你吃了藥
[00:25:13.120 --> 00:25:14.160]  治不了也好
[00:25:14.160 --> 00:25:15.840]  安息禮拜我幫你搞定
[00:25:15.840 --> 00:25:17.600]  那是什麼意思呢?
[00:25:17.600 --> 00:25:19.280]  就是治不了
[00:25:19.280 --> 00:25:22.520]  滅身體不用怕的
[00:25:22.520 --> 00:25:23.560]  殺靈魂才怕的
[00:25:23.560 --> 00:25:24.720]  那身體怎麼辦呢?
[00:25:24.720 --> 00:25:26.240]  凍個水
[00:25:26.240 --> 00:25:26.840]  你明白嗎?
[00:25:26.840 --> 00:25:30.080]  中文的翻譯很容易讓我們有這種感覺
[00:25:30.080 --> 00:25:32.640]  但是我自己一直讀這段經文
[00:25:32.640 --> 00:25:35.920]  我想作者想說神的大能
[00:25:36.360 --> 00:25:40.040]  不是告訴我我們的命是不要緊的
[00:25:40.040 --> 00:25:41.600]  靈魂得救就夠了
[00:25:41.600 --> 00:25:43.480]  他不是想表達這件事
[00:25:43.480 --> 00:25:47.400]  或者英文的翻譯是很值得我們參考的
[00:25:47.400 --> 00:25:47.760]  他說
[00:25:47.760 --> 00:25:49.520]  Save your fear for God
[00:25:49.520 --> 00:25:51.640]  who holds your entire life
[00:25:51.640 --> 00:25:53.640]  body and soul in his hands
[00:25:53.640 --> 00:25:59.720]  他說你的身體和靈魂其實都在神的手裡
[00:25:59.720 --> 00:26:01.800]  他不是說你的身體不要緊
[00:26:01.800 --> 00:26:03.000]  死了也沒問題
[00:26:03.000 --> 00:26:03.960]  你靈魂得救就行了
[00:26:03.960 --> 00:26:05.120]  不是說這件事
[00:26:05.480 --> 00:26:06.880]  他說你不用擔心
[00:26:06.880 --> 00:26:08.880]  那個只能夠殺你的身體
[00:26:08.880 --> 00:26:10.400]  你不用怕他
[00:26:10.400 --> 00:26:14.280]  我能夠保存你的身體和靈魂
[00:26:14.280 --> 00:26:16.480]  你要怕的那個是我
[00:26:16.480 --> 00:26:17.480]  行不行?
[00:26:17.480 --> 00:26:20.960]  到了最後那兩節的經文
[00:26:20.960 --> 00:26:25.640]  他說兩隻麻雀不是賣一銅錢嗎?
[00:26:25.640 --> 00:26:27.240]  你們的天賦若不許
[00:26:27.240 --> 00:26:29.040]  一隻也不會丟在地上
[00:26:29.040 --> 00:26:30.000]  你會聽過了
[00:26:30.000 --> 00:26:32.600]  麻雀在當時其實是基本上不用錢的
[00:26:32.600 --> 00:26:33.760]  捉回來而已
[00:26:33.760 --> 00:26:35.760]  你捉到就拿去獻祭
[00:26:35.760 --> 00:26:38.600]  但是他說是這麼卑微的事情
[00:26:38.600 --> 00:26:41.560]  若果不是神容許
[00:26:41.560 --> 00:26:43.840]  它也不會掉在地上
[00:26:43.840 --> 00:26:45.560]  接著第三十節
[00:26:45.560 --> 00:26:48.240]  他說就算你們的頭髮也都數過
[00:26:48.240 --> 00:26:49.840]  所以不要懼怕
[00:26:49.840 --> 00:26:53.360]  你比許多的麻雀還要貴重
[00:26:53.360 --> 00:26:55.040]  簡單地說
[00:26:55.040 --> 00:26:57.040]  我們面對將來
[00:26:57.040 --> 00:27:00.840]  我們會有上帝的保護
[00:27:00.840 --> 00:27:03.440]  上帝的照顧
[00:27:03.440 --> 00:27:04.360]  我們每一個人
[00:27:04.360 --> 00:27:05.240]  行不行?
[00:27:05.240 --> 00:27:07.080]  整段經文解釋了
[00:27:07.080 --> 00:27:09.840]  我們就下去第二步了
[00:27:09.840 --> 00:27:14.040]  到底這段經文對我們來說有什麼提醒呢?
[00:27:14.040 --> 00:27:16.040]  第一個提醒
[00:27:16.040 --> 00:27:17.560]  就是他說我們要機警如蛇
[00:27:17.560 --> 00:27:18.720]  要防備那些人
[00:27:18.720 --> 00:27:21.320]  也要懂得逃去另一個城
[00:27:21.320 --> 00:27:24.960]  我想對你的挑戰就是你要放眼
[00:27:24.960 --> 00:27:25.840]  弟兄姊妹
[00:27:25.840 --> 00:27:27.280]  Be alert
[00:27:27.280 --> 00:27:28.360]  不要睡
[00:27:28.360 --> 00:27:31.480]  你看清楚你現在處於的時勢是怎樣
[00:27:31.480 --> 00:27:33.200]  看看新聞
[00:27:33.200 --> 00:27:35.800]  你不要只看香港新聞
[00:27:35.800 --> 00:27:37.480]  你看看CNN
[00:27:37.480 --> 00:27:38.320]  看看BBC
[00:27:38.320 --> 00:27:39.920]  你看看不同地方的新聞
[00:27:39.920 --> 00:27:42.120]  到底這個世界正在發生什麼
[00:27:42.120 --> 00:27:44.480]  這個世界正在發生很多事情
[00:27:44.480 --> 00:27:45.440]  你以為與你無關
[00:27:45.440 --> 00:27:46.960]  其實就快到了
[00:27:46.960 --> 00:27:49.160]  快到你門口了
[00:27:49.160 --> 00:27:52.320]  我們要看看壓迫在哪裡
[00:27:52.320 --> 00:27:54.680]  當你看完壓迫的時候
[00:27:54.680 --> 00:27:56.320]  你要看看機會
[00:27:56.320 --> 00:27:59.040]  我下一個城可以去哪裡
[00:27:59.040 --> 00:28:00.600]  行不行?
[00:28:00.600 --> 00:28:03.040]  你真的要看清楚一點
[00:28:03.840 --> 00:28:06.040]  否則死了也不知道發生什麼事
[00:28:06.040 --> 00:28:10.120]  做基督徒要比不是基督徒更加聰明
[00:28:10.120 --> 00:28:13.680]  否則你要面對的那條路很難走
[00:28:13.680 --> 00:28:15.480]  第二點
[00:28:15.480 --> 00:28:17.880]  經文說你要防備那些人
[00:28:17.880 --> 00:28:20.200]  但是
[00:28:20.200 --> 00:28:24.960]  他們將要把你們交給議會
[00:28:24.960 --> 00:28:27.480]  將要再會和鞭打你們
[00:28:27.480 --> 00:28:31.720]  你將要為我的緣故被送到統治者和君王
[00:28:32.440 --> 00:28:34.760]  這段經文很矛盾
[00:28:34.760 --> 00:28:36.640]  他叫你防備
[00:28:36.640 --> 00:28:40.120]  但是告訴你結局是你避不了的
[00:28:40.120 --> 00:28:42.440]  所以第二個"放"
[00:28:42.440 --> 00:28:44.480]  是我想請你放心
[00:28:44.480 --> 00:28:46.200]  避不了的
[00:28:46.200 --> 00:28:47.640]  你盡量避吧
[00:28:47.640 --> 00:28:49.160]  但死定了
[00:28:49.160 --> 00:28:52.360]  但死定之前也要盡量避
[00:28:52.360 --> 00:28:57.640]  你明白我覺得這段經文難啃或者矛盾的地方嗎?
[00:28:57.640 --> 00:29:01.920]  它在說你的將來其實沒有什麼好結局的
[00:29:03.040 --> 00:29:04.840]  如果根據這段經文這麼說
[00:29:04.840 --> 00:29:06.720]  是的,你要避的
[00:29:06.720 --> 00:29:09.120]  你知道那個壞人你要避他的
[00:29:09.120 --> 00:29:10.080]  但是
[00:29:10.080 --> 00:29:12.400]  你很快就被送去議會了
[00:29:12.400 --> 00:29:15.080]  你很快就被鞭打了
[00:29:15.080 --> 00:29:18.560]  你很快就被拉到統治者和君王面前
[00:29:18.560 --> 00:29:19.920]  對他們作見證
[00:29:19.920 --> 00:29:22.600]  我對你的提醒是什麼呢?
[00:29:22.600 --> 00:29:25.320]  你要準備好
[00:29:25.320 --> 00:29:28.400]  這兩個字是有一點點分別的
[00:29:28.400 --> 00:29:30.600]  起碼在我的字典裡面
[00:29:31.400 --> 00:29:33.560]  "Ready"可能是在說心態
[00:29:33.560 --> 00:29:35.720]  "Prepare"是你真實做一些事情
[00:29:35.720 --> 00:29:37.560]  我們很多時候都
[00:29:37.560 --> 00:29:40.160]  "Ready, but not prepared"
[00:29:40.160 --> 00:29:42.400]  你明白嗎?
[00:29:42.400 --> 00:29:43.960]  我準備好做業主了
[00:29:43.960 --> 00:29:45.080]  但是我沒有存錢
[00:29:45.080 --> 00:29:46.720]  我沒有準備好那筆錢
[00:29:46.720 --> 00:29:47.920]  是不是?
[00:29:47.920 --> 00:29:49.600]  反過來有很多人
[00:29:49.600 --> 00:29:51.440]  準備好移民了
[00:29:51.440 --> 00:29:54.400]  但是他的心情不準備好去做這個決定
[00:29:54.400 --> 00:29:56.800]  我想現在我們經歷很多
[00:29:56.800 --> 00:29:59.400]  我們將來要面對的迫害
[00:29:59.400 --> 00:30:00.720]  這麼多的困難
[00:30:00.720 --> 00:30:01.800]  你準備好了嗎?
[00:30:01.800 --> 00:30:03.440]  心理上
[00:30:03.440 --> 00:30:07.720]  你準備好了嗎?
[00:30:07.720 --> 00:30:10.520]  有什麼要準備的?
[00:30:10.520 --> 00:30:12.160]  有沒有想過?
[00:30:12.160 --> 00:30:16.320]  我曾經知道我有一個弟兄姐妹
[00:30:16.320 --> 00:30:17.560]  其實只是一個弟兄而已
[00:30:17.560 --> 00:30:19.520]  她是很謹慎的
[00:30:19.520 --> 00:30:21.440]  她謹慎到什麼程度呢?
[00:30:21.440 --> 00:30:23.800]  她家裡有防火三寶
[00:30:23.800 --> 00:30:24.920]  你家裡有沒有買過?
[00:30:24.920 --> 00:30:26.400]  前陣子看新聞
[00:30:26.400 --> 00:30:27.880]  就說防火三寶有什麼呢?
[00:30:27.880 --> 00:30:29.600]  應該是有個滅火筒
[00:30:29.920 --> 00:30:32.040]  或者有一張毛毯
[00:30:32.040 --> 00:30:34.000]  或者蓋過火的毯子
[00:30:34.000 --> 00:30:35.760]  我是覺得很厲害的
[00:30:35.760 --> 00:30:37.760]  她真的準備好她家裡會有火災
[00:30:37.760 --> 00:30:40.800]  你家裡有沒有滅火筒?
[00:30:40.800 --> 00:30:42.320]  有沒有人家裡有滅火筒?
[00:30:42.320 --> 00:30:43.520]  你家裡有
[00:30:43.520 --> 00:30:45.560]  你公家有還是你自己家裡有?
[00:30:45.560 --> 00:30:46.640]  擺房
[00:30:46.640 --> 00:30:48.520]  哇!厲害啊!
[00:30:48.520 --> 00:30:50.400]  那邊的掌聲
[00:30:50.400 --> 00:30:53.840]  真的啊
[00:30:53.840 --> 00:30:55.680]  當有一天告訴你
[00:30:55.680 --> 00:30:56.440]  講明了
[00:30:56.440 --> 00:30:57.480]  當這段經文說
[00:30:57.480 --> 00:30:59.680]  你家裡有一天會有火災
[00:30:59.960 --> 00:31:01.800]  遲早有一天會有火災
[00:31:01.800 --> 00:31:04.680]  什麼叫做準備好?
[00:31:04.680 --> 00:31:07.240]  就是除了你每一天睡前
[00:31:07.240 --> 00:31:10.080]  都看一下有沒有關了爐
[00:31:10.080 --> 00:31:12.240]  或者有沒有點燃了的東西
[00:31:12.240 --> 00:31:13.840]  或者漏電的各樣東西
[00:31:13.840 --> 00:31:16.240]  第二,你就要買防火三寶
[00:31:16.240 --> 00:31:18.480]  如果你不買
[00:31:18.480 --> 00:31:19.720]  你怎麼準備好?
[00:31:19.720 --> 00:31:21.920]  你今天的生命
[00:31:21.920 --> 00:31:24.760]  是準備好和準備好
[00:31:24.760 --> 00:31:27.640]  面對將來的挑戰了嗎?
[00:31:29.440 --> 00:31:30.280]  想一想
[00:31:30.280 --> 00:31:32.920]  我現在有一個感覺
[00:31:32.920 --> 00:31:34.240]  我好像面對一群
[00:31:34.240 --> 00:31:36.640]  你們很年輕
[00:31:36.640 --> 00:31:37.680]  面對一群年輕人
[00:31:37.680 --> 00:31:39.720]  在講喪禮怎麼搞
[00:31:39.720 --> 00:31:41.640]  都與我無關
[00:31:41.640 --> 00:31:42.920]  對不起
[00:31:42.920 --> 00:31:44.000]  我真的感受到
[00:31:44.000 --> 00:31:46.280]  大家感受不到那種迫切性
[00:31:46.280 --> 00:31:48.720]  但是將來你這一天和我
[00:31:48.720 --> 00:31:50.880]  都會面對困難挑戰
[00:31:50.880 --> 00:31:53.400]  誰可以站立得住
[00:31:53.400 --> 00:31:55.000]  就是誰有準備
[00:31:55.000 --> 00:31:57.520]  大家例如說一句
[00:31:57.520 --> 00:31:58.240]  今天回家
[00:31:58.240 --> 00:32:00.320]  我們面對家裡每個人都有火燭
[00:32:00.320 --> 00:32:02.320]  我想逃脫的只有Ruby
[00:32:02.320 --> 00:32:08.040]  你要準備你的生命
[00:32:08.040 --> 00:32:09.440]  去面對這些挑戰
[00:32:09.440 --> 00:32:11.040]  第三
[00:32:11.040 --> 00:32:14.600]  當有人將你交出的時候
[00:32:14.600 --> 00:32:18.000]  不要擔心那些說什麼話
[00:32:18.000 --> 00:32:19.960]  不要怕他
[00:32:19.960 --> 00:32:21.480]  他也不是叫你不說
[00:32:21.480 --> 00:32:23.160]  他叫你繼續說
[00:32:23.160 --> 00:32:25.120]  將一些隱藏的東西
[00:32:25.120 --> 00:32:26.480]  在明處說
[00:32:26.480 --> 00:32:27.440]  是不是?
[00:32:28.120 --> 00:32:29.880]  要在屋頂說
[00:32:29.880 --> 00:32:30.560]  不停說
[00:32:30.560 --> 00:32:31.800]  你不要怕
[00:32:31.800 --> 00:32:33.440]  第三點簡單點說的
[00:32:33.440 --> 00:32:36.280]  就是叫你放膽
[00:32:36.280 --> 00:32:41.360]  記不記得
[00:32:41.360 --> 00:32:43.640]  剛才說176隻羊
[00:32:43.640 --> 00:32:46.600]  有166隻怎麼死的
[00:32:46.600 --> 00:32:48.960]  嚇死的
[00:32:48.960 --> 00:32:51.240]  他叫你放膽
[00:32:51.240 --> 00:32:55.280]  我不知道在一個這樣的時勢
[00:32:56.520 --> 00:32:58.640]  有機會你拿著麥克風
[00:32:58.640 --> 00:33:00.480]  其他傳道人拿著麥克風
[00:33:00.480 --> 00:33:01.960]  你說什麼
[00:33:01.960 --> 00:33:03.920]  你夠膽說什麼
