
[00:00:00.000 --> 00:00:03.880]  如果你有聖經的話,我鼓勵你一同去擁抱神的話,我們一起祈禱
[00:22:05.620 --> 00:22:06.620]  他回到經文
[00:22:06.620 --> 00:22:08.620]  他說他已經復活不在這裡了
[00:22:08.620 --> 00:22:09.620]  第七節
[00:22:09.620 --> 00:22:10.620]  你們去
[00:22:10.620 --> 00:22:12.620]  對他的門徒和彼得說
[00:22:12.620 --> 00:22:15.620]  他要讓你們先到加利利去
[00:22:15.620 --> 00:22:17.620]  在那裡你們會看見他
[00:22:17.620 --> 00:22:22.620]  正如他從前告訴你們的
[00:22:22.620 --> 00:22:26.620]  回到加利利再見耶穌
[00:22:26.620 --> 00:22:29.620]  昔日門徒就在加利利的時候
[00:22:29.620 --> 00:22:33.620]  被耶穌呼召跟隨他上路
[00:22:33.620 --> 00:22:36.620]  走上這個跟隨耶穌
[00:22:36.620 --> 00:22:38.620]  作耶穌門徒的道路
[00:22:38.620 --> 00:22:41.620]  他們在加利利認識耶穌是誰
[00:22:41.620 --> 00:22:43.620]  在往耶路撒冷的路上
[00:22:43.620 --> 00:22:45.620]  知道耶穌的使命
[00:22:45.620 --> 00:22:47.620]  去到耶路撒冷的時候
[00:22:47.620 --> 00:22:49.620]  應該要誓死忠心
[00:22:49.620 --> 00:22:51.620]  但是他們失敗
[00:22:51.620 --> 00:22:54.620]  跟著現在耶穌給他們的口信
[00:22:54.620 --> 00:22:58.620]  回到加利利去見回耶穌
[00:22:58.620 --> 00:23:00.620]  由頭來過
[00:23:00.620 --> 00:23:02.620]  重新起步
[00:23:02.620 --> 00:23:04.620]  弟兄姐妹
[00:23:04.620 --> 00:23:05.620]  我們會有失敗
[00:23:05.620 --> 00:23:07.620]  我們會有跌倒
[00:23:07.620 --> 00:23:09.620]  我們會有羞辱
[00:23:09.620 --> 00:23:12.620]  但是我們可以重新來過
[00:23:12.620 --> 00:23:14.620]  再次上路
[00:23:14.620 --> 00:23:20.620]  再次踏上這條跟隨耶穌的道路
[00:23:20.620 --> 00:23:22.620]  不容易
[00:23:22.620 --> 00:23:25.620]  但我們的焦點不是看我們的失敗
[00:23:25.620 --> 00:23:27.620]  是看耶穌的榮耀
[00:23:27.620 --> 00:23:29.620]  我們的焦點不是看我們的羞辱
[00:23:29.620 --> 00:23:32.620]  而是明白到主已經饒恕了我們
[00:23:32.620 --> 00:23:35.620]  他交換了
[00:23:35.620 --> 00:23:37.620]  讓我們可以重新再上路
[00:23:37.620 --> 00:23:41.620]  再忠心
[00:23:41.620 --> 00:23:44.620]  重點不是你跌倒多少次
[00:23:44.620 --> 00:23:49.620]  而是你犧牲多少次
[00:23:49.620 --> 00:23:51.620]  但是很奇怪
[00:23:51.620 --> 00:23:53.620]  臨近第八節
[00:23:53.620 --> 00:23:54.620]  於是他們出來了
[00:23:54.620 --> 00:23:56.620]  那些婦女就在墳墓逃跑
[00:23:56.620 --> 00:23:58.620]  又害怕又發抖又震驚
[00:23:58.620 --> 00:23:59.620]  什麼都沒有說
[00:23:59.620 --> 00:24:00.620]  因為他們害怕
[00:24:00.620 --> 00:24:02.620]  跟著馬可風就這樣完結了
[00:24:02.620 --> 00:24:04.620]  發生什麼事?
[00:24:04.620 --> 00:24:06.620]  沒有說話
[00:24:06.620 --> 00:24:08.620]  為什麼這樣說?
[00:24:08.620 --> 00:24:10.620]  他們想說什麼?
[00:24:10.620 --> 00:24:12.620]  我們記得沒有說話
[00:24:12.620 --> 00:24:13.620]  就是沒有說門徒
[00:24:13.620 --> 00:24:14.620]  我們知道門徒的失敗
[00:24:14.620 --> 00:24:17.620]  說了的年輕人讓我們記得
[00:24:17.620 --> 00:24:19.620]  耶穌拿走了我們的羞辱
[00:24:19.620 --> 00:24:21.620]  換取了他的榮耀給我們身上
[00:24:21.620 --> 00:24:23.620]  馬可這樣完結了
[00:24:23.620 --> 00:24:24.620]  他想說什麼呢?
[00:24:24.620 --> 00:24:28.620]  想說這個故事還沒有完結
[00:24:28.620 --> 00:24:29.620]  這樣就完結了?
[00:24:29.620 --> 00:24:30.620]  沒錯
[00:24:30.620 --> 00:24:31.620]  是還沒有完結的
[00:24:31.620 --> 00:24:33.620]  發生了什麼事?
[00:24:33.620 --> 00:24:35.620]  那些婦女有沒有告訴別人
[00:24:35.620 --> 00:24:36.620]  門徒做了什麼?
[00:24:36.620 --> 00:24:38.620]  門徒有沒有回去?
[00:24:38.620 --> 00:24:39.620]  當然我們從歷史的角度
[00:24:39.620 --> 00:24:41.620]  我們知道那些婦女有說
[00:24:41.620 --> 00:24:43.620]  我們知道門徒有回頭
[00:24:43.620 --> 00:24:45.620]  但是馬可刻意這樣斬完的時候
[00:24:45.620 --> 00:24:47.620]  咦!這樣怎麼辦?
[00:24:47.620 --> 00:24:51.620]  這個故事是由你和我繼續寫下去
[00:24:51.620 --> 00:24:54.620]  那些婦女應該有一個這麼好的訊息
[00:24:54.620 --> 00:24:55.620]  應該到處說
[00:24:55.620 --> 00:24:57.620]  如果她這樣不說就完結了
[00:24:57.620 --> 00:24:58.620]  就將一個很好的消息
[00:24:58.620 --> 00:25:00.620]  變成一個很壞的消息
[00:25:00.620 --> 00:25:02.620]  她有沒有說呢?
[00:25:02.620 --> 00:25:05.620]  這個就是挑戰作為讀者的你和我
[00:25:05.620 --> 00:25:07.620]  那你會怎樣?
[00:25:07.620 --> 00:25:09.620]  還沒有完結
[00:25:09.620 --> 00:25:11.620]  你和我要寫下去
[00:25:11.620 --> 00:25:12.620]  那你會怎樣?
[00:25:12.620 --> 00:25:13.620]  你會不會忠心?
[00:25:13.620 --> 00:25:14.620]  你會不會宣講?
[00:25:14.620 --> 00:25:16.620]  你會不會跟隨耶穌?
[00:25:16.620 --> 00:25:21.620]  你會不會回去教你們再重新來過?
[00:25:21.620 --> 00:25:22.620]  作為讀者的你和我
[00:25:22.620 --> 00:25:25.620]  見到很多門徒見不到的東西
[00:25:25.620 --> 00:25:26.620]  門徒失敗
[00:25:26.620 --> 00:25:29.620]  但是作為讀者的你和我會怎樣呢?
[00:25:29.620 --> 00:25:32.620]  耶穌在曠野試被試探的時候
[00:25:32.620 --> 00:25:33.620]  門徒不在
[00:25:33.620 --> 00:25:35.620]  不過讀者在
[00:25:35.620 --> 00:25:38.620]  耶穌在接受水利的時候
[00:25:38.620 --> 00:25:39.620]  天上命我聖恩
[00:25:39.620 --> 00:25:40.620]  門徒聽不到
[00:25:40.620 --> 00:25:42.620]  不過讀者聽到
[00:25:42.620 --> 00:25:45.620]  當耶穌被他們的家人拒絕
[00:25:45.620 --> 00:25:47.620]  被身邊的人誤解
[00:25:47.620 --> 00:25:49.620]  被宗教領袖想迫害的時候
[00:25:49.620 --> 00:25:51.620]  那些門徒不知道發生了什麼事
[00:25:51.620 --> 00:25:53.620]  不過作為讀者知道
[00:25:53.620 --> 00:25:56.620]  當耶穌在黑西馬聯園的禱告
[00:25:56.620 --> 00:25:58.620]  門徒睡了覺不知道
[00:25:58.620 --> 00:25:59.620]  不過讀者在
[00:25:59.620 --> 00:26:01.620]  當耶穌在十字架上面
[00:26:01.620 --> 00:26:02.620]  門徒已經離開了他
[00:26:02.620 --> 00:26:04.620]  不過讀者在
[00:26:04.620 --> 00:26:07.620]  當耶穌在十字架上面向神父求神
[00:26:07.620 --> 00:26:08.620]  門徒聽不到
[00:26:08.620 --> 00:26:10.620]  不過讀者在聽到
[00:26:10.620 --> 00:26:12.620]  當耶穌在十字架上面向神父求神
[00:26:12.620 --> 00:26:14.620]  門徒睡了覺不知道
[00:26:14.620 --> 00:26:15.620]  不過讀者在
[00:26:15.620 --> 00:26:17.620]  當耶穌在十字架上面向神父求神
[00:26:17.620 --> 00:26:19.620]  門徒睡了覺不知道
[00:26:19.620 --> 00:26:20.620]  不過讀者在
[00:26:20.620 --> 00:26:22.620]  當耶穌在十字架上面向神父求神
[00:26:22.620 --> 00:26:24.620]  門徒睡了覺不知道
[00:26:24.620 --> 00:26:26.620]  不過讀者在
[00:26:26.620 --> 00:26:28.620]  當耶穌在十字架上面向神父求神
[00:26:28.620 --> 00:26:30.620]  門徒睡了覺不知道
[00:26:30.620 --> 00:26:32.620]  不過讀者在
[00:26:32.620 --> 00:26:34.620]  當耶穌在十字架上面向神父求神
[00:26:34.620 --> 00:26:36.620]  門徒睡了覺不知道
[00:26:36.620 --> 00:26:38.620]  不過讀者在
[00:26:38.620 --> 00:26:40.620]  每當你思想到你的失敗的時候
[00:26:40.620 --> 00:26:42.620]  每當你思想到你的失敗的時候
[00:26:42.620 --> 00:26:44.620]  都請你思想十字架
[00:26:44.620 --> 00:26:46.620]  都請你思想十字架
[00:26:46.620 --> 00:26:48.620]  你的失敗的羞辱
[00:26:48.620 --> 00:26:50.620]  耶穌已經承擔了
[00:26:50.620 --> 00:26:52.620]  而換來的
[00:26:52.620 --> 00:26:54.620]  而換來的
[00:26:54.620 --> 00:26:56.620]  就是祂披上祂的榮耀在你身上
[00:26:56.620 --> 00:26:58.620]  就是祂披上祂的榮耀在你身上
[00:26:58.620 --> 00:27:00.620]  今天你能夠忠心走下去
[00:27:00.620 --> 00:27:02.620]  今天你能夠忠心走下去
[00:27:02.620 --> 00:27:04.620]  不是因為你
[00:27:04.620 --> 00:27:06.620]  而是因為你所披擔的基督
[00:27:06.620 --> 00:27:08.620]  我們靠我們自己
[00:27:08.620 --> 00:27:10.620]  注定失敗
[00:27:10.620 --> 00:27:12.620]  都會繼續失敗下去
[00:27:12.620 --> 00:27:14.620]  但當我們靠著主的時候
[00:27:14.620 --> 00:27:16.620]  你能不能夠真正相信
[00:27:16.620 --> 00:27:18.620]  你能不能夠真正相信
[00:27:18.620 --> 00:27:20.620]  無論我們何等的羞恥
[00:27:20.620 --> 00:27:22.620]  何等的失敗
[00:27:22.620 --> 00:27:24.620]  神都接納你
[00:27:24.620 --> 00:27:26.620]  饒恕你
[00:27:26.620 --> 00:27:28.620]  你能不能夠相信
[00:27:28.620 --> 00:27:30.620]  即使我帶來多少羞辱
[00:27:30.620 --> 00:27:32.620]  即使我帶來多少羞辱
[00:27:32.620 --> 00:27:34.620]  主耶穌都用祂的榮耀
[00:27:34.620 --> 00:27:36.620]  披戴著
[00:27:36.620 --> 00:27:38.620]  遮蓋著你
[00:27:38.620 --> 00:27:40.620]  你能不能夠相信
[00:27:40.620 --> 00:27:42.620]  即使你何等的軟弱
[00:27:42.620 --> 00:27:44.620]  神都會建立你
[00:27:44.620 --> 00:27:46.620]  讓你可以忠心
[00:27:46.620 --> 00:27:48.620]  繼續走下去
[00:27:48.620 --> 00:27:52.620]  這是馬可給我們的挑戰
[00:27:52.620 --> 00:27:54.620]  這是馬可給我們的挑戰
[00:27:54.620 --> 00:27:56.620]  都是我們每一個人
[00:27:56.620 --> 00:27:58.620]  要一心去追求功課
[00:27:58.620 --> 00:28:00.620]  至死忠心
[00:28:04.620 --> 00:28:06.620]  我有跑一步
[00:28:06.620 --> 00:28:08.620]  我那次逃走之後
[00:28:08.620 --> 00:28:10.620]  我覺得很失敗
[00:28:10.620 --> 00:28:12.620]  但我重新再上田徑場
[00:28:12.620 --> 00:28:14.620]  再練習再跑
[00:28:14.620 --> 00:28:16.620]  都拿回另一個金牌
[00:28:16.620 --> 00:28:18.620]  接著受傷
[00:28:18.620 --> 00:28:20.620]  接著就完結了我的田徑生涯
[00:28:20.620 --> 00:28:22.620]  不過今天我還在跑
[00:28:22.620 --> 00:28:24.620]  我是為耶穌而跑
[00:28:24.620 --> 00:28:26.620]  我已經不在田徑場上
[00:28:26.620 --> 00:28:28.620]  但我還決意
[00:28:28.620 --> 00:28:30.620]  我希望在跟隨耶穌
[00:28:30.620 --> 00:28:32.620]  作耶穌門徒的路上
[00:28:32.620 --> 00:28:34.620]  不要逃走
[00:28:34.620 --> 00:28:36.620]  頂尖妹
[00:28:36.620 --> 00:28:38.620]  讓我們的焦點
[00:28:38.620 --> 00:28:40.620]  不是我們的失敗
[00:28:40.620 --> 00:28:42.620]  不是我們的羞辱
[00:28:42.620 --> 00:28:44.620]  而是肩負著
[00:28:44.620 --> 00:28:46.620]  我們的羞辱
[00:28:46.620 --> 00:28:48.620]  那位榮耀的主
[00:28:48.620 --> 00:28:50.620]  讓我們低頭
[00:28:50.620 --> 00:28:56.620]  頂尖妹我想請你在神面前
[00:28:56.620 --> 00:28:58.620]  有一段安靜的時間
[00:28:58.620 --> 00:29:00.620]  去回想你過去
[00:29:00.620 --> 00:29:02.620]  跟隨耶穌的道路
[00:29:02.620 --> 00:29:06.620]  會不會很多
[00:29:06.620 --> 00:29:08.620]  失敗的經歷
[00:29:08.620 --> 00:29:10.620]  羞辱的時刻
[00:29:10.620 --> 00:29:14.620]  令你覺得很沮喪
[00:29:14.620 --> 00:29:16.620]  很無力呢
[00:29:16.620 --> 00:29:20.620]  可能這件事你都不敢
[00:29:20.620 --> 00:29:22.620]  跟別人說
[00:29:22.620 --> 00:29:24.620]  甚至你自己都不想去面對
[00:29:28.620 --> 00:29:30.620]  但你會不會跟神說
[00:29:30.620 --> 00:29:34.620]  我相信
[00:29:34.620 --> 00:29:36.620]  主已經接白我
[00:29:36.620 --> 00:29:38.620]  饒恕我
[00:29:38.620 --> 00:29:44.620]  你會不會見到
[00:29:44.620 --> 00:29:46.620]  一切的羞辱
[00:29:46.620 --> 00:29:48.620]  耶穌都承擔在十字架上
[00:29:48.620 --> 00:29:54.620]  這份捨身犧牲的愛
[00:29:56.620 --> 00:29:58.620]  帶著權柄去復活
[00:29:58.620 --> 00:30:00.620]  獻出祂的大能
[00:30:00.620 --> 00:30:04.620]  讓你今天
[00:30:04.620 --> 00:30:06.620]  可以披戴基督
[00:30:06.620 --> 00:30:08.620]  得著主的榮耀
[00:30:08.620 --> 00:30:14.620]  你會不會跟神說
[00:30:14.620 --> 00:30:18.620]  我決意重新起步
[00:30:18.620 --> 00:30:20.620]  忠心走下去
[00:30:26.620 --> 00:30:28.620]  天上神在我們面前
[00:30:28.620 --> 00:30:30.620]  承認我們都是軟弱的人
[00:30:30.620 --> 00:30:34.620]  主我們都有跌倒
[00:30:34.620 --> 00:30:36.620]  有失敗
[00:30:36.620 --> 00:30:38.620]  有我們的羞辱
[00:30:38.620 --> 00:30:42.620]  但主我們多謝你
[00:30:42.620 --> 00:30:44.620]  因為你恩典有憐憫
[00:30:44.620 --> 00:30:48.620]  讓我們相信十字架的大愛
[00:30:48.620 --> 00:30:50.620]  是接白我們
[00:30:50.620 --> 00:30:52.620]  讓我們相信十字架的大能
[00:30:52.620 --> 00:30:54.620]  是可以改變我們
[00:30:56.620 --> 00:30:58.620]  讓我們相信
[00:30:58.620 --> 00:31:00.620]  十字架的榮耀
[00:31:00.620 --> 00:31:02.620]  是我們的冠冕
[00:31:02.620 --> 00:31:06.620]  幫助我們
[00:31:06.620 --> 00:31:08.620]  重新起步
[00:31:08.620 --> 00:31:10.620]  記住
[00:31:10.620 --> 00:31:12.620]  去跟隨基督
[00:31:12.620 --> 00:31:14.620]  聽我們的祈禱
[00:31:14.620 --> 00:31:16.620]  向耶穌明確
