
[00:00:00.000 --> 00:00:06.360]  今天說的經文是在《馬可福音》第十一章二十至二十六節
[00:22:18.200 --> 00:22:20.160]  這個屬靈的群體
[00:22:20.160 --> 00:22:21.760]  是屬於基督的群體
[00:22:21.760 --> 00:22:30.160]  與世界音樂群體是不一樣的
[00:22:30.160 --> 00:22:30.760]  弟兄姊妹
[00:22:30.760 --> 00:22:34.080]  聖經的話語是很寶貴的
[00:22:34.080 --> 00:22:38.880]  今天說「信服父神,歡人得恕」
[00:22:38.880 --> 00:22:45.840]  「信靠信服這位父神」
[00:22:45.840 --> 00:22:51.120]  「饒恕人的,得神的饒恕」
[00:22:51.120 --> 00:22:56.640]  面對疫情我們要小心
[00:22:56.640 --> 00:23:00.480]  不要錯放了我們信靠的對象
[00:23:00.480 --> 00:23:04.440]  沒理由那位全能的父神你不去倚靠
[00:23:04.440 --> 00:23:08.000]  卻是去倚靠其他的市民
[00:23:08.000 --> 00:23:10.040]  我們做了應有的措施
[00:23:10.040 --> 00:23:14.120]  然後帶著信心去倚靠主
[00:23:14.120 --> 00:23:18.200]  甚至你覺得你可以做的措施比其他人少
[00:23:18.200 --> 00:23:22.000]  但是都仍然帶著信心
[00:23:22.000 --> 00:23:24.760]  倚靠大能的父神
[00:23:24.760 --> 00:23:28.280]  你有的是大能的父神
[00:23:28.280 --> 00:23:30.920]  另外,神對我們是有要求的
[00:23:30.920 --> 00:23:33.480]  是真的有要求的
[00:23:33.480 --> 00:23:35.640]  不要因為回不了教會場所
[00:23:35.640 --> 00:23:38.760]  就忘記了父神對我們的要求
[00:23:38.760 --> 00:23:44.920]  我們要繼續「信服於神,降服於神」
[00:23:44.920 --> 00:23:49.200]  最後「饒恕別人」是基督信仰的核心
[00:23:49.200 --> 00:23:50.480]  求主幫助我們
[00:23:50.480 --> 00:23:54.520]  幫助我們的弟兄姊妹、家庭
[00:23:54.520 --> 00:23:56.360]  幫助我們所認識的人
[00:23:56.360 --> 00:24:01.120]  去實踐饒恕的真理
[00:24:01.120 --> 00:24:03.640]  願神去賜福大家
[00:24:03.640 --> 00:24:07.360]  不單是身體上的壯健
[00:24:07.360 --> 00:24:11.240]  更是靈裡面都一樣壯健
[00:24:11.240 --> 00:24:14.040]  越來越倚靠神
[00:24:14.040 --> 00:24:17.160]  越來越信服神
[00:24:17.160 --> 00:24:26.480]  我們低頭一起有個祈禱
[00:24:26.480 --> 00:24:30.040]  天父上帝,我們感謝你
[00:24:30.040 --> 00:24:36.640]  願你自己的話語成為我們每一天適時的幫助
[00:24:36.640 --> 00:24:40.640]  特別在這段疫情期間
[00:24:40.640 --> 00:24:45.480]  大家都覺得很不容易
[00:24:45.480 --> 00:24:49.040]  求主祢特別去幫助我們
[00:24:49.040 --> 00:24:52.160]  幫助我們去相信
[00:24:52.160 --> 00:24:56.080]  祢實在是那位大能的父神
[00:24:56.080 --> 00:25:00.640]  幫助我們能夠全然去倚靠祢
[00:25:00.640 --> 00:25:06.880]  全然去相信祢的帶領、祢的保守
[00:25:06.880 --> 00:25:09.200]  亦都求祢幫助我們
[00:25:09.200 --> 00:25:10.800]  不容讓我們
[00:25:10.800 --> 00:25:14.800]  當我們不能回到教會場所的時候
[00:25:14.800 --> 00:25:17.000]  我們就鬆懈
[00:25:17.000 --> 00:25:18.480]  卻是祢幫助我們
[00:25:18.480 --> 00:25:23.480]  仍然是每一天去敬畏祢
[00:25:23.480 --> 00:25:25.600]  去馴服祢
[00:25:25.600 --> 00:25:28.800]  去尊祢為大
[00:25:28.800 --> 00:25:34.000]  在當中我們能夠去經驗主祢那份的保守
[00:25:34.000 --> 00:25:36.880]  祢那份的同在
[00:25:36.880 --> 00:25:42.400]  特別亦都是祢教導我們饒恕的功課
[00:25:42.400 --> 00:25:44.160]  主我們感謝祢
[00:25:44.160 --> 00:25:50.080]  求主祢繼續幫助我們去經驗主祢自己的真實
[00:25:50.080 --> 00:25:53.640]  讓我們在祢裡面繼續去堅忍
[00:25:53.640 --> 00:25:57.680]  繼續去持守每一天與祢的關係
[00:25:57.680 --> 00:25:59.480]  我們這樣去多謝祢
[00:25:59.480 --> 00:26:04.000]  祈禱仰望奉靠主耶穌基督的名去祈求
[00:26:04.000 --> 00:26:05.000]  阿門
