
[00:00:00.000 --> 00:00:02.800]  今天系列是門徒系列 繼續
[00:16:31.480 --> 00:16:33.480]  被什麼船拖着
[00:16:33.480 --> 00:16:35.480]  就斷定我們的生命起不起落
[00:16:35.480 --> 00:16:37.480]  我們被世界
[00:16:37.480 --> 00:16:39.480]  被別人的期望
[00:16:39.480 --> 00:16:41.480]  自己覺得要自己
[00:16:41.480 --> 00:16:43.480]  去某個水平
[00:16:43.480 --> 00:16:45.480]  或者生活,或者工作
[00:16:45.480 --> 00:16:47.480]  我們就很辛苦
[00:16:47.480 --> 00:16:49.480]  如果錯了,行嗎?
[00:16:49.480 --> 00:16:51.480]  舉個例子,剛剛去完
[00:16:51.480 --> 00:16:53.480]  剛纔我說,我們很少
[00:16:53.480 --> 00:16:55.480]  裝旅行團,我們通常自己開車
[00:16:55.480 --> 00:16:57.480]  開車去玩
[00:16:57.480 --> 00:16:59.480]  當失路,我們這次也是
[00:16:59.480 --> 00:17:01.480]  這就最好了
[00:17:01.480 --> 00:17:03.480]  有一次開着車,有兩個DJ說話
[00:17:03.480 --> 00:17:05.480]  他說美國做了一個調查
[00:17:05.480 --> 00:17:07.480]  最高人工入息
[00:17:07.480 --> 00:17:09.480]  最新的,一入息
[00:17:09.480 --> 00:17:11.480]  他說你猜多少錢
[00:17:11.480 --> 00:17:13.480]  和是哪份工作,他說兩三份工作
[00:17:13.480 --> 00:17:15.480]  最高的入息
[00:17:15.480 --> 00:17:17.480]  你猜多少
[00:17:17.480 --> 00:17:19.480]  在美國,剛剛畢業
[00:17:19.480 --> 00:17:21.480]  也不是
[00:17:21.480 --> 00:17:23.480]  也不是少,當然
[00:17:23.480 --> 00:17:25.480]  他是八萬美金
[00:17:25.480 --> 00:17:27.480]  一入息,第一個月
[00:17:27.480 --> 00:17:29.480]  一年
[00:17:29.480 --> 00:17:31.480]  八萬,這個人口很大
[00:17:31.480 --> 00:17:33.480]  有沒有覺得自己入錯行
[00:17:33.480 --> 00:17:35.480]  因爲我沒說行
[00:17:35.480 --> 00:17:37.480]  當時DJ說,什麼行
[00:17:37.480 --> 00:17:39.480]  我真是蠢,我去做Nurse
[00:17:39.480 --> 00:17:41.480]  我去做
[00:17:41.480 --> 00:17:43.480]  教書
[00:17:43.480 --> 00:17:45.480]  他說我入錯行,我應該去這行
[00:17:45.480 --> 00:17:47.480]  其中一行是做律師
[00:17:47.480 --> 00:17:49.480]  並且是稅務律師
[00:17:49.480 --> 00:17:51.480]  Tax Attorney
[00:17:51.480 --> 00:17:53.480]  最後一句,我很入我腦
[00:17:53.480 --> 00:17:55.480]  他說這些只是入職
[00:17:55.480 --> 00:17:57.480]  邁向成功的第一步
[00:17:57.480 --> 00:17:59.480]  他說以後,你還有很長一段時間
[00:17:59.480 --> 00:18:01.480]  享受
[00:18:01.480 --> 00:18:03.480]  但當時神問我一件事
[00:18:03.480 --> 00:18:05.480]  作爲基督徒,什麼是成功
[00:18:05.480 --> 00:18:07.480]  是不是就是那件事
[00:18:07.480 --> 00:18:09.480]  拉着你走
[00:18:09.480 --> 00:18:11.480]  是你很辛苦
[00:18:11.480 --> 00:18:13.480]  基督徒的成功是什麼
[00:18:13.480 --> 00:18:15.480]  神不會問你究竟多少錢入息
[00:18:15.480 --> 00:18:17.480]  不會
[00:18:17.480 --> 00:18:19.480]  你入息沒問題,不過你被那件事
[00:18:19.480 --> 00:18:21.480]  拉着你走,你很辛苦
[00:18:21.480 --> 00:18:23.480]  基督徒的成功
[00:18:23.480 --> 00:18:25.480]  是造神要你做的事,就是成功
[00:18:25.480 --> 00:18:27.480]  你榮耀上帝
[00:18:27.480 --> 00:18:29.480]  愛人,就是成功
[00:18:29.480 --> 00:18:31.480]  全方位就是成功
[00:18:31.480 --> 00:18:33.480]  所以他說完之後
[00:18:33.480 --> 00:18:35.480]  我覺得很有趣,是不是真的這樣
[00:18:35.480 --> 00:18:37.480]  當我們每次見人
[00:18:37.480 --> 00:18:39.480]  很想拿人家的卡片
[00:18:39.480 --> 00:18:41.480]  看他什麼公司,什麼名行
[00:18:41.480 --> 00:18:43.480]  他開什麼車,住在哪裏
[00:18:43.480 --> 00:18:45.480]  那個代表世界看人的方法
[00:18:45.480 --> 00:18:47.480]  我真的見到很多
[00:18:47.480 --> 00:18:49.480]  職場的朋友,弟兄姊妹
[00:18:49.480 --> 00:18:51.480]  他被這件事拉得很辛苦
[00:18:51.480 --> 00:18:53.480]  信他主也是
[00:18:53.480 --> 00:18:55.480]  精神很大的困擾
[00:18:55.480 --> 00:18:57.480]  甚至崩潰
[00:18:57.480 --> 00:18:59.480]  弟兄姊妹,拉着我們的船
[00:18:59.480 --> 00:19:01.480]  究竟是什麼
[00:19:01.480 --> 00:19:03.480]  是耶穌
[00:19:03.480 --> 00:19:05.480]  還是這個世界
[00:19:05.480 --> 00:19:07.480]  我們要搞清楚
[00:19:07.480 --> 00:19:09.480]  我們的身份
[00:19:09.480 --> 00:19:11.480]  帶來改變是第二件事
[00:19:11.480 --> 00:19:13.480]  這個值得提的,什麼改變呢
[00:19:17.480 --> 00:19:19.480]  我們要將
[00:19:19.480 --> 00:19:21.480]  別人的想法,甚至要改變別人
[00:19:21.480 --> 00:19:23.480]  這個是改變,其中一個我想說的
[00:19:23.480 --> 00:19:25.480]  我們在門徒訓練
[00:19:25.480 --> 00:19:27.480]  其中一個門女,一個小組
[00:19:27.480 --> 00:19:29.480]  我們很喜歡做很多事,我們說完要做
[00:19:29.480 --> 00:19:31.480]  說完這兩個星期要做
[00:19:31.480 --> 00:19:33.480]  例如,如果我們說完受敵,愛受敵
[00:19:33.480 --> 00:19:35.480]  接下來兩個星期就要愛受敵
[00:19:35.480 --> 00:19:37.480]  怎麼愛呢,你打電話
[00:19:37.480 --> 00:19:39.480]  你恨的人,或者別人恨你的
[00:19:39.480 --> 00:19:41.480]  你就和他喫一頓飯,聊聊天
[00:19:41.480 --> 00:19:43.480]  約他一個聚會
[00:19:43.480 --> 00:19:45.480]  我和大家說,我們這些門徒
[00:19:45.480 --> 00:19:47.480]  說我們訓練的旅程
[00:19:47.480 --> 00:19:49.480]  你千萬打電話給他
[00:19:49.480 --> 00:19:51.480]  不要告訴他,我很恨你
[00:19:51.480 --> 00:19:53.480]  現在教會逼我
[00:19:53.480 --> 00:19:55.480]  打電話給你
[00:19:55.480 --> 00:19:57.480]  我說你不要這樣,出氣不用
[00:19:57.480 --> 00:19:59.480]  你只是說我想和你聊聊天
[00:19:59.480 --> 00:20:01.480]  喝杯飲料,喫個飯
[00:20:01.480 --> 00:20:03.480]  看看你的感覺是否真的這樣
[00:20:03.480 --> 00:20:05.480]  同時我和他說
[00:20:05.480 --> 00:20:07.480]  記住這兩個星期不要打給我,不要約我
[00:20:07.480 --> 00:20:09.480]  結果
[00:20:09.480 --> 00:20:11.480]  真的有人打給我
[00:20:11.480 --> 00:20:13.480]  應該不是這樣
[00:20:13.480 --> 00:20:15.480]  我們會這樣做
[00:20:15.480 --> 00:20:17.480]  其中一件事
[00:20:17.480 --> 00:20:19.480]  你做一件愛人的事
[00:20:19.480 --> 00:20:21.480]  你真的要做,回來分享
[00:20:21.480 --> 00:20:23.480]  你做一件令人覺得
[00:20:23.480 --> 00:20:25.480]  他是被祝福的事
[00:20:25.480 --> 00:20:27.480]  三四個星期前
[00:20:27.480 --> 00:20:29.480]  其中有一個門徒約了我,打我出來
[00:20:29.480 --> 00:20:31.480]  很奇怪,很奇怪
[00:20:31.480 --> 00:20:33.480]  我說什麼奇怪
[00:20:33.480 --> 00:20:35.480]  他說我訓練了七年,第八年
[00:20:35.480 --> 00:20:37.480]  我從來沒有聽過性靈這麼清楚
[00:20:37.480 --> 00:20:39.480]  和我說話,我說什麼事
[00:20:39.480 --> 00:20:41.480]  我很奇怪,訓練了七年
[00:20:41.480 --> 00:20:43.480]  我從來沒有聽過性靈這麼清楚
[00:20:43.480 --> 00:20:45.480]  我說什麼呢
[00:20:45.480 --> 00:20:47.480]  他說過去十幾二十年
[00:20:47.480 --> 00:20:49.480]  我和爸爸經常吵架
[00:20:49.480 --> 00:20:51.480]  每一次吵架,他覺得爸爸很沒道理
[00:20:51.480 --> 00:20:53.480]  他高深的教育,讀了很多書,很厲害
[00:20:53.480 --> 00:20:55.480]  回來又吵架
[00:20:55.480 --> 00:20:57.480]  早幾個星期又吵架
[00:20:57.480 --> 00:20:59.480]  他爸爸說一他說二,我一說東他說西,一說天他說地
[00:20:59.480 --> 00:21:01.480]  吵架,幾個星期沒有和爸爸說話
[00:21:01.480 --> 00:21:03.480]  突然間
[00:21:03.480 --> 00:21:05.480]  他在靈脩的時候,我曾和他說
[00:21:05.480 --> 00:21:07.480]  他說你要和爸爸
[00:21:07.480 --> 00:21:09.480]  求寬恕
[00:21:09.480 --> 00:21:11.480]  我說不是吧,這個明明是他錯的
[00:21:11.480 --> 00:21:13.480]  然後那星期又和我朋友分享
[00:21:13.480 --> 00:21:15.480]  我朋友跟他說,是啊
[00:21:15.480 --> 00:21:17.480]  爲什麼要求寬恕呢,因爲神提醒他
[00:21:17.480 --> 00:21:19.480]  不是內容
[00:21:19.480 --> 00:21:21.480]  是你的態度
[00:21:21.480 --> 00:21:23.480]  作爲他是你父親
[00:21:23.480 --> 00:21:25.480]  你今天這樣的態度對他就不對
[00:21:25.480 --> 00:21:27.480]  他很大掙扎,於是乎
[00:21:27.480 --> 00:21:29.480]  他那個星期坐落不安
[00:21:29.480 --> 00:21:31.480]  決定有一晚就和爸爸
[00:21:31.480 --> 00:21:33.480]  想和爸爸認罪悔改
[00:21:33.480 --> 00:21:35.480]  那一晚
[00:21:35.480 --> 00:21:37.480]  他就坐下,他看到爸爸在看報紙
[00:21:37.480 --> 00:21:39.480]  他內心的掙扎
[00:21:39.480 --> 00:21:41.480]  於是乎在客廳
[00:21:41.480 --> 00:21:43.480]  在客廳圍住客廳
[00:21:43.480 --> 00:21:45.480]  走了七個圈
[00:21:45.480 --> 00:21:47.480]  因爲不知道怎麼說
[00:21:47.480 --> 00:21:49.480]  我猜不止七個圈,他說不停地圍圈
[00:21:49.480 --> 00:21:51.480]  又不知道怎麼說
[00:21:51.480 --> 00:21:53.480]  在圍着圍着,爸爸看着他
[00:21:53.480 --> 00:21:55.480]  你想怎樣,你是不是想繼續
[00:21:55.480 --> 00:21:57.480]  聊交友還是怎樣呢,不是
[00:21:57.480 --> 00:21:59.480]  接着他就看着爸爸
[00:21:59.480 --> 00:22:01.480]  他說爸爸,對不起
[00:22:01.480 --> 00:22:03.480]  你猜爸爸的反應是怎樣
[00:22:05.480 --> 00:22:07.480]  接着爸爸就問什麼事
[00:22:07.480 --> 00:22:09.480]  幾個星期前
[00:22:09.480 --> 00:22:11.480]  我這樣這樣這樣,是我不對
[00:22:11.480 --> 00:22:13.480]  是我的態度不對
[00:22:13.480 --> 00:22:15.480]  接着爸爸立刻反應
[00:22:15.480 --> 00:22:17.480]  不知如何是好
[00:22:17.480 --> 00:22:19.480]  沒事
[00:22:19.480 --> 00:22:21.480]  你想想他那一刻的前進
[00:22:21.480 --> 00:22:23.480]  和那一刻的付出
[00:22:23.480 --> 00:22:25.480]  叫到僵局化解
[00:22:25.480 --> 00:22:27.480]  他爸爸一定看這個信仰都不同
[00:22:27.480 --> 00:22:29.480]  是不是
[00:22:29.480 --> 00:22:31.480]  有不一樣的反應,我們要成爲
[00:22:31.480 --> 00:22:33.480]  帶來改變的身份
[00:22:35.480 --> 00:22:37.480]  當我們下去
[00:22:37.480 --> 00:22:39.480]  我們看究竟我們的生命可以怎樣
[00:22:39.480 --> 00:22:41.480]  我說多一個小例子,我們下去
[00:22:41.480 --> 00:22:43.480]  在前幾星期有一個弟兄
[00:22:43.480 --> 00:22:45.480]  和我說,他說他媽媽病了
[00:22:45.480 --> 00:22:47.480]  在家裏不可以再自由活動
[00:22:47.480 --> 00:22:49.480]  他請我幫忙
[00:22:49.480 --> 00:22:51.480]  他當時見了兩個人,第一個人是一個媽媽
[00:22:51.480 --> 00:22:53.480]  有個小朋友一歲,我猜
[00:22:53.480 --> 00:22:55.480]  他已經是單親,很需要錢
[00:22:55.480 --> 00:22:57.480]  但我和他說,你請我行不行
[00:22:57.480 --> 00:22:59.480]  但他就想,照顧我媽媽
[00:22:59.480 --> 00:23:01.480]  你的小朋友這麼小,在我家周圍走
[00:23:01.480 --> 00:23:03.480]  又不方便,我怎麼照顧我媽媽
[00:23:03.480 --> 00:23:05.480]  同時他見了第二個人
[00:23:05.480 --> 00:23:07.480]  一個很好的女士
[00:23:07.480 --> 00:23:09.480]  沒有小朋友,他覺得很想請她
[00:23:09.480 --> 00:23:11.480]  突然間神跟他說
[00:23:11.480 --> 00:23:13.480]  你可不可以
[00:23:13.480 --> 00:23:15.480]  放下你自己的利益
[00:23:15.480 --> 00:23:17.480]  因爲聖經說
[00:23:17.480 --> 00:23:19.480]  你要關顧孤兒寡婦
[00:23:19.480 --> 00:23:21.480]  哇
[00:23:21.480 --> 00:23:23.480]  他這樣的分享
[00:23:23.480 --> 00:23:25.480]  我好感動
[00:23:25.480 --> 00:23:27.480]  於是我就問,那你怎樣
[00:23:27.480 --> 00:23:29.480]  你怎樣
[00:23:29.480 --> 00:23:31.480]  跟着他掙扎完
[00:23:31.480 --> 00:23:33.480]  他說我決定
[00:23:33.480 --> 00:23:35.480]  你猜他請了誰
[00:23:35.480 --> 00:23:37.480]  請了第一個
[00:23:37.480 --> 00:23:39.480]  他說我要先試一個月
[00:23:39.480 --> 00:23:41.480]  希望他被祝福
[00:23:41.480 --> 00:23:43.480]  Amen
[00:23:43.480 --> 00:23:45.480]  我們可以帶來改變
[00:23:45.480 --> 00:23:47.480]  小小的動作
[00:23:47.480 --> 00:23:49.480]  帶來改變
[00:23:49.480 --> 00:23:51.480]  跟着他說,你們是世上的鹽
[00:23:51.480 --> 00:23:53.480]  鹽若失了味
[00:23:53.480 --> 00:23:55.480]  怎樣叫它再鹹呢
[00:23:55.480 --> 00:23:57.480]  以後無用
[00:23:57.480 --> 00:23:59.480]  不過掉在外面
[00:23:59.480 --> 00:24:01.480]  仍然是人淺達
[00:24:01.480 --> 00:24:03.480]  所以耶穌的心意是我們有味的
[00:24:03.480 --> 00:24:05.480]  沒味
[00:24:05.480 --> 00:24:07.480]  沒用的
[00:24:07.480 --> 00:24:09.480]  你們家裏有些鹽,淋到水一塊一塊
[00:24:09.480 --> 00:24:11.480]  沒用的,你不會跟他拍一張照
[00:24:11.480 --> 00:24:13.480]  很好,將他安置
[00:24:13.480 --> 00:24:15.480]  很開心
[00:24:15.480 --> 00:24:17.480]  鹽是帶來果後
[00:24:17.480 --> 00:24:19.480]  光有什麼用呢
[00:24:19.480 --> 00:24:21.480]  光在
[00:24:21.480 --> 00:24:23.480]  黑暗裏面
[00:24:23.480 --> 00:24:25.480]  一點的光
[00:24:25.480 --> 00:24:27.480]  已經變成很不同的反應
[00:24:27.480 --> 00:24:29.480]  在黑暗見光
[00:24:29.480 --> 00:24:31.480]  得出路
[00:24:31.480 --> 00:24:33.480]  不再懼怕
[00:24:33.480 --> 00:24:35.480]  就是說我們不單止保存
[00:24:35.480 --> 00:24:37.480]  我們基督徒的特質
[00:24:37.480 --> 00:24:39.480]  不單止我們去幫人改變
[00:24:39.480 --> 00:24:41.480]  並且帶示明
[00:24:41.480 --> 00:24:43.480]  叫人經歷上帝
[00:24:43.480 --> 00:24:45.480]  聽神的福音
[00:24:45.480 --> 00:24:47.480]  甚至是接受
[00:24:47.480 --> 00:24:49.480]  這個恩典
[00:24:49.480 --> 00:24:51.480]  在一個小組
[00:24:51.480 --> 00:24:53.480]  門徒小組裏面,我們鼓勵他
[00:24:53.480 --> 00:24:55.480]  傳福音,去嫁人
[00:24:55.480 --> 00:24:57.480]  去你的朋友
[00:24:57.480 --> 00:24:59.480]  問他怎麼傳福音
[00:24:59.480 --> 00:25:01.480]  傳福音很簡單,你跟他說
[00:25:01.480 --> 00:25:03.480]  耶穌愛你
[00:25:03.480 --> 00:25:05.480]  你寫在十字架上
[00:25:05.480 --> 00:25:07.480]  他潔淨你的罪
[00:25:07.480 --> 00:25:09.480]  你得永生盼望
[00:25:09.480 --> 00:25:11.480]  很老套
[00:25:11.480 --> 00:25:13.480]  怎麼說得出口
[00:25:13.480 --> 00:25:15.480]  於是乎在爭論時
[00:25:15.480 --> 00:25:17.480]  我只會教你這樣
[00:25:17.480 --> 00:25:19.480]  你就說說你的改變
[00:25:19.480 --> 00:25:21.480]  於是乎真的很感恩
[00:25:21.480 --> 00:25:23.480]  門徒開始議論
[00:25:23.480 --> 00:25:25.480]  這個功課要做
[00:25:25.480 --> 00:25:27.480]  不做回不來,真是慘了
[00:25:27.480 --> 00:25:29.480]  第一個做,跟媽媽說
[00:25:29.480 --> 00:25:31.480]  你有沒有平安
[00:25:31.480 --> 00:25:33.480]  你以前信的東西帶不帶給你
[00:25:33.480 --> 00:25:35.480]  她說沒有,你信耶穌好嗎
[00:25:35.480 --> 00:25:37.480]  她說不好
[00:25:37.480 --> 00:25:39.480]  但我爲她感恩
[00:25:39.480 --> 00:25:41.480]  因爲她不會輸
[00:25:41.480 --> 00:25:43.480]  因爲她回來不信,她不會輸過不信
[00:25:43.480 --> 00:25:45.480]  她回來很積極,她說我突破了
[00:25:45.480 --> 00:25:47.480]  我第一句可以說話
[00:25:47.480 --> 00:25:49.480]  旁邊的人說,那我就試試
[00:25:49.480 --> 00:25:51.480]  開始改變
[00:25:51.480 --> 00:25:53.480]  很多個我說,兩三個
[00:25:53.480 --> 00:25:55.480]  然後那個說我媽媽病了
[00:25:55.480 --> 00:25:57.480]  神跟我說要跟她脫封音
[00:25:57.480 --> 00:25:59.480]  她家裏跟她說
[00:25:59.480 --> 00:26:01.480]  媽媽一直不信,拜了很多東西
[00:26:01.480 --> 00:26:03.480]  快要走了
[00:26:03.480 --> 00:26:05.480]  心裏很害怕,很沒有平安
[00:26:05.480 --> 00:26:07.480]  於是乎她家裏跟媽媽說
[00:26:07.480 --> 00:26:09.480]  媽媽
[00:26:09.480 --> 00:26:11.480]  你相信,給你平安永生
[00:26:11.480 --> 00:26:13.480]  媽媽很懷疑的眼睛
[00:26:13.480 --> 00:26:15.480]  然後媽媽進醫院
[00:26:15.480 --> 00:26:17.480]  她說不如這樣,我叫傳導人跟你說
[00:26:17.480 --> 00:26:19.480]  你知道很多人
[00:26:19.480 --> 00:26:21.480]  一聽到傳導人就像道士一樣
[00:26:21.480 --> 00:26:23.480]  摸一摸
[00:26:23.480 --> 00:26:25.480]  很感恩,我猜她做了很多工作
[00:26:25.480 --> 00:26:27.480]  媽媽說好啊,叫她來
[00:26:27.480 --> 00:26:29.480]  於是我和兩個門徒
[00:26:29.480 --> 00:26:31.480]  一起去,一個門徒一去
[00:26:31.480 --> 00:26:33.480]  不是一個很漂亮的果欄
[00:26:33.480 --> 00:26:35.480]  你見到果欄你都會笑
[00:26:35.480 --> 00:26:37.480]  恩賜的佩塔款待
[00:26:37.480 --> 00:26:39.480]  另一個門徒一去,之前祈禱
[00:26:39.480 --> 00:26:41.480]  看到耶穌的手抓住她媽媽
[00:26:41.480 --> 00:26:43.480]  於是去到那裏
[00:26:43.480 --> 00:26:45.480]  他們個個都看着傳導人
[00:26:45.480 --> 00:26:47.480]  傳導人很簡單,我們說幾句
[00:26:47.480 --> 00:26:49.480]  我沒有第四個版本
[00:26:49.480 --> 00:26:51.480]  耶穌愛你
[00:26:51.480 --> 00:26:53.480]  耶穌爲你寫十字架
[00:26:53.480 --> 00:26:55.480]  祂給你平安
[00:26:55.480 --> 00:26:57.480]  叫你有永生
[00:26:57.480 --> 00:26:59.480]  媽媽你願不願意信耶穌
[00:26:59.480 --> 00:27:01.480]  結果怎麼樣
[00:27:01.480 --> 00:27:03.480]  給點掌聲耶穌
[00:27:03.480 --> 00:27:05.480]  哈利路亞
[00:27:05.480 --> 00:27:07.480]  好啊,她說我要信耶穌
[00:27:07.480 --> 00:27:09.480]  在笑,然後旁邊的門徒聽到
[00:27:09.480 --> 00:27:11.480]  這次不用我了
[00:27:11.480 --> 00:27:13.480]  因爲其實根本不用我們
[00:27:13.480 --> 00:27:15.480]  是不是
[00:27:15.480 --> 00:27:17.480]  是不是真的
[00:27:17.480 --> 00:27:19.480]  有一個從佛教學校成長
[00:27:19.480 --> 00:27:21.480]  她信了她老公
[00:27:21.480 --> 00:27:23.480]  幾年前我們和她分傳父道
[00:27:23.480 --> 00:27:25.480]  我都知道她和家裏的傳福音是很大件事
[00:27:25.480 --> 00:27:27.480]  她媽媽拜東西
[00:27:27.480 --> 00:27:29.480]  拜到連人家的祖先都拜了
[00:27:29.480 --> 00:27:35.480]  她拍拍人家,她爲什麼要拜我祖先
[00:27:35.480 --> 00:27:37.480]  哎呀,禮多仁不怪
[00:27:37.480 --> 00:27:39.480]  真的
[00:27:39.480 --> 00:27:41.480]  我昨晚再打給她,我確認
[00:27:41.480 --> 00:27:43.480]  然後她說
[00:27:43.480 --> 00:27:45.480]  真的可以這樣開口
[00:27:45.480 --> 00:27:47.480]  她很擔心
[00:27:47.480 --> 00:27:49.480]  於是她和神祈禱,是不是真的這樣
[00:27:49.480 --> 00:27:51.480]  那天她坐下
[00:27:51.480 --> 00:27:53.480]  在家裏喫飯,幾個禮拜前
[00:27:53.480 --> 00:27:55.480]  她坐下和家裏喫飯
[00:27:55.480 --> 00:27:57.480]  突然她媽媽和她說,喫飯了
[00:27:57.480 --> 00:27:59.480]  她說是啊,你還不祈禱喫飯
[00:27:59.480 --> 00:28:01.480]  哇,真的
[00:28:01.480 --> 00:28:03.480]  難道這麼奇怪
[00:28:03.480 --> 00:28:05.480]  好了,祈禱喫飯,祈禱和媽媽說
[00:28:05.480 --> 00:28:07.480]  不如我們一起祈禱,不如你也信耶穌
[00:28:07.480 --> 00:28:09.480]  她說不是吧
[00:28:09.480 --> 00:28:11.480]  不要
[00:28:11.480 --> 00:28:13.480]  這個女孩很可愛,這個太太
[00:28:13.480 --> 00:28:15.480]  她說我從來
[00:28:15.480 --> 00:28:17.480]  說不到耶穌的救恩
[00:28:17.480 --> 00:28:19.480]  我覺得很噁心
[00:28:19.480 --> 00:28:21.480]  爲什麼耶穌會在十字架,不是這樣的,都不知道怎麼說
[00:28:21.480 --> 00:28:23.480]  說不出來
[00:28:23.480 --> 00:28:25.480]  但頂着我們不以福音
[00:28:25.480 --> 00:28:27.480]  爲恥,明白嗎
[00:28:27.480 --> 00:28:29.480]  福音的大能
[00:28:29.480 --> 00:28:31.480]  是要拯救一切,什麼呀
[00:28:31.480 --> 00:28:33.480]  信祂,好奇妙,聽起來真的好奇
[00:28:33.480 --> 00:28:35.480]  喫完飯,她和她媽媽去到公園
[00:28:35.480 --> 00:28:37.480]  繼續說,她說什麼呢
[00:28:37.480 --> 00:28:39.480]  就是說這件事,她從來沒有說
[00:28:39.480 --> 00:28:41.480]  耶穌愛你,耶穌要拯救你
[00:28:41.480 --> 00:28:43.480]  你願不願意
[00:28:43.480 --> 00:28:45.480]  得到這個平安和救恩
[00:28:45.480 --> 00:28:47.480]  她說她媽媽拜了這麼多年
[00:28:47.480 --> 00:28:49.480]  很多的恐懼在裏面
[00:28:49.480 --> 00:28:51.480]  甚至情緒很多的波動
[00:28:51.480 --> 00:28:53.480]  對方說
[00:28:53.480 --> 00:28:55.480]  那些偶像騙她,說你不拜我
[00:28:55.480 --> 00:28:57.480]  你很多的咒詛,很多東西來
[00:28:57.480 --> 00:28:59.480]  她怕三件事,第一怕那些偶像你不拜她
[00:28:59.480 --> 00:29:01.480]  又咒詛,第二她沒有平安
[00:29:01.480 --> 00:29:03.480]  第三她怕死之後去哪
[00:29:03.480 --> 00:29:05.480]  她當時和她說,她突然問她媽媽
[00:29:05.480 --> 00:29:07.480]  說完救恩,很簡單
[00:29:07.480 --> 00:29:09.480]  你想不想信耶穌
[00:29:09.480 --> 00:29:11.480]  她媽媽的反應是
[00:29:11.480 --> 00:29:13.480]  你快點打電話叫傳導人來
[00:29:13.480 --> 00:29:15.480]  你快點打電話叫傳導人來
[00:29:15.480 --> 00:29:17.480]  終於我們出場了
[00:29:17.480 --> 00:29:19.480]  終於我們出場了
[00:29:19.480 --> 00:29:21.480]  她的反應是
[00:29:21.480 --> 00:29:23.480]  媽媽,不用的,信耶穌不用傳導人
[00:29:23.480 --> 00:29:25.480]  媽媽,不用的,信耶穌不用傳導人
[00:29:25.480 --> 00:29:27.480]  信耶穌要不要傳導人
[00:29:27.480 --> 00:29:29.480]  當然不用
[00:29:29.480 --> 00:29:31.480]  她馬上和她說,媽媽,現在在公園就信耶穌
[00:29:31.480 --> 00:29:33.480]  她馬上和她說,媽媽,現在在公園就信耶穌
[00:29:33.480 --> 00:29:35.480]  我現在就和你決志
[00:29:35.480 --> 00:29:37.480]  我現在就和你決志
[00:29:37.480 --> 00:29:39.480]  我們給點掌聲耶穌
[00:29:39.480 --> 00:29:41.480]  我們給點掌聲耶穌
[00:29:41.480 --> 00:29:43.480]  我們在九龍西堂就見到她回來
[00:29:43.480 --> 00:29:45.480]  我們在九龍西堂就見到她回來
[00:29:45.480 --> 00:29:47.480]  她家裏的衣紙像山一樣高
[00:29:47.480 --> 00:29:49.480]  她家裏的衣紙像山一樣高
[00:29:49.480 --> 00:29:51.480]  她家裏的衣紙像山一樣高
[00:29:51.480 --> 00:29:53.480]  她家裏的衣紙像山一樣高
[00:29:53.480 --> 00:29:55.480]  她家裏的衣紙像山一樣高
[00:29:55.480 --> 00:29:57.480]  她家裏的衣紙像山一樣高
[00:29:57.480 --> 00:29:59.480]  她家裏的衣紙像山一樣高
[00:29:59.480 --> 00:30:01.480]  她家裏的衣紙像山一樣高
[00:30:01.480 --> 00:30:03.480]  她家裏的衣紙像山一樣高
[00:30:03.480 --> 00:30:05.480]  她家裏的衣紙像山一樣高
[00:30:05.480 --> 00:30:07.480]  她家裏的衣紙像山一樣高
[00:30:07.480 --> 00:30:09.480]  她家裏的衣紙像山一樣高
[00:30:09.480 --> 00:30:11.480]  她家裏的衣紙像山一樣高
[00:30:11.480 --> 00:30:13.480]  她家裏的衣紙像山一樣高
[00:30:13.480 --> 00:30:15.480]  她家裏的衣紙像山一樣高
[00:30:15.480 --> 00:30:17.480]  她家裏的衣紙像山一樣高
[00:30:17.480 --> 00:30:19.480]  她家裏的衣紙像山一樣高
[00:30:19.480 --> 00:30:21.480]  她家裏的衣紙像山一樣高
[00:30:21.480 --> 00:30:23.480]  她家裏的衣紙像山一樣高
[00:30:23.480 --> 00:30:25.480]  她家裏的衣紙像山一樣高
[00:30:25.480 --> 00:30:27.480]  她家裏的衣紙像山一樣高
[00:30:27.480 --> 00:30:29.480]  她家裏的衣紙像山一樣高
[00:30:29.480 --> 00:30:31.480]  她家裏的衣紙像山一樣高
[00:30:31.480 --> 00:30:33.480]  她家裏的衣紙像山一樣高
[00:30:33.480 --> 00:30:35.480]  她家裏的衣紙像山一樣高
[00:30:35.480 --> 00:30:37.480]  她家裏的衣紙像山一樣高
[00:30:37.480 --> 00:30:39.480]  她家裏的衣紙像山一樣高
[00:30:39.480 --> 00:30:41.480]  她家裏的衣紙像山一樣高
[00:30:41.480 --> 00:30:43.480]  她家裏的衣紙像山一樣高
[00:30:43.480 --> 00:30:45.480]  她家裏的衣紙像山一樣高
[00:30:45.480 --> 00:30:47.480]  她家裏的衣紙像山一樣高
[00:30:47.480 --> 00:30:49.480]  她家裏的衣紙像山一樣高
[00:30:49.480 --> 00:30:51.480]  她家裏的衣紙像山一樣高
[00:30:51.480 --> 00:30:53.480]  她家裏的衣紙像山一樣高
[00:30:53.480 --> 00:30:55.480]  她家裏的衣紙像山一樣高
[00:30:55.480 --> 00:30:57.480]  她家裏的衣紙像山一樣高
