
[00:00:00.000 --> 00:00:02.000]  各位電影節目主持人平安
[00:16:33.000 --> 00:16:34.000]  其實不是一個大題目
[00:16:34.000 --> 00:16:37.000]  只是一個大題目的小題目
[00:16:37.000 --> 00:16:38.000]  它是一個焦慮
[00:16:38.000 --> 00:16:40.000]  歸屬於焦慮
[00:16:40.000 --> 00:16:41.000]  焦慮的類別
[00:16:41.000 --> 00:16:44.000]  而焦慮是22個類別裡面的其中一個
[00:16:44.000 --> 00:16:45.000]  22個
[00:16:45.000 --> 00:16:46.000]  這麼奇怪
[00:16:46.000 --> 00:16:48.000]  突然間我發現原來
[00:16:48.000 --> 00:16:49.000]  都有些相通的地方
[00:16:49.000 --> 00:16:50.000]  不過沒關係
[00:16:50.000 --> 00:16:53.000]  DSM-5才22個而已
[00:16:53.000 --> 00:16:56.000]  其實DSM-4不是22個
[00:16:56.000 --> 00:17:00.000]  所以它只是22類
[00:17:00.000 --> 00:17:02.000]  從正常人的情緒反應
[00:17:02.000 --> 00:17:03.000]  行為模式
[00:17:03.000 --> 00:17:07.000]  去對比起有精神疾患
[00:17:07.000 --> 00:17:09.000]  情緒疾患的人的異常
[00:17:09.000 --> 00:17:11.000]  或者過度的反應
[00:17:11.000 --> 00:17:16.000]  所以從正常裡面可以看出異常的
[00:17:16.000 --> 00:17:21.000]  當你的異常達致影響你的日常生活
[00:17:21.000 --> 00:17:25.000]  那麼心理醫生
[00:17:25.000 --> 00:17:26.000]  精神患病
[00:17:26.000 --> 00:17:27.000]  心理學家
[00:17:27.000 --> 00:17:28.000]  精神科醫生
[00:17:28.000 --> 00:17:31.000]  就會透過藥物治療
[00:17:31.000 --> 00:17:34.000]  或者透過思想的輔導
[00:17:34.000 --> 00:17:37.000]  去糾正你從異常
[00:17:37.000 --> 00:17:39.000]  慢慢變成正常
[00:17:39.000 --> 00:17:41.000]  這種的醫治模式
[00:17:41.000 --> 00:17:42.000]  所以地堅姐妹
[00:17:42.000 --> 00:17:45.000]  我們從正常跌落異常
[00:17:45.000 --> 00:17:48.000]  就是病
[00:17:48.000 --> 00:17:51.000]  從異常回到正常
[00:17:51.000 --> 00:17:53.000]  就是醫治
[00:17:53.000 --> 00:17:54.000]  我們說
[00:17:54.000 --> 00:17:58.000]  《聖經》是不是一本心理學書?
[00:17:58.000 --> 00:18:00.000]  當然不是
[00:18:00.000 --> 00:18:03.000]  《聖經》是一面鏡
[00:18:03.000 --> 00:18:07.000]  它能夠照出你和我的異常
[00:18:07.000 --> 00:18:10.000]  以及走入祈禱
[00:18:10.000 --> 00:18:13.000]  所以我們能夠靠著《聖經》的引導
[00:18:13.000 --> 00:18:18.000]  從異常走回正常
[00:18:18.000 --> 00:18:20.000]  看見了嗎?
[00:18:20.000 --> 00:18:22.000]  所以當日
[00:18:22.000 --> 00:18:23.000]  無論是歷代誌
[00:18:23.000 --> 00:18:26.000]  無論是眾多秘魯的先知
[00:18:26.000 --> 00:18:28.000]  它都呼天喚地的
[00:18:28.000 --> 00:18:31.000]  希望所有當時的子民
[00:18:31.000 --> 00:18:33.000]  從異常回到正常
[00:18:33.000 --> 00:18:37.000]  從偏行紀錄回到進行主導
[00:18:37.000 --> 00:18:38.000]  是不是?
[00:18:38.000 --> 00:18:41.000]  這是我們讀的《聖經》的話語
[00:18:41.000 --> 00:18:44.000]  也是我們今天每一個主的門徒
[00:18:44.000 --> 00:18:45.000]  靠著《聖經》
[00:18:45.000 --> 00:18:46.000]  我們應該這麼做
[00:18:46.000 --> 00:18:48.000]  是不是?
[00:18:48.000 --> 00:18:50.000]  我們不是做來看《色經》
[00:18:50.000 --> 00:18:53.000]  然後當故事打發時間
[00:18:53.000 --> 00:18:55.000]  講人生哲理
[00:18:55.000 --> 00:18:58.000]  那些太風雅了
[00:18:58.000 --> 00:19:02.000]  不及我們今天刀刀入玉的現實生活
[00:19:02.000 --> 00:19:06.000]  詩人說
[00:19:06.000 --> 00:19:07.000]  照你的話
[00:19:07.000 --> 00:19:09.000]  就能夠活過來
[00:19:09.000 --> 00:19:11.000]  因為當日以色列民
[00:19:11.000 --> 00:19:14.000]  他真的需要進行主的話
[00:19:14.000 --> 00:19:15.000]  他才能夠存留下去
[00:19:15.000 --> 00:19:16.000]  否則的話
[00:19:16.000 --> 00:19:19.000]  他們就好像以色列國一樣被滅了
[00:19:19.000 --> 00:19:21.000]  你記得嗎?
[00:19:21.000 --> 00:19:23.000]  南國和北國
[00:19:23.000 --> 00:19:24.000]  北國以色列國
[00:19:24.000 --> 00:19:25.000]  砰
[00:19:25.000 --> 00:19:27.000]  沒了
[00:19:27.000 --> 00:19:30.000]  然後南國仍然持守主的道
[00:19:30.000 --> 00:19:31.000]  雖然被蹂躪
[00:19:31.000 --> 00:19:33.000]  雖然被老他方
[00:19:33.000 --> 00:19:35.000]  但是仍然因為遵守主的道
[00:19:35.000 --> 00:19:36.000]  所以回歸
[00:19:36.000 --> 00:19:38.000]  持守
[00:19:38.000 --> 00:19:39.000]  丁子梅
[00:19:39.000 --> 00:19:42.000]  這就是照你的話
[00:19:42.000 --> 00:19:44.000]  我能夠活過來
[00:19:44.000 --> 00:19:45.000]  讓我們記得
[00:19:45.000 --> 00:19:48.000]  如果我們要這麼做
[00:19:48.000 --> 00:19:51.000]  是因為依從神的話
[00:19:51.000 --> 00:19:53.000]  你的話
[00:19:53.000 --> 00:19:54.000]  在希伯來文
[00:19:54.000 --> 00:19:55.000]  剛才我說的八個字
[00:19:55.000 --> 00:19:56.000]  其中一個
[00:19:56.000 --> 00:19:57.000]  是不是?
[00:19:57.000 --> 00:20:01.000]  然後其實把它翻譯成新約的用字
[00:20:01.000 --> 00:20:02.000]  希臘文
[00:20:02.000 --> 00:20:04.000]  其實你和我都很熟悉的
[00:20:04.000 --> 00:20:06.000]  就是Logos
[00:20:06.000 --> 00:20:10.000]  就是約翰福音裡面的道
[00:20:10.000 --> 00:20:13.000]  神與道
[00:20:13.000 --> 00:20:15.000]  那個神的道
[00:20:15.000 --> 00:20:16.000]  所以但願我們記得
[00:20:16.000 --> 00:20:18.000]  神不斷地在舊約裡面
[00:20:18.000 --> 00:20:20.000]  向人曉諭
[00:20:20.000 --> 00:20:22.000]  那個是十誡
[00:20:22.000 --> 00:20:23.000]  十句話
[00:20:23.000 --> 00:20:24.000]  就是這個字
[00:20:24.000 --> 00:20:26.000]  然後在新約
[00:20:26.000 --> 00:20:27.000]  耶穌說我就是道路
[00:20:27.000 --> 00:20:28.000]  真理生命
[00:20:28.000 --> 00:20:29.000]  若不藉著我
[00:20:29.000 --> 00:20:32.000]  沒有人能到乎那裡去
[00:20:32.000 --> 00:20:36.000]  唯有神的道使我們活過來
[00:20:36.000 --> 00:20:38.000]  丁子梅今天你和我
[00:20:38.000 --> 00:20:40.000]  都是因為耶穌基督的道
[00:20:40.000 --> 00:20:42.000]  所以你和我活過來
[00:20:42.000 --> 00:20:43.000]  真不真實?
[00:20:43.000 --> 00:20:44.000]  很真實
[00:20:44.000 --> 00:20:46.000]  所以我們要知道
[00:20:46.000 --> 00:20:47.000]  活過來這個字
[00:20:47.000 --> 00:20:49.000]  其實不是一個祈願
[00:20:49.000 --> 00:20:53.000]  我當然說的是祈願時態
[00:20:53.000 --> 00:20:55.000]  它是一個命令動詞
[00:20:55.000 --> 00:20:56.000]  不過其實
[00:20:56.000 --> 00:20:59.000]  我們誰敢命令上帝
[00:20:59.000 --> 00:21:02.000]  有沒有人想在這裡發表一下
[00:21:02.000 --> 00:21:04.000]  偽論你可以命令上帝的?
[00:21:04.000 --> 00:21:06.000]  我想沒有人是不是?
[00:21:06.000 --> 00:21:08.000]  所以我們就說我祈禱
[00:21:08.000 --> 00:21:09.000]  上帝啊
[00:21:09.000 --> 00:21:11.000]  我的心是這樣
[00:21:11.000 --> 00:21:13.000]  假若願意你就幫我成就吧
[00:21:13.000 --> 00:21:15.000]  祈願是不是?
[00:21:15.000 --> 00:21:17.000]  不過但是祈願動詞
[00:21:17.000 --> 00:21:18.000]  其實有另外一個用法
[00:21:18.000 --> 00:21:20.000]  你知道嗎?
[00:21:20.000 --> 00:21:22.000]  你和我都用的
[00:21:22.000 --> 00:21:26.000]  就是我們祈求立志
[00:21:26.000 --> 00:21:29.000]  以致我能夠實踐
[00:21:29.000 --> 00:21:31.000]  其實你和我都可以這樣做的
[00:21:31.000 --> 00:21:33.000]  我期望自己
[00:21:33.000 --> 00:21:34.000]  說得出
[00:21:34.000 --> 00:21:37.000]  下一句是什麼?
[00:21:37.000 --> 00:21:39.000]  說得出
[00:21:39.000 --> 00:21:41.000]  做得到
[00:21:41.000 --> 00:21:44.000]  有誰想說得出做不到的?
[00:21:44.000 --> 00:21:46.000]  我想沒有人這樣是不是?
[00:21:46.000 --> 00:21:48.000]  祈願動詞是這樣用的
[00:21:48.000 --> 00:21:49.000]  說得出做得到
[00:21:49.000 --> 00:21:51.000]  我能夠靠著神的話語
[00:21:51.000 --> 00:21:52.000]  持守
[00:21:52.000 --> 00:21:55.000]  以致能夠活過來
[00:21:55.000 --> 00:21:58.000]  所以可以是自己的致免
[00:21:58.000 --> 00:21:59.000]  免禮
[00:21:59.000 --> 00:22:00.000]  但是我們要記得
[00:22:00.000 --> 00:22:01.000]  這樣免禮
[00:22:01.000 --> 00:22:03.000]  其實是立志
[00:22:03.000 --> 00:22:05.000]  詩人在這裡很清楚告訴我們
[00:22:05.000 --> 00:22:07.000]  他雖然身處灰心
[00:22:07.000 --> 00:22:08.000]  失望
[00:22:08.000 --> 00:22:09.000]  沮喪
[00:22:09.000 --> 00:22:10.000]  貧死的邊緣
[00:22:10.000 --> 00:22:13.000]  但是他不需要等運道
[00:22:13.000 --> 00:22:16.000]  不用等神的祝福
[00:22:16.000 --> 00:22:18.000]  他有聖經的話語
[00:22:18.000 --> 00:22:19.000]  只要讀聖經的話語
[00:22:19.000 --> 00:22:20.000]  回到聖經的話語
[00:22:20.000 --> 00:22:22.000]  回到神的道中
[00:22:22.000 --> 00:22:25.000]  他就能夠活過來
[00:22:25.000 --> 00:22:26.000]  丁子梅
[00:22:26.000 --> 00:22:28.000]  這是不用等的
[00:22:28.000 --> 00:22:29.000]  這是可以做的
[00:22:29.000 --> 00:22:30.000]  你和我
[00:22:30.000 --> 00:22:32.000]  銀子有兩邊的
[00:22:32.000 --> 00:22:33.000]  一面
[00:22:33.000 --> 00:22:36.000]  我們仰望上帝
[00:22:36.000 --> 00:22:37.000]  祈求上帝
[00:22:37.000 --> 00:22:39.000]  因為有些事情真的不是你和我可以做的
[00:22:39.000 --> 00:22:40.000]  但是另一面
[00:22:40.000 --> 00:22:43.000]  你和我積極努力
[00:22:43.000 --> 00:22:45.000]  按著神的話語去進行
[00:22:45.000 --> 00:22:47.000]  今天
[00:22:47.000 --> 00:22:48.000]  或者先不說今天
[00:22:48.000 --> 00:22:49.000]  我們先說當天
[00:22:49.000 --> 00:22:53.000]  以色列文他們需要回到聖約當中
[00:22:53.000 --> 00:22:54.000]  今天
[00:22:54.000 --> 00:22:57.000]  對於我和你這一群主的門徒
[00:22:57.000 --> 00:23:00.000]  我們都身在聖約裡面
[00:23:00.000 --> 00:23:01.000]  所以
[00:23:01.000 --> 00:23:05.000]  我們要如何得著提醒呢
[00:23:05.000 --> 00:23:07.000]  這個剛剛引提
[00:23:07.000 --> 00:23:09.000]  說了這麼久
[00:23:09.000 --> 00:23:11.000]  引提進入
[00:23:11.000 --> 00:23:12.000]  絕境重新之道
[00:23:12.000 --> 00:23:15.000]  原來是需要謙卑回顧
[00:23:15.000 --> 00:23:16.000]  絕尋歷
[00:23:16.000 --> 00:23:19.000]  讀經洗滌景德力
[00:23:19.000 --> 00:23:20.000]  聖經說什麼呢
[00:23:20.000 --> 00:23:22.000]  和合本是這樣的
[00:23:22.000 --> 00:23:24.000]  它說我述說我所行
[00:23:24.000 --> 00:23:26.000]  你應允了我
[00:23:26.000 --> 00:23:27.000]  和合本是這樣說
[00:23:27.000 --> 00:23:30.000]  所以當我們讀到和合本的時候
[00:23:30.000 --> 00:23:32.000]  我們很多時候有錯覺
[00:23:32.000 --> 00:23:34.000]  或者你和我都會這樣解釋
[00:23:34.000 --> 00:23:37.000]  就是我們向上帝說出我的行動
[00:23:37.000 --> 00:23:40.000]  然後只要我的行動是符合聖經
[00:23:40.000 --> 00:23:42.000]  符合真理
[00:23:42.000 --> 00:23:44.000]  合情合理
[00:23:44.000 --> 00:23:46.000]  神就會祝福了
[00:23:46.000 --> 00:23:49.000]  未祝福就是時間未到
[00:23:49.000 --> 00:23:51.000]  我們通常會這樣解釋
[00:23:51.000 --> 00:23:53.000]  是不是真的呢
[00:23:53.000 --> 00:23:55.000]  所以焦點不是我走什麼
[00:23:55.000 --> 00:23:57.000]  是我走什麼路
[00:23:57.000 --> 00:24:00.000]  焦點也不是神祝不祝福
[00:24:00.000 --> 00:24:02.000]  而是神如何回應
[00:24:02.000 --> 00:24:03.000]  說白話一點
[00:24:03.000 --> 00:24:09.000]  就是神如何看我們的選擇
[00:24:09.000 --> 00:24:10.000]  丁子梅
[00:24:10.000 --> 00:24:13.000]  神回應我們選擇的方向
[00:24:13.000 --> 00:24:17.000]  神回應我們選擇的路
[00:24:17.000 --> 00:24:18.000]  回應這個字
[00:24:18.000 --> 00:24:21.000]  它用過去進行式
[00:24:21.000 --> 00:24:22.000]  就是什麼
[00:24:22.000 --> 00:24:26.000]  就是一早已經開始回應了
[00:24:26.000 --> 00:24:30.000]  神的話語早就寫在聖經當中
[00:24:30.000 --> 00:24:32.000]  早就讓我們知道
[00:24:32.000 --> 00:24:34.000]  祂會面對你明天的選擇
[00:24:34.000 --> 00:24:36.000]  或者今天的選擇
[00:24:36.000 --> 00:24:37.000]  或者昨天的選擇
[00:24:37.000 --> 00:24:40.000]  無論是昨日今天或者明日
[00:24:40.000 --> 00:24:42.000]  你如何選擇
[00:24:42.000 --> 00:24:45.000]  持過上帝的話語出現
[00:24:45.000 --> 00:24:49.000]  神的話語也是用同一套標準回應你
[00:24:49.000 --> 00:24:52.000]  這就是聖經當中所說的
[00:24:52.000 --> 00:24:56.000]  神透過祂的話語回應你和我的選擇
[00:24:56.000 --> 00:24:59.000]  問題是你和我知不知道
[00:24:59.000 --> 00:25:01.000]  所以經文說
[00:25:01.000 --> 00:25:02.000]  使人說
[00:25:02.000 --> 00:25:06.000]  求你把你的律例教訓我
[00:25:06.000 --> 00:25:08.000]  讓我不要不知道
[00:25:08.000 --> 00:25:13.000]  神的律例為我們行事為人定下界限
[00:25:13.000 --> 00:25:16.000]  使人祈願我們能夠透過學習神的話語
[00:25:16.000 --> 00:25:21.000]  知道神會規範我們的行事為人
[00:25:21.000 --> 00:25:26.000]  神會要求我們作好人生道路的選擇
[00:25:26.000 --> 00:25:28.000]  越熟悉神的話語
[00:25:28.000 --> 00:25:31.000]  你就能夠明白神怎樣回應你
[00:25:31.000 --> 00:25:35.000]  昨天寫下的
[00:25:35.000 --> 00:25:40.000]  你和我今天、昨天、明日作的任何選擇
[00:25:40.000 --> 00:25:42.000]  神早就寫在聖經當中
[00:25:42.000 --> 00:25:45.000]  回應我和你的了
[00:25:45.000 --> 00:25:46.000]  是不是?
[00:25:46.000 --> 00:25:48.000]  這是沒有錯的
[00:25:48.000 --> 00:25:51.000]  所以聖經很清楚
[00:25:51.000 --> 00:25:56.000]  聖靈透過私人很清楚地表達這一份真理
[00:25:56.000 --> 00:25:58.000]  讓我們知道
[00:25:58.000 --> 00:26:00.000]  無論當日神的指紋
[00:26:00.000 --> 00:26:02.000]  或者今天主的門徒
[00:26:02.000 --> 00:26:05.000]  我們是不是只想要神的祝福
[00:26:05.000 --> 00:26:10.000]  而不需要神的規範呢?
[00:26:10.000 --> 00:26:13.000]  如果我們說要神的規範
[00:26:13.000 --> 00:26:16.000]  你和我今天要熟悉神的話語
[00:26:16.000 --> 00:26:18.000]  以致我們做好選擇
[00:26:18.000 --> 00:26:19.000]  所以
[00:26:19.000 --> 00:26:20.000]  使人跟著說
[00:26:20.000 --> 00:26:24.000]  求你使我明白你訓令的路
[00:26:24.000 --> 00:26:27.000]  所以我們要明白神的道
[00:26:27.000 --> 00:26:29.000]  不是明白我自己的路
[00:26:29.000 --> 00:26:31.000]  不是講我自己的路
[00:26:31.000 --> 00:26:33.000]  是要走神的路
[00:26:33.000 --> 00:26:34.000]  丁子梅
[00:26:34.000 --> 00:26:36.000]  當你信耶穌的時候
[00:26:36.000 --> 00:26:38.000]  你怎麼做的?
[00:26:38.000 --> 00:26:40.000]  決戰祈禱?
[00:26:40.000 --> 00:26:43.000]  你說我請耶穌進入我內心
[00:26:43.000 --> 00:26:45.000]  成為我生命的主
[00:26:45.000 --> 00:26:49.000]  不過在過去的日子
[00:26:49.000 --> 00:26:51.000]  你的每一個決定
[00:26:51.000 --> 00:26:54.000]  是不是都是耶穌做生命的主呢?
[00:26:54.000 --> 00:26:57.000]  還是你仍然做主呢?
[00:26:57.000 --> 00:26:59.000]  所以認識的人
[00:26:59.000 --> 00:27:02.000]  他們以神為神
[00:27:02.000 --> 00:27:04.000]  是不是?
[00:27:04.000 --> 00:27:06.000]  但是聖經再一次提醒他們
[00:27:06.000 --> 00:27:09.000]  你認識神的歧視嗎?
[00:27:09.000 --> 00:27:12.000]  他私人說默想你的歧視
[00:27:12.000 --> 00:27:13.000]  丁子梅
[00:27:13.000 --> 00:27:16.000]  不要將歧視變成奇跡
[00:27:16.000 --> 00:27:20.000]  不要將歧視自己套用過去
[00:27:20.000 --> 00:27:22.000]  其實對認識的人來說
[00:27:22.000 --> 00:27:23.000]  歧視這個字
[00:27:23.000 --> 00:27:25.000]  就是西奈之約
[00:27:25.000 --> 00:27:30.000]  出《埃及記》第34章第10節這樣說
[00:27:30.000 --> 00:27:32.000]  耶和華我要立約
[00:27:32.000 --> 00:27:34.000]  耶和華說我要立約
[00:27:34.000 --> 00:27:39.000]  要在百姓面前行奇妙的事
[00:27:39.000 --> 00:27:43.000]  就在遍地萬國當中所未曾行的
[00:27:43.000 --> 00:27:45.000]  在你四圍的外邦人當中
[00:27:45.000 --> 00:27:47.000]  在見耶和華的作為
[00:27:47.000 --> 00:27:49.000]  任何向你所行的事
[00:27:49.000 --> 00:27:51.000]  是可畏懼的
[00:27:51.000 --> 00:27:53.000]  丁子梅
[00:27:53.000 --> 00:27:56.000]  西奈之約是這樣出現的
[00:27:56.000 --> 00:28:02.000]  先有恩典帶領他們離開埃及
[00:28:02.000 --> 00:28:05.000]  準備進入迦南地
[00:28:05.000 --> 00:28:10.000]  在路上幫他們建立西奈之約
[00:28:10.000 --> 00:28:13.000]  當日他們領受神的恩典
[00:28:13.000 --> 00:28:15.000]  經歷過奇妙的事
[00:28:15.000 --> 00:28:18.000]  但同樣更奇妙的是
[00:28:18.000 --> 00:28:20.000]  他們在神面前要立約
[00:28:20.000 --> 00:28:23.000]  但你知道第一次立約就立刻出事
[00:28:23.000 --> 00:28:26.000]  然後神繼續還回
[00:28:26.000 --> 00:28:28.000]  繼續給機會
[00:28:28.000 --> 00:28:30.000]  所以奇妙的事
[00:28:30.000 --> 00:28:32.000]  就是這種的過程
[00:28:32.000 --> 00:28:33.000]  這種的經歷
[00:28:33.000 --> 00:28:38.000]  因每一次在神的恩典面前
[00:28:38.000 --> 00:28:42.000]  總是忘恩負義
[00:28:42.000 --> 00:28:44.000]  在上帝的面前
[00:28:44.000 --> 00:28:46.000]  我們總是得到好處
[00:28:46.000 --> 00:28:48.000]  卻忘記要教會
[00:28:48.000 --> 00:28:50.000]  要回應上帝
[00:28:50.000 --> 00:28:53.000]  但願我們用神的標準
[00:28:53.000 --> 00:28:56.000]  能夠檢視你和我
[00:28:56.000 --> 00:28:59.000]  生命當中每一個的道路
[00:28:59.000 --> 00:29:01.000]  懂得謙卑回顧
[00:29:01.000 --> 00:29:04.000]  自己選擇的道路
[00:29:04.000 --> 00:29:06.000]  從當中看見
[00:29:06.000 --> 00:29:09.000]  有沒有合乎上帝真理的
[00:29:09.000 --> 00:29:12.000]  以至有活潑的盼望
[00:29:12.000 --> 00:29:14.000]  又從中看見
[00:29:14.000 --> 00:29:18.000]  拒絕沉溺在自我期望落空
[00:29:18.000 --> 00:29:21.000]  灰心失意的時候
[00:29:21.000 --> 00:29:26.000]  就坐上帝就坐自己就坐旁人
[00:29:26.000 --> 00:29:31.000]  讓我們透過這些生活的現實
[00:29:31.000 --> 00:29:35.000]  再一次看見遠離上帝的可怕
[00:29:35.000 --> 00:29:38.000]  親近上帝的可貴
[00:29:38.000 --> 00:29:41.000]  所以閱讀聖經是有用的
[00:29:41.000 --> 00:29:42.000]  對不對
[00:29:42.000 --> 00:29:44.000]  不過弟兄姊妹
[00:29:44.000 --> 00:29:45.000]  當你沮喪的時候
[00:29:45.000 --> 00:29:47.000]  你有沒有讀聖經呢
[00:29:47.000 --> 00:29:48.000]  當你灰心的時候
[00:29:48.000 --> 00:29:50.000]  你有沒有讀聖經呢
[00:29:50.000 --> 00:29:53.000]  但願我們能夠透過閱讀聖經
[00:29:53.000 --> 00:29:55.000]  默想聖經
[00:29:55.000 --> 00:29:59.000]  能夠內化洗滌我內心的灰心
[00:29:59.000 --> 00:30:03.000]  失望與失意
[00:30:03.000 --> 00:30:05.000]  我在這裡推薦一段經文
[00:30:05.000 --> 00:30:07.000]  我相信你有的
[00:30:07.000 --> 00:30:10.000]  你一定有一些經文是可以閱讀
[00:30:10.000 --> 00:30:12.000]  可以慢慢洗滌你內心的
[00:30:12.000 --> 00:30:15.000]  我分享下一段我用的經文
[00:30:15.000 --> 00:30:19.000]  有很多時候分享給大家聽的經文
[00:30:19.000 --> 00:30:21.000]  可能你也在用的經文
[00:30:21.000 --> 00:30:23.000]  好不好
[00:30:23.000 --> 00:30:24.000]  很大我分享的時候
[00:30:24.000 --> 00:30:26.000]  你跟我一起讀
[00:30:26.000 --> 00:30:29.000]  好不好 好
[00:30:29.000 --> 00:30:32.000]  立刻我看到大家的表情
[00:30:32.000 --> 00:30:34.000]  原來是這樣
[00:30:34.000 --> 00:30:37.000]  是啊 我們是熟悉的
[00:30:37.000 --> 00:30:39.000]  一起讀好不好
[00:30:39.000 --> 00:30:40.000]  請
[00:31:09.000 --> 00:31:30.000]  你有沒有透過這些經文
[00:31:30.000 --> 00:31:33.000]  幫助你能夠一次又一次
[00:31:33.000 --> 00:31:36.000]  洗滌你內心的不甘心
[00:31:36.000 --> 00:31:39.000]  有沒有一次又一次透過經文
[00:31:39.000 --> 00:31:42.000]  引導你看見自己的迷惘呢
[00:31:42.000 --> 00:31:44.000]  有沒有透過經文
[00:31:44.000 --> 00:31:49.000]  一次又一次幫助我們重新站立起來呢
[00:31:49.000 --> 00:31:52.000]  但願聖經的話語
[00:31:52.000 --> 00:31:54.000]  時刻成為我們的幫助
[00:31:54.000 --> 00:31:56.000]  所以如果我們說
[00:31:56.000 --> 00:31:58.000]  絕境重生之道
[00:31:58.000 --> 00:32:00.000]  除了謙卑回顧
[00:32:00.000 --> 00:32:02.000]  除了讀經洗滌
[00:32:02.000 --> 00:32:06.000]  更加需要忘仇棄苦
[00:32:06.000 --> 00:32:08.000]  重新作選擇
[00:32:08.000 --> 00:32:10.000]  捨禍取福
[00:32:10.000 --> 00:32:14.000]  能夠重新又扭轉的機會
[00:32:14.000 --> 00:32:16.000]  我們看看經文
[00:32:16.000 --> 00:32:18.000]  經文說我的精神困苦
[00:32:18.000 --> 00:32:20.000]  因困苦而漏盡
[00:32:20.000 --> 00:32:23.000]  照你的話使我立起來
[00:32:23.000 --> 00:32:24.000]  經文這裡說的
[00:32:24.000 --> 00:32:26.000]  我的精神就是前面說的
[00:32:26.000 --> 00:32:27.000]  所以我不解釋了
[00:32:27.000 --> 00:32:28.000]  是不是
[00:32:28.000 --> 00:32:29.000]  就是我的性命
[00:32:29.000 --> 00:32:32.000]  然後困苦這個字非常特別
[00:32:32.000 --> 00:32:36.000]  整本聖經出現四次
[00:32:36.000 --> 00:32:38.000]  一次是這裡
[00:32:38.000 --> 00:32:42.000]  另外三次說什麼呢
[00:32:42.000 --> 00:32:44.000]  你有興趣去看聖經
[00:32:44.000 --> 00:32:45.000]  《真言十篇》
[00:32:45.000 --> 00:32:46.000]  《真言十四》
[00:32:46.000 --> 00:32:47.000]  《真言十七》
[00:32:47.000 --> 00:32:50.000]  那裡全部都是說
[00:32:50.000 --> 00:32:52.000]  人的愚昧
[00:32:52.000 --> 00:32:56.000]  而帶來的憂心和困苦
[00:32:56.000 --> 00:32:59.000]  所以那裡說什麼呢
[00:32:59.000 --> 00:33:02.000]  說人為自己的愚昧而受苦
[00:33:02.000 --> 00:33:06.000]  說人為了其他人的愚昧而累及無辜
[00:33:06.000 --> 00:33:07.000]  自己受苦
[00:33:07.000 --> 00:33:09.000]  所以簡單來講
[00:33:09.000 --> 00:33:12.000]  就是為了人的愚昧而受苦
[00:33:12.000 --> 00:33:14.000]  擔憂
[00:33:14.000 --> 00:33:17.000]  漏盡這個字其實是煩惱的意思
[00:33:17.000 --> 00:33:18.000]  是古字
[00:33:18.000 --> 00:33:20.000]  已經很少用了
[00:33:20.000 --> 00:33:23.000]  雷震中的翻譯有時候會用古字
[00:33:23.000 --> 00:33:24.000]  煩惱的意思
[00:33:24.000 --> 00:33:27.000]  其實它的字根就來自哭泣
[00:33:27.000 --> 00:33:30.000]  所以有些人不喜歡用雷震中
[00:33:30.000 --> 00:33:32.000]  是因為它雖然符合原文
[00:33:32.000 --> 00:33:35.000]  但是有時候用的字你看完更加不明白
[00:33:35.000 --> 00:33:36.000]  要查字典的
[00:33:36.000 --> 00:33:38.000]  所以漏盡就是這個意思
[00:33:38.000 --> 00:33:40.000]  總之就是煩惱
[00:33:40.000 --> 00:33:42.000]  所以期願動詞
[00:33:42.000 --> 00:33:44.000]  接著說我立起來這個字
[00:33:44.000 --> 00:33:47.000]  是期願動詞
[00:33:47.000 --> 00:33:49.000]  就是等上帝祈求上帝上帝
[00:33:49.000 --> 00:33:51.000]  你幫我站起來
[00:33:51.000 --> 00:33:52.000]  可能是的
[00:33:52.000 --> 00:33:56.000]  新約聖經裡面有這些等候奇蹟的時候
[00:33:56.000 --> 00:33:58.000]  但是這裡不是這樣用的
[00:33:58.000 --> 00:34:02.000]  我們剛剛才學過期願動詞可以怎麼用的
[00:34:02.000 --> 00:34:03.000]  跟自己說
[00:34:03.000 --> 00:34:05.000]  我讀完聖經
[00:34:05.000 --> 00:34:07.000]  我讀完四篇、二十三篇
[00:34:07.000 --> 00:34:09.000]  雖然心中仍然沮喪
[00:34:09.000 --> 00:34:10.000]  但是我站起來
[00:34:10.000 --> 00:34:11.000]  喝杯水
[00:34:11.000 --> 00:34:12.000]  吃個飯
[00:34:12.000 --> 00:34:13.000]  是不是?
[00:34:13.000 --> 00:34:14.000]  站起來
[00:34:14.000 --> 00:34:15.000]  是跟自己說的
[00:34:15.000 --> 00:34:16.000]  不要再沮喪了
[00:34:16.000 --> 00:34:19.000]  不要再沉醉在黑暗當中了
[00:34:19.000 --> 00:34:22.000]  可以因為靠著聖經的話語站起來
[00:34:22.000 --> 00:34:24.000]  站起來去哪裡呢?
[00:34:24.000 --> 00:34:25.000]  稍後再告訴你
[00:34:25.000 --> 00:34:28.000]  不過我們要再看看這段經文
[00:34:28.000 --> 00:34:31.000]  和合本和呂振宗逆本的差別
[00:34:31.000 --> 00:34:34.000]  和合本說我的心因仇苦而消化
[00:34:34.000 --> 00:34:36.000]  求你照你的話語使我堅立
[00:34:36.000 --> 00:34:39.000]  所以很多時候我們不用看聖經書
[00:34:39.000 --> 00:34:41.000]  我們很快就馬上說
[00:34:41.000 --> 00:34:44.000]  私人陷身仇苦
[00:34:44.000 --> 00:34:47.000]  所以他終日流淚、失眠
