
[00:00:00.000 --> 00:00:06.860]  上個禮拜天能夠在這邊和屬靈的大家庭一起來度過農曆新年
[00:20:31.900 --> 00:20:34.460]  我們專注的是歌譜
[00:20:34.460 --> 00:20:37.900]  哇 專注的事情是怎麼樣把事情做好
[00:20:37.900 --> 00:20:42.780]  但是我們還是沒有真的沉靜下來
[00:20:42.780 --> 00:20:45.100]  唯有我們安靜在神的面前
[00:20:45.100 --> 00:20:49.100]  心無旁騖 思想著神的時候
[00:20:49.100 --> 00:20:54.540]  這才是等候 這才是沉靜
[00:20:54.540 --> 00:20:56.740]  這是為什麼我們在接下來禮拜三
[00:20:56.740 --> 00:20:59.300]  我們會有一個聖靈更新禱告會
[00:20:59.300 --> 00:21:02.580]  Renewal Prayer Meeting
[00:21:02.580 --> 00:21:06.780]  其實我們這個禱告會最主要的就是大家
[00:21:06.780 --> 00:21:09.740]  不用擔心服飾的事情
[00:21:09.740 --> 00:21:11.660]  包括敬拜團也是一樣
[00:21:11.660 --> 00:21:17.500]  我們就好好來享受沉浸在神的同在裡面
[00:21:17.500 --> 00:21:23.300]  然後劉牧師會分享聖靈更新的信息
[00:21:23.300 --> 00:21:28.020]  最後劉師母和教會的牧者和禱告團隊
[00:21:28.020 --> 00:21:32.540]  會一起來為弟兄姊妹來禱告的服飾
[00:21:32.540 --> 00:21:36.700]  我們盼望三年後終於有禱告會了
[00:21:36.700 --> 00:21:39.620]  終於有現場的禱告會
[00:21:39.620 --> 00:21:40.820]  我要自首
[00:21:40.820 --> 00:21:45.700]  現場禱告會有點難專注於神
[00:21:45.700 --> 00:21:47.220]  因為當我要專注禱告的時候
[00:21:47.220 --> 00:21:51.820]  突然一個通知就來了
[00:21:51.820 --> 00:21:56.140]  NBA比賽結果就跳出來了
[00:21:56.140 --> 00:22:02.780]  特別是跟我心儀的隊伍沒有贏的時候
[00:22:02.780 --> 00:22:06.180]  我就很難禱告
[00:22:06.180 --> 00:22:08.860]  所以我們真的鼓勵大家來現場
[00:22:08.860 --> 00:22:09.820]  這是我要講的
[00:22:09.820 --> 00:22:12.300]  鼓勵大家來現場禱告
[00:22:12.300 --> 00:22:15.060]  雖然說禮拜三晚上不見得是最理想
[00:22:15.060 --> 00:22:18.820]  但是我想當你願意立定心智
[00:22:18.820 --> 00:22:22.940]  把時間安排分別出來的時候
[00:22:22.940 --> 00:22:25.740]  這已經是一個在專注於神的過程
[00:22:25.740 --> 00:22:27.660]  好像竹壇的過程
[00:22:27.660 --> 00:22:30.060]  我相信這是我們很需要的
[00:22:30.060 --> 00:22:33.940]  也是神樂意要在我們當中工作的事情
[00:22:33.940 --> 00:22:36.500]  特別我想我們在設計這聚會的時候
[00:22:36.500 --> 00:22:39.700]  想到我們當中一些新手父母
[00:22:39.700 --> 00:22:42.020]  或者是小孩還小的家庭
[00:22:42.020 --> 00:22:46.220]  你們肯定是身心靈都是很緊繃
[00:22:46.220 --> 00:22:48.540]  特別過去這些年日來
[00:22:48.540 --> 00:22:50.220]  所以兒童部特別安排了
[00:22:50.220 --> 00:22:53.460]  五歲以下的孩童看顧
[00:22:53.460 --> 00:22:56.220]  你們可以把孩子帶到教會
[00:22:56.220 --> 00:22:57.700]  交給兒童看顧
[00:22:57.700 --> 00:23:00.340]  你們可以有一個專注的
[00:23:00.340 --> 00:23:02.660]  一個半鐘頭的時間
[00:23:02.660 --> 00:23:05.380]  沉浸在神的同在裡
[00:23:05.380 --> 00:23:07.900]  但願我們大家一起在神的同在中
[00:23:07.900 --> 00:23:09.260]  浸泡一下
[00:23:09.260 --> 00:23:11.980]  讓神來洗淨洗滌我們
[00:23:11.980 --> 00:23:14.260]  如果你希望有更多的沉浸的時間
[00:23:14.260 --> 00:23:15.860]  或是更專注來對付
[00:23:15.860 --> 00:23:17.860]  我們生命中的一些艱固隱累
[00:23:17.860 --> 00:23:19.580]  或是一些罪惡的罪
[00:23:19.580 --> 00:23:21.900]  或者一些隱的問題
[00:23:21.900 --> 00:23:23.820]  也可以鼓勵大家參加3月10號的
[00:23:23.820 --> 00:23:25.940]  經歷神迎會
[00:23:25.940 --> 00:23:30.100]  有兩天一夜的時間好好來經歷神
[00:23:30.100 --> 00:23:34.020]  鼓勵我們真是能夠透過救恩
[00:23:34.020 --> 00:23:36.060]  透過神的光照
[00:23:36.060 --> 00:23:38.420]  透過沉浸在神的同在中
[00:23:38.420 --> 00:23:42.100]  我們成為一個潔淨的器皿
[00:23:42.100 --> 00:23:43.340]  讓我祝福你
[00:23:43.340 --> 00:23:46.100]  當我們重新潔淨之後
[00:23:46.100 --> 00:23:50.700]  我們將要經歷這位恩典的耶穌
[00:23:50.700 --> 00:23:52.300]  愛你的天父
[00:23:52.300 --> 00:23:55.540]  和理工師說的多話的聖靈
[00:23:55.540 --> 00:23:56.540]  Amen
[00:23:56.540 --> 00:23:58.140]  哈利路亞
[00:23:58.140 --> 00:24:02.300]  第二貴重的器皿是需要被塑造的
[00:24:02.300 --> 00:24:03.780]  不但要被潔淨
[00:24:03.780 --> 00:24:06.660]  器皿也是要被塑造的
[00:24:06.660 --> 00:24:09.820]  前面在後述二章21節剛才講到說
[00:24:09.820 --> 00:24:14.260]  這個器皿是聖潔合乎主用的
[00:24:14.260 --> 00:24:17.300]  我們看到以塞亞書64章8節這邊說
[00:24:17.300 --> 00:24:19.180]  耶和華現在你人是我們的父
[00:24:19.180 --> 00:24:21.660]  我們是你 你是瑤將
[00:24:21.660 --> 00:24:25.660]  我們都是你手的工作
[00:24:25.660 --> 00:24:27.940]  所以其實我們的神的確是一位
[00:24:27.940 --> 00:24:31.380]  樂意塑造我們的神
[00:24:31.380 --> 00:24:32.380]  你知道嗎
[00:24:32.380 --> 00:24:36.180]  這邊講到我們是神手中的工作
[00:24:36.180 --> 00:24:39.060]  那剛才另外講到合乎主用
[00:24:39.060 --> 00:24:42.780]  這是多麼了不起的一件事情
[00:24:42.780 --> 00:24:44.980]  讓我告訴你為什麼
[00:24:44.980 --> 00:24:48.460]  當一支筆放在莎士比亞的手中
[00:24:48.460 --> 00:24:52.700]  這支筆就會成為文豪的筆
[00:24:52.700 --> 00:24:56.060]  當一個刷子放在畢卡索的手中
[00:24:56.060 --> 00:25:00.260]  這支刷子就成為了名畫的刷子
[00:25:00.260 --> 00:25:02.780]  所以當你我將我們的你
[00:25:02.780 --> 00:25:05.380]  放在這個瑤將的手中
[00:25:05.380 --> 00:25:07.460]  那我告訴你我們這個器皿
[00:25:07.460 --> 00:25:11.260]  注定要成為貴重的器皿
[00:25:11.260 --> 00:25:14.260]  特別在合主使用這個主
[00:25:14.260 --> 00:25:15.140]  提摩太后書
[00:25:15.140 --> 00:25:18.620]  它這個主並不是Lord 它是寫Master
[00:25:18.620 --> 00:25:20.820]  哇 我很喜歡這個字Master
[00:25:20.820 --> 00:25:24.820]  如果將你自己放在The hand of Master
[00:25:24.820 --> 00:25:28.340]  那你會成為什麼 Masterpiece
[00:25:28.340 --> 00:25:31.860]  哇 但願我們每一個人都要成為
[00:25:31.860 --> 00:25:34.740]  神手中的Masterpiece
[00:25:34.740 --> 00:25:37.420]  那麼神怎麼樣來塑造你和我呢
[00:25:37.420 --> 00:25:41.100]  其實就是透過我們成長的環境
[00:25:41.100 --> 00:25:43.780]  無論是順境或是逆境
[00:25:43.780 --> 00:25:50.180]  都是神為我們量身訂做所塑造的環境
[00:25:50.180 --> 00:25:52.940]  英國首相丘吉爾曾經說過這句話
[00:25:52.940 --> 00:25:56.060]  他說不要浪費一場好的危機
[00:25:56.060 --> 00:26:00.020]  Never let a good crisis go to waste
[00:26:00.020 --> 00:26:02.740]  因為一場巨大的變化
[00:26:02.740 --> 00:26:05.500]  必然揭開新鮮的見解
[00:26:05.500 --> 00:26:10.100]  並且點出許多成長的機會
[00:26:10.100 --> 00:26:14.900]  所以有人說千萬不要白白浪費了COVID-19
[00:26:14.900 --> 00:26:17.020]  因為透過COVID-19新冠疫情
[00:26:17.020 --> 00:26:20.580]  的確讓我們看見人類的有限與不足啊
[00:26:20.580 --> 00:26:22.660]  讓我們重新認識自己
[00:26:22.660 --> 00:26:25.860]  但同時也看見了成長的空間
[00:26:25.860 --> 00:26:28.620]  以及改變的機會
[00:26:28.620 --> 00:26:32.860]  所以我們怎麼樣能夠讓環境來塑造我們呢
[00:26:32.860 --> 00:26:36.660]  我們需要相信神是美善的
[00:26:36.660 --> 00:26:38.460]  我們要相信神是美善的
[00:26:38.460 --> 00:26:41.860]  並且你要選擇降服於神讓祂來帶領你
[00:26:41.860 --> 00:26:44.820]  不知道我們當中是否有些弟兄姐妹
[00:26:44.820 --> 00:26:49.740]  感覺你正處於一個危機之中
[00:26:49.740 --> 00:26:57.020]  財務、健康、關係、侍奉
[00:26:57.020 --> 00:26:59.380]  各樣的危機
[00:26:59.380 --> 00:27:00.700]  讓我告訴你
[00:27:00.700 --> 00:27:08.940]  當唯有我們面對祂、擁抱祂並且迎向祂的時候
[00:27:08.940 --> 00:27:12.660]  神要透過這些危機來塑造你
[00:27:12.660 --> 00:27:14.740]  帶給你極大的成長
[00:27:14.740 --> 00:27:16.500]  不但我們要面對祂
[00:27:16.500 --> 00:27:19.740]  我們要歡歡喜喜的來面對祂
[00:27:19.740 --> 00:27:23.020]  就像羅馬書五章三到五集這邊所說的
[00:27:23.020 --> 00:27:25.900]  不但如此就在患難中也是怎麼樣
[00:27:25.900 --> 00:27:27.780]  歡歡喜喜的
[00:27:27.780 --> 00:27:29.420]  為什麼可以歡歡喜喜
[00:27:29.420 --> 00:27:31.900]  因為神是美善的神
[00:27:31.900 --> 00:27:37.140]  祂要用這樣的患難要來成就祂美好的事情
[00:27:37.140 --> 00:27:39.220]  那接下來這邊說在患難中
[00:27:39.220 --> 00:27:43.100]  生忍耐、忍耐生老練、老練生盼望
[00:27:43.100 --> 00:27:45.100]  盼望不至於羞恥
[00:27:45.100 --> 00:27:47.660]  因為所賜給我們的聖靈乃是
[00:27:47.660 --> 00:27:50.620]  將神的愛澆灌在我們心裡
[00:27:50.620 --> 00:27:54.420]  你可能會問說為什麼患難能夠生忍耐、生老練
[00:27:54.420 --> 00:27:57.300]  而且患難還能夠帶給我們盼望
[00:27:57.300 --> 00:27:59.660]  讓我們來解釋一下
[00:27:59.660 --> 00:28:03.820]  忍耐就是endurance 任性
[00:28:03.820 --> 00:28:05.220]  當我們在患難之中
[00:28:05.220 --> 00:28:09.620]  我們就成為了不逃避、不放棄
[00:28:09.620 --> 00:28:12.500]  有承擔力還有耐心的人
[00:28:12.500 --> 00:28:15.980]  我們買這些餐具都希望買的不容易摔破的嘛
[00:28:15.980 --> 00:28:19.420]  今天你要成為一個不容易破掉的器皿
[00:28:19.420 --> 00:28:23.780]  我們在患難中就被塑造出來
[00:28:23.780 --> 00:28:25.180]  忍耐生老練
[00:28:25.180 --> 00:28:28.060]  老練其實就是character、品格
[00:28:28.060 --> 00:28:30.660]  或是屬靈的成熟
[00:28:30.660 --> 00:28:32.700]  當我們在忍耐當中
[00:28:32.700 --> 00:28:36.020]  這個心香之氣就被
[00:28:36.020 --> 00:28:39.500]  好像被壓擠出來
[00:28:39.500 --> 00:28:44.380]  謙卑、柔和、恩慈良善
[00:28:44.380 --> 00:28:47.100]  就有人說橄欖要經過壓之後
[00:28:47.100 --> 00:28:50.820]  那個汁、那個膏油就壓出來了
[00:28:50.820 --> 00:28:52.860]  所以你有時候發現有些人
[00:28:52.860 --> 00:28:56.580]  你在他身邊感覺有一股心香之氣
[00:28:56.580 --> 00:29:00.420]  就好像有神的性情一樣
[00:29:00.420 --> 00:29:01.740]  美好的生命
[00:29:01.740 --> 00:29:05.500]  其實都是經過生命的歷練的
[00:29:05.500 --> 00:29:07.300]  這對你是好的
[00:29:07.300 --> 00:29:10.780]  而最後這邊說老練會生盼望
[00:29:10.780 --> 00:29:16.020]  為什麼患難生忍耐生老練之後會有盼望呢
[00:29:16.020 --> 00:29:20.140]  盼望就是信心對神的信心和永恆的盼望
[00:29:20.140 --> 00:29:24.180]  因為在整個患難的過程當中
[00:29:24.180 --> 00:29:27.300]  我們經歷了聖靈的大能
[00:29:27.300 --> 00:29:29.380]  因為在這個患難當中
[00:29:29.380 --> 00:29:33.620]  我們經歷了基督真實的愛與祂的陪伴
[00:29:33.620 --> 00:29:35.220]  因為在這個患難當中
[00:29:35.220 --> 00:29:38.620]  我們嘗到了應許的信實
[00:29:38.620 --> 00:29:43.940]  所以這個患難反而讓我們與約伯一樣
[00:29:43.940 --> 00:29:45.180]  經歷了極大的患難
[00:29:45.180 --> 00:29:46.940]  他最後說出來
[00:29:46.940 --> 00:29:49.220]  我從前風吻有你
[00:29:49.220 --> 00:29:52.340]  今天我親眼見你
[00:29:52.340 --> 00:29:53.180]  丟用姐妹
[00:29:53.180 --> 00:29:56.740]  神是良善的神
[00:29:56.740 --> 00:29:58.940]  祂允許這些環境發生
[00:29:58.940 --> 00:30:03.620]  祂絕對能夠讓萬事互相效力
[00:30:03.620 --> 00:30:06.660]  叫愛神的你和我得益處的
[00:30:06.660 --> 00:30:09.380]  所以當一個器皿被塑造的時候
[00:30:09.380 --> 00:30:12.020]  是透過環境
[00:30:12.020 --> 00:30:13.980]  而當被塑造之後
[00:30:13.980 --> 00:30:18.420]  就更能夠成為合乎主用的器皿了
[00:30:18.420 --> 00:30:21.060]  其實我們都很追求恩賜
[00:30:21.060 --> 00:30:24.380]  我們都很追求神來大大的使用我們
[00:30:24.380 --> 00:30:27.020]  恩賜是神樂意給我們的
[00:30:27.020 --> 00:30:31.900]  才幹也是神在我們出生的時候就賜給我們的
[00:30:31.900 --> 00:30:36.940]  但是品格是需要經過熬煉的
[00:30:36.940 --> 00:30:39.500]  唯有被熬煉過的器皿
[00:30:39.500 --> 00:30:44.820]  才能夠真的被神長久的來使用
[00:30:44.820 --> 00:30:46.060]  跟大家分享一個見證
[00:30:46.060 --> 00:30:49.300]  是我當年在念神學院的一個故事
[00:30:49.300 --> 00:30:52.300]  這是我第一次跟大家分享
[00:30:52.300 --> 00:30:54.540]  當年在2003年
[00:30:54.540 --> 00:30:57.820]  也是大家很熟悉的一個經濟的一個
[00:30:57.820 --> 00:31:01.300]  危機的一個大時代的一個時刻
[00:31:01.300 --> 00:31:03.860]  那時候我是在念神學院
[00:31:03.860 --> 00:31:07.900]  我當時是教會的實習傳道
[00:31:07.900 --> 00:31:10.700]  所以我的學費 生活費 學雜費
[00:31:10.700 --> 00:31:14.980]  都是實習的薪水
[00:31:14.980 --> 00:31:18.420]  有一天呢 那我們簽約是簽一年的
[00:31:18.420 --> 00:31:20.100]  一年一年的簽
[00:31:20.100 --> 00:31:22.900]  有一天我在家裡房間禱告的時候
[00:31:22.900 --> 00:31:24.580]  我不知道怎麼回事
[00:31:24.580 --> 00:31:26.940]  我突然有一個很強烈的感動
[00:31:26.940 --> 00:31:29.220]  或是一個渴望
[00:31:29.220 --> 00:31:33.140]  我說神啊 我想要經歷信心生活
[00:31:33.140 --> 00:31:35.740]  我想要經歷信心生活
[00:31:35.740 --> 00:31:37.340]  我不要憑眼見
[00:31:37.340 --> 00:31:40.140]  我要憑信心經歷你是信實的
[00:31:40.140 --> 00:31:41.700]  我不知道為什麼我就在房間走來走去
[00:31:41.700 --> 00:31:44.700]  我要經歷信心生活我就開始相聲禱告
[00:31:44.700 --> 00:31:47.060]  結果到了隔天呢
[00:31:47.060 --> 00:31:47.900]  一到辦公室
[00:31:47.900 --> 00:31:51.740]  曾牧師就邀我到他的辦公室去
[00:31:51.740 --> 00:31:55.020]  牙陳啊 你這段時間實習得非常好
[00:31:55.020 --> 00:31:57.940]  那我們這一年的實習也告一段落了
[00:31:57.940 --> 00:32:00.060]  要告訴你一件事情
[00:32:00.060 --> 00:32:01.860]  就是我們決定
[00:32:01.860 --> 00:32:07.260]  接下來這一年不會再
[00:32:07.260 --> 00:32:10.180]  實習 不會再讓你有實習
[00:32:10.180 --> 00:32:12.100]  就是official的實習
[00:32:12.100 --> 00:32:18.900]  當天曾牧師講話可能就有點像我現在這樣子
[00:32:18.900 --> 00:32:21.940]  結果我聽到的時候你知道我怎麼反應嗎
[00:32:21.940 --> 00:32:23.460]  我說不會吧
[00:32:23.460 --> 00:32:26.060]  這不會是真的吧
[00:32:26.060 --> 00:32:28.900]  上帝真的隨聽我禱告了
[00:32:28.900 --> 00:32:31.300]  哇 我昨天才說神啊
[00:32:31.300 --> 00:32:33.260]  我要經歷信心生活
[00:32:33.260 --> 00:32:35.980]  今天我就有機會了
[00:32:35.980 --> 00:32:37.380]  然後就曾牧師就覺得很驚訝
[00:32:37.380 --> 00:32:41.100]  說這個人是真的還是瘋掉了
[00:32:41.100 --> 00:32:44.780]  我說那感謝主啊 感謝主
[00:32:44.780 --> 00:32:48.740]  我告訴你那時候我真的覺得很開心
[00:32:48.740 --> 00:32:52.060]  哇 我真的有機會經歷信心生活
[00:32:52.060 --> 00:32:53.940]  然後結果後來曾牧師就說
[00:32:53.940 --> 00:32:58.380]  我們教會的宣教部還是會給我們獎學金
[00:32:58.380 --> 00:33:01.580]  但是其他的方式我們看神怎麼樣供應
[00:33:01.580 --> 00:33:07.220]  所以我一方面我去申請了加州的EDD補助金
[00:33:07.220 --> 00:33:08.980]  另外我就開始寫一些代老信
[00:33:08.980 --> 00:33:12.300]  希望弟兄姊妹可以來支持 來禱告
[00:33:12.300 --> 00:33:15.940]  那我就開始繼續做我的信心生活的傳道人
[00:33:15.940 --> 00:33:17.740]  實習傳道
[00:33:17.740 --> 00:33:20.740]  結果過了一個月EDD就打電話給我了
[00:33:20.740 --> 00:33:22.540]  因為我每兩個禮拜要寫
[00:33:22.540 --> 00:33:24.060]  有沒有找工作
[00:33:24.060 --> 00:33:25.340]  沒有
[00:33:25.340 --> 00:33:26.540]  那你在做些什麼
[00:33:26.540 --> 00:33:28.300]  在教會服侍
[00:33:28.300 --> 00:33:30.740]  就打電話說請問王先生
[00:33:30.740 --> 00:33:33.700]  這兩個月你有在找工作嗎
[00:33:33.700 --> 00:33:35.020]  我說沒有
[00:33:35.020 --> 00:33:36.340]  他說那你在做些什麼
[00:33:36.340 --> 00:33:38.100]  我在教會做實習
[00:33:38.100 --> 00:33:41.540]  那是在幫教會做一些事情
[00:33:41.540 --> 00:33:44.420]  他說是這樣子
[00:33:44.420 --> 00:33:46.580]  EDD這個function
[00:33:46.580 --> 00:33:50.300]  就是希望能夠幫助你去好好找工作
[00:33:50.300 --> 00:33:51.940]  對 所以你如果不找工作
[00:33:51.940 --> 00:33:54.820]  我們就沒有辦法再繼續支持你
[00:33:54.820 --> 00:33:56.260]  我心裡想說
[00:33:56.260 --> 00:33:58.620]  神護照我在做傳道的
[00:33:58.620 --> 00:33:59.820]  而且我要信心生活
[00:33:59.820 --> 00:34:00.980]  我說好吧沒有關係
[00:34:00.980 --> 00:34:02.740]  非常謝謝你過去一個月這樣支持
[00:34:02.740 --> 00:34:04.020]  我們很感謝
[00:34:04.020 --> 00:34:05.900]  但是如果因為需要工作
[00:34:05.900 --> 00:34:06.620]  也要找工作
[00:34:06.620 --> 00:34:08.460]  那我現在沒有這樣的計劃
[00:34:08.460 --> 00:34:10.100]  哇 那人就OK好
[00:34:10.100 --> 00:34:11.540]  那祝你好運
[00:34:11.540 --> 00:34:13.540]  那我就突然想到一件事情
[00:34:13.540 --> 00:34:15.980]  我說對不起 請你稍等一下
[00:34:15.980 --> 00:34:17.740]  我記得EDD有一個program
[00:34:17.740 --> 00:34:20.100]  就是有一個名單
[00:34:20.100 --> 00:34:21.460]  就有很多技術學校
[00:34:21.460 --> 00:34:24.620]  如果你在一年之內能夠得到一個新的技能
[00:34:24.620 --> 00:34:28.020]  就可以幫助你找工作更順利或轉行的話
[00:34:28.020 --> 00:34:31.900]  他們也會幫你來支付這一年的協助
[00:34:31.900 --> 00:34:33.740]  叫做training benefit
[00:34:33.740 --> 00:34:37.140]  我說這位女士我是這樣子
[00:34:37.140 --> 00:34:38.820]  我以後是要做牧師的
[00:34:38.820 --> 00:34:40.780]  然後我現在在念神學院
[00:34:40.780 --> 00:34:43.820]  不知道能不能申請training benefit
[00:34:43.820 --> 00:34:45.660]  雖然也沒有在這名單上面
[00:34:45.660 --> 00:34:47.500]  然後她一聽我要做牧師她就很尊敬
[00:34:47.500 --> 00:34:50.260]  哇 您要做牧師
[00:34:50.260 --> 00:34:51.980]  那請問做牧師都要念神學院嗎
[00:34:51.980 --> 00:34:52.940]  我說對對對
[00:34:52.940 --> 00:34:54.740]  牧師經過訓練之後
[00:34:54.740 --> 00:34:58.300]  就可以才能夠當牧師
[00:34:58.300 --> 00:34:59.940]  那請問你一年之內可以念完嗎
[00:34:59.940 --> 00:35:01.100]  我說可以
[00:35:01.100 --> 00:35:04.540]  我這個已經念了最後一年了
[00:35:04.540 --> 00:35:06.340]  所以我一年真的可以念完
[00:35:06.340 --> 00:35:07.420]  她說如果是這樣子的話
[00:35:07.420 --> 00:35:09.380]  雖然你的學校沒有在名單裡
[00:35:09.380 --> 00:35:10.900]  你可以把你學校資料寄給我
[00:35:10.900 --> 00:35:12.820]  然後把你們的教會資料寄給我
[00:35:12.820 --> 00:35:14.220]  把你的一些資料寄來
[00:35:14.220 --> 00:35:15.540]  我就把學校資料
[00:35:15.540 --> 00:35:17.100]  還有我的得救見證
[00:35:17.100 --> 00:35:21.780]  蒙招見證都寄給加州政府
[00:35:21.780 --> 00:35:24.460]  沒有想到我告訴你電郵姐妹
[00:35:24.460 --> 00:35:27.540]  過了兩個禮拜我收到她這個小姐打的電話來
[00:35:27.540 --> 00:35:28.900]  她說恭喜你
[00:35:28.900 --> 00:35:31.020]  政府批准了
[00:35:31.020 --> 00:35:34.020]  所以
[00:35:34.020 --> 00:35:37.380]  我神學院最後一年的學費
[00:35:37.380 --> 00:35:39.420]  學雜費 生活費
[00:35:39.420 --> 00:35:40.900]  包括我的食衣奉獻
[00:35:40.900 --> 00:35:43.300]  我幫加州政府食衣奉獻
[00:35:43.300 --> 00:35:44.460]  全部cover
[00:35:44.460 --> 00:35:47.540]  而且當時我在帶領飛揚的學生
[00:35:47.540 --> 00:35:48.780]  帶他們出去吃喝玩樂
[00:35:48.780 --> 00:35:50.860]  我還是可以繼續照顧他們
[00:35:50.860 --> 00:35:56.220]  因為姐妹 上帝實在是太信實了
[00:35:56.220 --> 00:35:59.740]  感謝神一年之後我果然順利念完
[00:35:59.740 --> 00:36:02.540]  然後教會馬上hire我成為正式傳道人
[00:36:02.540 --> 00:36:06.220]  真的感謝讚美主
[00:36:06.220 --> 00:36:09.380]  其實這個見證對我來說意義非凡
[00:36:09.380 --> 00:36:13.700]  因為我真的是經歷了信心生活
[00:36:13.700 --> 00:36:16.940]  我真是經歷到了
[00:36:16.940 --> 00:36:18.180]  在患難之中
[00:36:18.180 --> 00:36:19.420]  或是在危難之中
[00:36:19.420 --> 00:36:21.740]  或是在一些改變當中
[00:36:21.740 --> 00:36:23.940]  神是美好的
[00:36:23.940 --> 00:36:25.700]  神是美好的
[00:36:25.700 --> 00:36:28.060]  也許跟你想像的不一樣
[00:36:28.060 --> 00:36:30.420]  但祂要你來經歷它
[00:36:30.420 --> 00:36:34.340]  所以你也能夠
[00:36:34.340 --> 00:36:37.300]  當你與神同行的時候
[00:36:37.300 --> 00:36:38.940]  能夠對祂唱
[00:36:38.940 --> 00:36:42.700]  親眼見你
[00:36:42.700 --> 00:36:46.940]  不只是風吻有你
[00:36:46.940 --> 00:36:51.980]  甚至你同在永不離開我
[00:36:51.980 --> 00:36:55.980]  充滿信心向前走
[00:36:59.020 --> 00:37:03.540]  的確我們生活當中還是有風暴在發生
[00:37:03.540 --> 00:37:07.380]  但是你真要相信神是美善的
[00:37:07.380 --> 00:37:10.540]  這位陶匠的主
[00:37:10.540 --> 00:37:14.620]  祂能夠讓一切的風暴變成美好
[00:37:14.620 --> 00:37:16.700]  在這邊也鼓勵弟兄們
[00:37:16.700 --> 00:37:19.580]  一起來參加2月18號的Newman Conference
[00:37:19.580 --> 00:37:23.180]  主題就叫做飛越風暴展翅上騰
[00:37:23.180 --> 00:37:25.500]  讓我們期待生命和美味的地球
[00:37:25.500 --> 00:37:28.020]  都要飛越風暴 Amen
[00:37:28.020 --> 00:37:30.100]  每一個家庭都要飛越風暴
[00:37:30.100 --> 00:37:32.100]  都能夠展翅上騰
[00:37:32.100 --> 00:37:34.020]  哈利路亞
[00:37:34.020 --> 00:37:37.100]  最後我們看到貴重的器皿
[00:37:37.100 --> 00:37:39.340]  不但是要被潔淨要被塑造
[00:37:39.340 --> 00:37:42.220]  也是要被神使用的
[00:37:42.220 --> 00:37:44.580]  這邊說 天佛太后書說到
[00:37:44.580 --> 00:37:47.380]  這個貴重的器皿是成為聖潔和胡主用
[00:37:47.380 --> 00:37:51.540]  預備行各樣的善事
[00:37:51.540 --> 00:37:53.020]  現在的確是一個
[00:37:53.020 --> 00:37:56.340]  新的季節 一個新的時刻
[00:37:56.340 --> 00:37:59.940]  許多新的事情正在展開中
[00:37:59.940 --> 00:38:04.020]  我相信在我們每一位弟兄姐妹的生命中
[00:38:04.020 --> 00:38:09.620]  也正在經歷一個新的季節
[00:38:09.620 --> 00:38:12.620]  你是否願意在這個季節的時刻
[00:38:12.620 --> 00:38:16.100]  將自己交在神的手中
[00:38:16.100 --> 00:38:18.140]  讓祂來使用你
[00:38:18.140 --> 00:38:21.620]  預備你行各樣的善事
[00:38:21.620 --> 00:38:27.060]  預備行各樣的善事呢
[00:38:27.060 --> 00:38:33.020]  薩摩爾他在年幼的時候做了這個禱告
[00:38:33.020 --> 00:38:34.540]  這也是他一生
[00:38:34.540 --> 00:38:36.540]  我相信他的一個寫照
[00:38:36.540 --> 00:38:40.380]  我在這裡僕人敬聽
[00:38:40.380 --> 00:38:43.620]  以塞亞在他服侍的初期
[00:38:43.620 --> 00:38:46.060]  他做了一個回應
[00:38:46.060 --> 00:38:49.060]  這也是他一生的一個態度
[00:38:49.060 --> 00:38:52.580]  這裡請拆遷我
[00:38:52.580 --> 00:38:55.180]  弟兄姐妹我們是否願意
[00:38:55.180 --> 00:38:58.540]  在這新的一年的開始
[00:38:58.540 --> 00:39:01.180]  讓這成為我們對神的態度
[00:39:01.180 --> 00:39:03.540]  美善的神
[00:39:03.540 --> 00:39:05.060]  我願意回應你
[00:39:05.060 --> 00:39:07.060]  看見這個世界的需要
[00:39:07.060 --> 00:39:10.700]  看見這個新的局勢的一個未知
[00:39:10.700 --> 00:39:12.900]  我願意將自己獻在你的手中
[00:39:12.900 --> 00:39:16.300]  當作貴重的器皿
[00:39:16.300 --> 00:39:21.220]  為你使用我們一起來禱告
[00:39:21.220 --> 00:39:22.340]  天父我們來到你的面前
[00:39:22.340 --> 00:39:23.460]  我們向你心上感謝
[00:39:23.460 --> 00:39:26.300]  因為你是那位美善的神
[00:39:26.300 --> 00:39:27.780]  主啊你今天讓我們看見
[00:39:27.780 --> 00:39:32.580]  原來你創造的我是很好的
[00:39:32.580 --> 00:39:34.620]  是美善的
[00:39:34.620 --> 00:39:40.500]  而你期待我活出這樣的美好
[00:39:40.500 --> 00:39:43.500]  當我們看見世界上有許多的需要
[00:39:43.500 --> 00:39:47.580]  包括在我們生命中也有些需要的時候
[00:39:47.580 --> 00:39:48.700]  讓我們知道第一
[00:39:48.700 --> 00:39:51.900]  你能夠用這樣的一個環境
[00:39:51.900 --> 00:39:54.380]  來塑造我們
[00:39:54.380 --> 00:39:57.780]  第二也讓我們能夠成為你手中的器皿
[00:39:57.780 --> 00:40:01.460]  成為帶給這世界的盤瓦
[00:40:01.460 --> 00:40:02.580]  謝謝主 這樣的話
[00:40:02.580 --> 00:40:04.860]  感謝鳳梨座的名求
[00:40:04.860 --> 00:40:05.860]  Amen
