
[00:00:00.000 --> 00:00:07.580]  星期二、三、四晚有來到參加祝瑞聯牧師的敬拜聚會的弟兄姊妹
[00:18:13.380 --> 00:18:17.300]  羔羊的宴席不是一個德性的海船回來的那一餐飯
[00:18:17.300 --> 00:18:21.500]  羔羊的宴席是一場婚宴
[00:18:21.500 --> 00:18:27.660]  這場婚宴就是基督要迎娶教會成爲他的新婦
[00:18:27.660 --> 00:18:29.180]  這裏我要開始解這個問題了
[00:18:29.180 --> 00:18:30.180]  弟兄
[00:18:30.180 --> 00:18:31.460]  如果你問我
[00:18:31.460 --> 00:18:35.500]  我個別自己預備好自己成爲基督的新婦
[00:18:35.500 --> 00:18:38.340]  我是很難接受的
[00:18:38.340 --> 00:18:39.220]  耶穌是男性
[00:18:39.220 --> 00:18:41.100]  我是男性
[00:18:41.100 --> 00:18:43.420]  OK
[00:18:43.420 --> 00:18:44.300]  但是
[00:18:44.300 --> 00:18:47.340]  現在這裏說的一個集體的名詞
[00:18:47.340 --> 00:18:49.900]  耶穌說將來在天堂無嫁無娶
[00:18:49.900 --> 00:18:51.020]  爲什麼無嫁無娶
[00:18:51.020 --> 00:18:52.900]  因爲聖徒已經再無性別了
[00:18:52.900 --> 00:18:55.020]  無一個性別是存在
[00:18:55.020 --> 00:18:56.500]  我們不會誰嫁給誰
[00:18:56.500 --> 00:18:57.100]  誰娶誰
[00:18:57.100 --> 00:19:03.500]  所以在基督教沒有這種妻媚的對白
[00:19:03.500 --> 00:19:05.740]  今世做不到你老婆
[00:19:05.740 --> 00:19:07.420]  希望來世可以做
[00:19:07.420 --> 00:19:09.340]  基督教沒有這個對白
[00:19:09.340 --> 00:19:10.660]  也沒有這個對白
[00:19:10.660 --> 00:19:11.900]  今世能夠做你老公
[00:19:11.900 --> 00:19:13.580]  希望來世繼續做你老公
[00:19:13.580 --> 00:19:14.580]  也沒有這個對白
[00:19:14.580 --> 00:19:15.580]  對不起
[00:19:15.580 --> 00:19:16.300]  沒有
[00:19:16.300 --> 00:19:19.940]  因爲在來世我們沒有嫁娶
[00:19:19.940 --> 00:19:20.860]  對吧
[00:19:20.860 --> 00:19:22.140]  沒有嫁娶
[00:19:22.140 --> 00:19:24.340]  我們只有今生有嫁娶
[00:19:24.340 --> 00:19:26.220]  在天堂沒有嫁娶
[00:19:26.220 --> 00:19:27.260]  那麼
[00:19:27.260 --> 00:19:30.380]  耶穌說在天堂裏沒有嫁無娶
[00:19:30.380 --> 00:19:33.460]  人的人倫裏沒有嫁無娶
[00:19:33.460 --> 00:19:35.380]  但是在繪述裏面
[00:19:35.380 --> 00:19:36.740]  有一個新的
[00:19:36.740 --> 00:19:38.300]  在約翰裏面看到的
[00:19:38.300 --> 00:19:40.420]  原來有一個嫁娶出現
[00:19:40.420 --> 00:19:44.460]  這個嫁娶出現就是基督要迎娶整個教會
[00:19:44.460 --> 00:19:46.340]  成爲新婦
[00:19:46.340 --> 00:19:47.460]  如果這樣
[00:19:47.460 --> 00:19:48.060]  弟兄
[00:19:48.060 --> 00:19:49.540]  這樣就容易接受一點
[00:19:49.540 --> 00:19:51.100]  跟你旁邊的弟兄姐妹說
[00:19:51.100 --> 00:19:54.340]  我們要成爲基督的新婦
[00:19:54.340 --> 00:19:57.340]  這樣說就容易接受一點
[00:19:57.340 --> 00:19:58.700]  我要成爲基督的新婦
[00:19:58.700 --> 00:20:00.220]  我就很難接受
[00:20:00.220 --> 00:20:01.620]  我們
[00:20:01.620 --> 00:20:02.860]  我們一切
[00:20:02.860 --> 00:20:04.380]  是要成爲基督的新婦
[00:20:04.380 --> 00:20:07.820]  啓禁21章2節很明顯是一個比喻
[00:20:07.820 --> 00:20:10.460]  我又看見聖神新耶路撒冷
[00:20:10.460 --> 00:20:12.500]  由神那裏從天而降
[00:20:12.500 --> 00:20:13.460]  預備好料
[00:20:13.460 --> 00:20:16.460]  就如新娘打扮整齊
[00:20:16.460 --> 00:20:17.620]  等候丈夫
[00:20:17.620 --> 00:20:21.460]  好像新娘打扮整齊
[00:20:21.460 --> 00:20:23.820]  如果你旁邊的弟兄你跟他說
[00:20:23.820 --> 00:20:25.820]  你真的很像男人
[00:20:25.820 --> 00:20:27.020]  即是想說什麼
[00:20:27.020 --> 00:20:28.820]  他不是男人
[00:20:28.820 --> 00:20:30.900]  如果跟他說
[00:20:30.900 --> 00:20:33.300]  你真的好像很大個
[00:20:33.300 --> 00:20:34.660]  即是很小個
[00:20:34.660 --> 00:20:37.980]  好像即是不是
[00:20:37.980 --> 00:20:41.740]  但在剛纔19章裏面從來沒有說
[00:20:41.740 --> 00:20:44.940]  好象新郎新娘
[00:20:44.940 --> 00:20:45.460]  不是
[00:20:45.460 --> 00:20:46.780]  他沒有用好象
[00:20:46.780 --> 00:20:47.980]  21章有
[00:20:47.980 --> 00:20:49.500]  有用好象
[00:20:49.500 --> 00:20:55.060]  你就知道19章不是一個比喻
[00:20:55.060 --> 00:20:58.300]  從《詩經》上我們無法接受這個比喻
[00:20:58.300 --> 00:21:00.260]  爲什麼會說19章是比喻
[00:21:00.260 --> 00:21:04.860]  因爲《詩經》說無法接受教會是新婦
[00:21:04.860 --> 00:21:07.180]  倒轉來說
[00:21:07.180 --> 00:21:10.940]  但我們由舊約一直讀到新約的時候
[00:21:10.940 --> 00:21:13.700]  這個情況非常清晰
[00:21:13.700 --> 00:21:22.340]  「保羅在《貼實羅依加前書》3章12-13之外又願主使你們彼此相愛的心和愛衆人的心都能夠增長充足
[00:21:22.340 --> 00:21:25.500]  如同我們愛你們一樣」
[00:21:25.500 --> 00:21:27.980]  保羅想說什麼
[00:21:27.980 --> 00:21:30.260]  當約翰說神是愛
[00:21:30.260 --> 00:21:33.300]  這個愛是充滿我們的心的話
[00:21:33.300 --> 00:21:35.700]  我們說以馬來歷實現神的愛
[00:21:35.700 --> 00:21:36.780]  神在我們裏面
[00:21:36.780 --> 00:21:38.180]  神的愛就充滿我們的心
[00:21:38.180 --> 00:21:39.580]  充滿我們的心的時候
[00:21:39.580 --> 00:21:44.300]  我流露出上帝的愛是一件自然的事
[00:21:44.300 --> 00:21:48.740]  《貼實羅依加前書》說我們要彼此相愛
[00:21:48.740 --> 00:21:50.740]  也就是說
[00:21:50.740 --> 00:21:57.060]  如果我們花時間讀聖經
[00:21:57.060 --> 00:21:59.220]  我們花時間祈禱
[00:21:59.220 --> 00:22:01.700]  我們花時間背誦經文
[00:22:01.700 --> 00:22:03.980]  我花時間讀原文
[00:22:03.980 --> 00:22:05.820]  我花時間讀神學
[00:22:05.820 --> 00:22:07.580]  這一切的知識我都擁有
[00:22:07.580 --> 00:22:11.460]  卻沒有活出彼此相愛的話
[00:22:11.460 --> 00:22:18.260]  這個人在信仰層面上是零
[00:22:18.260 --> 00:22:20.820]  今天教會不是這樣看事的
[00:22:20.820 --> 00:22:22.020]  兄弟姐妹
[00:22:22.020 --> 00:22:24.220]  今天教會是看你有沒有博士學位
[00:22:24.220 --> 00:22:26.980]  你說的話解經是不是解得很漂亮
[00:22:26.980 --> 00:22:29.740]  你祈禱祈禱的這個宗是不是很屬零
[00:22:29.740 --> 00:22:32.860]  你走過來跟我說的寓言是偉大的先知
[00:22:32.860 --> 00:22:37.100]  但是你看清楚哥倫多前書十三章
[00:22:37.100 --> 00:22:40.820]  你看清楚《貼實羅依加前書》三章十二到十三節
[00:22:40.820 --> 00:22:42.340]  弟兄姐妹我再說
[00:22:42.340 --> 00:22:43.540]  我不是說祈禱不重要
[00:22:43.540 --> 00:22:44.980]  我不是說讀經不重要
[00:22:44.980 --> 00:22:46.100]  我不是說讀書不重要
[00:22:46.100 --> 00:22:47.300]  我不是一個反智的人
[00:22:47.300 --> 00:22:49.420]  但是這一切的事
[00:22:49.420 --> 00:22:55.940]  要幫助我們的是活出彼此相愛
[00:22:55.940 --> 00:22:57.660]  一個人
[00:22:57.660 --> 00:23:00.180]  我們稱爲屬零人
[00:23:00.180 --> 00:23:02.180]  我們永遠在看的
[00:23:02.180 --> 00:23:04.660]  不是他是不是有愛心
[00:23:04.660 --> 00:23:16.100]  是不是很恐怖
[00:23:16.100 --> 00:23:17.660]  將經文由頭背到尾
[00:23:17.660 --> 00:23:20.380]  由尾背到頭的那些叫屬零人
[00:23:20.380 --> 00:23:25.980]  每天用六個小時祈禱不見人的那些叫屬零人
[00:23:25.980 --> 00:23:27.700]  弟兄姐妹
[00:23:27.700 --> 00:23:29.220]  想清楚
[00:23:29.220 --> 00:23:30.980]  想清楚
[00:23:30.980 --> 00:23:33.020]  保羅爲什麼要提這個問題
[00:23:33.020 --> 00:23:36.260]  這一切都要預備基督再來
[00:23:36.260 --> 00:23:36.780]  爲什麼
[00:23:36.780 --> 00:23:39.300]  因爲我們和神的關係是一種愛的關係
[00:23:39.300 --> 00:23:40.300]  很堅固你們的心
[00:23:40.300 --> 00:23:44.500]  看到你們在我們主耶穌和祂衆生徒來臨的時候
[00:23:44.500 --> 00:23:46.300]  在我們父神面前成爲聖潔
[00:23:46.300 --> 00:23:47.220]  無可指責
[00:23:47.220 --> 00:23:48.380]  Amen
[00:23:48.380 --> 00:23:49.580]  爲什麼我用這段經文
[00:23:49.580 --> 00:23:50.940]  因爲保羅要提到
[00:23:50.940 --> 00:23:52.540]  我們活出彼此相愛
[00:23:52.540 --> 00:23:57.220]  就是預備我們等候基督的再來
[00:23:57.220 --> 00:24:01.380]  基督的再來就要迎娶教會成爲新父
[00:24:01.380 --> 00:24:03.580]  所以今天信徒的生命
[00:24:03.580 --> 00:24:07.940]  不是讀經祈禱解經滿腦子聖經知識
[00:24:07.940 --> 00:24:09.380]  滿腦子神學知識
[00:24:09.380 --> 00:24:13.620]  但卻沒有活出彼此相愛的生活
[00:24:13.620 --> 00:24:17.340]  彼此相愛的生活比一切重要
[00:24:17.340 --> 00:24:18.380]  和李嘉鼎說一聲
[00:24:18.380 --> 00:24:23.700]  我們要彼此相愛
[00:24:23.700 --> 00:24:25.580]  這種的愛的關係
[00:24:25.580 --> 00:24:32.180]  這種的關係是超越了一切宗教的層面
[00:24:32.180 --> 00:24:36.420]  這種愛的關係要求的忠誠
[00:24:36.420 --> 00:24:40.580]  不是說國家和軍人之間的忠誠
[00:24:40.580 --> 00:24:43.660]  不是說上司和下屬
[00:24:43.660 --> 00:24:47.100]  公司和員工的忠誠
[00:24:47.100 --> 00:24:49.460]  軍人和國家的忠誠是
[00:24:49.460 --> 00:24:52.300]  犧牲性命保衛國家
[00:24:52.300 --> 00:24:53.900]  是不是?
[00:24:53.900 --> 00:25:00.740]  下屬的忠誠是忠於老闆
[00:25:00.740 --> 00:25:03.180]  員工的忠誠對公司的忠誠
[00:25:03.180 --> 00:25:05.220]  忠於公司
[00:25:05.220 --> 00:25:06.660]  爲公司一切的利益
[00:25:06.660 --> 00:25:09.820]  成爲他生存的大前提
[00:25:09.820 --> 00:25:11.500]  對不對?
[00:25:11.500 --> 00:25:18.460]  但這裏說的是夫婦之間的忠誠
[00:25:18.460 --> 00:25:19.540]  夫婦之間的忠誠
[00:25:19.540 --> 00:25:21.780]  和我們剛纔提到的那兩種忠誠有什麼分別?
[00:25:21.780 --> 00:25:25.700]  我舉個例子你就會明白
[00:25:25.700 --> 00:25:28.100]  如果一個員工
[00:25:28.100 --> 00:25:30.660]  一個下屬對上司忠誠
[00:25:30.660 --> 00:25:35.660]  有時會被人說他擦鞋
[00:25:35.660 --> 00:25:36.420]  是不是?
[00:25:36.420 --> 00:25:38.900]  這個擦鞋仔擦得很厲害
[00:25:38.900 --> 00:25:41.300]  擦得老闆的鞋很涼
[00:25:41.300 --> 00:25:44.780]  會有什麼形容?
[00:25:44.780 --> 00:25:46.900]  你從來不會形容
[00:25:46.900 --> 00:25:52.140]  這個陳太擦她老公鞋擦得很厲害
[00:25:52.140 --> 00:25:53.940]  你不會這樣說的
[00:25:53.940 --> 00:25:55.020]  爲什麼?
[00:25:55.020 --> 00:25:57.980]  如果當你這樣說的時候
[00:25:57.980 --> 00:26:01.060]  就是說你看出真相了
[00:26:01.060 --> 00:26:03.100]  她和她老公之間是沒有愛的
[00:26:03.100 --> 00:26:05.380]  最近城中就發生了這件事
[00:26:05.380 --> 00:26:07.180]  很清晰的
[00:26:07.180 --> 00:26:09.020]  現實版給大家看完了
[00:26:09.020 --> 00:26:10.580]  登報要脫離關係
[00:26:10.580 --> 00:26:11.860]  然後另一邊還說
[00:26:11.860 --> 00:26:15.340]  你是我家裏最大的支柱
[00:26:15.340 --> 00:26:20.300]  你是我家裏最好的老公
[00:26:20.300 --> 00:26:22.300]  目的是什麼大家都知道
[00:26:22.300 --> 00:26:25.660]  心中有數
[00:26:25.660 --> 00:26:27.540]  你開始明白
[00:26:27.540 --> 00:26:33.500]  你不會說陳先生擦她老婆鞋擦得很厲害
[00:26:33.500 --> 00:26:34.380]  不會的
[00:26:34.380 --> 00:26:36.620]  如果你這樣說的話就看出了
[00:26:36.620 --> 00:26:42.660]  陳先生根本當她老婆是老闆
[00:26:42.660 --> 00:26:43.700]  對不對?
[00:26:43.700 --> 00:26:46.460]  他們夫婦關係是一種利益關係
[00:26:46.460 --> 00:26:48.340]  而沒有愛的關係
[00:26:48.340 --> 00:26:50.220]  如果有愛的關係的話
[00:26:50.220 --> 00:26:53.540]  你不會覺得叫擦鞋了
[00:26:53.540 --> 00:26:55.060]  有愛的關係的話
[00:26:55.060 --> 00:26:57.380]  就是一種什麼情況呢?
[00:26:57.380 --> 00:27:00.740]  是討她喜悅
[00:27:00.740 --> 00:27:01.620]  就是你會說
[00:27:01.620 --> 00:27:06.260]  陳太哄陳先生哄得真是開心了
[00:27:06.260 --> 00:27:07.780]  是不是?
[00:27:07.780 --> 00:27:09.860]  他真是疼她了
[00:27:09.860 --> 00:27:11.500]  是這樣說的
[00:27:11.500 --> 00:27:12.900]  是一種愛的關係
[00:27:12.900 --> 00:27:14.380]  你不會說擦鞋
[00:27:14.380 --> 00:27:16.620]  所以在聖經裏面就說
[00:27:16.620 --> 00:27:18.220]  如果我們與上帝之間
[00:27:18.220 --> 00:27:19.260]  我們與基督之間
[00:27:19.260 --> 00:27:22.420]  教會與基督之間是一個新郎和新婦的話
[00:27:22.420 --> 00:27:24.460]  我們就在一個愛的關係裏面
[00:27:24.460 --> 00:27:27.180]  如果我們是新郎和新婦的話
[00:27:27.180 --> 00:27:30.340]  我們的目的就是要討上帝的喜悅
[00:27:30.340 --> 00:27:34.980]  沒料到我們靠着主耶穌求你們
[00:27:34.980 --> 00:27:37.420]  勸你們既然你們領受了我們的教導
[00:27:37.420 --> 00:27:38.980]  知道該怎樣行事爲人
[00:27:38.980 --> 00:27:39.660]  討神的喜悅
[00:27:39.660 --> 00:27:40.940]  其實你們也正是這樣
[00:27:40.940 --> 00:27:43.060]  我勸你們要更加努力
[00:27:43.060 --> 00:27:44.460]  如果你已經做到的話
[00:27:44.460 --> 00:27:45.780]  就要更加努力
[00:27:45.780 --> 00:27:46.780]  接着他說
[00:27:46.780 --> 00:27:48.820]  沒有信就不能夠討神的喜悅
[00:27:48.820 --> 00:27:50.380]  因爲刀神面前來的人
[00:27:50.380 --> 00:27:51.500]  必須信有神
[00:27:51.500 --> 00:27:53.740]  而且信他會賞賜
[00:27:53.740 --> 00:27:54.780]  尋求他的人
[00:27:54.780 --> 00:27:55.700]  跟你間諜兄姐們說
[00:27:55.700 --> 00:27:58.380]  你要有信
[00:27:58.380 --> 00:28:00.140]  沒有信的人
[00:28:00.140 --> 00:28:01.900]  不相信上帝
[00:28:01.900 --> 00:28:03.820]  不相信他賞賜的人
[00:28:03.820 --> 00:28:05.900]  就不能夠討上帝的喜悅
[00:28:05.900 --> 00:28:08.300]  保羅在哥羅西書一章九至十字
[00:28:08.300 --> 00:28:10.140]  因此我自從聽見的日子
[00:28:10.140 --> 00:28:12.420]  不住爲你們祈禱和祈求
[00:28:12.420 --> 00:28:14.620]  願你們滿有一切屬靈的智慧
[00:28:14.620 --> 00:28:19.300]  和悟性真正知道神的旨意
[00:28:19.300 --> 00:28:22.420]  尋求上帝旨意的講道
[00:28:22.420 --> 00:28:24.420]  我已經講過一個系列了
[00:28:24.420 --> 00:28:25.460]  我今天不多講
[00:28:25.460 --> 00:28:27.260]  但是我這裏想提的是
[00:28:27.260 --> 00:28:28.700]  保羅這裏講的旨意
[00:28:28.700 --> 00:28:32.380]  不是上帝很明確的那些旨意
[00:28:32.380 --> 00:28:33.780]  明確的旨意很清楚地寫了
[00:28:33.780 --> 00:28:34.940]  這裏是在講的
[00:28:34.940 --> 00:28:36.220]  是每天我生活的裏面
[00:28:36.220 --> 00:28:37.660]  上帝在我身上
[00:28:37.660 --> 00:28:41.380]  上帝在我身上想我做些什麼
[00:28:41.380 --> 00:28:44.660]  尋求上帝的旨意的目的是什麼
[00:28:44.660 --> 00:28:46.740]  好使你們行事爲人
[00:28:46.740 --> 00:28:47.580]  對得起主
[00:28:47.580 --> 00:28:49.260]  凡事蒙他喜悅
[00:28:49.260 --> 00:28:50.420]  在一切善事上
[00:28:50.420 --> 00:28:53.380]  結果使對神的認識更有長壽
[00:28:53.380 --> 00:28:56.140]  尋求上帝旨意的目的
[00:28:56.140 --> 00:28:58.940]  是要討他喜悅
[00:28:58.940 --> 00:29:01.260]  對不對
[00:29:01.260 --> 00:29:03.300]  明白上帝旨意的目的
[00:29:03.300 --> 00:29:04.460]  不是明白上帝旨意
[00:29:04.460 --> 00:29:05.700]  明白上帝旨意的目的
[00:29:05.700 --> 00:29:07.300]  不是要履行上帝旨意
[00:29:07.300 --> 00:29:10.340]  明白上帝旨意的目的是想
[00:29:10.340 --> 00:29:12.260]  履行的過程裏面
[00:29:12.260 --> 00:29:13.780]  討他的喜悅
[00:29:13.780 --> 00:29:15.860]  這個就是動機
[00:29:15.860 --> 00:29:17.340]  看到嗎 弟兄姐妹
[00:29:17.340 --> 00:29:19.180]  這個不是一個律法
[00:29:19.180 --> 00:29:21.060]  律法的要求
[00:29:21.060 --> 00:29:22.460]  就是按照工作
[00:29:22.460 --> 00:29:25.260]  你要這麼做我就這麼做
[00:29:25.260 --> 00:29:26.940]  但是不是的
[00:29:26.940 --> 00:29:28.140]  這個是一個
[00:29:28.140 --> 00:29:30.420]  我知道他想我做些什麼的時候
[00:29:30.420 --> 00:29:31.900]  我就會去做
[00:29:31.900 --> 00:29:35.340]  來討他的喜悅
[00:29:35.340 --> 00:29:37.900]  弟兄 你不會趁你老婆生日
[00:29:37.900 --> 00:29:41.700]  或者情人節送菊花給她
[00:29:41.700 --> 00:29:43.180]  如果會的話
[00:29:43.180 --> 00:29:45.980]  你老婆的喜好一定是很特別的
[00:29:45.980 --> 00:29:47.860]  你就問 哇 弟兄 你老婆經常送菊花
[00:29:47.860 --> 00:29:48.660]  你老婆死了
[00:29:48.660 --> 00:29:50.060]  不是啊 她喜歡菊花
[00:29:50.060 --> 00:29:51.500]  啊 不是吧
[00:29:51.500 --> 00:29:53.020]  我很少聽人喜歡菊花
[00:29:53.020 --> 00:29:56.820]  是啊 她覺得菊花夠清高的
[00:29:56.820 --> 00:29:59.900]  我們中國文化菊是很清高的
[00:29:59.900 --> 00:30:01.900]  然後她說更環保
[00:30:01.900 --> 00:30:06.220]  到她沒丟屍的時候可以衝來喝
[00:30:06.220 --> 00:30:08.540]  他老婆真的很特別
[00:30:08.540 --> 00:30:09.620]  萬中無一
[00:30:09.620 --> 00:30:11.860]  而且真的很可愛的老婆
[00:30:11.860 --> 00:30:16.140]  因爲菊花從年初到年尾都夠便宜
[00:30:16.140 --> 00:30:17.740]  而且積得久
[00:30:17.740 --> 00:30:19.140]  你什麼時候見過情人節
[00:30:19.140 --> 00:30:20.420]  菊花炒到一百塊一枝
[00:30:20.420 --> 00:30:21.220]  當然不可能了
[00:30:21.220 --> 00:30:26.180]  清明節都炒不到那麼貴了
[00:30:26.180 --> 00:30:29.420]  如果有一個這樣的太太
[00:30:29.420 --> 00:30:31.660]  她的老公也是這麼做
[00:30:31.660 --> 00:30:35.260]  就是討她的喜悅
[00:30:35.260 --> 00:30:36.300]  對不對
[00:30:36.300 --> 00:30:39.420]  你趁你老婆生日送菊花給她
[00:30:39.420 --> 00:30:41.220]  你想她死啊
[00:30:41.220 --> 00:30:43.980]  暗語就是老婆你快點死
[00:30:43.980 --> 00:30:47.060]  你死了之後我還是買一些菊花給你
[00:30:47.060 --> 00:30:47.820]  不會的
[00:30:47.820 --> 00:30:54.140]  你喜歡她你就會做她想要的東西
[00:30:54.140 --> 00:30:58.300]  在11月10號
[00:30:58.300 --> 00:31:01.020]  我和師母和兩對夫婦
[00:31:01.020 --> 00:31:02.100]  帶了兩對夫婦上去
[00:31:02.100 --> 00:31:02.860]  不是我們教會
[00:31:02.860 --> 00:31:04.420]  帶了上去廣州
[00:31:04.420 --> 00:31:05.300]  有夫婦節
[00:31:05.300 --> 00:31:07.100]  給他們分享見證
[00:31:07.100 --> 00:31:08.620]  其中一對上去
[00:31:08.620 --> 00:31:10.220]  有個太太
[00:31:10.220 --> 00:31:12.100]  因爲新婚兩個月而已
[00:31:12.100 --> 00:31:14.900]  太太上臺說了一句話
[00:31:14.900 --> 00:31:17.260]  我們全場104對夫婦
[00:31:17.260 --> 00:31:19.380]  鴉雀無聲
[00:31:19.380 --> 00:31:20.540]  爲什麼鴉雀無聲呢
[00:31:20.540 --> 00:31:22.220]  反應不及
[00:31:22.220 --> 00:31:22.700]  你明白嗎
[00:31:22.700 --> 00:31:24.620]  反應不到
[00:31:24.620 --> 00:31:26.700]  她說結婚兩個多月
[00:31:26.700 --> 00:31:30.140]  每天我老公放工回來
[00:31:30.140 --> 00:31:33.260]  她老公已經60歲了
[00:31:33.260 --> 00:31:36.900]  我都拿一雙拖鞋給她
[00:31:36.900 --> 00:31:39.140]  全場不懂得反應
[00:31:39.140 --> 00:31:40.900]  在廣州全場沒有人懂得
[00:31:40.900 --> 00:31:43.780]  不要在廣州香港沒有反應
[00:31:43.780 --> 00:31:44.900]  拿拖鞋
[00:31:44.900 --> 00:31:46.820]  弟兄你放工回家
[00:31:46.820 --> 00:31:49.180]  一進門你老婆拿拖鞋出來
[00:31:49.180 --> 00:31:50.660]  你會覺得是什麼
[00:31:50.660 --> 00:31:55.500]  你怕她打你而已
[00:31:55.500 --> 00:31:56.700]  你以爲她真的會這麼好心
[00:31:56.700 --> 00:31:57.780]  拿一雙拖鞋出來給你換
[00:31:57.780 --> 00:31:59.500]  這麼好死
[00:31:59.500 --> 00:32:01.140]  想打我
[00:32:01.140 --> 00:32:04.700]  拿拖鞋來想刮我
[00:32:04.700 --> 00:32:11.260]  所以全場突然不知怎樣回應
[00:32:11.260 --> 00:32:12.540]  到晚上喫飯的時候
[00:32:12.540 --> 00:32:13.020]  我就問她
[00:32:13.020 --> 00:32:15.300]  你真的拿拖鞋給你老公
[00:32:15.300 --> 00:32:15.980]  她說是呀
[00:32:15.980 --> 00:32:18.460]  她喜歡
[00:32:18.460 --> 00:32:21.060]  她喜歡
[00:32:21.060 --> 00:32:23.940]  弟兄聽到心都酸了
[00:32:23.940 --> 00:32:25.140]  我當然喜歡
[00:32:25.140 --> 00:32:28.620]  你見你老婆會做這件事嗎
[00:32:28.620 --> 00:32:29.660]  不過我不喜歡
[00:32:29.660 --> 00:32:35.620]  在家裏我不穿拖鞋
[00:32:35.620 --> 00:32:37.580]  這個姐妹
[00:32:37.580 --> 00:32:41.100]  這個太太說出重點
[00:32:41.100 --> 00:32:43.660]  重點是她做一件事
[00:32:43.660 --> 00:32:44.740]  是她老公喜歡的
[00:32:44.740 --> 00:32:45.940]  我管你喜不喜歡
[00:32:45.940 --> 00:32:49.940]  全場聽完我心裏很譁然
[00:32:49.940 --> 00:32:51.260]  不是吧
[00:32:51.260 --> 00:32:53.740]  拿拖鞋
[00:32:53.740 --> 00:32:56.900]  下面的太太說拿拖鞋
[00:32:56.900 --> 00:33:00.020]  不拿鑊鏟已經很好了
[00:33:00.020 --> 00:33:02.140]  拿拖鞋
[00:33:02.140 --> 00:33:04.180]  殺了我
[00:33:04.180 --> 00:33:06.860]  但是她說出重點
[00:33:06.860 --> 00:33:10.180]  要討她太太喜悅
[00:33:10.180 --> 00:33:12.460]  另一對夫婦
[00:33:12.460 --> 00:33:15.020]  之前我有一次
[00:33:15.020 --> 00:33:17.580]  和他們去湖南退休
[00:33:17.580 --> 00:33:21.180]  早餐我們幾對夫婦坐在那裏
[00:33:21.180 --> 00:33:31.260]  見到她一下來她拿着丈夫的保暖杯
[00:33:31.260 --> 00:33:32.580]  拿了保暖杯出來
[00:33:32.580 --> 00:33:34.420]  保暖杯坐在熱水裏
[00:33:34.420 --> 00:33:34.940]  坐在熱水裏
[00:33:34.940 --> 00:33:37.820]  然後她就拿了些材料出來
[00:33:37.820 --> 00:33:39.860]  什麼紅棗
[00:33:39.860 --> 00:33:42.460]  龍眼桔什麼圓桂
[00:33:42.460 --> 00:33:44.300]  桂圓
[00:33:44.300 --> 00:33:47.540]  拿出來當我裏面就蔥
[00:33:47.540 --> 00:33:48.900]  我就擠了一句
[00:33:48.900 --> 00:33:50.940]  我擠了她一句
[00:33:50.940 --> 00:33:53.900]  你在房間衝着拿下來
[00:33:53.900 --> 00:33:56.380]  你當着我們幾對夫婦的面這樣做
[00:33:56.380 --> 00:33:59.620]  你想怎樣
[00:33:59.620 --> 00:34:03.020]  現在是擺擂臺鬥過
[00:34:03.020 --> 00:34:05.260]  明明我太太不罵我
[00:34:05.260 --> 00:34:06.700]  後果就是每個太太
[00:34:06.700 --> 00:34:09.100]  你看人家對你太太多好
[00:34:09.100 --> 00:34:10.180]  你挑戰她
[00:34:10.180 --> 00:34:14.820]  挑機她對我們這麼多
[00:34:14.820 --> 00:34:15.780]  我真是受不了
[00:34:15.780 --> 00:34:16.500]  我擠了一句
[00:34:16.500 --> 00:34:17.660]  然後她就說
[00:34:17.660 --> 00:34:18.380]  不是
[00:34:18.380 --> 00:34:20.780]  因爲在房間衝着拿下來
[00:34:20.780 --> 00:34:22.820]  我不知道她幾點起牀
[00:34:22.820 --> 00:34:26.340]  又不知道她什麼時候喝
[00:34:26.340 --> 00:34:28.660]  下來現在才衝
[00:34:28.660 --> 00:34:31.140]  焗一焗纔剛剛好
[00:34:31.140 --> 00:34:33.260]  是好喝的
[00:34:33.260 --> 00:34:38.300]  我都立刻收聲不說話
[00:34:38.300 --> 00:34:41.420]  然後旁邊的女人還多兩句
[00:34:41.420 --> 00:34:44.780]  看人家多細心
[00:34:44.780 --> 00:34:46.860]  還多踩兩腳
[00:34:46.860 --> 00:34:48.460]  你已經無話可說了
[00:34:48.460 --> 00:34:49.900]  她不是挑機
[00:34:49.900 --> 00:34:51.500]  她說知道你怎麼看
[00:34:51.500 --> 00:34:56.100]  我現在爲了我太太做的
[00:34:56.100 --> 00:35:01.980]  全場的男人都不知去哪裏找洞圈
[00:35:01.980 --> 00:35:03.100]  重點是什麼
[00:35:03.100 --> 00:35:04.700]  姐妹你不要要求你老公
[00:35:04.700 --> 00:35:08.580]  明天拿個暖水壺
[00:35:08.580 --> 00:35:12.100]  像牧師那樣說
[00:35:12.100 --> 00:35:13.500]  重點是
[00:35:13.500 --> 00:35:14.500]  聽清楚重點
[00:35:14.500 --> 00:35:17.020]  剛纔都是例子
[00:35:17.020 --> 00:35:20.060]  重點是
[00:35:20.060 --> 00:35:24.300]  你會討你的另一半喜悅
[00:35:24.300 --> 00:35:28.700]  做他想要的東西
[00:35:28.700 --> 00:35:30.700]  對不對
[00:35:30.700 --> 00:35:33.700]  這是很自然的事情
[00:35:33.700 --> 00:35:35.300]  保羅所在加拿大書一章十四句
[00:35:35.300 --> 00:35:37.340]  我現在是要得人的心
[00:35:37.340 --> 00:35:38.900]  還是要得神的心
