
[00:00:00.000 --> 00:00:02.000]  各位姐妹主內平安
[00:21:03.000 --> 00:21:06.000]  我個人很喜歡一個美國神學家
[00:21:06.000 --> 00:21:08.000]  尼泊爾的土文
[00:21:08.000 --> 00:21:10.000]  請大家聽我讀
[00:21:10.000 --> 00:21:12.000]  神啊
[00:21:12.000 --> 00:21:14.000]  請賜予我寧靜
[00:21:14.000 --> 00:21:19.000]  好讓我能夠接受我無法改變的事
[00:21:19.000 --> 00:21:21.000]  請賜予我勇氣
[00:21:21.000 --> 00:21:25.000]  好讓我能夠改變我能夠去改變的事
[00:21:25.000 --> 00:21:27.000]  請賜予我睿智
[00:21:27.000 --> 00:21:33.000]  好讓我能夠區別以上兩者的不同
[00:21:33.000 --> 00:21:34.000]  是的
[00:21:34.000 --> 00:21:36.000]  我們的祈禱是有一位對象
[00:21:36.000 --> 00:21:38.000]  祂就是創天造地
[00:21:38.000 --> 00:21:39.000]  色在金在
[00:21:39.000 --> 00:21:43.000]  將要來臨的上主
[00:21:43.000 --> 00:21:44.000]  或者
[00:21:44.000 --> 00:21:47.000]  我們都希望事事順心
[00:21:47.000 --> 00:21:51.000]  但現實人生往往就是苦樂參半
[00:21:51.000 --> 00:21:55.000]  當中有很多事都令人不安
[00:21:55.000 --> 00:21:56.000]  因此
[00:21:56.000 --> 00:21:59.000]  我們更加需要向神祈求
[00:21:59.000 --> 00:22:00.000]  寧靜
[00:22:00.000 --> 00:22:02.000]  勇氣
[00:22:02.000 --> 00:22:04.000]  和睿智
[00:22:04.000 --> 00:22:08.000]  讓大家在信仰的路上站立得穩
[00:22:08.000 --> 00:22:09.000]  另外
[00:22:09.000 --> 00:22:11.000]  相信各位都會同意
[00:22:11.000 --> 00:22:14.000]  藉着禱告和上主溝通
[00:22:14.000 --> 00:22:16.000]  其實不知不覺之間
[00:22:16.000 --> 00:22:18.000]  我們的心態也都改變了
[00:22:18.000 --> 00:22:20.000]  更新了
[00:22:20.000 --> 00:22:22.000]  但大家有沒有想過
[00:22:22.000 --> 00:22:25.000]  祈禱對事情的發展
[00:22:25.000 --> 00:22:28.000]  其實有好的幫助
[00:22:28.000 --> 00:22:31.000]  早一段時間看了一篇文章
[00:22:31.000 --> 00:22:34.000]  提到在美國加州大學
[00:22:34.000 --> 00:22:36.000]  有一位前任教授
[00:22:36.000 --> 00:22:37.000]  帕德
[00:22:37.000 --> 00:22:39.000]  他在8283年
[00:22:39.000 --> 00:22:40.000]  在醫院裏面
[00:22:40.000 --> 00:22:43.000]  做了一個實驗
[00:22:43.000 --> 00:22:46.000]  他邀請了400位病友
[00:22:46.000 --> 00:22:48.000]  分爲兩組
[00:22:48.000 --> 00:22:49.000]  其中一組
[00:22:49.000 --> 00:22:51.000]  請一些基督徒
[00:22:51.000 --> 00:22:55.000]  爲這些病友的情況代禱
[00:22:55.000 --> 00:22:57.000]  另一組是沒有的
[00:22:57.000 --> 00:23:00.000]  經過十個月的安排之後
[00:23:00.000 --> 00:23:02.000]  這位帕德
[00:23:02.000 --> 00:23:05.000]  發現了一些有趣的結果
[00:23:05.000 --> 00:23:08.000]  接受代禱的病友
[00:23:08.000 --> 00:23:11.000]  他們需要抗生素的比例
[00:23:11.000 --> 00:23:15.000]  比沒有人代禱的少5倍
[00:23:15.000 --> 00:23:17.000]  接受代禱的病友
[00:23:17.000 --> 00:23:19.000]  出現肺部積水的情況
[00:23:19.000 --> 00:23:21.000]  是少3倍
[00:23:21.000 --> 00:23:23.000]  接受代禱的病友
[00:23:23.000 --> 00:23:25.000]  發現他們沒有一個
[00:23:25.000 --> 00:23:29.000]  需要人工呼吸器的幫助
[00:23:29.000 --> 00:23:30.000]  相反
[00:23:30.000 --> 00:23:32.000]  那些沒有人代禱的
[00:23:32.000 --> 00:23:34.000]  就有12位需要
[00:23:34.000 --> 00:23:35.000]  另外
[00:23:35.000 --> 00:23:37.000]  接受代禱的病友
[00:23:37.000 --> 00:23:38.000]  他們的併發症
[00:23:38.000 --> 00:23:40.000]  是少三成以上
[00:23:40.000 --> 00:23:42.000]  總括來說
[00:23:42.000 --> 00:23:44.000]  統計學上證明了
[00:23:44.000 --> 00:23:47.000]  那些有人爲他代禱的病友
[00:23:47.000 --> 00:23:49.000]  他們的狀況
[00:23:49.000 --> 00:23:51.000]  明顯是較爲理想
[00:23:51.000 --> 00:23:53.000]  原來禱告
[00:23:53.000 --> 00:23:55.000]  對治療的果效
[00:23:55.000 --> 00:23:58.000]  絕對不是癡人說夢
[00:23:58.000 --> 00:24:00.000]  另一方面
[00:24:00.000 --> 00:24:03.000]  彼得前書的作者又提到
[00:24:03.000 --> 00:24:07.000]  最要緊的是彼此切實相愛
[00:24:07.000 --> 00:24:10.000]  相信大家都瞭解
[00:24:10.000 --> 00:24:13.000]  當時作爲寄居者
[00:24:13.000 --> 00:24:15.000]  客裏的信仰羣體
[00:24:15.000 --> 00:24:19.000]  他們是被主流社會邊緣化
[00:24:19.000 --> 00:24:22.000]  假如他們不能夠彼此輔助
[00:24:22.000 --> 00:24:23.000]  相親相愛
[00:24:23.000 --> 00:24:27.000]  怎樣去承受這些挑戰和壓迫
[00:24:27.000 --> 00:24:32.000]  當時教會面對迫害的威脅
[00:24:32.000 --> 00:24:35.000]  他們深信神會有公平的審判
[00:24:35.000 --> 00:24:37.000]  主必快樂
[00:24:37.000 --> 00:24:39.000]  他們在歷史的終結
[00:24:39.000 --> 00:24:41.000]  就會得到安慰
[00:24:41.000 --> 00:24:43.000]  同時能夠藉着彼此相愛
[00:24:43.000 --> 00:24:45.000]  而增強信心
[00:24:45.000 --> 00:24:47.000]  當輕微的問題出現的時候
[00:24:47.000 --> 00:24:49.000]  彼此相愛的羣體
[00:24:49.000 --> 00:24:53.000]  又較容易彼此饒恕
[00:24:53.000 --> 00:24:57.000]  今日根據國家宗教事務局
[00:24:57.000 --> 00:25:01.000]  公佈關於宗教臨時活動地點的審批管理辦法
[00:25:01.000 --> 00:25:07.000]  中國政府對宗教羣體的監控越來越嚴厲
[00:25:07.000 --> 00:25:09.000]  國內的知體
[00:25:09.000 --> 00:25:11.000]  相信十分明白體會
[00:25:11.000 --> 00:25:16.000]  切實彼此相愛是非常重要
[00:25:16.000 --> 00:25:18.000]  至於我們土葬弟兄姊妹
[00:25:18.000 --> 00:25:20.000]  關於彼此相愛
[00:25:20.000 --> 00:25:24.000]  今天我們總是留意些什麼呢
[00:25:24.000 --> 00:25:26.000]  我相信我們要想一想
[00:25:26.000 --> 00:25:29.000]  我們怎樣才能夠以愛
[00:25:29.000 --> 00:25:31.000]  去對待一些
[00:25:31.000 --> 00:25:33.000]  我不是那麼喜歡
[00:25:33.000 --> 00:25:38.000]  甚至和我有嫌隙的知體
[00:25:38.000 --> 00:25:40.000]  我們在教會里
[00:25:40.000 --> 00:25:42.000]  人會有不同的意見
[00:25:42.000 --> 00:25:44.000]  我們可不可以用愛
[00:25:44.000 --> 00:25:46.000]  去回應這些朋友呢
[00:25:46.000 --> 00:25:48.000]  我們是否忽略他們呢
[00:25:48.000 --> 00:25:50.000]  以避免發生衝突
[00:25:50.000 --> 00:25:53.000]  我們會不會說他們的閒話呢
[00:25:53.000 --> 00:25:55.000]  我們是否願意接觸他們
[00:25:55.000 --> 00:25:59.000]  尋求和他們和解呢
[00:25:59.000 --> 00:26:01.000]  相信大家都明白
[00:26:01.000 --> 00:26:03.000]  彼此相愛
[00:26:03.000 --> 00:26:06.000]  從來都不應該掛在口邊
[00:26:06.000 --> 00:26:10.000]  是要有具體的行動
[00:26:10.000 --> 00:26:18.000]  不知道大家記不記得本季的季題是什麼
[00:26:18.000 --> 00:26:20.000]  本季的季題是
[00:26:20.000 --> 00:26:22.000]  建立門徒
[00:26:22.000 --> 00:26:24.000]  愛在神家
[00:26:24.000 --> 00:26:26.000]  但願我們校法主的榜樣
[00:26:26.000 --> 00:26:30.000]  就好像在約翰福音所記的
[00:26:30.000 --> 00:26:33.000]  也請大家幫我讀出這兩段經文
[00:26:33.000 --> 00:26:57.000]  彼此洗腳
[00:26:57.000 --> 00:26:59.000]  互相服侍
[00:26:59.000 --> 00:27:01.000]  彼此相愛
[00:27:01.000 --> 00:27:03.000]  是耶穌教導我們
[00:27:03.000 --> 00:27:05.000]  吩咐我們的
[00:27:05.000 --> 00:27:07.000]  但願我們能夠努力去實踐
[00:27:07.000 --> 00:27:13.000]  至於愛能遮掩許多的罪
[00:27:13.000 --> 00:27:17.000]  不是指我們漠視別人所犯的罪
[00:27:17.000 --> 00:27:19.000]  而是指我們不會張揚
[00:27:19.000 --> 00:27:22.000]  不急於去定別人的罪
[00:27:22.000 --> 00:27:24.000]  反而是願意去原諒
[00:27:24.000 --> 00:27:26.000]  就好像主督們所說
[00:27:26.000 --> 00:27:28.000]  赦免我們的罪
[00:27:28.000 --> 00:27:32.000]  是我們也赦免犯虧欠我們的人
[00:27:32.000 --> 00:27:34.000]  但這裏我們要小心
[00:27:34.000 --> 00:27:36.000]  作爲信仰的羣體
[00:27:36.000 --> 00:27:39.000]  我們當然重視愛
[00:27:39.000 --> 00:27:42.000]  但同時我們也很重視公義
[00:27:42.000 --> 00:27:44.000]  當教會有肢體
[00:27:44.000 --> 00:27:47.000]  竟然作奸犯科的時候
[00:27:47.000 --> 00:27:50.000]  我們是不是一味的包容
[00:27:50.000 --> 00:27:52.000]  饒恕呢
[00:27:52.000 --> 00:27:55.000]  這個很值得我們去思考
[00:27:55.000 --> 00:27:57.000]  特別是近年來世界各地
[00:27:57.000 --> 00:27:59.000]  先後又發生不少
[00:27:59.000 --> 00:28:01.000]  教會的牧者和領袖
[00:28:01.000 --> 00:28:05.000]  牽涉到金錢和性方面的罪行
[00:28:05.000 --> 00:28:06.000]  加上近年來
[00:28:06.000 --> 00:28:10.000]  香港教會都發生性騷擾的事件
[00:28:10.000 --> 00:28:13.000]  都是令我們痛心疾首
[00:28:13.000 --> 00:28:17.000]  性、權、錢的誘惑
[00:28:17.000 --> 00:28:20.000]  確實是不能夠掉以輕心
[00:28:20.000 --> 00:28:22.000]  爲了要防微杜漸
[00:28:22.000 --> 00:28:25.000]  我們是需要有更好的措施去監督
[00:28:25.000 --> 00:28:27.000]  同時不可缺少的
[00:28:27.000 --> 00:28:32.000]  就是在禱告裏面求主憐憫和保守
[00:28:32.000 --> 00:28:34.000]  今天因爲時間的關係
[00:28:34.000 --> 00:28:36.000]  我只是和大家
[00:28:36.000 --> 00:28:39.000]  反思了這段經文部分的重點
[00:28:39.000 --> 00:28:42.000]  盼望在下一次的正道的時候
[00:28:42.000 --> 00:28:44.000]  我會繼續和大家分享
[00:28:44.000 --> 00:28:47.000]  這個接待和運用恩賜
[00:28:47.000 --> 00:28:51.000]  去彼此服侍的教導
[00:28:51.000 --> 00:28:53.000]  我們因爲愛上帝
[00:28:53.000 --> 00:28:56.000]  並靠着聖靈的能力去做事
[00:28:56.000 --> 00:28:58.000]  神就將會以我們
[00:28:58.000 --> 00:29:00.000]  現在不能夠明白的方法
[00:29:00.000 --> 00:29:03.000]  在上主的新世界最終來到的時候
[00:29:03.000 --> 00:29:06.000]  成爲祂的一部分
[00:29:06.000 --> 00:29:10.000]  正正是成功不必我在
[00:29:10.000 --> 00:29:14.000]  功成其中有我
[00:29:14.000 --> 00:29:16.000]  是什麼意思呢?
[00:29:16.000 --> 00:29:18.000]  就好像用一個例子
[00:29:18.000 --> 00:29:21.000]  司徒彼得爲主殉道
[00:29:21.000 --> 00:29:25.000]  他是看不到基督教終於成爲了
[00:29:25.000 --> 00:29:27.000]  羅馬帝國的國家
[00:29:27.000 --> 00:29:30.000]  但是彼得對於福音的廣傳
[00:29:30.000 --> 00:29:32.000]  和上帝國的貢獻
[00:29:32.000 --> 00:29:35.000]  是從來不會抹殺
[00:29:35.000 --> 00:29:38.000]  所以親愛的弟兄姊妹
[00:29:38.000 --> 00:29:41.000]  今天我們所做的任何努力
[00:29:41.000 --> 00:29:43.000]  都是不會徒然的
[00:29:43.000 --> 00:29:46.000]  我們不應該說沒有辦法改變這個世界
[00:29:46.000 --> 00:29:50.000]  要留待主耶穌回來才能夠處理
[00:29:50.000 --> 00:29:52.000]  假如有人說
[00:29:52.000 --> 00:29:56.000]  這個世界爭取公義只是白費心機
[00:29:56.000 --> 00:29:57.000]  又或者有人說
[00:29:57.000 --> 00:30:00.000]  將來有一天上帝會送我們去天堂
[00:30:00.000 --> 00:30:02.000]  然後毀滅這個世界
[00:30:02.000 --> 00:30:04.000]  所以現在根本什麼都不用做
[00:30:04.000 --> 00:30:05.000]  又或者有人說
[00:30:05.000 --> 00:30:07.000]  不同民族之間的仇恨
[00:30:07.000 --> 00:30:09.000]  不同文化之間的衝突
[00:30:09.000 --> 00:30:11.000]  不同羣體之間的隔膜
[00:30:11.000 --> 00:30:13.000]  甚至教會里面的紛爭
[00:30:13.000 --> 00:30:15.000]  分裂都是改變不了的
[00:30:15.000 --> 00:30:19.000]  一切努力和嘗試都是浪費力氣
[00:30:19.000 --> 00:30:22.000]  我們應該要提出反對
[00:30:22.000 --> 00:30:26.000]  因爲我們的主耶穌基督已經復活
[00:30:26.000 --> 00:30:28.000]  新的世界已經誕生
[00:30:28.000 --> 00:30:31.000]  現今的世界不可能的事
[00:30:31.000 --> 00:30:35.000]  在新的世界都變得有可能
[00:30:35.000 --> 00:30:36.000]  初期教會的信徒
[00:30:36.000 --> 00:30:39.000]  相信新的世界已經誕生
[00:30:39.000 --> 00:30:41.000]  所以即使羅馬帝國如何打擊他們
[00:30:41.000 --> 00:30:43.000]  逼迫他們
[00:30:43.000 --> 00:30:47.000]  都阻止不了他們活出新的生命
[00:30:47.000 --> 00:30:49.000]  他們一樣很努力的去救濟窮人
[00:30:49.000 --> 00:30:50.000]  照顧病患
[00:30:50.000 --> 00:30:55.000]  甚至幫助一些他們素不相識的人
[00:30:55.000 --> 00:30:57.000]  初期教會的信徒
[00:30:57.000 --> 00:31:01.000]  他們相信好消息是真實的
[00:31:01.000 --> 00:31:03.000]  並且用來激勵他們去禱告
[00:31:03.000 --> 00:31:08.000]  和努力去實踐彼此相愛
[00:31:08.000 --> 00:31:09.000]  今日
[00:31:09.000 --> 00:31:15.000]  我們願意跟隨先賢先哲的腳蹤去行嗎?
[00:31:15.000 --> 00:31:18.000]  我們願意與神同工嗎?
[00:31:18.000 --> 00:31:20.000]  求上主幫助我們
