
[00:00:00.000 --> 00:00:02.580]  今天說的是「破障人生」
[00:14:37.400 --> 00:14:39.000]  即是說神說有光有光
[00:14:39.000 --> 00:14:40.100]  促世紀
[00:14:40.100 --> 00:14:41.500]  大家覺得很感動
[00:14:41.500 --> 00:14:43.200]  這個講完突然間用回
[00:14:43.200 --> 00:14:45.100]  當時立校
[00:14:45.100 --> 00:14:46.500]  在黑暗的時候
[00:14:46.500 --> 00:14:48.400]  很想神的光照下來
[00:14:48.400 --> 00:14:50.100]  Let there be light
[00:14:50.100 --> 00:14:51.400]  這麼感動
[00:14:51.400 --> 00:14:53.300]  很感動
[00:14:53.300 --> 00:14:55.600]  一個全球十大的大學
[00:14:55.600 --> 00:14:57.400]  全美國心理學第一
[00:14:57.400 --> 00:14:58.100]  我覺得很感動
[00:14:58.100 --> 00:14:59.600]  不過還沒講完
[00:14:59.600 --> 00:15:01.600]  他下一句說什麼
[00:15:01.600 --> 00:15:03.100]  But now
[00:15:03.100 --> 00:15:05.700]  We are the light
[00:15:05.700 --> 00:15:06.500]  嘩
[00:15:06.500 --> 00:15:08.100]  我突然間震一震
[00:15:08.100 --> 00:15:09.000]  我女兒在台上
[00:15:09.000 --> 00:15:10.500]  我跟她談不了話
[00:15:10.500 --> 00:15:12.700]  她說現在不是上帝有光
[00:15:12.700 --> 00:15:13.800]  我就是光
[00:15:13.800 --> 00:15:14.800]  我們就是光
[00:15:14.800 --> 00:15:16.600]  我們就帶著前路走
[00:15:16.600 --> 00:15:17.400]  嘩
[00:15:17.400 --> 00:15:18.600]  我想起過去幾十年
[00:15:18.600 --> 00:15:19.500]  人帶著前路
[00:15:19.500 --> 00:15:20.400]  第一次世界大戰
[00:15:20.400 --> 00:15:21.300]  第二次世界大戰
[00:15:21.300 --> 00:15:22.700]  現在氣候變化
[00:15:22.700 --> 00:15:25.200]  死定了
[00:15:25.200 --> 00:15:26.300]  你明不明白為什麼
[00:15:26.300 --> 00:15:30.200]  司祭若寒說
[00:15:30.200 --> 00:15:31.900]  悔改的洗禮
[00:15:31.900 --> 00:15:34.700]  因為人太自大了
[00:15:34.700 --> 00:15:35.700]  我們的改變
[00:15:35.700 --> 00:15:38.700]  一定是跟我們自己開始
[00:15:38.700 --> 00:15:40.000]  然後我跟女兒說
[00:15:40.000 --> 00:15:41.300]  你聽不聽得懂她說話
[00:15:41.300 --> 00:15:42.000]  當然明白
[00:15:42.000 --> 00:15:43.100]  因為是英文
[00:15:43.100 --> 00:15:43.900]  但是你聽不明白
[00:15:43.900 --> 00:15:47.900]  她後面說的是什麼價值觀
[00:15:47.900 --> 00:15:50.700]  第一次說我們要小心
[00:15:50.700 --> 00:15:51.600]  Let there be light
[00:15:51.600 --> 00:15:53.600]  We will never be the light
[00:15:53.600 --> 00:15:55.000]  我們永遠都不是那個光
[00:15:55.000 --> 00:15:57.100]  我們是反照神的光
[00:15:57.100 --> 00:15:59.900]  世界之光是耶穌
[00:15:59.900 --> 00:16:02.800]  我們是鹽和光
[00:16:02.800 --> 00:16:06.300]  不過是反照神的榮美
[00:16:06.300 --> 00:16:07.700]  所以跟她旁邊的人說
[00:16:07.700 --> 00:16:11.000]  你是反照神的光的
[00:16:11.000 --> 00:16:12.100]  小心啊
[00:16:12.100 --> 00:16:13.200]  世界很好啊
[00:16:13.200 --> 00:16:14.400]  自己搞定啊
[00:16:14.400 --> 00:16:15.400]  慢慢來啊
[00:16:15.400 --> 00:16:16.400]  No
[00:16:16.400 --> 00:16:17.700]  第一件事
[00:16:17.700 --> 00:16:20.000]  司祭若寒叫我們突破人生
[00:16:20.000 --> 00:16:21.600]  要以神為班神
[00:16:21.600 --> 00:16:23.000]  要神的角度
[00:16:23.000 --> 00:16:24.800]  就可以重演
[00:16:24.800 --> 00:16:28.400]  重新演繹人生
[00:16:28.400 --> 00:16:29.900]  看內心
[00:16:29.900 --> 00:16:31.100]  看上帝
[00:16:31.100 --> 00:16:32.000]  第一件事
[00:16:32.000 --> 00:16:34.500]  安靜下來
[00:16:34.500 --> 00:16:36.800]  我們有沒有什麼後悔呢
[00:16:36.800 --> 00:16:38.500]  我們這樣走下去
[00:16:38.500 --> 00:16:39.400]  去到最後一天
[00:16:39.400 --> 00:16:41.500]  有沒有什麼我們發現
[00:16:41.500 --> 00:16:42.900]  我們追錯了
[00:16:42.900 --> 00:16:45.500]  今天就要扭轉
[00:16:45.500 --> 00:16:47.400]  今天就要開始
[00:16:47.400 --> 00:16:48.200]  破章二
[00:16:48.200 --> 00:16:51.200]  她繼續說下去
[00:16:51.200 --> 00:16:52.200]  很精彩
[00:16:52.200 --> 00:16:53.900]  第七節到第九節
[00:16:53.900 --> 00:16:54.700]  我們一起唸
[00:16:54.700 --> 00:16:55.600]  一二三
[00:16:55.600 --> 00:16:57.200]  若寒對那出來
[00:16:57.200 --> 00:16:59.800]  要受他洗的眾人說
[00:16:59.800 --> 00:17:01.400]  毒蛇的種類
[00:17:01.400 --> 00:17:05.000]  上次司祭門逃避張諾的憤怒
[00:17:05.000 --> 00:17:07.300]  你不要接觸火之外
[00:17:07.300 --> 00:17:09.500]  與悔改的心相稱
[00:17:09.500 --> 00:17:11.400]  不要自己心對說
[00:17:11.400 --> 00:17:14.500]  有爸爸大寒為寒途的祖宗
[00:17:14.500 --> 00:17:15.900]  我祖宗的門
[00:17:15.900 --> 00:17:18.300]  誓言從這西石九宗
[00:17:18.300 --> 00:17:21.200]  和爸爸大寒傾氣至宣來
[00:17:21.200 --> 00:17:24.500]  現在父子已經放在樹根上
[00:17:24.500 --> 00:17:26.700]  凡是見到過時的雪
[00:17:26.700 --> 00:17:28.000]  就要散開了
[00:17:28.000 --> 00:17:30.000]  不要再火了
[00:17:30.000 --> 00:17:33.400]  劉德怡中文譯叫做相稱
[00:17:33.400 --> 00:17:34.100]  原文有點不同
[00:17:34.100 --> 00:17:35.700]  不過用中文來看
[00:17:35.700 --> 00:17:36.500]  她說
[00:17:36.500 --> 00:17:37.800]  你不要以為你是誰
[00:17:37.800 --> 00:17:40.000]  你就可以這樣就行
[00:17:40.000 --> 00:17:44.000]  她不是說信主的福音
[00:17:44.000 --> 00:17:44.900]  幫悔改
[00:17:44.900 --> 00:17:46.500]  她說什麼相稱呢
[00:17:46.500 --> 00:17:47.900]  如果用中文來解釋
[00:17:47.900 --> 00:17:49.400]  我不知道大家
[00:17:49.400 --> 00:17:50.500]  在我們的年代
[00:17:50.500 --> 00:17:52.600]  有沒有去街市買東西
[00:17:52.600 --> 00:17:54.800]  你當然不明白我們的年代
[00:17:54.800 --> 00:17:56.200]  就是街市以前有個稱
[00:17:56.200 --> 00:17:57.900]  不是用榜的
[00:17:57.900 --> 00:18:00.500]  就是買菜買豬肉
[00:18:00.500 --> 00:18:01.900]  稱有兩邊
[00:18:01.900 --> 00:18:03.300]  一邊那個叫什麼
[00:18:03.300 --> 00:18:04.300]  法馬
[00:18:04.300 --> 00:18:05.600]  就是有重量的
[00:18:05.600 --> 00:18:09.500]  另一邊是有個盤
[00:18:09.500 --> 00:18:10.300]  有個碟
[00:18:10.300 --> 00:18:13.400]  把東西兩邊平衡了
[00:18:13.400 --> 00:18:15.200]  就對了
[00:18:15.200 --> 00:18:17.200]  不過有人騙錢
[00:18:17.200 --> 00:18:20.200]  這個弄重一點
[00:18:20.200 --> 00:18:22.000]  明明說一斤變兩斤
[00:18:22.000 --> 00:18:24.700]  我知道了
[00:18:24.700 --> 00:18:26.000]  她說很有趣
[00:18:26.000 --> 00:18:28.300]  如果這樣翻譯
[00:18:28.300 --> 00:18:30.900]  她說我們港信主的悔改
[00:18:30.900 --> 00:18:33.000]  必定會結出果子
[00:18:33.000 --> 00:18:35.300]  是會稱得上的
[00:18:35.300 --> 00:18:38.800]  如果不是騙錢
[00:18:38.800 --> 00:18:39.700]  是不行的
[00:18:39.700 --> 00:18:40.600]  她這樣說
[00:18:40.600 --> 00:18:42.200]  她說你要結出果子
[00:18:42.200 --> 00:18:44.200]  悔改心相稱
[00:18:44.200 --> 00:18:45.200]  Bear fruit
[00:18:45.200 --> 00:18:46.600]  如果直譯
[00:18:46.600 --> 00:18:49.200]  你的repentance是bear fruit
[00:18:49.200 --> 00:18:50.200]  如果不是
[00:18:50.200 --> 00:18:55.000]  你就會面對一個苦頭
[00:18:55.000 --> 00:18:57.300]  在樹根上
[00:18:57.300 --> 00:18:58.100]  隨時坑下來
[00:18:58.100 --> 00:18:59.700]  不是你是什麼身份
[00:18:59.700 --> 00:19:02.700]  不是你有什麼背景
[00:19:02.700 --> 00:19:07.600]  我們今天移民去不同的國家
[00:19:07.600 --> 00:19:10.000]  是有它特定的條款
[00:19:10.000 --> 00:19:11.300]  如果你移民去香港
[00:19:11.300 --> 00:19:13.100]  我們有什麼高財通
[00:19:13.100 --> 00:19:14.100]  有投資移民
[00:19:14.100 --> 00:19:15.200]  三千萬就可以了
[00:19:15.200 --> 00:19:16.100]  不是很多
[00:19:16.100 --> 00:19:18.000]  什麼來香港三千萬
[00:19:18.000 --> 00:19:19.800]  如果你要去美國
[00:19:19.800 --> 00:19:20.600]  五百萬美金
[00:19:20.600 --> 00:19:22.400]  五百萬什麼高卡
[00:19:22.400 --> 00:19:25.700]  英國什麼BNO visa
[00:19:25.700 --> 00:19:29.500]  加拿大有什麼life saver
[00:19:29.500 --> 00:19:33.000]  那你會問天國呢
[00:19:33.000 --> 00:19:35.400]  一切東西都沒用
[00:19:35.400 --> 00:19:37.500]  結出果子
[00:19:37.500 --> 00:19:38.700]  明白嗎
[00:19:38.700 --> 00:19:41.700]  不是你宣告什麼這麼簡單
[00:19:41.700 --> 00:19:42.700]  是你說的東西
[00:19:42.700 --> 00:19:45.400]  你會結出果子
[00:19:45.400 --> 00:19:48.300]  這裡說得很清楚
[00:19:48.300 --> 00:19:50.900]  所以破章爺重新演繹人生
[00:19:50.900 --> 00:19:52.000]  當我們信了主
[00:19:52.000 --> 00:19:55.300]  我們舊的現有的世界教育觀
[00:19:55.300 --> 00:19:56.800]  和天國教育觀
[00:19:56.800 --> 00:19:58.600]  有些是吻合都是好的
[00:19:58.600 --> 00:20:00.500]  但是有不吻合的
[00:20:00.500 --> 00:20:03.100]  我們要重新演繹
[00:20:03.100 --> 00:20:04.400]  否則
[00:20:04.400 --> 00:20:06.200]  詩詩一樣講得很清楚
[00:20:06.200 --> 00:20:07.200]  你要講到做到
[00:20:07.200 --> 00:20:08.200]  你要結出果子
[00:20:08.200 --> 00:20:09.300]  悔改是心傷症
[00:20:09.300 --> 00:20:11.100]  只講不在後果一樣
[00:20:11.100 --> 00:20:12.300]  怎樣啊
[00:20:12.300 --> 00:20:16.700]  堪下來刁在火裡等著
[00:20:16.700 --> 00:20:18.100]  的確我見到很多弟兄姐妹
[00:20:18.100 --> 00:20:18.700]  信了主
[00:20:18.700 --> 00:20:21.200]  他們的心靈改變了
[00:20:21.200 --> 00:20:23.200]  品格改變了
[00:20:23.200 --> 00:20:24.800]  不同了
[00:20:24.800 --> 00:20:26.900]  去探訪去幫人的
[00:20:26.900 --> 00:20:28.900]  但是我同時我見到
[00:20:28.900 --> 00:20:31.300]  我信了主都38年
[00:20:31.300 --> 00:20:33.500]  讀神學服侍了主大約19年
[00:20:33.500 --> 00:20:36.700]  我見到不少基督徒
[00:20:36.700 --> 00:20:38.700]  來到教會
[00:20:38.700 --> 00:20:42.000]  騙人上床也有
[00:20:42.000 --> 00:20:44.900]  為什麼教會的女孩子比較順
[00:20:44.900 --> 00:20:48.200]  女士們小心
[00:20:48.200 --> 00:20:51.000]  有一個騙了人上床幾個
[00:20:51.000 --> 00:20:53.200]  一個男士騙了幾個女的上床
[00:20:53.200 --> 00:20:57.000]  才發現馬上把她們踢走
[00:20:57.000 --> 00:20:59.300]  但是也騙了幾個人
[00:20:59.300 --> 00:21:03.000]  有些人做生意騙錢
[00:21:03.000 --> 00:21:04.200]  賣軟梭
[00:21:04.200 --> 00:21:05.000]  賣軟梭沒問題
[00:21:05.000 --> 00:21:06.300]  我也買了幾個
[00:21:06.300 --> 00:21:09.300]  騙錢賣軟梭的有問題
[00:21:09.300 --> 00:21:11.000]  不要的東西就賣
[00:21:11.000 --> 00:21:12.600]  教會的人比較順
[00:21:12.600 --> 00:21:15.900]  你看看你旁邊的順不順
[00:21:15.900 --> 00:21:17.000]  小心
[00:21:17.000 --> 00:21:17.900]  行不行
[00:21:17.900 --> 00:21:19.600]  小心要分辨
[00:21:19.600 --> 00:21:20.700]  很小心
[00:21:20.700 --> 00:21:23.500]  接著演繹下來
[00:21:23.500 --> 00:21:25.300]  獅子約翰有些對話很有趣
[00:21:25.300 --> 00:21:26.500]  說出做好到底是什麼
[00:21:26.500 --> 00:21:28.400]  接著眾人問獅子約翰
[00:21:28.400 --> 00:21:29.900]  這樣要做些什麼
[00:21:29.900 --> 00:21:31.600]  要做些什麼
[00:21:31.600 --> 00:21:32.600]  獅子約翰回答
[00:21:32.600 --> 00:21:33.600]  我們一起回答好不好
[00:21:33.600 --> 00:21:34.400]  1 2 3
[00:21:34.400 --> 00:21:36.500]  有兩件衣裳的
[00:21:36.500 --> 00:21:38.600]  就份特難肉有的
[00:21:38.600 --> 00:21:39.700]  有性有的
[00:21:39.700 --> 00:21:41.400]  也好寫嘢吓
[00:21:41.400 --> 00:21:43.900]  的確我又見到頂尖門有些很好
[00:21:43.900 --> 00:21:46.800]  他又不擔心我們早完去探訪
[00:21:46.800 --> 00:21:48.400]  探訪的時候有需要的
[00:21:48.400 --> 00:21:50.800]  他又幫我們裝冷氣等等
[00:21:50.800 --> 00:21:55.200]  並且有些他本來可以早退休的
[00:21:55.200 --> 00:21:57.000]  他知道救了建堂為下一代
[00:21:57.000 --> 00:21:58.300]  記不記得我們建堂為什麼
[00:21:58.300 --> 00:22:00.200]  不是為了我們這一代老爺
[00:22:00.200 --> 00:22:00.700]  不是不是不是
[00:22:00.700 --> 00:22:02.400]  我老爺你很年輕
[00:22:02.400 --> 00:22:06.200]  是為下一代
[00:22:06.200 --> 00:22:09.800]  很多頂尖門按鈕
[00:22:09.800 --> 00:22:10.600]  不單止是這樣
[00:22:10.600 --> 00:22:13.000]  有些打算退休的
[00:22:13.000 --> 00:22:16.200]  他說我為臣多打幾年工
[00:22:16.200 --> 00:22:18.700]  有些甚至說我一生都為自己
[00:22:18.700 --> 00:22:20.000]  我要為臣做事
[00:22:20.000 --> 00:22:23.000]  但這種有兩件比一件
[00:22:23.000 --> 00:22:23.800]  明不明白
[00:22:23.800 --> 00:22:24.800]  知道吧
[00:22:24.800 --> 00:22:26.800]  還有我們和成功神學很不同
[00:22:26.800 --> 00:22:29.500]  成功神學說我要財富我要富裕我要健康
[00:22:29.500 --> 00:22:32.200]  但是我們信主我們都會經歷
[00:22:32.200 --> 00:22:35.100]  但上帝不受負
[00:22:35.100 --> 00:22:37.500]  我聽到一個美好見證
[00:22:37.500 --> 00:22:38.600]  他說COVID之後
[00:22:38.600 --> 00:22:40.100]  樓價全世界跌
[00:22:40.100 --> 00:22:43.400]  但他剛剛COVID中斷了一層樓
[00:22:43.400 --> 00:22:45.100]  很好賺到錢
[00:22:45.100 --> 00:22:47.300]  接著有夏文
[00:22:47.300 --> 00:22:49.100]  他說我知道很多人受苦
[00:22:49.100 --> 00:22:50.200]  他不是11奉獻賺到錢
[00:22:50.200 --> 00:22:52.800]  他是13奉獻30%
[00:22:52.800 --> 00:22:54.200]  去分享有需要的人
[00:22:54.200 --> 00:22:58.200]  這個就是表現一個信徒在做什麼
[00:22:58.200 --> 00:22:59.200]  大家明白嗎
[00:22:59.200 --> 00:22:59.800]  明不明白
[00:22:59.800 --> 00:23:00.800]  明白了
[00:23:00.800 --> 00:23:01.800]  他開始問
[00:23:01.800 --> 00:23:03.000]  有的要分享
[00:23:03.000 --> 00:23:04.900]  接著有個瑞麗
[00:23:04.900 --> 00:23:06.300]  當時經常騙錢的
[00:23:06.300 --> 00:23:07.200]  收稅收多些
[00:23:07.200 --> 00:23:08.400]  進自己的口袋去問
[00:23:08.400 --> 00:23:10.800]  夫子我當做什麼
[00:23:10.800 --> 00:23:11.600]  我們一起回答
[00:23:11.600 --> 00:23:12.200]  約翰怎麼說
[00:23:12.200 --> 00:23:13.100]  一二三
[00:23:13.100 --> 00:23:16.100]  除了勵定的數目不要多取
[00:23:16.100 --> 00:23:18.300]  我們中間可能都會做生意
[00:23:18.300 --> 00:23:23.300]  可能在公司都會有分配資源
[00:23:23.300 --> 00:23:27.000]  勵定不要多取
[00:23:27.000 --> 00:23:27.600]  明白嗎
[00:23:27.600 --> 00:23:28.000]  Amen
[00:23:28.000 --> 00:23:29.000]  好
[00:23:29.000 --> 00:23:30.300]  又有冰丁問
[00:23:30.300 --> 00:23:31.500]  我當做什麼
[00:23:31.500 --> 00:23:32.300]  夫子我怎麼回答
[00:23:32.300 --> 00:23:33.400]  一二三
[00:23:33.400 --> 00:23:35.300]  不要以強暴待人
[00:23:35.300 --> 00:23:37.000]  也不要訛詐人
[00:23:37.000 --> 00:23:38.300]  自己有錢量
[00:23:38.300 --> 00:23:40.900]  就當師叔
[00:23:40.900 --> 00:23:42.500]  這個講有權
[00:23:42.500 --> 00:23:44.000]  有權不要濫權
[00:23:44.000 --> 00:23:44.700]  行不行
[00:23:44.700 --> 00:23:47.300]  不要強暴待人
[00:23:47.300 --> 00:23:49.100]  不要訛詐
[00:23:49.100 --> 00:23:50.300]  有就要知足
[00:23:50.300 --> 00:23:51.300]  否則貪心
[00:23:51.300 --> 00:23:53.000]  所以破障而重新演繹的
[00:23:53.000 --> 00:23:55.700]  不是在自己
[00:23:55.700 --> 00:23:57.000]  是有群體
[00:23:57.000 --> 00:23:58.300]  是有意義的
[00:23:58.300 --> 00:24:02.200]  你死那天都開心
[00:24:02.200 --> 00:24:02.700]  明白嗎
[00:24:02.700 --> 00:24:03.700]  有些人說
[00:24:03.700 --> 00:24:09.700]  我可以供不同的學生補習
[00:24:09.700 --> 00:24:11.800]  一生都沒想過
[00:24:11.800 --> 00:24:13.300]  明明那種
[00:24:13.300 --> 00:24:15.500]  最後都會懂得笑的事
[00:24:15.500 --> 00:24:19.200]  原來人生可以這樣走
[00:24:19.200 --> 00:24:20.500]  不要做不該做
[00:24:20.500 --> 00:24:23.700]  要做該做的
[00:24:23.700 --> 00:24:26.200]  上帝不知道有什麼提醒你
[00:24:26.200 --> 00:24:27.500]  有什麼要停止
[00:24:27.500 --> 00:24:29.000]  惡詐
[00:24:29.000 --> 00:24:29.800]  我講完之後
[00:24:29.800 --> 00:24:31.400]  昨天有些初職問我
[00:24:31.400 --> 00:24:35.000]  你怎麼看這件事
[00:24:35.000 --> 00:24:37.100]  我說不行
[00:24:37.100 --> 00:24:38.500]  如果公司有些人
[00:24:38.500 --> 00:24:40.400]  要你這樣來掩蓋
[00:24:40.400 --> 00:24:43.100]  最終有人受害
[00:24:43.100 --> 00:24:47.000]  你要起身指證
[00:24:47.000 --> 00:24:52.400]  甚至你要付上代價
[00:24:52.400 --> 00:24:53.300]  要做
[00:24:53.300 --> 00:24:55.000]  很重要的
[00:24:55.000 --> 00:24:56.200]  要
[00:24:56.200 --> 00:24:57.600]  在家庭 在工作
[00:24:57.600 --> 00:24:58.800]  引用到
[00:24:58.800 --> 00:25:01.400]  有些什麼要做你沒做
[00:25:01.400 --> 00:25:02.800]  聖經目明有兩樣東西
[00:25:02.800 --> 00:25:03.400]  我們要小心
[00:25:03.400 --> 00:25:03.700]  第一
[00:25:03.700 --> 00:25:04.600]  不做的
[00:25:04.600 --> 00:25:05.800]  你繼續做
[00:25:05.800 --> 00:25:06.300]  犯罪
[00:25:06.300 --> 00:25:06.800]  第二
[00:25:06.800 --> 00:25:07.700]  要做的
[00:25:07.700 --> 00:25:08.400]  你沒做
[00:25:08.400 --> 00:25:10.100]  犯罪
[00:25:10.100 --> 00:25:11.800]  神秘資源我們要分享
[00:25:11.800 --> 00:25:12.400]  很重要
[00:25:12.400 --> 00:25:13.900]  好了
[00:25:13.900 --> 00:25:15.800]  破障三
[00:25:15.800 --> 00:25:19.600]  不要越界認清身份和任務
[00:25:19.600 --> 00:25:20.600]  非常精彩
[00:25:20.600 --> 00:25:23.000]  接著再繼續下去
[00:25:23.000 --> 00:25:25.000]  盧家醫生繼續描述
[00:25:25.000 --> 00:25:26.600]  第15到17節一起讀
[00:25:26.600 --> 00:25:27.500]  1 2 3
[00:25:27.500 --> 00:25:30.200]  百姓指望基督來的時候
[00:25:30.200 --> 00:25:32.200]  人都心裡猜疑
[00:25:32.200 --> 00:25:34.200]  或是有恨似基督
[00:25:34.200 --> 00:25:35.200]  有恨說
[00:25:35.200 --> 00:25:37.700]  或是有歲月的癡世
[00:25:37.700 --> 00:25:47.800]  他要用聖靈與火給你施洗
[00:25:47.800 --> 00:25:52.200]  科技要揚靜他的牆
[00:25:52.200 --> 00:25:54.500]  把物子收在倉裡
[00:25:54.500 --> 00:25:57.800]  把康用不滅的火燒盡
[00:25:57.800 --> 00:25:59.100]  但人們看到
[00:25:59.100 --> 00:26:01.000]  約翰太有能力了
[00:26:01.000 --> 00:26:02.600]  以為他就是救世主
[00:26:02.600 --> 00:26:03.100]  所以說
[00:26:03.100 --> 00:26:04.100]  不是 不是 不是
[00:26:04.100 --> 00:26:04.800]  我不是
[00:26:04.800 --> 00:26:06.900]  接下來那個比我更大
[00:26:06.900 --> 00:26:08.100]  綁鞋帶不配
[00:26:08.100 --> 00:26:09.600]  這個場合很有趣
[00:26:09.600 --> 00:26:11.000]  你看看隔壁的電視節目
[00:26:11.000 --> 00:26:13.500]  有沒有綁鞋帶
[00:26:13.500 --> 00:26:14.500]  有啊
[00:26:14.500 --> 00:26:16.000]  或是爸爸媽媽在隔壁
[00:26:16.000 --> 00:26:17.200]  你打算幫他綁鞋帶
[00:26:17.200 --> 00:26:18.600]  他踢開你
[00:26:18.600 --> 00:26:20.800]  意思是不配
[00:26:20.800 --> 00:26:22.200]  但是耶穌力很大
[00:26:22.200 --> 00:26:25.700]  不過施洗約翰來的時候
[00:26:25.700 --> 00:26:27.200]  奉神的名字來宣告
[00:26:27.200 --> 00:26:29.100]  是非常重要
[00:26:29.100 --> 00:26:30.500]  他繼續說
[00:26:30.500 --> 00:26:31.500]  剛才說到
[00:26:31.500 --> 00:26:33.700]  如果不見果子樹堪下來
[00:26:33.700 --> 00:26:36.000]  接著說另一個比喻
[00:26:36.000 --> 00:26:38.900]  他就說有物子
[00:26:38.900 --> 00:26:41.000]  和有糠坯
[00:26:41.000 --> 00:26:41.600]  即是那些皮
[00:26:41.600 --> 00:26:43.400]  行不行
[00:26:43.400 --> 00:26:44.400]  波機即是鏟來
[00:26:44.400 --> 00:26:45.600]  哦
[00:26:45.600 --> 00:26:47.100]  收割了
[00:26:47.100 --> 00:26:48.600]  物子收割
[00:26:48.600 --> 00:26:49.700]  它的皮
[00:26:49.700 --> 00:26:51.900]  其實應該是甩了不用的
[00:26:51.900 --> 00:26:53.000]  好 跳上去
[00:26:53.000 --> 00:26:54.400]  接著風一吹
[00:26:54.400 --> 00:26:56.600]  那些糠坯就吹走了
[00:26:56.600 --> 00:26:58.300]  不要的那些燒了
[00:26:58.300 --> 00:27:00.200]  有重量掉下去
[00:27:00.200 --> 00:27:01.000]  物子就要了
[00:27:01.000 --> 00:27:01.900]  行不行
[00:27:01.900 --> 00:27:02.900]  他說這件事
[00:27:02.900 --> 00:27:05.100]  剛才樹不見果子鏟
[00:27:05.100 --> 00:27:08.000]  如果是物子沒有用的皮
[00:27:08.000 --> 00:27:08.900]  是燒掉了
[00:27:08.900 --> 00:27:10.000]  明白了嗎
[00:27:10.000 --> 00:27:11.000]  那你就幻想
[00:27:11.000 --> 00:27:12.800]  即是在他人
[00:27:12.800 --> 00:27:13.800]  我們就在
[00:27:13.800 --> 00:27:16.300]  即是耶穌就在波機那裡
[00:27:16.300 --> 00:27:17.200]  你當是收割機
[00:27:17.200 --> 00:27:18.100]  簡單一點
[00:27:18.100 --> 00:27:19.300]  在那裡
[00:27:19.300 --> 00:27:20.500]  在那裡蹲著你行不行
[00:27:20.500 --> 00:27:22.100]  那你在那裡被他蹲著
[00:27:22.100 --> 00:27:23.000]  在那裡蹲著
[00:27:23.000 --> 00:27:24.300]  一蹲
[00:27:24.300 --> 00:27:26.200]  接著你見到
[00:27:26.200 --> 00:27:26.900]  有個皮
[00:27:26.900 --> 00:27:28.200]  胸坯
[00:27:28.200 --> 00:27:30.400]  哇 陳牧師飛走了
[00:27:30.400 --> 00:27:31.200]  燒了
[00:27:31.200 --> 00:27:32.500]  但是你真的不知道
[00:27:32.500 --> 00:27:33.900]  你明白我說什麼
[00:27:33.900 --> 00:27:35.400]  你不要看外表
[00:27:35.400 --> 00:27:37.100]  胸坯的外表
[00:27:37.100 --> 00:27:38.900]  和物子很相似
[00:27:38.900 --> 00:27:40.300]  很活躍的
[00:27:40.300 --> 00:27:42.500]  但是沒有內容的
[00:27:42.500 --> 00:27:43.500]  不實在的
[00:27:43.500 --> 00:27:44.400]  行不行
[00:27:44.400 --> 00:27:45.400]  明白了吧
[00:27:45.400 --> 00:27:45.900]  好了
[00:27:45.900 --> 00:27:46.800]  接著掉下去那些
[00:27:46.800 --> 00:27:47.700]  哇 正啊
[00:27:47.700 --> 00:27:49.000]  有重量
[00:27:49.000 --> 00:27:50.100]  要啊
[00:27:50.100 --> 00:27:50.700]  好了
[00:27:50.700 --> 00:27:51.300]  聽到這麼說
[00:27:51.300 --> 00:27:52.700]  哇 都有點害怕
[00:27:52.700 --> 00:27:54.400]  我想問大家一個問題
[00:27:54.400 --> 00:27:57.000]  當上帝透過施予行講這兩個比喻
[00:27:57.000 --> 00:27:59.800]  祂想我們成為物子
[00:27:59.800 --> 00:28:01.000]  還是胸坯
[00:28:01.000 --> 00:28:03.100]  物子
[00:28:03.100 --> 00:28:04.000]  肯定一點
[00:28:04.000 --> 00:28:04.900]  物子
[00:28:04.900 --> 00:28:06.500]  是的
[00:28:06.500 --> 00:28:09.100]  那如果祂想我們成為物子
[00:28:09.100 --> 00:28:10.500]  祂會不會加力
[00:28:10.500 --> 00:28:12.500]  我們足夠可以成為物子
[00:28:12.500 --> 00:28:13.000]  會
[00:28:13.000 --> 00:28:13.800]  是的
[00:28:13.800 --> 00:28:15.600]  不用怕 不會陰你
[00:28:15.600 --> 00:28:16.900]  所以你跟旁邊的人說
[00:28:16.900 --> 00:28:18.600]  你要成為物子行不行
[00:28:18.600 --> 00:28:20.800]  你要成為物子
[00:28:20.800 --> 00:28:21.700]  真的
[00:28:21.700 --> 00:28:24.200]  我們可以靠著主有能力
[00:28:24.200 --> 00:28:25.900]  所以這個正正我們會
[00:28:25.900 --> 00:28:29.200]  面對的試探 試煉要經過
[00:28:29.200 --> 00:28:32.100]  可能有時會有疾病 有困難
[00:28:32.100 --> 00:28:34.000]  可能有時我們會經歷
[00:28:34.000 --> 00:28:35.900]  一些的挫敗
[00:28:35.900 --> 00:28:37.300]  但在那裡
[00:28:37.300 --> 00:28:42.200]  就釀證了誰是跟隨主
[00:28:42.200 --> 00:28:43.300]  接著下來
[00:28:43.300 --> 00:28:44.200]  越來越精彩
[00:28:44.200 --> 00:28:45.400]  十八到二十節
[00:28:45.400 --> 00:28:47.400]  接著約翰會發生這件事
[00:28:47.400 --> 00:28:48.000]  我們就說
[00:28:48.000 --> 00:28:48.800]  一二三
[00:28:48.800 --> 00:28:51.900]  約翰又用許多別的話勸百姓
[00:28:51.900 --> 00:28:53.800]  但下無處可歸
[00:28:53.800 --> 00:28:56.200]  此次忍無抵抗的機率
[00:28:56.200 --> 00:28:59.800]  引帶人群生機的崩壞政府
[00:28:59.800 --> 00:29:02.600]  令人效忠的小學生
