
[00:00:00.000 --> 00:00:02.880]  各位親愛的弟兄姊妹 祝您平安
[00:19:12.840 --> 00:19:14.400]  所以有鑑於此呢
[00:19:14.400 --> 00:19:15.960]  聖經的一方面教導
[00:19:15.960 --> 00:19:18.760]  你生氣呢
[00:19:18.760 --> 00:19:19.640]  不要犯罪
[00:19:19.640 --> 00:19:21.880]  你你是得生氣
[00:19:21.880 --> 00:19:25.680]  人就是這個憤怒的情緒是上帝給的
[00:19:25.680 --> 00:19:27.280]  情緒是上帝給的
[00:19:27.280 --> 00:19:27.960]  但是呢
[00:19:27.960 --> 00:19:29.360]  你要注意管控他
[00:19:29.360 --> 00:19:32.080]  不要犯罪
[00:19:32.080 --> 00:19:32.880]  而且呢
[00:19:32.880 --> 00:19:34.280]  不要太長時間生氣
[00:19:34.280 --> 00:19:35.720]  不可到日落
[00:19:35.720 --> 00:19:37.400]  這是首先菲律賓書
[00:19:37.400 --> 00:19:40.920]  也以佛所述第四章二十六節教給我們的
[00:19:40.920 --> 00:19:43.880]  憤怒不要犯罪
[00:19:43.880 --> 00:19:45.120]  也不要太長時間
[00:19:45.120 --> 00:19:45.920]  不要到日落
[00:19:45.920 --> 00:19:46.720]  他同時呢
[00:19:46.720 --> 00:19:48.000]  要求人最好將呢
[00:19:49.600 --> 00:19:53.640]  一些憤怒相關的一些世俗的東西呢
[00:19:53.640 --> 00:19:55.320]  徹底的清理掉
[00:19:55.320 --> 00:19:57.040]  比如說一切的苦毒
[00:19:57.040 --> 00:19:58.800]  惱恨和憤怒呢
[00:19:58.800 --> 00:20:00.600]  從你的生命當中處理掉
[00:20:00.600 --> 00:20:02.160]  他不是一個單純的情緒
[00:20:02.160 --> 00:20:07.000]  他是帶有很多黑暗的東西在裡面
[00:20:07.000 --> 00:20:09.680]  顯然的上帝造人的賜給我們情緒
[00:20:09.680 --> 00:20:11.000]  人有喜怒哀樂
[00:20:11.000 --> 00:20:12.640]  這是上帝的禮物
[00:20:12.640 --> 00:20:14.640]  憤怒本來不是罪
[00:20:14.640 --> 00:20:18.640]  但關鍵是人要小心憤怒是一個積蓄能量
[00:20:18.640 --> 00:20:23.520]  並且可以爆發出來的一種東西
[00:20:23.520 --> 00:20:27.520]  所以當人允許憤怒這個情緒控制你自己的時候呢
[00:20:27.520 --> 00:20:31.280]  你就會容易陷入一種報復的心態
[00:20:31.280 --> 00:20:34.000]  你的視野會扭曲
[00:20:34.000 --> 00:20:34.800]  你的思維呢
[00:20:34.800 --> 00:20:36.040]  也會變得偏執
[00:20:36.040 --> 00:20:37.840]  你失去了一個彈性
[00:20:37.840 --> 00:20:40.000]  接受和愛別人的這個彈性
[00:20:40.000 --> 00:20:43.320]  所以怒氣呢
[00:20:43.320 --> 00:20:45.880]  他的發洩往往是具有破壞性的
[00:20:47.520 --> 00:20:49.400]  比如說你在情感語言
[00:20:49.400 --> 00:20:53.080]  甚至身體肢體上面的你去傷害了別人
[00:20:53.080 --> 00:20:55.200]  甚至呢
[00:20:55.200 --> 00:20:56.960]  當你沒有力量傷害對方
[00:20:56.960 --> 00:21:00.800]  或者有一些道德底線讓你阻止你去傷害對方的時候
[00:21:00.800 --> 00:21:04.760]  人就把這個能量轉向自己就傷害自己自殘
[00:21:04.760 --> 00:21:08.760]  這些都是讓我們特別要小心的
[00:21:08.760 --> 00:21:12.880]  不過怎麼辦呢
[00:21:14.520 --> 00:21:17.920]  這個能量是因為憤怒而聚集起來的
[00:21:17.920 --> 00:21:19.560]  而這個聚集的能量呢
[00:21:19.560 --> 00:21:21.440]  你要想辦法把它釋放到
[00:21:21.440 --> 00:21:24.520]  好的地方去
[00:21:24.520 --> 00:21:26.960]  就像火藥
[00:21:26.960 --> 00:21:29.160]  它是一個可以點燃爆發能量的
[00:21:29.160 --> 00:21:30.440]  你要用它開礦
[00:21:30.440 --> 00:21:35.360]  還是用它來爆炸人的住宅啊
[00:21:35.360 --> 00:21:37.920]  恐怖行動很大的不同
[00:21:37.920 --> 00:21:38.800]  都是要爆發
[00:21:38.800 --> 00:21:42.560]  但你要想到他方向怎麼樣
[00:21:42.560 --> 00:21:45.600]  馬丁路德呢是一個很易怒的人
[00:21:45.600 --> 00:21:47.280]  你看他傳記他是一個
[00:21:47.280 --> 00:21:50.840]  所以他教會就形容他像一個野豬一樣
[00:21:50.840 --> 00:21:55.920]  他是一個易怒的人
[00:21:55.920 --> 00:21:56.640]  但是呢
[00:21:56.640 --> 00:21:58.360]  馬丁路德還有一種智慧呢
[00:21:58.360 --> 00:22:02.400]  他是曉得怎麼樣讓他這個憤怒帶來的能量呢
[00:22:02.400 --> 00:22:03.800]  用到好的方面去
[00:22:03.800 --> 00:22:06.160]  他自己說道說
[00:22:06.160 --> 00:22:08.920]  當我憤怒時我可以很好的寫作
[00:22:08.920 --> 00:22:09.240]  哇
[00:22:09.240 --> 00:22:12.240]  我第一次知道人憤怒的時候可以寫論文啊
[00:22:12.240 --> 00:22:13.880]  那我就好好憤怒一下
[00:22:13.880 --> 00:22:14.640]  然後就寫論文
[00:22:14.640 --> 00:22:15.760]  我不是這樣的人啊
[00:22:15.760 --> 00:22:18.520]  馬丁路德說他憤怒的時候
[00:22:18.520 --> 00:22:19.600]  他可以很好的寫作
[00:22:19.600 --> 00:22:20.640]  可以很好禱告
[00:22:20.640 --> 00:22:22.040]  可以講道
[00:22:22.040 --> 00:22:24.080]  他的能量就是對上帝哇哇哇哇
[00:22:24.080 --> 00:22:26.240]  然後對信徒哇哇哇哇
[00:22:26.240 --> 00:22:28.120]  這是他處理他憤怒的方法
[00:22:28.120 --> 00:22:29.480]  他說
[00:22:29.480 --> 00:22:30.480]  因為那個時候呢
[00:22:30.480 --> 00:22:33.080]  我全部的性情都被激發出來了
[00:22:33.080 --> 00:22:35.280]  我理解力變得非常的敏銳
[00:22:35.280 --> 00:22:38.200]  然後一切世俗的煩惱和誘惑都無影無蹤了
[00:22:38.200 --> 00:22:39.600]  哇
[00:22:39.600 --> 00:22:41.480]  我覺得這人也夠奇葩的
[00:22:43.200 --> 00:22:44.400]  值得我們參考
[00:22:44.400 --> 00:22:46.080]  但是可能每人性格不一樣
[00:22:46.080 --> 00:22:47.840]  是不是能用就是另外一說
[00:22:47.840 --> 00:22:50.040]  但是至少知道呢
[00:22:50.040 --> 00:22:54.960]  你是可以把你憤怒激發出的能量的用在一些特別的地方
[00:22:54.960 --> 00:22:56.600]  因為他是能量啊
[00:22:56.600 --> 00:22:57.480]  你不釋放他
[00:22:57.480 --> 00:22:59.720]  你埋在心裡面也可怕
[00:22:59.720 --> 00:23:02.160]  就是等於你心裡有一彈藥庫啊
[00:23:02.160 --> 00:23:04.880]  儲存了越來越多當量的炸藥在那裡頭
[00:23:04.880 --> 00:23:06.560]  小心處理
[00:23:08.000 --> 00:23:12.720]  所以雖然憤怒可以像馬丁路德這樣的良性的發作
[00:23:12.720 --> 00:23:13.520]  但畢竟呢
[00:23:13.520 --> 00:23:15.480]  我們真的是要小心的控制
[00:23:15.480 --> 00:23:18.760]  有些人呢
[00:23:18.760 --> 00:23:22.080]  是真的是脾氣天生就比較急躁
[00:23:22.080 --> 00:23:23.000]  容易發怒
[00:23:23.000 --> 00:23:24.680]  但你要小心
[00:23:24.680 --> 00:23:25.880]  別給自己找理由
[00:23:25.880 --> 00:23:27.680]  就說這是為神發意怒
[00:23:27.680 --> 00:23:30.800]  因為你看到二世傑呢
[00:23:30.800 --> 00:23:33.200]  雅各就特別巧妙的堵住了這種
[00:23:33.200 --> 00:23:35.240]  他知道有人會這麼說的啊
[00:23:35.240 --> 00:23:36.520]  我是為神發意怒
[00:23:36.520 --> 00:23:38.120]  合理化自己的發怒
[00:23:38.120 --> 00:23:38.880]  二世傑就說
[00:23:38.880 --> 00:23:40.200]  但人的怒氣呢
[00:23:40.200 --> 00:23:41.360]  並不成就神的意
[00:23:41.360 --> 00:23:47.320]  他就把這個理由給堵上
[00:23:47.320 --> 00:23:49.120]  什麼叫神的意呢
[00:23:49.120 --> 00:23:51.160]  直接翻譯就是神的公義
[00:23:51.160 --> 00:23:54.160]  你按照這裡的文法
[00:23:54.160 --> 00:23:57.800]  你可以理解為就是神所要求的公義
[00:23:57.800 --> 00:24:04.800]  雅各書裡面一貫把這個神的意呢
[00:24:04.800 --> 00:24:06.920]  看作是一個道德層面
[00:24:06.920 --> 00:24:11.720]  他跟羅馬書裡面保羅提到神的意呢
[00:24:11.720 --> 00:24:13.200]  還是有點不同
[00:24:13.200 --> 00:24:17.080]  在雅各這裡呢
[00:24:17.080 --> 00:24:20.440]  他特別強調這個意的道德性的層面
[00:24:20.440 --> 00:24:23.280]  就是神所要求的那個意
[00:24:23.280 --> 00:24:27.040]  這個標準的是上帝給人制定
[00:24:27.040 --> 00:24:31.240]  就人在憤怒當中的所作所為呢
[00:24:32.400 --> 00:24:35.920]  是要按照神對人的那個標準來衡量
[00:24:35.920 --> 00:24:39.880]  要達到上帝的那個正義
[00:24:39.880 --> 00:24:41.480]  否則呢
[00:24:41.480 --> 00:24:42.520]  就適得其反了
[00:24:42.520 --> 00:24:45.040]  就是拆毀多於建造了
[00:24:45.040 --> 00:24:47.880]  所以在這裡其實雅各是給怒氣呢
[00:24:47.880 --> 00:24:50.600]  怎麼樣是合適的一個怒氣
[00:24:50.600 --> 00:24:51.520]  劃定了一條線
[00:24:51.520 --> 00:24:53.960]  他是反面說人的怒氣
[00:24:53.960 --> 00:24:55.680]  你不能達到神的意
[00:24:55.680 --> 00:24:57.080]  那正面來理解呢
[00:24:57.080 --> 00:25:00.000]  就是神的意成為了人怒氣的一個衡量的標準
[00:25:00.000 --> 00:25:03.200]  一個boundary
[00:25:03.200 --> 00:25:07.600]  那我們就思想怎麼樣能達到上帝的要求的那個意呢
[00:25:07.600 --> 00:25:08.320]  二十一節
[00:25:08.320 --> 00:25:12.840]  這裡面說人呢
[00:25:12.840 --> 00:25:17.800]  就必須得脫去髒衣服那樣的脫離一切污穢和淫欲的邪惡
[00:25:17.800 --> 00:25:23.040]  聖經裡面有一個這個特別有有意思的修飾啊
[00:25:23.040 --> 00:25:26.440]  這個就是脫衣服穿衣服
[00:25:26.440 --> 00:25:30.960]  老我和新到的人就是你要脫衣服那樣脫去老我呢
[00:25:30.960 --> 00:25:32.520]  穿上新人
[00:25:32.520 --> 00:25:34.640]  披戴耶穌基督
[00:25:34.640 --> 00:25:38.000]  這種修辭的方法其實讓我們看到一種更新
[00:25:38.000 --> 00:25:39.960]  一種
[00:25:39.960 --> 00:25:45.200]  改頭換面式的一種從內而外的更新
[00:25:45.200 --> 00:25:48.560]  這個最是纏累我們的
[00:25:48.560 --> 00:25:53.040]  污穢和淫欲的邪惡呢
[00:25:53.040 --> 00:25:56.480]  在我們的生命當中敗壞我們的德行
[00:25:56.480 --> 00:26:02.160]  我們要像脫衣服那樣脫去那穿上什麼呢
[00:26:02.160 --> 00:26:04.840]  就是存溫柔的心領受那栽種的道
[00:26:04.840 --> 00:26:06.520]  就是能救你們靈魂的道
[00:26:06.520 --> 00:26:10.080]  這個道呢
[00:26:10.080 --> 00:26:14.760]  就是十八節所說的那個真道那個真理的道
[00:26:14.760 --> 00:26:18.840]  他的特質的在於可以救人的靈魂
[00:26:18.840 --> 00:26:21.560]  靈魂在這裡生就等於生命啊
[00:26:21.560 --> 00:26:23.640]  這個道是可以進拯救你生命的
[00:26:23.640 --> 00:26:26.240]  而領受
[00:26:26.240 --> 00:26:28.840]  在這個動詞呢
[00:26:28.840 --> 00:26:32.840]  就是讓你傾聽某人說話
[00:26:32.840 --> 00:26:34.120]  聽明白他說什麼
[00:26:34.120 --> 00:26:39.880]  舊約的智慧書裡面經常用領受傾聽別人說話呢
[00:26:39.880 --> 00:26:40.840]  聽什麼話呢
[00:26:40.840 --> 00:26:41.920]  就是聽神的話
[00:26:41.920 --> 00:26:43.000]  聽律法
[00:26:43.000 --> 00:26:46.360]  聽智慧的言語是用在這個方面
[00:26:46.360 --> 00:26:48.480]  所以在這裡面呢
[00:26:48.480 --> 00:26:50.800]  我們看到雅各並不是在強調說
[00:26:50.800 --> 00:26:57.560]  你覺知信主那一刻領受了能夠救你生命的那個福音的真道這個層面
[00:26:57.560 --> 00:26:59.080]  而是信主之後呢
[00:26:59.080 --> 00:27:01.520]  你繼續的去學習明白這道
[00:27:01.520 --> 00:27:08.880]  這是神藉著栽種在人心當中的道呢
[00:27:08.880 --> 00:27:13.800]  去幫助你去戰勝你的污穢和盈餘的邪惡
[00:27:13.800 --> 00:27:20.200]  在信主之後開始開啟的這個學習之旅
[00:27:21.400 --> 00:27:24.960]  然後慢慢你的一個新人新性情呢
[00:27:24.960 --> 00:27:28.400]  就在這個學習明白真道的過程當中呢
[00:27:28.400 --> 00:27:30.240]  慢慢形成了後面再說
[00:27:30.240 --> 00:27:32.480]  你還必須得行出來才能完全
[00:27:32.480 --> 00:27:39.680]  這裡面就帶來了一個我們生命的從裡而外的一個變化
[00:27:39.680 --> 00:27:41.920]  那他才是真正保守
[00:27:41.920 --> 00:27:47.520]  你不沾染世俗的與這個世界cosmos敵對神的那套系統呢
[00:27:47.520 --> 00:27:50.800]  分別的可以在逆境當中呢
[00:27:50.800 --> 00:27:57.120]  能夠清潔沒有玷污的去靜前度日的那個力量
[00:27:57.120 --> 00:27:58.520]  就是真道
[00:27:58.520 --> 00:28:00.840]  請大家注意呢
[00:28:00.840 --> 00:28:05.040]  二十二節二十節到二十一節再加上二十七節
[00:28:05.040 --> 00:28:06.080]  我們剛才講的
[00:28:06.080 --> 00:28:11.280]  這個基督信仰所注重的重心的就是我們的內心呢
[00:28:11.280 --> 00:28:17.200]  也可以說是這是我們信仰裡面重視的價值觀
[00:28:17.880 --> 00:28:19.800]  是你從小到大呢
[00:28:19.800 --> 00:28:23.920]  社會給你那一套價值觀不同的那一套
[00:28:23.920 --> 00:28:25.800]  所以我們要信主之後呢
[00:28:25.800 --> 00:28:29.480]  去學習並且慢慢的更新改變
[00:28:29.480 --> 00:28:36.720]  所以我們在雅各書裡面看到他特別強調這種行為
[00:28:36.720 --> 00:28:40.160]  但他不止於這種外在的形式
[00:28:40.160 --> 00:28:46.080]  因為這個外在的形式的根基都是扎在這個能夠改變你生命的道上面的
[00:28:47.800 --> 00:28:49.080]  如果你信主之後
[00:28:49.080 --> 00:28:51.320]  你就滿足於一些外在的形式啊
[00:28:51.320 --> 00:28:54.120]  我讀經禱告參加小組組聚會
[00:28:54.120 --> 00:28:54.920]  我也奉獻
[00:28:54.920 --> 00:28:58.800]  那這種是不是夠呢
[00:28:58.800 --> 00:29:03.160]  顯然用雅各書這段他的教導讓我們看的是不夠的
[00:29:03.160 --> 00:29:06.200]  也就是說
[00:29:06.200 --> 00:29:11.360]  你外在的形式並不能保證你內在一定發生改變
[00:29:11.360 --> 00:29:13.680]  當然我知道沒有這個形式更糟
[00:29:14.800 --> 00:29:18.320]  有這個形式並不算你達到了目標
[00:29:18.320 --> 00:29:20.760]  這是第一個部分
[00:29:20.760 --> 00:29:21.840]  分別這個部分
[00:29:21.840 --> 00:29:24.080]  來強調的
[00:29:24.080 --> 00:29:25.400]  那我們進入第二個部分
[00:29:25.400 --> 00:29:27.600]  就是二十二節到二十五節
[00:29:27.600 --> 00:29:30.040]  我們再參照二十七節來看
[00:29:30.040 --> 00:29:31.720]  第二個部分就是行善
[00:29:31.720 --> 00:29:33.720]  第一個部分是分別
[00:29:33.720 --> 00:29:36.680]  現在我們進入到行善
[00:29:36.680 --> 00:29:39.200]  二十二節雅各書的教導說
[00:29:39.200 --> 00:29:40.080]  你們要行道
[00:29:40.080 --> 00:29:42.480]  不要單單聽到自己欺哄自己
[00:29:44.520 --> 00:29:46.720]  這裡面有他在講
[00:29:46.720 --> 00:29:48.360]  就是行道呢
[00:29:48.360 --> 00:29:50.480]  是開始於聽到的
[00:29:50.480 --> 00:29:51.200]  你沒有聽到
[00:29:51.200 --> 00:29:52.000]  你沒有行道
[00:29:52.000 --> 00:29:53.200]  但你聽到之後呢
[00:29:53.200 --> 00:29:55.880]  你還要進一步就是去行出來
[00:29:55.880 --> 00:29:58.240]  雅各這裡要求就是不僅是
[00:29:58.240 --> 00:30:00.720]  外在的行為
[00:30:00.720 --> 00:30:07.880]  有人有有人感覺雅各書是在強調一個行為的一卷書
[00:30:07.880 --> 00:30:11.560]  其實我們更深入的去看雅各書呢
[00:30:11.560 --> 00:30:16.600]  雅各書除了剛才提到那個分別是基於真道的外在的行為
[00:30:16.600 --> 00:30:17.080]  這裡呢
[00:30:17.080 --> 00:30:19.880]  又提到的時候不是一種外在單純的行為
[00:30:19.880 --> 00:30:23.760]  而且是你成為那種人的那種行為
[00:30:23.760 --> 00:30:26.240]  因為你看這句話呢
[00:30:26.240 --> 00:30:27.280]  你要執意的話
[00:30:27.280 --> 00:30:29.320]  就說你們要做行道的人
[00:30:29.320 --> 00:30:32.320]  不要單做聽道的人
[00:30:32.320 --> 00:30:34.960]  這個做的意思就明白了
[00:30:34.960 --> 00:30:37.160]  就說你要成為那樣的人
[00:30:37.160 --> 00:30:39.920]  不是要在一個外在形式上去做這些事
[00:30:39.920 --> 00:30:40.680]  這麼簡單
[00:30:41.600 --> 00:30:43.160]  因為你成了那樣的人呢
[00:30:43.160 --> 00:30:44.720]  你自然就會做那樣的事
[00:30:44.720 --> 00:30:49.480]  他在強調的是你要變成這樣的人
[00:30:49.480 --> 00:30:54.480]  你看西班牙人的生活裡面呢
[00:30:54.480 --> 00:30:56.000]  普通的人呢
[00:30:56.000 --> 00:30:57.720]  聚會的時候
[00:30:57.720 --> 00:30:59.920]  他們都是去聽律法書的
[00:30:59.920 --> 00:31:05.600]  但是他們教導律法書的目的是要這些猶太人去做的
[00:31:05.600 --> 00:31:10.640]  就是強調行律法比聽律法更加的重要
[00:31:10.640 --> 00:31:12.880]  有一個猶太的古典
[00:31:12.880 --> 00:31:15.840]  他描述了人聽這個妥拉就是律法
[00:31:15.840 --> 00:31:19.280]  他有四種態度
[00:31:19.280 --> 00:31:23.000]  他第一種的是這人去到會堂聽到妥拉卻不實行
[00:31:23.000 --> 00:31:24.880]  第二種人呢
[00:31:24.880 --> 00:31:28.360]  就是這人實踐妥拉卻沒有去到會堂
[00:31:28.360 --> 00:31:31.480]  這人會因他所行的得獎賞
[00:31:31.480 --> 00:31:37.360]  第三種人這人去會堂又實踐妥拉是敬虔人
[00:31:37.360 --> 00:31:38.520]  第四種人呢
[00:31:38.520 --> 00:31:40.680]  就是又不去會堂又不實踐妥拉
[00:31:40.680 --> 00:31:43.960]  這個就叫做不敬虔的人
[00:31:43.960 --> 00:31:46.800]  那在這裡呢
[00:31:46.800 --> 00:31:50.600]  雅各他強調的聽到只有一個目的就是行道
[00:31:50.600 --> 00:31:52.520]  他很有猶太文化這個背景
[00:31:52.520 --> 00:31:56.960]  所以他就鼓勵信徒的其實是在做第三類人
[00:31:56.960 --> 00:31:58.160]  你又聽又行
[00:31:58.160 --> 00:31:59.000]  那是敬虔人
[00:31:59.000 --> 00:32:02.280]  那對於另外一類人呢
[00:32:02.280 --> 00:32:03.920]  就是第一類人
[00:32:03.920 --> 00:32:04.880]  他去聽
[00:32:04.880 --> 00:32:06.000]  但他卻不去行
[00:32:07.880 --> 00:32:11.120]  雅各特別針對這一類的人指出來的說
[00:32:11.120 --> 00:32:12.800]  他們是自己欺哄自己
[00:32:12.800 --> 00:32:18.360]  為什麼是一種自我欺騙呢
[00:32:18.360 --> 00:32:20.160]  光聽不練
[00:32:20.160 --> 00:32:22.680]  為什麼是一種自我欺騙呢
[00:32:22.680 --> 00:32:25.840]  因為在這裡雅各指出來他是一種遺忘
[00:32:25.840 --> 00:32:27.600]  甚至一種歪曲
[00:32:27.600 --> 00:32:29.920]  就當你聽了不做
[00:32:29.920 --> 00:32:31.440]  你就是忘了聽到的
[00:32:31.440 --> 00:32:33.000]  還有呢
[00:32:33.000 --> 00:32:34.080]  你聽了不做呢
[00:32:34.080 --> 00:32:35.960]  也意味著你已經歪曲了
[00:32:35.960 --> 00:32:36.560]  你聽到
[00:32:37.600 --> 00:32:39.280]  雅各在這裡做了一個比喻
[00:32:39.280 --> 00:32:45.560]  23到第24節說聽到而不行道的呢
[00:32:45.560 --> 00:32:48.520]  就像人對著鏡子看自己本來的面目
[00:32:48.520 --> 00:32:52.000]  看見走後隨即忘了他的相貌如何
[00:32:52.000 --> 00:32:57.440]  大家都知道當時那個年代那個鏡子啊
[00:32:57.440 --> 00:32:59.960]  是黃銅或者銅錫合金做的
[00:32:59.960 --> 00:33:04.640]  有沒有可能對著鏡子看這個動詞
[00:33:04.640 --> 00:33:08.320]  看就是隨便瞧瞧路過一下瞟一眼
[00:33:08.320 --> 00:33:10.080]  你就能看清楚了呢
[00:33:10.080 --> 00:33:11.280]  今天的鏡子可以
[00:33:11.280 --> 00:33:12.920]  瞄一下
[00:33:12.920 --> 00:33:14.640]  你就能看得挺清楚
[00:33:14.640 --> 00:33:19.000]  當時那黃銅磨出來的鏡子或者銅錫那種合金鏡子呢
[00:33:19.000 --> 00:33:21.800]  那就是得特仔細的在那看
[00:33:21.800 --> 00:33:24.280]  你才能看清楚自己到底怎麼回事
[00:33:24.280 --> 00:33:25.880]  所以這點的看字呢
[00:33:25.880 --> 00:33:28.920]  預設了一個特仔細看的這樣一個場景
[00:33:28.920 --> 00:33:31.720]  不是隨便瞧瞧就過去了
[00:33:31.720 --> 00:33:34.760]  而是專心仔細的仔細觀察
[00:33:34.760 --> 00:33:37.400]  然後突然發現了自己嘴邊有一類黑芝麻
[00:33:37.400 --> 00:33:39.960]  照理你會怎麼樣呢
[00:33:39.960 --> 00:33:41.760]  摘了唄
[00:33:41.760 --> 00:33:43.560]  或者擱嘴裡再重新嚼嚼
[00:33:43.560 --> 00:33:48.200]  可是荒誕的是雅各在這邊說
[00:33:48.200 --> 00:33:49.480]  這個人特別荒誕
[00:33:49.480 --> 00:33:53.040]  這位仁兄是仔細的看看見這顆黑芝麻了
[00:33:53.040 --> 00:33:55.400]  然後卻沒做任何的處理
[00:33:55.400 --> 00:33:57.040]  站起來轉身走了
[00:33:57.040 --> 00:33:57.920]  然後還忘了
[00:33:58.920 --> 00:34:04.720]  直到遇到旁邊好心的小朋友提醒他一個公開的秘密在你臉上
[00:34:04.720 --> 00:34:09.240]  然後更令人驚訝的是這人的回答是
[00:34:09.240 --> 00:34:12.920]  朋友不必操心
[00:34:12.920 --> 00:34:14.440]  那是一顆黑芝
[00:34:14.440 --> 00:34:20.080]  我看這段的雅各寫的非常幽默
[00:34:20.080 --> 00:34:23.360]  寫的非常幽默
[00:34:23.360 --> 00:34:24.920]  這就叫做自我欺騙
[00:34:25.960 --> 00:34:29.000]  他看見鏡子看見了自己的問題
[00:34:29.000 --> 00:34:31.360]  然後呢
[00:34:31.360 --> 00:34:32.960]  他就不處理
[00:34:32.960 --> 00:34:34.280]  別人提醒呢
[00:34:34.280 --> 00:34:36.680]  他就再重新辯解一下
[00:34:36.680 --> 00:34:39.120]  你看見的不是一顆黑芝麻
[00:34:39.120 --> 00:34:40.400]  那是一顆黑芝
[00:34:40.400 --> 00:34:45.280]  在這裡特別引發我興趣的是
[00:34:45.280 --> 00:34:46.920]  他在形容神的道呢
[00:34:46.920 --> 00:34:47.800]  是鏡子
[00:34:47.800 --> 00:34:51.720]  他是可以讓我們能看見自己的
[00:34:51.720 --> 00:34:53.920]  你聽的不是道理
[00:34:53.920 --> 00:34:55.920]  這個道理是讓你看見自己的
[00:34:55.920 --> 00:34:57.840]  提醒我們呢
[00:34:57.840 --> 00:35:00.200]  我們生命當中的需要偏差
[00:35:00.200 --> 00:35:04.600]  所以你看到剛才雅各的那個比喻呢
[00:35:04.600 --> 00:35:05.360]  那個人呢
[00:35:05.360 --> 00:35:08.320]  就是他拒絕聖經對他的
[00:35:08.320 --> 00:35:10.240]  那個光照
[00:35:10.240 --> 00:35:12.960]  聖經給他的標準
[00:35:12.960 --> 00:35:17.040]  其實讓他發現自己有過犯有缺失
[00:35:17.040 --> 00:35:19.440]  但這個人呢
[00:35:19.440 --> 00:35:20.040]  不處理
[00:35:22.040 --> 00:35:24.400]  選擇遺忘為自己辯護
[00:35:24.400 --> 00:35:27.320]  甚至呢
[00:35:27.320 --> 00:35:30.280]  搞的是顛倒是非這樣的一套
[00:35:30.280 --> 00:35:33.800]  強詞奪理的一種辯護
[00:35:33.800 --> 00:35:35.760]  其實就等於在指這個人呢
[00:35:35.760 --> 00:35:37.480]  是在自欺欺人
[00:35:37.480 --> 00:35:38.880]  他在自我欺騙自己
[00:35:38.880 --> 00:35:41.920]  人的自我辯護呢
[00:35:41.920 --> 00:35:44.200]  常常是非常的巧妙的
[00:35:44.200 --> 00:35:47.960]  其實比我往往有點家暴傾向的人
[00:35:47.960 --> 00:35:48.840]  他會說啊
[00:35:48.840 --> 00:35:50.160]  那我是嚴格管教
[00:35:50.160 --> 00:35:51.640]  只是手重了一點而已
[00:35:52.840 --> 00:35:53.960]  偷稅漏稅的時候啊
[00:35:53.960 --> 00:35:57.280]  我不滿政府的這些浪費納稅人錢
[00:35:57.280 --> 00:35:58.760]  我現在是在行公益
[00:35:58.760 --> 00:36:01.280]  兇殺呢
[00:36:01.280 --> 00:36:02.600]  我是在除暴安良
[00:36:02.600 --> 00:36:03.160]  偷竊呢
[00:36:03.160 --> 00:36:04.520]  我是在劫富濟貧
[00:36:04.520 --> 00:36:07.080]  貪圖虛榮呢
[00:36:07.080 --> 00:36:09.080]  我是在積極進取
[00:36:09.080 --> 00:36:10.360]  為主做大事
[00:36:10.360 --> 00:36:15.360]  大字報式的那種語言暴力和以污名化的手段來踐踏別人的榮譽呢
[00:36:15.360 --> 00:36:17.920]  我可以說這是用愛心說誠實話
[00:36:20.000 --> 00:36:23.360]  不你就覺得這些人的腦子真的是非常的好使啊
[00:36:23.360 --> 00:36:27.640]  其實我們在文革的時候見這種現象很多
[00:36:27.640 --> 00:36:30.960]  大家吵架都是用毛主席語錄互相的攻擊對方的
[00:36:30.960 --> 00:36:35.000]  都是把毛主席語錄站在自己的一邊來解釋的
[00:36:35.000 --> 00:36:38.440]  這一切富麗堂皇的包裝呢
[00:36:38.440 --> 00:36:40.520]  就是為了掩飾自己的惡行
[00:36:40.520 --> 00:36:45.640]  所以在所有的所造受造之物當中的人士
[00:36:45.640 --> 00:36:48.200]  最會自我欺騙
[00:36:48.200 --> 00:36:51.000]  恐怕除了人之外你找不到任何其他
[00:36:51.000 --> 00:36:55.560]  這些人來聽到不是不明白神的要求
[00:36:55.560 --> 00:36:57.720]  也在神的要求當中呢
[00:36:57.720 --> 00:36:59.800]  看見了自己的缺失
[00:36:59.800 --> 00:37:02.840]  但是他就是拒絕接受或者故意忘記
[00:37:02.840 --> 00:37:05.760]  他就硬著頭皮呢
[00:37:05.760 --> 00:37:08.960]  陷入到一種自我欺騙的麻醉當中
[00:37:08.960 --> 00:37:11.440]  所以我一直在認為呢
[00:37:11.440 --> 00:37:12.840]  人的自我欺騙
[00:37:12.840 --> 00:37:14.440]  自我催眠是無底線的
[00:37:16.000 --> 00:37:19.800]  這是雅各書呢用這個鏡子來做的比喻
[00:37:19.800 --> 00:37:22.640]  所以這種荒唐的現象呢
[00:37:22.640 --> 00:37:25.720]  其實有時候不是僅僅出現在一個個人身上
[00:37:25.720 --> 00:37:29.200]  甚至也可以出現在一個集體的當中
[00:37:29.200 --> 00:37:33.320]  一個群體裡面表現為群體失意
[00:37:33.320 --> 00:37:35.320]  麻木甚至瘋狂
[00:37:35.320 --> 00:37:42.240]  一個群體一旦適應了某種固定的一套路的說教呢
[00:37:42.240 --> 00:37:44.520]  他就會怕改變
[00:37:44.520 --> 00:37:48.120]  沒有彈性也不去重視這個問題
