
[00:00:00.000 --> 00:00:04.320]  今天是17號,今天你看到會有兩本書的
[00:20:03.040 --> 00:20:04.560]  或者是《俄巴底亞書》裏面
[00:20:04.560 --> 00:20:07.920]  講道的日子
[00:20:07.920 --> 00:20:09.920]  其實最終是耶穌基督已經來
[00:20:09.920 --> 00:20:14.000]  那麼耶穌基督在祂的事供上面
[00:20:14.000 --> 00:20:15.520]  祂在呼召我們
[00:20:15.520 --> 00:20:16.400]  呼喊我們
[00:20:16.400 --> 00:20:20.720]  去回轉求告耶和華的終必得救
[00:20:20.720 --> 00:20:22.560]  你願不願意跟隨耶穌
[00:20:22.560 --> 00:20:26.080]  緊緊地進入祂的天國呢?
[00:20:26.080 --> 00:20:28.640]  這個實在就是我們所聽到的訊息
[00:20:28.640 --> 00:20:32.000]  就是以東萬國等候主臨
[00:20:32.000 --> 00:20:34.880]  願我們都是和上帝的國有份
[00:20:34.880 --> 00:20:36.400]  好 大家努力
