
[00:00:00.000 --> 00:00:01.660]  今天我的主題就是
[00:21:04.980 --> 00:21:08.980]  是將我們對他的信任增加了
[00:21:08.980 --> 00:21:13.980]  我想你看看這個
[00:21:13.980 --> 00:21:15.980]  這個你知不知道是誰
[00:21:15.980 --> 00:21:17.980]  這個大德生
[00:21:17.980 --> 00:21:20.980]  我覺得這200年來
[00:21:20.980 --> 00:21:23.980]  特別是中國是最偉大最出名的宣教士
[00:21:23.980 --> 00:21:25.980]  他唯一的宣教士是第一次
[00:21:25.980 --> 00:21:27.980]  開始肯去穿唐裝
[00:21:27.980 --> 00:21:29.980]  肯去離開城市
[00:21:29.980 --> 00:21:31.980]  去鄉下地方去傳教
[00:21:31.980 --> 00:21:34.980]  這樣其實我們說起他
[00:21:34.980 --> 00:21:37.980]  每個人都知道他很威風
[00:21:37.980 --> 00:21:41.980]  這樣在1869年
[00:21:41.980 --> 00:21:44.980]  他這個機構叫China Inland Mission
[00:21:44.980 --> 00:21:46.980]  其實開始做得很好
[00:21:46.980 --> 00:21:48.980]  慢慢發展
[00:21:48.980 --> 00:21:50.980]  但是去到一個地步
[00:21:50.980 --> 00:21:52.980]  這個人
[00:21:52.980 --> 00:21:56.980]  他不知為何有一刻他會覺得
[00:21:56.980 --> 00:22:00.980]  他屬靈上好像乾河一樣
[00:22:00.980 --> 00:22:02.980]  他覺得他做得不夠
[00:22:02.980 --> 00:22:04.980]  他的士工
[00:22:04.980 --> 00:22:06.980]  所以他做什麼呢
[00:22:06.980 --> 00:22:08.980]  他想
[00:22:08.980 --> 00:22:10.980]  他這個心情
[00:22:10.980 --> 00:22:12.980]  他想拿走
[00:22:12.980 --> 00:22:16.980]  去禁食
[00:22:16.980 --> 00:22:18.980]  去祈禱
[00:22:18.980 --> 00:22:21.980]  但是經過他所知做的這些
[00:22:21.980 --> 00:22:23.980]  都是沒有用
[00:22:23.980 --> 00:22:26.980]  直到他有一個同工給他一封信
[00:22:26.980 --> 00:22:28.980]  很簡單
[00:22:28.980 --> 00:22:30.980]  他同工在英文給他一封信
[00:22:30.980 --> 00:22:40.980]  你不是說你祈禱多點
[00:22:40.980 --> 00:22:42.980]  你禁食多點
[00:22:42.980 --> 00:22:44.980]  你就可以搞定你這件事
[00:22:44.980 --> 00:22:47.980]  你是要安穩
[00:22:47.980 --> 00:22:49.980]  你是要休息在上帝那裡
[00:22:49.980 --> 00:22:52.980]  其實你覺得大德星不知道嗎
[00:22:52.980 --> 00:22:54.980]  他讀聖經讀了很多次
[00:22:54.980 --> 00:22:56.980]  他這個真理他已經懂
[00:22:56.980 --> 00:22:58.980]  但是這一刻
[00:22:58.980 --> 00:23:00.980]  這個真理
[00:23:00.980 --> 00:23:02.980]  這麼多年他所知道的真理
[00:23:02.980 --> 00:23:06.980]  他才開始在他人生裡明白到
[00:23:06.980 --> 00:23:09.980]  原來我不是要做什麼
[00:23:09.980 --> 00:23:13.980]  我有時候真的要在上帝的面前去安積
[00:23:13.980 --> 00:23:16.980]  才可以改變
[00:23:16.980 --> 00:23:18.980]  更新我們人生
[00:23:18.980 --> 00:23:22.980]  所以你看到亞國
[00:23:22.980 --> 00:23:25.980]  他人生他想用自己的能力
[00:23:25.980 --> 00:23:27.980]  去得到這些祝福
[00:23:27.980 --> 00:23:29.980]  但是上帝
[00:23:29.980 --> 00:23:33.980]  和他自己不聽上帝說
[00:23:33.980 --> 00:23:37.980]  所以上帝要將他擺在這些風暴
[00:23:37.980 --> 00:23:39.980]  去改變他
[00:23:39.980 --> 00:23:45.980]  我們現在看一看
[00:23:45.980 --> 00:23:47.980]  最後這一點就是
[00:23:47.980 --> 00:23:49.980]  亞國怎樣去
[00:23:49.980 --> 00:23:51.980]  經歷耳朔
[00:23:51.980 --> 00:23:53.980]  最後一點就是
[00:23:53.980 --> 00:23:55.980]  他看到這個風暴
[00:23:55.980 --> 00:24:01.980]  用一個新的身份
[00:24:01.980 --> 00:24:03.980]  去面對這個風暴
[00:24:03.980 --> 00:24:05.980]  不好意思
[00:24:05.980 --> 00:24:07.980]  在33章1至4節
[00:24:07.980 --> 00:24:09.980]  開頭
[00:24:09.980 --> 00:24:11.980]  那個情景轉了
[00:24:11.980 --> 00:24:15.980]  亞國終於看到
[00:24:15.980 --> 00:24:17.980]  他的哥哥耳朔
[00:24:17.980 --> 00:24:19.980]  正在來
[00:24:19.980 --> 00:24:21.980]  他將他的家人分開了
[00:24:21.980 --> 00:24:23.980]  幾部分在排隊
[00:24:23.980 --> 00:24:25.980]  最愛的最後
[00:24:25.980 --> 00:24:27.980]  Rachel和她的兒子耳朔
[00:24:27.980 --> 00:24:29.980]  跟著Lea
[00:24:29.980 --> 00:24:33.980]  跟著他那些僕人的婢女
[00:24:33.980 --> 00:24:35.980]  他的老婆和子女
[00:24:35.980 --> 00:24:39.980]  之前通常走最後
[00:24:39.980 --> 00:24:41.980]  但是
[00:24:41.980 --> 00:24:43.980]  你看到第三節
[00:24:43.980 --> 00:24:47.980]  他這次走第一
[00:24:49.980 --> 00:24:51.980]  他這次
[00:24:51.980 --> 00:24:53.980]  走到前面
[00:24:53.980 --> 00:24:57.980]  他肯去承擔
[00:24:57.980 --> 00:24:59.980]  他不單這樣
[00:24:59.980 --> 00:25:01.980]  他做了什麼呢
[00:25:01.980 --> 00:25:03.980]  他去到耳朔的面前
[00:25:03.980 --> 00:25:05.980]  跪拜七次
[00:25:05.980 --> 00:25:07.980]  叫他做主
[00:25:07.980 --> 00:25:09.980]  他是他的僕人
[00:25:09.980 --> 00:25:11.980]  這個其實是一個奇蹟
[00:25:11.980 --> 00:25:13.980]  在耳朔
[00:25:13.980 --> 00:25:15.980]  在亞國的生命
[00:25:15.980 --> 00:25:17.980]  他是不會做這樣的事
[00:25:17.980 --> 00:25:19.980]  他肯去保護
[00:25:19.980 --> 00:25:21.980]  自己的家人
[00:25:21.980 --> 00:25:25.980]  我覺得
[00:25:25.980 --> 00:25:27.980]  這個摔跤
[00:25:27.980 --> 00:25:29.980]  這場摔跤改變了他的生命
[00:25:29.980 --> 00:25:31.980]  亞國就說
[00:25:31.980 --> 00:25:33.980]  在32章30節
[00:25:33.980 --> 00:25:35.980]  I saw God face to face
[00:25:35.980 --> 00:25:37.980]  and yet my life was spared
[00:25:37.980 --> 00:25:39.980]  他親身見到上帝
[00:25:39.980 --> 00:25:41.980]  但是他的生命依然保留
[00:25:41.980 --> 00:25:43.980]  所以我覺得
[00:25:43.980 --> 00:25:45.980]  他見到上帝這一刻
[00:25:45.980 --> 00:25:47.980]  這一刻
[00:25:47.980 --> 00:25:49.980]  就將他的恐懼
[00:25:49.980 --> 00:25:51.980]  變成勇氣去見
[00:25:51.980 --> 00:25:53.980]  見他的哥哥
[00:25:53.980 --> 00:25:57.980]  他除了去恭敬
[00:25:57.980 --> 00:25:59.980]  之後
[00:25:59.980 --> 00:26:01.980]  在第八節至十一節
[00:26:01.980 --> 00:26:03.980]  他會和他的哥哥說
[00:26:03.980 --> 00:26:05.980]  這些牛牛羊羊
[00:26:05.980 --> 00:26:07.980]  是給你的 見面禮
[00:26:07.980 --> 00:26:09.980]  你一定要收它
[00:26:09.980 --> 00:26:11.980]  其實他想做什麼
[00:26:11.980 --> 00:26:13.980]  他想彌補
[00:26:13.980 --> 00:26:15.980]  他之前犯錯的事
[00:26:15.980 --> 00:26:17.980]  我們有時犯罪
[00:26:17.980 --> 00:26:19.980]  有些事
[00:26:19.980 --> 00:26:21.980]  真的要彌補
[00:26:21.980 --> 00:26:23.980]  他現在
[00:26:23.980 --> 00:26:25.980]  他摔跤得到回來
[00:26:25.980 --> 00:26:27.980]  無論是他的名份
[00:26:27.980 --> 00:26:29.980]  還是祝福 他有沒有享受過
[00:26:29.980 --> 00:26:31.980]  完全沒有享受過
[00:26:31.980 --> 00:26:33.980]  現在還要吐出來
[00:26:33.980 --> 00:26:35.980]  給他
[00:26:35.980 --> 00:26:37.980]  但是
[00:26:37.980 --> 00:26:39.980]  我覺得他肯做這件事
[00:26:39.980 --> 00:26:41.980]  他覺得不要緊
[00:26:41.980 --> 00:26:43.980]  上帝會祝福我
[00:26:43.980 --> 00:26:45.980]  我們無論
[00:26:45.980 --> 00:26:47.980]  在我們自己的人生
[00:26:47.980 --> 00:26:49.980]  有時我們做的
[00:26:49.980 --> 00:26:51.980]  做的事
[00:26:51.980 --> 00:26:53.980]  和世界的標準不一樣
[00:26:53.980 --> 00:26:55.980]  我們不踩於其他人上位
[00:26:55.980 --> 00:26:57.980]  我們不一定要
[00:26:57.980 --> 00:26:59.980]  加薪
[00:26:59.980 --> 00:27:01.980]  有時人家見到
[00:27:01.980 --> 00:27:03.980]  我們所有行為會取笑我們
[00:27:03.980 --> 00:27:05.980]  不要緊 因為我們知道
[00:27:05.980 --> 00:27:07.980]  我們的將來
[00:27:07.980 --> 00:27:09.980]  我們的安穩在哪裡 在上帝自己
[00:27:11.980 --> 00:27:13.980]  除了你見到
[00:27:13.980 --> 00:27:15.980]  亞國的改變
[00:27:15.980 --> 00:27:17.980]  我見到還有一個大奇蹟
[00:27:17.980 --> 00:27:19.980]  如果你看第四節
[00:27:19.980 --> 00:27:25.980]  以索走去
[00:27:25.980 --> 00:27:27.980]  抱他 你想想
[00:27:27.980 --> 00:27:29.980]  以索最後那一句
[00:27:29.980 --> 00:27:31.980]  和二十年前
[00:27:31.980 --> 00:27:33.980]  和他說什麼 我等父親死了
[00:27:33.980 --> 00:27:35.980]  我就打死你
[00:27:35.980 --> 00:27:37.980]  所以令他要逃跑
[00:27:37.980 --> 00:27:39.980]  之後 二十年後
[00:27:39.980 --> 00:27:41.980]  他做了什麼 他跑去抱他弟弟
[00:27:41.980 --> 00:27:45.980]  亞國都沒有機會
[00:27:45.980 --> 00:27:47.980]  對他說對不起
[00:27:47.980 --> 00:27:49.980]  他已經抱著他哭了
[00:27:49.980 --> 00:27:51.980]  對亞國來說
[00:27:51.980 --> 00:27:53.980]  這件事很驚訝
[00:27:53.980 --> 00:27:57.980]  但是
[00:27:57.980 --> 00:27:59.980]  他想都想不到
[00:27:59.980 --> 00:28:01.980]  他怎樣去計劃都計劃不到
[00:28:01.980 --> 00:28:03.980]  最後的情景
[00:28:03.980 --> 00:28:05.980]  會這樣發生
[00:28:05.980 --> 00:28:07.980]  我覺得只有因為
[00:28:07.980 --> 00:28:09.980]  上帝聽他的禱告
[00:28:09.980 --> 00:28:29.980]  我最後在台灣
[00:28:29.980 --> 00:28:31.980]  這一年是怎樣 弟兄姊妹
[00:28:31.980 --> 00:28:33.980]  我每一晚
[00:28:33.980 --> 00:28:35.980]  我都在公園裡走
[00:28:35.980 --> 00:28:37.980]  我其實
[00:28:37.980 --> 00:28:39.980]  我見很多人
[00:28:39.980 --> 00:28:41.980]  都說 算了
[00:28:41.980 --> 00:28:47.980]  我覺得更加難
[00:28:47.980 --> 00:28:49.980]  因為連領袖都覺得
[00:28:49.980 --> 00:28:51.980]  他不想去理這個問題
[00:28:51.980 --> 00:29:01.980]  但是我說 我們不可以這樣
[00:29:01.980 --> 00:29:03.980]  我和上帝說
[00:29:05.980 --> 00:29:07.980]  我和上帝說
[00:29:07.980 --> 00:29:09.980]  我們一直說
[00:29:09.980 --> 00:29:11.980]  我不想做這件事
[00:29:11.980 --> 00:29:13.980]  我不想去挑戰這個人
[00:29:13.980 --> 00:29:17.980]  但是上帝說
[00:29:17.980 --> 00:29:19.980]  你記不記得以前
[00:29:19.980 --> 00:29:21.980]  你更生
[00:29:21.980 --> 00:29:23.980]  你和我的關係
[00:29:23.980 --> 00:29:25.980]  你記不記得我的恩典
[00:29:25.980 --> 00:29:27.980]  我以前給你的恩典
[00:29:27.980 --> 00:29:29.980]  令你的生命改變
[00:29:29.980 --> 00:29:31.980]  你現在
[00:29:31.980 --> 00:29:33.980]  你不肯去做這件事
[00:29:35.980 --> 00:29:37.980]  你還記不記得我的恩典
[00:29:37.980 --> 00:29:45.980]  我其實知道需要做些什麼
[00:29:45.980 --> 00:29:47.980]  但是我很怕
[00:29:47.980 --> 00:29:49.980]  我不喜歡失去關係
[00:29:49.980 --> 00:29:53.980]  但是我最後和上帝說
[00:29:53.980 --> 00:29:55.980]  我和上帝說
[00:29:55.980 --> 00:29:57.980]  如果你要我身敗名裂
[00:29:57.980 --> 00:29:59.980]  我所有的東西都沒有了
[00:29:59.980 --> 00:30:01.980]  我名譽掃地
[00:30:01.980 --> 00:30:03.980]  我一定會忠心
[00:30:03.980 --> 00:30:05.980]  我一定要忠心對你
[00:30:05.980 --> 00:30:07.980]  我不管他是誰
[00:30:07.980 --> 00:30:09.980]  天王老子都沒有遠比
[00:30:09.980 --> 00:30:11.980]  大英師妹
[00:30:11.980 --> 00:30:13.980]  我不是像以前20歲
[00:30:13.980 --> 00:30:15.980]  見到不滿意我的東西
[00:30:15.980 --> 00:30:17.980]  就馬上指他出來
[00:30:17.980 --> 00:30:19.980]  不是
[00:30:19.980 --> 00:30:21.980]  我知道我們中國人
[00:30:21.980 --> 00:30:23.980]  我們華人文化
[00:30:23.980 --> 00:30:25.980]  是怎樣運作的
[00:30:25.980 --> 00:30:27.980]  雖然我不喜歡
[00:30:27.980 --> 00:30:29.980]  但是我都要給面子
[00:30:29.980 --> 00:30:31.980]  我真的給面子到一個地步
[00:30:31.980 --> 00:30:33.980]  我受不了
[00:30:33.980 --> 00:30:35.980]  我和領袖說
[00:30:35.980 --> 00:30:37.980]  我們是教會
[00:30:37.980 --> 00:30:39.980]  我們是代表耶穌在地上
[00:30:39.980 --> 00:30:43.980]  我們做一個好的榜樣
[00:30:43.980 --> 00:30:45.980]  讓別人看到
[00:30:45.980 --> 00:30:47.980]  去到一個地步
[00:30:47.980 --> 00:30:49.980]  他有一次和我說
[00:30:49.980 --> 00:30:51.980]  其實你是宣教士
[00:30:51.980 --> 00:30:53.980]  你不是我們教會
[00:30:53.980 --> 00:30:55.980]  認定的童工
[00:30:55.980 --> 00:30:57.980]  我真的很討厭這個人
[00:30:59.980 --> 00:31:01.980]  他說
[00:31:01.980 --> 00:31:03.980]  你不認定我
[00:31:03.980 --> 00:31:05.980]  我現在馬上辭職
[00:31:05.980 --> 00:31:07.980]  我寫了辭職信
[00:31:07.980 --> 00:31:11.980]  我第二天和主管說
[00:31:11.980 --> 00:31:13.980]  主管,我來投降
[00:31:13.980 --> 00:31:15.980]  我做了這件大事
[00:31:15.980 --> 00:31:17.980]  但我回想起第二天
[00:31:17.980 --> 00:31:19.980]  我覺得我自己是沒有錯的
[00:31:19.980 --> 00:31:25.980]  但我叫中間人
[00:31:25.980 --> 00:31:27.980]  我熟悉的弟兄
[00:31:29.980 --> 00:31:31.980]  我想和長老
[00:31:31.980 --> 00:31:33.980]  領袖
[00:31:33.980 --> 00:31:35.980]  再談一次
[00:31:35.980 --> 00:31:37.980]  去和好
[00:31:37.980 --> 00:31:39.980]  因為
[00:31:39.980 --> 00:31:41.980]  我不想走就算了
[00:31:41.980 --> 00:31:43.980]  你知道很多時候
[00:31:43.980 --> 00:31:45.980]  我去另一間教會
[00:31:45.980 --> 00:31:47.980]  台灣有很多教會
[00:31:47.980 --> 00:31:49.980]  但我覺得基督徒的生命
[00:31:49.980 --> 00:31:51.980]  我們一家人不是這樣的
[00:31:51.980 --> 00:31:53.980]  我們一家人有吵架是正常的
[00:31:53.980 --> 00:31:55.980]  相對我們和好
[00:31:55.980 --> 00:31:57.980]  我覺得我自己沒有錯
[00:31:57.980 --> 00:31:59.980]  我也想和我說
[00:31:59.980 --> 00:32:01.980]  我一定要和好
[00:32:01.980 --> 00:32:03.980]  和好當然要兩方面
[00:32:03.980 --> 00:32:05.980]  有幾個領袖也和我說
[00:32:05.980 --> 00:32:07.980]  Steve,我明白你的心意
[00:32:07.980 --> 00:32:09.980]  我們向前望
[00:32:09.980 --> 00:32:11.980]  不要緊
[00:32:11.980 --> 00:32:13.980]  我現在和弟兄姊妹
[00:32:13.980 --> 00:32:15.980]  和領袖在這間教會
[00:32:15.980 --> 00:32:17.980]  關係非常好
[00:32:17.980 --> 00:32:21.980]  但慢慢我和幾個童工
[00:32:21.980 --> 00:32:25.980]  最後
[00:32:25.980 --> 00:32:27.980]  我相信
[00:32:27.980 --> 00:32:29.980]  領袖和我說
[00:32:29.980 --> 00:32:31.980]  這真的不行
[00:32:31.980 --> 00:32:33.980]  你不可以
[00:32:33.980 --> 00:32:35.980]  最後他慢慢
[00:32:35.980 --> 00:32:37.980]  願意去做事
[00:32:37.980 --> 00:32:41.980]  所以我覺得
[00:32:41.980 --> 00:32:43.980]  這一年真的很辛苦
[00:32:43.980 --> 00:32:47.980]  唯一一件事
[00:32:47.980 --> 00:32:49.980]  可以令我沒有留下
[00:32:49.980 --> 00:32:51.980]  就是
[00:32:51.980 --> 00:32:53.980]  我之前有說過
[00:32:53.980 --> 00:32:55.980]  我在台灣
[00:32:55.980 --> 00:32:57.980]  領事館的時候
[00:32:57.980 --> 00:32:59.980]  他
[00:32:59.980 --> 00:33:01.980]  給我很多麻煩
[00:33:01.980 --> 00:33:03.980]  但最後他和我說
[00:33:03.980 --> 00:33:05.980]  多謝你到台灣幫我們宣教
[00:33:05.980 --> 00:33:07.980]  到我家鄉宣教
[00:33:07.980 --> 00:33:09.980]  我說上帝你這個應許
[00:33:09.980 --> 00:33:11.980]  我真是靠著你的應許
[00:33:11.980 --> 00:33:13.980]  如果上帝沒有叫我離開台灣
[00:33:13.980 --> 00:33:15.980]  我一定不敢離開
[00:33:15.980 --> 00:33:17.980]  我和自己說
[00:33:17.980 --> 00:33:19.980]  無論多辛苦
[00:33:21.980 --> 00:33:23.980]  領袖我們見到
[00:33:23.980 --> 00:33:25.980]  雅各是敬畏上帝
[00:33:25.980 --> 00:33:27.980]  上帝在別人面前都會去敬畏他
[00:33:27.980 --> 00:33:29.980]  你見到
[00:33:29.980 --> 00:33:31.980]  上帝怎樣去開門給雅各
[00:33:31.980 --> 00:33:33.980]  他沒有想到
[00:33:33.980 --> 00:33:35.980]  一有這個情境
[00:33:35.980 --> 00:33:37.980]  他哥哥會去擁抱他
[00:33:37.980 --> 00:33:39.980]  他從來沒有想過
[00:33:39.980 --> 00:33:41.980]  他計劃都計劃不到
[00:33:41.980 --> 00:33:43.980]  我們每天
[00:33:43.980 --> 00:33:45.980]  我們過幾年人生
[00:33:45.980 --> 00:33:47.980]  一定要去敬畏上帝
[00:33:47.980 --> 00:33:49.980]  他一定會去給資源
[00:33:49.980 --> 00:33:51.980]  去保守我們
[00:33:51.980 --> 00:33:53.980]  我最後想和你說
[00:33:53.980 --> 00:33:55.980]  我們的猶太教
[00:33:55.980 --> 00:33:57.980]  列祖列宗三位
[00:33:57.980 --> 00:33:59.980]  阿巴拉 漢爾薩 雅各
[00:33:59.980 --> 00:34:01.980]  全部都是老千
[00:34:01.980 --> 00:34:03.980]  但是他們的
[00:34:03.980 --> 00:34:05.980]  他們的科
[00:34:05.980 --> 00:34:07.980]  他們的不足夠
[00:34:07.980 --> 00:34:09.980]  他們的軟弱
[00:34:09.980 --> 00:34:11.980]  上帝沒有拿走我的應許
[00:34:11.980 --> 00:34:13.980]  不是因為他做得好還是不好
[00:34:13.980 --> 00:34:15.980]  因為上帝說了就是這樣
[00:34:15.980 --> 00:34:17.980]  因為要經過他們
[00:34:17.980 --> 00:34:19.980]  萬國才可以得到祝福
[00:34:19.980 --> 00:34:23.980]  但是上帝是要去改變他們的人生
[00:34:23.980 --> 00:34:25.980]  他們之前的行為
[00:34:25.980 --> 00:34:27.980]  上帝不容許他們這樣做
[00:34:27.980 --> 00:34:31.980]  我們作為基督徒弟兄姐妹
[00:34:31.980 --> 00:34:33.980]  我們是上帝的兒子
[00:34:33.980 --> 00:34:35.980]  因為主耶穌的緣故
[00:34:35.980 --> 00:34:37.980]  他都一定會擺我們在這樣的處境
[00:34:37.980 --> 00:34:39.980]  要我們去掙扎
[00:34:39.980 --> 00:34:41.980]  要我們去信靠多一點
[00:34:41.980 --> 00:34:43.980]  要我們去做決定
[00:34:43.980 --> 00:34:45.980]  我們是不是忠心的
[00:34:47.980 --> 00:34:49.980]  但是我覺得
[00:34:49.980 --> 00:34:51.980]  你可以信靠這個上帝
[00:34:51.980 --> 00:34:53.980]  因為他已經給了你們最好的
[00:34:53.980 --> 00:34:55.980]  什麼是最好的
[00:34:55.980 --> 00:34:57.980]  他給了主耶穌我們響的十字架
[00:34:57.980 --> 00:34:59.980]  這是他最好的
[00:34:59.980 --> 00:35:03.980]  我們因為主耶穌
[00:35:03.980 --> 00:35:05.980]  我們不需要再
[00:35:05.980 --> 00:35:07.980]  爭一個名份回來
[00:35:07.980 --> 00:35:09.980]  已經響到了
[00:35:09.980 --> 00:35:11.980]  我們只要去claim it
[00:35:11.980 --> 00:35:13.980]  去拿著我們這個名份
[00:35:13.980 --> 00:35:15.980]  然後去活出我們基督徒的人生
[00:35:15.980 --> 00:35:17.980]  就夠了
[00:35:17.980 --> 00:35:19.980]  弟兄姊妹
[00:35:19.980 --> 00:35:21.980]  多謝你們這幾個月
[00:35:21.980 --> 00:35:23.980]  去照顧和去疼愛我們一家人
[00:35:23.980 --> 00:35:25.980]  我們一個月
[00:35:25.980 --> 00:35:27.980]  一個個多禮拜後
[00:35:27.980 --> 00:35:29.980]  我們回去台灣繼續去
[00:35:29.980 --> 00:35:31.980]  很有motivation
[00:35:31.980 --> 00:35:33.980]  推動力
[00:35:33.980 --> 00:35:35.980]  繼續去那邊
[00:35:35.980 --> 00:35:37.980]  為神擴展他的國
[00:35:37.980 --> 00:35:39.980]  和多謝
[00:35:39.980 --> 00:35:41.980]  各位同工和領袖
[00:35:41.980 --> 00:35:43.980]  給我機會繼續用廣東話
[00:35:43.980 --> 00:35:45.980]  去證明
[00:35:45.980 --> 00:35:47.980]  多謝你們
