
[00:00:00.000 --> 00:00:04.000]  大家幾度理平安
[00:20:56.000 --> 00:20:58.000]  這兩樣東西你對比一下
[00:20:58.000 --> 00:21:00.000]  樹葉來自植物
[00:21:00.000 --> 00:21:03.000]  樹葉來自植物
[00:21:03.000 --> 00:21:06.000]  皮子是來自動物
[00:21:06.000 --> 00:21:08.000]  皮是來自動物的
[00:21:08.000 --> 00:21:10.000]  植物是沒有生命的
[00:21:10.000 --> 00:21:11.000]  植物是沒有生命的
[00:21:11.000 --> 00:21:13.000]  動物是有生命的
[00:21:13.000 --> 00:21:14.000]  動物是有生命的
[00:21:14.000 --> 00:21:16.000]  所以動物的生命在於哪裡
[00:21:16.000 --> 00:21:17.000]  特徵是什麼
[00:21:17.000 --> 00:21:19.000]  動物的生命在那裏是代表些什麼呢
[00:21:19.000 --> 00:21:20.000]  動物的生命在那裏是代表些什麼呢
[00:21:20.000 --> 00:21:21.000]  它有血
[00:21:21.000 --> 00:21:22.000]  它有血
[00:21:22.000 --> 00:21:23.000]  所以在整本聖經裏面
[00:21:23.000 --> 00:21:24.000]  我們要看到一個重點
[00:21:24.000 --> 00:21:25.000]  所以在整本聖經裏面
[00:21:25.000 --> 00:21:26.000]  我們要看到一個重點
[00:21:26.000 --> 00:21:28.000]  血跟生命是等同的
[00:21:28.000 --> 00:21:30.000]  血跟生命是等同的
[00:21:30.000 --> 00:21:32.000]  血是生命的記號
[00:21:32.000 --> 00:21:33.000]  血是生命的記號
[00:21:33.000 --> 00:21:35.000]  血是生命的象徵
[00:21:35.000 --> 00:21:36.000]  血是生命的象徵
[00:21:36.000 --> 00:21:37.000]  血是生命的代表
[00:21:37.000 --> 00:21:39.000]  血是生命的代表
[00:21:39.000 --> 00:21:41.000]  所以當諾亞出方舟之後
[00:21:41.000 --> 00:21:42.000]  所以當諾亞出方舟之後
[00:21:42.000 --> 00:21:43.000]  上帝吩咐諾亞說
[00:21:43.000 --> 00:21:44.000]  上帝吩咐諾亞說
[00:21:44.000 --> 00:21:45.000]  上帝吩咐諾亞說
[00:21:45.000 --> 00:21:46.000]  凡流人血的
[00:21:46.000 --> 00:21:47.000]  凡流人血的
[00:21:47.000 --> 00:21:48.000]  他的血必被人所流
[00:21:48.000 --> 00:21:49.000]  他的血必被人所流
[00:21:49.000 --> 00:21:50.000]  凡流人血的
[00:21:50.000 --> 00:21:51.000]  他的血必被人所流
[00:21:51.000 --> 00:21:52.000]  凡流人血的
[00:21:52.000 --> 00:21:53.000]  他的血必被人所流
[00:21:53.000 --> 00:21:54.000]  如果我們把這句話
[00:21:54.000 --> 00:21:55.000]  如果我們把這句話
[00:21:55.000 --> 00:21:56.000]  用今天的話來說
[00:21:56.000 --> 00:21:57.000]  如果我們把這句話
[00:21:57.000 --> 00:21:58.000]  用今天的話來說
[00:21:58.000 --> 00:21:59.000]  凡奪取別人生命的
[00:21:59.000 --> 00:22:00.000]  凡奪取別人生命的
[00:22:00.000 --> 00:22:01.000]  我們也要奪取他的生命
[00:22:01.000 --> 00:22:02.000]  我們也要奪取他的生命
[00:22:02.000 --> 00:22:10.000]  這就叫以命償命的原則
[00:22:10.000 --> 00:22:12.000]  但是聖經他用另外一個概念來表達
[00:22:12.000 --> 00:22:13.000]  但是聖經他用另外一個概念來表達
[00:22:13.000 --> 00:22:15.000]  但是聖經他用另外一個概念來表達
[00:22:15.000 --> 00:22:16.000]  就是流血
[00:22:16.000 --> 00:22:17.000]  就是流血
[00:22:17.000 --> 00:22:20.000]  那我們從蓋印和亞伯的獻祭裡面
[00:22:20.000 --> 00:22:21.000]  我們也可以看到這個比較
[00:22:21.000 --> 00:22:22.000]  我們從蓋印和亞伯的獻祭裡面
[00:22:22.000 --> 00:22:23.000]  我們也可以看到這個比較
[00:22:23.000 --> 00:22:24.000]  我們從蓋印和亞伯的獻祭裡面
[00:22:24.000 --> 00:22:25.000]  我們也可以看到這個比較
[00:22:25.000 --> 00:22:26.000]  我們從蓋印和亞伯的獻祭裡面
[00:22:26.000 --> 00:22:27.000]  我們也可以看到這個比較
[00:22:27.000 --> 00:22:28.000]  蓋印所獻的祭沒有流血
[00:22:28.000 --> 00:22:29.000]  蓋印所獻的祭沒有流血
[00:22:29.000 --> 00:22:30.000]  蓋印所獻的祭沒有流血
[00:22:30.000 --> 00:22:31.000]  蓋印所獻的祭沒有流血
[00:22:32.000 --> 00:22:33.000]  蓋印所獻的祭沒有流血
[00:22:33.000 --> 00:22:34.000]  蓋印所獻的祭沒有流血
[00:22:34.000 --> 00:22:35.000]  蓋印所獻的祭沒有流血
[00:22:35.000 --> 00:22:36.000]  蓋印所獻的祭沒有流血
[00:22:36.000 --> 00:22:37.000]  蓋印所獻的祭沒有流血
[00:22:37.000 --> 00:22:38.000]  蓋印所獻的祭沒有流血
[00:22:38.000 --> 00:22:39.000]  蓋印所獻的祭沒有流血
[00:22:39.000 --> 00:22:40.000]  蓋印所獻的祭沒有流血
[00:22:40.000 --> 00:22:41.000]  蓋印所獻的祭沒有流血
[00:22:41.000 --> 00:22:42.000]  蓋印所獻的祭沒有流血
[00:22:42.000 --> 00:22:43.000]  蓋印所獻的祭沒有流血
[00:22:43.000 --> 00:22:44.000]  蓋印所獻的祭沒有流血
[00:22:44.000 --> 00:22:45.000]  蓋印所獻的祭沒有流血
[00:22:45.000 --> 00:22:46.000]  蓋印所獻的祭沒有流血
[00:22:46.000 --> 00:22:47.000]  蓋印所獻的祭沒有流血
[00:22:47.000 --> 00:23:04.000]  蓋印所獻的祭沒有流血
[00:23:04.000 --> 00:23:05.000]  蓋印所獻的祭沒有流血
[00:23:05.000 --> 00:23:06.000]  蓋印所獻的祭沒有流血
[00:23:06.000 --> 00:23:07.000]  蓋印所獻的祭沒有流血
[00:23:07.000 --> 00:23:08.000]  蓋印所獻的祭沒有流血
[00:23:08.000 --> 00:23:09.000]  蓋印所獻的祭沒有流血
[00:23:09.000 --> 00:23:10.000]  蓋印所獻的祭沒有流血
[00:23:10.000 --> 00:23:11.000]  蓋印所獻的祭沒有流血
[00:23:11.000 --> 00:23:12.000]  蓋印所獻的祭沒有流血
[00:23:12.000 --> 00:23:13.000]  蓋印所獻的祭沒有流血
[00:23:13.000 --> 00:23:14.000]  蓋印所獻的祭沒有流血
[00:23:14.000 --> 00:23:15.000]  蓋印所獻的祭沒有流血
[00:23:15.000 --> 00:23:16.000]  蓋印所獻的祭沒有流血
[00:23:16.000 --> 00:23:17.000]  蓋印所獻的祭沒有流血
[00:23:17.000 --> 00:23:18.000]  蓋印所獻的祭沒有流血
[00:23:18.000 --> 00:23:19.000]  蓋印所獻的祭沒有流血
[00:23:19.000 --> 00:23:20.000]  蓋印所獻的祭沒有流血
[00:23:20.000 --> 00:23:21.000]  蓋印所獻的祭沒有流血
[00:23:21.000 --> 00:23:22.000]  蓋印所獻的祭沒有流血
[00:23:22.000 --> 00:23:23.000]  蓋印所獻的祭沒有流血
[00:23:23.000 --> 00:23:24.000]  蓋印所獻的祭沒有流血
[00:23:24.000 --> 00:23:25.000]  蓋印所獻的祭沒有流血
[00:23:25.000 --> 00:23:26.000]  蓋印所獻的祭沒有流血
[00:23:26.000 --> 00:23:27.000]  蓋印所獻的祭沒有流血
[00:23:27.000 --> 00:23:28.000]  蓋印所獻的祭沒有流血
[00:23:28.000 --> 00:23:29.000]  蓋印所獻的祭沒有流血
[00:23:29.000 --> 00:23:30.000]  蓋印所獻的祭沒有流血
[00:23:30.000 --> 00:23:31.000]  蓋印所獻的祭沒有流血
[00:23:31.000 --> 00:23:46.000]  蓋印所獻的祭沒有流血
[00:23:46.000 --> 00:23:47.000]  蓋印所獻的祭沒有流血
[00:23:47.000 --> 00:23:48.000]  蓋印所獻的祭沒有流血
[00:23:48.000 --> 00:23:49.000]  蓋印所獻的祭沒有流血
[00:23:49.000 --> 00:23:50.000]  蓋印所獻的祭沒有流血
[00:23:50.000 --> 00:23:51.000]  蓋印所獻的祭沒有流血
[00:23:51.000 --> 00:23:52.000]  蓋印所獻的祭沒有流血
[00:23:52.000 --> 00:23:53.000]  蓋印所獻的祭沒有流血
[00:23:53.000 --> 00:23:54.000]  蓋印所獻的祭沒有流血
[00:23:54.000 --> 00:23:55.000]  蓋印所獻的祭沒有流血
[00:23:55.000 --> 00:23:56.000]  蓋印所獻的祭沒有流血
[00:23:56.000 --> 00:23:57.000]  蓋印所獻的祭沒有流血
[00:23:57.000 --> 00:23:58.000]  蓋印所獻的祭沒有流血
[00:23:58.000 --> 00:23:59.000]  蓋印所獻的祭沒有流血
[00:23:59.000 --> 00:24:00.000]  蓋印所獻的祭沒有流血
[00:24:00.000 --> 00:24:01.000]  蓋印所獻的祭沒有流血
[00:24:01.000 --> 00:24:02.000]  蓋印所獻的祭沒有流血
[00:24:02.000 --> 00:24:03.000]  蓋印所獻的祭沒有流血
[00:24:03.000 --> 00:24:04.000]  蓋印所獻的祭沒有流血
[00:24:04.000 --> 00:24:05.000]  蓋印所獻的祭沒有流血
[00:24:05.000 --> 00:24:06.000]  蓋印所獻的祭沒有流血
[00:24:06.000 --> 00:24:07.000]  蓋印所獻的祭沒有流血
[00:24:07.000 --> 00:24:08.000]  蓋印所獻的祭沒有流血
[00:24:08.000 --> 00:24:09.000]  蓋印所獻的祭沒有流血
[00:24:09.000 --> 00:24:10.000]  蓋印所獻的祭沒有流血
[00:24:10.000 --> 00:24:11.000]  蓋印所獻的祭沒有流血
[00:24:11.000 --> 00:24:12.000]  蓋印所獻的祭沒有流血
[00:24:12.000 --> 00:24:13.000]  蓋印所獻的祭沒有流血
[00:24:13.000 --> 00:24:14.000]  蓋印所獻的祭沒有流血
[00:24:14.000 --> 00:24:15.000]  蓋印所獻的祭沒有流血
[00:24:15.000 --> 00:24:34.000]  蓋印所獻的祭沒有流血
[00:24:34.000 --> 00:24:35.000]  蓋印所獻的祭沒有流血
[00:24:35.000 --> 00:24:36.000]  蓋印所獻的祭沒有流血
[00:24:36.000 --> 00:24:37.000]  蓋印所獻的祭沒有流血
[00:24:37.000 --> 00:24:38.000]  蓋印所獻的祭沒有流血
[00:24:38.000 --> 00:24:39.000]  蓋印所獻的祭沒有流血
[00:24:39.000 --> 00:24:40.000]  蓋印所獻的祭沒有流血
[00:24:40.000 --> 00:24:41.000]  蓋印所獻的祭沒有流血
[00:24:41.000 --> 00:24:42.000]  蓋印所獻的祭沒有流血
[00:24:42.000 --> 00:24:43.000]  蓋印所獻的祭沒有流血
[00:24:43.000 --> 00:24:44.000]  蓋印所獻的祭沒有流血
[00:24:44.000 --> 00:24:45.000]  蓋印所獻的祭沒有流血
[00:24:45.000 --> 00:24:46.000]  蓋印所獻的祭沒有流血
[00:24:46.000 --> 00:24:47.000]  蓋印所獻的祭沒有流血
[00:24:47.000 --> 00:24:48.000]  蓋印所獻的祭沒有流血
[00:24:48.000 --> 00:24:49.000]  蓋印所獻的祭沒有流血
[00:24:49.000 --> 00:24:50.000]  蓋印所獻的祭沒有流血
[00:24:50.000 --> 00:24:51.000]  蓋印所獻的祭沒有流血
[00:24:51.000 --> 00:24:52.000]  蓋印所獻的祭沒有流血
[00:24:52.000 --> 00:24:53.000]  蓋印所獻的祭沒有流血
[00:24:53.000 --> 00:24:54.000]  蓋印所獻的祭沒有流血
[00:24:54.000 --> 00:24:55.000]  蓋印所獻的祭沒有流血
[00:24:55.000 --> 00:24:56.000]  蓋印所獻的祭沒有流血
[00:24:56.000 --> 00:24:57.000]  蓋印所獻的祭沒有流血
[00:24:57.000 --> 00:24:58.000]  蓋印所獻的祭沒有流血
[00:24:58.000 --> 00:24:59.000]  蓋印所獻的祭沒有流血
[00:24:59.000 --> 00:25:14.000]  蓋印所獻的祭沒有流血
[00:25:14.000 --> 00:25:15.000]  蓋印所獻的祭沒有流血
[00:25:15.000 --> 00:25:16.000]  蓋印所獻的祭沒有流血
[00:25:16.000 --> 00:25:17.000]  蓋印所獻的祭沒有流血
[00:25:17.000 --> 00:25:18.000]  蓋印所獻的祭沒有流血
[00:25:18.000 --> 00:25:19.000]  蓋印所獻的祭沒有流血
[00:25:19.000 --> 00:25:20.000]  蓋印所獻的祭沒有流血
[00:25:20.000 --> 00:25:21.000]  蓋印所獻的祭沒有流血
[00:25:21.000 --> 00:25:22.000]  蓋印所獻的祭沒有流血
[00:25:22.000 --> 00:25:23.000]  蓋印所獻的祭沒有流血
[00:25:23.000 --> 00:25:24.000]  蓋印所獻的祭沒有流血
[00:25:24.000 --> 00:25:25.000]  蓋印所獻的祭沒有流血
[00:25:25.000 --> 00:25:26.000]  蓋印所獻的祭沒有流血
[00:25:26.000 --> 00:25:27.000]  蓋印所獻的祭沒有流血
[00:25:27.000 --> 00:25:28.000]  蓋印所獻的祭沒有流血
[00:25:28.000 --> 00:25:29.000]  蓋印所獻的祭沒有流血
[00:25:29.000 --> 00:25:30.000]  蓋印所獻的祭沒有流血
[00:25:30.000 --> 00:25:31.000]  蓋印所獻的祭沒有流血
[00:25:31.000 --> 00:25:32.000]  蓋印所獻的祭沒有流血
[00:25:32.000 --> 00:25:33.000]  蓋印所獻的祭沒有流血
[00:25:33.000 --> 00:25:34.000]  蓋印所獻的祭沒有流血
[00:25:34.000 --> 00:25:35.000]  蓋印所獻的祭沒有流血
[00:25:35.000 --> 00:25:36.000]  蓋印所獻的祭沒有流血
[00:25:36.000 --> 00:25:37.000]  蓋印所獻的祭沒有流血
[00:25:37.000 --> 00:25:38.000]  蓋印所獻的祭沒有流血
[00:25:38.000 --> 00:25:39.000]  蓋印所獻的祭沒有流血
[00:25:39.000 --> 00:25:40.000]  蓋印所獻的祭沒有流血
[00:25:40.000 --> 00:25:41.000]  蓋印所獻的祭沒有流血
[00:25:41.000 --> 00:25:42.000]  蓋印所獻的祭沒有流血
[00:25:42.000 --> 00:25:43.000]  蓋印所獻的祭沒有流血
[00:25:43.000 --> 00:26:02.000]  蓋印所獻的祭沒有流血
[00:26:02.000 --> 00:26:03.000]  蓋印所獻的祭沒有流血
[00:26:03.000 --> 00:26:04.000]  蓋印所獻的祭沒有流血
[00:26:04.000 --> 00:26:05.000]  蓋印所獻的祭沒有流血
[00:26:05.000 --> 00:26:06.000]  蓋印所獻的祭沒有流血
[00:26:06.000 --> 00:26:07.000]  蓋印所獻的祭沒有流血
[00:26:07.000 --> 00:26:08.000]  蓋印所獻的祭沒有流血
[00:26:08.000 --> 00:26:09.000]  蓋印所獻的祭沒有流血
[00:26:09.000 --> 00:26:10.000]  蓋印所獻的祭沒有流血
[00:26:10.000 --> 00:26:11.000]  蓋印所獻的祭沒有流血
[00:26:11.000 --> 00:26:12.000]  蓋印所獻的祭沒有流血
[00:26:12.000 --> 00:26:13.000]  蓋印所獻的祭沒有流血
[00:26:13.000 --> 00:26:14.000]  蓋印所獻的祭沒有流血
[00:26:14.000 --> 00:26:15.000]  蓋印所獻的祭沒有流血
[00:26:15.000 --> 00:26:16.000]  蓋印所獻的祭沒有流血
[00:26:16.000 --> 00:26:17.000]  蓋印所獻的祭沒有流血
[00:26:17.000 --> 00:26:18.000]  蓋印所獻的祭沒有流血
[00:26:18.000 --> 00:26:19.000]  蓋印所獻的祭沒有流血
[00:26:19.000 --> 00:26:20.000]  蓋印所獻的祭沒有流血
[00:26:20.000 --> 00:26:21.000]  蓋印所獻的祭沒有流血
[00:26:21.000 --> 00:26:22.000]  蓋印所獻的祭沒有流血
[00:26:22.000 --> 00:26:23.000]  蓋印所獻的祭沒有流血
[00:26:23.000 --> 00:26:24.000]  蓋印所獻的祭沒有流血
[00:26:24.000 --> 00:26:25.000]  蓋印所獻的祭沒有流血
[00:26:25.000 --> 00:26:26.000]  蓋印所獻的祭沒有流血
[00:26:26.000 --> 00:26:27.000]  蓋印所獻的祭沒有流血
[00:26:27.000 --> 00:26:42.000]  蓋印所獻的祭沒有流血
[00:26:42.000 --> 00:26:43.000]  蓋印所獻的祭沒有流血
[00:26:43.000 --> 00:26:44.000]  蓋印所獻的祭沒有流血
[00:26:44.000 --> 00:26:45.000]  蓋印所獻的祭沒有流血
[00:26:45.000 --> 00:26:46.000]  蓋印所獻的祭沒有流血
[00:26:46.000 --> 00:26:47.000]  蓋印所獻的祭沒有流血
[00:26:47.000 --> 00:26:48.000]  蓋印所獻的祭沒有流血
[00:26:48.000 --> 00:26:49.000]  蓋印所獻的祭沒有流血
[00:26:49.000 --> 00:26:50.000]  蓋印所獻的祭沒有流血
[00:26:50.000 --> 00:26:51.000]  蓋印所獻的祭沒有流血
[00:26:51.000 --> 00:26:52.000]  蓋印所獻的祭沒有流血
[00:26:52.000 --> 00:26:53.000]  蓋印所獻的祭沒有流血
[00:26:53.000 --> 00:26:54.000]  蓋印所獻的祭沒有流血
[00:26:54.000 --> 00:26:55.000]  蓋印所獻的祭沒有流血
[00:26:55.000 --> 00:26:56.000]  蓋印所獻的祭沒有流血
[00:26:56.000 --> 00:26:57.000]  蓋印所獻的祭沒有流血
[00:26:57.000 --> 00:26:58.000]  蓋印所獻的祭沒有流血
[00:26:58.000 --> 00:26:59.000]  蓋印所獻的祭沒有流血
[00:26:59.000 --> 00:27:00.000]  蓋印所獻的祭沒有流血
[00:27:00.000 --> 00:27:01.000]  蓋印所獻的祭沒有流血
[00:27:01.000 --> 00:27:02.000]  蓋印所獻的祭沒有流血
[00:27:02.000 --> 00:27:03.000]  蓋印所獻的祭沒有流血
[00:27:03.000 --> 00:27:04.000]  蓋印所獻的祭沒有流血
[00:27:04.000 --> 00:27:05.000]  蓋印所獻的祭沒有流血
[00:27:05.000 --> 00:27:06.000]  蓋印所獻的祭沒有流血
[00:27:06.000 --> 00:27:07.000]  蓋印所獻的祭沒有流血
[00:27:07.000 --> 00:27:08.000]  蓋印所獻的祭沒有流血
[00:27:08.000 --> 00:27:09.000]  蓋印所獻的祭沒有流血
[00:27:09.000 --> 00:27:10.000]  蓋印所獻的祭沒有流血
[00:27:10.000 --> 00:27:11.000]  蓋印所獻的祭沒有流血
[00:27:11.000 --> 00:27:30.000]  蓋印所獻的祭沒有流血
[00:27:30.000 --> 00:27:31.000]  蓋印所獻的祭沒有流血
[00:27:31.000 --> 00:27:32.000]  蓋印所獻的祭沒有流血
[00:27:32.000 --> 00:27:33.000]  蓋印所獻的祭沒有流血
[00:27:33.000 --> 00:27:34.000]  蓋印所獻的祭沒有流血
[00:27:34.000 --> 00:27:35.000]  蓋印所獻的祭沒有流血
[00:27:35.000 --> 00:27:36.000]  蓋印所獻的祭沒有流血
[00:27:36.000 --> 00:27:37.000]  蓋印所獻的祭沒有流血
[00:27:37.000 --> 00:27:38.000]  蓋印所獻的祭沒有流血
[00:27:38.000 --> 00:27:39.000]  蓋印所獻的祭沒有流血
[00:27:39.000 --> 00:27:40.000]  蓋印所獻的祭沒有流血
[00:27:40.000 --> 00:27:41.000]  蓋印所獻的祭沒有流血
[00:27:41.000 --> 00:27:42.000]  蓋印所獻的祭沒有流血
[00:27:42.000 --> 00:27:43.000]  蓋印所獻的祭沒有流血
[00:27:43.000 --> 00:27:44.000]  蓋印所獻的祭沒有流血
[00:27:44.000 --> 00:27:45.000]  蓋印所獻的祭沒有流血
[00:27:45.000 --> 00:27:46.000]  蓋印所獻的祭沒有流血
[00:27:46.000 --> 00:27:47.000]  蓋印所獻的祭沒有流血
[00:27:47.000 --> 00:27:48.000]  蓋印所獻的祭沒有流血
[00:27:48.000 --> 00:27:49.000]  蓋印所獻的祭沒有流血
[00:27:49.000 --> 00:27:50.000]  蓋印所獻的祭沒有流血
[00:27:50.000 --> 00:27:51.000]  蓋印所獻的祭沒有流血
[00:27:51.000 --> 00:27:52.000]  蓋印所獻的祭沒有流血
[00:27:52.000 --> 00:27:53.000]  蓋印所獻的祭沒有流血
[00:27:53.000 --> 00:27:54.000]  蓋印所獻的祭沒有流血
[00:27:54.000 --> 00:27:55.000]  蓋印所獻的祭沒有流血
[00:27:55.000 --> 00:28:10.000]  蓋印所獻的祭沒有流血
[00:28:10.000 --> 00:28:11.000]  蓋印所獻的祭沒有流血
[00:28:11.000 --> 00:28:12.000]  蓋印所獻的祭沒有流血
[00:28:12.000 --> 00:28:13.000]  蓋印所獻的祭沒有流血
[00:28:13.000 --> 00:28:14.000]  蓋印所獻的祭沒有流血
[00:28:14.000 --> 00:28:15.000]  蓋印所獻的祭沒有流血
[00:28:15.000 --> 00:28:16.000]  蓋印所獻的祭沒有流血
[00:28:16.000 --> 00:28:17.000]  蓋印所獻的祭沒有流血
[00:28:17.000 --> 00:28:18.000]  蓋印所獻的祭沒有流血
[00:28:18.000 --> 00:28:19.000]  蓋印所獻的祭沒有流血
[00:28:19.000 --> 00:28:20.000]  蓋印所獻的祭沒有流血
[00:28:20.000 --> 00:28:21.000]  蓋印所獻的祭沒有流血
[00:28:21.000 --> 00:28:22.000]  蓋印所獻的祭沒有流血
[00:28:22.000 --> 00:28:23.000]  蓋印所獻的祭沒有流血
[00:28:23.000 --> 00:28:24.000]  蓋印所獻的祭沒有流血
[00:28:24.000 --> 00:28:25.000]  蓋印所獻的祭沒有流血
[00:28:25.000 --> 00:28:26.000]  蓋印所獻的祭沒有流血
[00:28:26.000 --> 00:28:27.000]  蓋印所獻的祭沒有流血
[00:28:27.000 --> 00:28:28.000]  蓋印所獻的祭沒有流血
[00:28:28.000 --> 00:28:29.000]  蓋印所獻的祭沒有流血
[00:28:29.000 --> 00:28:30.000]  蓋印所獻的祭沒有流血
[00:28:30.000 --> 00:28:31.000]  蓋印所獻的祭沒有流血
[00:28:31.000 --> 00:28:32.000]  蓋印所獻的祭沒有流血
[00:28:32.000 --> 00:28:33.000]  蓋印所獻的祭沒有流血
[00:28:33.000 --> 00:28:34.000]  蓋印所獻的祭沒有流血
[00:28:34.000 --> 00:28:35.000]  蓋印所獻的祭沒有流血
[00:28:35.000 --> 00:28:36.000]  蓋印所獻的祭沒有流血
[00:28:36.000 --> 00:28:37.000]  蓋印所獻的祭沒有流血
[00:28:37.000 --> 00:28:38.000]  蓋印所獻的祭沒有流血
[00:28:38.000 --> 00:28:39.000]  蓋印所獻的祭沒有流血
[00:28:39.000 --> 00:28:54.000]  蓋印所獻的祭沒有流血
[00:28:54.000 --> 00:28:55.000]  蓋印所獻的祭沒有流血
[00:28:55.000 --> 00:28:56.000]  蓋印所獻的祭沒有流血
[00:28:56.000 --> 00:28:57.000]  蓋印所獻的祭沒有流血
[00:28:57.000 --> 00:28:58.000]  蓋印所獻的祭沒有流血
[00:28:58.000 --> 00:28:59.000]  蓋印所獻的祭沒有流血
[00:28:59.000 --> 00:29:00.000]  蓋印所獻的祭沒有流血
[00:29:00.000 --> 00:29:01.000]  蓋印所獻的祭沒有流血
[00:29:01.000 --> 00:29:02.000]  蓋印所獻的祭沒有流血
[00:29:02.000 --> 00:29:03.000]  蓋印所獻的祭沒有流血
[00:29:03.000 --> 00:29:04.000]  蓋印所獻的祭沒有流血
[00:29:04.000 --> 00:29:05.000]  蓋印所獻的祭沒有流血
[00:29:05.000 --> 00:29:06.000]  蓋印所獻的祭沒有流血
[00:29:06.000 --> 00:29:07.000]  蓋印所獻的祭沒有流血
[00:29:07.000 --> 00:29:08.000]  蓋印所獻的祭沒有流血
[00:29:08.000 --> 00:29:09.000]  蓋印所獻的祭沒有流血
[00:29:09.000 --> 00:29:10.000]  蓋印所獻的祭沒有流血
[00:29:10.000 --> 00:29:11.000]  蓋印所獻的祭沒有流血
[00:29:11.000 --> 00:29:12.000]  蓋印所獻的祭沒有流血
[00:29:12.000 --> 00:29:13.000]  蓋印所獻的祭沒有流血
[00:29:13.000 --> 00:29:14.000]  蓋印所獻的祭沒有流血
[00:29:14.000 --> 00:29:15.000]  蓋印所獻的祭沒有流血
[00:29:15.000 --> 00:29:16.000]  蓋印所獻的祭沒有流血
[00:29:16.000 --> 00:29:17.000]  蓋印所獻的祭沒有流血
[00:29:17.000 --> 00:29:18.000]  蓋印所獻的祭沒有流血
[00:29:18.000 --> 00:29:19.000]  蓋印所獻的祭沒有流血
[00:29:19.000 --> 00:29:20.000]  蓋印所獻的祭沒有流血
[00:29:20.000 --> 00:29:21.000]  蓋印所獻的祭沒有流血
[00:29:21.000 --> 00:29:22.000]  蓋印所獻的祭沒有流血
[00:29:22.000 --> 00:29:23.000]  蓋印所獻的祭沒有流血
[00:29:23.000 --> 00:29:42.000]  蓋印所獻的祭沒有流血
[00:29:42.000 --> 00:29:43.000]  蓋印所獻的祭沒有流血
[00:29:43.000 --> 00:29:44.000]  蓋印所獻的祭沒有流血
[00:29:44.000 --> 00:29:45.000]  蓋印所獻的祭沒有流血
[00:29:45.000 --> 00:29:46.000]  蓋印所獻的祭沒有流血
[00:29:46.000 --> 00:29:47.000]  蓋印所獻的祭沒有流血
[00:29:47.000 --> 00:29:48.000]  蓋印所獻的祭沒有流血
[00:29:48.000 --> 00:29:49.000]  蓋印所獻的祭沒有流血
[00:29:49.000 --> 00:29:50.000]  蓋印所獻的祭沒有流血
[00:29:50.000 --> 00:29:51.000]  蓋印所獻的祭沒有流血
[00:29:51.000 --> 00:29:52.000]  蓋印所獻的祭沒有流血
[00:29:52.000 --> 00:29:53.000]  蓋印所獻的祭沒有流血
[00:29:53.000 --> 00:29:54.000]  蓋印所獻的祭沒有流血
[00:29:54.000 --> 00:29:55.000]  蓋印所獻的祭沒有流血
[00:29:55.000 --> 00:29:56.000]  蓋印所獻的祭沒有流血
[00:29:56.000 --> 00:29:57.000]  蓋印所獻的祭沒有流血
[00:29:57.000 --> 00:29:58.000]  蓋印所獻的祭沒有流血
[00:29:58.000 --> 00:29:59.000]  蓋印所獻的祭沒有流血
[00:29:59.000 --> 00:30:00.000]  蓋印所獻的祭沒有流血
[00:30:00.000 --> 00:30:01.000]  蓋印所獻的祭沒有流血
[00:30:01.000 --> 00:30:02.000]  蓋印所獻的祭沒有流血
[00:30:02.000 --> 00:30:03.000]  蓋印所獻的祭沒有流血
[00:30:03.000 --> 00:30:04.000]  蓋印所獻的祭沒有流血
[00:30:04.000 --> 00:30:05.000]  蓋印所獻的祭沒有流血
[00:30:05.000 --> 00:30:06.000]  蓋印所獻的祭沒有流血
[00:30:06.000 --> 00:30:07.000]  蓋印所獻的祭沒有流血
[00:30:07.000 --> 00:30:30.000]  蓋印所獻的祭沒有流血
[00:30:30.000 --> 00:30:31.000]  蓋印所獻的祭沒有流血
[00:30:31.000 --> 00:30:32.000]  蓋印所獻的祭沒有流血
[00:30:32.000 --> 00:30:33.000]  蓋印所獻的祭沒有流血
[00:30:33.000 --> 00:30:34.000]  蓋印所獻的祭沒有流血
[00:30:34.000 --> 00:30:35.000]  蓋印所獻的祭沒有流血
[00:30:35.000 --> 00:30:36.000]  蓋印所獻的祭沒有流血
[00:30:36.000 --> 00:30:37.000]  蓋印所獻的祭沒有流血
[00:30:37.000 --> 00:30:38.000]  蓋印所獻的祭沒有流血
[00:30:38.000 --> 00:30:39.000]  蓋印所獻的祭沒有流血
[00:30:39.000 --> 00:30:40.000]  蓋印所獻的祭沒有流血
[00:30:40.000 --> 00:30:41.000]  蓋印所獻的祭沒有流血
[00:30:41.000 --> 00:30:42.000]  蓋印所獻的祭沒有流血
[00:30:42.000 --> 00:30:43.000]  蓋印所獻的祭沒有流血
[00:30:43.000 --> 00:30:44.000]  蓋印所獻的祭沒有流血
[00:30:44.000 --> 00:30:45.000]  蓋印所獻的祭沒有流血
[00:30:45.000 --> 00:30:46.000]  蓋印所獻的祭沒有流血
[00:30:46.000 --> 00:30:47.000]  蓋印所獻的祭沒有流血
[00:30:47.000 --> 00:30:48.000]  蓋印所獻的祭沒有流血
[00:30:48.000 --> 00:30:49.000]  蓋印所獻的祭沒有流血
[00:30:49.000 --> 00:30:50.000]  蓋印所獻的祭沒有流血
[00:30:50.000 --> 00:30:51.000]  蓋印所獻的祭沒有流血
