
[00:00:00.000 --> 00:00:03.760]  我們今天看的題目就是「羅亞」
[00:18:31.240 --> 00:18:33.560]  三千多點
[00:18:33.560 --> 00:18:36.800]  忽然間說周圍都恐慌
[00:18:36.800 --> 00:18:38.120]  要搶購
[00:18:38.120 --> 00:18:42.960]  或者是周圍都充滿著很多的不安的時候
[00:18:42.960 --> 00:18:49.080]  或者我們其實這些東西去浮現了我們人類的問題
[00:18:49.080 --> 00:18:50.520]  浮現了我們人類的問題
[00:18:50.520 --> 00:18:51.600]  就是沒有安全感
[00:18:51.600 --> 00:18:53.440]  浮現了人類的問題
[00:18:53.440 --> 00:18:54.960]  平時我們生活很多東西
[00:18:54.960 --> 00:19:00.560]  其實不是那麼有智慧的
[00:19:00.560 --> 00:19:03.440]  其實這個所謂病毒
[00:19:03.440 --> 00:19:05.840]  有很多流行病
[00:19:05.840 --> 00:19:08.000]  每年都有很多
[00:19:08.000 --> 00:19:09.600]  不過因為這個特別麻煩
[00:19:09.600 --> 00:19:11.080]  因為它從動物那裡來
[00:19:11.080 --> 00:19:15.240]  人類的抵抗能力沒辦法這麼適應
[00:19:15.240 --> 00:19:19.200]  又有一個問題就是它那個
[00:19:19.200 --> 00:19:23.240]  隱藏期很長
[00:19:23.240 --> 00:19:29.120]  所以比較容易不知道什麼時候會有機會去傳播
[00:19:29.120 --> 00:19:32.520]  但是其實傳播和被感染
[00:19:32.520 --> 00:19:35.400]  那個原理都是在那裡的
[00:19:35.400 --> 00:19:38.320]  所以那些專家很多都提醒我們
[00:19:38.320 --> 00:19:39.760]  要怎樣預防呢
[00:19:39.760 --> 00:19:43.480]  要從平時那些預防疾病一樣的預防
[00:19:43.480 --> 00:19:46.360]  但事實上多少人會做這些事呢
[00:19:46.360 --> 00:19:47.960]  多少人是正常洗手呢
[00:19:47.960 --> 00:19:49.400]  我有時候去洗手間
[00:19:49.400 --> 00:19:54.400]  發覺有很多人不洗手
[00:19:54.400 --> 00:19:55.520]  我不知道那個人是你
[00:19:55.520 --> 00:19:59.200]  我忘記了
[00:19:59.200 --> 00:20:02.080]  他咳嗽就照咳咳咳咳
[00:20:02.080 --> 00:20:04.160]  打噴嚏就噠噠噠噠
[00:20:04.160 --> 00:20:09.960]  其實這些是普通的衛生健康常識
[00:20:09.960 --> 00:20:11.360]  平時沒有留意
[00:20:11.360 --> 00:20:12.440]  沒有嚴重病的時候
[00:20:12.440 --> 00:20:13.160]  你覺得好像沒事
[00:20:13.160 --> 00:20:15.120]  其實是在傳染的
[00:20:15.120 --> 00:20:16.400]  你明不明白
[00:20:16.400 --> 00:20:17.600]  你平時不洗手
[00:20:17.600 --> 00:20:19.360]  沒有習慣洗手
[00:20:19.360 --> 00:20:20.680]  或者洗得不對
[00:20:20.680 --> 00:20:23.360]  其實是不斷帶菌的
[00:20:23.360 --> 00:20:26.600]  所以這種基本的東西
[00:20:26.600 --> 00:20:28.400]  是因為一個嚴重的事情
[00:20:28.400 --> 00:20:31.360]  而浮現出來的問題
[00:20:31.360 --> 00:20:34.120]  人類很擔心自己
[00:20:34.120 --> 00:20:34.880]  不夠東西吃
[00:20:34.880 --> 00:20:36.120]  或者忽然間有什麼事
[00:20:36.120 --> 00:20:37.240]  又不知怎麼樣
[00:20:37.240 --> 00:20:39.560]  就是對前途沒有安全感
[00:20:39.560 --> 00:20:42.320]  一有嚴重的事情就浮現出來
[00:20:42.320 --> 00:20:44.640]  那些罪惡性浮現出來
[00:20:44.640 --> 00:20:48.280]  那些自私的心浮現出來
[00:20:48.280 --> 00:20:49.960]  是透過嚴重的事情浮現出來
[00:20:49.960 --> 00:20:53.600]  所以其實當一些事情裡面
[00:20:53.600 --> 00:20:55.920]  我們平時去留意的時候
[00:20:55.920 --> 00:20:57.360]  其實這些
[00:20:57.360 --> 00:21:00.320]  我們人生當中不斷在轉
[00:21:00.320 --> 00:21:02.320]  有時候不斷轉到我們暈
[00:21:02.320 --> 00:21:05.440]  有很多的事情來煩擾我們
[00:21:05.440 --> 00:21:11.240]  我們沒有了我們人生真正的重心
[00:21:11.240 --> 00:21:14.480]  沒有了生活的次序
[00:21:14.480 --> 00:21:16.720]  那些應該有的
[00:21:16.720 --> 00:21:18.640]  要注意的事情
[00:21:18.640 --> 00:21:22.640]  其實當我們不斷地轉的時候
[00:21:22.640 --> 00:21:23.760]  我們人生就是這樣
[00:21:23.760 --> 00:21:26.520]  令我們暈倒
[00:21:26.520 --> 00:21:28.920]  這次這個疫症有一點點特別的地方
[00:21:28.920 --> 00:21:30.160]  上次我們祈禱會
[00:21:30.160 --> 00:21:32.560]  在吃麒麟肚的時候
[00:21:32.560 --> 00:21:34.960]  我們在聊天
[00:21:34.960 --> 00:21:35.920]  它特別的地方
[00:21:35.920 --> 00:21:36.960]  因為很多時候
[00:21:36.960 --> 00:21:38.680]  總之你打過噴嚏也好
[00:21:38.680 --> 00:21:39.520]  打噴嚏可能沒事
[00:21:39.520 --> 00:21:40.880]  咳嗽幾句也好
[00:21:40.880 --> 00:21:43.960]  就要你隔離多久
[00:21:43.960 --> 00:21:45.080]  誰還在咳嗽呢
[00:21:45.080 --> 00:21:50.120]  不怕被隔離
[00:21:50.120 --> 00:21:52.920]  你知不知道口罩是用來做什麼的
[00:21:52.920 --> 00:21:53.880]  CDC說的
[00:21:53.880 --> 00:21:56.200]  口罩是那些沒有病的人不需要用的
[00:21:56.200 --> 00:21:57.440]  是有病的人需要用的
[00:21:57.440 --> 00:22:01.960]  因為它不要讓我們傳染給其他人
[00:22:01.960 --> 00:22:04.520]  所以如果你是咳嗽或者打噴嚏
[00:22:04.520 --> 00:22:05.680]  應該怎麼做呢
[00:22:05.680 --> 00:22:07.480]  應該怎麼做
[00:22:07.480 --> 00:22:09.000]  應該用紙巾
[00:22:09.000 --> 00:22:10.200]  應該用紙巾
[00:22:10.200 --> 00:22:12.120]  那就不要弄傷手
[00:22:12.120 --> 00:22:13.240]  然後扔掉它
[00:22:13.240 --> 00:22:15.640]  因為最重要你蓋著自己的時候
[00:22:15.640 --> 00:22:16.560]  這個是很重要的
[00:22:16.560 --> 00:22:19.240]  它不會散播出去
[00:22:19.240 --> 00:22:21.840]  所以如果你萬一需要口罩
[00:22:21.840 --> 00:22:24.040]  我剛剛就裝福西有一盒
[00:22:24.040 --> 00:22:25.400]  你可以問我拿
[00:22:25.400 --> 00:22:29.360]  不過你沒有病的時候不需要問我拿
[00:22:29.360 --> 00:22:33.720]  你有病的時候可以問我拿
[00:22:33.720 --> 00:22:35.920]  如果你萬一沒有紙巾
[00:22:35.920 --> 00:22:37.680]  又不想咳嗽出來打噴嚏
[00:22:37.680 --> 00:22:39.040]  飛到到處都是
[00:22:39.040 --> 00:22:42.800]  那你就用你的袖口來蓋著它
[00:22:42.800 --> 00:22:43.560]  因為不要用手
[00:22:43.560 --> 00:22:44.960]  你有機會摸到其他東西
[00:22:44.960 --> 00:22:49.040]  就是減少這個傳播的危險
[00:22:49.040 --> 00:22:53.120]  這些是衛生措施
[00:22:53.120 --> 00:22:57.920]  經常保持手的清潔不要讓細菌進入你的口
[00:22:57.920 --> 00:23:03.280]  其實每一個時候都應該這樣做
[00:23:03.280 --> 00:23:05.120]  想說的是什麼呢
[00:23:05.120 --> 00:23:09.680]  其實可能這段時間有很多人隔離
[00:23:09.680 --> 00:23:14.280]  有很多人來到要自己獨處
[00:23:14.280 --> 00:23:16.880]  可能是一個好的機會讓人去考慮一下
[00:23:16.880 --> 00:23:17.520]  思想一下
[00:23:17.520 --> 00:23:19.600]  究竟我平時忙得這麼厲害
[00:23:19.600 --> 00:23:22.800]  平時好像亂七八糟的時候
[00:23:22.800 --> 00:23:24.720]  現在逼著自己什麼都不能做
[00:23:24.720 --> 00:23:27.000]  在家裡的時候做什麼呢
[00:23:27.000 --> 00:23:28.520]  究竟我人生做什麼呢
[00:23:28.520 --> 00:23:30.400]  究竟我為了什麼生活呢
[00:23:30.400 --> 00:23:31.960]  究竟我有什麼意義呢
[00:23:31.960 --> 00:23:34.320]  究竟走不出去為了生活的時候
[00:23:34.320 --> 00:23:37.040]  什麼是我人生優先的次序
[00:23:37.040 --> 00:23:38.360]  可能是一個很好的反省
[00:23:38.360 --> 00:23:39.760]  兩個星期起碼
[00:23:39.760 --> 00:23:45.480]  給我們反省的時候
[00:23:45.480 --> 00:23:46.480]  在這裡給我們看見
[00:23:46.480 --> 00:23:47.720]  原來很重要的就是
[00:23:47.720 --> 00:23:51.480]  我們要去到人生的中心那裡
[00:23:51.480 --> 00:23:53.360]  我們生命的中心是什麼呢
[00:23:53.360 --> 00:23:57.200]  我們生命的中心是上帝永恆不變
[00:23:57.200 --> 00:23:58.720]  是上帝的穩妥
[00:23:58.720 --> 00:24:00.760]  是上帝的主權
[00:24:00.760 --> 00:24:02.160]  今天我們唱的詩歌
[00:24:02.160 --> 00:24:05.040]  是上帝給我們的救恩
[00:24:05.040 --> 00:24:08.680]  越靠近上帝就越有平安
[00:24:08.680 --> 00:24:10.000]  越靠近神
[00:24:10.000 --> 00:24:12.320]  我們的腳步就能夠穩妥
[00:24:12.320 --> 00:24:15.480]  在很多人生不斷地來兜轉
[00:24:15.480 --> 00:24:18.120]  甚至跌倒的時候
[00:24:18.120 --> 00:24:21.280]  其實最聰明的方法就是越靠近神
[00:24:21.280 --> 00:24:25.480]  其實神很多時候透過災難和危險
[00:24:25.480 --> 00:24:28.600]  逼我們靠近祂
[00:24:28.600 --> 00:24:30.600]  逼我們走近祂
[00:24:30.600 --> 00:24:31.920]  逼我們做一次思想
[00:24:31.920 --> 00:24:35.000]  我們人生最重要的是什麼
[00:24:35.000 --> 00:24:37.760]  所以我們仍然不放棄原則
[00:24:37.760 --> 00:24:38.720]  原則是什麼呢
[00:24:38.720 --> 00:24:40.080]  《針研第三章》
[00:24:40.080 --> 00:24:42.600]  如何能夠蒙神的恩寵呢
[00:24:42.600 --> 00:24:43.600]  我們一起讀
[00:24:43.600 --> 00:24:44.720]  第一節到第二節
[00:24:44.720 --> 00:24:45.720]  也很熟悉的
[00:24:45.720 --> 00:24:46.800]  就是這麼熟悉
[00:24:46.800 --> 00:24:48.280]  在這個時候讀特別有意義的
[00:24:48.280 --> 00:24:48.960]  請讀
[00:24:48.960 --> 00:24:52.680]  「我言不要忘記我的法則
[00:24:52.680 --> 00:24:56.080]  你的心要謹守我的誡命
[00:24:56.080 --> 00:24:59.720]  因為它必將長久的日子
[00:24:59.720 --> 00:25:03.680]  生命的年數與平安」
[00:25:03.680 --> 00:25:04.400]  好不好
[00:25:04.400 --> 00:25:07.160]  這個時候是沒有需要這些
[00:25:07.160 --> 00:25:08.240]  但是他說你記得
[00:25:08.240 --> 00:25:10.520]  這個你就是不要忘記他的法則
[00:25:10.520 --> 00:25:11.680]  謹守他的誡命
[00:25:11.680 --> 00:25:14.120]  因為這個正是我們能夠有長久的日子
[00:25:14.120 --> 00:25:15.720]  生命的年數與平安
[00:25:15.720 --> 00:25:17.080]  交給我們的秘訣
[00:25:17.080 --> 00:25:19.760]  那如何實施、實踐呢
[00:25:19.760 --> 00:25:20.600]  請讀
[00:25:20.600 --> 00:25:24.320]  「不可使慈愛誠實離開你
[00:25:24.320 --> 00:25:27.440]  要繫在你眼看上
[00:25:27.440 --> 00:25:29.720]  刻在你心眼上
[00:25:29.720 --> 00:25:34.120]  這樣你必在上帝和世人眼前
[00:25:34.120 --> 00:25:37.880]  蒙恩從有從命」
[00:25:37.880 --> 00:25:41.320]  原來能夠在神的眼前蒙恩
[00:25:41.320 --> 00:25:42.480]  就是告訴我們
[00:25:42.480 --> 00:25:45.760]  我們能夠繼續以神的慈愛、誠實
[00:25:45.760 --> 00:25:47.640]  來過我們的生活
[00:25:47.640 --> 00:25:49.800]  「要繫在我們頸上刻在我們心眼上」
[00:25:49.800 --> 00:25:52.280]  意思就是時刻都擁有這些
[00:25:52.280 --> 00:25:56.040]  時刻都不要讓神的慈愛和他的誠實
[00:25:56.040 --> 00:25:59.600]  就是他的真實
[00:25:59.600 --> 00:26:01.560]  來離開我們
[00:26:01.560 --> 00:26:07.600]  這樣我們就能夠在神的眼前蒙恩從有從命
[00:26:07.600 --> 00:26:09.720]  耶穌基督在《馬太福音》第十一章
[00:26:09.720 --> 00:26:10.600]  我們很熟悉的經文
[00:26:10.600 --> 00:26:11.320]  祂說
[00:26:11.320 --> 00:26:14.560]  西人很多這些「奴婦擔重擔」的人
[00:26:14.560 --> 00:26:16.560]  我們很熟悉的經文
[00:26:16.560 --> 00:26:18.600]  你要來到我這裡
[00:26:18.600 --> 00:26:22.600]  你就能夠得安息
[00:26:22.600 --> 00:26:23.320]  然後耶穌說
[00:26:23.320 --> 00:26:24.720]  怎樣能夠享受你的安息
[00:26:24.720 --> 00:26:25.800]  祂說要什麼
[00:26:25.800 --> 00:26:28.160]  你要負我的額
[00:26:28.160 --> 00:26:30.280]  學我的養成
[00:26:30.280 --> 00:26:31.440]  我們很熟悉的經文
[00:26:31.440 --> 00:26:33.880]  其實什麼叫「與神同行」呢
[00:26:33.880 --> 00:26:36.240]  「與神同行」就是負他的額
[00:26:36.240 --> 00:26:38.240]  好像兩隻牛一樣
[00:26:38.240 --> 00:26:40.000]  他有一部額
[00:26:40.000 --> 00:26:41.880]  同時間有兩隻牛
[00:26:41.880 --> 00:26:43.840]  所以一部額
[00:26:43.840 --> 00:26:46.680]  那隻有經驗的牛帶著那隻沒有經驗的牛
[00:26:46.680 --> 00:26:48.120]  他同時負一個額
[00:26:48.120 --> 00:26:51.600]  所以他們就一起行
[00:26:51.600 --> 00:26:53.120]  「與神同行」的意思就是這樣
[00:26:53.120 --> 00:26:56.120]  所以耶穌在那裡其實就是這個意思
[00:26:56.120 --> 00:26:59.480]  「凡奴婦擔重擔」的人可以到我這裡來
[00:26:59.480 --> 00:27:01.800]  然後將我們的重擔交給主
[00:27:01.800 --> 00:27:03.200]  然後交給主之後
[00:27:03.200 --> 00:27:05.800]  就和他一起負那個額
[00:27:05.800 --> 00:27:07.880]  所以我們好像在人生當中
[00:27:07.880 --> 00:27:11.480]  很多事、很多重擔、很多混亂、很慘
[00:27:11.480 --> 00:27:12.920]  我們就來到主面前
[00:27:12.920 --> 00:27:14.760]  將這些重擔交給主
[00:27:14.760 --> 00:27:15.560]  然後怎樣呢?
[00:27:15.560 --> 00:27:17.560]  然後與耶穌同負那個額
[00:27:17.560 --> 00:27:18.680]  學他的養成
[00:27:18.680 --> 00:27:22.320]  走我們「與神同行」的道路
[00:27:22.320 --> 00:27:24.440]  這個就是他的心意
[00:27:24.440 --> 00:27:26.240]  其實耶穌告訴我們
[00:27:26.240 --> 00:27:30.720]  得安息和享安息的秘訣
[00:27:30.720 --> 00:27:32.120]  所以我們看到在這裡
[00:27:32.120 --> 00:27:33.680]  讓我們看見
[00:27:33.680 --> 00:27:35.080]  在曾賢給我們的智慧
[00:27:35.080 --> 00:27:36.160]  他說「是的」
[00:27:36.160 --> 00:27:38.800]  「如果我們需要生命的連肅和平安」
[00:27:38.800 --> 00:27:41.680]  「我們就需要不要忘記這個法則」
[00:27:41.680 --> 00:27:43.360]  「謹守神的誡命」
[00:27:43.360 --> 00:27:44.640]  即是與他負額
[00:27:44.640 --> 00:27:46.200]  「與上帝同行」
[00:27:46.200 --> 00:27:48.720]  不要讓慈愛誠實離開我們
[00:27:48.720 --> 00:27:51.200]  要繫在我們的頸腔上
[00:27:51.200 --> 00:27:53.800]  就好像這個額一樣
[00:27:53.800 --> 00:27:55.520]  刻在心板上
[00:27:55.520 --> 00:27:59.640]  他說「這樣你在神和世人眼前」
[00:27:59.640 --> 00:28:01.160]  「就能夠蒙恩錯」
[00:28:01.160 --> 00:28:03.160]  當時的羅亞就是這樣
[00:28:03.160 --> 00:28:06.120]  他就在當時的世人當中
[00:28:06.120 --> 00:28:08.680]  在神面前蒙恩
[00:28:08.680 --> 00:28:09.640]  為甚麼呢?
[00:28:09.640 --> 00:28:13.360]  他繼續與上帝同行
[00:28:13.360 --> 00:28:17.440]  他的慈愛誠實沒有離開他
[00:28:17.440 --> 00:28:19.440]  他謹守著神的法則
[00:28:19.440 --> 00:28:21.600]  所以這個讓我們看見
[00:28:21.600 --> 00:28:24.400]  羅亞值得我們學習的地方
[00:28:24.400 --> 00:28:25.000]  第二
[00:28:25.000 --> 00:28:27.920]  我們看到羅亞在當時的世代
[00:28:27.920 --> 00:28:30.080]  做一個源泉人
[00:28:30.080 --> 00:28:32.680]  我們看看第六章第九節
[00:28:32.680 --> 00:28:33.200]  我們一起讀
[00:28:33.200 --> 00:28:34.160]  好嗎?請讀
[00:28:34.160 --> 00:28:37.280]  「羅亞的後代記載下面」
[00:28:37.280 --> 00:28:39.800]  「羅亞是個異人」
[00:28:39.800 --> 00:28:46.480]  「在當時的世代是個源泉人」
[00:28:46.480 --> 00:28:49.800]  他如何能夠蒙神的月立呢?
[00:28:49.800 --> 00:28:54.320]  他就是做一個屬主的人
[00:28:54.320 --> 00:28:55.600]  所以這個異人的意思
[00:28:55.600 --> 00:28:58.840]  就是與主有同一個生命
[00:28:58.840 --> 00:28:59.720]  屬於主的人
[00:28:59.720 --> 00:29:02.000]  因為上帝就是異
[00:29:02.000 --> 00:29:05.680]  所以他說他是行出他的神的公義
[00:29:05.680 --> 00:29:07.800]  因為本身有神的生命
[00:29:07.800 --> 00:29:09.320]  而在當時的世代
[00:29:09.320 --> 00:29:11.160]  就是做一個源泉人
[00:29:11.160 --> 00:29:16.640]  源泉人的意思就是
[00:29:16.640 --> 00:29:18.640]  我們明白就是無可指責
[00:29:18.640 --> 00:29:20.960]  就是他很源泉
[00:29:20.960 --> 00:29:24.840]  其實在《創世紀》裏面
[00:29:24.840 --> 00:29:27.360]  另一個翻譯做
[00:29:27.360 --> 00:29:28.760]  另一個提到源泉人
[00:29:28.760 --> 00:29:31.880]  就是在《創世紀》第十七章第一節
[00:29:31.880 --> 00:29:33.400]  如果大家讀過《創世紀》
[00:29:33.400 --> 00:29:34.600]  我們很多讀過《生命之道》
[00:29:34.600 --> 00:29:38.600]  對《創世紀》很有認識
[00:29:38.600 --> 00:29:40.040]  《創世紀》第十七章第一節
[00:29:40.040 --> 00:29:44.560]  「上帝吩咐阿伯拉罕說」
[00:29:44.560 --> 00:29:45.240]  他說什麼呢?
[00:29:45.240 --> 00:29:50.040]  他說「你當在我面前行走
[00:29:50.040 --> 00:29:53.720]  作源泉的人」
[00:29:53.720 --> 00:29:56.360]  上帝吩咐阿伯拉罕這麼說
[00:29:56.360 --> 00:29:59.880]  他說「你當在我面前行走
[00:29:59.880 --> 00:30:01.920]  然後作源泉的人」
[00:30:01.920 --> 00:30:04.480]  所以這個作源泉的人
[00:30:04.480 --> 00:30:08.040]  就好像羅亞這個作源泉人
[00:30:08.040 --> 00:30:14.920]  然後什麼叫做「在我面前行走」呢?
[00:30:14.920 --> 00:30:19.440]  原來在希伯來文研究的時候發現
[00:30:19.440 --> 00:30:21.160]  《創世紀》第六章
[00:30:21.160 --> 00:30:24.000]  說「羅亞與神同行」這兩個字
[00:30:24.000 --> 00:30:25.520]  「同行」
[00:30:25.520 --> 00:30:27.440]  和《創世紀》第十章
[00:30:27.440 --> 00:30:29.120]  當然《創世紀》第十七章第一節
[00:30:29.120 --> 00:30:32.320]  這個「在我面前行走」
[00:30:32.320 --> 00:30:33.280]  「行走」這個字
[00:30:33.280 --> 00:30:36.440]  是同一個原文的
[00:30:36.440 --> 00:30:37.480]  所以意思就是說
[00:30:37.480 --> 00:30:39.440]  什麼叫做「與神同行」呢?
[00:30:39.440 --> 00:30:42.080]  就是「在神面前行走」
[00:30:42.080 --> 00:30:43.880]  「在神面前行走」
[00:30:43.880 --> 00:30:48.240]  就是原來神希望我們在祂面前行走
[00:30:48.240 --> 00:30:50.280]  跟這個世界是有所分別的
[00:30:50.280 --> 00:30:52.760]  就是不被沾染
[00:30:52.760 --> 00:30:55.000]  做一個無可指責的人
[00:30:55.000 --> 00:30:57.240]  不同流合污
[00:30:57.240 --> 00:31:01.440]  所以他在這個翻譯也是很有意思的
[00:31:01.440 --> 00:31:06.520]  他說「他在那世內中作完全的人」
[00:31:06.520 --> 00:31:08.200]  就是說比較起來
[00:31:08.200 --> 00:31:10.200]  意思就是說我們沒有一個是完全的
[00:31:10.200 --> 00:31:11.240]  我們沒有一個是完全的
[00:31:11.240 --> 00:31:12.400]  所以需要救人
[00:31:12.400 --> 00:31:13.600]  但是比較起來
[00:31:13.600 --> 00:31:14.960]  他在那個世代當中
[00:31:14.960 --> 00:31:17.280]  他是一個屬神的義人
[00:31:17.280 --> 00:31:19.440]  所以他在神面前這樣行走
[00:31:19.440 --> 00:31:20.560]  就是「與神同行」
[00:31:20.560 --> 00:31:26.600]  就跟那個時代是有一個很不同的表現
[00:31:26.600 --> 00:31:28.840]  因為他在神面前來行走
[00:31:28.840 --> 00:31:33.040]  就是說他不是彌賽神幾百尺、幾萬丈
[00:31:33.040 --> 00:31:35.200]  就是他在神面前一直這樣行走
[00:31:35.200 --> 00:31:37.960]  上帝面前來行走
[00:31:37.960 --> 00:31:44.120]  所以他就保持不跟這個世界同流合污
[00:31:44.120 --> 00:31:46.920]  在當時顯出來他是一個完全的人
[00:31:46.920 --> 00:31:48.320]  就是這個意思
[00:31:48.320 --> 00:31:52.960]  所以我們看到當時神吩咐亞伯拉罕也是這樣
[00:31:52.960 --> 00:31:58.200]  因為他知道他活在一個移向迦南地
[00:31:58.200 --> 00:31:59.640]  所以他就吩咐他
[00:31:59.640 --> 00:32:02.840]  「你需要在我面前行走」
[00:32:02.840 --> 00:32:04.600]  就是說「與我同行」的意思
[00:32:04.600 --> 00:32:06.200]  同一個希伯來文
[00:32:06.200 --> 00:32:09.360]  然後要做一個完全的人
[00:32:09.360 --> 00:32:13.400]  就是不要跟他們同流合污
[00:32:13.400 --> 00:32:15.960]  我們看到當時這個世代是怎樣的呢?
[00:32:15.960 --> 00:32:19.120]  我們看到羅亞他有一個見證出來
[00:32:19.120 --> 00:32:20.200]  所以我剛才說過
[00:32:20.200 --> 00:32:23.320]  神救贖我們是有一個目的
[00:32:23.320 --> 00:32:27.160]  叫我們能夠與我們的夢照的恩相承
[00:32:27.160 --> 00:32:30.360]  我們行出一個基督徒的見證和生活
[00:32:30.360 --> 00:32:34.600]  我們看到當時的世代是一個敗壞的世代
[00:32:34.600 --> 00:32:35.560]  怎樣敗壞呢?
[00:32:35.560 --> 00:32:38.600]  第一我們看到他性道德敗壞
[00:32:38.600 --> 00:32:42.360]  所以第一節、第二節、第六章開始
[00:32:42.360 --> 00:32:46.280]  我們就形容當時的世代怎樣壞呢?
[00:32:46.280 --> 00:32:48.160]  神後悔做人
[00:32:48.160 --> 00:32:50.160]  究竟為甚麼會這樣呢?
[00:32:50.160 --> 00:32:51.960]  第一、第二節就說出來
[00:32:51.960 --> 00:32:53.600]  我們一起讀
[00:32:53.600 --> 00:32:56.280]  「當人在世上多起來
[00:32:56.280 --> 00:32:59.480]  又心裡疑的時候
[00:32:59.480 --> 00:33:03.800]  上帝的兒子們看見人的女子美貌
[00:33:03.800 --> 00:33:08.240]  就隨意挑選取來為妻」
[00:33:08.240 --> 00:33:12.840]  《創世紀》第六章頭幾節是一個難解的經文
[00:33:12.840 --> 00:33:14.480]  有很多解經交解
[00:33:14.480 --> 00:33:15.560]  有不同的方法解
[00:33:15.560 --> 00:33:17.920]  起碼有超過五種解釋
[00:33:17.920 --> 00:33:20.480]  但是我們今天不去解這些了
[00:33:20.480 --> 00:33:22.440]  但是很明顯這裡給我們看見
[00:33:22.440 --> 00:33:25.680]  很清楚的就是在那些嫁娶的時候
[00:33:25.680 --> 00:33:27.680]  在那些隨意挑選
[00:33:27.680 --> 00:33:29.680]  只是看女子的美貌
[00:33:29.680 --> 00:33:30.560]  就很明顯
[00:33:30.560 --> 00:33:33.520]  他們是在說這種性道德的敗壞
[00:33:33.520 --> 00:33:34.800]  無論那些是甚麼人
[00:33:34.800 --> 00:33:37.040]  或者有些人可能說是天使
[00:33:37.040 --> 00:33:39.960]  或者是魔鬼附身的人
[00:33:39.960 --> 00:33:41.160]  有很多不同的解釋
[00:33:41.160 --> 00:33:45.200]  這個說上帝的兒子和人的女子
[00:33:45.200 --> 00:33:46.040]  但無論如何
[00:33:46.040 --> 00:33:48.240]  就是指到當時很放縱
[00:33:48.240 --> 00:33:50.080]  是一個性道德放縱
[00:33:50.080 --> 00:33:51.720]  敗壞的一個情況
[00:33:51.720 --> 00:33:54.920]  男女的關係很隨便
[00:33:54.920 --> 00:33:56.920]  婚姻的關係很脆弱
[00:33:56.920 --> 00:34:00.480]  情慾來驅使那些男女的關係
[00:34:00.480 --> 00:34:01.720]  不是用婚姻
[00:34:01.720 --> 00:34:03.600]  不是用一個正確的神
[00:34:03.600 --> 00:34:06.360]  起初創造人的時候
[00:34:06.360 --> 00:34:08.200]  才有的婚姻制度
[00:34:08.200 --> 00:34:10.680]  他們認為這些好像喝水吃飯一樣
[00:34:10.680 --> 00:34:11.560]  喜歡就行
[00:34:11.560 --> 00:34:13.520]  喜歡就口渴來喝酒
[00:34:13.520 --> 00:34:15.280]  情慾發動的時候
[00:34:15.280 --> 00:34:18.120]  就可以隨意挑選
[00:34:18.120 --> 00:34:20.600]  當時這個世代是一個
[00:34:20.600 --> 00:34:25.880]  婚姻、家庭、性道德敗壞的社會
[00:34:25.880 --> 00:34:28.360]  我們看見歷世歷代都是這樣
[00:34:28.360 --> 00:34:32.600]  歷世歷代都是人類性道德的敗壞
[00:34:32.600 --> 00:34:33.800]  對於婚姻的不尊重
[00:34:33.800 --> 00:34:37.000]  對於性的隨便這些事情
[00:34:37.000 --> 00:34:41.160]  神叫羅亞在這些事上做一個完全的人
[00:34:41.160 --> 00:34:42.320]  在當時來說
[00:34:42.320 --> 00:34:43.840]  所以很明顯一個對比
[00:34:43.840 --> 00:34:45.120]  我們了解當時的背景
[00:34:45.120 --> 00:34:47.280]  就知道羅亞能夠做一個完全的人
[00:34:47.280 --> 00:34:50.080]  他的分別就在這裏
[00:34:50.080 --> 00:34:52.440]  我們看見在羅亞
[00:34:52.440 --> 00:34:54.400]  彼得後書形容羅亞
[00:34:54.400 --> 00:34:56.280]  他的家庭是怎樣的
[00:34:56.280 --> 00:34:59.880]  我們看看聖經的形容
[00:34:59.880 --> 00:35:03.080]  彼得後書第二章五節一起讀
[00:35:03.080 --> 00:35:07.520]  「上帝也沒有寬容上古的世代
[00:35:07.520 --> 00:35:11.480]  曾叫洪水淋到那不敬虔的世代
[00:35:11.480 --> 00:35:17.760]  卻保護了全二道的羅亞一家八口」
[00:35:17.760 --> 00:35:20.920]  請問羅亞一家有多少口?
[00:35:20.920 --> 00:35:23.360]  他有多少個兒子?
[00:35:23.360 --> 00:35:24.080]  這裏沒有寫的
[00:35:24.080 --> 00:35:26.320]  為甚麼你們會知道?
[00:35:26.320 --> 00:35:28.360]  因為你們熟悉聖經
[00:35:28.360 --> 00:35:30.640]  感謝主
[00:35:30.640 --> 00:35:31.680]  讀過《創世紀》
[00:35:31.680 --> 00:35:32.880]  問來知道
[00:35:32.880 --> 00:35:37.400]  我考你們這三個兒子是哪三個呢?
[00:35:37.400 --> 00:35:40.000]  真聰明
[00:35:40.000 --> 00:35:46.240]  果然我們主學生命之道有些功效
[00:35:46.240 --> 00:35:48.600]  「閃含瓦弗」有三個兒子
[00:35:48.600 --> 00:35:50.520]  所以他說一家八口
[00:35:50.520 --> 00:35:53.760]  羅亞 太太 三個兒子
[00:35:53.760 --> 00:35:56.600]  為甚麼有八口呢?
[00:35:56.600 --> 00:35:57.320]  真聰明
[00:35:57.320 --> 00:36:00.280]  《創世紀》第七章一起讀
