
[00:00:00.000 --> 00:00:02.000]  大家好 弟兄姊妹平安
[00:19:11.000 --> 00:19:14.000]  這個是祈求
[00:19:14.000 --> 00:19:16.000]  感謝
[00:19:16.000 --> 00:19:20.000]  感謝是一個心態
[00:19:20.000 --> 00:19:22.000]  不是重重複複
[00:19:22.000 --> 00:19:24.000]  只是將我們需要的東西說
[00:19:24.000 --> 00:19:26.000]  是帶著一個感恩的心
[00:19:26.000 --> 00:19:28.000]  新譯本也很好
[00:19:28.000 --> 00:19:31.000]  帶著感恩的心來尋求神
[00:19:31.000 --> 00:19:33.000]  禱告、祈求、感謝
[00:19:33.000 --> 00:19:35.000]  是一個面向
[00:19:35.000 --> 00:19:38.000]  是一個帶著感恩的心態
[00:19:38.000 --> 00:19:40.000]  來將我們逐一的每一件事
[00:19:40.000 --> 00:19:43.000]  交託給上帝
[00:19:43.000 --> 00:19:46.000]  然後我們得著的就是
[00:19:46.000 --> 00:19:50.000]  神所賜的說你都不明白的平安
[00:19:50.000 --> 00:19:53.000]  全球最受歡迎的聖經院體
[00:19:53.000 --> 00:19:54.000]  YouVersion
[00:19:54.000 --> 00:19:58.000]  公佈了2025年度最受歡迎經文
[00:19:58.000 --> 00:20:01.000]  我們發現很多不同的統計
[00:20:01.000 --> 00:20:05.000]  YouVersion在全球
[00:20:05.000 --> 00:20:07.000]  你猜猜有多少人用
[00:20:07.000 --> 00:20:09.000]  YouVersion這個App
[00:20:09.000 --> 00:20:10.000]  我不知道你們有沒有
[00:20:10.000 --> 00:20:12.000]  你們有沒有下載這個App
[00:20:12.000 --> 00:20:14.000]  全球有上億
[00:20:14.000 --> 00:20:16.000]  數億的人
[00:20:16.000 --> 00:20:18.000]  是用這個App的
[00:20:18.000 --> 00:20:22.000]  它就統計了過去一年數億的人
[00:20:22.000 --> 00:20:24.000]  是最常閱讀
[00:20:24.000 --> 00:20:25.000]  最常標記
[00:20:25.000 --> 00:20:27.000]  和最常分享的經文
[00:20:27.000 --> 00:20:28.000]  做統計基礎
[00:20:28.000 --> 00:20:30.000]  結果統計出
[00:20:30.000 --> 00:20:34.000]  是《二卓亞書》41章10節
[00:20:34.000 --> 00:20:36.000]  我們一起讀好不好
[00:20:36.000 --> 00:20:38.000]  你不要害怕
[00:20:38.000 --> 00:20:40.000]  因為我與你同在
[00:20:40.000 --> 00:20:42.000]  不要驚慌
[00:20:42.000 --> 00:20:44.000]  因為我是你的神
[00:20:44.000 --> 00:20:45.000]  我必兼顧你
[00:20:45.000 --> 00:20:46.000]  幫助你
[00:20:46.000 --> 00:20:50.000]  用我公義的右手扶持你
[00:20:50.000 --> 00:20:54.000]  這節經文深受基督徒喜愛
[00:20:54.000 --> 00:20:56.000]  反映出什麼呢
[00:20:56.000 --> 00:20:59.000]  YouVersion的創辦人
[00:20:59.000 --> 00:21:00.000]  兼行政總監
[00:21:00.000 --> 00:21:01.000]  他說
[00:21:01.000 --> 00:21:03.000]  正正反映出這個充滿
[00:21:03.000 --> 00:21:06.000]  不確定和焦慮的世代
[00:21:06.000 --> 00:21:10.000]  人類何等渴望神的同在
[00:21:10.000 --> 00:21:12.000]  人類何等渴望
[00:21:12.000 --> 00:21:13.000]  這個屬天的安慰
[00:21:13.000 --> 00:21:15.000]  和這份堅固的力量
[00:21:15.000 --> 00:21:16.000]  能夠幫助我們
[00:21:16.000 --> 00:21:17.000]  和扶持我們
[00:21:17.000 --> 00:21:21.000]  這是人心中最深切的渴求
[00:21:21.000 --> 00:21:24.000]  除了《二卓亞書》41章10節
[00:21:24.000 --> 00:21:27.000]  另外《耶利米蘇》29章11節
[00:21:27.000 --> 00:21:30.000]  都是非常之高使用量
[00:21:30.000 --> 00:21:31.000]  我們一起讀好不好
[00:21:31.000 --> 00:21:34.000]  我知道我向你們所懷的意念
[00:21:34.000 --> 00:21:36.000]  是賜平安的意念
[00:21:36.000 --> 00:21:39.000]  不是降災禍的意念
[00:21:39.000 --> 00:21:42.000]  要叫你們沒後有子夢
[00:21:42.000 --> 00:21:43.000]  是的
[00:21:43.000 --> 00:21:44.000]  在充滿焦慮
[00:21:44.000 --> 00:21:45.000]  不確定
[00:21:45.000 --> 00:21:47.000]  不安的世界裏
[00:21:47.000 --> 00:21:51.000]  人渴望神賜下的是平安
[00:21:51.000 --> 00:21:52.000]  我們被這些力量
[00:21:52.000 --> 00:21:54.000]  被神所給予的力量
[00:21:54.000 --> 00:21:55.000]  和幫助
[00:21:55.000 --> 00:21:56.000]  深深吸引
[00:21:56.000 --> 00:22:00.000]  去渡過這些不安不息的時候
[00:22:00.000 --> 00:22:04.000]  這是我們心底裏最深的渴望
[00:22:04.000 --> 00:22:08.000]  當人被生活的重擔壓垮的時候
[00:22:08.000 --> 00:22:10.000]  我們也有這些時候
[00:22:10.000 --> 00:22:12.000]  我們也有這些時候
[00:22:12.000 --> 00:22:16.000]  我們又見到全球都好像走向
[00:22:16.000 --> 00:22:18.000]  一個不能逆轉
[00:22:18.000 --> 00:22:20.000]  已經不能逆轉
[00:22:20.000 --> 00:22:22.000]  無論是環境污染
[00:22:22.000 --> 00:22:24.000]  無論是經濟
[00:22:24.000 --> 00:22:25.000]  無論是戰爭
[00:22:25.000 --> 00:22:28.000]  無論是人禍天災
[00:22:28.000 --> 00:22:30.000]  我們面對這些無力感
[00:22:30.000 --> 00:22:32.000]  很重的事的時候
[00:22:32.000 --> 00:22:35.000]  彷彿一切都不能逆轉
[00:22:35.000 --> 00:22:37.000]  但是唯有
[00:22:37.000 --> 00:22:39.000]  唯有神的話語
[00:22:39.000 --> 00:22:42.000]  彷彿我們屬靈的撈
[00:22:42.000 --> 00:22:44.000]  是這個撈
[00:22:44.000 --> 00:22:46.000]  沉在海底裏面
[00:22:46.000 --> 00:22:49.000]  即使大浪翻騰
[00:22:49.000 --> 00:22:51.000]  海面上多麼瘋狂
[00:22:51.000 --> 00:22:53.000]  多麼洶湧
[00:22:53.000 --> 00:22:56.000]  我們仍然欣賞耶穌基督這個撈
[00:22:56.000 --> 00:22:58.000]  令我們很穩固
[00:22:58.000 --> 00:23:00.000]  幫助我們的眼目
[00:23:00.000 --> 00:23:02.000]  從這一切
[00:23:02.000 --> 00:23:05.000]  轉向上帝
[00:23:05.000 --> 00:23:07.000]  如果你回去回聖經
[00:23:07.000 --> 00:23:11.000]  你會發現由舊約去到新約
[00:23:11.000 --> 00:23:15.000]  你會發現每一次當人出現不安
[00:23:15.000 --> 00:23:18.000]  出現驚惶的時候
[00:23:18.000 --> 00:23:20.000]  我們就會呼求神
[00:23:20.000 --> 00:23:22.000]  神呀,你幫我們拿走那些環境
[00:23:22.000 --> 00:23:24.000]  令我們不安的東西
[00:23:24.000 --> 00:23:26.000]  拿走那些恐懼
[00:23:26.000 --> 00:23:28.000]  拿走那些難關
[00:23:28.000 --> 00:23:30.000]  但是由舊約去到新約
[00:23:30.000 --> 00:23:33.000]  每一次當有難關出現的時候
[00:23:33.000 --> 00:23:35.000]  上帝都跟人說
[00:23:35.000 --> 00:23:37.000]  不要懼怕
[00:23:37.000 --> 00:23:39.000]  不要懼怕
[00:23:39.000 --> 00:23:41.000]  因為我與你同在
[00:23:41.000 --> 00:23:44.000]  由昔日的以色列人一直經歷
[00:23:44.000 --> 00:23:49.000]  由舊約、阿巴拉罕、以撒、瓦各的神
[00:23:49.000 --> 00:23:52.000]  他們每一次遇見難關的時候
[00:23:52.000 --> 00:23:54.000]  都會發現耶和華神跟他們說
[00:23:54.000 --> 00:23:56.000]  不要懼怕
[00:23:56.000 --> 00:23:58.000]  因為我與你同在
[00:23:58.000 --> 00:24:00.000]  去到約書亞的年代
[00:24:00.000 --> 00:24:02.000]  都一樣是這樣
[00:24:02.000 --> 00:24:05.000]  上帝不是說我會幫你打敗所有敵人
[00:24:05.000 --> 00:24:08.000]  乃是你不要懼怕
[00:24:08.000 --> 00:24:10.000]  也不要驚惶
[00:24:10.000 --> 00:24:14.000]  因為耶和華上帝與你同在
[00:24:14.000 --> 00:24:18.000]  這是永恆不變
[00:24:18.000 --> 00:24:21.000]  這是聖誕節的訊息
[00:24:21.000 --> 00:24:26.000]  耶穌基督在二千多年前已經降生了
[00:24:26.000 --> 00:24:29.000]  要賜給我們每一個人
[00:24:29.000 --> 00:24:31.000]  內心真正的平安
[00:24:31.000 --> 00:24:34.000]  是一份從神而來的福氣
[00:24:34.000 --> 00:24:36.000]  住在你裡面
[00:24:36.000 --> 00:24:39.000]  無人能夠奪去
[00:24:39.000 --> 00:24:41.000]  耶穌基督的降生
[00:24:41.000 --> 00:24:45.000]  是建立了我們與神和好的關係
[00:24:45.000 --> 00:24:52.000]  將人帶到喜樂、平安、愛與盼望的路上

