
[00:00:00.000 --> 00:00:07.800]  踏入三月 上個星期已經開始了新的創世記系列
[00:19:38.600 --> 00:19:40.200]  我也沒有一些人
[00:19:40.200 --> 00:19:41.200]  他有軍事訓練
[00:19:41.200 --> 00:19:43.600]  可以去參加國際兵團
[00:19:43.600 --> 00:19:47.800]  去幫忙捍衛烏克蘭的領土
[00:19:47.800 --> 00:19:50.200]  我也認識一些弟兄姊妹
[00:19:50.200 --> 00:19:53.200]  他們參加無國界醫生
[00:19:53.200 --> 00:19:55.000]  走到去用他們的專業
[00:19:55.000 --> 00:19:59.800]  去救助有需要的人
[00:19:59.800 --> 00:20:03.200]  但是怎樣我們還有事情可以做
[00:20:03.200 --> 00:20:05.400]  你有沒有想過
[00:20:05.400 --> 00:20:11.400]  可能你一親富裕的晚餐的錢
[00:20:11.400 --> 00:20:15.400]  可以去捐助一些真是深入裡面
[00:20:15.400 --> 00:20:19.800]  去伸出援手的教會或者機構
[00:20:19.800 --> 00:20:24.200]  去幫助他們
[00:20:24.200 --> 00:20:27.200]  有幾十個無論是基督教
[00:20:27.200 --> 00:20:31.600]  或者不是基督教的組織
[00:20:31.600 --> 00:20:35.200]  我們自己也有弟兄在SOW
[00:20:35.200 --> 00:20:40.000]  他們也是在幫忙去做這些事
[00:20:40.000 --> 00:20:44.600]  很多時候我們就好像那兩個宿靈的宗教領袖
[00:20:44.600 --> 00:20:48.600]  我們抱著錢包在旁邊經過
[00:20:48.600 --> 00:20:52.400]  在電視上在網上看到的東西
[00:20:52.400 --> 00:20:56.800]  我們也是不會去解囊去幫忙
[00:20:56.800 --> 00:20:58.000]  我們經常有很多理由
[00:20:58.000 --> 00:21:00.400]  很多藉口就是錢不會去到
[00:21:00.400 --> 00:21:02.000]  會被人吞了之類
[00:21:02.000 --> 00:21:04.400]  你可以問李牧師
[00:21:04.400 --> 00:21:07.200]  有什麼機構是我們信任得過的
[00:21:07.200 --> 00:21:10.200]  可以去透過他們去捐錢
[00:21:10.200 --> 00:21:12.800]  去幫助這些人
[00:21:12.800 --> 00:21:20.200]  因為他們是我們的弟兄弟姐妹
[00:21:20.200 --> 00:21:25.000]  我和我太太在第一個禮拜我們已經捐了錢
[00:21:25.000 --> 00:21:26.200]  我不是要誇口什麼
[00:21:26.200 --> 00:21:27.200]  所以我想告訴你
[00:21:27.200 --> 00:21:33.000]  就是你們的張牧師不是只會在台上說
[00:21:33.000 --> 00:21:38.600]  你看到烏克蘭人那種人間地獄的慘況
[00:21:38.600 --> 00:21:40.200]  我們除了祈禱之外
[00:21:40.200 --> 00:21:42.400]  除了打仗之外
[00:21:42.400 --> 00:21:43.600]  我們這麼富裕的人
[00:21:43.600 --> 00:21:47.400]  是可以做到一些事的
[00:21:47.400 --> 00:21:49.800]  你說二百多萬人三百萬人
[00:21:49.800 --> 00:21:51.600]  可以做到些什麼
[00:21:51.600 --> 00:21:55.200]  你幫到一個人
[00:21:55.200 --> 00:21:56.400]  耶穌基督說
[00:21:56.400 --> 00:21:58.800]  你就在幫我
[00:21:58.800 --> 00:22:05.000]  因為他們是我們的弟兄
[00:22:05.000 --> 00:22:06.800]  聖經也不單止告訴我們
[00:22:06.800 --> 00:22:10.400]  我們要成為淪舍的弟兄
[00:22:10.400 --> 00:22:11.400]  聖經也提醒我們
[00:22:11.400 --> 00:22:14.800]  我們要做寄居者的弟兄
[00:22:14.800 --> 00:22:15.600]  你還沒記住的話
[00:22:15.600 --> 00:22:18.800]  若有愛人在你們中間和你們同居
[00:22:18.800 --> 00:22:20.400]  就幫我欺負他們
[00:22:20.400 --> 00:22:21.800]  和你們同居的愛人
[00:22:21.800 --> 00:22:25.200]  你們要看他如同本地人一樣
[00:22:25.200 --> 00:22:27.400]  我不知道為什麼那些以色列人
[00:22:27.400 --> 00:22:31.000]  聽不到你們這些吩咐
[00:22:31.000 --> 00:22:35.600]  並且愛他如己
[00:22:35.600 --> 00:22:39.000]  因為你們在埃及地有做過寄居的
[00:22:39.000 --> 00:22:41.200]  我是你們的上帝
[00:22:41.200 --> 00:22:45.600]  你看摩西神童摩西說什麼
[00:22:45.600 --> 00:22:48.800]  你以前也是寄居的
[00:22:48.800 --> 00:22:51.200]  你現在安定了生活
[00:22:51.200 --> 00:22:53.800]  我們是不是也需要去關心
[00:22:53.800 --> 00:22:57.400]  那些在我們當中寄居的人呢
[00:22:57.400 --> 00:22:58.800]  這就是我和Gideon
[00:22:58.800 --> 00:23:00.400]  當我分享的時候看到的
[00:23:00.400 --> 00:23:02.400]  我們住在Bay Area
[00:23:02.400 --> 00:23:05.200]  全世界有六千個
[00:23:05.200 --> 00:23:09.000]  是未有機會福音臨到的
[00:23:09.000 --> 00:23:11.000]  民族或者群體裡面
[00:23:11.000 --> 00:23:15.400]  或者我們叫福音未傳遍的群體
[00:23:15.400 --> 00:23:16.600]  有六千多個
[00:23:16.600 --> 00:23:20.400]  有六十個是在我們大灣區
[00:23:20.400 --> 00:23:23.800]  Bay Area裡面去定居
[00:23:23.800 --> 00:23:26.800]  Joshua Project就是一個經常做這些資料搜集的
[00:23:26.800 --> 00:23:29.800]  我最近看YWAM這個青年使命團
[00:23:29.800 --> 00:23:32.400]  引述這個Joshua Project
[00:23:32.400 --> 00:23:36.000]  告訴我這些簡單的統計
[00:23:36.000 --> 00:23:37.200]  你可以看到
[00:23:37.200 --> 00:23:41.000]  只是在三藩市Bay Area裡面
[00:23:41.000 --> 00:23:42.600]  有的群體
[00:23:42.600 --> 00:23:44.200]  有很多的少數民族
[00:23:44.200 --> 00:23:46.200]  有六十個這麼多
[00:23:46.200 --> 00:23:47.800]  當中有很多很大的群體
[00:23:47.800 --> 00:23:51.000]  你看看,西班牙語的
[00:23:51.000 --> 00:23:56.000]  有一百二十多萬
[00:23:56.000 --> 00:23:56.800]  中國人
[00:23:56.800 --> 00:23:59.400]  我可能是講國語還是廣東話的
[00:23:59.400 --> 00:24:02.600]  五十六萬
[00:24:02.600 --> 00:24:06.200]  越南十七萬
[00:24:06.200 --> 00:24:09.000]  這些都是
[00:24:09.000 --> 00:24:11.800]  上帝擺在我們當中寄居的人
[00:24:11.800 --> 00:24:13.800]  而當中這些很多
[00:24:13.800 --> 00:24:15.400]  他們的下一代
[00:24:15.400 --> 00:24:17.600]  都是講英文的
[00:24:17.600 --> 00:24:19.000]  或者他們自己本身
[00:24:19.000 --> 00:24:23.200]  英文是第二語言
[00:24:23.200 --> 00:24:29.000]  我們是有機會跟他們溝通的
[00:24:29.000 --> 00:24:30.200]  上帝說
[00:24:30.200 --> 00:24:34.200]  這群人就是我們的靈蛇
[00:24:34.200 --> 00:24:36.200]  我們怎樣去關心他們的需要
[00:24:36.200 --> 00:24:40.600]  他們最切實的需要
[00:24:40.600 --> 00:24:42.000]  耶穌不但停在這裡
[00:24:42.000 --> 00:24:44.000]  耶穌還繼續說
[00:24:44.000 --> 00:24:47.600]  我們要成為我們仇敵的弟兄
[00:24:47.600 --> 00:24:49.200]  只是要告訴你們
[00:24:49.200 --> 00:24:50.600]  要愛你們的仇敵
[00:24:50.600 --> 00:24:53.200]  為那些逼迫你們的人禱告
[00:24:53.200 --> 00:24:56.400]  這樣就可以作你們天賦的兒子
[00:24:56.400 --> 00:24:57.800]  因為他照日頭
[00:24:57.800 --> 00:24:58.600]  照好人
[00:24:58.600 --> 00:24:59.800]  也照打人
[00:24:59.800 --> 00:25:01.000]  干預給異人
[00:25:01.000 --> 00:25:02.600]  也干預給不義的人
[00:25:02.600 --> 00:25:05.000]  你們若單單愛你們
[00:25:05.000 --> 00:25:05.800]  愛你的人
[00:25:05.800 --> 00:25:08.400]  有什麼獎賞呢
[00:25:08.400 --> 00:25:11.600]  就是連稅利起碼都這麼行
[00:25:11.600 --> 00:25:14.400]  你們若單單請你弟兄的安
[00:25:14.400 --> 00:25:16.200]  給人有什麼長處呢
[00:25:16.200 --> 00:25:17.400]  就是愛邦人
[00:25:17.400 --> 00:25:22.200]  豈不這樣行
[00:25:22.200 --> 00:25:26.800]  等著為你的仇敵去禱告
[00:25:26.800 --> 00:25:30.800]  很多時候我們看很多過去
[00:25:30.800 --> 00:25:31.800]  一定的日子
[00:25:31.800 --> 00:25:35.000]  無論是政治的事件
[00:25:35.000 --> 00:25:37.000]  或者現在軍事上的事件
[00:25:37.000 --> 00:25:39.000]  我們都是
[00:25:39.000 --> 00:25:41.600]  常常都收到一些訊息
[00:25:41.600 --> 00:25:43.800]  要為烏克蘭人禱告
[00:25:43.800 --> 00:25:47.000]  要為受逼迫的人去禱告
[00:25:47.000 --> 00:25:50.000]  要為受壓制的人去禱告
[00:25:50.000 --> 00:25:51.000]  但弟兄姊妹
[00:25:51.000 --> 00:25:53.400]  很少時候會有人告訴你
[00:25:53.400 --> 00:25:56.800]  你要為那些壓迫的人去禱告
[00:25:56.800 --> 00:25:59.600]  那些侵略者的禱告
[00:25:59.600 --> 00:26:02.800]  那些欺負人的禱告
[00:26:02.800 --> 00:26:05.600]  我們pray for the oppressed
[00:26:05.600 --> 00:26:10.400]  但我們很少pray for the oppressors
[00:26:10.400 --> 00:26:13.600]  等著我們不是說祈禱要他們死
[00:26:13.600 --> 00:26:15.600]  但我們可以祈禱
[00:26:15.600 --> 00:26:17.400]  改變他們的心
[00:26:17.400 --> 00:26:21.600]  祈禱上帝拿走他們在一個位置當中
[00:26:21.600 --> 00:26:27.600]  祈禱有一個敬畏上帝的人去取代他們
[00:26:27.600 --> 00:26:31.200]  等著當每一次我見到這些
[00:26:31.200 --> 00:26:32.200]  不公義的事
[00:26:32.200 --> 00:26:34.000]  世界上發生的事
[00:26:34.000 --> 00:26:39.200]  除了慰藏這些被壓制的人去禱告之外
[00:26:39.200 --> 00:26:47.800]  我也學習慰藏那些壓制別人的人去祈禱
[00:26:47.800 --> 00:26:51.600]  求主改變他們
[00:26:51.600 --> 00:26:53.600]  如果他們不願意改變的話
[00:26:53.600 --> 00:27:01.000]  求主拿走他們在這個位置當中
[00:27:01.000 --> 00:27:05.800]  因為我們不是原本和上帝是敵人嗎?
[00:27:05.800 --> 00:27:08.600]  羅馬書告訴我們
[00:27:08.600 --> 00:27:11.600]  唯有基督在我們還祖主人的時候為我們死
[00:27:11.600 --> 00:27:15.000]  神的哀咒在此向我們顯明
[00:27:15.000 --> 00:27:16.200]  為什麼?
[00:27:16.200 --> 00:27:18.400]  因為我們還祖受敵的時候
[00:27:18.400 --> 00:27:20.200]  與神為敵的時候
[00:27:20.200 --> 00:27:24.400]  上帝竟然願意將祂的兒子賜給我們
[00:27:24.400 --> 00:27:26.800]  以致我們能夠和祂和好
[00:27:26.800 --> 00:27:29.000]  以致得生
[00:27:29.000 --> 00:27:34.800]  這就是上帝對我們的情
[00:27:34.800 --> 00:27:40.400]  誰是你的弟兄?
[00:27:40.400 --> 00:27:43.000]  你今天的存在
[00:27:43.000 --> 00:27:47.800]  就是一個看守弟兄的人
[00:27:47.800 --> 00:27:50.000]  正如我剛才所說
[00:27:50.000 --> 00:27:54.200]  耶穌說不要想著要做多宏偉
[00:27:54.200 --> 00:27:59.600]  能夠幫助三百萬難民
[00:27:59.600 --> 00:28:02.800]  你只需要做一個
[00:28:02.800 --> 00:28:03.800]  我實在告訴你們
[00:28:03.800 --> 00:28:07.400]  這件事做在我弟兄當中一個最少的身上
[00:28:07.400 --> 00:28:10.600]  最不起眼的就要做在我身上
[00:28:10.600 --> 00:28:12.400]  你不做在一個人身上
[00:28:12.400 --> 00:28:17.200]  就沒有做在我身上
[00:28:17.200 --> 00:28:20.600]  等著今天我們怎樣去回應
[00:28:20.600 --> 00:28:23.600]  上帝問我們這個問題
[00:28:23.600 --> 00:28:28.400]  你的弟兄在那裡?
[00:28:28.400 --> 00:28:32.400]  我鼓勵我們每一個
[00:28:32.400 --> 00:28:37.000]  都做一個看守弟兄的弟兄
[00:28:37.000 --> 00:28:39.600]  看守淪死的弟兄
[00:28:39.600 --> 00:28:42.400]  看守寄居者的弟兄
[00:28:42.400 --> 00:28:45.400]  和看守受敵的弟兄
[00:28:45.400 --> 00:28:47.400]  不管是誰
[00:28:47.400 --> 00:28:49.800]  Be a brother
[00:28:49.800 --> 00:28:52.400]  做一個弟兄
[00:28:52.400 --> 00:28:53.400]  求主幫助我們
[00:28:53.400 --> 00:28:54.800]  我們低頭祈禱
[00:28:54.800 --> 00:28:56.800]  天父我們來到面前
[00:28:56.800 --> 00:28:58.800]  我們願意用這首詩歌
[00:28:58.800 --> 00:29:01.000]  再次去回應
[00:29:01.000 --> 00:29:03.000]  是因為祢的愛
[00:29:03.000 --> 00:29:07.600]  以致我們願意學習以愛去還愛
[00:29:07.600 --> 00:29:10.400]  無論我們今天聽完訊息之後
[00:29:10.400 --> 00:29:12.200]  有什麼回應
[00:29:12.200 --> 00:29:16.000]  我求主祢常時提醒我們
[00:29:16.000 --> 00:29:18.000]  我們今天在地上
[00:29:18.000 --> 00:29:21.400]  我們就是一個看守弟兄的人
[00:29:21.400 --> 00:29:22.640]  聽我們的禱告
[00:29:22.640 --> 00:29:24.160]  奉耶穌的聖名
[00:29:24.160 --> 00:29:26.160]  阿們
