
[00:00:00.000 --> 00:00:04.720]  我大約幾年前去日本旅行
[00:17:26.920 --> 00:17:28.920]  這個當然是上帝的旨意
[00:17:28.920 --> 00:17:31.920]  你試下你求
[00:17:31.920 --> 00:17:39.920]  大衛寫這篇詩
[00:17:39.920 --> 00:17:40.920]  寫到第十二節
[00:17:40.920 --> 00:17:42.920]  他開始想到自己
[00:17:42.920 --> 00:17:46.920]  其實我生命裡有很多不足
[00:17:46.920 --> 00:17:48.920]  所以第十三節
[00:17:48.920 --> 00:17:50.920]  他就說求你難阻你的僕人
[00:17:50.920 --> 00:17:53.920]  不犯任意妄為的罪
[00:17:53.920 --> 00:17:54.920]  他想到其實
[00:17:54.920 --> 00:17:56.920]  聖經光照我
[00:17:56.920 --> 00:17:59.920]  我看到自己犯任意妄為的罪
[00:17:59.920 --> 00:18:01.920]  什麼是任意妄為呢
[00:18:01.920 --> 00:18:03.920]  任意就是照你自己的意思
[00:18:03.920 --> 00:18:05.920]  妄為就是做不應該做的事
[00:18:05.920 --> 00:18:06.920]  哪些事不應該做呢
[00:18:06.920 --> 00:18:07.920]  上帝叫你不要做
[00:18:07.920 --> 00:18:09.920]  你做的事就是不應該做
[00:18:09.920 --> 00:18:12.920]  上帝叫你不要不上禮拜堂
[00:18:12.920 --> 00:18:14.920]  你又說我不上禮拜堂
[00:18:14.920 --> 00:18:17.920]  上帝叫你饒恕人
[00:18:17.920 --> 00:18:18.920]  你又不肯饒恕人
[00:18:18.920 --> 00:18:20.920]  任意妄為的罪
[00:18:20.920 --> 00:18:21.920]  你讀聖經的時候
[00:18:21.920 --> 00:18:23.920]  聖經的神話語就向你講說話
[00:18:23.920 --> 00:18:24.920]  感動你
[00:18:24.920 --> 00:18:30.920]  你就說我求主幫助我
[00:18:30.920 --> 00:18:32.920]  難阻我
[00:18:32.920 --> 00:18:34.920]  有時候我們人沒辦法去
[00:18:34.920 --> 00:18:36.920]  去做神要我做的事
[00:18:36.920 --> 00:18:37.920]  因為我們很困
[00:18:37.920 --> 00:18:39.920]  很麻煩很困難很軟弱
[00:18:39.920 --> 00:18:44.920]  但是大衛就求上帝難阻我
[00:18:44.920 --> 00:18:47.920]  叫我不要做不應該做的事
[00:18:47.920 --> 00:18:49.920]  然後第十四節他說
[00:18:49.920 --> 00:18:52.920]  願我口中的言語心理的意念
[00:18:52.920 --> 00:18:55.920]  都在你面前蒙越了
[00:18:55.920 --> 00:18:56.920]  頂姐妹
[00:18:56.920 --> 00:18:59.920]  我們試試在每日祈禱裡面對上帝說
[00:18:59.920 --> 00:19:01.920]  主啊其實我是很麻煩的
[00:19:01.920 --> 00:19:04.920]  我裡面好像打仗一樣
[00:19:04.920 --> 00:19:05.920]  一個就
[00:19:05.920 --> 00:19:06.920]  好像有兩個人打仗
[00:19:06.920 --> 00:19:07.920]  一個人就屬於上帝
[00:19:07.920 --> 00:19:09.920]  一個就舊人一個新人
[00:19:09.920 --> 00:19:10.920]  新人屬於上帝
[00:19:10.920 --> 00:19:11.920]  舊人屬於舊我
[00:19:11.920 --> 00:19:12.920]  兩個打仗
[00:19:12.920 --> 00:19:14.920]  以致我想做的做不到
[00:19:14.920 --> 00:19:16.920]  我不想做的偏做出來
[00:19:16.920 --> 00:19:19.920]  求主幫助你
[00:19:19.920 --> 00:19:22.920]  大衛都是這樣求主幫助
[00:19:22.920 --> 00:19:25.920]  所以這個是
[00:19:25.920 --> 00:19:29.920]  是值得我們去好好的
[00:19:29.920 --> 00:19:31.920]  不單止讀聖經
[00:19:31.920 --> 00:19:33.920]  而且讓聖經光照我們
[00:19:33.920 --> 00:19:35.920]  以致我們能夠實行出來
[00:19:35.920 --> 00:19:39.920]  所以我有一個
[00:19:39.920 --> 00:19:41.920]  方程式給大家
[00:19:41.920 --> 00:19:43.920]  如果你是讀理科
[00:19:43.920 --> 00:19:44.920]  你就喜歡方程式
[00:19:44.920 --> 00:19:46.920]  喜不喜歡你都要讀
[00:19:46.920 --> 00:19:48.920]  讀聖經加上實踐
[00:19:48.920 --> 00:19:50.920]  就是被神的話充滿
[00:19:50.920 --> 00:19:51.920]  被神的話充滿
[00:19:51.920 --> 00:19:52.920]  就是被聖靈充滿
[00:19:52.920 --> 00:19:54.920]  近來有些靈因派
[00:19:54.920 --> 00:19:57.920]  就用各種方法
[00:19:57.920 --> 00:20:01.920]  讓你的情感旺起來
[00:20:01.920 --> 00:20:03.920]  其實就沒有聖經根據
[00:20:03.920 --> 00:20:06.920]  怎樣被聖靈充滿呢
[00:20:06.920 --> 00:20:08.920]  你被神的話充滿
[00:20:08.920 --> 00:20:09.920]  就是被聖靈充滿
[00:20:09.920 --> 00:20:14.920]  我記得好幾年前
[00:20:14.920 --> 00:20:15.920]  我們教會
[00:20:15.920 --> 00:20:17.920]  不是全因堂的時候還沒開
[00:20:17.920 --> 00:20:18.920]  我前一間教會
[00:20:18.920 --> 00:20:22.920]  我們去退休
[00:20:22.920 --> 00:20:26.920]  有一位弟兄就教一些信徒
[00:20:26.920 --> 00:20:27.920]  來默想
[00:20:27.920 --> 00:20:28.920]  默想就
[00:20:28.920 --> 00:20:31.920]  但那次就沒有提到神的話
[00:20:31.920 --> 00:20:33.920]  有位信徒默想完就很害怕
[00:20:33.920 --> 00:20:34.920]  就跟我說
[00:20:34.920 --> 00:20:35.920]  我不行
[00:20:35.920 --> 00:20:37.920]  我想得很糊塗
[00:20:37.920 --> 00:20:38.920]  我就要跟大家說
[00:20:38.920 --> 00:20:40.920]  你默想
[00:20:40.920 --> 00:20:41.920]  如果沒有神的話
[00:20:41.920 --> 00:20:42.920]  就很危險
[00:20:42.920 --> 00:20:44.920]  所以默想一定要神的話
[00:20:44.920 --> 00:20:45.920]  來默想
[00:20:45.920 --> 00:20:46.920]  這個很實在
[00:20:46.920 --> 00:20:47.920]  整本聖經就在這裡
[00:20:47.920 --> 00:20:49.920]  所以我被聖靈充滿
[00:20:49.920 --> 00:20:50.920]  聖靈就是上帝
[00:20:50.920 --> 00:20:52.920]  怎樣讓上帝充滿我
[00:20:52.920 --> 00:20:53.920]  上帝帶領我
[00:20:53.920 --> 00:20:54.920]  上帝引導我
[00:20:54.920 --> 00:20:55.920]  掌管我
[00:20:55.920 --> 00:20:58.920]  叫我沒有行差踏錯
[00:20:58.920 --> 00:21:00.920]  不犯任意妄為的罪
[00:21:00.920 --> 00:21:02.920]  又叫我出入平安
[00:21:02.920 --> 00:21:04.920]  叫我做各方面都順利成功
[00:21:04.920 --> 00:21:06.920]  就是被神的話充滿
[00:21:06.920 --> 00:21:08.920]  被聖靈充滿
[00:21:08.920 --> 00:21:10.920]  怎樣被神的話充滿呢?
[00:21:10.920 --> 00:21:12.920]  你讀聖經又做出來就是了
[00:21:12.920 --> 00:21:14.920]  所以耶穌基督說
[00:21:14.920 --> 00:21:16.920]  在《馬太福音》第七章說
[00:21:16.920 --> 00:21:18.920]  如果聽見我的話
[00:21:18.920 --> 00:21:19.920]  然後去做的話
[00:21:19.920 --> 00:21:23.920]  就可以將你的房子建在盤石上
[00:21:23.920 --> 00:21:24.920]  有鞏固的根基
[00:21:24.920 --> 00:21:25.920]  如果不是的話
[00:21:25.920 --> 00:21:28.920]  就將房子建在沙土上面
[00:21:28.920 --> 00:21:30.920]  隨時被風吹冷
[00:21:30.920 --> 00:21:33.920]  《雅各書》第一章二十二到二十五節都說
[00:21:33.920 --> 00:21:35.920]  如果你聽到
[00:21:35.920 --> 00:21:37.920]  而不會行到不實踐出來
[00:21:37.920 --> 00:21:40.920]  就好像一個人對著鏡子一看
[00:21:40.920 --> 00:21:41.920]  看完之後走開
[00:21:41.920 --> 00:21:43.920]  忘記自己的樣子
[00:21:43.920 --> 00:21:44.920]  但是他後來說
[00:21:44.920 --> 00:21:51.920]  如果你唯有詳細察看那使人自由的傳避的律法
[00:21:51.920 --> 00:21:53.920]  而且時常遵守的人
[00:21:53.920 --> 00:21:55.920]  他不是聽了就忘記
[00:21:55.920 --> 00:21:56.920]  而是實行出來
[00:21:56.920 --> 00:22:00.920]  就必因自己所作的忘福
[00:22:00.920 --> 00:22:04.920]  馬克·托溫是一個很有幽默感的作家
[00:22:04.920 --> 00:22:05.920]  他不是基督徒
[00:22:05.920 --> 00:22:07.920]  但是他自己也承認
[00:22:07.920 --> 00:22:11.920]  給我煩惱的不是我不明白的經文
[00:22:11.920 --> 00:22:12.920]  而是我明白的
[00:22:12.920 --> 00:22:13.920]  為什麼呢?
[00:22:13.920 --> 00:22:14.920]  你明白
[00:22:14.920 --> 00:22:16.920]  上帝要你做什麼
[00:22:16.920 --> 00:22:20.920]  做不到出來就令你煩惱
[00:22:20.920 --> 00:22:22.920]  不明白的你不要緊
[00:22:22.920 --> 00:22:23.920]  所以你不要說
[00:22:23.920 --> 00:22:26.920]  柯牧師很多事情我不明白
[00:22:26.920 --> 00:22:28.920]  我怎樣遵行神的話呢?
[00:22:28.920 --> 00:22:30.920]  就算你有一半不明白
[00:22:30.920 --> 00:22:34.920]  你只做其他那一半不明白就已經很好了
[00:22:34.920 --> 00:22:36.920]  我們很重要
[00:22:36.920 --> 00:22:40.920]  我們要真的遵守神的話
[00:22:40.920 --> 00:22:42.920]  做出來不單止讀
[00:22:42.920 --> 00:22:43.920]  總括來說
[00:22:43.920 --> 00:22:45.920]  《詩篇》十九篇告訴我們
[00:22:45.920 --> 00:22:49.920]  上帝透過大自然這個宇宙顯明他的榮耀大能
[00:22:49.920 --> 00:22:54.920]  透過聖經講得很清楚他的命令和旨意
[00:22:54.920 --> 00:22:58.920]  是我們人生的地圖和指南針
[00:22:58.920 --> 00:23:01.920]  神的話語是值得我們學武的
[00:23:01.920 --> 00:23:03.920]  你求主賜給你學武的心
[00:23:03.920 --> 00:23:04.920]  還有
[00:23:04.920 --> 00:23:08.920]  神不單止透過大自然和聖經對你說話
[00:23:08.920 --> 00:23:11.920]  神有一個終極的啟示
[00:23:11.920 --> 00:23:14.920]  Ultimate Revelation
[00:23:14.920 --> 00:23:16.920]  就是祂自己來到這個世界
[00:23:16.920 --> 00:23:19.920]  耶穌基督到成肉身
[00:23:19.920 --> 00:23:21.920]  來到這個世界
[00:23:21.920 --> 00:23:24.920]  顯明給你知道
[00:23:24.920 --> 00:23:26.920]  希伯來書第一章第一節就說
[00:23:26.920 --> 00:23:30.920]  神在古時候曾經多次用不同的方法
[00:23:30.920 --> 00:23:33.920]  藉著先知向我們的祖先講話
[00:23:33.920 --> 00:23:35.920]  到了這個時候
[00:23:35.920 --> 00:23:39.920]  神就透過他的兒子耶穌基督對我們講說話
[00:23:39.920 --> 00:23:42.920]  所以我們其實
[00:23:42.920 --> 00:23:45.920]  耶穌基督所講的話就記錄在新約聖經裏面
[00:23:45.920 --> 00:23:49.920]  我們可以說整本聖經都是圍繞著耶穌基督
[00:23:49.920 --> 00:23:51.920]  舊約預言他的降生
[00:23:51.920 --> 00:23:53.920]  新約解釋他的降生
[00:23:53.920 --> 00:23:55.920]  所以耶穌自己說
[00:23:55.920 --> 00:23:57.920]  你們查考聖經
[00:23:57.920 --> 00:23:59.920]  因為你們知道內宗有永生
[00:23:59.920 --> 00:24:02.920]  為我作見證的就是這本聖經
[00:24:02.920 --> 00:24:04.920]  所以我們弟兄姊妹很感謝主
[00:24:04.920 --> 00:24:06.920]  給我們有一本聖經
[00:24:06.920 --> 00:24:09.920]  舊約的人不知道神的話語
[00:24:09.920 --> 00:24:10.920]  知道些
[00:24:10.920 --> 00:24:12.920]  有些不知道的
[00:24:12.920 --> 00:24:14.920]  但現在你和我都完全清楚了
[00:24:14.920 --> 00:24:16.920]  所以我們要做一個應用
[00:24:16.920 --> 00:24:18.920]  三點
[00:24:18.920 --> 00:24:21.920]  第一我們感謝上帝將他的話語賜給我們
[00:24:21.920 --> 00:24:22.920]  我們有真理
[00:24:22.920 --> 00:24:24.920]  在這個後現代社會裏面
[00:24:24.920 --> 00:24:26.920]  很多人不知道甚麼是真理
[00:24:26.920 --> 00:24:28.920]  但耶穌說我就是真理
[00:24:28.920 --> 00:24:30.920]  耶穌基督是唯一的真理
[00:24:30.920 --> 00:24:32.920]  在耶穌基督以外沒有真理
[00:24:32.920 --> 00:24:35.920]  耶穌說I am the truth
[00:24:35.920 --> 00:24:37.920]  在耶穌基督以外沒有真理
[00:24:37.920 --> 00:24:40.920]  因為所有真理都是從耶穌基督而來
[00:24:40.920 --> 00:24:41.920]  他就是上帝
[00:24:41.920 --> 00:24:43.920]  感謝神賜給我們有聖經
[00:24:43.920 --> 00:24:46.920]  我們亦都感謝神透過耶穌基督
[00:24:46.920 --> 00:24:47.920]  顯示他自己
[00:24:47.920 --> 00:24:49.920]  他是活生生的來到我們世界
[00:24:49.920 --> 00:24:50.920]  在這裏出生
[00:24:50.920 --> 00:24:52.920]  和我們講說話
[00:24:52.920 --> 00:24:57.920]  向我們顯示神的憐憫公義慈愛
[00:24:57.920 --> 00:24:59.920]  第三
[00:24:59.920 --> 00:25:04.920]  我們求主賜愛慕聖經的心給我們
[00:25:04.920 --> 00:25:05.920]  每日閱讀遵行
[00:25:05.920 --> 00:25:07.920]  參與教會的培訓
[00:25:07.920 --> 00:25:09.920]  我們教會有七個範疇
[00:25:09.920 --> 00:25:10.920]  其中一個就是教導
[00:25:10.920 --> 00:25:13.920]  教導我們遵行聖經
[00:25:13.920 --> 00:25:15.920]  我們一起低頭祈禱
[00:25:15.920 --> 00:25:18.920]  主我們感謝祢創造宇宙
[00:25:18.920 --> 00:25:20.920]  讓我們看到祢的偉大
[00:25:20.920 --> 00:25:22.920]  祢給我們聖經
[00:25:22.920 --> 00:25:24.920]  讓我們知道祢的心意
[00:25:24.920 --> 00:25:25.920]  祢自己來到這個世界
[00:25:25.920 --> 00:25:27.920]  赦免我們的罪
[00:25:27.920 --> 00:25:28.920]  救贖我們
[00:25:28.920 --> 00:25:29.920]  叫我們成為神的兒女
[00:25:29.920 --> 00:25:30.920]  我們感謝祢
[00:25:30.920 --> 00:25:33.920]  求祢將愛慕聖經的心賜給我們
[00:25:33.920 --> 00:25:37.920]  叫我們每日喜悅地去讀和遵行
[00:25:37.920 --> 00:25:39.920]  我們祈禱感恩奉耶穌基督的名
[00:25:39.920 --> 00:25:41.920]  OK 多謝您 阿們
