
[00:00:00.000 --> 00:00:02.720]  今天討論的題目
[00:13:12.720 --> 00:13:38.320]  或者咳嗽的時候特別想喫雪糕,又是你,其實什麼都喜歡喫,其實是的,有些東西越告訴你越不可以這樣做,心癮就很想做那樣東西,所以我經常覺得禁食真的很難,這個還是我需要操練的一個地方來的,何時可以克服到這個想喫東西而不可以真的禁食的時候去忘記食物的壓力,我經常覺得禁食真的很難,這個還是我需要操練的一個地方來的,何時可以克服到這個想喫東西而不可以真的禁食的時候去忘記食物的壓力,我經歷了很深的壓力
[00:13:38.320 --> 00:14:03.920]  或者我想喫東西而不可以真的禁食的時候去忘記自己肉體的需要,專心在神的面前,我還需要操練,如果你試過的話,你成功的話,我真的恭喜你,我覺得有些我們說的宗教行爲,其實禁食是其中一樣,甚至上教會是一個宗教行爲來的,還有些什麼是宗教行爲?
[00:14:03.920 --> 00:14:08.720]  剛才做過的奉獻 甚至是侍奉
[00:14:08.720 --> 00:14:10.600]  其實這些宗教行為都是很重要的
[00:14:10.600 --> 00:14:14.680]  不過我覺得宗教行為是一個操練來的
[00:14:14.680 --> 00:14:16.600]  本身的行為好像以色列人所說的
[00:14:16.600 --> 00:14:20.960]  二十五小時禁食 不洗澡 不喫東西
[00:14:20.960 --> 00:14:23.880]  其實這些是一些表徵去表明
[00:14:23.880 --> 00:14:27.160]  你願意謙卑在神的面前
[00:14:27.160 --> 00:14:28.880]  但那些是一些行為
[00:14:28.880 --> 00:14:31.880]  我覺得最重要的是要心悅誠服
[00:14:31.880 --> 00:14:36.040]  真正心裏謙卑在神的面前
[00:14:36.040 --> 00:14:39.040]  甚麼是心悅誠服
[00:14:39.040 --> 00:14:42.560]  心悅誠服就是見到一位大師
[00:14:42.560 --> 00:14:46.320]  在下小弟真是佩服
[00:14:46.320 --> 00:14:49.280]  而我們心裏那個願意佩服
[00:14:49.280 --> 00:14:53.160]  指稱為小弟的那個是神
[00:14:53.160 --> 00:14:55.160]  我們願意去做一些禁食的行為
[00:14:55.160 --> 00:14:56.280]  或者宗教的行為
[00:14:56.280 --> 00:14:58.360]  其實這些操練是要告訴神
[00:14:58.360 --> 00:15:01.840]  在神面前認我是小弟
[00:15:01.840 --> 00:15:05.320]  我們的角色不是神
[00:15:05.320 --> 00:15:07.320]  我們是祂的僕人
[00:15:07.320 --> 00:15:08.720]  是祂揀選的人
[00:15:08.720 --> 00:15:12.280]  神跟我們是有些距離的
[00:15:12.280 --> 00:15:15.360]  那些距離不是代表祂不愛我們
[00:15:15.360 --> 00:15:19.040]  而謙卑其實就是找一個合適的位置
[00:15:19.040 --> 00:15:21.000]  不要站錯位
[00:15:21.000 --> 00:15:23.040]  如果站錯位
[00:15:23.040 --> 00:15:26.040]  就會很容易自我膨脹到
[00:15:26.040 --> 00:15:28.480]  我是神
[00:15:28.480 --> 00:15:29.560]  這是很危險的
[00:15:29.560 --> 00:15:32.680]  我不是說自己一定不可以這樣
[00:15:32.680 --> 00:15:33.880]  是很容易的
[00:15:33.880 --> 00:15:37.240]  因為我的忠心
[00:15:37.240 --> 00:15:38.080]  我想的
[00:15:38.080 --> 00:15:40.720]  甚至我的理想
[00:15:40.720 --> 00:15:43.360]  我想為神做這些事
[00:15:43.360 --> 00:15:45.800]  但是否真的想為神呢
[00:15:45.800 --> 00:15:47.840]  只有自己才知道
[00:15:47.840 --> 00:15:53.080]  要謙卑在神的面前
[00:15:53.080 --> 00:15:56.000]  除了謙卑之外
[00:15:56.000 --> 00:15:57.560]  還有倚靠
[00:15:57.560 --> 00:15:58.520]  怎樣倚靠呢
[00:15:58.520 --> 00:16:01.040]  這個倚靠很有趣
[00:16:01.040 --> 00:16:04.520]  祂說什麼都不要做
[00:16:04.520 --> 00:16:06.240]  什麼都不可以做
[00:16:06.240 --> 00:16:08.880]  之前也聽過師父Jim說
[00:16:08.880 --> 00:16:10.240]  祂說找到安息
[00:16:10.240 --> 00:16:12.680]  是你找到你的呼召
[00:16:12.680 --> 00:16:14.160]  大家記不記得
[00:16:14.160 --> 00:16:14.720]  記得吧
[00:16:14.720 --> 00:16:15.560]  我畫給你們看
[00:16:15.560 --> 00:16:18.400]  又噏頭了
[00:16:18.400 --> 00:16:19.760]  祂說如果你找到
[00:16:19.760 --> 00:16:22.200]  你生命裏神給你的呼召
[00:16:22.200 --> 00:16:23.880]  你就會很舒暢
[00:16:23.880 --> 00:16:26.000]  就會得安息
[00:16:26.000 --> 00:16:28.840]  有時候我們很想做一些事
[00:16:28.840 --> 00:16:30.880]  令我們舒暢一點
[00:16:30.880 --> 00:16:32.120]  但反過來
[00:16:32.120 --> 00:16:35.000]  叫你什麼都不要做
[00:16:35.000 --> 00:16:37.480]  你會怎樣呢
[00:16:37.480 --> 00:16:38.600]  其實什麼都不要做
[00:16:38.600 --> 00:16:39.680]  在字面上看
[00:16:39.680 --> 00:16:42.200]  就好像真的站著坐著
[00:16:42.200 --> 00:16:43.480]  什麼都不要做
[00:16:43.480 --> 00:16:45.600]  之前Pastor Jim也說過
[00:16:45.600 --> 00:16:48.280]  在猶太律法613條裏
[00:16:48.280 --> 00:16:50.720]  有很多No不用做的事
[00:16:50.720 --> 00:16:52.680]  譬如現在大家最聽得多的
[00:16:52.680 --> 00:16:54.080]  就是安息日裏
[00:16:54.080 --> 00:16:56.200]  猶太人連電梯都不按
[00:16:56.200 --> 00:16:59.080]  他們安息日的電梯
[00:16:59.080 --> 00:17:00.520]  是層層停的
[00:17:00.520 --> 00:17:02.440]  所以不用按電梯
[00:17:02.440 --> 00:17:04.240]  他們理解到這個字面
[00:17:04.240 --> 00:17:06.080]  任何工都不可以做
[00:17:06.080 --> 00:17:08.920]  就連指頭都不動
[00:17:08.920 --> 00:17:10.920]  但事實上真正的意義
[00:17:10.920 --> 00:17:12.560]  是不是這樣呢
[00:17:12.560 --> 00:17:14.320]  其實什麼都不要做
[00:17:14.320 --> 00:17:16.920]  意思其實不是為你的生計
[00:17:16.920 --> 00:17:19.840]  不是為謀生去工作
[00:17:19.840 --> 00:17:21.480]  放下你的工作
[00:17:21.480 --> 00:17:23.800]  放下你覺得靠自己
[00:17:23.800 --> 00:17:26.280]  去維生的那些事
[00:17:26.280 --> 00:17:28.560]  不去做
[00:17:28.560 --> 00:17:29.800]  實際上的意義
[00:17:29.800 --> 00:17:33.520]  是要將我們日常生活的程序模式
[00:17:33.520 --> 00:17:34.960]  停下來
[00:17:34.960 --> 00:17:37.800]  但很多猶太人就將這個神學教訓
[00:17:37.800 --> 00:17:39.280]  衍生衍生衍生
[00:17:39.280 --> 00:17:41.880]  去到他們挑戰耶穌
[00:17:41.880 --> 00:17:43.400]  都是這樣
[00:17:43.400 --> 00:17:44.920]  耶穌在安息日做了很多事
[00:17:44.920 --> 00:17:46.560]  大家回去看看《馬太福音》
[00:17:46.560 --> 00:17:48.120]  耶穌最終在安息日裏面
[00:17:48.120 --> 00:17:51.080]  醫人、救人、趕鬼
[00:17:51.080 --> 00:17:52.240]  什麼都做
[00:17:52.240 --> 00:17:55.440]  耶穌告訴他們安息日是真義
[00:17:55.440 --> 00:17:57.160]  不是什麼都不要做
[00:17:57.160 --> 00:17:59.760]  不是連爭氣都不想投
[00:17:59.760 --> 00:18:01.920]  其實是要放下一些
[00:18:01.920 --> 00:18:04.040]  你靠以維生的事
[00:18:04.040 --> 00:18:09.240]  你覺得可以靠自己雙手去做的事
[00:18:09.240 --> 00:18:10.280]  聖經裏面說
[00:18:10.280 --> 00:18:11.680]  任何工都不可以做
[00:18:11.680 --> 00:18:15.000]  這個其實是有後果的
[00:18:15.000 --> 00:18:16.320]  如果你不遵守
[00:18:16.320 --> 00:18:17.840]  你不刻苦己心
[00:18:17.840 --> 00:18:19.320]  你做任何工
[00:18:19.320 --> 00:18:21.040]  很嚴重的
[00:18:21.040 --> 00:18:26.320]  是百姓中要剪除你的
[00:18:26.320 --> 00:18:27.840]  在舊約裏面
[00:18:27.840 --> 00:18:30.840]  我們這樣看神好像很嚴厲
[00:18:30.840 --> 00:18:33.120]  動不動就要除滅你
[00:18:33.120 --> 00:18:36.200]  但其實祂是為我們好
[00:18:36.200 --> 00:18:38.080]  祂叫你在祂面前謙卑
[00:18:38.080 --> 00:18:40.000]  祂叫你休息
[00:18:40.000 --> 00:18:41.960]  你都不聽
[00:18:41.960 --> 00:18:43.640]  要除滅你
[00:18:43.640 --> 00:18:45.040]  而且祂說
[00:18:45.040 --> 00:18:51.880]  這是要你世世代代永遠的定例
[00:18:51.880 --> 00:18:53.200]  我稍後最後會說
[00:18:53.200 --> 00:18:57.800]  其實從神設定的那一節期裏面
[00:18:57.800 --> 00:19:01.080]  其實很看到神對人的愛
[00:19:01.080 --> 00:19:02.760]  祂看出人的軟弱
[00:19:02.760 --> 00:19:04.560]  祂叫你們休息
[00:19:04.560 --> 00:19:07.960]  叫你一年裏面有一天完全不去工作
[00:19:07.960 --> 00:19:10.080]  或者七天有一天要休息
[00:19:10.080 --> 00:19:12.360]  我們有沒有聽話呢?
[00:19:12.360 --> 00:19:14.560]  祂說要世世代代永遠的定例
[00:19:14.560 --> 00:19:16.560]  我查一下資料
[00:19:16.560 --> 00:19:19.600]  其實真是在今時今日的以色列
[00:19:19.600 --> 00:19:22.560]  都依然在守這個贖罪日
[00:19:22.560 --> 00:19:24.880]  這是令我很驚訝的
[00:19:24.880 --> 00:19:25.960]  你想想在現代社會
[00:19:25.960 --> 00:19:27.960]  他們的贖罪日會是怎樣呢?
[00:19:27.960 --> 00:19:29.640]  前一天下午開始
[00:19:29.640 --> 00:19:32.840]  所有的店鋪都不開門
[00:19:32.840 --> 00:19:34.200]  不單止是這樣
[00:19:34.200 --> 00:19:37.360]  而且所有的國內交通
[00:19:37.360 --> 00:19:39.640]  包括鐵路、公路、大眾運輸工具
[00:19:39.640 --> 00:19:41.600]  全部停了
[00:19:41.600 --> 00:19:45.120]  沒有電視廣播、沒有電臺
[00:19:45.120 --> 00:19:48.880]  在街道對面只容許單車行走
[00:19:48.880 --> 00:19:51.280]  不可以有汽車
[00:19:51.280 --> 00:19:56.000]  整個城市只有人在行走
[00:19:56.000 --> 00:19:58.080]  當我看到這個的時候
[00:19:58.080 --> 00:20:00.680]  更加看到原來以色列人說
[00:20:00.680 --> 00:20:03.640]  那一天
[00:20:03.640 --> 00:20:05.160]  那一天
[00:20:05.160 --> 00:20:08.360]  那一天就是贖罪日
[00:20:08.360 --> 00:20:10.720]  他們很重視這個日子
[00:20:10.720 --> 00:20:13.400]  真的到現在今時今日
[00:20:13.400 --> 00:20:15.480]  都在進行這個贖罪日
[00:20:15.480 --> 00:20:16.880]  當然有很多爭論
[00:20:16.880 --> 00:20:21.320]  我都看到有很多不信奉猶太教的以色列人
[00:20:21.320 --> 00:20:23.160]  其實在爭論這個贖罪日
[00:20:23.160 --> 00:20:24.640]  為什麼一年有一天
[00:20:24.640 --> 00:20:26.600]  我這麼不方便
[00:20:26.600 --> 00:20:28.040]  在街上甚麼都沒有
[00:20:28.040 --> 00:20:31.400]  只是那些非猶太的店鋪勉強開門
[00:20:31.400 --> 00:20:32.800]  他說如果你開門
[00:20:32.800 --> 00:20:35.000]  有可能會被人扔石頭
[00:20:35.000 --> 00:20:39.440]  所以其實是整個以色列一起在進行贖罪日
[00:20:39.440 --> 00:20:41.800]  對身處在香港的人來說
[00:20:41.800 --> 00:20:43.880]  是否有些匪夷所思
[00:20:43.880 --> 00:20:45.520]  我覺得最匪夷所思的是
[00:20:45.520 --> 00:20:48.040]  他們說連網站都不更新
[00:20:48.040 --> 00:20:50.880]  我覺得在現在來說
[00:20:50.880 --> 00:20:54.160]  沒有每天新聞看簡直是匪夷所思
[00:20:54.160 --> 00:20:58.160]  但他們依然繼續遵守這件事
[00:20:58.160 --> 00:21:00.640]  剛才說的那本書的作者
[00:21:00.640 --> 00:21:01.800]  他也是這麼說
[00:21:01.800 --> 00:21:05.720]  他說在以色列一年一度最神聖的贖罪日
[00:21:05.720 --> 00:21:07.880]  一切的活動都停了
[00:21:07.880 --> 00:21:11.080]  包括大眾運輸、電視臺都停止運作
[00:21:11.080 --> 00:21:14.640]  除了腳踏車、單車和行人之外
[00:21:14.640 --> 00:21:16.480]  其他的車不可以上街
[00:21:16.480 --> 00:21:19.040]  這幅照片是我在網上找到的
[00:21:19.040 --> 00:21:23.280]  這就是耶路撒冷一條很大的街道
[00:21:23.280 --> 00:21:27.080]  真的 看那些人走在馬路上
[00:21:27.080 --> 00:21:29.760]  大家喜不喜歡走在馬路上
[00:21:29.760 --> 00:21:31.640]  其實我喜歡的
[00:21:31.640 --> 00:21:34.200]  我覺得那種自由突然間
[00:21:34.200 --> 00:21:35.760]  原本是車子走的突然可以走
[00:21:35.760 --> 00:21:38.760]  所以很多人以為跑馬拉松也有這種感覺
[00:21:38.760 --> 00:21:42.160]  可以在一條平時只行車的天橋上自己走
[00:21:42.160 --> 00:21:45.840]  原來耶路撒冷那天的下午真的是這樣的
[00:21:45.840 --> 00:21:50.160]  到今時今日依然都是這樣
[00:21:50.160 --> 00:21:53.560]  他說所有的事情都停了 沒什麼
[00:21:53.560 --> 00:21:56.040]  所以其實不做任何的工作
[00:21:56.040 --> 00:21:57.880]  是要告訴我們
[00:21:57.880 --> 00:22:01.000]  我們要全然依靠神
[00:22:01.000 --> 00:22:05.560]  不知道大家有沒有試過每天什麼都不做呢?
[00:22:05.560 --> 00:22:09.760]  現在有沒有人試過有一天不查看電郵?
[00:22:09.760 --> 00:22:12.240]  尤其是公司的電郵
[00:22:12.240 --> 00:22:17.480]  有沒有試過一天不看WhatsApp?
[00:22:17.480 --> 00:22:22.120]  去祈禱山的時候
[00:22:22.120 --> 00:22:25.360]  有些時候我們要的起心肝
[00:22:25.360 --> 00:22:27.040]  用不用力的?
[00:22:27.040 --> 00:22:29.200]  很用力的不去看
[00:22:29.200 --> 00:22:32.480]  反而看了好像很舒暢、安心了
[00:22:32.480 --> 00:22:35.160]  原來停止不做一些事情的時候
[00:22:35.160 --> 00:22:37.160]  反而令我們去反省
[00:22:37.160 --> 00:22:39.360]  我們依靠的是什麼?
[00:22:39.360 --> 00:22:41.600]  是我們沒有祂不行
[00:22:41.600 --> 00:22:44.040]  還是祂沒有我們不行呢?
[00:22:44.040 --> 00:22:46.320]  公司沒有你不行
[00:22:46.320 --> 00:22:49.600]  還是你沒有公司的電郵不行呢?
[00:22:49.600 --> 00:22:52.360]  這個值得我們去反思、去想想
[00:22:52.360 --> 00:22:54.600]  他說那天什麼都不做的時候
[00:22:54.600 --> 00:22:56.600]  其實是要讓意識的人
[00:22:56.600 --> 00:23:00.560]  單單分別為性出來去親近神
[00:23:00.560 --> 00:23:02.080]  提醒我們不要依靠
[00:23:02.080 --> 00:23:05.240]  不依靠自己的能力 而是依靠神
[00:23:05.240 --> 00:23:07.240]  大家有沒有看過這部電影?
[00:23:07.240 --> 00:23:08.960]  去年有人看過嗎?
[00:23:08.960 --> 00:23:09.840]  很少而已
[00:23:09.840 --> 00:23:11.720]  我覺得這部電影很好看
[00:23:11.720 --> 00:23:15.520]  這部電影叫《香港逆逐走路家族》
[00:23:15.520 --> 00:23:17.320]  是叫《Survival Family》
[00:23:17.320 --> 00:23:18.920]  是一部日本電影
[00:23:18.920 --> 00:23:21.360]  這部電影是說有一天突然間
[00:23:21.360 --> 00:23:24.320]  假設這是東京作為背景
[00:23:24.320 --> 00:23:29.720]  有一天全球、全世界停電
[00:23:29.720 --> 00:23:31.600]  不單止沒有電源的停電
[00:23:31.600 --> 00:23:33.600]  連電源有關的東西都停了
[00:23:33.600 --> 00:23:36.160]  比如說這些鐘
[00:23:36.160 --> 00:23:37.560]  是乾電的
[00:23:37.560 --> 00:23:39.120]  連鐘都停了
[00:23:39.120 --> 00:23:42.080]  所有有電源的東西都停止了
[00:23:42.080 --> 00:23:44.760]  這個家庭 中心說的這個家庭
[00:23:44.760 --> 00:23:47.720]  就說他們在這樣的情況下
[00:23:47.720 --> 00:23:49.440]  如何生存
[00:23:49.440 --> 00:23:52.360]  我不是說生活 是生存
[00:23:52.360 --> 00:23:53.720]  到了那一刻
[00:23:53.720 --> 00:23:58.920]  當人們都要經過七、八天才能接受這個事實
[00:23:58.920 --> 00:24:03.880]  你想想如果香港七、八天都沒有電的話 你會怎樣?
[00:24:03.880 --> 00:24:05.440]  (笑)
[00:24:05.440 --> 00:24:05.840]  沒有電
[00:24:05.840 --> 00:24:09.600]  就像汽車的電池都開不了
[00:24:09.600 --> 00:24:13.840]  所以當時最珍貴的交通工具是甚麼 知不知道?
[00:24:13.840 --> 00:24:15.680]  單車
[00:24:15.680 --> 00:24:17.320]  你有沒有想過單車是這麼重要的?
[00:24:17.320 --> 00:24:19.000]  現在人們買單車來
[00:24:19.000 --> 00:24:21.080]  用來健身玩玩
[00:24:21.080 --> 00:24:24.760]  去到那個時候 原來單車是很重要的
[00:24:24.760 --> 00:24:27.480]  這裏令我覺得有很多反省
[00:24:27.480 --> 00:24:30.400]  原來 我回想我自己也是
[00:24:30.400 --> 00:24:32.760]  原來我不懂得生存
[00:24:32.760 --> 00:24:34.160]  (笑)
[00:24:34.160 --> 00:24:35.720]  我們太多東西
[00:24:35.720 --> 00:24:36.600]  習慣了
[00:24:36.600 --> 00:24:38.720]  你有水 打開水喉有水
[00:24:38.720 --> 00:24:40.480]  去超級市場買東西喫
[00:24:40.480 --> 00:24:43.480]  出到7-11就有東西
[00:24:43.480 --> 00:24:45.640]  很理所當然的
[00:24:45.640 --> 00:24:48.280]  但原來有時候去到某些位置
[00:24:48.280 --> 00:24:50.000]  我們不懂得生存
[00:24:50.000 --> 00:24:52.640]  但最好笑的 我很欣賞有一幕
[00:24:52.640 --> 00:24:54.280]  就是他們在公路上
[00:24:54.280 --> 00:24:56.480]  遇到一羣踩單車的人
[00:24:56.480 --> 00:24:59.760]  很帥的 造型很不同的
[00:24:59.760 --> 00:25:01.400]  這羣踩單車的人
[00:25:01.400 --> 00:25:04.120]  平時習慣了去露營
[00:25:04.120 --> 00:25:06.680]  去野外生活
[00:25:06.680 --> 00:25:09.080]  踩著單車去玩的人
[00:25:09.080 --> 00:25:10.560]  這羣人很有趣
[00:25:10.560 --> 00:25:12.640]  我覺得他的導演處理得很有趣
[00:25:12.640 --> 00:25:14.840]  就是這個家族的人
[00:25:14.840 --> 00:25:16.800]  包括其他很多的人
[00:25:16.800 --> 00:25:19.440]  都是為生存奔波
[00:25:19.440 --> 00:25:22.520]  很憂慮 又沒有水喝 又沒有東西喫
[00:25:22.520 --> 00:25:24.040]  衣服又不能換
[00:25:24.040 --> 00:25:26.120]  完全不知道怎樣生存
[00:25:26.120 --> 00:25:27.920]  但這幾個人
[00:25:27.920 --> 00:25:30.600]  很悠閒地在路邊享受咖啡
[00:25:30.600 --> 00:25:34.920]  我覺得這個對比是很大的
[00:25:34.920 --> 00:25:35.760]  所以令我想
[00:25:35.760 --> 00:25:39.600]  「對呀 其實我也不懂得怎樣生存」
[00:25:39.600 --> 00:25:40.920]  原來沒有電
[00:25:40.920 --> 00:25:42.520]  沒有我們賴以為生
[00:25:42.520 --> 00:25:45.560]  覺得很多可以依靠的東西的時候
[00:25:45.560 --> 00:25:48.840]  我的求生技能是零的
[00:25:48.840 --> 00:25:51.680]  所以原來童子軍是很有用的
[00:25:51.680 --> 00:25:54.280]  原來一些基本的技能
[00:25:54.280 --> 00:25:56.240]  我們經常覺得自己甚麼都懂
[00:25:56.240 --> 00:25:59.040]  一按Google甚麼都懂
[00:25:59.040 --> 00:26:03.720]  但原來去到這些盡頭的時候
[00:26:03.720 --> 00:26:05.720]  扔你去荒島
[00:26:05.720 --> 00:26:07.240]  真的很快就死了
[00:26:07.240 --> 00:26:13.560]  連應該有甚麼水可以喝都不知道
[00:26:13.560 --> 00:26:14.920]  所以停一停
[00:26:14.920 --> 00:26:17.520]  回到簡樸的生活
[00:26:17.520 --> 00:26:19.640]  其實對我來說是一個很大的提醒
[00:26:19.640 --> 00:26:23.520]  這羣人最終回到鄉下
[00:26:23.520 --> 00:26:24.960]  耕田
[00:26:24.960 --> 00:26:26.800]  養豬
[00:26:26.800 --> 00:26:27.720]  才能生活
[00:26:27.720 --> 00:26:29.840]  是經過了幾年的時間
[00:26:29.840 --> 00:26:31.520]  突然間有一天
[00:26:31.520 --> 00:26:33.440]  凌晨的時候聽到
[00:26:33.440 --> 00:26:37.720]  滴答 滴答 滴答的聲音
[00:26:37.720 --> 00:26:40.520]  有了電
[00:26:40.520 --> 00:26:41.600]  導演給我的感覺
[00:26:41.600 --> 00:26:42.840]  他處理的時候
[00:26:42.840 --> 00:26:44.560]  那個人 那個爸爸
[00:26:44.560 --> 00:26:47.040]  其實心裏面很矛盾的
[00:26:47.040 --> 00:26:49.200]  究竟他想滴答回來
[00:26:49.200 --> 00:26:53.280]  還是想過最簡樸的生活呢?
[00:26:53.280 --> 00:26:54.120]  當我們沒有失去過
[00:26:54.120 --> 00:26:56.800]  或者沒有停頓下來的時候
[00:26:56.800 --> 00:26:58.120]  我們是不知道的
[00:26:58.120 --> 00:26:59.040]  當你停下來的時候
[00:26:59.040 --> 00:27:01.680]  可能會有很多不同的反省
[00:27:01.680 --> 00:27:02.800]  看到
[00:27:02.800 --> 00:27:04.240]  沒事吧
[00:27:04.240 --> 00:27:08.520]  這隻腳悠不悠閒
[00:27:08.520 --> 00:27:09.120]  當我們想
[00:27:09.120 --> 00:27:12.120]  甚麼都不用做就正了
[00:27:12.120 --> 00:27:13.120]  有沒有試過放假
[00:27:13.120 --> 00:27:16.160]  覺得甚麼都不用做?
[00:27:16.160 --> 00:27:18.120]  但其實你還是拿著手機
[00:27:18.120 --> 00:27:19.640]  拿著電腦
[00:27:19.640 --> 00:27:20.680]  約朋友喫飯
[00:27:20.680 --> 00:27:22.400]  卡拉OK
[00:27:22.400 --> 00:27:24.760]  我們的「不用做 甚麼都不做」
[00:27:24.760 --> 00:27:25.840]  是怎樣的呢?
[00:27:25.840 --> 00:27:28.720]  我們有沒有真正去休息呢?
[00:27:28.720 --> 00:27:32.440]  離開一下你日常生活的模式呢?
[00:27:32.440 --> 00:27:34.000]  我來挑戰大家
[00:27:34.000 --> 00:27:38.280]  可不可以自製一天的贖罪日呢?
[00:27:38.280 --> 00:27:40.040]  不用限制某一天
[00:27:40.040 --> 00:27:43.240]  可能每一年有一天
[00:27:43.240 --> 00:27:46.200]  是你單單甚麼都不做
[00:27:46.200 --> 00:27:48.320]  去親近神的時間
[00:27:48.320 --> 00:27:50.080]  所謂「甚麼都不做」是怎樣的呢?
[00:27:50.080 --> 00:27:53.160]  大約解釋一下,例如不用電話
[00:27:53.160 --> 00:27:54.520]  不看電視
[00:27:54.520 --> 00:27:56.040]  用腳來走
[00:27:56.040 --> 00:27:58.040]  去哪裡都要靠腳
[00:27:58.040 --> 00:27:59.040]  你的腳是很有用的
[00:27:59.040 --> 00:28:00.280]  要用它多一點
[00:28:00.280 --> 00:28:01.000]  還有
[00:28:01.000 --> 00:28:02.960]  喫簡單的食物
[00:28:02.960 --> 00:28:05.080]  甚至禁食
[00:28:05.080 --> 00:28:07.440]  甚麼是簡單的食物呢?
[00:28:07.440 --> 00:28:11.120]  我們經常喫的東西很不簡單
[00:28:11.120 --> 00:28:13.920]  你覺得清茶淡飯
[00:28:13.920 --> 00:28:16.160]  其實是很不簡單的
[00:28:16.160 --> 00:28:18.160]  最簡單的食物
[00:28:18.160 --> 00:28:20.480]  是白灼雞蛋
[00:28:20.480 --> 00:28:25.040]  你多久沒有喫過白灼雞蛋了?
[00:28:25.040 --> 00:28:26.360]  一定要加些醬汁
[00:28:26.360 --> 00:28:27.280]  煎一下
[00:28:27.280 --> 00:28:28.560]  夾這些
[00:28:28.560 --> 00:28:30.280]  我們加很多東西
[00:28:30.280 --> 00:28:33.000]  喫一些簡單的食物
[00:28:33.000 --> 00:28:34.000]  將那一天
[00:28:34.000 --> 00:28:35.920]  是你的退休日
[00:28:35.920 --> 00:28:36.960]  每年有一天
[00:28:36.960 --> 00:28:39.120]  好像這樣的
[00:28:39.120 --> 00:28:40.320]  我由神學畢業
[00:28:40.320 --> 00:28:42.520]  我今天真的自己喫飯
[00:28:42.520 --> 00:28:43.600]  我神學畢業之後
[00:28:43.600 --> 00:28:46.080]  2012年開始
[00:28:46.080 --> 00:28:48.480]  我就立志跟自己說
[00:28:48.480 --> 00:28:49.600]  我每一年
[00:28:49.600 --> 00:28:52.480]  最少要去這個地方一次
[00:28:52.480 --> 00:28:54.920]  可以的話去兩次
[00:28:54.920 --> 00:28:56.400]  這樣就很開心了
[00:28:56.400 --> 00:28:57.880]  這是我的退休計劃
[00:28:57.880 --> 00:29:00.160]  我去的地方是怎樣的呢?
[00:29:00.160 --> 00:29:02.520]  很漂亮的
[00:29:02.520 --> 00:29:03.920]  在長洲
[00:29:03.920 --> 00:29:05.640]  在這個聖殿
[00:29:05.640 --> 00:29:08.520]  其實是坐著甚麼都不想動的
[00:29:08.520 --> 00:29:09.320]  大家有沒有聽過
[00:29:09.320 --> 00:29:11.040]  好像是日本人的
[00:29:11.040 --> 00:29:14.240]  一個叫做「發牛豆大賽」
[00:29:14.240 --> 00:29:16.000]  大家有沒有信心贏呢?
[00:29:16.000 --> 00:29:17.760]  參加嗎?
[00:29:17.760 --> 00:29:18.840]  「發牛豆大賽」
[00:29:18.840 --> 00:29:21.280]  你們懂不懂「發牛豆大賽」?
[00:29:21.280 --> 00:29:22.080]  在你們這麼活潑
[00:29:22.080 --> 00:29:24.240]  也可能不太懂
[00:29:24.240 --> 00:29:26.080]  「發」一個小時
[00:29:26.080 --> 00:29:27.200]  「發」兩個小時
[00:29:27.200 --> 00:29:29.560]  你還做得到嗎?
[00:29:29.560 --> 00:29:31.760]  做不到
[00:29:31.760 --> 00:29:33.120]  在這個聖殿裏面
[00:29:33.120 --> 00:29:35.520]  我真的可以「發牛豆」很久
[00:29:35.520 --> 00:29:37.520]  我坐到不想走
[00:29:37.520 --> 00:29:39.040]  「發牛豆大賽」
[00:29:39.040 --> 00:29:40.560]  你以為是呆坐
[00:29:40.560 --> 00:29:43.120]  其實你的腦子開始的時候
[00:29:43.120 --> 00:29:45.520]  會有很多東西出來
[00:29:45.520 --> 00:29:47.120]  你安靜的時候
[00:29:47.120 --> 00:29:48.480]  很多片段
[00:29:48.480 --> 00:29:49.400]  很多東西
[00:29:49.400 --> 00:29:51.920]  會令你很不安
[00:29:51.920 --> 00:29:53.640]  會很不舒服
[00:29:53.640 --> 00:29:55.320]  你寧願被其他的聲音
[00:29:55.320 --> 00:29:57.680]  被WhatsApp擾亂下來
[00:29:57.680 --> 00:29:59.640]  原來要停下來
[00:29:59.640 --> 00:30:01.160]  是難的
[00:30:01.160 --> 00:30:06.560]  我現在通常會去四日三夜
[00:30:06.560 --> 00:30:08.240]  為甚麼要去四日三夜呢?
[00:30:08.240 --> 00:30:11.480]  因為差不多去到第二天的中段
[00:30:11.480 --> 00:30:14.000]  你纔可以靜下來
[00:30:14.000 --> 00:30:15.880]  你一天進去就像長洲
[00:30:15.880 --> 00:30:17.600]  下面又有小雞蛋
[00:30:17.600 --> 00:30:19.320]  又有大魚蛋
[00:30:19.320 --> 00:30:20.720]  很多東西
[00:30:20.720 --> 00:30:24.040]  你沿途都可以喫到那座山
[00:30:24.040 --> 00:30:26.000]  那些很不簡單的食物
[00:30:26.000 --> 00:30:28.360]  令你的心很難安靜
[00:30:28.360 --> 00:30:30.760]  在上面真的要安靜
[00:30:30.760 --> 00:30:34.480]  其實我真的要坐到第二天的下午
[00:30:34.480 --> 00:30:36.640]  才真正可以進入那個
[00:30:36.640 --> 00:30:37.480]  「靜」
[00:30:37.480 --> 00:30:40.160]  即是拿開手機
