
[00:00:00.000 --> 00:00:03.340]  看見會平安 我們先一齊祈禱
[00:21:57.940 --> 00:22:01.940]  男人通常六個月之內都會走
[00:22:01.940 --> 00:22:05.940]  為甚麼呢
[00:22:05.940 --> 00:22:08.940]  很可能是由於社交
[00:22:08.940 --> 00:22:10.940]  聊天有關係
[00:22:10.940 --> 00:22:12.940]  女人容易聊天
[00:22:12.940 --> 00:22:14.940]  有參加跳舞班
[00:22:14.940 --> 00:22:16.940]  森職班
[00:22:16.940 --> 00:22:18.940]  有其他班
[00:22:18.940 --> 00:22:20.940]  經常跟人聊天
[00:22:20.940 --> 00:22:24.940]  以致他們可以活得比較開心
[00:22:24.940 --> 00:22:26.940]  結果又比較長壽
[00:22:26.940 --> 00:22:29.940]  我們去探望男人
[00:22:29.940 --> 00:22:32.940]  自己整天躲在房間不出來見人
[00:22:32.940 --> 00:22:35.940]  這樣會容易早死
[00:22:38.940 --> 00:22:40.940]  雖然要有朋友
[00:22:40.940 --> 00:22:42.940]  但選擇朋友都要小心
[00:22:42.940 --> 00:22:45.940]  最好找甚麼人做朋友
[00:22:45.940 --> 00:22:47.940]  《針研》有教導
[00:22:47.940 --> 00:22:50.940]  你要找義人做朋友
[00:22:50.940 --> 00:22:53.940]  《針研》十章十一節二十節二十
[00:22:53.940 --> 00:22:55.940]  二十一節三十節
[00:22:55.940 --> 00:22:58.940]  四節經文都提到義人
[00:22:58.940 --> 00:23:01.940]  義人的口是生命的泉源
[00:23:01.940 --> 00:23:04.940]  義人的舌如上船的銀紙
[00:23:04.940 --> 00:23:09.940]  義人的嘴唇目仰眾人
[00:23:09.940 --> 00:23:13.940]  義人的口結出智慧
[00:23:13.940 --> 00:23:18.940]  所以與義人結成朋友
[00:23:18.940 --> 00:23:22.940]  經常聊天都對我們有益
[00:23:22.940 --> 00:23:27.940]  講了老巢老本老伴老友之後
[00:23:27.940 --> 00:23:29.940]  再講三方面
[00:23:29.940 --> 00:23:30.940]  七根柱子
[00:23:30.940 --> 00:23:32.940]  所以一定要講七方面
[00:23:32.940 --> 00:23:34.940]  第五方面
[00:23:34.940 --> 00:23:36.940]  保持健康
[00:23:36.940 --> 00:23:38.940]  保健
[00:23:38.940 --> 00:23:42.940]  健康對任何年齡的人都重要
[00:23:42.940 --> 00:23:44.940]  但當我們年青的時候
[00:23:44.940 --> 00:23:46.940]  可能我們沒那麼注意
[00:23:46.940 --> 00:23:48.940]  活力充沛
[00:23:48.940 --> 00:23:49.940]  拼命工作
[00:23:49.940 --> 00:23:51.940]  拼命運動
[00:23:51.940 --> 00:23:52.940]  拼命玩
[00:23:52.940 --> 00:23:55.940]  玩到盡做到盡
[00:23:55.940 --> 00:23:57.940]  到了老年
[00:23:57.940 --> 00:23:59.940]  傳道者都提醒我們
[00:23:59.940 --> 00:24:02.940]  情況完全不一樣
[00:24:02.940 --> 00:24:04.940]  眼又矇耳又聾
[00:24:04.940 --> 00:24:05.940]  腳又無力
[00:24:05.940 --> 00:24:08.940]  所以老年人更加要注意
[00:24:08.940 --> 00:24:12.940]  做一些力所能及的運動
[00:24:12.940 --> 00:24:16.940]  即使去散步都好
[00:24:16.940 --> 00:24:19.940]  牙齒健康都很重要
[00:24:19.940 --> 00:24:21.940]  牙醫提醒我
[00:24:21.940 --> 00:24:25.940]  半年來第一次牙醫不夠
[00:24:25.940 --> 00:24:27.940]  自己平日要保養好
[00:24:27.940 --> 00:24:32.940]  要刷牙
[00:24:32.940 --> 00:24:34.940]  食物方面
[00:24:34.940 --> 00:24:36.940]  我都想提醒大家
[00:24:36.940 --> 00:24:38.940]  有些人以為
[00:24:38.940 --> 00:24:42.940]  年老都要吃清淡點
[00:24:42.940 --> 00:24:45.940]  其實這是一個錯覺
[00:24:45.940 --> 00:24:48.940]  根據現代一些專家的意見
[00:24:48.940 --> 00:24:52.940]  老年人消化力弱
[00:24:52.940 --> 00:24:54.940]  吸收都沒那麼好
[00:24:54.940 --> 00:24:56.940]  所以更加重要
[00:24:56.940 --> 00:25:00.940]  多吃一些優質蛋白質的食物
[00:25:00.940 --> 00:25:02.940]  不要只吃蛋白質
[00:25:02.940 --> 00:25:04.940]  還要吃優質蛋白質
[00:25:04.940 --> 00:25:08.940]  特別是晚上
[00:25:08.940 --> 00:25:10.940]  因為睡覺時
[00:25:10.940 --> 00:25:12.940]  身體都會消耗蛋白質
[00:25:12.940 --> 00:25:14.940]  沒足夠蛋白質
[00:25:14.940 --> 00:25:16.940]  怎麼辦呢
[00:25:16.940 --> 00:25:20.940]  原來身體會自動去肉中化解
[00:25:20.940 --> 00:25:22.940]  拿蛋白質出來
[00:25:22.940 --> 00:25:28.940]  所以就會造成肌肉萎縮
[00:25:28.940 --> 00:25:30.940]  肌肉萎縮很大件事
[00:25:30.940 --> 00:25:31.940]  影響你的骨架
[00:25:31.940 --> 00:25:32.940]  走路容易跌倒
[00:25:32.940 --> 00:25:36.940]  很多其他的健康問題都會出現
[00:25:36.940 --> 00:25:42.940]  所以我們不要怕吃優質蛋白質
[00:25:42.940 --> 00:25:45.940]  也不要怕吃油
[00:25:45.940 --> 00:25:47.940]  很多人說不要吃那麼肥
[00:25:47.940 --> 00:25:49.940]  其實油都很重要
[00:25:49.940 --> 00:25:51.940]  只要不要過量
[00:25:51.940 --> 00:25:53.940]  有很多人怕吃油
[00:25:53.940 --> 00:25:55.940]  因為怕膽固醇
[00:25:55.940 --> 00:25:59.940]  把油當成毒藥
[00:25:59.940 --> 00:26:01.940]  其實油不是毒藥
[00:26:01.940 --> 00:26:05.940]  很多人扣肉專吃肥的那一派
[00:26:05.940 --> 00:26:07.940]  但沒有事,健康沒事
[00:26:07.940 --> 00:26:12.940]  膽固醇過低會影響腦部
[00:26:12.940 --> 00:26:15.940]  人體是需要膽固醇的
[00:26:15.940 --> 00:26:19.940]  所以我們的肝臟會自己製造膽固醇
[00:26:21.940 --> 00:26:23.940]  每個人的體質不同
[00:26:23.940 --> 00:26:26.940]  最重要是我們經常要做體檢
[00:26:26.940 --> 00:26:28.940]  多聽醫生的建議
[00:26:28.940 --> 00:26:31.940]  有預防針不怕打
[00:26:31.940 --> 00:26:33.940]  例如感冒針
[00:26:33.940 --> 00:26:35.940]  防生蛇的針
[00:26:35.940 --> 00:26:38.940]  現在澳洲好像過了65歲
[00:26:38.940 --> 00:26:40.940]  那些針都是免費的
[00:26:40.940 --> 00:26:44.940]  大家可以向家庭醫生查詢
[00:26:44.940 --> 00:26:47.940]  相信大家都會明白健康的重要性
[00:26:47.940 --> 00:26:49.940]  我講第六項
[00:26:49.940 --> 00:26:53.940]  小心理財,慎防貪心
[00:26:53.940 --> 00:26:57.940]  剛才已經講了腦本的重要性
[00:26:57.940 --> 00:26:59.940]  但還要講理財
[00:26:59.940 --> 00:27:02.940]  《針研二十九章三節》說
[00:27:02.940 --> 00:27:05.940]  愛慕自慰的是父親喜樂
[00:27:05.940 --> 00:27:08.940]  結交妓女的卻浪費錢財
[00:27:08.940 --> 00:27:13.940]  我們年輕的時候積蓄了錢財
[00:27:13.940 --> 00:27:16.940]  在澳洲還有僱主公積金
[00:27:16.940 --> 00:27:19.940]  退休的時候不多不少
[00:27:19.940 --> 00:27:21.940]  都有一筆財富
[00:27:21.940 --> 00:27:23.940]  我們要怎樣處理呢?
[00:27:23.940 --> 00:27:26.940]  無論你放在銀行收利息
[00:27:26.940 --> 00:27:28.940]  或者投資股票
[00:27:28.940 --> 00:27:31.940]  我們都要慎防貪心
[00:27:31.940 --> 00:27:35.940]  提醒自己不要貪心
[00:27:35.940 --> 00:27:38.940]  因為我經常看澳洲新聞
[00:27:38.940 --> 00:27:40.940]  澳洲新聞都有報導
[00:27:40.940 --> 00:27:42.940]  現在我們生活在一個
[00:27:42.940 --> 00:27:44.940]  真是邪惡的世代
[00:27:44.940 --> 00:27:50.940]  有很多人用不同的方法去騙錢
[00:27:50.940 --> 00:27:54.940]  而在很多騙錢的群體當中
[00:27:54.940 --> 00:27:56.940]  老年人佔多數
[00:27:56.940 --> 00:27:58.940]  很多老年人受騙
[00:27:58.940 --> 00:28:01.940]  當然那些騙人的都是壞人
[00:28:01.940 --> 00:28:03.940]  專找老年人下手
[00:28:03.940 --> 00:28:05.940]  老年人容易被騙
[00:28:05.940 --> 00:28:07.940]  有些老年人真慘
[00:28:07.940 --> 00:28:10.940]  一生的積蓄都沒有了
[00:28:10.940 --> 00:28:14.940]  但我亦都發覺其中一個很重要的關鍵
[00:28:14.940 --> 00:28:16.940]  受騙的人當中
[00:28:16.940 --> 00:28:19.940]  他們自己都有點貪心
[00:28:19.940 --> 00:28:23.940]  很多時候他們信錯甚麼人呢?
[00:28:23.940 --> 00:28:26.940]  就信錯那些財富管理人
[00:28:26.940 --> 00:28:29.940]  所謂財務顧問
[00:28:29.940 --> 00:28:31.940]  財務顧問那些人的話
[00:28:31.940 --> 00:28:33.940]  教他們去投資
[00:28:33.940 --> 00:28:37.940]  現在這間公司收入太低
[00:28:37.940 --> 00:28:39.940]  我介紹你這間好
[00:28:39.940 --> 00:28:41.940]  每年回報有20%
[00:28:41.940 --> 00:28:43.940]  甚至更多
[00:28:43.940 --> 00:28:48.940]  貪字變過貧
[00:28:48.940 --> 00:28:50.940]  華人這樣說
[00:28:50.940 --> 00:28:51.940]  真是的
[00:28:51.940 --> 00:28:53.940]  所以我們一定要小心理財
[00:28:53.940 --> 00:28:56.940]  我們投資不要緊
[00:28:56.940 --> 00:28:59.940]  但我們不要那麼貪心
[00:28:59.940 --> 00:29:02.940]  有些人以為股票不是很穩陣
[00:29:02.940 --> 00:29:05.940]  不如投資物業比較妥當一點
[00:29:05.940 --> 00:29:07.940]  以前我都認識一位朋友
[00:29:07.940 --> 00:29:10.940]  買了幾間還沒有建好住宅單位
[00:29:10.940 --> 00:29:13.940]  即是我們俗語上說買樓花
[00:29:13.940 --> 00:29:18.940]  只需要付5%至15%首期就可以了
[00:29:18.940 --> 00:29:23.940]  然後按樓宇建築的進度繼續付錢
[00:29:23.940 --> 00:29:27.940]  但其實這樣買樓有很大風險
[00:29:27.940 --> 00:29:29.940]  要小心
[00:29:29.940 --> 00:29:32.940]  就是那個建築商
[00:29:32.940 --> 00:29:35.940]  他能不能夠按原定的計劃
[00:29:35.940 --> 00:29:37.940]  把樓建好呢
[00:29:37.940 --> 00:29:41.940]  他會不會自己破產走佬呢
[00:29:41.940 --> 00:29:46.940]  澳洲法例好像在這方面不是很完善
[00:29:46.940 --> 00:29:49.940]  如果建築商走佬
[00:29:49.940 --> 00:29:54.940]  投資了5%或10%都拿不回來
[00:29:54.940 --> 00:29:57.940]  所以老人家要小心理財
[00:29:57.940 --> 00:29:59.940]  要慎防貪心
[00:29:59.940 --> 00:30:03.940]  最後一個準備
[00:30:03.940 --> 00:30:06.940]  就是不要停止學習新事物
[00:30:06.940 --> 00:30:09.940]  我們現在的社會
[00:30:09.940 --> 00:30:11.940]  由於科技發展得很快
[00:30:11.940 --> 00:30:13.940]  變化都很快
[00:30:13.940 --> 00:30:16.940]  所以我們要不斷學習新的產品
[00:30:16.940 --> 00:30:19.940]  例如智能手機
[00:30:19.940 --> 00:30:21.940]  現在智能手機有很多功能
[00:30:21.940 --> 00:30:23.940]  包括處理銀行事務
[00:30:23.940 --> 00:30:27.940]  所以搞到很多銀行關了很多分行
[00:30:27.940 --> 00:30:30.940]  如果你還習慣銀行存錢拿錢
[00:30:30.940 --> 00:30:33.940]  會越來越不方便
[00:30:33.940 --> 00:30:37.940]  我還留意到很多銀行
[00:30:37.940 --> 00:30:40.940]  似乎鼓勵人用手機多一點
[00:30:40.940 --> 00:30:44.940]  如果我去電腦上網的話
[00:30:44.940 --> 00:30:46.940]  打一個密碼都不夠
[00:30:46.940 --> 00:30:48.940]  當然要發一個密碼到手機
[00:30:48.940 --> 00:30:50.940]  要驗證一下
[00:30:50.940 --> 00:30:52.940]  但用手機上網不是
[00:30:52.940 --> 00:30:56.940]  一下子就去到銀行頁面
[00:30:56.940 --> 00:30:59.940]  所以我們不要停止學習新的事物
[00:30:59.940 --> 00:31:04.940]  可以學習一些年輕時沒時間學的東西
[00:31:04.940 --> 00:31:09.940]  有些朋友年紀大了去學畫畫
[00:31:09.940 --> 00:31:11.940]  學寫大字
[00:31:11.940 --> 00:31:13.940]  學拉二胡
[00:31:13.940 --> 00:31:18.940]  這些學習除了滿足我們自己的興趣之外
[00:31:18.940 --> 00:31:20.940]  還可以結交朋友
[00:31:20.940 --> 00:31:22.940]  社交
[00:31:22.940 --> 00:31:24.940]  也要幫助我們
[00:31:24.940 --> 00:31:27.940]  逼我們要運用大腦
[00:31:27.940 --> 00:31:30.940]  上帝還說大腦很奇妙
[00:31:30.940 --> 00:31:32.940]  如果你不用大腦的話
[00:31:32.940 --> 00:31:35.940]  大腦會慢慢越來越遲鈍
[00:31:35.940 --> 00:31:38.940]  越來越退化變成癡呆
[00:31:38.940 --> 00:31:41.940]  因此老年人不要停止學習
[00:31:41.940 --> 00:31:46.940]  多去參加一些興趣班之類的活動
[00:31:46.940 --> 00:31:49.940]  我做一個總結
[00:31:49.940 --> 00:31:53.940]  人生其實有點像四季
[00:31:53.940 --> 00:31:55.940]  人生的老年
[00:31:55.940 --> 00:31:57.940]  我覺得像冬季
[00:31:57.940 --> 00:31:59.940]  我最不喜歡冬季
[00:31:59.940 --> 00:32:02.940]  無論你喜歡與否
[00:32:02.940 --> 00:32:04.940]  都一定會來
[00:32:04.940 --> 00:32:07.940]  所以鼓勵大家做好準備
[00:32:07.940 --> 00:32:09.940]  迎接老年的到來
[00:32:09.940 --> 00:32:12.940]  老巢老本老伴老友
[00:32:12.940 --> 00:32:14.940]  保健理財
[00:32:14.940 --> 00:32:16.940]  不斷學習
[00:32:16.940 --> 00:32:18.940]  這七方面你做好準備
[00:32:18.940 --> 00:32:22.940]  都會幫助我們度過一個快樂的老年期
[00:32:22.940 --> 00:32:25.940]  我們祈求上帝賜給大家都有智慧
[00:32:25.940 --> 00:32:27.940]  將來或現在
[00:32:27.940 --> 00:32:31.940]  都做好一個精明健康快樂的老年人
[00:32:31.940 --> 00:32:33.940]  我們一起祈禱
[00:32:33.940 --> 00:32:36.940]  慈愛天父感謝祢是我們的創造者
[00:32:36.940 --> 00:32:39.940]  祢讓我們活在時間當中
[00:32:39.940 --> 00:32:42.940]  度過人生的不同階段
[00:32:42.940 --> 00:32:45.940]  求祢賜給我們有智慧
[00:32:45.940 --> 00:32:47.940]  在未進入老年期之前
[00:32:47.940 --> 00:32:49.940]  做好多方面的準備
[00:32:49.940 --> 00:32:53.940]  使我們在年老的日子都可以活出天國子民的喜樂
[00:32:53.940 --> 00:32:55.940]  冠耀祢
[00:32:55.940 --> 00:32:57.940]  奉耶穌基督的名祈禱
[00:32:57.940 --> 00:32:59.940]  阿門
