
[00:00:00.000 --> 00:00:03.640]  好 今日同大家睇第五章第七節
[00:17:13.040 --> 00:17:15.320]  究竟動物會不會上天堂呢?
[00:17:15.320 --> 00:17:18.520]  參考一下一些不同的人的看法
[00:17:18.520 --> 00:17:19.840]  有沒有聖經根據呢?
[00:17:19.840 --> 00:17:22.840]  我甚至有一本叫做《難題解答》
[00:17:22.840 --> 00:17:23.960]  是一本英文書
[00:17:23.960 --> 00:17:25.640]  是R.C. Sproles
[00:17:25.640 --> 00:17:27.560]  S-P-R-O-U-L-S
[00:17:27.560 --> 00:17:29.720]  這個也是一個神學家
[00:17:29.720 --> 00:17:30.880]  現在應該還在這裡
[00:17:30.880 --> 00:17:33.440]  如果我沒有記錯應該還在這裡
[00:17:33.440 --> 00:17:34.600]  他也有一篇文章
[00:17:34.600 --> 00:17:38.200]  短短地又是講究竟將來在死了的動物
[00:17:38.200 --> 00:17:40.720]  我們還會不會見到牠這類東西
[00:17:40.720 --> 00:17:41.600]  你們呢?
[00:17:41.600 --> 00:17:43.840]  有多少人認為將來
[00:17:43.840 --> 00:17:45.040]  在天國裡面
[00:17:45.040 --> 00:17:48.760]  還會見到那些貓貓狗狗的
[00:17:48.760 --> 00:17:50.200]  有多少人認為
[00:17:50.200 --> 00:17:50.960]  我不是
[00:17:50.960 --> 00:17:52.200]  你們舉一舉手
[00:17:52.200 --> 00:17:53.600]  認為會見到的
[00:17:53.600 --> 00:17:54.600]  舉高一點吧
[00:17:54.600 --> 00:17:55.800]  看不到啊
[00:17:55.800 --> 00:17:56.800]  少數而已
[00:17:56.800 --> 00:17:59.440]  認為見不到的又舉舉好嗎?
[00:17:59.440 --> 00:18:00.680]  多一點說不見到
[00:18:00.680 --> 00:18:03.400]  認為不清楚不知道的呢?
[00:18:03.400 --> 00:18:04.680]  又說不知道
[00:18:04.680 --> 00:18:06.600]  好
[00:18:06.600 --> 00:18:08.120]  其實不只是題外話
[00:18:08.120 --> 00:18:10.280]  也是分享一下這一點也好
[00:18:10.280 --> 00:18:11.280]  簡單一點
[00:18:11.280 --> 00:18:12.360]  你看不看到這裡
[00:18:12.360 --> 00:18:14.520]  他一拿了書卷
[00:18:14.520 --> 00:18:15.600]  四活物
[00:18:15.600 --> 00:18:17.760]  見不見到四活物?
[00:18:17.760 --> 00:18:21.280]  這個就是啟示說四活物
[00:18:21.280 --> 00:18:23.600]  一般輿論
[00:18:23.600 --> 00:18:25.040]  說這個問題的
[00:18:25.040 --> 00:18:26.600]  當然是從聖經角度去看
[00:18:26.600 --> 00:18:28.720]  沒理由說我猜我想我認為
[00:18:28.720 --> 00:18:30.000]  是不是?
[00:18:30.000 --> 00:18:33.280]  聖經有沒有一些經文可以用來參考
[00:18:33.280 --> 00:18:36.640]  讓我們可以有一些看法提議
[00:18:36.640 --> 00:18:40.760]  知道究竟動物將來會不會在天國裡面
[00:18:40.760 --> 00:18:41.600]  有沒有?
[00:18:41.600 --> 00:18:44.280]  大部分的學者或者一些人引用
[00:18:44.280 --> 00:18:46.800]  就是《羅馬書八章》二十一節
[00:18:46.800 --> 00:18:48.280]  你喜歡就記下來
[00:18:48.280 --> 00:18:50.120]  《羅馬書八章》二十一節
[00:18:50.120 --> 00:18:50.960]  那裡說什麼呢?
[00:18:50.960 --> 00:18:53.280]  萬物都嘆息勞苦
[00:18:53.280 --> 00:18:56.160]  等候得贖的日子
[00:18:56.160 --> 00:19:01.000]  等候神的眾子榮耀的日子
[00:19:01.000 --> 00:19:02.240]  萬物是什麼呢?
[00:19:02.240 --> 00:19:03.600]  在原文這個萬物
[00:19:03.600 --> 00:19:05.440]  就是被造之物
[00:19:05.440 --> 00:19:06.680]  是creature
[00:19:06.680 --> 00:19:07.960]  他不是說人
[00:19:07.960 --> 00:19:10.160]  他說所有被造的物
[00:19:10.160 --> 00:19:13.720]  它們都嘆息勞苦在等候那個日子
[00:19:13.720 --> 00:19:14.960]  等候到什麼日子?
[00:19:14.960 --> 00:19:18.760]  因為當神的兒子顯現的時候
[00:19:18.760 --> 00:19:20.600]  眾子不是說神的兒子
[00:19:20.600 --> 00:19:22.160]  當然眾子就是說
[00:19:22.160 --> 00:19:27.400]  當神帶領著他的眾子回到這個世界的時候
[00:19:27.400 --> 00:19:29.040]  其實那個就是我們可以說
[00:19:29.040 --> 00:19:30.600]  就是從某一派的神學
[00:19:30.600 --> 00:19:32.720]  就是世界末日的時候
[00:19:32.720 --> 00:19:34.480]  要有新天新地的時候
[00:19:34.480 --> 00:19:37.400]  這個是不同的神學派有不同的看法
[00:19:37.400 --> 00:19:39.040]  那個時候是什麼?
[00:19:39.040 --> 00:19:41.240]  就是我們身體得贖的日子
[00:19:41.240 --> 00:19:43.720]  換言之就是那些死了
[00:19:43.720 --> 00:19:45.200]  已死的信徒
[00:19:45.200 --> 00:19:47.360]  從死裡復活的日子
[00:19:47.360 --> 00:19:49.400]  我們身體會有一個新的身體
[00:19:49.400 --> 00:19:50.760]  有一個復活的身體
[00:19:50.760 --> 00:19:53.880]  我今天早上和老師沒有討論過這個問題
[00:19:53.880 --> 00:19:54.840]  就是這麼說
[00:19:54.840 --> 00:19:55.440]  我說
[00:19:55.440 --> 00:19:57.840]  不過不要想著我將來的那隻拖匪
[00:19:57.840 --> 00:20:01.320]  就是會跟我一樣是這樣的感情
[00:20:01.320 --> 00:20:03.040]  因為聖經也有說
[00:20:03.040 --> 00:20:04.080]  有人問耶穌
[00:20:04.080 --> 00:20:07.040]  就說如果死人有復活的話
[00:20:07.040 --> 00:20:09.040]  一個女人嫁給一個大佬
[00:20:09.040 --> 00:20:12.880]  那麼他就死了二佬、三佬、四佬、五佬、七佬
[00:20:12.880 --> 00:20:15.200]  全部嫁給七個兄弟
[00:20:15.200 --> 00:20:16.840]  七個都死了
[00:20:16.840 --> 00:20:17.920]  這個女人也死了
[00:20:17.920 --> 00:20:20.040]  將來如果有復活的話
[00:20:20.040 --> 00:20:21.360]  他們不相信復活嘛
[00:20:21.360 --> 00:20:22.560]  他挑戰耶穌
[00:20:22.560 --> 00:20:24.360]  他說假如有復活的話
[00:20:24.360 --> 00:20:25.360]  如果有復活的話
[00:20:25.360 --> 00:20:27.040]  那麼他究竟是誰的老婆呢?
[00:20:27.040 --> 00:20:32.720]  他用來挖苦這個復活的教導
[00:20:32.720 --> 00:20:33.440]  耶穌說什麼呢?
[00:20:33.440 --> 00:20:34.680]  你不明白聖經
[00:20:34.680 --> 00:20:36.120]  不明白神的大能
[00:20:36.120 --> 00:20:37.840]  接著耶穌就說
[00:20:37.840 --> 00:20:39.640]  將來在復活的時候
[00:20:39.640 --> 00:20:41.760]  是好像天使一樣
[00:20:41.760 --> 00:20:44.800]  是沒有婚姻的關係的
[00:20:44.800 --> 00:20:45.760]  沒有嫁娶的
[00:20:45.760 --> 00:20:46.520]  記不記得?
[00:20:46.520 --> 00:20:48.800]  是好像天使一樣沒有嫁娶的
[00:20:48.800 --> 00:20:49.320]  哇
[00:20:49.320 --> 00:20:50.880]  這次聖經有很多事情要想的
[00:20:50.880 --> 00:20:52.680]  究竟天使是男人還是女人呢?
[00:20:52.680 --> 00:20:54.080]  還是是宗聖呢?
[00:20:54.080 --> 00:20:55.560]  還是有男有女
[00:20:55.560 --> 00:20:57.480]  起碼是樣貌是吧?
[00:20:57.480 --> 00:20:59.320]  這件事有機會再跟你說
[00:20:59.320 --> 00:21:00.960]  這次聖經很有趣
[00:21:00.960 --> 00:21:02.480]  是四活物
[00:21:02.480 --> 00:21:04.840]  是什麼呢?
[00:21:04.840 --> 00:21:06.200]  四活物呢?
[00:21:06.200 --> 00:21:07.320]  哪四隻呢?
[00:21:07.320 --> 00:21:08.720]  第一隻就是獅子
[00:21:08.720 --> 00:21:09.920]  第二隻就是牛
[00:21:09.920 --> 00:21:10.640]  第三
[00:21:10.640 --> 00:21:11.200]  不要隻
[00:21:11.200 --> 00:21:11.880]  是人
[00:21:11.880 --> 00:21:13.440]  第四個就是鷹
[00:21:13.440 --> 00:21:14.760]  我記得我也提過這個
[00:21:14.760 --> 00:21:16.800]  我的記憶的方法
[00:21:16.800 --> 00:21:18.280]  為什麼我記得得到呢?
[00:21:18.280 --> 00:21:19.880]  因為由矮到高
[00:21:19.880 --> 00:21:20.720]  獅子
[00:21:20.720 --> 00:21:22.440]  四腳趴趴
[00:21:22.440 --> 00:21:23.720]  牛也是四腳趴趴
[00:21:23.720 --> 00:21:27.360]  不過我想牛的身形會比獅子高一點
[00:21:27.360 --> 00:21:27.920]  是不是?
[00:21:27.920 --> 00:21:29.560]  理論上腳比較長
[00:21:29.560 --> 00:21:32.160]  接著人站著當然是高過牛了
[00:21:32.160 --> 00:21:34.040]  接著鷹在天上飛來飛去
[00:21:34.040 --> 00:21:35.080]  還高過我們
[00:21:35.080 --> 00:21:36.720]  是這樣一路上的
[00:21:37.040 --> 00:21:38.520]  而獅子代表什麼呢?
[00:21:38.520 --> 00:21:39.680]  是萬獸之王
[00:21:39.680 --> 00:21:40.760]  我們每個人都知道的
[00:21:40.760 --> 00:21:41.200]  是不是?
[00:21:41.200 --> 00:21:42.120]  The Lion King
[00:21:42.120 --> 00:21:43.520]  那麼牛是什麼呢?
[00:21:43.520 --> 00:21:44.840]  牛可以在你家裡
[00:21:44.840 --> 00:21:46.240]  有沒有見過牛在你家裡的?
[00:21:46.240 --> 00:21:49.400]  最近西貢那裡有一張照片
[00:21:49.400 --> 00:21:50.680]  我在Facebook看到的
[00:21:50.680 --> 00:21:51.800]  不知道大家有沒有看到
[00:21:51.800 --> 00:21:53.800]  西貢在海邊那裡
[00:21:53.800 --> 00:21:55.720]  附近不是有一個公園嗎?
[00:21:55.720 --> 00:21:56.800]  那裡有一個水池
[00:21:56.800 --> 00:21:58.680]  那裡有一艘船
[00:21:58.680 --> 00:22:01.160]  好像是用紙接的
[00:22:01.160 --> 00:22:02.400]  但是那些不是紙料
[00:22:02.400 --> 00:22:03.880]  大家有沒有見過那艘船呢?
[00:22:03.880 --> 00:22:04.880]  有人見過是不是?
[00:22:05.960 --> 00:22:08.880]  我看到那張照片有差不多10隻牛在那裡喝水
[00:22:08.880 --> 00:22:11.480]  有沒有見過那張照片呢?
[00:22:11.480 --> 00:22:12.600]  有沒有?
[00:22:12.600 --> 00:22:13.640]  沒有嗎?
[00:22:13.640 --> 00:22:14.920]  有啊
[00:22:14.920 --> 00:22:16.680]  是我姐姐傳來給我看的
[00:22:16.680 --> 00:22:17.560]  挺有趣的
[00:22:17.560 --> 00:22:19.320]  接著我就跟別人聊天
[00:22:19.320 --> 00:22:20.320]  他說我也見過
[00:22:20.320 --> 00:22:22.280]  有一次我去西貢見過那些牛在那裡喝水
[00:22:22.280 --> 00:22:24.640]  我問你如果有10隻獅子在那裡喝水會怎麼樣呢?
[00:22:24.640 --> 00:22:26.720]  我想
[00:22:26.720 --> 00:22:31.320]  出動軍隊去獵殺牠們吧
[00:22:31.320 --> 00:22:33.000]  誇張了一點
[00:22:33.000 --> 00:22:34.760]  當然叫警察、漁農署
[00:22:34.760 --> 00:22:35.520]  是不是?
[00:22:35.520 --> 00:22:36.640]  叫那些人疏散
[00:22:36.640 --> 00:22:37.960]  如果10隻獅子在那裡喝水
[00:22:37.960 --> 00:22:39.000]  你不緊張嗎?
[00:22:39.000 --> 00:22:40.120]  為什麼呢?
[00:22:40.120 --> 00:22:41.600]  因為牠們會咬人的
[00:22:41.600 --> 00:22:43.160]  但是10隻牛怎麼樣呢?
[00:22:43.160 --> 00:22:44.520]  10隻牛
[00:22:44.520 --> 00:22:45.160]  挺有趣的
[00:22:45.160 --> 00:22:45.680]  奇景啊
[00:22:45.680 --> 00:22:46.600]  那些人拍照的時候
[00:22:46.600 --> 00:22:48.480]  那些牛走到那裡喝水
[00:22:48.480 --> 00:22:49.560]  是不是?
[00:22:49.560 --> 00:22:50.320]  奇景啊
[00:22:50.320 --> 00:22:51.120]  挺有趣的
[00:22:51.120 --> 00:22:52.080]  牛是什麼呢?
[00:22:52.080 --> 00:22:56.280]  牛是我們可以接受牠成為我們家庭成員的一份子的
[00:22:56.280 --> 00:22:56.880]  是不是?
[00:22:56.880 --> 00:22:59.680]  你家裡有田有地
[00:22:59.680 --> 00:23:01.280]  就有些牛在那裡走來走去
[00:23:01.280 --> 00:23:01.800]  是不是?
[00:23:01.800 --> 00:23:03.080]  你不會趕牠走的
[00:23:03.080 --> 00:23:03.760]  因為那些是什麼呢?
[00:23:03.760 --> 00:23:04.440]  加速
[00:23:04.440 --> 00:23:05.440]  是不是叫加速啊?
[00:23:05.720 --> 00:23:07.080]  算不算叫加速啊?
[00:23:07.080 --> 00:23:07.480]  是不是?
[00:23:07.480 --> 00:23:08.280]  是加速啊
[00:23:08.280 --> 00:23:08.960]  不是加琴
[00:23:08.960 --> 00:23:09.920]  是加速啊
[00:23:09.920 --> 00:23:13.040]  所以獅子代表了野獸
[00:23:13.040 --> 00:23:16.120]  在樹林、森林裡面走的活物
[00:23:16.120 --> 00:23:16.720]  是不是?
[00:23:16.720 --> 00:23:18.240]  牛是什麼呢?
[00:23:18.240 --> 00:23:20.840]  代表那些是馴服了的
[00:23:20.840 --> 00:23:21.440]  馴服了
[00:23:21.440 --> 00:23:23.200]  好像馬、牛、狗那些
[00:23:23.200 --> 00:23:23.720]  是不是?
[00:23:23.720 --> 00:23:26.000]  我看是貓
[00:23:26.000 --> 00:23:28.200]  鴨、雞那些也算的
[00:23:28.200 --> 00:23:30.200]  起碼牠不會傷害你
[00:23:30.200 --> 00:23:32.960]  那些就代表了那種活物
[00:23:32.960 --> 00:23:33.680]  這個世界
[00:23:33.680 --> 00:23:35.600]  人是萬物之靈
[00:23:35.600 --> 00:23:37.440]  人又是代表人類的
[00:23:37.440 --> 00:23:39.200]  接著是天空的飛鳥
[00:23:39.200 --> 00:23:41.160]  鷹是什麼呢?
[00:23:41.160 --> 00:23:42.400]  鷹很厲害的
[00:23:42.400 --> 00:23:45.480]  我最近又在Facebook有人傳了一張照片給我看
[00:23:45.480 --> 00:23:47.680]  是一隻鷹擔著一隻海鷗
[00:23:47.680 --> 00:23:49.000]  有沒有看到這張照片呢?
[00:23:49.000 --> 00:23:50.880]  有沒有看到這張照片呢?
[00:23:50.880 --> 00:23:51.440]  有沒有看到?
[00:23:51.440 --> 00:23:51.960]  沒有啊
[00:23:51.960 --> 00:23:53.880]  一隻鷹擔著一隻海鷗
[00:23:53.880 --> 00:23:54.920]  一點都不奇怪
[00:23:54.920 --> 00:23:55.440]  如果我告訴你
[00:23:55.440 --> 00:23:57.680]  一隻海鷗擔著一隻鷹才奇怪
[00:23:57.680 --> 00:23:58.600]  在空中飛
[00:23:58.600 --> 00:24:01.480]  接著有兩隻海鷗在那裡啄牠
[00:24:01.680 --> 00:24:04.000]  就是想救回那隻海鷗
[00:24:04.000 --> 00:24:05.520]  結果好像也救不了
[00:24:05.520 --> 00:24:07.000]  有人拍到
[00:24:07.000 --> 00:24:12.040]  鷹在空中的鳥類來說算是最厲害的
[00:24:12.040 --> 00:24:13.400]  最兇的
[00:24:13.400 --> 00:24:16.400]  連那些羊仔也可以擔著牠上天的
[00:24:16.400 --> 00:24:17.440]  很夠力的
[00:24:17.440 --> 00:24:19.200]  牠是空中的
[00:24:19.200 --> 00:24:20.280]  我太太很厲害
[00:24:20.280 --> 00:24:21.000]  她真的問我
[00:24:21.000 --> 00:24:22.280]  為什麼沒有魚呢?
[00:24:22.280 --> 00:24:23.800]  怎麼回答?
[00:24:23.800 --> 00:24:25.160]  為什麼沒有魚呢?
[00:24:25.160 --> 00:24:26.800]  大家明白我說什麼嗎?
[00:24:26.800 --> 00:24:28.120]  萬物啊
[00:24:28.120 --> 00:24:29.360]  炭色老虎啊
[00:24:29.360 --> 00:24:30.320]  四活物啊
[00:24:30.320 --> 00:24:32.560]  有森林裡面的野獸
[00:24:32.560 --> 00:24:33.880]  有家裡的那些
[00:24:33.880 --> 00:24:35.000]  就是代表性
[00:24:35.000 --> 00:24:36.200]  為什麼沒有猴子呢?
[00:24:36.200 --> 00:24:37.360]  代表性啊
[00:24:37.360 --> 00:24:38.480]  有牛為什麼沒有馬呢?
[00:24:38.480 --> 00:24:39.360]  代表性啊
[00:24:39.360 --> 00:24:40.480]  什麼叫代表性呢?
[00:24:40.480 --> 00:24:42.000]  有人就代表性
[00:24:42.000 --> 00:24:42.680]  就是人啊
[00:24:42.680 --> 00:24:44.120]  人就是人啊
[00:24:44.120 --> 00:24:45.520]  那有鷹呢
[00:24:45.520 --> 00:24:46.600]  為什麼沒有魚呢?
[00:24:46.600 --> 00:24:47.280]  怎麼回答?
[00:24:47.280 --> 00:24:48.400]  為什麼沒有魚呢?
[00:24:48.400 --> 00:24:50.320]  她問了我
[00:24:50.320 --> 00:24:51.640]  沒有水?
[00:24:51.640 --> 00:24:53.440]  你說沒有水?
[00:24:53.440 --> 00:24:55.840]  有河啊
[00:24:55.840 --> 00:24:57.720]  有一條河啊
[00:24:57.720 --> 00:24:58.920]  在兩邊有樹啊
[00:24:58.920 --> 00:25:00.200]  生命樹啊
[00:25:00.760 --> 00:25:02.520]  不過聖經有說的
[00:25:02.520 --> 00:25:03.200]  我沒有回答
[00:25:03.200 --> 00:25:05.000]  我沒有跟阿仙說
[00:25:05.000 --> 00:25:07.040]  因為我只顧著吃早餐
[00:25:07.040 --> 00:25:07.840]  趕時間
[00:25:07.840 --> 00:25:10.000]  聖經裡面說
[00:25:10.000 --> 00:25:11.640]  海也沒有鳥啊
[00:25:11.640 --> 00:25:14.000]  有沒有印象這句話?
[00:25:14.000 --> 00:25:16.240]  海也沒有鳥
[00:25:16.240 --> 00:25:17.040]  不過呢
[00:25:17.040 --> 00:25:18.800]  那個也很象徵性的
[00:25:18.800 --> 00:25:20.080]  那個海有沒有鳥呢?
[00:25:20.080 --> 00:25:21.320]  到時候我們去到那裡
[00:25:21.320 --> 00:25:22.280]  捱到那裡的時候
[00:25:22.280 --> 00:25:23.280]  我會解釋給大家聽
[00:25:23.280 --> 00:25:23.760]  好
[00:25:23.760 --> 00:25:25.480]  我繼續跟大家看這個
[00:25:25.480 --> 00:25:26.800]  那我想說什麼呢?
[00:25:26.800 --> 00:25:27.280]  所以呢
[00:25:27.280 --> 00:25:28.600]  在那四活物做什麼呢?
[00:25:28.600 --> 00:25:29.640]  那四活物做什麼呢?
[00:25:29.640 --> 00:25:32.240]  四活物和二十四位長老
[00:25:32.240 --> 00:25:33.240]  同埋啊
[00:25:33.240 --> 00:25:33.880]  同埋啊
[00:25:33.880 --> 00:25:34.360]  記得啊
[00:25:34.360 --> 00:25:35.400]  同埋是什麼意思呢?
[00:25:35.400 --> 00:25:37.280]  就是四活物一起有份
[00:25:37.280 --> 00:25:38.800]  和二十四位長老
[00:25:38.800 --> 00:25:40.600]  俯伏在高揚面前嘛
[00:25:40.600 --> 00:25:44.000]  那如果四活物是代表了森林裡面的
[00:25:44.000 --> 00:25:46.480]  那些動物
[00:25:46.480 --> 00:25:50.360]  還有加速那些牛啊羊啊
[00:25:50.360 --> 00:25:51.160]  什麼啊
[00:25:51.160 --> 00:25:52.680]  還有鷹啊
[00:25:52.680 --> 00:25:54.960]  那是不是代表了他們將來在這個
[00:25:54.960 --> 00:25:57.040]  這是天庭異象嘛
[00:25:57.040 --> 00:25:58.240]  天庭異象是什麼呢?
[00:25:58.240 --> 00:26:00.040]  他們在這裡做什麼呢?
[00:26:00.040 --> 00:26:01.200]  是敬拜的
[00:26:01.200 --> 00:26:02.200]  是不是啊?
[00:26:02.200 --> 00:26:03.400]  是不是敬拜啊?
[00:26:03.400 --> 00:26:07.240]  如果你將這一次聖經加上羅馬書八章二十一節聖經
[00:26:07.240 --> 00:26:09.240]  來看的時候
[00:26:09.240 --> 00:26:11.200]  似乎將來呢
[00:26:11.200 --> 00:26:12.480]  在天國裡面
[00:26:12.480 --> 00:26:13.000]  還有
[00:26:13.000 --> 00:26:14.320]  加上以賽雅書
[00:26:14.320 --> 00:26:16.400]  那裡有一些很 Symbolical(象徵性)的
[00:26:16.400 --> 00:26:17.120]  就是說
[00:26:17.120 --> 00:26:19.320]  這個 Wolf 柴羊啊
[00:26:19.320 --> 00:26:21.880]  和什麼羊是可以走在一起的
[00:26:21.880 --> 00:26:24.000]  如果照現在來說
[00:26:24.000 --> 00:26:24.920]  柴羊看到羊
[00:26:24.920 --> 00:26:25.680]  肯定吃牠的
[00:26:25.680 --> 00:26:26.320]  是不是啊?
[00:26:26.320 --> 00:26:28.080]  肯定吃牠的
[00:26:28.080 --> 00:26:29.280]  但是將來不是啊
[00:26:29.280 --> 00:26:33.480]  柴羊和羊是在一起的
[00:26:33.480 --> 00:26:35.800]  有些人就在千禧年國裡面
[00:26:35.800 --> 00:26:37.280]  有些人就在天國裡面
[00:26:37.280 --> 00:26:39.240]  你從這些種種的經文
[00:26:39.240 --> 00:26:42.160]  可能我們會推論出一件事情
[00:26:42.160 --> 00:26:45.480]  將來在天堂真的有些動物在也不奇怪
[00:26:45.480 --> 00:26:47.360]  是不是啊?
[00:26:47.360 --> 00:26:50.240]  在這個
[00:26:50.240 --> 00:26:53.240]  樂園的時候
[00:26:53.240 --> 00:26:54.680]  一樣有動物的
[00:26:54.680 --> 00:26:55.240]  是不是啊?
[00:26:55.240 --> 00:26:56.480]  各從其類的
[00:26:56.480 --> 00:26:58.080]  聖經還說叫亞當猴
[00:26:58.080 --> 00:26:59.800]  給牠們一個名字
[00:26:59.800 --> 00:27:00.800]  叫牠做什麼就做什麼
[00:27:00.800 --> 00:27:01.920]  一隻狗就叫狗
[00:27:01.920 --> 00:27:02.760]  一隻牛就叫牛
[00:27:02.760 --> 00:27:03.600]  是不是啊?
[00:27:03.600 --> 00:27:08.120]  將來在天上的 Paradise regain
[00:27:08.120 --> 00:27:09.720]  現在 Paradise lost(失去樂園)
[00:27:09.720 --> 00:27:11.240]  樂園是失去了樂園
[00:27:11.240 --> 00:27:12.760]  將來的 Paradise regain
[00:27:12.760 --> 00:27:14.240]  有機會可能真的有
[00:27:14.240 --> 00:27:14.840]  不過
[00:27:14.840 --> 00:27:16.080]  牠們會不同了
[00:27:16.080 --> 00:27:17.000]  因為牠們是什麼?
[00:27:17.000 --> 00:27:18.520]  是復活了的動物
[00:27:18.520 --> 00:27:21.200]  你說題外話也行
[00:27:21.200 --> 00:27:22.320]  我今天早上跟師母說
[00:27:22.320 --> 00:27:23.520]  其實這些是一些
[00:27:23.520 --> 00:27:26.480]  挺實際很多人關注的事情
[00:27:26.480 --> 00:27:27.480]  真的
[00:27:27.480 --> 00:27:28.200]  我試過有一次
[00:27:28.200 --> 00:27:30.200]  不知道在這裡說了一句話
[00:27:30.200 --> 00:27:32.200]  被一個誤會了我說
[00:27:32.200 --> 00:27:34.360]  將來他的狗不會再見到
[00:27:34.360 --> 00:27:35.880]  他就離開了這個教會
[00:27:35.880 --> 00:27:37.560]  真的
[00:27:37.560 --> 00:27:38.680]  其實我也不是這個意思
[00:27:38.680 --> 00:27:40.880]  不過不知道為什麼他聽了以為是這個意思
[00:27:40.880 --> 00:27:43.760]  其實我的傾向是看到這些動物的
[00:27:43.760 --> 00:27:46.200]  就站在這裡吧
[00:27:46.200 --> 00:27:48.040]  雖然我是很不自在的
[00:27:48.040 --> 00:27:50.520]  來到這裡
[00:27:50.520 --> 00:27:53.560]  就是這裡的二十四位長老
[00:27:53.560 --> 00:27:54.560]  就是代表了什麼?
[00:27:54.560 --> 00:27:58.080]  代表了所有舊約和新約裡面
[00:27:58.080 --> 00:27:59.280]  神的子民
[00:27:59.280 --> 00:28:00.760]  神的兒女
[00:28:00.760 --> 00:28:05.240]  這個就是二十四位長老表示了這個意思
[00:28:05.240 --> 00:28:07.880]  我們看到將來在天秤異象裡面來說
[00:28:07.880 --> 00:28:09.640]  就是所有的
[00:28:09.640 --> 00:28:11.640]  如果從這個聖經就說了
[00:28:11.640 --> 00:28:13.360]  所有的活物
[00:28:13.360 --> 00:28:14.520]  All creatures(所有生物)
[00:28:14.520 --> 00:28:20.320]  以及撫服敬拜在高揚的面前
[00:28:20.320 --> 00:28:22.600]  他們全部都撫服敬拜在高揚的面前
[00:28:22.600 --> 00:28:27.840]  拿著琴和聖滿了香的金爐
[00:28:27.840 --> 00:28:30.840]  首先在這裡提一點子給大家看
[00:28:30.840 --> 00:28:35.760]  這裡就是拿著琴和聖滿了香的金爐
[00:28:35.760 --> 00:28:39.800]  這個中文的翻譯叫金爐是不正確的
[00:28:39.800 --> 00:28:42.440]  因為原文這個字應該是一個碗
[00:28:42.440 --> 00:28:44.040]  不是一個爐
[00:28:44.040 --> 00:28:44.800]  爐是什麼?
[00:28:44.800 --> 00:28:46.720]  爐就是一個爐
[00:28:46.720 --> 00:28:49.280]  但是碗就是一個盤子
[00:28:49.280 --> 00:28:51.960]  通常來說根據學者的研究
[00:28:51.960 --> 00:28:53.240]  不是很深的盤子
[00:28:53.240 --> 00:28:54.040]  淺的盤子
[00:28:54.040 --> 00:28:55.960]  是用來有它的作用的
[00:28:55.960 --> 00:28:58.920]  在祭壇裡面有它的作用的
[00:28:58.920 --> 00:29:02.400]  它就是用來呈獻用的
[00:29:02.400 --> 00:29:06.360]  所以應該翻譯做是聖滿了香的金碗
[00:29:06.360 --> 00:29:07.720]  這是一個金碗
[00:29:07.720 --> 00:29:09.480]  還有呢
[00:29:09.480 --> 00:29:16.800]  他說撫服在葛拿著琴和聖滿了香的金爐
[00:29:16.800 --> 00:29:20.280]  這個撫服在葛拿著琴和聖滿了香的金爐
[00:29:20.280 --> 00:29:24.080]  只是指那二十四位長老拿著
[00:29:24.080 --> 00:29:25.880]  是指那二十四位長老拿著
[00:29:25.880 --> 00:29:28.800]  我看一下麥克風還在不在
[00:29:28.800 --> 00:29:31.320]  不知為何我有一種感覺今天是要站在這裡的
[00:29:31.320 --> 00:29:32.680]  真的
[00:29:32.680 --> 00:29:34.280]  我今早想了一下
[00:29:34.280 --> 00:29:36.840]  我有一種感覺今天不知道為什麼我要站在這裡
[00:29:36.840 --> 00:29:38.120]  而不是站在那裡
[00:29:38.120 --> 00:29:39.200]  只是感覺而已
[00:29:39.200 --> 00:29:41.560]  你知道我不是很相信感覺這件事的
[00:29:41.560 --> 00:29:42.040]  OK
[00:29:42.040 --> 00:29:42.640]  不要緊
[00:29:42.640 --> 00:29:45.000]  就站在這裡吧
[00:29:45.000 --> 00:29:46.120]  在這裡來說
[00:29:46.120 --> 00:29:47.720]  就是看到一件事就是
[00:29:47.720 --> 00:29:53.320]  拿著這個金碗
[00:29:53.320 --> 00:29:54.160]  我讀它為金碗
[00:29:54.160 --> 00:29:55.240]  不要讀它為金爐
[00:29:55.240 --> 00:29:59.440]  是拿著琴和拿著聖滿了香的金碗的
[00:29:59.440 --> 00:30:01.200]  不是那四活蜜
[00:30:01.200 --> 00:30:02.800]  四活蜜沒有份的
[00:30:02.800 --> 00:30:04.120]  在這裡來說
[00:30:04.120 --> 00:30:06.200]  好像看上去以為
[00:30:06.200 --> 00:30:08.960]  四活蜜和二十四位長老
[00:30:08.960 --> 00:30:11.160]  就撫服在高揚面前
[00:30:11.160 --> 00:30:11.960]  國拿著
[00:30:11.960 --> 00:30:13.920]  這個國就是國人或者國人
[00:30:13.920 --> 00:30:16.120]  為什麼可以分得出分辨出來呢?
[00:30:16.120 --> 00:30:17.520]  在原文那裡可以看到
[00:30:17.520 --> 00:30:20.400]  原文那裡二十四位長老是陽性的
[00:30:20.400 --> 00:30:23.240]  因為有分開陰和陽性的
[00:30:23.240 --> 00:30:25.720]  Feminine gender和Masculine gender
[00:30:25.720 --> 00:30:27.120]  如果用英文來講
[00:30:27.120 --> 00:30:28.480]  它是陽性的
[00:30:28.480 --> 00:30:31.080]  而拿著的字也是陽性的
