
[00:00:00.000 --> 00:00:01.360]  在我們開始之前
[00:18:25.880 --> 00:18:30.800]  「你們知道我妻子生了兩個兒子」
[00:18:30.800 --> 00:18:32.120]  欸?
[00:18:32.120 --> 00:18:34.200]  為甚麼是兩個?
[00:18:34.200 --> 00:18:36.480]  不是十二個嗎?
[00:18:36.480 --> 00:18:41.400]  猶大自己是不是也是爸爸的兒子呢?
[00:18:41.400 --> 00:18:43.120]  猶大的媽媽
[00:18:43.120 --> 00:18:47.400]  是不是也是雅各的妻子呢?
[00:18:47.400 --> 00:18:48.400]  其實
[00:18:48.400 --> 00:18:52.480]  雅各同樣也關愛其他的兒子
[00:18:52.480 --> 00:18:55.480]  如果我們看回42章36節
[00:18:55.480 --> 00:18:57.440]  雅各也曾經因為
[00:18:57.440 --> 00:19:00.160]  他第二個兒子西勉
[00:19:00.160 --> 00:19:03.280]  留在埃及而悲傷
[00:19:03.280 --> 00:19:04.360]  他也說
[00:19:04.360 --> 00:19:07.000]  「你們害我喪失我的兒子」
[00:19:07.000 --> 00:19:08.400]  虐失不在了
[00:19:08.400 --> 00:19:10.400]  西勉也不在了
[00:19:10.400 --> 00:19:12.240]  就是說
[00:19:12.240 --> 00:19:16.400]  雅各同樣為著失去西勉而傷心
[00:19:16.400 --> 00:19:19.720]  不過猶大這一刻重覆這一句說話
[00:19:19.720 --> 00:19:22.000]  也就是說他深切明白
[00:19:22.000 --> 00:19:23.320]  這兩個弟弟
[00:19:23.320 --> 00:19:25.400]  虐失和辯雅敏
[00:19:25.400 --> 00:19:29.360]  才是爸爸特別重視的
[00:19:29.360 --> 00:19:31.000]  再次這句說話
[00:19:31.000 --> 00:19:33.760]  對於猶大來說是不容易
[00:19:33.760 --> 00:19:36.400]  他要先放下自己的感受
[00:19:36.400 --> 00:19:38.600]  要站在對方的那一邊
[00:19:38.600 --> 00:19:41.000]  去思想和感受
[00:19:41.000 --> 00:19:43.360]  他才能夠看深一點
[00:19:43.360 --> 00:19:45.560]  看真一點
[00:19:45.560 --> 00:19:48.320]  有一個弟兄他曾經跟我這樣說
[00:19:48.320 --> 00:19:51.680]  他說在他三歲的時候有一次放學回到家裡
[00:19:51.680 --> 00:19:55.160]  發現五歲的哥哥不在家裡
[00:19:55.160 --> 00:19:59.080]  原因就是爸爸因為要去非洲工作的關係
[00:19:59.080 --> 00:20:01.920]  就帶了媽媽和哥哥去
[00:20:01.920 --> 00:20:05.600]  而將他留下給婆婆照顧
[00:20:05.600 --> 00:20:07.000]  當時他覺得
[00:20:07.000 --> 00:20:10.120]  爸爸媽媽帶走了哥哥而拋下了他
[00:20:10.120 --> 00:20:12.680]  是因為偏心
[00:20:12.680 --> 00:20:14.480]  他很掛念他們
[00:20:14.480 --> 00:20:16.680]  他在家裡等完又等
[00:20:16.680 --> 00:20:17.800]  等完又等
[00:20:17.800 --> 00:20:19.800]  覺得自己已經等了幾年
[00:20:19.800 --> 00:20:21.720]  終於等他們回來
[00:20:21.720 --> 00:20:23.200]  而他們回來之後
[00:20:23.200 --> 00:20:27.640]  又發覺父母和哥哥好像特別親密
[00:20:27.640 --> 00:20:31.600]  所以他就認定了他們是偏心哥哥
[00:20:31.600 --> 00:20:35.200]  而這個感覺一直陪著他成長
[00:20:35.200 --> 00:20:38.200]  但直至他長大之後
[00:20:38.200 --> 00:20:39.960]  當他認識了主
[00:20:39.960 --> 00:20:41.680]  他就知道聖經的教導
[00:20:41.680 --> 00:20:44.440]  叫他學習以不同的角度去看事情
[00:20:44.440 --> 00:20:46.080]  並且看深一點
[00:20:46.080 --> 00:20:47.560]  看真一點
[00:20:47.560 --> 00:20:49.880]  他就開始去體會
[00:20:49.880 --> 00:20:55.240]  到原來父母當時是因為他和他哥哥兩個年紀很小
[00:20:55.240 --> 00:20:58.040]  很難帶兩個人去非洲
[00:20:58.040 --> 00:21:00.680]  所以只能夠二選一
[00:21:00.680 --> 00:21:06.680]  他也開始感受和明白到他爸爸媽媽的掙扎和困境
[00:21:06.680 --> 00:21:10.680]  他的心結就開始慢慢解開
[00:21:10.680 --> 00:21:12.920]  後來他更加發現
[00:21:12.920 --> 00:21:17.920]  原來他們去非洲只是去了一個暑假
[00:21:17.920 --> 00:21:19.920]  即是兩個月這麼多
[00:21:19.920 --> 00:21:22.480]  但想不到對於一個小朋友
[00:21:22.480 --> 00:21:24.880]  以他的感受去看父母
[00:21:24.880 --> 00:21:27.760]  拋下他是一件很漫長的事
[00:21:27.760 --> 00:21:29.760]  好像過了幾年
[00:21:29.760 --> 00:21:32.280]  但只不過是兩個月而已
[00:21:32.280 --> 00:21:37.040]  不過這件事也令他發現到自己原來當時
[00:21:37.040 --> 00:21:40.480]  他自己的感受就是將父母
[00:21:40.480 --> 00:21:44.080]  對他哥哥的關愛放大了
[00:21:44.080 --> 00:21:47.680]  亦都是當他自己以感受去行先的時候
[00:21:47.680 --> 00:21:52.760]  就放大了父母對他哥哥是偏心的
[00:21:52.760 --> 00:21:57.040]  其實父母都是愛惜自己
[00:21:57.040 --> 00:22:02.600]  這位弟兄學習站在對方那邊去思想和感受
[00:22:02.600 --> 00:22:04.800]  令他看深一點
[00:22:04.800 --> 00:22:06.480]  看真一點
[00:22:06.480 --> 00:22:10.520]  這份明白同樣發生在猶大的那裡
[00:22:10.520 --> 00:22:14.480]  並且令他預計到將要發生的事
[00:22:14.480 --> 00:22:17.320]  這亦是第二番說話
[00:22:17.320 --> 00:22:20.800]  即是第44章30至32節
[00:22:20.800 --> 00:22:23.000]  他說「如今我回到你僕人
[00:22:23.000 --> 00:22:24.480]  我父親那裡
[00:22:24.480 --> 00:22:27.160]  若沒有這年輕人和我們同去
[00:22:27.160 --> 00:22:31.280]  我父親的命是與這年輕人的命相連的
[00:22:31.280 --> 00:22:34.240]  當我們的父親看見沒有這年輕人
[00:22:34.240 --> 00:22:35.640]  他就會死
[00:22:35.640 --> 00:22:38.080]  這樣我們就害你僕人
[00:22:38.080 --> 00:22:40.400]  我們的父親白白蒼蒼
[00:22:40.400 --> 00:22:42.440]  悲悲慘慘下陰間
[00:22:42.440 --> 00:22:46.720]  僕人曾向我父親為這年輕人擔保說
[00:22:46.720 --> 00:22:49.440]  我若不帶他回來交給父親
[00:22:49.440 --> 00:22:54.760]  我就在父親面前永遠擔當這罪」
[00:22:54.760 --> 00:22:57.640]  這個重複指出了父親的命
[00:22:57.640 --> 00:23:00.680]  與弟弟的命是相連
[00:23:00.680 --> 00:23:05.760]  並且預期父親將會悲悲慘慘下陰間
[00:23:05.760 --> 00:23:07.320]  這個結局
[00:23:07.320 --> 00:23:12.520]  而且猶大亦透露他對父親有一個承諾
[00:23:12.520 --> 00:23:16.120]  就是將弟弟帶回去
[00:23:16.120 --> 00:23:19.840]  如果做不到的話就會危及父親的性命
[00:23:19.840 --> 00:23:23.920]  他承認了這個結局將會與自己有關
[00:23:23.920 --> 00:23:27.560]  他沒有逃避這個責任
[00:23:27.560 --> 00:23:36.760]  去到這裏我們也會覺得猶大已經盡力向埃及的宰相求情
[00:23:36.760 --> 00:23:39.960]  如果真的不能帶彼亞曼回去
[00:23:39.960 --> 00:23:44.160]  唯有負上罪名向父親認錯
[00:23:44.160 --> 00:23:47.720]  就算可能為父親帶來傷害
[00:23:47.720 --> 00:23:51.040]  其實也不是未試過
[00:23:51.040 --> 00:23:54.000]  不過猶大沒有就此停在這裏
[00:23:54.000 --> 00:23:56.960]  在這番說話的第三部分
[00:23:56.960 --> 00:23:58.840]  猶大做了一個建議
[00:23:58.840 --> 00:24:03.000]  就是33節至到第34節
[00:24:03.000 --> 00:24:04.120]  他就說
[00:24:04.120 --> 00:24:07.720]  「現在求你把僕人留下
[00:24:07.720 --> 00:24:11.560]  代替這年輕人作我主的奴隸
[00:24:11.560 --> 00:24:15.640]  讓這年輕人和他哥哥們一同上去
[00:24:15.640 --> 00:24:18.280]  若這年輕人不和我一起
[00:24:18.280 --> 00:24:21.000]  我怎能上去我父親那裏呢?
[00:24:21.000 --> 00:24:25.320]  恐怕我要看到災禍臨到我父親了」
[00:24:25.320 --> 00:24:28.040]  猶大體會到父親的感受
[00:24:28.040 --> 00:24:33.840]  以至於他不忍心父親再面對這個悲傷
[00:24:33.840 --> 00:24:36.880]  他寧願犧牲自己留下
[00:24:36.880 --> 00:24:40.600]  為了成全對父親的承諾
[00:24:40.600 --> 00:24:45.640]  寧願自己代替一個爸爸偏愛的弟弟作奴隸
[00:24:45.640 --> 00:24:49.880]  寧願犧牲了自己成全父親
[00:24:49.880 --> 00:24:54.640]  而他這樣做其實也放棄了應許的成全
[00:24:54.640 --> 00:24:59.120]  放棄了他過往很想獲得的東西
[00:24:59.120 --> 00:25:01.480]  或者我們也可以這樣說
[00:25:01.480 --> 00:25:05.600]  面對不公平的愛和不公平的待遇
[00:25:05.600 --> 00:25:08.840]  此刻猶大反過來
[00:25:08.840 --> 00:25:12.720]  用另一種不公平的愛
[00:25:12.720 --> 00:25:16.560]  不公平的對待去做這件事
[00:25:16.560 --> 00:25:18.240]  父親這樣對我
[00:25:18.240 --> 00:25:22.520]  但是我仍然以愛去對他
[00:25:22.520 --> 00:25:27.560]  猶大對父親的愛大過他心中的慾望
[00:25:27.560 --> 00:25:30.160]  他為了對方的好處
[00:25:30.160 --> 00:25:33.080]  選擇肩負起這個難題
[00:25:33.080 --> 00:25:37.560]  將這個弟弟留在父親的身邊
[00:25:37.560 --> 00:25:40.520]  弱失因此就被感動了
[00:25:40.520 --> 00:25:44.600]  但是主要是否因為猶大的犧牲願意留下呢?
[00:25:44.600 --> 00:25:46.040]  也不一定是
[00:25:46.040 --> 00:25:50.160]  而是弱失聽到自己的父親對自己的愛
[00:25:50.160 --> 00:25:52.280]  父親對自己的重視
[00:25:52.280 --> 00:25:55.480]  父親對於失去自己的傷痛
[00:25:55.480 --> 00:25:58.600]  並且這番說話
[00:25:58.600 --> 00:26:04.240]  是從昔日憎恨自己的哥哥的口而出
[00:26:04.240 --> 00:26:07.120]  所以當弱失聽到的時候
[00:26:07.120 --> 00:26:09.000]  就放聲大哭
[00:26:09.000 --> 00:26:14.280]  並且說「我爸爸還在不在呢?」
[00:26:14.280 --> 00:26:16.400]  如果不是猶大的犧牲
[00:26:16.400 --> 00:26:18.840]  或者弱失也不能夠這麼深刻
[00:26:18.840 --> 00:26:22.040]  去體會父親的心情和想法
[00:26:22.040 --> 00:26:24.280]  更加不能夠體會
[00:26:24.280 --> 00:26:30.920]  父親對自己的愛是有這麼大和這麼重的
[00:26:30.920 --> 00:26:35.720]  並且在《創世紀》45章第五節這樣說
[00:26:35.720 --> 00:26:38.160]  弱失這樣對他哥哥說
[00:26:38.160 --> 00:26:42.920]  「不要因為將我埋到這裡而憂傷對自己生氣
[00:26:42.920 --> 00:26:45.320]  因為上帝差我來
[00:26:45.320 --> 00:26:47.320]  在你們已先來到這裡
[00:26:47.320 --> 00:26:50.000]  為了要保存性命」
[00:26:50.000 --> 00:26:54.800]  弱失此刻他同樣能夠體會
[00:26:54.800 --> 00:26:58.600]  他的兄長們多年的悔恨
[00:26:58.600 --> 00:27:02.200]  更加看到當中上帝的美意
[00:27:02.200 --> 00:27:04.840]  猶大的犧牲的堅持
[00:27:04.840 --> 00:27:07.800]  傳遞了另一種愛
[00:27:07.800 --> 00:27:09.640]  最終的結局是
[00:27:09.640 --> 00:27:12.320]  弱失不單止留下汴雅文
[00:27:12.320 --> 00:27:15.920]  更加將雅各的全家接回埃及
[00:27:15.920 --> 00:27:20.600]  不需要再受飢餓的威脅生命得以保存
[00:27:20.600 --> 00:27:23.680]  弱失也不需要再與父家分開
[00:27:23.680 --> 00:27:26.120]  他們一同承傳應許
[00:27:26.120 --> 00:27:30.640]  從此作為彼此的難題
[00:27:30.640 --> 00:27:36.480]  變成能夠共同面對患難的難兄難弟
[00:27:36.480 --> 00:27:40.440]  這個可以說是一個大團圓的結局
[00:27:40.440 --> 00:27:46.560]  不過猶大是不是就是我們的榜樣呢?
[00:27:46.560 --> 00:27:50.400]  或者我們不能夠這麼簡單地套進去
[00:27:50.400 --> 00:27:53.560]  因為不公平的愛和不公平的待遇
[00:27:53.560 --> 00:27:56.840]  背後有著千絲萬縷的原因
[00:27:56.840 --> 00:28:00.680]  猶大和弱失的處境和狀況
[00:28:00.680 --> 00:28:04.560]  不一定是我們現在所面對的處境和狀況
[00:28:04.560 --> 00:28:08.960]  不過聖經確實向我們展現了
[00:28:08.960 --> 00:28:12.120]  昔日蒙神揀選的子民裏面
[00:28:12.120 --> 00:28:15.760]  曾經有一個人因為經歷不公平
[00:28:15.760 --> 00:28:20.640]  他為著自己的權力和慾望而賣了他的弟弟
[00:28:20.640 --> 00:28:24.040]  但是同樣這同一個人
[00:28:24.040 --> 00:28:28.160]  後來因為愛而為著對方的好處
[00:28:28.160 --> 00:28:30.160]  願意保護父家
[00:28:30.160 --> 00:28:32.160]  以另一種不公平的愛
[00:28:32.160 --> 00:28:34.960]  另一種不公平的不對等的愛
[00:28:34.960 --> 00:28:39.080]  去犧牲自己成全父家
[00:28:39.080 --> 00:28:43.200]  不過猶大為什麼有這份力量
[00:28:43.200 --> 00:28:46.160]  去接納這個不公平的待遇
[00:28:46.160 --> 00:28:50.160]  並且願意犧牲而成全父家呢?
[00:28:50.160 --> 00:28:55.400]  他這樣做會不會再次被父親忘記呢?
[00:28:55.400 --> 00:28:58.800]  有一位神學家奇克果他這樣說
[00:28:58.800 --> 00:29:02.800]  他說如果有人在愛中忘卻自己
[00:29:02.800 --> 00:29:04.800]  忘卻了自己的痛苦
[00:29:04.800 --> 00:29:07.560]  只求想念別人的痛苦
[00:29:07.560 --> 00:29:09.800]  忘卻了自己的一切不幸
[00:29:09.800 --> 00:29:12.280]  以求想念別人的不幸
[00:29:12.280 --> 00:29:14.480]  忘卻了自己的損失
[00:29:14.480 --> 00:29:18.400]  以求懷著愛心想念別人的損失
[00:29:18.400 --> 00:29:20.400]  忘卻了自己的好處
[00:29:20.400 --> 00:29:24.040]  以求懷著愛心想念別人的好處
[00:29:24.040 --> 00:29:26.720]  他不會被忘記
[00:29:26.720 --> 00:29:29.920]  因為有一位會想念他
[00:29:29.920 --> 00:29:32.920]  就是天上的父
[00:29:32.920 --> 00:29:36.240]  我們的上帝也可以說
[00:29:36.240 --> 00:29:41.040]  人如果因為愛的緣故忘記了自己
[00:29:41.040 --> 00:29:43.600]  上帝又怎會忘記他呢?
[00:29:43.600 --> 00:29:47.520]  因為上帝就是愛
[00:29:47.520 --> 00:29:50.200]  說出這番話的這位神學家
[00:29:50.200 --> 00:29:54.800]  同樣在小時候面對家庭種種的複雜問題
[00:29:54.800 --> 00:29:58.920]  但是愛叫他化解了很多冤仇
[00:29:58.920 --> 00:30:01.240]  叫他能夠看深一點
[00:30:01.240 --> 00:30:02.720]  看真一點
[00:30:02.720 --> 00:30:05.880]  看到生命中那個天國的價值
[00:30:05.880 --> 00:30:11.200]  比真變誰是誰非更加重要
[00:30:11.200 --> 00:30:15.680]  或者猶大的選擇不一定是我們的選擇
[00:30:15.680 --> 00:30:17.800]  但是猶大的考慮
[00:30:17.800 --> 00:30:19.200]  他的接納
[00:30:19.200 --> 00:30:20.760]  他的犧牲
[00:30:20.760 --> 00:30:25.040]  卻向我們展現了另一個選擇的可能
[00:30:25.040 --> 00:30:27.040]  而在那一次
[00:30:27.040 --> 00:30:31.040]  他的選擇為他家庭帶來了轉機
[00:30:31.040 --> 00:30:33.520]  他願意放下自己的渴望
[00:30:33.520 --> 00:30:35.040]  站在爸爸那一邊
[00:30:35.040 --> 00:30:37.400]  去思想、去感受
[00:30:37.400 --> 00:30:39.640]  令到他能夠看深一點
[00:30:39.640 --> 00:30:41.120]  看真一點
[00:30:41.120 --> 00:30:42.880]  並且在愛的裏面
[00:30:42.880 --> 00:30:44.720]  看到爸爸的需要
[00:30:44.720 --> 00:30:48.400]  從而犧牲自己成全父親
[00:30:48.400 --> 00:30:50.360]  而這個犧牲帶來的結果
[00:30:50.360 --> 00:30:52.440]  不單止醫治了弱失
[00:30:52.440 --> 00:30:55.800]  因為被家人氣絕的傷害
[00:30:55.800 --> 00:30:58.480]  同時也都醫治了自己
[00:30:58.480 --> 00:31:02.800]  以及種下弟兄過去的怨悔恨
[00:31:02.800 --> 00:31:04.400]  令到這位
[00:31:04.400 --> 00:31:08.400]  原本只為他帶給他們痛苦的弟弟
[00:31:08.400 --> 00:31:11.760]  成為了他一家的祝福
[00:31:11.760 --> 00:31:14.000]  親愛的弟兄姊妹
[00:31:14.000 --> 00:31:15.800]  今天我們在家裏
[00:31:15.800 --> 00:31:17.960]  甚至在教會
[00:31:17.960 --> 00:31:21.440]  當我們弟兄姊妹在一起的時候
[00:31:21.440 --> 00:31:24.320]  難免有時會有一些衝突
[00:31:24.320 --> 00:31:27.320]  尤其是對方所得到的好處
[00:31:27.320 --> 00:31:31.440]  亦都是我們可能想得到的東西的時候
[00:31:31.440 --> 00:31:35.120]  譬如是被尊重、被重視
[00:31:35.120 --> 00:31:38.880]  這些東西可能我們心底裏都很渴望得到
[00:31:38.880 --> 00:31:42.840]  又覺得可能我們本應是應該得到
[00:31:42.840 --> 00:31:45.880]  但往往因著某一些原因
[00:31:45.880 --> 00:31:51.200]  有些人特別被重視、特別被尊重
[00:31:51.200 --> 00:31:56.360]  如果我們注視的中心不是自己
[00:31:56.360 --> 00:32:00.480]  而是那位蒙恩得到好處的人
[00:32:00.480 --> 00:32:02.680]  他在上帝裏面的愛
[00:32:02.680 --> 00:32:06.280]  能夠得到這些好處的話
[00:32:06.280 --> 00:32:08.720]  而我們在上帝的愛裏面
[00:32:08.720 --> 00:32:11.840]  能夠看深一點、看真一點
[00:32:11.840 --> 00:32:18.440]  或者我們就會化解了很多的分裂和紛爭
[00:32:18.440 --> 00:32:21.400]  願意上帝賜力量給我們
[00:32:21.400 --> 00:32:25.280]  讓我們有這份能耐去作出選擇
[00:32:25.280 --> 00:32:27.400]  傳遞多一點的愛
[00:32:27.400 --> 00:32:31.120]  願一切榮耀、重讚都歸給我們的上帝
