
[00:00:00.000 --> 00:00:04.600]  今天我們分享的題目是「年終回顧感恩」
[00:19:00.920 --> 00:19:01.640]  很開心的
[00:19:01.640 --> 00:19:04.600]  我覺得他會說這些
[00:19:04.600 --> 00:19:06.880]  誰知道他說話是出人意表的
[00:19:06.880 --> 00:19:08.520]  他說我覺得我的小組很好
[00:19:08.520 --> 00:19:12.160]  因為我的小組是大家很坦誠
[00:19:12.160 --> 00:19:15.400]  分享大家的黑暗和陰暗面的
[00:19:15.400 --> 00:19:18.040]  你問我那一刻我很為他感恩
[00:19:18.040 --> 00:19:21.760]  因為他說他以前的教會有另外一個小組
[00:19:21.760 --> 00:19:24.600]  他說大家都飲飲食食很開心的
[00:19:24.600 --> 00:19:26.560]  所以我希望小組不只是飲飲食食
[00:19:26.560 --> 00:19:29.240]  我們分享我們生命的陰暗面
[00:19:29.240 --> 00:19:32.240]  但是他說當他有一個群體
[00:19:32.240 --> 00:19:34.880]  可以在信任的裡面
[00:19:34.880 --> 00:19:37.040]  去分享生命的陰暗面
[00:19:37.040 --> 00:19:38.040]  他說很感謝我的小組
[00:19:38.040 --> 00:19:40.040]  他們很坦誠地分享他們的陰暗面
[00:19:40.040 --> 00:19:42.040]  還有他們怎樣靠著耶穌
[00:19:42.040 --> 00:19:44.560]  去勝過他們的陰暗面
[00:19:44.560 --> 00:19:47.200]  他說在一個很信任的環境裡面
[00:19:47.200 --> 00:19:51.240]  讓我也可以很坦誠地分享我的掙扎
[00:19:51.240 --> 00:19:52.600]  我的限制
[00:19:52.600 --> 00:19:54.720]  但是在小組裡面
[00:19:54.720 --> 00:19:56.720]  他們能夠彼此鼓勵
[00:19:56.720 --> 00:19:59.240]  彼此成長同行
[00:19:59.240 --> 00:20:01.240]  我今天聽到這個肢體這麼說
[00:20:01.240 --> 00:20:03.240]  我真的很為他的小組感動
[00:20:03.240 --> 00:20:05.240]  我們給予掌聲給耶穌好嗎
[00:20:05.240 --> 00:20:11.440]  所以今天當我們去回望過去一年的時候
[00:20:11.440 --> 00:20:13.720]  我很想如果你生命裡面
[00:20:13.720 --> 00:20:16.920]  有跟你同行的屬靈同行者
[00:20:16.920 --> 00:20:17.920]  你感恩好嗎
[00:20:17.920 --> 00:20:19.120]  如果他坐在你附近
[00:20:19.120 --> 00:20:20.120]  你多謝他好嗎
[00:20:20.120 --> 00:20:20.840]  對了
[00:20:20.840 --> 00:20:22.840]  多謝我們生命過一年
[00:20:22.840 --> 00:20:24.640]  有屬靈的同行者
[00:20:24.640 --> 00:20:26.720]  如果你現在刻有感動
[00:20:26.720 --> 00:20:30.440]  我額外讓你用電話WhatsApp他好嗎
[00:20:30.440 --> 00:20:32.240]  你WhatsApp他多謝他
[00:20:32.240 --> 00:20:37.040]  成為你過去生命的屬靈同行者
[00:20:37.040 --> 00:20:39.040]  但是我們不單止為我們過去一年
[00:20:39.040 --> 00:20:41.440]  有屬靈生命的同行者去感恩
[00:20:41.440 --> 00:20:44.040]  我們更加去想新的一年
[00:20:44.040 --> 00:20:46.640]  我們的生命又怎樣成為
[00:20:46.640 --> 00:20:49.640]  別人的屬靈生命的同行者好嗎
[00:20:49.640 --> 00:20:53.520]  所以今天我們一起為我們生命有屬靈同行者感恩
[00:20:53.520 --> 00:20:58.240]  但是我們一起為我們怎樣能夠成為其他人生命的同行者
[00:20:58.240 --> 00:21:00.240]  我們一同的努力
[00:21:00.240 --> 00:21:02.040]  而今天分享的第二點
[00:21:02.040 --> 00:21:05.040]  是我們要靠主常常喜樂
[00:21:05.040 --> 00:21:07.640]  我們一起讀第四節還是七節好嗎
[00:21:07.640 --> 00:21:08.040]  我們一起讀
[00:21:08.040 --> 00:21:08.840]  一二三
[00:21:08.840 --> 00:21:11.840]  你們要靠主常常喜樂
[00:21:11.840 --> 00:21:14.440]  我再說你們要喜樂
[00:21:14.440 --> 00:21:17.840]  當叫眾人知道你們謙讓的心
[00:21:17.840 --> 00:21:19.840]  主已經近了
[00:21:19.840 --> 00:21:21.840]  應當一無掛慮
[00:21:21.840 --> 00:21:25.840]  只要凡事藉著禱告祈求和感謝
[00:21:25.840 --> 00:21:28.840]  將你們所要的告訴神
[00:21:28.840 --> 00:21:31.840]  神所賜出人意外的平安
[00:21:31.840 --> 00:21:36.840]  必在基督耶穌女保守你們的心懷意念
[00:21:36.840 --> 00:21:37.840]  這裡很特別
[00:21:37.840 --> 00:21:40.840]  這裡開始有兩個命令
[00:21:40.840 --> 00:21:43.840]  兩個命令都是說你們要喜樂
[00:21:43.840 --> 00:21:46.840]  兩句都是一個命令的語氣
[00:21:46.840 --> 00:21:50.840]  表示今天原來我們的喜樂不是一個隨意的選擇
[00:21:50.840 --> 00:21:52.840]  而是一個遵守的命令
[00:21:52.840 --> 00:21:55.840]  你可能會覺得很難
[00:21:55.840 --> 00:21:57.840]  如果今天我和梁牧師分享
[00:21:57.840 --> 00:21:58.840]  我的生命真的很困難
[00:21:58.840 --> 00:22:01.840]  梁牧師說你要喜樂
[00:22:01.840 --> 00:22:04.840]  我真的不想和這個牧師說話
[00:22:04.840 --> 00:22:06.840]  但我想說這裡不是說我們只要喜樂
[00:22:06.840 --> 00:22:09.840]  我們有一個秘訣
[00:22:09.840 --> 00:22:13.840]  就是我們要靠主常常喜樂
[00:22:13.840 --> 00:22:15.840]  你放心我不會這樣對你的
[00:22:15.840 --> 00:22:16.840]  我不會這樣對你說
[00:22:16.840 --> 00:22:17.840]  你要喜樂
[00:22:17.840 --> 00:22:18.840]  我們不會的
[00:22:18.840 --> 00:22:19.840]  我們會溫柔
[00:22:19.840 --> 00:22:21.840]  我們要靠主常常喜樂
[00:22:21.840 --> 00:22:24.840]  很重要靠主是那個秘訣
[00:22:24.840 --> 00:22:28.840]  就是說今天我們的喜樂的根基
[00:22:28.840 --> 00:22:30.840]  不是因為環境的改變
[00:22:30.840 --> 00:22:34.840]  而是建基在一個不改變的主身上
[00:22:34.840 --> 00:22:36.840]  我們知道其實菲律賓教會
[00:22:36.840 --> 00:22:38.840]  它面對外在和內在的逼迫
[00:22:38.840 --> 00:22:41.840]  剛才我們聽過他們內在有張力
[00:22:41.840 --> 00:22:45.840]  但他們都面對著外在很多的逼迫和困難
[00:22:45.840 --> 00:22:48.840]  但是保羅又怎樣去勸導他們呢?
[00:22:48.840 --> 00:22:54.840]  保羅說當叫眾人知道你們謙讓的心
[00:22:54.840 --> 00:23:00.840]  謙讓這個字在希臘文有廣闊的意思
[00:23:00.840 --> 00:23:05.840]  而用來形容一個平衡理性和寬闊的狀況
[00:23:05.840 --> 00:23:09.840]  保羅說你們面對外在的逼迫
[00:23:09.840 --> 00:23:11.840]  你們要有一個謙讓的心
[00:23:11.840 --> 00:23:13.840]  謙讓有時譯作gentle
[00:23:13.840 --> 00:23:16.840]  你要有一個謙讓的心
[00:23:16.840 --> 00:23:19.840]  就是說當你面對外來的逼迫
[00:23:19.840 --> 00:23:20.840]  外來的反對
[00:23:20.840 --> 00:23:21.840]  外來的攻擊
[00:23:21.840 --> 00:23:25.840]  你要心存忍耐和寬容
[00:23:25.840 --> 00:23:29.840]  當你心存忍耐和寬容的時候
[00:23:29.840 --> 00:23:34.840]  你就能夠向你的鄰舍展現一個正面的影響力
[00:23:34.840 --> 00:23:38.840]  而第二部分是說主已經近了
[00:23:38.840 --> 00:23:40.840]  這是我們一個很大的安慰
[00:23:40.840 --> 00:23:44.840]  主已經近了有兩個很重要的意義
[00:23:44.840 --> 00:23:48.840]  第一是代表主耶穌基督將要快來
[00:23:48.840 --> 00:23:51.840]  去拯救現在我們被欺壓的狀況
[00:23:51.840 --> 00:23:55.840]  第二就是當我們仍然面對那個欺壓狀況的時候
[00:23:55.840 --> 00:24:01.840]  其實耶穌是和我們一起去面對這個欺壓的狀況
[00:24:01.840 --> 00:24:03.840]  祂會去垂聽我們的祈禱
[00:24:03.840 --> 00:24:06.840]  並且賜我們力量
[00:24:06.840 --> 00:24:08.840]  你明白了第五節
[00:24:08.840 --> 00:24:10.840]  你就明白之前那節究竟保羅說
[00:24:10.840 --> 00:24:13.840]  為什麼我們可以靠主上上喜樂
[00:24:13.840 --> 00:24:15.840]  因為我們的生命有耶穌
[00:24:15.840 --> 00:24:18.840]  耶穌知道我們所面對並且祂會拯救我們
[00:24:18.840 --> 00:24:20.840]  但是當狀況未改變的時候
[00:24:20.840 --> 00:24:23.840]  其實耶穌已經在我們的生命裡面
[00:24:23.840 --> 00:24:28.840]  去成為我們的幫助和力量
[00:24:28.840 --> 00:24:30.840]  所以當是這樣的時候
[00:24:30.840 --> 00:24:32.840]  去到第六和第七節
[00:24:32.840 --> 00:24:35.840]  我們見到有另外兩個命令的語句
[00:24:35.840 --> 00:24:38.840]  第一個就是應當一無掛慮
[00:24:38.840 --> 00:24:43.840]  如果只是說第一句就覺得實在太難了
[00:24:43.840 --> 00:24:45.840]  如果今天你把你的憂慮告訴了倫牧師
[00:24:45.840 --> 00:24:47.840]  倫牧師什麼都沒有說
[00:24:47.840 --> 00:24:49.840]  就跟他說應當一無掛慮
[00:24:49.840 --> 00:24:51.840]  笑
[00:24:51.840 --> 00:24:54.840]  你會覺得這個牧師真是難搞
[00:24:54.840 --> 00:24:56.840]  但是保羅在這裡不是這樣說
[00:24:56.840 --> 00:24:58.840]  保羅說你應當一無掛慮
[00:24:58.840 --> 00:25:04.840]  第二個就是你要凡事直著禱告祈求和感謝
[00:25:04.840 --> 00:25:08.840]  將你們所要的去告訴神
[00:25:08.840 --> 00:25:10.840]  菲律賓教會面對外憂內患
[00:25:10.840 --> 00:25:13.840]  其實他們憂慮是一個自然的反應
[00:25:13.840 --> 00:25:15.840]  但是保羅跟他們說
[00:25:15.840 --> 00:25:17.840]  你要停止憂慮
[00:25:17.840 --> 00:25:19.840]  甚至保羅自己也是
[00:25:19.840 --> 00:25:20.840]  我們知道保羅在第一章
[00:25:20.840 --> 00:25:22.840]  他說我現在被監禁中
[00:25:22.840 --> 00:25:25.840]  大家就說保羅你這麼慘被監禁中
[00:25:25.840 --> 00:25:26.840]  但是保羅說不是
[00:25:26.840 --> 00:25:28.840]  我被監禁是傳福音沒有機會
[00:25:28.840 --> 00:25:31.840]  因為四邊都是羅馬的兵丁
[00:25:31.840 --> 00:25:33.840]  你沒有機會跟羅馬的兵丁傳福音
[00:25:33.840 --> 00:25:35.840]  我現在被監禁的時候
[00:25:35.840 --> 00:25:37.840]  我現在天天跟他傳福音
[00:25:37.840 --> 00:25:42.840]  所以在保羅的身上我們看到這種特質
[00:25:42.840 --> 00:25:44.840]  而在這裡保羅說
[00:25:44.840 --> 00:25:46.840]  你要凡事
[00:25:46.840 --> 00:25:48.840]  凡事是在說
[00:25:48.840 --> 00:25:50.840]  在任何情況之下
[00:25:50.840 --> 00:25:53.840]  你都直著禱告和祈求
[00:25:53.840 --> 00:25:56.840]  將你的需要交給神
[00:25:56.840 --> 00:25:58.840]  不僅如此
[00:25:58.840 --> 00:26:00.840]  保羅接著這麼說
[00:26:00.840 --> 00:26:03.840]  你將任何事情直著禱告和祈求交給神
[00:26:03.840 --> 00:26:09.840]  但是你更加要帶著一個感謝的心和態度
[00:26:09.840 --> 00:26:11.840]  感謝的心是什麼呢
[00:26:11.840 --> 00:26:13.840]  感謝不是因為你覺得
[00:26:13.840 --> 00:26:16.840]  神一定按照著我們的心意去應允我們的禱告
[00:26:16.840 --> 00:26:18.840]  神啊今天我要這個東西
[00:26:18.840 --> 00:26:19.840]  我感謝你
[00:26:19.840 --> 00:26:20.840]  所以我感謝你
[00:26:20.840 --> 00:26:21.840]  你就給我吧
[00:26:21.840 --> 00:26:26.840]  神未必一定按我們的心意去應允我們的禱告
[00:26:26.840 --> 00:26:27.840]  但是我們可以清楚一點
[00:26:27.840 --> 00:26:29.840]  就是神一定應允我們的禱告
[00:26:29.840 --> 00:26:35.840]  並且祂一定要在我們生命裡面去承受祂最美好的計劃
[00:26:35.840 --> 00:26:37.840]  所以當我們感謝的時候
[00:26:37.840 --> 00:26:42.840]  代表我們謙卑和倚靠來到神的面前
[00:26:42.840 --> 00:26:48.840]  知道祂一定要在我們的生命裡面去承受最美好的計劃
[00:26:48.840 --> 00:26:54.840]  所以我們知道神未必按我們的心意去承受我們的計劃
[00:26:54.840 --> 00:26:55.840]  但是有一樣東西
[00:26:55.840 --> 00:26:57.840]  當我們這樣祈求的時候
[00:26:57.840 --> 00:26:59.840]  是必定發生
[00:26:59.840 --> 00:27:02.840]  這個必定發生是什麼呢
[00:27:02.840 --> 00:27:07.840]  就是神所賜出人意外的平安
[00:27:07.840 --> 00:27:14.840]  必在基督耶穌女保守我們的心懷意念
[00:27:14.840 --> 00:27:18.840]  神未必按我們的心意去應允我們的禱告
[00:27:18.840 --> 00:27:20.840]  但是當我們將所有東西交給神的時候
[00:27:20.840 --> 00:27:22.840]  聖經說神所賜
[00:27:22.840 --> 00:27:25.840]  這個是從神而來的平安
[00:27:25.840 --> 00:27:26.840]  一定進到我們心中
[00:27:26.840 --> 00:27:28.840]  而神而來這個平安
[00:27:28.840 --> 00:27:29.840]  聖經怎樣形容呢
[00:27:29.840 --> 00:27:32.840]  是一個出人意外的平安
[00:27:32.840 --> 00:27:37.840]  出人意外的原文是超越理解的平安
[00:27:37.840 --> 00:27:40.840]  所以有些英文的譯本譯做Beyond Comprehension
[00:27:40.840 --> 00:27:42.840]  是超越理解的
[00:27:42.840 --> 00:27:44.840]  為什麼超越理解呢
[00:27:44.840 --> 00:27:46.840]  因為在我們生命裡面
[00:27:46.840 --> 00:27:49.840]  很多時候我們的平安是源自我見得到的東西
[00:27:49.840 --> 00:27:51.840]  我見得到我就平安了
[00:27:51.840 --> 00:27:52.840]  我叫車來
[00:27:52.840 --> 00:27:54.840]  車還沒到我很不平安
[00:27:54.840 --> 00:27:56.840]  我怎樣才能平安呢
[00:27:56.840 --> 00:27:58.840]  車來到門口我上車我就平安了
[00:27:58.840 --> 00:28:04.840]  但是今天原來在耶穌裡面的平安是超越環境
[00:28:04.840 --> 00:28:08.840]  就是說當我們未見到環境改變的時候
[00:28:08.840 --> 00:28:13.840]  但是耶穌這個出人意外的平安
[00:28:13.840 --> 00:28:15.840]  已經來到我們生命裡面
[00:28:15.840 --> 00:28:18.840]  耶穌跟門徒說得很清楚
[00:28:18.840 --> 00:28:23.840]  祂所賜的平安不是世人所賜的平安
[00:28:23.840 --> 00:28:24.840]  然後耶穌再說
[00:28:24.840 --> 00:28:27.840]  在世上你們有苦難
[00:28:27.840 --> 00:28:31.840]  我們每一個都不幸免於苦難
[00:28:31.840 --> 00:28:33.840]  但是耶穌說一件事
[00:28:33.840 --> 00:28:35.840]  你放心
[00:28:35.840 --> 00:28:40.840]  因為耶穌說我已經勝過世界
[00:28:40.840 --> 00:28:44.840]  所以原來當我們將我們的生命交給耶穌的時候
[00:28:44.840 --> 00:28:49.840]  耶穌所賜的出人意外的平安
[00:28:49.840 --> 00:28:54.840]  就要保守我們的心懷意念
[00:28:54.840 --> 00:28:56.840]  心懷意念原文是兩個字
[00:28:56.840 --> 00:28:58.840]  是講心和思想
[00:28:58.840 --> 00:29:00.840]  就是說我們的心
[00:29:00.840 --> 00:29:01.840]  我們的情緒
[00:29:01.840 --> 00:29:02.840]  我們的思想
[00:29:02.840 --> 00:29:04.840]  我們的理智
[00:29:04.840 --> 00:29:06.840]  都在神的保守裡面
[00:29:06.840 --> 00:29:11.840]  就叫我們脫離不安和憂慮
[00:29:11.840 --> 00:29:13.840]  我曾經認識一位姐妹
[00:29:13.840 --> 00:29:17.840]  她在金融海嘯之前信了耶穌
[00:29:17.840 --> 00:29:20.840]  信了耶穌不久就進入金融海嘯
[00:29:20.840 --> 00:29:24.840]  她在金融海嘯裡面失去了工作
[00:29:24.840 --> 00:29:30.840]  那段時間她的小朋友面對成長最困難的階段
[00:29:30.840 --> 00:29:32.840]  這個姐妹以前做事很厲害
[00:29:32.840 --> 00:29:34.840]  所以我以前認識她
[00:29:34.840 --> 00:29:35.840]  她做事很厲害
[00:29:35.840 --> 00:29:38.840]  所以厲害的人通常都有點霸氣
[00:29:38.840 --> 00:29:40.840]  還有很主觀的
[00:29:40.840 --> 00:29:42.840]  你很厲害嘛
[00:29:42.840 --> 00:29:44.840]  第一個金融海嘯來到
[00:29:44.840 --> 00:29:46.840]  她失去了工作
[00:29:46.840 --> 00:29:52.840]  她又面對孩子成長最困難的一個時期
[00:29:52.840 --> 00:29:53.840]  但很奇怪
[00:29:53.840 --> 00:29:56.840]  當我去觀看她的生命
[00:29:56.840 --> 00:29:59.840]  我發現她在那個裡面
[00:29:59.840 --> 00:30:02.840]  她反而有一種出人意外的平安
[00:30:02.840 --> 00:30:04.840]  我看到她
[00:30:04.840 --> 00:30:06.840]  她真的用忍耐
[00:30:06.840 --> 00:30:10.840]  用包容和喜樂去面對
[00:30:10.840 --> 00:30:11.840]  我記得我跟她
[00:30:11.840 --> 00:30:12.840]  我都跟她認識了很多年
[00:30:12.840 --> 00:30:13.840]  我跟她很熟
[00:30:13.840 --> 00:30:14.840]  我認識她的家
[00:30:14.840 --> 00:30:15.840]  所以我跟她說
[00:30:15.840 --> 00:30:17.840]  你真的跟以前不同了
[00:30:17.840 --> 00:30:18.840]  認識你
[00:30:18.840 --> 00:30:20.840]  你以前真的挺有霸氣的
[00:30:20.840 --> 00:30:21.840]  如果我以前認識你
[00:30:21.840 --> 00:30:22.840]  如果發生這些事
[00:30:22.840 --> 00:30:23.840]  你一定是瘋了
[00:30:23.840 --> 00:30:27.840]  還有你一定會嘗試用自己的方法解決問題
[00:30:27.840 --> 00:30:28.840]  但是我現在見你
[00:30:28.840 --> 00:30:30.840]  你很平靜
[00:30:30.840 --> 00:30:31.840]  然後她跟我說
[00:30:31.840 --> 00:30:33.840]  我為什麼這麼能夠有平靜
[00:30:33.840 --> 00:30:35.840]  因為我有耶穌
[00:30:35.840 --> 00:30:36.840]  那一刻我很感動
[00:30:36.840 --> 00:30:38.840]  原來有耶穌的生命裡面
[00:30:38.840 --> 00:30:43.840]  祂有平安和喜樂去面對這個狀況
[00:30:43.840 --> 00:30:45.840]  然後她爸爸叔叔信了耶穌
[00:30:45.840 --> 00:30:46.840]  然後我跟叔叔說
[00:30:46.840 --> 00:30:47.840]  叔叔
[00:30:47.840 --> 00:30:48.840]  你信了耶穌
[00:30:48.840 --> 00:30:50.840]  他說是啊
[00:30:50.840 --> 00:30:51.840]  然後我說為什麼你信耶穌
[00:30:51.840 --> 00:30:53.840]  他說因為我的女兒
[00:30:53.840 --> 00:30:54.840]  我說為什麼
[00:30:54.840 --> 00:30:55.840]  他說
[00:30:55.840 --> 00:30:58.840]  我以前沒見過我的女兒是這樣的
[00:30:58.840 --> 00:31:00.840]  他說以前她這麼厲害
[00:31:00.840 --> 00:31:01.840]  突然間失去了工作
[00:31:01.840 --> 00:31:02.840]  又大屋搬小屋
[00:31:02.840 --> 00:31:04.840]  她一定又急
[00:31:04.840 --> 00:31:05.840]  又用自己的方法
[00:31:05.840 --> 00:31:06.840]  但是她說
[00:31:06.840 --> 00:31:09.840]  這次我看到她有一份
[00:31:09.840 --> 00:31:10.840]  她不是用出人意外
[00:31:10.840 --> 00:31:11.840]  她說我解釋不了
[00:31:11.840 --> 00:31:13.840]  真的是出人意外
[00:31:13.840 --> 00:31:14.840]  不過她也解釋不了
[00:31:14.840 --> 00:31:18.840]  她說她解釋不了平安和喜樂去面對
[00:31:18.840 --> 00:31:20.840]  我知道她一定有些東西
[00:31:20.840 --> 00:31:22.840]  我說有些什麼
[00:31:22.840 --> 00:31:23.840]  有耶穌
[00:31:23.840 --> 00:31:25.840]  我給掌聲耶穌
[00:31:25.840 --> 00:31:28.840]  (掌聲)
[00:31:28.840 --> 00:31:33.840]  原來當我們的生命靠主去常常喜樂
[00:31:33.840 --> 00:31:35.840]  原來我們可以去
[00:31:35.840 --> 00:31:37.840]  不單止我們自己經歷
[00:31:37.840 --> 00:31:39.840]  我們也可以改變身邊的人
[00:31:39.840 --> 00:31:41.840]  所以當我們回望
[00:31:41.840 --> 00:31:43.840]  我不知道過去這一年
[00:31:43.840 --> 00:31:47.840]  你經歷了什麼的順境逆境
[00:31:47.840 --> 00:31:50.840]  或者你經歷過什麼的高山或者低谷
[00:31:50.840 --> 00:31:52.840]  但是當我們回望過去一年
[00:31:52.840 --> 00:31:56.840]  我們看不看到神在我們生命裏面的帶領呢
[00:31:56.840 --> 00:32:00.840]  我們看不看到神在中間的同在和幫助
[00:32:00.840 --> 00:32:04.840]  或許你現在正正經歷著一些
[00:32:04.840 --> 00:32:06.840]  你控制不了的事
[00:32:06.840 --> 00:32:08.840]  或者令你很擔憂的事
[00:32:08.840 --> 00:32:10.840]  或者令你不知道怎麼辦的事
[00:32:10.840 --> 00:32:12.840]  我想鼓勵你
[00:32:12.840 --> 00:32:13.840]  新的一年
[00:32:13.840 --> 00:32:16.840]  你將這些事交在神的手中
[00:32:16.840 --> 00:32:20.840]  我要鼓勵你讓群體可以和你同行
[00:32:20.840 --> 00:32:22.840]  在世間我們都有待討的時間
[00:32:22.840 --> 00:32:23.840]  如果你有任何待討的需要
[00:32:23.840 --> 00:32:24.840]  我也想鼓勵你
[00:32:24.840 --> 00:32:27.840]  也可以鼓勵你找我們中間我們的領袖
[00:32:27.840 --> 00:32:28.840]  我們的牧者
[00:32:28.840 --> 00:32:30.840]  讓我們都能夠成為你的同行者
[00:32:30.840 --> 00:32:31.840]  讓新的一年
[00:32:31.840 --> 00:32:35.840]  我們不是自己一個人去面對我們生命的需要
[00:32:35.840 --> 00:32:39.840]  我在少年堡很喜歡講一句口號叫You will never walk alone
[00:32:39.840 --> 00:32:40.840]  You will never walk alone
[00:32:40.840 --> 00:32:43.840]  其實第一樣東西是因為有耶穌在我們生命裏面
[00:32:43.840 --> 00:32:45.840]  第二You will never walk alone
[00:32:45.840 --> 00:32:46.840]  亦都因為我們有群體
[00:32:46.840 --> 00:32:49.840]  盼望無論我們現在在什麼狀況裏面
[00:32:49.840 --> 00:32:52.840]  盼望耶穌和神的群體
[00:32:52.840 --> 00:32:55.840]  能夠成為你的同行者
[00:32:55.840 --> 00:32:57.840]  所以有任何事情
[00:32:57.840 --> 00:32:58.840]  在世間我也想鼓勵你
[00:32:58.840 --> 00:33:01.840]  可以讓待討者為你禱告服事
[00:33:01.840 --> 00:33:04.840]  也鼓勵你去找我們當中的領袖牧者
[00:33:04.840 --> 00:33:07.840]  讓我們和你一起去同行
[00:33:07.840 --> 00:33:08.840]  到最後
[00:33:08.840 --> 00:33:10.840]  今天第三個的功課
[00:33:10.840 --> 00:33:13.840]  是我們的生命繼續更新改變
[00:33:13.840 --> 00:33:15.840]  我們讀八字九字好不好
[00:33:15.840 --> 00:33:16.840]  一二三
[00:33:16.840 --> 00:33:17.840]  弟兄們
[00:33:17.840 --> 00:33:19.840]  我還有未盡的話
[00:33:19.840 --> 00:33:26.840]  凡是真實的可敬的公義的清潔的可愛的有美名的
[00:33:26.840 --> 00:33:28.840]  若有什麼德行
[00:33:28.840 --> 00:33:30.840]  若有什麼稱讚
[00:33:30.840 --> 00:33:33.840]  這些事你們都要思念
[00:33:33.840 --> 00:33:35.840]  你們在我身上所學習的
[00:33:35.840 --> 00:33:36.840]  所領受的
[00:33:36.840 --> 00:33:38.840]  所聽見的
[00:33:38.840 --> 00:33:39.840]  所看見的
[00:33:39.840 --> 00:33:42.840]  這些事你們都要去行
[00:33:42.840 --> 00:33:46.840]  此平安的神就必與你們同在
[00:33:46.840 --> 00:33:48.840]  保羅最後說他還有未盡的
[00:33:48.840 --> 00:33:50.840]  或者他還有東西想說
[00:33:50.840 --> 00:33:54.840]  在這裏他叫我們去思念一些美德
[00:33:54.840 --> 00:33:56.840]  這裏有六種美德
[00:33:56.840 --> 00:34:00.840]  真實的可敬的公義的清潔的可愛的有美名的
[00:34:00.840 --> 00:34:05.840]  這些字有些只是在新約出現過一次
[00:34:05.840 --> 00:34:08.840]  也有兩個字只是在新約出現
[00:34:08.840 --> 00:34:09.840]  有些聖經學者就說
[00:34:09.840 --> 00:34:14.840]  其實這些是當時社會所稱頌的一些美德
[00:34:14.840 --> 00:34:17.840]  並不是基督徒獨有的特質
[00:34:17.840 --> 00:34:19.840]  但其實這個保羅很特別
[00:34:19.840 --> 00:34:23.840]  他正在用在異教成長的肥立比教會
[00:34:23.840 --> 00:34:25.840]  一些過去一些的背景
[00:34:25.840 --> 00:34:28.840]  做了一個跨文化的一個信仰的鼓勵
[00:34:28.840 --> 00:34:32.840]  我們知道世界上所有的真理都是出於神的
[00:34:32.840 --> 00:34:34.840]  但不代表未信的人
[00:34:34.840 --> 00:34:38.840]  他不能夠領會一些合神心意的道德觀念
[00:34:38.840 --> 00:34:40.840]  所以當保羅去鼓勵他們去做
[00:34:40.840 --> 00:34:44.840]  當時在社會裏面一些好的道德觀念的時候
[00:34:44.840 --> 00:34:46.840]  其實這些道德觀念
[00:34:46.840 --> 00:34:50.840]  也是與基督教的倫理是相通的
[00:34:50.840 --> 00:34:53.840]  如果我們看回這六種的特質
[00:34:53.840 --> 00:34:58.840]  真實是代表我們的言語思想和行為是內外一致
[00:34:58.840 --> 00:35:00.840]  真實可靠
[00:35:00.840 --> 00:35:06.840]  可敬是我們做一些社會上認為是被敬重和高尚的事
[00:35:06.840 --> 00:35:09.840]  公義是代表正義和公正
[00:35:09.840 --> 00:35:12.840]  清潔是代表道德上的清潔
[00:35:12.840 --> 00:35:16.840]  可愛就不是可愛那些
[00:35:16.840 --> 00:35:20.840]  可愛是令人喜愛令人喜悅的事
[00:35:20.840 --> 00:35:24.840]  有美名是代表做有價值被人稱讚的事
[00:35:24.840 --> 00:35:27.840]  保羅說這些事你們都要去做
[00:35:27.840 --> 00:35:30.840]  但這只是一個起始的標準
[00:35:30.840 --> 00:35:32.840]  因為我們知道作為門徒
[00:35:32.840 --> 00:35:36.840]  最高的標準是聖經的真理
[00:35:36.840 --> 00:35:38.840]  所以去到第九節保羅再說
[00:35:38.840 --> 00:35:43.840]  你們在我身上所學習所領受所聽見所看見
[00:35:43.840 --> 00:35:47.840]  這些所有的事你們都要去行
[00:35:47.840 --> 00:35:52.840]  賜平安的神就必與你們同在
[00:35:52.840 --> 00:35:56.840]  如果我們看所學習所領受其實是說保羅的教導
[00:35:56.840 --> 00:36:00.840]  而所聽見所看見就是保羅的榜樣
[00:36:00.840 --> 00:36:02.840]  所以其實保羅說這件事就是說
[00:36:02.840 --> 00:36:05.840]  菲律賓教會的信徒你們要做一件事
[00:36:05.840 --> 00:36:09.840]  就是我們常常很喜歡的三個英文字
[00:36:09.840 --> 00:36:12.840]  就是你要walk the talk
[00:36:12.840 --> 00:36:18.840]  所以他在教你們要知道門徒需要行的事
[00:36:18.840 --> 00:36:24.840]  並且走出來代表你們的生命要持續更新改變
[00:36:24.840 --> 00:36:27.840]  最近我和一位門徒聊天
[00:36:27.840 --> 00:36:28.840]  他信了很多年
[00:36:28.840 --> 00:36:31.840]  他說以前在他之前的教會
[00:36:31.840 --> 00:36:34.840]  他覺得只要去完所有教會所要求他所有的聚會
[00:36:34.840 --> 00:36:36.840]  他就是一個很好的基督徒
[00:36:36.840 --> 00:36:38.840]  所以有崇拜他回崇拜
[00:36:38.840 --> 00:36:39.840]  有查經班他回查經班
[00:36:39.840 --> 00:36:41.840]  有祈禱會他回祈禱會
[00:36:41.840 --> 00:36:42.840]  有小組他回小組
[00:36:42.840 --> 00:36:45.840]  他說甚至我已經做好十一奉獻了
[00:36:45.840 --> 00:36:47.840]  他說他覺得已經做夠了
[00:36:47.840 --> 00:36:51.840]  但他說來到雅庚堂他成為一個門徒
[00:36:51.840 --> 00:36:53.840]  然後他說門徒第一堂跟我說
