
[00:00:00.000 --> 00:00:02.500]  這幾個星期我們有個系列
[00:24:10.500 --> 00:24:13.500]  有一首歌我很喜歡
[00:24:13.500 --> 00:24:18.500]  既然現在講到十字架
[00:24:18.500 --> 00:24:21.500]  有一首歌叫做《寶貴十架》
[00:24:21.500 --> 00:24:26.500]  也是我其中一首非常喜歡的一首歌
[00:24:26.500 --> 00:24:29.500]  讓我們一同來唱這首歌
[00:24:29.500 --> 00:24:31.500]  一同再想一想
[00:24:31.500 --> 00:24:37.500]  爲什麼主耶穌會甘願地在這個十字架上
[00:24:37.500 --> 00:24:39.500]  死去祂自己的生命
[00:24:39.500 --> 00:24:42.500]  爲着你,爲着我的緣故
[00:24:42.500 --> 00:24:45.500]  使得我們有這樣的機會
[00:24:45.500 --> 00:24:47.500]  因爲信祂的原因
[00:24:47.500 --> 00:24:49.500]  我們能夠得着這個永恆的生命
[00:24:49.500 --> 00:24:51.500]  我們一同來唱這首歌
[00:24:51.500 --> 00:24:53.500]  《寶貴十架》
[00:24:59.500 --> 00:25:13.500]  祝耶穌我感謝禰
[00:25:13.500 --> 00:25:20.500]  禰的身體爲我而生
[00:25:20.500 --> 00:25:23.500]  帶我出黑暗
[00:25:23.500 --> 00:25:28.500]  進入光明國度
[00:25:28.500 --> 00:25:34.500]  使我再次能看見
[00:25:34.500 --> 00:25:41.500]  祝耶穌我感謝禰
[00:25:41.500 --> 00:25:48.500]  禰的寶血爲我而流
[00:25:48.500 --> 00:25:56.500]  寶貴十架上一整片永流
[00:25:56.500 --> 00:26:02.500]  使我完全的自由
[00:26:02.500 --> 00:26:06.500]  寶貴十架底的河
[00:26:06.500 --> 00:26:09.500]  使我生命
[00:26:09.500 --> 00:26:15.500]  祝耶穌我付出在禰
[00:26:15.500 --> 00:26:19.500]  寶貴十架的船
[00:26:19.500 --> 00:26:26.500]  是禰所理的願
[00:26:26.500 --> 00:26:38.500]  禰的愛永遠不會改變
[00:26:38.500 --> 00:26:45.500]  祝耶穌我感謝禰
[00:26:45.500 --> 00:26:50.500]  禰爲我而生
[00:26:50.500 --> 00:26:54.500]  帶我出黑暗
[00:26:54.500 --> 00:26:59.500]  進入光明國度
[00:26:59.500 --> 00:27:04.500]  使我再次能看見
[00:27:04.500 --> 00:27:11.500]  祝耶穌我感謝禰
[00:27:11.500 --> 00:27:18.500]  禰的寶血爲我而流
[00:27:18.500 --> 00:27:26.500]  寶貴十架上一整片永流
[00:27:26.500 --> 00:27:31.500]  使我完全的自由
[00:27:31.500 --> 00:27:35.500]  寶貴十架底的河
[00:27:35.500 --> 00:27:41.500]  使我生命
[00:27:41.500 --> 00:27:45.500]  祝耶穌我付出在禰
[00:27:45.500 --> 00:27:49.500]  寶貴十架的船
[00:27:49.500 --> 00:27:53.500]  是禰所理的願
[00:27:53.500 --> 00:27:59.500]  禰的愛永遠不會改變
[00:27:59.500 --> 00:28:05.500]  寶貴十架底的河
[00:28:05.500 --> 00:28:08.500]  使我生命
[00:28:08.500 --> 00:28:14.500]  祝耶穌我付出在禰
[00:28:14.500 --> 00:28:18.500]  寶貴十架的船
[00:28:18.500 --> 00:28:22.500]  是禰所理的願
[00:28:22.500 --> 00:28:28.500]  禰的愛永遠不會改變
[00:28:28.500 --> 00:28:32.500]  寶貴十架的船
[00:28:32.500 --> 00:28:37.500]  是禰所理的願
[00:28:37.500 --> 00:28:43.500]  禰的愛永遠不會改變
[00:28:59.500 --> 00:29:01.500]  我們感謝神
[00:29:01.500 --> 00:29:05.500]  耶穌基督在十字架上沒有停在那裏
[00:29:05.500 --> 00:29:08.500]  雖然祂被釘死
[00:29:08.500 --> 00:29:11.500]  但是三天後祂復活
[00:29:11.500 --> 00:29:13.500]  接着昇天
[00:29:13.500 --> 00:29:17.500]  在祂昇天之前
[00:29:17.500 --> 00:29:21.500]  祂再一次鼓勵這羣門徒
[00:29:21.500 --> 00:29:23.500]  這羣使徒
[00:29:23.500 --> 00:29:25.500]  當祂昇天的時候
[00:29:25.500 --> 00:29:28.500]  這羣門徒定徵觀寒
[00:29:28.500 --> 00:29:30.500]  究竟是什麼事情
[00:29:30.500 --> 00:29:32.500]  主耶穌昇天
[00:29:32.500 --> 00:29:34.500]  不見了
[00:29:34.500 --> 00:29:37.500]  天使對這羣門徒說
[00:29:37.500 --> 00:29:39.500]  你們定徵觀寒的是什麼
[00:29:39.500 --> 00:29:40.500]  祂怎麼去
[00:29:40.500 --> 00:29:42.500]  祂也怎麼回來
[00:29:42.500 --> 00:29:44.500]  祂再一次要回來
[00:29:44.500 --> 00:29:47.500]  主耶穌也是再次的
[00:29:47.500 --> 00:29:49.500]  在祂釘十字架之前
[00:29:49.500 --> 00:29:51.500]  在鼓勵這羣門徒
[00:29:51.500 --> 00:29:56.500]  祂說我要去爲你們預備一個地方
[00:29:56.500 --> 00:29:58.500]  我如果去預備這個地方的時候
[00:29:58.500 --> 00:30:00.500]  我就會再一次回來
[00:30:00.500 --> 00:30:04.500]  接你們一起
[00:30:04.500 --> 00:30:06.500]  你有沒有想過
[00:30:06.500 --> 00:30:08.500]  神只用了六天的時間
[00:30:08.500 --> 00:30:11.500]  創造了整個宇宙
[00:30:11.500 --> 00:30:14.500]  整個世界和宇宙
[00:30:14.500 --> 00:30:16.500]  主耶穌回去了
[00:30:16.500 --> 00:30:17.500]  昇天
[00:30:17.500 --> 00:30:20.500]  坐在父神的右邊
[00:30:20.500 --> 00:30:22.500]  差不多兩千多年
[00:30:22.500 --> 00:30:24.500]  祂用了這麼多的時間
[00:30:24.500 --> 00:30:26.500]  去準備這個天價
[00:30:26.500 --> 00:30:28.500]  你想想
[00:30:28.500 --> 00:30:31.500]  是多麼的輝煌
[00:30:31.500 --> 00:30:33.500]  多麼的精緻
[00:30:33.500 --> 00:30:35.500]  我們感謝神
[00:30:35.500 --> 00:30:37.500]  但這一次祂回來
[00:30:37.500 --> 00:30:41.500]  是用一個王者的身份來回來
[00:30:41.500 --> 00:30:43.500]  這一次祂回來
[00:30:43.500 --> 00:30:45.500]  不是說在世上
[00:30:45.500 --> 00:30:48.500]  用一個很無助的BB的樣式
[00:30:48.500 --> 00:30:53.500]  或者在十字架上釘死
[00:30:53.500 --> 00:30:56.500]  在十字架上的樣式
[00:30:56.500 --> 00:30:57.500]  祂再次回來
[00:30:57.500 --> 00:30:59.500]  祂要做王
[00:30:59.500 --> 00:31:01.500]  祂要管治大地
[00:31:01.500 --> 00:31:04.500]  我們看看聖經裏面怎麼說
[00:31:04.500 --> 00:31:07.500]  《瑪竇福音》第27章28-29節
[00:31:07.500 --> 00:31:11.500]  這裏說到主耶穌的荊棘的冠冕
[00:31:11.500 --> 00:31:12.500]  祂說
[00:31:12.500 --> 00:31:14.500]  他們就給他脫了衣服
[00:31:14.500 --> 00:31:17.500]  穿上一件珠紅色的袍子
[00:31:17.500 --> 00:31:20.500]  用荊棘編造冠冕
[00:31:20.500 --> 00:31:22.500]  戴在祂的頭上
[00:31:22.500 --> 00:31:25.500]  一斤的位置放在祂的右手裏
[00:31:25.500 --> 00:31:26.500]  跪在祂的前面
[00:31:26.500 --> 00:31:27.500]  棄弄祂
[00:31:27.500 --> 00:31:30.500]  說恭喜 猶太人的王
[00:31:30.500 --> 00:31:35.500]  祂戴了荊棘的冠冕
[00:31:35.500 --> 00:31:37.500]  這個Away in a Manger
[00:31:37.500 --> 00:31:39.500]  祂最後那一節說了什麼
[00:31:39.500 --> 00:31:41.500]  Be near me, Lord Jesus
[00:31:41.500 --> 00:31:43.500]  I ask Thee to stay
[00:31:43.500 --> 00:31:44.500]  Close by me forever
[00:31:44.500 --> 00:31:46.500]  And love me, I pray
[00:31:46.500 --> 00:31:48.500]  Bless all Thy children
[00:31:48.500 --> 00:31:50.500]  In Thy tender care
[00:31:50.500 --> 00:31:52.500]  And take us to heaven
[00:31:52.500 --> 00:31:55.500]  To live with Thee there
[00:31:55.500 --> 00:31:56.500]  有一天
[00:31:56.500 --> 00:31:58.500]  主耶穌要回來
[00:31:58.500 --> 00:32:00.500]  祂要做王
[00:32:00.500 --> 00:32:02.500]  祂要做萬王之王
[00:32:02.500 --> 00:32:03.500]  萬主之主
[00:32:03.500 --> 00:32:05.500]  我們看看約翰怎麼說
[00:32:05.500 --> 00:32:06.500]  耶穌基督回來的時候
[00:32:06.500 --> 00:32:08.500]  那個情況究竟是怎麼樣
[00:32:08.500 --> 00:32:12.500]  《啓示錄》第19章11節
[00:32:12.500 --> 00:32:14.500]  12節和16節
[00:32:14.500 --> 00:32:15.500]  約翰這麼說
[00:32:15.500 --> 00:32:16.500]  我觀看
[00:32:16.500 --> 00:32:17.500]  看見天開了
[00:32:17.500 --> 00:32:18.500]  有一匹白馬
[00:32:18.500 --> 00:32:19.500]  騎在馬上的
[00:32:19.500 --> 00:32:21.500]  稱爲承信真實
[00:32:21.500 --> 00:32:24.500]  他審判真切
[00:32:24.500 --> 00:32:26.500]  都按着公義
[00:32:26.500 --> 00:32:28.500]  祂的眼睛如火焰
[00:32:28.500 --> 00:32:31.500]  祂的頭上戴着許多的冠冕
[00:32:31.500 --> 00:32:33.500]  祂的衣服和大腿上面
[00:32:33.500 --> 00:32:34.500]  有寫着說
[00:32:34.500 --> 00:32:36.500]  萬王之王
[00:32:36.500 --> 00:32:38.500]  萬主之主
[00:32:38.500 --> 00:32:43.500]  如果我們這個世界需要教育的時候
[00:32:43.500 --> 00:32:46.500]  神會差派一個教育家
[00:32:46.500 --> 00:32:48.500]  來到我們中間
[00:32:48.500 --> 00:32:51.500]  如果這個世界需要軍隊的時候
[00:32:51.500 --> 00:32:56.500]  上帝就會差派一個將軍
[00:32:56.500 --> 00:32:58.500]  如果這個世界需要錢的時候
[00:32:58.500 --> 00:33:02.500]  神可能會派一個銀行家來
[00:33:02.500 --> 00:33:06.500]  但是這個世界需要一個救主
[00:33:06.500 --> 00:33:11.500]  所以祂傳給我們這位主耶穌
[00:33:11.500 --> 00:33:14.500]  降生在馬祖裏面
[00:33:14.500 --> 00:33:17.500]  選擇是我們
[00:33:17.500 --> 00:33:19.500]  我們願不願意
[00:33:19.500 --> 00:33:24.500]  接納祂爲我們生命的救主
[00:33:24.500 --> 00:33:26.500]  我們願不願意將我們的生命
[00:33:26.500 --> 00:33:29.500]  讓祂來主宰
[00:33:29.500 --> 00:33:31.500]  我們願不願意
[00:33:31.500 --> 00:33:34.500]  尊祂爲我們生命的王
[00:33:34.500 --> 00:33:37.500]  我們在這裏禱告
[00:33:37.500 --> 00:33:40.500]  再一次感謝你
[00:33:40.500 --> 00:33:44.500]  感謝你甘願降生在馬祖裏面
[00:33:44.500 --> 00:33:50.500]  爲着的是要認同我們的人類
[00:33:50.500 --> 00:33:54.500]  爲着的是給我們一個謙卑的榜樣
[00:33:54.500 --> 00:33:59.500]  爲着的是因爲你貧窮的緣故
[00:33:59.500 --> 00:34:03.500]  我們可以在神的面前變得富足
[00:34:03.500 --> 00:34:06.500]  多謝你
[00:34:06.500 --> 00:34:08.500]  求你在這段時間裏面
[00:34:08.500 --> 00:34:10.500]  我們再次思考
[00:34:10.500 --> 00:34:14.500]  主耶穌基督降生的意義和目的
[00:34:14.500 --> 00:34:18.500]  讓我們願意將我們的生命交給你
[00:34:18.500 --> 00:34:20.500]  你成爲我們的救主
[00:34:20.500 --> 00:34:22.500]  你成爲我們生命的主宰
[00:34:22.500 --> 00:34:25.500]  你成爲我們的王
[00:34:25.500 --> 00:34:28.500]  這樣祈禱奉求主耶穌基督的名字
[00:34:28.500 --> 00:34:29.500]  Amen
