
[00:00:00.000 --> 00:00:10.000]  在座各位 有没有人试过分派任务给你的同事
[00:22:00.480 --> 00:22:03.920]  我不想做某些职位的时候
[00:22:03.920 --> 00:22:05.480]  会不会除了想自己之外
[00:22:05.480 --> 00:22:08.800]  都可以想想其他人呢?
[00:22:08.800 --> 00:22:10.640]  因为每一个职位
[00:22:10.640 --> 00:22:13.440]  其实不单只是权力
[00:22:13.440 --> 00:22:17.560]  它是承担着一群人的
[00:22:17.560 --> 00:22:20.920]  摩西不单只是有那种神力
[00:22:20.920 --> 00:22:25.720]  它是拥抱着一群人的
[00:22:25.720 --> 00:22:26.320]  我跟他说
[00:22:26.320 --> 00:22:31.640]  你有没有听过古代有一个哲学家这么说
[00:22:31.640 --> 00:22:34.120]  他说如果那些能力好
[00:22:34.120 --> 00:22:35.680]  品格高尚的人
[00:22:35.680 --> 00:22:38.160]  对公共事务冷淡
[00:22:38.160 --> 00:22:41.240]  拒绝承担治理的责任
[00:22:41.240 --> 00:22:44.120]  他的惩罚是什么呢?
[00:22:44.120 --> 00:22:46.720]  就是最终他要接受
[00:22:46.720 --> 00:22:48.360]  比自己能力低
[00:22:48.360 --> 00:22:53.480]  和品格败坏的人管治
[00:22:53.480 --> 00:22:56.960]  进不进圣是个人的选择
[00:22:56.960 --> 00:23:00.240]  但也可能牵涉着众人的福祉
[00:23:00.240 --> 00:23:02.200]  个人的事业
[00:23:02.200 --> 00:23:05.040]  也可能是天国的使命
[00:23:05.040 --> 00:23:06.840]  大家还记不记得耶稣说过
[00:23:06.840 --> 00:23:11.880]  好僕人和恶僕人的比喻
[00:23:11.880 --> 00:23:15.240]  在《马太福音》二十四章四十五节
[00:23:15.240 --> 00:23:16.800]  耶稣说
[00:23:16.800 --> 00:23:19.560]  「谁是那忠心又精明的僕人
[00:23:19.560 --> 00:23:21.720]  主人派他管理自己的家僕
[00:23:21.720 --> 00:23:24.240]  按时分粮给他们」
[00:23:24.240 --> 00:23:28.160]  第四十八节说另外一个「恶僕」
[00:23:28.160 --> 00:23:29.200]  「恶僕心里想
[00:23:29.200 --> 00:23:31.560]  我的主人会迟来
[00:23:31.560 --> 00:23:33.400]  就动手打他的同伴
[00:23:33.400 --> 00:23:37.640]  又和醉酒的人一同吃喝」
[00:23:37.640 --> 00:23:42.360]  我想大家不要聚焦在那个僕人那里
[00:23:42.360 --> 00:23:44.120]  那个主管那里
[00:23:44.120 --> 00:23:46.720]  聚焦在其他僕人那里
[00:23:46.720 --> 00:23:49.640]  如果是那个好的主管
[00:23:49.640 --> 00:23:53.320]  其他僕人按时有粮吃喝
[00:23:53.320 --> 00:23:54.960]  是不是很好
[00:23:54.960 --> 00:23:57.120]  如果那个恶的僕人坐了位
[00:23:57.120 --> 00:24:01.880]  那其他僕人会怎样
[00:24:01.880 --> 00:24:03.440]  一位好的管理者
[00:24:03.440 --> 00:24:05.840]  其实是很多人的祝福
[00:24:05.840 --> 00:24:07.520]  一位坏的管理者
[00:24:07.520 --> 00:24:10.560]  是为人带来很多痛苦的
[00:24:10.560 --> 00:24:12.480]  你不是摩西
[00:24:12.480 --> 00:24:15.400]  你不用带领以色列人去埃及
[00:24:15.400 --> 00:24:16.880]  你不是彼得
[00:24:16.880 --> 00:24:18.320]  你不用伸出手来
[00:24:18.320 --> 00:24:20.200]  被人捉上带你去
[00:24:20.200 --> 00:24:22.640]  你不想去的地方那里
[00:24:22.640 --> 00:24:25.840]  但是如果你是那个又忠心
[00:24:25.840 --> 00:24:27.800]  又精明的僕人
[00:24:27.800 --> 00:24:29.800]  你肯接受任务
[00:24:29.800 --> 00:24:31.720]  你肯接受任命的话
[00:24:31.720 --> 00:24:35.560]  其他家僕就有好日子过
[00:24:35.560 --> 00:24:39.720]  如果那个位被恶僕拿走了
[00:24:39.720 --> 00:24:40.720]  夺走了的时候
[00:24:40.720 --> 00:24:43.720]  其他人就会痛苦不堪
[00:24:43.720 --> 00:24:46.080]  为了减轻其他人的痛苦
[00:24:46.080 --> 00:24:53.200]  其实这个可能都是其中一个考虑的地方
[00:24:53.200 --> 00:24:56.320]  又说上帝委派摩西的时候
[00:24:56.320 --> 00:25:00.120]  应许和他同去
[00:25:00.120 --> 00:25:02.160]  主耶稣交托彼得的时候
[00:25:02.160 --> 00:25:05.640]  都应许与他同在
[00:25:05.640 --> 00:25:08.920]  如果上帝对你有特别的心意的话
[00:25:08.920 --> 00:25:12.480]  他都一定应许与你同在
[00:25:12.480 --> 00:25:16.160]  并且赋予你那一个能力
[00:25:16.160 --> 00:25:17.480]  愿上主帮助我们
