
[00:00:00.000 --> 00:00:04.960]  今年2020年見到天災人禍接二連三的發生
[00:21:10.160 --> 00:21:13.600]  叫我們想起上帝在《創世紀帝》裡面
[00:21:13.600 --> 00:21:16.320]  第一章第六天的創作
[00:21:16.320 --> 00:21:17.520]  第七和第八災
[00:21:17.520 --> 00:21:19.440]  就是薄災和黃災
[00:21:19.440 --> 00:21:22.240]  擊打的是田間疏財
[00:21:22.240 --> 00:21:24.320]  這句說話又叫我們想起
[00:21:24.320 --> 00:21:27.280]  《創世紀帝》第一章第三天的創作
[00:21:27.280 --> 00:21:28.560]  到第九災
[00:21:28.560 --> 00:21:29.760]  黑暗之災
[00:21:29.760 --> 00:21:32.400]  光與黑暗分開
[00:21:32.400 --> 00:21:34.320]  這豈不是《創世紀帝》第一章
[00:21:34.320 --> 00:21:36.480]  創造的記載
[00:21:36.480 --> 00:21:38.480]  實災當然就是反創造
[00:21:38.480 --> 00:21:42.480]  去到uncreate整個埃及和當時整個世界
[00:21:42.480 --> 00:21:45.200]  但同時都是新的創造
[00:21:45.200 --> 00:21:47.200]  很久之前的猶太人拉比
[00:21:47.200 --> 00:21:49.840]  其實早已經想到這一方面
[00:21:49.840 --> 00:21:52.160]  當他們看見實災的記載的時候
[00:21:52.160 --> 00:21:53.520]  他們就問一個問題
[00:21:53.520 --> 00:21:56.160]  為什麼是十個的災禍
[00:21:56.160 --> 00:21:58.080]  為什麼不是七個的災禍
[00:21:58.080 --> 00:22:02.000]  當然十和七都是特別的數字
[00:22:02.000 --> 00:22:04.560]  但為什麼特別提到十
[00:22:04.560 --> 00:22:06.720]  提到十的原因
[00:22:06.720 --> 00:22:09.280]  其實又是回到《創世紀帝》第一章
[00:22:09.280 --> 00:22:10.800]  因為在《創世紀帝》第一章
[00:22:10.800 --> 00:22:12.960]  上帝創造天地的時候
[00:22:12.960 --> 00:22:15.600]  都是有十次他講說話
[00:22:15.600 --> 00:22:19.040]  十次都是講上帝說
[00:22:19.040 --> 00:22:20.320]  下一次
[00:22:20.320 --> 00:22:23.520]  上帝再講十句說話是什麼時候
[00:22:23.520 --> 00:22:26.720]  就在《出埃及記》二十章
[00:22:26.720 --> 00:22:29.200]  當以色列人離開了埃及
[00:22:29.200 --> 00:22:31.360]  他們去到西乃的曠野
[00:22:31.360 --> 00:22:32.640]  在西乃山
[00:22:32.640 --> 00:22:34.960]  上帝頒佈十誡
[00:22:34.960 --> 00:22:37.600]  其實舊約聖經講到十誡的時候
[00:22:37.600 --> 00:22:39.440]  不是ten commandments
[00:22:39.440 --> 00:22:41.040]  而是ten words
[00:22:41.040 --> 00:22:42.880]  是十句的說話
[00:22:42.880 --> 00:22:45.520]  十個生命的原則
[00:22:45.520 --> 00:22:47.600]  要上帝新的指紋
[00:22:47.600 --> 00:22:50.000]  是按照這些原則
[00:22:50.000 --> 00:22:52.320]  這些道理來生活
[00:22:52.320 --> 00:22:54.400]  以至在萬國當中
[00:22:54.400 --> 00:22:56.080]  以色列民神的指紋
[00:22:56.080 --> 00:22:59.120]  在地上能夠去見證上帝
[00:22:59.120 --> 00:23:01.040]  所以最後你這樣看的時候
[00:23:01.040 --> 00:23:03.200]  你看完十災的故事
[00:23:03.200 --> 00:23:04.320]  你就要問一個
[00:23:04.320 --> 00:23:06.960]  現在我們應用的問題
[00:23:06.960 --> 00:23:10.320]  就是上帝在歷史的舞台當中
[00:23:10.320 --> 00:23:12.640]  他廢黃立黃
[00:23:12.640 --> 00:23:16.880]  將世界不斷地瓦解重整
[00:23:16.880 --> 00:23:18.880]  其實就要講清楚一件事
[00:23:18.880 --> 00:23:22.720]  就是上帝要創造一班新的指紋
[00:23:22.720 --> 00:23:24.640]  我們見到很多災禍
[00:23:24.640 --> 00:23:26.960]  很多翻天覆地的事發生
[00:23:26.960 --> 00:23:29.360]  整個世界被重整的時候
[00:23:29.360 --> 00:23:33.920]  其實上帝就是要去創造他自己的指紋
[00:23:33.920 --> 00:23:38.000]  新的創造就是我們這一班在基督裡面的人
[00:23:38.000 --> 00:23:39.520]  在疫情當中
[00:23:39.520 --> 00:23:41.200]  翻天覆地的裡面
[00:23:41.200 --> 00:23:45.680]  各地都有不同新的屬靈的模式
[00:23:45.680 --> 00:23:48.400]  以往我們習慣了實體的聚會
[00:23:48.400 --> 00:23:50.240]  這是其中一個例子
[00:23:50.240 --> 00:23:53.120]  今天我們就需要新的適應
[00:23:53.120 --> 00:23:54.800]  我們或許都會想
[00:23:54.800 --> 00:23:57.360]  什麼時候才回到以前的正常
[00:23:57.360 --> 00:23:59.440]  但是疫情過了之後
[00:23:59.440 --> 00:24:01.200]  都不會有正常
[00:24:01.200 --> 00:24:02.240]  就算有正常
[00:24:02.240 --> 00:24:03.520]  都是一個新的正常
[00:24:03.520 --> 00:24:07.120]  一個新的常規
[00:24:07.120 --> 00:24:11.040]  我們現在要做一些創新的事
[00:24:11.040 --> 00:24:14.880]  就是上帝迫我們去有新的經歷
[00:24:14.880 --> 00:24:16.960]  新的屬靈的經歷
[00:24:16.960 --> 00:24:20.160]  以往習慣了實體的模式當中
[00:24:20.160 --> 00:24:21.280]  我們有的經歷
[00:24:21.280 --> 00:24:24.400]  現在我們可能是混雜有實體
[00:24:24.400 --> 00:24:26.880]  更加有望尚面
[00:24:26.880 --> 00:24:28.720]  這個時候弟兄姊妹
[00:24:28.720 --> 00:24:30.480]  所有神的指紋
[00:24:30.480 --> 00:24:31.920]  我們就要去學習
[00:24:31.920 --> 00:24:33.680]  怎樣去自己
[00:24:33.680 --> 00:24:35.360]  去更新自己
[00:24:35.360 --> 00:24:37.280]  在不同新的模式當中
[00:24:37.280 --> 00:24:38.400]  我們要去學習
[00:24:38.400 --> 00:24:41.120]  去認識上帝的旨意
[00:24:41.120 --> 00:24:45.840]  並且以前可能我們有的心思意念
[00:24:45.840 --> 00:24:47.280]  可能我們只是在想
[00:24:47.280 --> 00:24:48.960]  上帝可不可以幫我
[00:24:48.960 --> 00:24:51.520]  防災給我平安
[00:24:51.520 --> 00:24:52.960]  今天可能我們想的
[00:24:52.960 --> 00:24:54.800]  就是今天是一個新的時代
[00:24:54.800 --> 00:24:57.840]  上帝令到世界翻天覆地之後
[00:24:57.840 --> 00:24:59.440]  再重整過之後
[00:24:59.440 --> 00:25:01.520]  我自己應該怎樣學懂
[00:25:01.520 --> 00:25:03.360]  來去成長
[00:25:03.360 --> 00:25:06.160]  學懂怎樣去自我的學習
[00:25:06.160 --> 00:25:10.560]  學懂怎樣在我現在這個位置裏面
[00:25:10.560 --> 00:25:11.520]  來去見證
[00:25:11.520 --> 00:25:13.200]  來去侍奉祂
[00:25:13.200 --> 00:25:16.800]  或許上帝是要你做一些新的事情
[00:25:16.800 --> 00:25:17.760]  在這個時候
[00:25:17.760 --> 00:25:19.920]  其實就是最佳的時候
[00:25:19.920 --> 00:25:21.040]  你去祈禱
[00:25:21.040 --> 00:25:23.600]  求主親自去用你
[00:25:23.600 --> 00:25:24.880]  可能用你是一些
[00:25:24.880 --> 00:25:27.200]  完全你沒有想過的方法
[00:25:27.200 --> 00:25:29.520]  完全沒有想過的崗位
[00:25:29.520 --> 00:25:31.840]  求上帝幫助我們
[00:25:31.840 --> 00:25:34.800]  求主也幫助我們在疫情裏面
[00:25:34.800 --> 00:25:37.440]  在這些翻天覆地的浩劫當中
[00:25:37.440 --> 00:25:40.320]  我們心意更新重新過來
[00:25:40.320 --> 00:25:43.440]  我們繼續來盡心盡力的愛主
[00:25:43.440 --> 00:25:46.080]  縱使沒有了以往我們所依靠的東西
[00:25:46.080 --> 00:25:48.560]  但是今天我們真是
[00:25:48.560 --> 00:25:51.680]  真心的歸向我們的主耶穌基督
[00:25:51.680 --> 00:25:53.760]  在我們主耶穌基督的心意
[00:25:53.760 --> 00:25:55.280]  祂的使命底下
[00:25:55.280 --> 00:25:58.320]  我們用盡不同新的方法
[00:25:58.320 --> 00:26:01.360]  來去見證祂、侍奉祂
[00:26:01.360 --> 00:26:04.320]  我們同心地去祈禱
[00:26:04.320 --> 00:26:08.080]  主愛多謝祢藉著不同的災患
[00:26:08.080 --> 00:26:10.000]  不同的浩劫
[00:26:10.000 --> 00:26:13.040]  來幫助我們反省
[00:26:13.040 --> 00:26:16.400]  去迫使我們前進去成長
[00:26:16.400 --> 00:26:17.680]  主愛我們過往很多時候
[00:26:17.680 --> 00:26:20.640]  我們只是當祢是給我們安殊
[00:26:20.640 --> 00:26:22.320]  給我們平安的
[00:26:22.320 --> 00:26:25.520]  今天我們在疫情當中
[00:26:25.520 --> 00:26:27.840]  在人生不同的境況裏面
[00:26:27.840 --> 00:26:29.760]  我們知道祢仍然是掌權
[00:26:29.760 --> 00:26:32.400]  祢才是那位歷史的主宰
[00:26:32.400 --> 00:26:34.720]  我們見到世界裏面
[00:26:34.720 --> 00:26:37.040]  有很多不同的災患
[00:26:37.040 --> 00:26:39.040]  有很多不同的浩劫
[00:26:39.040 --> 00:26:41.200]  我們知道祢仍然是掌權
[00:26:41.200 --> 00:26:42.560]  我們要去敬拜祢
[00:26:42.560 --> 00:26:44.080]  要去侍奉祢
[00:26:44.080 --> 00:26:47.520]  幫助我們在這個新的世界當中
[00:26:47.520 --> 00:26:49.600]  在新的創造裏面
[00:26:49.600 --> 00:26:51.840]  你重新再更新我們的生命
[00:26:51.840 --> 00:26:54.480]  以致我們繼續在我們的崗位裏面
[00:26:54.480 --> 00:26:56.800]  忠心來侍奉祢
[00:26:56.800 --> 00:26:58.960]  縱使是一些新的侍奉
[00:26:58.960 --> 00:27:00.080]  新的領域
[00:27:00.080 --> 00:27:01.040]  新的工作
[00:27:01.040 --> 00:27:03.920]  求你教導你自己的子民
[00:27:03.920 --> 00:27:05.120]  我們的弟兄姊妹
[00:27:05.120 --> 00:27:06.480]  每一個的教會
[00:27:06.480 --> 00:27:09.360]  我們在這個世界當中
[00:27:09.360 --> 00:27:11.600]  我們能夠繼續堅持
[00:27:11.600 --> 00:27:12.880]  去篤信祢
[00:27:12.880 --> 00:27:14.160]  去信服祢
[00:27:14.160 --> 00:27:15.440]  去侍奉祢
[00:27:15.440 --> 00:27:17.440]  祈禱奉祝耶穌基督的名字
