
[00:00:00.000 --> 00:00:03.000]  有些人說傳道書不是給年輕人看的
[00:15:05.000 --> 00:15:07.000]  有這麼多苦
[00:15:07.000 --> 00:15:10.000]  不比動物有價值
[00:15:10.000 --> 00:15:11.000]  所以呢
[00:15:11.000 --> 00:15:12.000]  傳道者就說
[00:15:12.000 --> 00:15:15.000]  其實呢
[00:15:15.000 --> 00:15:18.000]  死了就沒有了
[00:15:18.000 --> 00:15:19.000]  是不是
[00:15:19.000 --> 00:15:20.000]  死了沒得享受
[00:15:20.000 --> 00:15:21.000]  沒人叫你可以復活
[00:15:21.000 --> 00:15:23.000]  回來再一次
[00:15:23.000 --> 00:15:25.000]  工作完就可以享受
[00:15:25.000 --> 00:15:26.000]  所以呢
[00:15:26.000 --> 00:15:27.000]  死不如生
[00:15:27.000 --> 00:15:29.000]  生還可以什麼
[00:15:29.000 --> 00:15:30.000]  work and spend
[00:15:30.000 --> 00:15:31.000]  是不是享受
[00:15:31.000 --> 00:15:32.000]  是不是看到
[00:15:32.000 --> 00:15:33.000]  work and spend
[00:15:33.000 --> 00:15:34.000]  死了呢
[00:15:34.000 --> 00:15:35.000]  就不可以work and spend
[00:15:35.000 --> 00:15:36.000]  所以不如
[00:15:36.000 --> 00:15:37.000]  就是
[00:15:37.000 --> 00:15:38.000]  看到嗎
[00:15:38.000 --> 00:15:40.000]  是不是
[00:15:40.000 --> 00:15:41.000]  看到嗎
[00:15:41.000 --> 00:15:42.000]  就是說
[00:15:42.000 --> 00:15:43.000]  我們人最高人次
[00:15:43.000 --> 00:15:45.000]  以自己的工作為樂
[00:15:45.000 --> 00:15:47.000]  因為我們正是為此而活生
[00:15:47.000 --> 00:15:48.000]  我們死後
[00:15:48.000 --> 00:15:50.000]  沒人能夠使我們死而復活
[00:15:50.000 --> 00:15:51.000]  享受人生
[00:15:51.000 --> 00:15:52.000]  所以
[00:15:52.000 --> 00:15:54.000]  死不如生
[00:15:54.000 --> 00:15:55.000]  死了沒用
[00:15:55.000 --> 00:15:56.000]  意思就是說
[00:15:56.000 --> 00:15:57.000]  死了一切歸零
[00:15:57.000 --> 00:15:58.000]  化為烏有
[00:15:58.000 --> 00:15:59.000]  是不是
[00:15:59.000 --> 00:16:00.000]  沒用的
[00:16:00.000 --> 00:16:01.000]  沒意思
[00:16:01.000 --> 00:16:02.000]  沒意思
[00:16:02.000 --> 00:16:03.000]  好了
[00:16:03.000 --> 00:16:04.000]  到接著
[00:16:04.000 --> 00:16:06.000]  接著看
[00:16:06.000 --> 00:16:08.000]  第四章的第一節
[00:16:08.000 --> 00:16:10.000]  到第三節
[00:16:10.000 --> 00:16:13.000]  傳道者怎麼說呢
[00:16:13.000 --> 00:16:14.000]  我必須要讀一下
[00:16:14.000 --> 00:16:15.000]  一起讀
[00:16:15.000 --> 00:16:16.000]  我有觀察到太陽底下
[00:16:16.000 --> 00:16:17.000]  一直預備起
[00:16:17.000 --> 00:16:19.000]  我有觀察到太陽底下
[00:16:19.000 --> 00:16:20.000]  發生的一切
[00:16:20.000 --> 00:16:22.000]  壓迫欺凌
[00:16:22.000 --> 00:16:24.000]  我有看見受欺壓的人流淚
[00:16:24.000 --> 00:16:26.000]  沒人安慰
[00:16:26.000 --> 00:16:28.000]  欺壓人的大懸在握
[00:16:28.000 --> 00:16:30.000]  受害者望然無助
[00:16:30.000 --> 00:16:31.000]  因此我得出結論
[00:16:31.000 --> 00:16:33.000]  死人比活人幸運
[00:16:33.000 --> 00:16:37.000]  然而最幸運的是那些尚未出生的人
[00:16:37.000 --> 00:16:40.000]  他們還未見到太陽之下的一切
[00:16:40.000 --> 00:16:42.000]  有個title mistake
[00:16:42.000 --> 00:16:43.000]  那麼
[00:16:43.000 --> 00:16:44.000]  生就不
[00:16:44.000 --> 00:16:45.000]  就是說死不如生
[00:16:45.000 --> 00:16:46.000]  是不是
[00:16:46.000 --> 00:16:48.000]  生就不如未生
[00:16:48.000 --> 00:16:49.000]  為什麼
[00:16:49.000 --> 00:16:50.000]  你看見那些被欺壓
[00:16:50.000 --> 00:16:51.000]  那些沒人幫他
[00:16:51.000 --> 00:16:52.000]  被人欺負
[00:16:52.000 --> 00:16:53.000]  自己獨自流淚
[00:16:53.000 --> 00:16:54.000]  沒人幫他
[00:16:54.000 --> 00:16:55.000]  是不是
[00:16:55.000 --> 00:16:56.000]  多慘多可憐
[00:16:56.000 --> 00:16:57.000]  欺壓人的那些
[00:16:57.000 --> 00:16:59.000]  都有大權在握
[00:16:59.000 --> 00:17:00.000]  不過
[00:17:00.000 --> 00:17:02.000]  誰最幸運呢
[00:17:02.000 --> 00:17:04.000]  是那些未出生
[00:17:04.000 --> 00:17:08.000]  見到這些人間惡行的人
[00:17:08.000 --> 00:17:11.000]  包括那些大權在握的人都一樣
[00:17:11.000 --> 00:17:12.000]  明白嗎
[00:17:12.000 --> 00:17:14.000]  你說欺壓人好呢
[00:17:14.000 --> 00:17:16.000]  你是在將惡行加諸別人
[00:17:16.000 --> 00:17:18.000]  那些是受人欺凌的人
[00:17:18.000 --> 00:17:20.000]  受人欺凌當然很慘
[00:17:20.000 --> 00:17:21.000]  是不是
[00:17:21.000 --> 00:17:22.000]  同情他
[00:17:22.000 --> 00:17:24.000]  生不如未生
[00:17:24.000 --> 00:17:25.000]  是不是
[00:17:25.000 --> 00:17:26.000]  是囉
[00:17:26.000 --> 00:17:27.000]  嘩
[00:17:27.000 --> 00:17:29.000]  沒意思嘛
[00:17:29.000 --> 00:17:30.000]  是不是
[00:17:30.000 --> 00:17:31.000]  世間的惡行
[00:17:31.000 --> 00:17:34.000]  是你所控制不到的
[00:17:34.000 --> 00:17:36.000]  是有惡人在那裡
[00:17:36.000 --> 00:17:37.000]  欺負你
[00:17:37.000 --> 00:17:39.000]  那怎麼辦呢
[00:17:39.000 --> 00:17:40.000]  他大權在握
[00:17:40.000 --> 00:17:42.000]  怎麼辦呢
[00:17:42.000 --> 00:17:43.000]  推翻他
[00:17:43.000 --> 00:17:44.000]  是不是
[00:17:44.000 --> 00:17:45.000]  我做皇帝不就行了
[00:17:45.000 --> 00:17:46.000]  我大權在握就行了
[00:17:46.000 --> 00:17:47.000]  是不是
[00:17:47.000 --> 00:17:49.000]  下面會說的
[00:17:49.000 --> 00:17:50.000]  下面會說的
[00:17:50.000 --> 00:17:51.000]  OK
[00:17:51.000 --> 00:17:52.000]  好了
[00:17:52.000 --> 00:17:54.000]  又再看一遍
[00:17:54.000 --> 00:17:55.000]  其實這些
[00:17:55.000 --> 00:17:56.000]  不用我介紹
[00:17:56.000 --> 00:17:58.000]  你讀了《新義賢本》
[00:17:58.000 --> 00:17:59.000]  我和你買告白
[00:17:59.000 --> 00:18:00.000]  我沒有用收的
[00:18:00.000 --> 00:18:02.000]  免費送給大家的
[00:18:02.000 --> 00:18:04.000]  所以大家就看一看
[00:18:04.000 --> 00:18:05.000]  不用解經
[00:18:05.000 --> 00:18:06.000]  你自己看就明白了
[00:18:06.000 --> 00:18:08.000]  接著那段呢
[00:18:08.000 --> 00:18:09.000]  大家看一看
[00:18:09.000 --> 00:18:10.000]  中間那段
[00:18:10.000 --> 00:18:12.000]  第四節第五節第六節
[00:18:12.000 --> 00:18:14.000]  在工作那裡說了
[00:18:14.000 --> 00:18:16.000]  所以跳了它不說
[00:18:16.000 --> 00:18:22.000]  第七節到第十二節
[00:18:22.000 --> 00:18:23.000]  又一次讀
[00:18:23.000 --> 00:18:25.000]  我還看見太陽底下
[00:18:25.000 --> 00:18:28.000]  另一件意義的事
[00:18:28.000 --> 00:18:29.000]  是不是
[00:18:29.000 --> 00:18:31.000]  有個人竭然一生寄無而來
[00:18:31.000 --> 00:18:34.000]  也無兄弟卻勞碌不休
[00:18:34.000 --> 00:18:36.000]  竭力賺取更多的財富
[00:18:36.000 --> 00:18:37.000]  他卻自問
[00:18:37.000 --> 00:18:39.000]  我工作是為了誰呢
[00:18:39.000 --> 00:18:42.000]  為什麼我要放棄現在許多的享受呢
[00:18:42.000 --> 00:18:44.000]  這全都沒有意義
[00:18:44.000 --> 00:18:47.000]  令人沮喪
[00:18:47.000 --> 00:18:49.000]  哎呀
[00:18:49.000 --> 00:18:51.000]  漏了句呀
[00:18:51.000 --> 00:18:52.000]  是不是漏了句呀
[00:18:52.000 --> 00:18:53.000]  OK
[00:18:53.000 --> 00:18:54.000]  第九節
[00:18:54.000 --> 00:18:56.000]  兩個人比一個人強
[00:18:56.000 --> 00:18:59.000]  他們可以幫助對方獲得成功
[00:18:59.000 --> 00:19:00.000]  一人跌倒
[00:19:00.000 --> 00:19:02.000]  另一人還能伸出援手
[00:19:02.000 --> 00:19:04.000]  一人孤身跌倒
[00:19:04.000 --> 00:19:06.000]  那就真是倒霉了
[00:19:06.000 --> 00:19:07.000]  同樣
[00:19:07.000 --> 00:19:08.000]  二人同睡
[00:19:08.000 --> 00:19:09.000]  彼此戀和
[00:19:09.000 --> 00:19:10.000]  一人獨睡
[00:19:10.000 --> 00:19:11.000]  怎能戀和呢
[00:19:11.000 --> 00:19:13.000]  一人獨自站立
[00:19:13.000 --> 00:19:14.000]  遇襲即敗
[00:19:14.000 --> 00:19:15.000]  兩人背靠背
[00:19:15.000 --> 00:19:17.000]  便能克敵制勝
[00:19:17.000 --> 00:19:19.000]  三人就更好了
[00:19:19.000 --> 00:19:23.000]  三顧嶺城的繩子不易斷
[00:19:23.000 --> 00:19:24.000]  好了
[00:19:24.000 --> 00:19:25.000]  他說什麼呢
[00:19:25.000 --> 00:19:26.000]  他想說
[00:19:26.000 --> 00:19:29.000]  獨食是沒有味道的
[00:19:29.000 --> 00:19:30.000]  你這個人
[00:19:30.000 --> 00:19:32.000]  這麼辛苦
[00:19:32.000 --> 00:19:34.000]  放棄這麼多的享受
[00:19:34.000 --> 00:19:36.000]  為了工作
[00:19:36.000 --> 00:19:37.000]  是不是
[00:19:37.000 --> 00:19:38.000]  喂
[00:19:38.000 --> 00:19:39.000]  你真是
[00:19:39.000 --> 00:19:40.000]  這個矛盾
[00:19:40.000 --> 00:19:42.000]  這個邏輯你要想
[00:19:42.000 --> 00:19:45.000]  你工作是為了spend
[00:19:45.000 --> 00:19:46.000]  是不是
[00:19:46.000 --> 00:19:48.000]  但你工作的時候
[00:19:48.000 --> 00:19:51.000]  就連spend都沒時間spend
[00:19:51.000 --> 00:19:53.000]  明白我的意思嗎
[00:19:53.000 --> 00:19:54.000]  不明白嗎
[00:19:54.000 --> 00:19:55.000]  如果你工作的話
[00:19:55.000 --> 00:19:56.000]  你的享受
[00:19:56.000 --> 00:19:57.000]  就是可以spend
[00:19:57.000 --> 00:19:59.000]  但你工作
[00:19:59.000 --> 00:20:00.000]  都沒時間spend
[00:20:00.000 --> 00:20:01.000]  那為什麼呢
[00:20:01.000 --> 00:20:02.000]  還有
[00:20:02.000 --> 00:20:04.000]  如果你是一個二人的話
[00:20:04.000 --> 00:20:05.000]  那你留給誰呢
[00:20:05.000 --> 00:20:06.000]  其實上文有說的
[00:20:06.000 --> 00:20:08.000]  在第二章說到
[00:20:08.000 --> 00:20:10.000]  工作
[00:20:10.000 --> 00:20:11.000]  勞苦何益呢
[00:20:11.000 --> 00:20:12.000]  他說
[00:20:12.000 --> 00:20:14.000]  你賺到錢留給誰
[00:20:14.000 --> 00:20:15.000]  留給後人
[00:20:15.000 --> 00:20:16.000]  是不是
[00:20:16.000 --> 00:20:17.000]  還有留給那些人
[00:20:17.000 --> 00:20:18.000]  第二
[00:20:18.000 --> 00:20:20.000]  留給那些沒有辛勞過的人
[00:20:20.000 --> 00:20:21.000]  是不是
[00:20:21.000 --> 00:20:22.000]  白白得利
[00:20:22.000 --> 00:20:23.000]  是不是
[00:20:23.000 --> 00:20:26.000]  你憑你精巧的技術
[00:20:26.000 --> 00:20:27.000]  賺到的錢
[00:20:27.000 --> 00:20:31.000]  是給那些根本蠢到不得了的人
[00:20:31.000 --> 00:20:33.000]  傻傻的人
[00:20:36.000 --> 00:20:41.000]  在網上流傳了一個故事
[00:20:41.000 --> 00:20:43.000]  是真事
[00:20:43.000 --> 00:20:45.000]  浙江省的一個富商
[00:20:45.000 --> 00:20:47.000]  有名叫黃坤堯
[00:20:47.000 --> 00:20:48.000]  他很有錢
[00:20:48.000 --> 00:20:49.000]  他有19億身家
[00:20:49.000 --> 00:20:50.000]  人民幣
[00:20:50.000 --> 00:20:52.000]  他很年輕就死了
[00:20:52.000 --> 00:20:54.000]  無兒無女
[00:20:54.000 --> 00:20:56.000]  只剩下一個遺孀
[00:20:56.000 --> 00:20:57.000]  死了一個老婆
[00:20:57.000 --> 00:21:01.000]  結果老婆拿了19億身家
[00:21:01.000 --> 00:21:02.000]  遺產
[00:21:02.000 --> 00:21:05.000]  嫁給他的司機
[00:21:05.000 --> 00:21:08.000]  為什麼呢
[00:21:08.000 --> 00:21:11.000]  他經常出車禍
[00:21:11.000 --> 00:21:13.000]  最親近那個人
[00:21:13.000 --> 00:21:16.000]  司機娶了老婆之後
[00:21:16.000 --> 00:21:18.000]  他說了一句很有意思
[00:21:18.000 --> 00:21:22.000]  原來老闆黃坤堯一世都為我打工
[00:21:22.000 --> 00:21:28.000]  你老婆也是他
[00:21:28.000 --> 00:21:30.000]  你明白嗎
[00:21:30.000 --> 00:21:32.000]  原來老闆一世為我打工
[00:21:32.000 --> 00:21:34.000]  一直為我打工
[00:21:34.000 --> 00:21:36.000]  老闆打工
[00:21:36.000 --> 00:21:38.000]  不勞而獲
[00:21:38.000 --> 00:21:45.000]  死了沒用
[00:21:45.000 --> 00:21:50.000]  你再生就好過死
[00:21:50.000 --> 00:21:52.000]  長命好過沒那麼長命
[00:21:52.000 --> 00:21:54.000]  讓你有多高官
[00:21:54.000 --> 00:21:56.000]  多富有
[00:21:56.000 --> 00:21:58.000]  多靚仔
[00:21:58.000 --> 00:22:00.000]  多靚女都沒用
[00:22:02.000 --> 00:22:05.000]  下面就說二人比一人好
[00:22:05.000 --> 00:22:07.000]  三人比二人好
[00:22:07.000 --> 00:22:09.000]  是什麼意思呢
[00:22:09.000 --> 00:22:12.000]  不要以為沒解錯
[00:22:12.000 --> 00:22:14.000]  這段經文沒解錯
[00:22:14.000 --> 00:22:17.000]  很多時候在婚禮裡面有人說
[00:22:17.000 --> 00:22:19.000]  二人比二人強
[00:22:19.000 --> 00:22:20.000]  後面三人怎麼辦
[00:22:20.000 --> 00:22:22.000]  當然不說三人
[00:22:22.000 --> 00:22:24.000]  三人肯
[00:22:24.000 --> 00:22:27.000]  二人和三人第三個月免費
[00:22:27.000 --> 00:22:28.000]  不行
[00:22:28.000 --> 00:22:29.000]  不是這個意思
[00:22:29.000 --> 00:22:31.000]  絕對不是這個意思
[00:22:31.000 --> 00:22:32.000]  意思是
[00:22:32.000 --> 00:22:34.000]  一個人這麼獨色就沒味道
[00:22:34.000 --> 00:22:36.000]  如果有人和你一起多好
[00:22:36.000 --> 00:22:38.000]  他可以幫助你成功
[00:22:38.000 --> 00:22:43.000]  不過問題是成功是什麼意思呢
[00:22:43.000 --> 00:22:45.000]  上面說到
[00:22:45.000 --> 00:22:48.000]  其實在上兩次工作的時候說到
[00:22:48.000 --> 00:22:50.000]  其實我們是為了要增進
[00:22:50.000 --> 00:22:52.000]  或者要成功
[00:22:52.000 --> 00:22:54.000]  就要來強過別人
[00:22:54.000 --> 00:22:55.000]  有人幫你手
[00:22:55.000 --> 00:22:58.000]  當然更容易得到成功
[00:22:58.000 --> 00:22:59.000]  有人幫你手
[00:22:59.000 --> 00:23:01.000]  有人幫你拍檔
[00:23:01.000 --> 00:23:02.000]  多好
[00:23:02.000 --> 00:23:05.000]  一個人孤身上路跌倒
[00:23:05.000 --> 00:23:06.000]  都沒人扶你
[00:23:06.000 --> 00:23:08.000]  多倒霉
[00:23:08.000 --> 00:23:11.000]  天寒地凍
[00:23:11.000 --> 00:23:13.000]  兩個人一起睡覺就比較暖
[00:23:13.000 --> 00:23:16.000]  打架背靠背
[00:23:16.000 --> 00:23:18.000]  林高手也是這樣說
[00:23:18.000 --> 00:23:19.000]  腹背受敵不行
[00:23:19.000 --> 00:23:20.000]  兩個人背靠背
[00:23:20.000 --> 00:23:22.000]  就可以頂得住
[00:23:22.000 --> 00:23:30.000]  三股的繩子領繩的繩索
[00:23:30.000 --> 00:23:32.000]  就更加堅韌
[00:23:32.000 --> 00:23:34.000]  不容易斷
[00:23:34.000 --> 00:23:39.000]  沒錯
[00:23:39.000 --> 00:23:41.000]  有同伴是好的
[00:23:41.000 --> 00:23:42.000]  他沒有說錯
[00:23:42.000 --> 00:23:43.000]  他有同伴是好的
[00:23:43.000 --> 00:23:46.000]  不過他的目的也是告訴你
[00:23:46.000 --> 00:23:49.000]  我們襯托了一件事
[00:23:49.000 --> 00:23:51.000]  獨色就沒味道
[00:23:51.000 --> 00:23:53.000]  一個人為自己辛苦
[00:23:53.000 --> 00:23:54.000]  為自己忙
[00:23:54.000 --> 00:23:55.000]  是沒有價值的
[00:23:55.000 --> 00:23:58.000]  其實轉到另一件事
[00:23:58.000 --> 00:24:04.000]  有多少人在爭取的成功
[00:24:04.000 --> 00:24:06.000]  爭取的財富
[00:24:06.000 --> 00:24:09.000]  是想和別人共享的?
[00:24:09.000 --> 00:24:17.000]  你明白我的意思嗎?
[00:24:19.000 --> 00:24:21.000]  打江山的時候
[00:24:21.000 --> 00:24:23.000]  當然有人幫你
[00:24:23.000 --> 00:24:28.000]  像劉邦、朱元璋
[00:24:28.000 --> 00:24:31.000]  當他得到江山的時候
[00:24:31.000 --> 00:24:33.000]  一個功臣和一個功臣怎樣?
[00:24:33.000 --> 00:24:35.000]  和他分享嗎?
[00:24:35.000 --> 00:24:37.000]  他去了他那裡
[00:24:37.000 --> 00:24:38.000]  這個地方告訴我們
[00:24:38.000 --> 00:24:40.000]  其實目的就是
[00:24:40.000 --> 00:24:43.000]  你一個人爭取這麼多東西
[00:24:43.000 --> 00:24:45.000]  做什麼呢?
[00:24:45.000 --> 00:24:48.000]  你真的和別人分享?
[00:24:49.000 --> 00:24:50.000]  是會好一點
[00:24:50.000 --> 00:24:54.000]  不過傳道者告訴我們
[00:24:54.000 --> 00:24:55.000]  不是的
[00:24:55.000 --> 00:24:57.000]  根據《十問閒理》《玄經文》的意思
[00:24:57.000 --> 00:24:58.000]  不是的
[00:24:58.000 --> 00:24:59.000]  不是的
[00:24:59.000 --> 00:25:00.000]  我的意思是
[00:25:00.000 --> 00:25:02.000]  兩個人比一個人好
[00:25:02.000 --> 00:25:03.000]  這件事是不真實的
[00:25:03.000 --> 00:25:04.000]  意思是
[00:25:04.000 --> 00:25:06.000]  當你在你的財富
[00:25:06.000 --> 00:25:09.000]  你要去競爭、爭奪
[00:25:09.000 --> 00:25:13.000]  要自己成功的時候
[00:25:13.000 --> 00:25:15.000]  你做一個人
[00:25:15.000 --> 00:25:18.000]  要獨享其成
[00:25:18.000 --> 00:25:19.000]  獨享有什麼呢?
[00:25:19.000 --> 00:25:20.000]  無味
[00:25:20.000 --> 00:25:22.000]  好了
[00:25:22.000 --> 00:25:24.000]  最後一點
[00:25:24.000 --> 00:25:28.000]  第十三節到第十六節
[00:25:28.000 --> 00:25:30.000]  大家吃得到嗎?
[00:25:30.000 --> 00:25:31.000]  貧窮
[00:25:31.000 --> 00:25:33.000]  「卻有智慧的青年」
[00:25:33.000 --> 00:25:34.000]  大家也是
[00:25:34.000 --> 00:25:35.000]  貧窮
[00:25:35.000 --> 00:25:40.000]  現在誰很有錢?
[00:25:40.000 --> 00:25:42.000]  你沒有吧?
[00:25:42.000 --> 00:25:45.000]  可能你爸爸、媽媽有
[00:25:45.000 --> 00:25:46.000]  你爺爺、阿公有
[00:25:46.000 --> 00:25:47.000]  不過你沒有
[00:25:47.000 --> 00:25:48.000]  好了
[00:25:48.000 --> 00:25:50.000]  「貧窮卻有智慧的青年」
[00:25:50.000 --> 00:25:53.000]  「勝過年老而拒絕立間的分均」
[00:25:53.000 --> 00:25:56.000]  「這樣的青年能擺脫貧困」
[00:25:56.000 --> 00:25:58.000]  「取得成就」
[00:25:58.000 --> 00:26:01.000]  「他就算錯過路也能成為君王」
[00:26:01.000 --> 00:26:07.000]  「但知眾人又勇向另一位取代他的職業」
[00:26:07.000 --> 00:26:10.000]  「擁護他青年的人就可成熟」
[00:26:10.000 --> 00:26:14.000]  「但當另一代」
[00:26:14.000 --> 00:26:16.000]  「當另一代」
[00:26:16.000 --> 00:26:21.000]  「但之後眾人又勇向另一位取代他的青年」
[00:26:21.000 --> 00:26:24.000]  「擁護那青年的人多不勝數」
[00:26:24.000 --> 00:26:28.000]  「但當另一代人興起」
[00:26:28.000 --> 00:26:30.000]  「他也會被棄絕」
[00:26:30.000 --> 00:26:33.000]  「這全都沒有意義」
[00:26:33.000 --> 00:26:35.000]  這是後浪的推前浪
[00:26:35.000 --> 00:26:38.000]  不要取笑年貧
[00:26:38.000 --> 00:26:42.000]  我們會脫貧的
[00:26:44.000 --> 00:26:47.000]  年貧容易守業難
[00:26:47.000 --> 00:26:51.000]  現在坐江山的人又懵懂又糊塗
[00:26:51.000 --> 00:26:53.000]  不僅有權力的人
[00:26:53.000 --> 00:26:55.000]  有成就的人
[00:26:55.000 --> 00:26:57.000]  有經驗的人
[00:26:57.000 --> 00:26:58.000]  越老越糊塗
[00:26:58.000 --> 00:27:00.000]  我是很糊塗的
[00:27:00.000 --> 00:27:01.000]  我很固執的
[00:27:01.000 --> 00:27:02.000]  師父常說
[00:27:02.000 --> 00:27:03.000]  「你這麼糊塗」
[00:27:03.000 --> 00:27:04.000]  「這麼固執」
[00:27:04.000 --> 00:27:06.000]  「什麼都不明白」
[00:27:06.000 --> 00:27:07.000]  「一意孤行」
[00:27:07.000 --> 00:27:09.000]  我是這樣的
[00:27:09.000 --> 00:27:11.000]  你不用問我師母
[00:27:11.000 --> 00:27:12.000]  問我女兒就知道
[00:27:12.000 --> 00:27:14.000]  「爹地你以前不是這樣的」
[00:27:14.000 --> 00:27:15.000]  「現在不是了」
[00:27:15.000 --> 00:27:16.000]  「老了」
[00:27:16.000 --> 00:27:17.000]  「不斷這麼說」
[00:27:17.000 --> 00:27:18.000]  「分君」
[00:27:18.000 --> 00:27:19.000]  「不聽人說」
[00:27:19.000 --> 00:27:20.000]  「自己好像成就了」
[00:27:20.000 --> 00:27:22.000]  「自己已經成就了」
[00:27:22.000 --> 00:27:24.000]  「那怎麼辦」
[00:27:24.000 --> 00:27:26.000]  「不思進取」
[00:27:26.000 --> 00:27:28.000]  「教會也是」
[00:27:28.000 --> 00:27:29.000]  「沒有改變」
[00:27:29.000 --> 00:27:30.000]  「行了」
[00:27:30.000 --> 00:27:32.000]  「就是一樣」
[00:27:32.000 --> 00:27:36.000]  「沒有說教會」
[00:27:36.000 --> 00:27:37.000]  「說回我們自己」
[00:27:37.000 --> 00:27:39.000]  「脫貧容易守業艱難」
[00:27:39.000 --> 00:27:40.000]  「富不過三代」
[00:27:40.000 --> 00:27:41.000]  「就是這個意思」
[00:27:41.000 --> 00:27:42.000]  「好」
[00:27:42.000 --> 00:27:43.000]  「你」
[00:27:43.000 --> 00:27:45.000]  「想當年有志氣」
[00:27:45.000 --> 00:27:46.000]  「打江山」
[00:27:46.000 --> 00:27:47.000]  「被你打倒了」
[00:27:47.000 --> 00:27:48.000]  「有人擁護你」
[00:27:48.000 --> 00:27:50.000]  「因為你有你的理想」
[00:27:50.000 --> 00:27:51.000]  「有你的志氣」
[00:27:51.000 --> 00:27:52.000]  「有你的魄力」
[00:27:52.000 --> 00:27:53.000]  「是不是」
[00:27:53.000 --> 00:27:55.000]  「有遠大的眼光」
[00:27:55.000 --> 00:27:56.000]  「於是人們就」
[00:27:56.000 --> 00:27:57.000]  「聽從你的號召」
[00:27:57.000 --> 00:27:58.000]  「一起去打江山」
[00:27:58.000 --> 00:27:59.000]  「是不是」
[00:27:59.000 --> 00:28:00.000]  「好」
[00:28:00.000 --> 00:28:02.000]  「推翻那些什麼」
[00:28:02.000 --> 00:28:04.000]  「那些壓迫人的政權」
[00:28:04.000 --> 00:28:05.000]  「是不是」
[00:28:05.000 --> 00:28:06.000]  「是不是」
[00:28:06.000 --> 00:28:07.000]  「很多的革命」
[00:28:07.000 --> 00:28:08.000]  「是這樣產生的」
[00:28:08.000 --> 00:28:09.000]  「結果革命之後」
[00:28:09.000 --> 00:28:10.000]  「產生的那些政權」
[00:28:10.000 --> 00:28:11.000]  「就是壓迫人的政權」
[00:28:11.000 --> 00:28:12.000]  「是不是」
[00:28:12.000 --> 00:28:13.000]  「是不是」
[00:28:13.000 --> 00:28:14.000]  「就是這樣的」
[00:28:14.000 --> 00:28:16.000]  「事實就是這樣的」
[00:28:16.000 --> 00:28:17.000]  「是不是」
[00:28:17.000 --> 00:28:18.000]  「好」
[00:28:18.000 --> 00:28:19.000]  「所以」
[00:28:19.000 --> 00:28:20.000]  「全套就是告訴你」
[00:28:20.000 --> 00:28:24.000]  「要追求成功」
[00:28:24.000 --> 00:28:29.000]  「這種的競爭」
[00:28:29.000 --> 00:28:31.000]  「這段兵文講很多競爭」
[00:28:31.000 --> 00:28:33.000]  「那段兵文沒有」
[00:28:33.000 --> 00:28:34.000]  「我們skip了的」
[00:28:34.000 --> 00:28:36.000]  「講工作的競爭」
[00:28:36.000 --> 00:28:37.000]  「人為什麼要」
[00:28:37.000 --> 00:28:39.000]  「這麼努力工作」
[00:28:39.000 --> 00:28:41.000]  「因為他做到別人的成就」
[00:28:41.000 --> 00:28:42.000]  「競爭」
[00:28:42.000 --> 00:28:43.000]  「是不是」
[00:28:43.000 --> 00:28:44.000]  「沒有比你差」
[00:28:44.000 --> 00:28:46.000]  「我比你厲害」
[00:28:46.000 --> 00:28:48.000]  「於是你踩在別人頭上」
[00:28:48.000 --> 00:28:49.000]  「上位」
[00:28:49.000 --> 00:28:50.000]  「別人新的一代」
[00:28:50.000 --> 00:28:52.000]  「就會踩在你的頭上」
[00:28:52.000 --> 00:28:53.000]  「將你踩低他」
[00:28:53.000 --> 00:28:55.000]  「他上位」
[00:28:55.000 --> 00:28:57.000]  「所以後浪推前浪」
[00:28:57.000 --> 00:28:58.000]  「一切一切」
[00:28:58.000 --> 00:29:00.000]  「有沒有意思」
[00:29:00.000 --> 00:29:03.000]  「沒有意思」
[00:29:03.000 --> 00:29:04.000]  「沒有意思」
[00:29:04.000 --> 00:29:05.000]  「好」
[00:29:05.000 --> 00:29:06.000]  「全套就是想講什麼」
[00:29:06.000 --> 00:29:07.000]  「給我們聽」
[00:29:07.000 --> 00:29:09.000]  「有什麼故事教訓我們」
[00:29:09.000 --> 00:29:11.000]  「不是叫我們不要工作」
[00:29:11.000 --> 00:29:12.000]  「要工作」
[00:29:12.000 --> 00:29:14.000]  「不是叫你不要享受」
[00:29:14.000 --> 00:29:15.000]  「要享受」
[00:29:15.000 --> 00:29:16.000]  「是不是」
[00:29:16.000 --> 00:29:18.000]  「世界有這麼多不平的事」
[00:29:18.000 --> 00:29:19.000]  「沒有人看」
[00:29:19.000 --> 00:29:21.000]  「不是」
[00:29:21.000 --> 00:29:22.000]  「你明白」
[00:29:22.000 --> 00:29:24.000]  「日光之下」
[00:29:24.000 --> 00:29:26.000]  「和日光之上」
[00:29:26.000 --> 00:29:27.000]  「一個永恆的價值」
[00:29:27.000 --> 00:29:29.000]  「在日光之上」
[00:29:29.000 --> 00:29:30.000]  「如果你將你的價值」
[00:29:30.000 --> 00:29:34.000]  「放在日光之下去衡量的話」
[00:29:34.000 --> 00:29:36.000]  「講來講去有幾樣東西」
[00:29:36.000 --> 00:29:37.000]  「大家應該明白」
[00:29:37.000 --> 00:29:39.000]  「人生命裏面」
[00:29:39.000 --> 00:29:42.000]  「好像我第一堂在聯合頌拜所講的」
