
[00:00:00.000 --> 00:00:04.780]  亞述國 春秋
[00:14:59.080 --> 00:15:01.080]  打仗一定要有甚麼
[00:15:01.080 --> 00:15:03.080]  打仗一定要有甚麼
[00:15:03.080 --> 00:15:05.080]  所以你看到阿薩哥為甚麼那麼強大
[00:15:05.080 --> 00:15:07.080]  所以你看到阿薩哥為甚麼那麼強大
[00:15:07.080 --> 00:15:09.080]  家屬國當時為甚麼那麼強大
[00:15:09.080 --> 00:15:11.080]  香港說話米剛有米
[00:15:11.080 --> 00:15:13.080]  米剛有米
[00:15:13.080 --> 00:15:15.080]  有糧食
[00:15:15.080 --> 00:15:17.080]  我講這個文
[00:15:17.080 --> 00:15:19.080]  是米索多巴的原住民
[00:15:19.080 --> 00:15:21.080]  是米索多巴的原住民
[00:15:21.080 --> 00:15:23.080]  跟米索多巴有一個原住民
[00:15:23.080 --> 00:15:25.080]  跟米索多巴有一個原住民
[00:15:25.080 --> 00:15:27.080]  我們應該不陌生甚麼叫原住民
[00:15:27.080 --> 00:15:29.080]  我們應該不陌生甚麼叫原住民
[00:15:29.080 --> 00:15:31.080]  我們應該不陌生甚麼叫原住民
[00:15:31.080 --> 00:15:33.080]  我們應該不陌生甚麼叫原住民
[00:15:33.080 --> 00:15:35.080]  我們應該不陌生甚麼叫原住民
[00:15:35.080 --> 00:15:37.080]  我們應該不陌生甚麼叫原住民
[00:15:37.080 --> 00:15:39.080]  我們應該不陌生甚麼叫原住民
[00:15:39.080 --> 00:15:41.080]  我們應該不陌生甚麼叫原住民
[00:15:41.080 --> 00:15:43.080]  我們應該不陌生甚麼叫原住民
[00:15:43.080 --> 00:15:45.080]  我們應該不陌生甚麼叫原住民
[00:15:45.080 --> 00:15:47.080]  我們應該不陌生甚麼叫原住民
[00:15:47.080 --> 00:15:49.080]  我們應該不陌生甚麼叫原住民
[00:15:49.080 --> 00:15:51.080]  我們應該不陌生甚麼叫原住民
[00:15:51.080 --> 00:15:53.080]  我們應該不陌生甚麼叫原住民
[00:15:53.080 --> 00:15:55.080]  我們應該不陌生甚麼叫原住民
[00:15:55.080 --> 00:15:57.080]  我們應該不陌生甚麼叫原住民
[00:15:57.080 --> 00:15:59.080]  我們應該不陌生甚麼叫原住民
[00:15:59.080 --> 00:16:01.080]  我們應該不陌生甚麼叫原住民
[00:16:01.080 --> 00:16:03.080]  我們應該不陌生甚麼叫原住民
[00:16:03.080 --> 00:16:05.080]  我們應該不陌生甚麼叫原住民
[00:16:05.080 --> 00:16:07.080]  我們應該不陌生甚麼叫原住民
[00:16:07.080 --> 00:16:09.080]  我們應該不陌生甚麼叫原住民
[00:16:09.080 --> 00:16:11.080]  我們應該不陌生甚麼叫原住民
[00:16:11.080 --> 00:16:13.080]  我們應該不陌生甚麼叫原住民
[00:16:13.080 --> 00:16:15.080]  我們應該不陌生甚麼叫原住民
[00:16:15.080 --> 00:16:17.080]  我們應該不陌生甚麼叫原住民
[00:16:17.080 --> 00:16:19.080]  我們應該不陌生甚麼叫原住民
[00:16:19.080 --> 00:16:21.080]  我們應該不陌生甚麼叫原住民
[00:16:21.080 --> 00:16:23.080]  我們應該不陌生甚麼叫原住民
[00:16:23.080 --> 00:16:25.080]  我們應該不陌生甚麼叫原住民
[00:16:25.080 --> 00:16:27.080]  我們應該不陌生甚麼叫原住民
[00:16:27.080 --> 00:16:29.080]  我們應該不陌生甚麼叫原住民
[00:16:29.080 --> 00:16:31.080]  我們應該不陌生甚麼叫原住民
[00:16:31.080 --> 00:16:33.080]  我們應該不陌生甚麼叫原住民
[00:16:33.080 --> 00:16:35.080]  我們應該不陌生甚麼叫原住民
[00:16:35.080 --> 00:16:37.080]  我們應該不陌生甚麼叫原住民
[00:16:37.080 --> 00:16:39.080]  我們應該不陌生甚麼叫原住民
[00:16:39.080 --> 00:16:41.080]  我們應該不陌生甚麼叫原住民
[00:16:41.080 --> 00:16:43.080]  我們應該不陌生甚麼叫原住民
[00:16:43.080 --> 00:16:45.080]  我們應該不陌生甚麼叫原住民
[00:16:45.080 --> 00:16:47.080]  我們應該不陌生甚麼叫原住民
[00:16:47.080 --> 00:16:49.080]  我們應該不陌生甚麼叫原住民
[00:16:49.080 --> 00:16:51.080]  我們應該不陌生甚麼叫原住民
[00:16:51.080 --> 00:16:53.080]  我們應該不陌生甚麼叫原住民
[00:16:53.080 --> 00:16:55.080]  我們應該不陌生甚麼叫原住民
[00:16:55.080 --> 00:16:57.080]  我們應該不陌生甚麼叫原住民
[00:16:57.080 --> 00:16:59.080]  我們應該不陌生甚麼叫原住民
[00:16:59.080 --> 00:17:01.080]  我們應該不陌生甚麼叫原住民
[00:17:01.080 --> 00:17:03.080]  我們應該不陌生甚麼叫原住民
[00:17:03.080 --> 00:17:05.080]  我們應該不陌生甚麼叫原住民
[00:17:05.080 --> 00:17:07.080]  我們應該不陌生甚麼叫原住民
[00:17:07.080 --> 00:17:09.080]  我們應該不陌生甚麼叫原住民
[00:17:09.080 --> 00:17:11.080]  我們應該不陌生甚麼叫原住民
[00:17:11.080 --> 00:17:13.080]  我們應該不陌生甚麼叫原住民
[00:17:13.080 --> 00:17:15.080]  我們應該不陌生甚麼叫原住民
[00:17:15.080 --> 00:17:17.080]  我們應該不陌生甚麼叫原住民
[00:17:17.080 --> 00:17:19.080]  我們應該不陌生甚麼叫原住民
[00:17:19.080 --> 00:17:21.080]  我們應該不陌生甚麼叫原住民
[00:17:21.080 --> 00:17:23.080]  我們應該不陌生甚麼叫原住民
[00:17:23.080 --> 00:17:25.080]  我們應該不陌生甚麼叫原住民
[00:17:25.080 --> 00:17:27.080]  我們應該不陌生甚麼叫原住民
[00:17:27.080 --> 00:17:29.080]  我們應該不陌生甚麼叫原住民
[00:17:29.080 --> 00:17:31.080]  我們應該不陌生甚麼叫原住民
[00:17:31.080 --> 00:17:33.080]  我們應該不陌生甚麼叫原住民
[00:17:33.080 --> 00:17:35.080]  我們應該不陌生甚麼叫原住民
[00:17:35.080 --> 00:17:37.080]  我們應該不陌生甚麼叫原住民
[00:17:37.080 --> 00:17:39.080]  我們應該不陌生甚麼叫原住民
[00:17:39.080 --> 00:17:41.080]  我們應該不陌生甚麼叫原住民
[00:17:41.080 --> 00:17:43.080]  我們應該不陌生甚麼叫原住民
[00:17:43.080 --> 00:17:45.080]  我們應該不陌生甚麼叫原住民
[00:17:45.080 --> 00:17:47.080]  我們應該不陌生甚麼叫原住民
[00:17:47.080 --> 00:17:49.080]  我們應該不陌生甚麼叫原住民
[00:17:49.080 --> 00:17:51.080]  我們應該不陌生甚麼叫原住民
[00:17:51.080 --> 00:17:53.080]  我們應該不陌生甚麼叫原住民
[00:17:53.080 --> 00:17:55.080]  我們應該不陌生甚麼叫原住民
[00:17:55.080 --> 00:17:57.080]  我們應該不陌生甚麼叫原住民
[00:17:57.080 --> 00:17:59.080]  我們應該不陌生甚麼叫原住民
[00:17:59.080 --> 00:18:01.080]  我們應該不陌生甚麼叫原住民
[00:18:01.080 --> 00:18:03.080]  我們應該不陌生甚麼叫原住民
[00:18:03.080 --> 00:18:05.080]  我們應該不陌生甚麼叫原住民
[00:18:05.080 --> 00:18:07.080]  我們應該不陌生甚麼叫原住民
[00:18:07.080 --> 00:18:09.080]  我們應該不陌生甚麼叫原住民
[00:18:09.080 --> 00:18:11.080]  我們應該不陌生甚麼叫原住民
[00:18:11.080 --> 00:18:13.080]  我們應該不陌生甚麼叫原住民
[00:18:13.080 --> 00:18:15.080]  我們應該不陌生甚麼叫原住民
[00:18:15.080 --> 00:18:17.080]  我們應該不陌生甚麼叫原住民
[00:18:17.080 --> 00:18:19.080]  我們應該不陌生甚麼叫原住民
[00:18:19.080 --> 00:18:21.080]  我們應該不陌生甚麼叫原住民
[00:18:21.080 --> 00:18:23.080]  我們應該不陌生甚麼叫原住民
[00:18:23.080 --> 00:18:25.080]  我們應該不陌生甚麼叫原住民
[00:18:25.080 --> 00:18:27.080]  我們應該不陌生甚麼叫原住民
[00:18:27.080 --> 00:18:29.080]  我們應該不陌生甚麼叫原住民
[00:18:29.080 --> 00:18:31.080]  我們應該不陌生甚麼叫原住民
[00:18:31.080 --> 00:18:33.080]  我們應該不陌生甚麼叫原住民
[00:18:33.080 --> 00:18:35.080]  我們應該不陌生甚麼叫原住民
[00:18:35.080 --> 00:18:37.080]  我們應該不陌生甚麼叫原住民
[00:18:37.080 --> 00:18:39.080]  我們應該不陌生甚麼叫原住民
[00:18:39.080 --> 00:18:41.080]  我們應該不陌生甚麼叫原住民
[00:18:41.080 --> 00:18:43.080]  我們應該不陌生甚麼叫原住民
[00:18:43.080 --> 00:18:45.080]  我們應該不陌生甚麼叫原住民
[00:18:45.080 --> 00:18:47.080]  我們應該不陌生甚麼叫原住民
[00:18:47.080 --> 00:18:49.080]  我們應該不陌生甚麼叫原住民
[00:18:49.080 --> 00:18:51.080]  我們應該不陌生甚麼叫原住民
[00:18:51.080 --> 00:18:53.080]  我們應該不陌生甚麼叫原住民
[00:18:53.080 --> 00:18:55.080]  我們應該不陌生甚麼叫原住民
[00:18:55.080 --> 00:18:57.080]  我們應該不陌生甚麼叫原住民
[00:18:57.080 --> 00:18:59.080]  我們應該不陌生甚麼叫原住民
[00:18:59.080 --> 00:19:01.080]  我們應該不陌生甚麼叫原住民
[00:19:01.080 --> 00:19:03.080]  我們應該不陌生甚麼叫原住民
[00:19:03.080 --> 00:19:05.080]  我們應該不陌生甚麼叫原住民
[00:19:05.080 --> 00:19:07.080]  我們應該不陌生甚麼叫原住民
[00:19:07.080 --> 00:19:09.080]  我們應該不陌生甚麼叫原住民
[00:19:09.080 --> 00:19:11.080]  我們應該不陌生甚麼叫原住民
[00:19:11.080 --> 00:19:13.080]  我們應該不陌生甚麼叫原住民
[00:19:13.080 --> 00:19:15.080]  我們應該不陌生甚麼叫原住民
[00:19:15.080 --> 00:19:17.080]  我們應該不陌生甚麼叫原住民
[00:19:45.080 --> 00:19:47.080]  亞瑟拜疆
[00:19:47.080 --> 00:19:49.080]  亞瑟拜疆
[00:19:49.080 --> 00:19:51.080]  亞瑟拜疆
[00:19:51.080 --> 00:19:53.080]  歐洲呢
[00:19:53.080 --> 00:19:55.080]  歐洲
[00:19:55.080 --> 00:19:57.080]  瑞典
[00:19:57.080 --> 00:19:59.080]  德國
[00:19:59.080 --> 00:20:01.080]  荷蘭
[00:20:01.080 --> 00:20:03.080]  法國
[00:20:03.080 --> 00:20:05.080]  亞洲呢
[00:20:05.080 --> 00:20:07.080]  西班牙
[00:20:07.080 --> 00:20:09.080]  伊拉克
[00:20:09.080 --> 00:20:11.080]  土耳其
[00:20:11.080 --> 00:20:13.080]  北美洲呢
[00:20:13.080 --> 00:20:15.080]  美國 加拿大
[00:20:15.080 --> 00:20:17.080]  美國 加拿大都有
[00:20:17.080 --> 00:20:19.080]  澳洲 紐西蘭
[00:20:19.080 --> 00:20:21.080]  全世界都有
[00:20:21.080 --> 00:20:23.080]  我預備講的時候
[00:20:23.080 --> 00:20:25.080]  我發現一件事
[00:20:25.080 --> 00:20:27.080]  有一個學派說
[00:20:27.080 --> 00:20:29.080]  亞瑟人
[00:20:29.080 --> 00:20:33.080]  在哪裏看到呢
[00:20:33.080 --> 00:20:35.080]  亞瑟人在哪裏看到呢
[00:20:35.080 --> 00:20:37.080]  亞瑟人在哪裏看到呢
[00:20:37.080 --> 00:20:39.080]  德國
[00:20:39.080 --> 00:20:41.080]  德國
[00:20:41.080 --> 00:20:43.080]  我們讀聖經
[00:20:43.080 --> 00:20:45.080]  亞瑟人很會打仗
[00:20:45.080 --> 00:20:47.080]  亞瑟人很會打仗
[00:20:47.080 --> 00:20:49.080]  亞瑟人很會打仗
[00:20:49.080 --> 00:20:51.080]  第一次世界大戰
[00:20:51.080 --> 00:20:53.080]  第一次世界大戰
[00:20:53.080 --> 00:20:55.080]  第二次世界大戰
[00:20:55.080 --> 00:20:57.080]  德國和盟軍打仗
[00:20:57.080 --> 00:20:59.080]  德國和盟軍打仗
[00:20:59.080 --> 00:21:01.080]  德國和盟軍打仗
[00:21:01.080 --> 00:21:03.080]  德國和盟軍打仗
[00:21:03.080 --> 00:21:05.080]  德國和盟軍打仗
[00:21:05.080 --> 00:21:07.080]  德國和盟軍打仗
[00:21:07.080 --> 00:21:09.080]  德國和盟軍打仗
[00:21:09.080 --> 00:21:11.080]  德國和盟軍打仗
[00:21:11.080 --> 00:21:13.080]  德國和盟軍打仗
[00:21:13.080 --> 00:21:15.080]  德國和盟軍打仗
[00:21:15.080 --> 00:21:17.080]  德國和盟軍打仗
[00:21:17.080 --> 00:21:19.080]  德國和盟軍打仗
[00:21:19.080 --> 00:21:21.080]  德國和盟軍打仗
[00:21:21.080 --> 00:21:23.080]  德國和盟軍打仗
[00:21:23.080 --> 00:21:25.080]  德國和盟軍打仗
[00:21:25.080 --> 00:21:27.080]  德國和盟軍打仗
[00:21:27.080 --> 00:21:29.080]  德國和盟軍打仗
[00:21:29.080 --> 00:21:31.080]  德國和盟軍打仗
[00:21:31.080 --> 00:21:33.080]  德國和盟軍打仗
[00:21:33.080 --> 00:21:35.080]  德國和盟軍打仗
[00:21:35.080 --> 00:21:37.080]  德國和盟軍打仗
[00:21:37.080 --> 00:21:39.080]  德國和盟軍打仗
[00:21:39.080 --> 00:21:41.080]  德國和盟軍打仗
[00:21:41.080 --> 00:21:43.080]  德國和盟軍打仗
[00:21:43.080 --> 00:21:45.080]  德國和盟軍打仗
[00:21:45.080 --> 00:21:47.080]  德國和盟軍打仗
[00:21:47.080 --> 00:21:49.080]  德國和盟軍打仗
[00:21:49.080 --> 00:21:51.080]  德國和盟軍打仗
[00:21:51.080 --> 00:21:53.080]  德國和盟軍打仗
[00:21:53.080 --> 00:21:55.080]  德國和盟軍打仗
[00:21:55.080 --> 00:21:57.080]  德國和盟軍打仗
[00:21:57.080 --> 00:21:59.080]  德國和盟軍打仗
[00:21:59.080 --> 00:22:01.080]  德國和盟軍打仗
[00:22:01.080 --> 00:22:03.080]  德國和盟軍打仗
[00:22:03.080 --> 00:22:05.080]  德國和盟軍打仗
[00:22:05.080 --> 00:22:07.080]  德國和盟軍打仗
[00:22:07.080 --> 00:22:09.080]  德國和盟軍打仗
[00:22:09.080 --> 00:22:11.080]  德國和盟軍打仗
[00:22:11.080 --> 00:22:13.080]  德國和盟軍打仗
[00:22:13.080 --> 00:22:15.080]  德國和盟軍打仗
[00:22:15.080 --> 00:22:17.080]  德國和盟軍打仗
[00:22:17.080 --> 00:22:19.080]  德國和盟軍打仗
[00:22:19.080 --> 00:22:21.080]  德國和盟軍打仗
[00:22:21.080 --> 00:22:23.080]  德國和盟軍打仗
[00:22:23.080 --> 00:22:25.080]  德國和盟軍打仗
[00:22:25.080 --> 00:22:27.080]  德國和盟軍打仗
[00:22:27.080 --> 00:22:29.080]  德國和盟軍打仗
[00:22:29.080 --> 00:22:31.080]  德國和盟軍打仗
[00:22:31.080 --> 00:22:33.080]  德國和盟軍打仗
[00:22:33.080 --> 00:22:35.080]  德國和盟軍打仗
[00:22:35.080 --> 00:22:37.080]  德國和盟軍打仗
[00:22:37.080 --> 00:22:39.080]  德國和盟軍打仗
[00:22:39.080 --> 00:22:41.080]  德國和盟軍打仗
[00:22:41.080 --> 00:22:43.080]  德國和盟軍打仗
[00:22:43.080 --> 00:22:45.080]  德國和盟軍打仗
[00:22:45.080 --> 00:22:47.080]  德國和盟軍打仗
[00:22:47.080 --> 00:22:49.080]  德國和盟軍打仗
[00:22:49.080 --> 00:22:51.080]  德國和盟軍打仗
[00:22:51.080 --> 00:22:53.080]  德國和盟軍打仗
[00:22:53.080 --> 00:22:55.080]  德國和盟軍打仗
[00:22:55.080 --> 00:22:57.080]  德國和盟軍打仗
[00:22:57.080 --> 00:22:59.080]  德國和盟軍打仗
[00:22:59.080 --> 00:23:01.080]  德國和盟軍打仗
[00:23:01.080 --> 00:23:03.080]  德國和盟軍打仗
[00:23:03.080 --> 00:23:05.080]  德國和盟軍打仗
[00:23:05.080 --> 00:23:07.080]  德國和盟軍打仗
[00:23:07.080 --> 00:23:09.080]  德國和盟軍打仗
[00:23:09.080 --> 00:23:11.080]  德國和盟軍打仗
[00:23:11.080 --> 00:23:13.080]  德國和盟軍打仗
[00:23:13.080 --> 00:23:15.080]  德國和盟軍打仗
[00:23:15.080 --> 00:23:17.080]  德國和盟軍打仗
[00:23:17.080 --> 00:23:19.080]  德國和盟軍打仗
[00:23:19.080 --> 00:23:21.080]  德國和盟軍打仗
[00:23:21.080 --> 00:23:23.080]  德國和盟軍打仗
[00:23:23.080 --> 00:23:25.080]  德國和盟軍打仗
[00:23:25.080 --> 00:23:27.080]  德國和盟軍打仗
[00:23:27.080 --> 00:23:29.080]  德國和盟軍打仗
[00:23:29.080 --> 00:23:31.080]  德國和盟軍打仗
[00:23:31.080 --> 00:23:33.080]  德國和盟軍打仗
[00:23:33.080 --> 00:23:35.080]  德國和盟軍打仗
[00:23:35.080 --> 00:23:37.080]  德國和盟軍打仗
[00:23:37.080 --> 00:23:39.080]  德國和盟軍打仗
[00:23:39.080 --> 00:23:41.080]  德國和盟軍打仗
[00:23:41.080 --> 00:23:43.080]  德國和盟軍打仗
[00:23:43.080 --> 00:23:45.080]  德國和盟軍打仗
[00:23:45.080 --> 00:23:47.080]  德國和盟軍打仗
[00:23:47.080 --> 00:23:49.080]  德國和盟軍打仗
[00:23:49.080 --> 00:23:51.080]  德國和盟軍打仗
[00:23:51.080 --> 00:23:53.080]  德國和盟軍打仗
[00:23:53.080 --> 00:23:55.080]  德國和盟軍打仗
[00:23:55.080 --> 00:23:57.080]  德國和盟軍打仗
[00:23:57.080 --> 00:23:59.080]  德國和盟軍打仗
[00:23:59.080 --> 00:24:01.080]  德國和盟軍打仗
[00:24:01.080 --> 00:24:03.080]  德國和盟軍打仗
[00:24:03.080 --> 00:24:05.080]  德國和盟軍打仗
[00:24:05.080 --> 00:24:07.080]  德國和盟軍打仗
[00:24:07.080 --> 00:24:09.080]  德國和盟軍打仗
[00:24:09.080 --> 00:24:11.080]  德國和盟軍打仗
[00:24:11.080 --> 00:24:13.080]  德國和盟軍打仗
[00:24:13.080 --> 00:24:15.080]  德國和盟軍打仗
[00:24:15.080 --> 00:24:17.080]  德國和盟軍打仗
[00:24:17.080 --> 00:24:19.080]  德國和盟軍打仗
[00:24:19.080 --> 00:24:21.080]  德國和盟軍打仗
[00:24:21.080 --> 00:24:23.080]  德國和盟軍打仗
[00:24:23.080 --> 00:24:25.080]  德國和盟軍打仗
[00:24:25.080 --> 00:24:27.080]  德國和盟軍打仗
[00:24:27.080 --> 00:24:29.080]  德國和盟軍打仗
[00:24:29.080 --> 00:24:31.080]  德國和盟軍打仗
[00:24:31.080 --> 00:24:33.080]  德國和盟軍打仗
[00:24:33.080 --> 00:24:35.080]  德國和盟軍打仗
[00:24:35.080 --> 00:24:37.080]  德國和盟軍打仗
[00:24:37.080 --> 00:24:39.080]  德國和盟軍打仗
[00:24:39.080 --> 00:24:41.080]  德國和盟軍打仗
[00:24:41.080 --> 00:24:43.080]  德國和盟軍打仗
[00:24:43.080 --> 00:24:45.080]  德國和盟軍打仗
[00:24:45.080 --> 00:24:47.080]  德國和盟軍打仗
[00:24:47.080 --> 00:24:49.080]  德國和盟軍打仗
[00:24:49.080 --> 00:24:51.080]  德國和盟軍打仗
[00:24:51.080 --> 00:24:53.080]  德國和盟軍打仗
[00:24:53.080 --> 00:24:55.080]  德國和盟軍打仗
[00:24:55.080 --> 00:24:57.080]  德國和盟軍打仗
[00:24:57.080 --> 00:24:59.080]  德國和盟軍打仗
[00:24:59.080 --> 00:25:01.080]  德國和盟軍打仗
[00:25:01.080 --> 00:25:03.080]  德國和盟軍打仗
[00:25:03.080 --> 00:25:05.080]  德國和盟軍打仗
[00:25:05.080 --> 00:25:07.080]  德國和盟軍打仗
[00:25:07.080 --> 00:25:09.080]  德國和盟軍打仗
[00:25:09.080 --> 00:25:11.080]  德國和盟軍打仗
[00:25:11.080 --> 00:25:13.080]  德國和盟軍打仗
[00:25:13.080 --> 00:25:15.080]  德國和盟軍打仗
[00:25:15.080 --> 00:25:17.080]  德國和盟軍打仗
[00:25:17.080 --> 00:25:19.080]  德國和盟軍打仗
[00:25:19.080 --> 00:25:21.080]  德國和盟軍打仗
[00:25:21.080 --> 00:25:23.080]  德國和盟軍打仗
[00:25:23.080 --> 00:25:25.080]  德國和盟軍打仗
[00:25:25.080 --> 00:25:27.080]  德國和盟軍打仗
[00:25:27.080 --> 00:25:29.080]  德國和盟軍打仗
[00:25:29.080 --> 00:25:31.080]  德國和盟軍打仗
[00:25:31.080 --> 00:25:33.080]  德國和盟軍打仗
[00:25:33.080 --> 00:25:35.080]  德國和盟軍打仗
[00:25:35.080 --> 00:25:37.080]  德國和盟軍打仗
[00:25:37.080 --> 00:25:39.080]  德國和盟軍打仗
[00:25:39.080 --> 00:25:41.080]  德國和盟軍打仗
[00:25:41.080 --> 00:25:43.080]  德國和盟軍打仗
[00:25:43.080 --> 00:25:45.080]  德國和盟軍打仗
[00:25:45.080 --> 00:25:47.080]  德國和盟軍打仗
[00:25:47.080 --> 00:25:49.080]  德國和盟軍打仗
[00:25:49.080 --> 00:25:51.080]  德國和盟軍打仗
[00:25:51.080 --> 00:25:53.080]  德國和盟軍打仗
[00:25:53.080 --> 00:25:55.080]  德國和盟軍打仗
[00:25:55.080 --> 00:25:57.080]  德國和盟軍打仗
[00:25:57.080 --> 00:25:59.080]  德國和盟軍打仗
[00:25:59.080 --> 00:26:01.080]  德國和盟軍打仗
[00:26:01.080 --> 00:26:03.080]  德國和盟軍打仗
[00:26:03.080 --> 00:26:05.080]  德國和盟軍打仗
[00:26:05.080 --> 00:26:07.080]  德國和盟軍打仗
[00:26:07.080 --> 00:26:09.080]  德國和盟軍打仗
[00:26:09.080 --> 00:26:11.080]  德國和盟軍打仗
[00:26:11.080 --> 00:26:13.080]  德國和盟軍打仗
[00:26:13.080 --> 00:26:15.080]  德國和盟軍打仗
[00:26:15.080 --> 00:26:17.080]  德國和盟軍打仗
[00:26:17.080 --> 00:26:19.080]  德國和盟軍打仗
[00:26:19.080 --> 00:26:21.080]  德國和盟軍打仗
[00:26:21.080 --> 00:26:23.080]  德國和盟軍打仗
[00:26:23.080 --> 00:26:25.080]  德國和盟軍打仗
[00:26:25.080 --> 00:26:27.080]  德國和盟軍打仗
[00:26:27.080 --> 00:26:29.080]  德國和盟軍打仗
[00:26:29.080 --> 00:26:31.080]  德國和盟軍打仗
[00:26:31.080 --> 00:26:33.080]  德國和盟軍打仗
[00:26:33.080 --> 00:26:35.080]  德國和盟軍打仗
[00:26:35.080 --> 00:26:37.080]  德國和盟軍打仗
[00:26:37.080 --> 00:26:39.080]  德國和盟軍打仗
[00:26:39.080 --> 00:26:41.080]  德國和盟軍打仗
[00:26:41.080 --> 00:26:43.080]  德國和盟軍打仗
[00:26:43.080 --> 00:26:45.080]  德國和盟軍打仗
[00:26:45.080 --> 00:26:47.080]  德國和盟軍打仗
[00:26:47.080 --> 00:26:49.080]  德國和盟軍打仗
[00:26:49.080 --> 00:26:51.080]  德國和盟軍打仗
[00:26:51.080 --> 00:26:53.080]  德國和盟軍打仗
[00:26:53.080 --> 00:26:55.080]  德國和盟軍打仗
[00:26:55.080 --> 00:26:57.080]  德國和盟軍打仗
[00:26:57.080 --> 00:26:59.080]  德國和盟軍打仗
[00:26:59.080 --> 00:27:01.080]  德國和盟軍打仗
[00:27:01.080 --> 00:27:03.080]  德國和盟軍打仗
[00:27:03.080 --> 00:27:05.080]  德國和盟軍打仗
[00:27:05.080 --> 00:27:07.080]  德國和盟軍打仗
[00:27:07.080 --> 00:27:09.080]  德國和盟軍打仗
[00:27:09.080 --> 00:27:11.080]  德國和盟軍打仗
[00:27:11.080 --> 00:27:13.080]  德國和盟軍打仗
[00:27:13.080 --> 00:27:15.080]  德國和盟軍打仗
[00:27:15.080 --> 00:27:17.080]  德國和盟軍打仗
[00:27:17.080 --> 00:27:19.080]  德國和盟軍打仗
[00:27:19.080 --> 00:27:21.080]  德國和盟軍打仗
[00:27:21.080 --> 00:27:23.080]  德國和盟軍打仗
[00:27:23.080 --> 00:27:25.080]  德國和盟軍打仗
[00:27:25.080 --> 00:27:27.080]  德國和盟軍打仗
[00:27:27.080 --> 00:27:29.080]  德國和盟軍打仗
[00:27:29.080 --> 00:27:31.080]  德國和盟軍打仗
[00:27:31.080 --> 00:27:33.080]  德國和盟軍打仗
[00:27:33.080 --> 00:27:35.080]  德國和盟軍打仗
[00:27:35.080 --> 00:27:37.080]  德國和盟軍打仗
[00:27:37.080 --> 00:27:39.080]  德國和盟軍打仗
[00:27:39.080 --> 00:27:41.080]  德國和盟軍打仗
[00:27:41.080 --> 00:27:43.080]  德國和盟軍打仗
[00:27:43.080 --> 00:27:45.080]  德國和盟軍打仗
[00:27:45.080 --> 00:27:47.080]  德國和盟軍打仗
[00:27:47.080 --> 00:27:49.080]  德國和盟軍打仗
[00:27:49.080 --> 00:27:51.080]  德國和盟軍打仗
[00:27:51.080 --> 00:27:53.080]  德國和盟軍打仗
[00:27:53.080 --> 00:27:55.080]  德國和盟軍打仗
[00:27:55.080 --> 00:27:57.080]  德國和盟軍打仗
[00:27:57.080 --> 00:27:59.080]  德國和盟軍打仗
[00:27:59.080 --> 00:28:01.080]  德國和盟軍打仗
[00:28:01.080 --> 00:28:03.080]  德國和盟軍打仗
[00:28:03.080 --> 00:28:05.080]  德國和盟軍打仗
[00:28:05.080 --> 00:28:07.080]  德國和盟軍打仗
[00:28:07.080 --> 00:28:09.080]  德國和盟軍打仗
[00:28:09.080 --> 00:28:11.080]  德國和盟軍打仗
[00:28:11.080 --> 00:28:13.080]  德國和盟軍打仗
[00:28:13.080 --> 00:28:15.080]  德國和盟軍打仗
[00:28:15.080 --> 00:28:17.080]  德國和盟軍打仗
[00:28:17.080 --> 00:28:19.080]  德國和盟軍打仗
[00:28:19.080 --> 00:28:21.080]  德國和盟軍打仗
[00:28:21.080 --> 00:28:23.080]  德國和盟軍打仗
[00:28:23.080 --> 00:28:25.080]  德國和盟軍打仗
[00:28:25.080 --> 00:28:27.080]  德國和盟軍打仗
[00:28:27.080 --> 00:28:29.080]  德國和盟軍打仗
[00:28:29.080 --> 00:28:31.080]  德國和盟軍打仗
[00:28:31.080 --> 00:28:33.080]  德國和盟軍打仗
[00:28:33.080 --> 00:28:35.080]  德國和盟軍打仗
[00:28:35.080 --> 00:28:37.080]  德國和盟軍打仗
[00:28:37.080 --> 00:28:39.080]  德國和盟軍打仗
[00:28:39.080 --> 00:28:41.080]  德國和盟軍打仗
[00:28:41.080 --> 00:28:43.080]  德國和盟軍打仗
[00:28:43.080 --> 00:28:45.080]  德國和盟軍打仗
[00:28:45.080 --> 00:28:47.080]  德國和盟軍打仗
[00:28:47.080 --> 00:28:49.080]  德國和盟軍打仗
[00:28:49.080 --> 00:28:51.080]  德國和盟軍打仗
[00:28:51.080 --> 00:28:53.080]  德國和盟軍打仗
[00:28:53.080 --> 00:28:55.080]  德國和盟軍打仗
[00:28:55.080 --> 00:28:57.080]  德國和盟軍打仗
[00:28:57.080 --> 00:28:59.080]  德國和盟軍打仗
[00:28:59.080 --> 00:29:01.080]  德國和盟軍打仗
[00:29:01.080 --> 00:29:03.080]  德國和盟軍打仗
[00:29:03.080 --> 00:29:05.080]  德國和盟軍打仗
[00:29:05.080 --> 00:29:07.080]  德國和盟軍打仗
[00:29:07.080 --> 00:29:09.080]  德國和盟軍打仗
[00:29:09.080 --> 00:29:11.080]  德國和盟軍打仗
[00:29:11.080 --> 00:29:13.080]  德國和盟軍打仗
[00:29:13.080 --> 00:29:15.080]  德國和盟軍打仗
