
[00:00:00.000 --> 00:00:05.460]  今日教育主日,我們要有一個在這方面的思想,我們先有個祈禱
[00:22:36.340 --> 00:22:38.180]  黏著我們
[00:22:38.180 --> 00:22:41.180]  他就會受我們培育
[00:22:41.180 --> 00:22:42.900]  我們就會影響他
[00:22:42.900 --> 00:22:46.580]  而教育最重要的就是
[00:22:46.580 --> 00:22:49.220]  除了教就是育
[00:22:49.220 --> 00:22:50.540]  三條路
[00:22:50.540 --> 00:22:52.020]  通向世界的
[00:22:52.020 --> 00:22:54.180]  我們要將他們應該學到的
[00:22:54.180 --> 00:22:56.700]  知識和技能教會他
[00:22:56.700 --> 00:22:59.540]  通向生命的路
[00:22:59.540 --> 00:23:03.620]  我們應該盡可能培育他的生命
[00:23:03.620 --> 00:23:05.780]  變得更加有品格
[00:23:05.780 --> 00:23:06.700]  堅強
[00:23:06.700 --> 00:23:07.940]  慷慨
[00:23:07.940 --> 00:23:09.540]  愉快
[00:23:09.540 --> 00:23:10.780]  積極
[00:23:10.780 --> 00:23:11.780]  通向上帝的路
[00:23:11.780 --> 00:23:14.340]  我們將一種永恆的信念
[00:23:14.340 --> 00:23:17.020]  可以傳遞給他
[00:23:17.020 --> 00:23:21.100]  今日學生都在人生的起點那裏
[00:23:21.100 --> 00:23:24.100]  他們怎樣選擇當行的路
[00:23:24.100 --> 00:23:26.420]  就是適合他們自己的
[00:23:26.420 --> 00:23:32.980]  適合他們的個性發揮的
[00:23:32.980 --> 00:23:36.500]  正確的路
[00:23:36.500 --> 00:23:37.420]  對的
[00:23:37.420 --> 00:23:39.980]  有正確的價值觀
[00:23:39.980 --> 00:23:42.300]  有價值的路
[00:23:42.300 --> 00:23:44.500]  而且他掌握了之後
[00:23:44.500 --> 00:23:46.780]  他可以深化到一個程度
[00:23:46.780 --> 00:23:48.940]  是到腦都不偏離的
[00:23:48.940 --> 00:23:51.420]  是可以終身去持守的
[00:23:51.420 --> 00:23:54.180]  這個就是對每一個學生的挑戰
[00:23:54.180 --> 00:23:56.460]  也是對每一個老師
[00:23:56.460 --> 00:23:58.140]  每一個教育工作者
[00:23:58.140 --> 00:24:01.580]  每一個家長的挑戰
[00:24:01.580 --> 00:24:07.140]  願上帝賜恩加力給我們
