
[00:00:00.000 --> 00:00:05.000]  四年一度的世界盃早幾天就結束了
[00:13:20.000 --> 00:13:21.000]  這句說話其實說了一個人生的事實
[00:13:21.000 --> 00:13:22.000]  這句說話其實說了一個人生的事實
[00:13:22.000 --> 00:13:23.000]  這句說話其實說了一個人生的事實
[00:13:23.000 --> 00:13:24.000]  這句說話其實說了一個人生的事實
[00:13:24.000 --> 00:13:25.000]  這句說話其實說了一個人生的事實
[00:13:25.000 --> 00:13:26.000]  這句說話其實說了一個人生的事實
[00:13:26.000 --> 00:13:27.000]  這句說話其實說了一個人生的事實
[00:13:27.000 --> 00:13:28.000]  這句說話其實說了一個人生的事實
[00:13:28.000 --> 00:13:29.000]  這句說話其實說了一個人生的事實
[00:13:29.000 --> 00:13:30.000]  這句說話其實說了一個人生的事實
[00:13:30.000 --> 00:13:37.000]  這句說話其實說了一個人生的事實
[00:13:37.000 --> 00:13:38.000]  這句說話其實說了一個人生的事實
[00:13:38.000 --> 00:13:39.000]  這句說話其實說了一個人生的事實
[00:13:39.000 --> 00:13:40.000]  這句說話其實說了一個人生的事實
[00:13:40.000 --> 00:13:41.000]  這句說話其實說了一個人生的事實
[00:13:41.000 --> 00:13:42.000]  這句說話其實說了一個人生的事實
[00:13:42.000 --> 00:13:43.000]  這句說話其實說了一個人生的事實
[00:13:43.000 --> 00:13:44.000]  這句說話其實說了一個人生的事實
[00:13:44.000 --> 00:13:45.000]  這句說話其實說了一個人生的事實
[00:13:45.000 --> 00:13:46.000]  這句說話其實說了一個人生的事實
[00:13:46.000 --> 00:13:47.000]  這句說話其實說了一個人生的事實
[00:13:47.000 --> 00:13:48.000]  這句說話其實說了一個人生的事實
[00:13:48.000 --> 00:13:49.000]  這句說話其實說了一個人生的事實
[00:13:49.000 --> 00:13:50.000]  這句說話其實說了一個人生的事實
[00:13:50.000 --> 00:14:01.000]  這句說話其實說了一個人生的事實
[00:14:01.000 --> 00:14:02.000]  這句說話其實說了一個人生的事實
[00:14:02.000 --> 00:14:03.000]  這句說話其實說了一個人生的事實
[00:14:03.000 --> 00:14:04.000]  這句說話其實說了一個人生的事實
[00:14:04.000 --> 00:14:05.000]  這句說話其實說了一個人生的事實
[00:14:05.000 --> 00:14:06.000]  這句說話其實說了一個人生的事實
[00:14:06.000 --> 00:14:07.000]  這句說話其實說了一個人生的事實
[00:14:07.000 --> 00:14:08.000]  這句說話其實說了一個人生的事實
[00:14:08.000 --> 00:14:09.000]  這句說話其實說了一個人生的事實
[00:14:09.000 --> 00:14:10.000]  這句說話其實說了一個人生的事實
[00:14:10.000 --> 00:14:11.000]  這句說話其實說了一個人生的事實
[00:14:11.000 --> 00:14:12.000]  這句說話其實說了一個人生的事實
[00:14:12.000 --> 00:14:13.000]  這句說話其實說了一個人生的事實
[00:14:13.000 --> 00:14:14.000]  這句說話其實說了一個人生的事實
[00:14:14.000 --> 00:14:21.000]  這句說話其實說了一個人生的事實
[00:14:21.000 --> 00:14:22.000]  這句說話其實說了一個人生的事實
[00:14:22.000 --> 00:14:23.000]  這句說話其實說了一個人生的事實
[00:14:23.000 --> 00:14:24.000]  這句說話其實說了一個人生的事實
[00:14:24.000 --> 00:14:25.000]  這句說話其實說了一個人生的事實
[00:14:25.000 --> 00:14:26.000]  這句說話其實說了一個人生的事實
[00:14:26.000 --> 00:14:27.000]  這句說話其實說了一個人生的事實
[00:14:27.000 --> 00:14:28.000]  這句說話其實說了一個人生的事實
[00:14:28.000 --> 00:14:29.000]  這句說話其實說了一個人生的事實
[00:14:29.000 --> 00:14:30.000]  這句說話其實說了一個人生的事實
[00:14:30.000 --> 00:14:31.000]  這句說話其實說了一個人生的事實
[00:14:31.000 --> 00:14:32.000]  這句說話其實說了一個人生的事實
[00:14:32.000 --> 00:14:33.000]  這句說話其實說了一個人生的事實
[00:14:33.000 --> 00:14:34.000]  這句說話其實說了一個人生的事實
[00:14:34.000 --> 00:14:48.000]  這句說話其實說了一個人生的事實
[00:14:48.000 --> 00:14:49.000]  這句說話其實說了一個人生的事實
[00:14:49.000 --> 00:14:50.000]  這句說話其實說了一個人生的事實
[00:14:50.000 --> 00:14:51.000]  這句說話其實說了一個人生的事實
[00:14:51.000 --> 00:14:52.000]  這句說話其實說了一個人生的事實
[00:14:52.000 --> 00:14:53.000]  這句說話其實說了一個人生的事實
[00:14:53.000 --> 00:14:54.000]  這句說話其實說了一個人生的事實
[00:14:54.000 --> 00:14:55.000]  這句說話其實說了一個人生的事實
[00:14:55.000 --> 00:14:56.000]  這句說話其實說了一個人生的事實
[00:14:56.000 --> 00:14:57.000]  這句說話其實說了一個人生的事實
[00:14:57.000 --> 00:14:58.000]  這句說話其實說了一個人生的事實
[00:14:58.000 --> 00:14:59.000]  這句說話其實說了一個人生的事實
[00:14:59.000 --> 00:15:00.000]  這句說話其實說了一個人生的事實
[00:15:00.000 --> 00:15:01.000]  這句說話其實說了一個人生的事實
[00:15:01.000 --> 00:15:05.000]  這句說話其實說了一個人生的事實
[00:15:05.000 --> 00:15:06.000]  這句說話其實說了一個人生的事實
[00:15:06.000 --> 00:15:07.000]  這句說話其實說了一個人生的事實
[00:15:07.000 --> 00:15:08.000]  這句說話其實說了一個人生的事實
[00:15:08.000 --> 00:15:09.000]  這句說話其實說了一個人生的事實
[00:15:09.000 --> 00:15:10.000]  這句說話其實說了一個人生的事實
[00:15:10.000 --> 00:15:11.000]  這句說話其實說了一個人生的事實
[00:15:11.000 --> 00:15:12.000]  這句說話其實說了一個人生的事實
[00:15:12.000 --> 00:15:13.000]  這句說話其實說了一個人生的事實
[00:15:13.000 --> 00:15:14.000]  這句說話其實說了一個人生的事實
[00:15:14.000 --> 00:15:15.000]  這句說話其實說了一個人生的事實
[00:15:15.000 --> 00:15:16.000]  這句說話其實說了一個人生的事實
[00:15:16.000 --> 00:15:17.000]  這句說話其實說了一個人生的事實
[00:15:17.000 --> 00:15:18.000]  這句說話其實說了一個人生的事實
[00:15:18.000 --> 00:15:32.000]  這句說話其實說了一個人生的事實
[00:15:32.000 --> 00:15:33.000]  這句說話其實說了一個人生的事實
[00:15:33.000 --> 00:15:34.000]  這句說話其實說了一個人生的事實
[00:15:34.000 --> 00:15:35.000]  這句說話其實說了一個人生的事實
[00:15:35.000 --> 00:15:36.000]  這句說話其實說了一個人生的事實
[00:15:36.000 --> 00:15:37.000]  這句說話其實說了一個人生的事實
[00:15:37.000 --> 00:15:38.000]  這句說話其實說了一個人生的事實
[00:15:38.000 --> 00:15:39.000]  這句說話其實說了一個人生的事實
[00:15:39.000 --> 00:15:40.000]  這句說話其實說了一個人生的事實
[00:15:40.000 --> 00:15:41.000]  這句說話其實說了一個人生的事實
[00:15:41.000 --> 00:15:42.000]  這句說話其實說了一個人生的事實
[00:15:42.000 --> 00:15:43.000]  這句說話其實說了一個人生的事實
[00:15:43.000 --> 00:15:44.000]  這句說話其實說了一個人生的事實
[00:15:44.000 --> 00:15:45.000]  這句說話其實說了一個人生的事實
[00:15:45.000 --> 00:15:50.000]  這句說話其實說了一個人生的事實
[00:15:50.000 --> 00:15:51.000]  這句說話其實說了一個人生的事實
[00:15:51.000 --> 00:15:52.000]  這句說話其實說了一個人生的事實
[00:15:52.000 --> 00:15:53.000]  這句說話其實說了一個人生的事實
[00:15:53.000 --> 00:15:54.000]  這句說話其實說了一個人生的事實
[00:15:54.000 --> 00:15:55.000]  這句說話其實說了一個人生的事實
[00:15:55.000 --> 00:15:56.000]  這句說話其實說了一個人生的事實
[00:15:56.000 --> 00:15:57.000]  這句說話其實說了一個人生的事實
[00:15:57.000 --> 00:15:58.000]  這句說話其實說了一個人生的事實
[00:15:58.000 --> 00:15:59.000]  這句說話其實說了一個人生的事實
[00:15:59.000 --> 00:16:00.000]  這句說話其實說了一個人生的事實
[00:16:00.000 --> 00:16:01.000]  這句說話其實說了一個人生的事實
[00:16:01.000 --> 00:16:02.000]  這句說話其實說了一個人生的事實
[00:16:02.000 --> 00:16:03.000]  這句說話其實說了一個人生的事實
[00:16:03.000 --> 00:16:30.000]  這句說話其實說了一個人生的事實
[00:16:33.000 --> 00:16:34.000]  這句說話其實說了一個人生的事實
[00:16:34.000 --> 00:16:36.000]  這句說話其實說了一個人生的事實
[00:16:36.000 --> 00:16:37.000]  這句說話其實說了一個人生的事實
[00:16:37.000 --> 00:16:38.000]  這句說話其實說了一個人生的事實
[00:16:38.000 --> 00:16:39.000]  這句說話其實說了一個人生的事實
[00:16:39.000 --> 00:16:40.000]  這句說話其實說了一個人生的事實
[00:16:40.000 --> 00:16:41.000]  這句說話其實說了一個人生的事實
[00:16:41.000 --> 00:16:42.000]  這句說話其實說了一個人生的事實
[00:16:42.000 --> 00:16:43.000]  這句說話其實說了一個人生的事實
[00:16:43.000 --> 00:16:44.000]  這句說話其實說了一個人生的事實
[00:16:44.000 --> 00:16:45.000]  這句說話其實說了一個人生的事實
[00:16:45.000 --> 00:16:46.000]  這句說話其實說了一個人生的事實
[00:16:46.000 --> 00:16:47.000]  這句說話其實說了一個人生的事實
[00:16:47.000 --> 00:16:48.000]  這句說話其實說了一個人生的事實
[00:16:48.000 --> 00:17:10.000]  這句說話其實說了一個人生的事實
[00:17:18.000 --> 00:17:46.000]  這句說話其實說了一個人生的事實
[00:17:48.000 --> 00:17:50.000]  這句說話其實說了一個人生的事實
[00:17:50.000 --> 00:17:51.000]  這句說話其實說了一個人生的事實
[00:17:51.000 --> 00:17:52.000]  這句說話其實說了一個人生的事實
[00:17:52.000 --> 00:17:53.000]  這句說話其實說了一個人生的事實
[00:17:53.000 --> 00:17:54.000]  這句說話其實說了一個人生的事實
[00:17:54.000 --> 00:17:55.000]  這句說話其實說了一個人生的事實
[00:17:55.000 --> 00:17:56.000]  這句說話其實說了一個人生的事實
[00:17:56.000 --> 00:17:57.000]  這句說話其實說了一個人生的事實
[00:17:57.000 --> 00:17:58.000]  這句說話其實說了一個人生的事實
[00:17:58.000 --> 00:17:59.000]  這句說話其實說了一個人生的事實
[00:17:59.000 --> 00:18:00.000]  這句說話其實說了一個人生的事實
[00:18:00.000 --> 00:18:01.000]  這句說話其實說了一個人生的事實
[00:18:01.000 --> 00:18:02.000]  這句說話其實說了一個人生的事實
[00:18:02.000 --> 00:18:03.000]  這句說話其實說了一個人生的事實
[00:18:03.000 --> 00:18:18.000]  這句說話其實說了一個人生的事實
[00:18:33.000 --> 00:19:02.000]  這句說話其實說了一個人生的事實
[00:19:03.000 --> 00:19:04.000]  這句說話其實說了一個人生的事實
[00:19:04.000 --> 00:19:05.000]  這句說話其實說了一個人生的事實
[00:19:05.000 --> 00:19:06.000]  這句說話其實說了一個人生的事實
[00:19:06.000 --> 00:19:07.000]  這句說話其實說了一個人生的事實
[00:19:07.000 --> 00:19:08.000]  這句說話其實說了一個人生的事實
[00:19:08.000 --> 00:19:09.000]  這句說話其實說了一個人生的事實
[00:19:09.000 --> 00:19:10.000]  這句說話其實說了一個人生的事實
[00:19:10.000 --> 00:19:11.000]  這句說話其實說了一個人生的事實
[00:19:11.000 --> 00:19:12.000]  這句說話其實說了一個人生的事實
[00:19:12.000 --> 00:19:13.000]  這句說話其實說了一個人生的事實
[00:19:13.000 --> 00:19:14.000]  這句說話其實說了一個人生的事實
[00:19:14.000 --> 00:19:15.000]  這句說話其實說了一個人生的事實
[00:19:15.000 --> 00:19:43.000]  這句說話其實說了一個人生的事實
[00:19:43.000 --> 00:19:46.000]  這句說話其實說了一個人生的事實
[00:19:46.000 --> 00:19:47.000]  這句說話其實說了一個人生的事實
[00:19:47.000 --> 00:19:48.000]  這句說話其實說了一個人生的事實
[00:19:48.000 --> 00:19:49.000]  這句說話其實說了一個人生的事實
[00:19:49.000 --> 00:19:50.000]  這句說話其實說了一個人生的事實
[00:19:50.000 --> 00:19:51.000]  這句說話其實說了一個人生的事實
[00:19:51.000 --> 00:19:52.000]  這句說話其實說了一個人生的事實
[00:19:52.000 --> 00:19:53.000]  這句說話其實說了一個人生的事實
[00:19:53.000 --> 00:19:54.000]  這句說話其實說了一個人生的事實
[00:19:54.000 --> 00:19:55.000]  這句說話其實說了一個人生的事實
[00:19:55.000 --> 00:19:56.000]  這句說話其實說了一個人生的事實
[00:19:56.000 --> 00:19:57.000]  這句說話其實說了一個人生的事實
[00:19:57.000 --> 00:19:58.000]  這句說話其實說了一個人生的事實
[00:19:58.000 --> 00:19:59.000]  這句說話其實說了一個人生的事實
[00:19:59.000 --> 00:20:13.000]  這句說話其實說了一個人生的事實
[00:20:13.000 --> 00:20:14.000]  這句說話其實說了一個人生的事實
[00:20:14.000 --> 00:20:15.000]  這句說話其實說了一個人生的事實
[00:20:15.000 --> 00:20:16.000]  這句說話其實說了一個人生的事實
[00:20:16.000 --> 00:20:17.000]  這句說話其實說了一個人生的事實
[00:20:17.000 --> 00:20:18.000]  這句說話其實說了一個人生的事實
[00:20:18.000 --> 00:20:19.000]  這句說話其實說了一個人生的事實
[00:20:19.000 --> 00:20:20.000]  這句說話其實說了一個人生的事實
[00:20:20.000 --> 00:20:21.000]  這句說話其實說了一個人生的事實
[00:20:21.000 --> 00:20:22.000]  這句說話其實說了一個人生的事實
[00:20:22.000 --> 00:20:23.000]  這句說話其實說了一個人生的事實
[00:20:23.000 --> 00:20:24.000]  這句說話其實說了一個人生的事實
[00:20:24.000 --> 00:20:25.000]  這句說話其實說了一個人生的事實
[00:20:25.000 --> 00:20:26.000]  這句說話其實說了一個人生的事實
[00:20:26.000 --> 00:20:29.000]  這句說話其實說了一個人生的事實
[00:20:29.000 --> 00:20:30.000]  這句說話其實說了一個人生的事實
[00:20:30.000 --> 00:20:31.000]  這句說話其實說了一個人生的事實
[00:20:31.000 --> 00:20:32.000]  這句說話其實說了一個人生的事實
[00:20:32.000 --> 00:20:33.000]  這句說話其實說了一個人生的事實
[00:20:33.000 --> 00:20:34.000]  這句說話其實說了一個人生的事實
[00:20:34.000 --> 00:20:35.000]  這句說話其實說了一個人生的事實
[00:20:35.000 --> 00:20:36.000]  這句說話其實說了一個人生的事實
[00:20:36.000 --> 00:20:37.000]  這句說話其實說了一個人生的事實
[00:20:37.000 --> 00:20:38.000]  這句說話其實說了一個人生的事實
[00:20:38.000 --> 00:20:39.000]  這句說話其實說了一個人生的事實
[00:20:39.000 --> 00:20:40.000]  這句說話其實說了一個人生的事實
[00:20:40.000 --> 00:20:41.000]  這句說話其實說了一個人生的事實
[00:20:41.000 --> 00:20:42.000]  這句說話其實說了一個人生的事實
[00:20:42.000 --> 00:21:10.000]  這句說話其實說了一個人生的事實
[00:21:12.000 --> 00:21:14.000]  這句說話其實說了一個人生的事實
[00:21:14.000 --> 00:21:15.000]  這句說話其實說了一個人生的事實
[00:21:15.000 --> 00:21:16.000]  這句說話其實說了一個人生的事實
[00:21:16.000 --> 00:21:17.000]  這句說話其實說了一個人生的事實
[00:21:17.000 --> 00:21:18.000]  這句說話其實說了一個人生的事實
[00:21:18.000 --> 00:21:19.000]  這句說話其實說了一個人生的事實
[00:21:19.000 --> 00:21:20.000]  這句說話其實說了一個人生的事實
[00:21:20.000 --> 00:21:21.000]  這句說話其實說了一個人生的事實
[00:21:21.000 --> 00:21:22.000]  這句說話其實說了一個人生的事實
[00:21:22.000 --> 00:21:23.000]  這句說話其實說了一個人生的事實
[00:21:23.000 --> 00:21:24.000]  這句說話其實說了一個人生的事實
[00:21:24.000 --> 00:21:25.000]  這句說話其實說了一個人生的事實
[00:21:25.000 --> 00:21:26.000]  這句說話其實說了一個人生的事實
[00:21:26.000 --> 00:21:27.000]  這句說話其實說了一個人生的事實
[00:21:27.000 --> 00:21:56.000]  這句說話其實說了一個人生的事實
[00:21:57.000 --> 00:22:26.000]  這句說話其實說了一個人生的事實
[00:22:27.000 --> 00:22:51.000]  這句說話其實說了一個人生的事實
[00:22:51.000 --> 00:22:52.000]  這句說話其實說了一個人生的事實
[00:22:52.000 --> 00:22:58.000]  這句說話其實說了一個人生的事實
[00:22:58.000 --> 00:22:59.000]  這句說話其實說了一個人生的事實
[00:22:59.000 --> 00:23:00.000]  這句說話其實說了一個人生的事實
[00:23:00.000 --> 00:23:01.000]  這句說話其實說了一個人生的事實
[00:23:01.000 --> 00:23:02.000]  這句說話其實說了一個人生的事實
[00:23:02.000 --> 00:23:03.000]  這句說話其實說了一個人生的事實
[00:23:03.000 --> 00:23:04.000]  這句說話其實說了一個人生的事實
[00:23:04.000 --> 00:23:05.000]  這句說話其實說了一個人生的事實
[00:23:05.000 --> 00:23:06.000]  這句說話其實說了一個人生的事實
[00:23:06.000 --> 00:23:07.000]  這句說話其實說了一個人生的事實
[00:23:07.000 --> 00:23:08.000]  這句說話其實說了一個人生的事實
[00:23:08.000 --> 00:23:09.000]  這句說話其實說了一個人生的事實
[00:23:09.000 --> 00:23:10.000]  這句說話其實說了一個人生的事實
[00:23:10.000 --> 00:23:11.000]  這句說話其實說了一個人生的事實
[00:23:11.000 --> 00:23:22.000]  這句說話其實說了一個人生的事實
[00:23:22.000 --> 00:23:23.000]  這句說話其實說了一個人生的事實
[00:23:23.000 --> 00:23:24.000]  這句說話其實說了一個人生的事實
[00:23:24.000 --> 00:23:25.000]  這句說話其實說了一個人生的事實
[00:23:25.000 --> 00:23:26.000]  這句說話其實說了一個人生的事實
[00:23:26.000 --> 00:23:27.000]  這句說話其實說了一個人生的事實
[00:23:27.000 --> 00:23:28.000]  這句說話其實說了一個人生的事實
[00:23:28.000 --> 00:23:29.000]  這句說話其實說了一個人生的事實
[00:23:29.000 --> 00:23:30.000]  這句說話其實說了一個人生的事實
[00:23:30.000 --> 00:23:31.000]  這句說話其實說了一個人生的事實
[00:23:31.000 --> 00:23:32.000]  這句說話其實說了一個人生的事實
[00:23:32.000 --> 00:23:33.000]  這句說話其實說了一個人生的事實
[00:23:33.000 --> 00:23:34.000]  這句說話其實說了一個人生的事實
[00:23:34.000 --> 00:23:35.000]  這句說話其實說了一個人生的事實
[00:23:35.000 --> 00:23:41.000]  這句說話其實說了一個人生的事實
[00:23:41.000 --> 00:23:42.000]  這句說話其實說了一個人生的事實
[00:23:42.000 --> 00:23:43.000]  這句說話其實說了一個人生的事實
[00:23:43.000 --> 00:23:44.000]  這句說話其實說了一個人生的事實
[00:23:44.000 --> 00:23:45.000]  這句說話其實說了一個人生的事實
[00:23:45.000 --> 00:23:46.000]  這句說話其實說了一個人生的事實
[00:23:46.000 --> 00:23:47.000]  這句說話其實說了一個人生的事實
[00:23:47.000 --> 00:23:48.000]  這句說話其實說了一個人生的事實
[00:23:48.000 --> 00:23:49.000]  這句說話其實說了一個人生的事實
[00:23:49.000 --> 00:23:50.000]  這句說話其實說了一個人生的事實
[00:23:50.000 --> 00:23:51.000]  這句說話其實說了一個人生的事實
[00:23:51.000 --> 00:23:52.000]  這句說話其實說了一個人生的事實
[00:23:52.000 --> 00:23:53.000]  這句說話其實說了一個人生的事實
[00:23:53.000 --> 00:23:54.000]  這句說話其實說了一個人生的事實
[00:23:54.000 --> 00:24:05.000]  這句說話其實說了一個人生的事實
[00:24:05.000 --> 00:24:06.000]  這句說話其實說了一個人生的事實
[00:24:06.000 --> 00:24:07.000]  這句說話其實說了一個人生的事實
[00:24:07.000 --> 00:24:08.000]  這句說話其實說了一個人生的事實
[00:24:08.000 --> 00:24:09.000]  這句說話其實說了一個人生的事實
[00:24:09.000 --> 00:24:10.000]  這句說話其實說了一個人生的事實
[00:24:10.000 --> 00:24:11.000]  這句說話其實說了一個人生的事實
[00:24:11.000 --> 00:24:12.000]  這句說話其實說了一個人生的事實
[00:24:12.000 --> 00:24:13.000]  這句說話其實說了一個人生的事實
[00:24:13.000 --> 00:24:14.000]  這句說話其實說了一個人生的事實
[00:24:14.000 --> 00:24:15.000]  這句說話其實說了一個人生的事實
[00:24:15.000 --> 00:24:16.000]  這句說話其實說了一個人生的事實
[00:24:16.000 --> 00:24:17.000]  這句說話其實說了一個人生的事實
[00:24:17.000 --> 00:24:18.000]  這句說話其實說了一個人生的事實
[00:24:18.000 --> 00:24:24.000]  這句說話其實說了一個人生的事實
[00:24:24.000 --> 00:24:25.000]  這句說話其實說了一個人生的事實
[00:24:25.000 --> 00:24:26.000]  這句說話其實說了一個人生的事實
[00:24:26.000 --> 00:24:27.000]  這句說話其實說了一個人生的事實
[00:24:27.000 --> 00:24:28.000]  這句說話其實說了一個人生的事實
[00:24:28.000 --> 00:24:29.000]  這句說話其實說了一個人生的事實
[00:24:29.000 --> 00:24:30.000]  這句說話其實說了一個人生的事實
[00:24:30.000 --> 00:24:31.000]  這句說話其實說了一個人生的事實
[00:24:31.000 --> 00:24:32.000]  這句說話其實說了一個人生的事實
[00:24:32.000 --> 00:24:33.000]  這句說話其實說了一個人生的事實
[00:24:33.000 --> 00:24:34.000]  這句說話其實說了一個人生的事實
[00:24:34.000 --> 00:24:35.000]  這句說話其實說了一個人生的事實
[00:24:35.000 --> 00:24:36.000]  這句說話其實說了一個人生的事實
[00:24:36.000 --> 00:24:37.000]  這句說話其實說了一個人生的事實
[00:24:37.000 --> 00:24:53.000]  這句說話其實說了一個人生的事實
[00:25:07.000 --> 00:25:09.000]  他用智慧來救了一個城市
[00:25:09.000 --> 00:25:10.000]  他用智慧來拯救了一個城市
[00:25:10.000 --> 00:25:11.000]  他用智慧來拯救了一個城市
[00:25:11.000 --> 00:25:12.000]  他用智慧來拯救了一個城市
[00:25:12.000 --> 00:25:13.000]  但是由於他窮 沒人理他
[00:25:13.000 --> 00:25:14.000]  但是由於他窮 沒人理他
[00:25:14.000 --> 00:25:15.000]  但是他很窮 沒有人理會他
[00:25:15.000 --> 00:25:16.000]  但是他很窮 沒有人理會他
[00:25:16.000 --> 00:25:17.000]  雖然他有得著生命的智慧
[00:25:17.000 --> 00:25:18.000]  雖然他有得著生命的智慧
[00:25:18.000 --> 00:25:19.000]  雖然他有得著生命的智慧
[00:25:19.000 --> 00:25:20.000]  雖然他有得著生命的智慧
[00:25:20.000 --> 00:25:21.000]  雖然他有得著生命的智慧
[00:25:21.000 --> 00:25:22.000]  雖然他有得著生命的智慧
[00:25:22.000 --> 00:25:38.000]  但是沒有人聽他說話
[00:25:38.000 --> 00:25:39.000]  情願聽一個智慧人很安靜的說話
[00:25:39.000 --> 00:25:40.000]  情願聽一個智慧人很安靜的說話
[00:25:40.000 --> 00:25:41.000]  勝過聽愚昧人的呼喊
[00:25:41.000 --> 00:25:42.000]  勝過聽愚昧人的呼喊
[00:25:42.000 --> 00:25:43.000]  勝過聽愚昧人的呼喊
[00:25:43.000 --> 00:25:44.000]  勝過聽愚昧人的呼喊
[00:25:44.000 --> 00:25:45.000]  而傳道人所說的智慧人的說話
[00:25:45.000 --> 00:25:46.000]  而傳道人所說的智慧人的說話
[00:25:46.000 --> 00:25:47.000]  而傳道人所說的智慧人的說話
[00:25:47.000 --> 00:25:48.000]  而傳道人所說的智慧人的說話
[00:25:48.000 --> 00:25:49.000]  而傳道人所說的智慧人的說話
[00:25:49.000 --> 00:25:50.000]  而傳道人所說的智慧人的說話
[00:25:50.000 --> 00:25:51.000]  而傳道人所說的智慧人的說話
[00:25:51.000 --> 00:25:52.000]  而傳道人所說的智慧人的說話
[00:25:52.000 --> 00:25:53.000]  就完全記載在聖經裡面
[00:25:53.000 --> 00:25:54.000]  就完全記載在聖經裡面
[00:25:54.000 --> 00:25:55.000]  就全都記載在聖經裡面
[00:25:55.000 --> 00:25:56.000]  就全都記載在聖經裡面
[00:25:56.000 --> 00:25:57.000]  大家都聽過諾貝爾獎
[00:25:57.000 --> 00:25:58.000]  大家都聽過諾貝爾獎
[00:25:58.000 --> 00:25:59.000]  大家都聽過諾貝爾獎
[00:25:59.000 --> 00:26:00.000]  大家知不知道諾貝爾獎是怎樣成立的呢
[00:26:00.000 --> 00:26:01.000]  大家知不知道諾貝爾獎是怎樣成立的呢
[00:26:01.000 --> 00:26:02.000]  大家知道諾貝爾獎是怎樣成立的嗎
[00:26:02.000 --> 00:26:03.000]  諾貝爾這個人是瑞典一個化學家
[00:26:03.000 --> 00:26:04.000]  諾貝爾他是瑞典的一個化學家
[00:26:04.000 --> 00:26:05.000]  他是瑞典的一個化學家
[00:26:05.000 --> 00:26:06.000]  他是瑞典的一個化學家
[00:26:06.000 --> 00:26:23.000]  他發明了炸藥在十九世紀的時候
[00:26:23.000 --> 00:26:31.000]  由於他發明了炸藥令他名成利就
[00:26:31.000 --> 00:26:32.000]  由於他發明了炸藥令他名成利就
[00:26:32.000 --> 00:26:33.000]  他發明了炸藥令他名成利就
[00:26:33.000 --> 00:26:34.000]  有一次他哥哥離開世界
[00:26:34.000 --> 00:26:35.000]  有一次他哥哥去世了
[00:26:35.000 --> 00:26:36.000]  但是報紙弄錯了
[00:26:36.000 --> 00:26:37.000]  但是報紙弄錯了
[00:26:37.000 --> 00:26:38.000]  但是報紙弄錯了
[00:26:38.000 --> 00:26:39.000]  報紙以為諾貝爾死了
[00:26:39.000 --> 00:26:40.000]  報紙以為諾貝爾死了
[00:26:40.000 --> 00:26:41.000]  報紙以為諾貝爾死了
[00:26:41.000 --> 00:26:42.000]  報紙以為諾貝爾死了
[00:26:42.000 --> 00:26:43.000]  在報紙刊登了他的符文
[00:26:43.000 --> 00:26:44.000]  在報紙刊登了他的符文
[00:26:44.000 --> 00:26:45.000]  在報紙刊登了他的符文
[00:26:45.000 --> 00:26:46.000]  在報紙刊登了他的符文
[00:26:46.000 --> 00:26:47.000]  在報紙刊登了他的符文
[00:26:47.000 --> 00:26:48.000]  在報紙刊登了他的符文
[00:26:48.000 --> 00:26:49.000]  在報紙刊登了他的符文
[00:26:49.000 --> 00:26:50.000]  在報紙刊登了他的符文
[00:26:50.000 --> 00:26:51.000]  在報紙刊登了他的符文
[00:26:51.000 --> 00:27:08.000]  這個死亡的富商現在死亡了
[00:27:08.000 --> 00:27:13.000]  他所發明的東西可以一下子讓很多人的死亡
[00:27:13.000 --> 00:27:14.000]  他所發明的東西可以一下子讓很多人的死亡
[00:27:14.000 --> 00:27:15.000]  他所發明的東西可以一下子讓很多人的死亡
[00:27:15.000 --> 00:27:16.000]  他所發明的東西可以一下子讓很多人的死亡
[00:27:16.000 --> 00:27:17.000]  他所發明的東西可以一下子讓很多人的死亡
[00:27:17.000 --> 00:27:18.000]  他所發明的東西可以一下子讓很多人的死亡
[00:27:18.000 --> 00:27:19.000]  他所發明的東西可以一下子讓很多人的死亡
[00:27:19.000 --> 00:27:20.000]  他所發明的東西可以一下子讓很多人的死亡
[00:27:20.000 --> 00:27:22.000]  但是現在是死人了
[00:27:22.000 --> 00:27:25.880]  哇 如果你是諾貝爾看到自己的父母是這樣
[00:27:25.880 --> 00:27:31.200]  如果你是諾貝爾看到這樣的刊登的時候 你會有什麼感覺呢?
[00:27:31.200 --> 00:27:34.000]  哇 他看了之後心裏面很沉重
[00:27:34.000 --> 00:27:36.480]  他看到以後心裏面就很沉重
[00:27:36.480 --> 00:27:38.960]  他說為什麼那些人這樣看我呢?
[00:27:38.960 --> 00:27:41.560]  那為什麼那些人這樣看我呢?
[00:27:41.560 --> 00:27:45.400]  他就跟自己說 他就跟自己說
[00:27:45.400 --> 00:27:47.240]  他不想離開世界之後
[00:27:47.240 --> 00:27:48.880]  他不想自己離開世界以後
[00:27:48.880 --> 00:27:52.720]  整個世界就記住他的發明
[00:27:52.720 --> 00:27:54.640]  是讓整個世界死了這麼多人
[00:27:54.640 --> 00:27:57.600]  他不想別人記住他的發明
[00:27:57.600 --> 00:27:59.720]  是令世界上死了很多的人
[00:27:59.720 --> 00:28:05.720]  所以他就成立了諾貝爾的基金
[00:28:05.720 --> 00:28:08.240]  所以他就成立了諾貝爾基金
[00:28:08.240 --> 00:28:11.560]  每一年都去頒發諾貝爾和平獎
