
[00:00:00.000 --> 00:00:03.580]  感謝天父帶領孩子來到大家當中去服事
[00:18:35.760 --> 00:18:38.000]  小心那些更加聽不到
[00:18:38.000 --> 00:18:40.880]  即管他聽到了
[00:18:40.880 --> 00:18:43.040]  不跑了
[00:18:43.040 --> 00:18:44.880]  你覺得小朋友會不會怎麼樣?
[00:18:44.880 --> 00:18:46.480]  小朋友爬上架之後
[00:18:46.480 --> 00:18:49.440]  他說「好玩啊!跳下來吧!」
[00:18:49.440 --> 00:18:53.080]  「跳下地啊!你還怕?」
[00:18:53.080 --> 00:18:56.760]  我反問父母說不要跑
[00:18:56.760 --> 00:18:59.160]  不要衝的時候是爲了什麼?
[00:18:59.160 --> 00:19:01.640]  是爲了對他不好嗎?
[00:19:01.640 --> 00:19:03.560]  不是
[00:19:03.560 --> 00:19:04.520]  是爲了活着
[00:19:04.520 --> 00:19:05.760]  爲了好
[00:19:05.760 --> 00:19:08.320]  是像律法一樣爲他活着
[00:19:08.320 --> 00:19:11.240]  因爲父母是爲了子女好
[00:19:11.240 --> 00:19:12.840]  爲了可以安全
[00:19:12.840 --> 00:19:14.280]  爲了不要受傷
[00:19:14.280 --> 00:19:17.680]  爲了不要撞到其他人
[00:19:17.680 --> 00:19:19.120]  不過
[00:19:19.120 --> 00:19:21.520]  這些小朋友太想玩了
[00:19:21.520 --> 00:19:23.120]  裏面的那種本性
[00:19:23.120 --> 00:19:24.720]  內裏面的那種慾望
[00:19:24.720 --> 00:19:26.640]  令到他不聽
[00:19:26.640 --> 00:19:29.000]  令到他不理
[00:19:29.000 --> 00:19:30.240]  都不會明白的
[00:19:30.240 --> 00:19:32.120]  你說慢慢他不明白的
[00:19:32.120 --> 00:19:32.880]  反口反口
[00:19:32.880 --> 00:19:34.560]  有多慢?速度有多多?
[00:19:34.560 --> 00:19:36.440]  還要想這些事
[00:19:36.440 --> 00:19:39.840]  更加會不做
[00:19:39.840 --> 00:19:41.520]  小朋友如是
[00:19:41.520 --> 00:19:43.520]  成年人呢?
[00:19:43.520 --> 00:19:47.320]  成年人又何尚不是這樣?
[00:19:47.320 --> 00:19:50.040]  只是我們的形式不同了
[00:19:50.040 --> 00:19:51.720]  律法本來是好的
[00:19:51.720 --> 00:19:55.480]  但律法幫助不了我們守戒命
[00:19:55.480 --> 00:19:56.920]  反而
[00:19:56.920 --> 00:19:59.600]  被罪利用了
[00:19:59.600 --> 00:20:05.360]  反而令到我們自誅四地
[00:20:05.360 --> 00:20:07.000]  對於保羅來說
[00:20:07.000 --> 00:20:10.320]  罪纔是罪大惡極
[00:20:10.320 --> 00:20:11.800]  律法是神賜給我們
[00:20:11.800 --> 00:20:15.040]  讓我們顯示出神的本性
[00:20:15.040 --> 00:20:16.800]  顯示出祂對我們的要求
[00:20:16.800 --> 00:20:20.600]  指示我們那條生命的道路
[00:20:20.600 --> 00:20:23.760]  但律法不是那位私恩的神
[00:20:23.760 --> 00:20:27.320]  人不可將律法取代上帝
[00:20:27.320 --> 00:20:28.560]  如果我們這樣做的時候
[00:20:28.560 --> 00:20:29.440]  反而會被罪
[00:20:29.440 --> 00:20:32.880]  引發我們更多那種反叛的心
[00:20:32.880 --> 00:20:34.480]  更多的罪恨
[00:20:34.480 --> 00:20:37.000]  令到我們傷害到我們自己
[00:20:37.000 --> 00:20:40.520]  亦都傷害到其他人
[00:20:40.520 --> 00:20:43.800]  令人終日活在那種審判之下
[00:20:43.800 --> 00:20:48.480]  這就是我們跟律法之間的那種距離
[00:20:48.480 --> 00:20:49.400]  不過
[00:20:49.400 --> 00:20:50.480]  保羅強調
[00:20:50.480 --> 00:20:51.280]  律法是好的
[00:20:51.280 --> 00:20:53.160]  律法是神聖的
[00:20:53.160 --> 00:20:56.040]  同罪是勢不兩立的
[00:20:56.040 --> 00:20:58.760]  因爲律法是反映了上帝的本性
[00:20:58.760 --> 00:21:02.400]  反映了上帝的那種肺腑心腸
[00:21:02.400 --> 00:21:04.640]  這裏保羅甚至說是戒命
[00:21:04.640 --> 00:21:06.200]  因爲剛纔用十戒
[00:21:06.200 --> 00:21:08.640]  他說戒命和律法其實是一樣的
[00:21:08.640 --> 00:21:11.560]  就是戒命都是神聖的
[00:21:11.560 --> 00:21:12.800]  都是本來是異的
[00:21:12.800 --> 00:21:14.960]  但是是一種公平公正的
[00:21:14.960 --> 00:21:16.320]  而且是好的
[00:21:16.320 --> 00:21:17.160]  善的
[00:21:17.160 --> 00:21:19.800]  爲你好的
[00:21:19.800 --> 00:21:23.440]  這幫明白律法的弟兄
[00:21:23.440 --> 00:21:24.320]  他們就說
[00:21:24.320 --> 00:21:28.840]  他們心裏面突然一個很沉重的去想
[00:21:28.840 --> 00:21:31.160]  律法這麼好
[00:21:31.160 --> 00:21:33.360]  不過律法最終叫我跌倒
[00:21:33.360 --> 00:21:34.520]  叫我犯罪
[00:21:34.520 --> 00:21:36.040]  叫我死亡
[00:21:36.040 --> 00:21:37.880]  保羅說絕對不是
[00:21:37.880 --> 00:21:40.760]  NO
[00:21:40.760 --> 00:21:46.400]  因爲故事還沒完
[00:21:46.400 --> 00:21:47.680]  剛纔不是有一部電視劇嗎
[00:21:47.680 --> 00:21:48.760]  記不記得
[00:21:48.760 --> 00:21:51.600]  記不記得那部電視劇
[00:21:51.600 --> 00:21:54.320]  那位妻子有一天
[00:21:54.320 --> 00:21:57.840]  她在家裏面收拾房子
[00:21:57.840 --> 00:21:58.920]  當她在收拾的時候
[00:21:58.920 --> 00:22:02.680]  在牀下發現了一堆紙
[00:22:02.680 --> 00:22:05.160]  那些紙是什麼
[00:22:05.160 --> 00:22:07.400]  原來她看到那堆紙的時候
[00:22:07.400 --> 00:22:09.800]  她馬上哭
[00:22:09.800 --> 00:22:13.920]  是一種喜樂開心滿足的哭
[00:22:13.920 --> 00:22:16.000]  因爲她發現了什麼
[00:22:16.000 --> 00:22:18.240]  你猜她發現了什麼
[00:22:18.240 --> 00:22:27.360]  發現了以前的前夫留下來的工作名單
[00:22:27.360 --> 00:22:30.080]  但是她發現
[00:22:30.080 --> 00:22:31.160]  其實她現在做的
[00:22:31.160 --> 00:22:34.000]  她現在服侍她愛的丈夫
[00:22:34.000 --> 00:22:37.520]  她做的其實差不多
[00:22:37.520 --> 00:22:39.760]  都是打點家庭
[00:22:39.760 --> 00:22:40.920]  都是做好家庭的事
[00:22:40.920 --> 00:22:42.400]  都是愛惜丈夫
[00:22:42.400 --> 00:22:43.600]  都是那些
[00:22:43.600 --> 00:22:45.360]  甚至她現在做得更加好
[00:22:45.360 --> 00:22:47.240]  更加仔細
[00:22:47.240 --> 00:22:49.760]  更加圓滿
[00:22:49.760 --> 00:22:50.920]  她哭了
[00:22:50.920 --> 00:22:53.400]  是一種開心的哭
[00:22:53.400 --> 00:22:56.240]  因爲原來她不再在牢獄裏面
[00:22:56.240 --> 00:23:01.000]  她在那份滿滿的愛裏面
[00:23:01.000 --> 00:23:01.920]  沒錯
[00:23:01.920 --> 00:23:04.800]  律法是帶不了給我們任何力量
[00:23:04.800 --> 00:23:08.120]  我們去長進我們向着好的
[00:23:08.120 --> 00:23:09.680]  不過在耶穌基督的恩典裏面
[00:23:09.680 --> 00:23:11.920]  就完全不同
[00:23:11.920 --> 00:23:14.520]  當我們仍然是在一種舊的生命
[00:23:14.520 --> 00:23:16.560]  舊的勢力之下的時候
[00:23:16.560 --> 00:23:18.560]  一種老惡在裏面的時候
[00:23:18.560 --> 00:23:20.280]  律法是很遙遠的
[00:23:20.280 --> 00:23:23.400]  是很遙遠的
[00:23:23.400 --> 00:23:27.000]  不過當我們在一個新的生命的時候
[00:23:27.000 --> 00:23:28.960]  原來律法是可以很近
[00:23:28.960 --> 00:23:32.240]  很近很近
[00:23:32.240 --> 00:23:33.840]  所以今天的挑戰是什麼
[00:23:33.840 --> 00:23:35.080]  今天的挑戰就是
[00:23:35.080 --> 00:23:36.400]  我們不再用律法
[00:23:36.400 --> 00:23:39.360]  我們不再用守律法去得夢閱立
[00:23:39.360 --> 00:23:40.560]  不要了
[00:23:40.560 --> 00:23:43.120]  律法是約束不了我們的
[00:23:43.120 --> 00:23:46.920]  但我們也不是傳言將律法放在一邊
[00:23:46.920 --> 00:23:49.600]  因爲律法是要人去認識神
[00:23:49.600 --> 00:23:52.000]  認識我們自己
[00:23:52.000 --> 00:23:57.360]  因爲連耶穌基督都沒有廢棄律法
[00:23:57.360 --> 00:23:59.360]  反而耶穌基督是要將律法
[00:23:59.360 --> 00:24:03.880]  本來的本質要去呈現要去實現出來
[00:24:03.880 --> 00:24:08.200]  是神爲我們開了一條又新又活的路
[00:24:08.200 --> 00:24:16.080]  要我們去效法耶穌成全律法
[00:24:16.080 --> 00:24:17.280]  所以福音是什麼
[00:24:17.280 --> 00:24:19.480]  其實真是一個好的消息
[00:24:19.480 --> 00:24:21.240]  因爲我們因信
[00:24:21.240 --> 00:24:24.080]  就可以與耶穌同死同埋葬
[00:24:24.080 --> 00:24:25.880]  更加同復活
[00:24:25.880 --> 00:24:27.360]  我們已經在耶穌基督裏面
[00:24:27.360 --> 00:24:29.040]  有一個新的生命
[00:24:29.040 --> 00:24:32.120]  是一個極大極大的恩典
[00:24:32.120 --> 00:24:33.120]  但這個恩典
[00:24:33.120 --> 00:24:34.560]  這個新的生命
[00:24:34.560 --> 00:24:37.200]  是要我們給聖靈有機會
[00:24:37.200 --> 00:24:39.840]  是要給聖靈去給力量我們
[00:24:39.840 --> 00:24:41.080]  引導我們
[00:24:41.080 --> 00:24:46.760]  去將這個新的生命要展現出來
[00:24:46.760 --> 00:24:50.800]  其實上帝深深地明白我們人內心的軟弱
[00:24:50.800 --> 00:24:53.800]  其實由舊約先知開始
[00:24:53.800 --> 00:24:56.040]  祂已經興許了
[00:24:56.040 --> 00:25:00.000]  興許了我們給我們一個新的心
[00:25:00.000 --> 00:25:00.880]  而歷米書裏面說
[00:25:00.880 --> 00:25:03.800]  我要將我的律法放在他們
[00:25:03.800 --> 00:25:05.880]  放在他們的指紋裏面
[00:25:05.880 --> 00:25:08.080]  寫在他們的心上面
[00:25:08.080 --> 00:25:09.880]  律法再不是在表面守的
[00:25:09.880 --> 00:25:11.880]  再不是隻是那些條文
[00:25:11.880 --> 00:25:14.600]  而是寫在我們的心上面
[00:25:14.600 --> 00:25:17.600]  凡要我們帶着一個全新的心
[00:25:17.600 --> 00:25:18.520]  這個
[00:25:18.520 --> 00:25:19.680]  耶穌這一本書裏面說
[00:25:19.680 --> 00:25:20.640]  它好像一個肉心
[00:25:20.640 --> 00:25:22.440]  不再是一個硬的心
[00:25:22.440 --> 00:25:24.040]  不再是一個石心
[00:25:24.040 --> 00:25:26.960]  是一個肉的心 一個新的心
[00:25:26.960 --> 00:25:29.120]  用一個全新的心態
[00:25:29.120 --> 00:25:31.480]  用一個新的弱的關係
[00:25:31.480 --> 00:25:33.440]  去認識上帝
[00:25:33.440 --> 00:25:35.760]  不再表面去守律法
[00:25:35.760 --> 00:25:37.160]  守那些教條
[00:25:37.160 --> 00:25:40.760]  而是由內心開始我們渴慕上帝
[00:25:40.760 --> 00:25:42.640]  我要渴慕禰
[00:25:42.640 --> 00:25:44.280]  我要追尋禰
[00:25:44.280 --> 00:25:47.480]  我要服侍禰
[00:25:47.480 --> 00:25:48.280]  還記不記得
[00:25:48.280 --> 00:25:50.280]  一開始我說的那個中學生
[00:25:50.280 --> 00:25:51.960]  高中生
[00:25:51.960 --> 00:25:55.000]  你知不知道那個是誰
[00:25:55.000 --> 00:25:57.240]  好東西 你真的好東西
[00:25:57.240 --> 00:25:58.520]  我的例子原來
[00:25:58.520 --> 00:26:01.040]  大家已經戳穿了
[00:26:01.040 --> 00:26:04.080]  那個是我
[00:26:04.080 --> 00:26:05.960]  我還記得當時我是多麼的掙扎
[00:26:05.960 --> 00:26:07.440]  爲什麼這麼厲害
[00:26:07.440 --> 00:26:12.720]  下次要想清楚那些例子纔行
[00:26:12.720 --> 00:26:14.280]  是的 我那時候是這樣的
[00:26:14.280 --> 00:26:15.920]  是這樣在掙扎
[00:26:15.920 --> 00:26:17.880]  仍然很想搞清楚
[00:26:17.880 --> 00:26:19.360]  搞清楚信仰是什麼
[00:26:19.360 --> 00:26:21.280]  搞清楚信耶穌是什麼
[00:26:21.280 --> 00:26:22.520]  所以我繼續看書
[00:26:22.520 --> 00:26:24.080]  繼續讀經
[00:26:24.080 --> 00:26:25.440]  我還記得有一次
[00:26:25.440 --> 00:26:27.160]  在靈脩裏面
[00:26:27.160 --> 00:26:29.040]  聖靈就跟我說話
[00:26:29.040 --> 00:26:31.960]  他說原來我仍然靠着自己
[00:26:31.960 --> 00:26:33.040]  原來我沒有完全承認
[00:26:33.040 --> 00:26:35.120]  我自己是一個罪人
[00:26:35.120 --> 00:26:38.400]  原來我仍然覺得自己救了自己
[00:26:38.400 --> 00:26:40.800]  原來聖靈告訴我
[00:26:40.800 --> 00:26:44.400]  原來我在神面前是一無是處
[00:26:44.400 --> 00:26:45.680]  聖靈他指出
[00:26:45.680 --> 00:26:47.000]  原來我在神的眼中
[00:26:47.000 --> 00:26:48.400]  是沒有任何可能
[00:26:48.400 --> 00:26:49.600]  沒有任何方法
[00:26:49.600 --> 00:26:51.200]  是可以做好自己
[00:26:51.200 --> 00:26:52.640]  所以我在神面前
[00:26:52.640 --> 00:26:55.560]  再一次再一次去認罪
[00:26:55.560 --> 00:26:56.360]  我跟神說
[00:26:56.360 --> 00:26:58.880]  神我只需要禰
[00:26:58.880 --> 00:27:00.840]  我是單單需要禰
[00:27:00.840 --> 00:27:02.800]  上帝
[00:27:02.800 --> 00:27:04.440]  就在那一刻
[00:27:04.440 --> 00:27:05.040]  我的生命
[00:27:05.040 --> 00:27:06.360]  我的淑靈生命
[00:27:06.360 --> 00:27:07.920]  就好像重新開始一樣
[00:27:07.920 --> 00:27:10.040]  好像由零開始一樣
[00:27:10.040 --> 00:27:11.120]  重新去追求
[00:27:11.120 --> 00:27:12.560]  那一刻我真的有那種
[00:27:12.560 --> 00:27:13.640]  內心而來的力量
[00:27:13.640 --> 00:27:15.320]  我重新去追求
[00:27:15.320 --> 00:27:16.520]  去認識主更加多
[00:27:16.520 --> 00:27:18.640]  更加心服事主更加多
[00:27:18.640 --> 00:27:21.080]  直到現在
[00:27:21.080 --> 00:27:22.400]  可能很多人以爲
[00:27:22.400 --> 00:27:24.360]  信耶穌就好像其他宗教那樣
[00:27:24.360 --> 00:27:25.960]  導人向善
[00:27:25.960 --> 00:27:27.120]  不是的
[00:27:27.120 --> 00:27:29.120]  信耶穌是我們的知罪
[00:27:29.120 --> 00:27:32.240]  知道我們生命是一無是處
[00:27:32.240 --> 00:27:36.200]  但是將我們轉向上帝那裏
[00:27:36.200 --> 00:27:38.000]  我記得一個古神學家
[00:27:38.000 --> 00:27:39.120]  奧古斯丁有句名言
[00:27:39.120 --> 00:27:40.720]  他說主啊
[00:27:40.720 --> 00:27:43.760]  禰爲自己的緣故創造了我們
[00:27:43.760 --> 00:27:46.040]  我們的心得不着安息
[00:27:46.040 --> 00:27:50.480]  除非我們的心安息在禰的裏面
[00:27:50.480 --> 00:27:52.320]  如果沒有的時候
[00:27:52.320 --> 00:27:53.480]  其實頂之梅
[00:27:53.480 --> 00:27:56.360]  這個律法主義可以用任何形式
[00:27:56.360 --> 00:27:58.560]  重現在我們的生命裏面
[00:27:58.560 --> 00:28:00.600]  另外我們仍然以爲
[00:28:00.600 --> 00:28:05.000]  可以遵守一些宗教的教條
[00:28:05.000 --> 00:28:08.040]  或者要求的一些行爲要去做
[00:28:08.040 --> 00:28:11.680]  我們會用這樣的心去做基督徒
[00:28:11.680 --> 00:28:14.360]  就好像那些石心
[00:28:14.360 --> 00:28:15.760]  很心硬那樣
[00:28:15.760 --> 00:28:17.920]  而不是一個堅強的人
[00:28:17.920 --> 00:28:20.840]  一個有生命的內心
[00:28:20.840 --> 00:28:22.840]  保羅很緊張他的弟兄
[00:28:22.840 --> 00:28:26.240]  很緊張整個羣體
[00:28:26.240 --> 00:28:28.360]  今天我們又緊不緊張
[00:28:28.360 --> 00:28:32.400]  我們今天對神的心是怎麼樣呢
[00:28:32.400 --> 00:28:34.480]  所以頂之梅
[00:28:34.480 --> 00:28:37.000]  如果今天上帝感動你
[00:28:37.000 --> 00:28:39.200]  你就由這一刻開始吧
[00:28:39.200 --> 00:28:40.720]  我不知道大家
[00:28:40.720 --> 00:28:43.240]  你的靈裏面的情況是怎麼樣
[00:28:43.240 --> 00:28:45.600]  但是崇拜這一刻的你
[00:28:45.600 --> 00:28:49.680]  可能是其中一個跟神最親密最密切的時刻
[00:28:49.680 --> 00:28:51.680]  你去到神面前
[00:28:51.680 --> 00:28:53.840]  每一次或者甚至乎現在
[00:28:53.840 --> 00:28:55.440]  你求神幫助你
[00:28:55.440 --> 00:28:56.920]  求聖靈幫助你
[00:28:56.920 --> 00:28:58.600]  幫助你去專心聆聽
[00:28:58.600 --> 00:28:59.640]  因爲你告訴神
[00:28:59.640 --> 00:29:00.920]  我很想敬拜你
[00:29:00.920 --> 00:29:02.680]  很想尋求你
[00:29:02.680 --> 00:29:05.320]  很想將我整個心給了你
[00:29:05.320 --> 00:29:08.400]  而且我要單單的去敬拜你
[00:29:08.400 --> 00:29:10.000]  專心的敬拜你
[00:29:10.000 --> 00:29:11.840]  求聖靈你幫助我
[00:29:11.840 --> 00:29:13.520]  放下所有的傷心
[00:29:13.520 --> 00:29:17.680]  聖靈你幫助我放下所有其他東西
[00:29:17.680 --> 00:29:20.760]  我去專心尋求你
[00:29:20.760 --> 00:29:23.600]  頂之梅當我們換上新的心的時候
[00:29:23.600 --> 00:29:26.400]  我們就在開展一條新的人生方向
[00:29:26.400 --> 00:29:29.200]  新的道路
[00:29:29.200 --> 00:29:32.320]  這個就是聖靈開始幫助我們
[00:29:32.320 --> 00:29:35.400]  因爲耶穌就是那個成全律法的那個
[00:29:35.400 --> 00:29:37.760]  所以我們要將祂的生命
[00:29:37.760 --> 00:29:41.080]  活現在我們的生命上面
[00:29:41.080 --> 00:29:43.560]  本來他深深明白他之前的那個師父
[00:29:43.560 --> 00:29:44.880]  他之前的學律法
[00:29:44.880 --> 00:29:47.280]  其實都幫助不了他
[00:29:47.280 --> 00:29:48.800]  但是新的生命需要什麼呢?
[00:29:48.800 --> 00:29:51.720]  需要最準在耶穌基督身上
[00:29:51.720 --> 00:29:54.360]  在恩典裏面去成長
[00:29:54.360 --> 00:29:56.400]  到底我們有多專注
[00:29:56.400 --> 00:29:58.520]  渴慕耶穌基督祂的生命
[00:29:58.520 --> 00:30:01.240]  活現在我們的身上面呢?
[00:30:01.240 --> 00:30:03.800]  其實過程裏面可能有很多掙扎
[00:30:03.800 --> 00:30:06.480]  可能有很多前進
[00:30:06.480 --> 00:30:08.080]  我很記得
[00:30:08.080 --> 00:30:12.600]  有一次我受過聖靈很深很深的教訓
[00:30:12.600 --> 00:30:16.440]  話說當初那個初中的高中生
[00:30:16.440 --> 00:30:17.880]  那個我
[00:30:17.880 --> 00:30:19.280]  慢慢在教會里面成長
[00:30:19.280 --> 00:30:21.600]  已經成爲了教會的執事
[00:30:21.600 --> 00:30:24.240]  我當時教會其實是一個堂會
[00:30:24.240 --> 00:30:26.400]  是一個自修室
[00:30:26.400 --> 00:30:28.000]  活動空間很有限
[00:30:28.000 --> 00:30:30.520]  有一次我在那個活動空間裏面
[00:30:30.520 --> 00:30:32.520]  是留到最後
[00:30:32.520 --> 00:30:33.800]  留到最後那個
[00:30:33.800 --> 00:30:36.880]  這個房間裏面其實只是一個
[00:30:36.880 --> 00:30:39.200]  截止窩用來扔垃圾
[00:30:39.200 --> 00:30:41.560]  但是我那一刻留到最後的時候
[00:30:41.560 --> 00:30:42.840]  我看到那個截止窩是怎樣的呢?
[00:30:42.840 --> 00:30:45.600]  那個截止窩是堆積如山的
[00:30:45.600 --> 00:30:46.960]  當時呢
[00:30:46.960 --> 00:30:49.600]  甚至乎我知道
[00:30:49.600 --> 00:30:52.000]  當時那些弟兄姊妹是有初生嬰兒的
[00:30:52.000 --> 00:30:55.440]  我還看到相關的垃圾都放在那裏
[00:30:55.440 --> 00:30:56.680]  那怎麼辦呢?
[00:30:56.680 --> 00:30:58.400]  那怎麼辦呢?
[00:30:58.400 --> 00:30:59.640]  一方面很擔心
[00:30:59.640 --> 00:31:00.880]  因爲是自修室
[00:31:00.880 --> 00:31:02.440]  那明天怎麼開檔呢?
[00:31:02.440 --> 00:31:04.120]  那些垃圾怎麼過夜呢?
[00:31:04.120 --> 00:31:07.080]  但是另一方面我心裏面很埋怨
[00:31:07.080 --> 00:31:08.760]  很指責
[00:31:08.760 --> 00:31:10.280]  很論斷
[00:31:10.280 --> 00:31:11.840]  爲什麼這樣?爲什麼這樣?
[00:31:11.840 --> 00:31:14.400]  爲什麼剩下這樣?爲什麼沒有人來?
[00:31:14.400 --> 00:31:15.160]  然後
[00:31:15.160 --> 00:31:16.160]  我是執事來的嘛
[00:31:16.160 --> 00:31:17.080]  我心想
[00:31:17.080 --> 00:31:21.040]  難道我是執事?難道我要執垃圾?
[00:31:21.040 --> 00:31:21.880]  不過
[00:31:21.880 --> 00:31:23.800]  弟兄姊妹就在這個時候
[00:31:23.800 --> 00:31:25.080]  姓林就跟我說
[00:31:25.080 --> 00:31:26.920]  姓林用一句經文跟我說
[00:31:26.920 --> 00:31:27.680]  他說
[00:31:27.680 --> 00:31:29.840]  反倒虛伎
[00:31:29.840 --> 00:31:32.360]  取了奴僕的形象
[00:31:32.360 --> 00:31:34.160]  姓林告訴我
[00:31:34.160 --> 00:31:37.200]  連耶穌基督都是奴僕
[00:31:37.200 --> 00:31:38.960]  你們執事
[00:31:38.960 --> 00:31:42.360]  你們正正就要虛伎和服事
[00:31:42.360 --> 00:31:43.520]  經文
[00:31:43.520 --> 00:31:45.760]  我聽到一些很特別的東西
[00:31:45.760 --> 00:31:46.880]  經文曾經講過
[00:31:46.880 --> 00:31:47.960]  經文讀過的
[00:31:47.960 --> 00:31:50.440]  這段經文讀過很多次了
[00:31:50.440 --> 00:31:51.680]  但是就在那段時間
[00:31:51.680 --> 00:31:54.440]  就在那一刻裏面
[00:31:54.440 --> 00:31:57.400]  姓林將它再一次活現在我的生命上
[00:31:57.400 --> 00:31:59.680]  要我去活在他的生命上
[00:31:59.680 --> 00:32:02.440]  再一次活現在我的生命上
[00:32:02.440 --> 00:32:05.000]  要我去活出基督
[00:32:05.000 --> 00:32:06.000]  《高羅西書》裏說
[00:32:06.000 --> 00:32:07.680]  我們要脫去舊人
[00:32:07.680 --> 00:32:09.200]  我們要去穿上
[00:32:09.200 --> 00:32:11.120]  耶穌基督這個新的生命
[00:32:11.120 --> 00:32:12.480]  是穿上
[00:32:12.480 --> 00:32:15.040]  這個穿上可能要不斷主動
[00:32:15.040 --> 00:32:15.640]  很積極
[00:32:15.640 --> 00:32:17.280]  因爲我們會反反覆覆的
[00:32:17.280 --> 00:32:18.840]  但是我們要主動穿上
[00:32:18.840 --> 00:32:20.760]  但這個不是披上
[00:32:20.760 --> 00:32:22.720]  不是隻蓋上
[00:32:22.720 --> 00:32:24.680]  然後就脫下來
[00:32:24.680 --> 00:32:25.800]  這個是一個過程
[00:32:25.800 --> 00:32:30.280]  我們要斷斷不斷地更新去改變
[00:32:30.280 --> 00:32:33.920]  要和耶穌一起去成全這個律法
[00:32:33.920 --> 00:32:35.600]  求神幫助我們
[00:32:35.600 --> 00:32:37.440]  求神幫助我們
[00:32:37.440 --> 00:32:40.120]  但上帝同樣叫我們不要停留在
[00:32:40.120 --> 00:32:41.680]  好像以前的律法主義那樣
[00:32:41.680 --> 00:32:42.840]  我們去獨善其身
[00:32:42.840 --> 00:32:44.080]  只顧着自己
[00:32:44.080 --> 00:32:46.440]  或者去審判其他人
[00:32:46.440 --> 00:32:48.680]  主義的心意是要我們一起去學習
[00:32:48.680 --> 00:32:53.040]  成爲一個新的羣體
[00:32:53.040 --> 00:32:54.800]  《路加科羅》這段經文很熟悉的
[00:32:54.800 --> 00:32:56.160]  因爲是《大界明》
[00:32:56.160 --> 00:32:58.280]  這是律法的總結
[00:32:58.280 --> 00:33:01.000]  不過這一定需要我們有一個新的生命
[00:33:01.000 --> 00:33:02.200]  有一個新的心
[00:33:02.200 --> 00:33:03.960]  我們在學習
[00:33:03.960 --> 00:33:07.560]  我們在努力去做一個新的人
[00:33:07.560 --> 00:33:12.560]  去年上帝給了我一個功課去學習
[00:33:12.560 --> 00:33:16.200]  話說我去年9月6日的時候
[00:33:16.200 --> 00:33:18.440]  我意外受傷
[00:33:18.440 --> 00:33:20.360]  右腳跌傷
[00:33:20.360 --> 00:33:21.240]  做了手術
[00:33:21.240 --> 00:33:23.640]  不能走路
[00:33:23.640 --> 00:33:26.720]  所以要立刻停工
[00:33:26.720 --> 00:33:28.880]  當時我負責一個呼音機構
[00:33:28.880 --> 00:33:31.120]  一個地區的辦事處
[00:33:31.120 --> 00:33:33.040]  當時辦事處不是很多人
[00:33:33.040 --> 00:33:33.720]  只有幾個人
[00:33:33.720 --> 00:33:35.400]  所以其實大家要互相補位
[00:33:35.400 --> 00:33:38.840]  互相踢腳
[00:33:38.840 --> 00:33:40.760]  但不單止這樣
[00:33:40.760 --> 00:33:42.880]  不單止我那一刻停工
[00:33:42.880 --> 00:33:45.520]  還要在我9月6日受傷
[00:33:45.520 --> 00:33:47.760]  我是9月14日
[00:33:47.760 --> 00:33:50.280]  要和其他合作開的夥伴教會
[00:33:50.280 --> 00:33:51.400]  有幾個教會在一起
[00:33:51.400 --> 00:33:54.320]  在屋村裏面我要負責
[00:33:54.320 --> 00:33:55.280]  因爲我是統籌的
[00:33:55.280 --> 00:33:57.640]  我要統籌一箇中秋晚會
[00:33:57.640 --> 00:34:00.720]  是給街坊的
[00:34:00.720 --> 00:34:02.160]  雖然差不多到了
[00:34:02.160 --> 00:34:04.000]  其實還有很多事情要打點
[00:34:04.000 --> 00:34:05.720]  還有很多事情要預備安排
[00:34:05.720 --> 00:34:08.680]  其實是火速要去做的
[00:34:08.680 --> 00:34:10.800]  心裏面立刻覺得很不好意思
[00:34:10.800 --> 00:34:12.760]  做不了事情
[00:34:12.760 --> 00:34:15.600]  很多事情要連累到其他人
[00:34:15.600 --> 00:34:17.720]  如果一般出面公司
[00:34:17.720 --> 00:34:19.240]  出面做職場的事情的時候
[00:34:19.240 --> 00:34:20.760]  你會說交給公司不要理了
[00:34:20.760 --> 00:34:22.280]  但是那是我的工作
[00:34:22.280 --> 00:34:23.800]  這麼多人一起
[00:34:23.800 --> 00:34:25.680]  大家一起合作那怎麼辦呢
[00:34:25.680 --> 00:34:26.400]  但是很感恩
[00:34:26.400 --> 00:34:28.400]  看到童工
[00:34:28.400 --> 00:34:30.360]  其他木子的弟兄姊妹
[00:34:30.360 --> 00:34:31.760]  沒有埋怨
[00:34:31.760 --> 00:34:35.840]  他們上上下下很積極地去補位
[00:34:35.840 --> 00:34:37.960]  當晚
[00:34:37.960 --> 00:34:39.200]  我有去到的
[00:34:39.200 --> 00:34:40.200]  不過我只是坐在那裏
[00:34:40.200 --> 00:34:41.920]  跛了一隻腳坐在那裏
[00:34:41.920 --> 00:34:44.200]  和大家打氣
[00:34:44.200 --> 00:34:47.840]  當晚整個晚會順利完成
[00:34:47.840 --> 00:34:48.480]  大家
[00:34:48.480 --> 00:34:50.200]  所有的弟兄姊妹都認識了
[00:34:50.200 --> 00:34:51.680]  就是幾百位的街坊
[00:34:51.680 --> 00:34:53.520]  服侍了他們
[00:34:53.520 --> 00:34:54.840]  當我今天回想的時候
[00:34:54.840 --> 00:34:58.040]  我想起就好像這段經文所說
[00:34:58.040 --> 00:34:59.760]  原來真的成就了
