
[00:00:00.000 --> 00:00:02.720]  啟示錄第六章的第二節
[00:14:10.120 --> 00:14:14.120]  聖靈是叫人去敬拜耶穌基督
[00:14:14.120 --> 00:14:15.320]  所以在這裡
[00:14:15.320 --> 00:14:16.560]  撒旦又來了
[00:14:16.560 --> 00:14:17.640]  他就是龍
[00:14:17.640 --> 00:14:20.640]  他就好像相對是天父神
[00:14:20.640 --> 00:14:22.120]  海獸
[00:14:22.560 --> 00:14:25.760]  就相對好像基督耶穌那樣
[00:14:25.760 --> 00:14:27.640]  耶穌基督從死裡復活
[00:14:27.640 --> 00:14:29.640]  死裡復活
[00:14:29.640 --> 00:14:31.440]  這個海獸
[00:14:31.440 --> 00:14:34.400]  它也是似乎是死了
[00:14:34.400 --> 00:14:36.960]  但是又可以能夠活過來的
[00:14:36.960 --> 00:14:38.360]  很有趣的
[00:14:38.360 --> 00:14:41.240]  它簡直是在假扮的
[00:14:41.240 --> 00:14:43.360]  然後它的綠獸
[00:14:43.360 --> 00:14:44.560]  它叫做假仙芝
[00:14:44.560 --> 00:14:45.560]  假仙芝是什麼?
[00:14:45.560 --> 00:14:47.280]  假仙芝還有說明
[00:14:47.280 --> 00:14:49.480]  是叫人去敬拜這個海的獸
[00:14:50.120 --> 00:14:54.040]  聖靈沒有叫我們將重心放在祂的身上
[00:14:54.040 --> 00:14:57.640]  聖靈是叫我們去對著耶穌基督
[00:14:57.640 --> 00:14:59.160]  為基督作見證的
[00:14:59.160 --> 00:15:00.640]  所以要小心
[00:15:00.640 --> 00:15:03.160]  高舉靈恩黨的地步
[00:15:03.160 --> 00:15:04.480]  高舉了聖靈
[00:15:04.480 --> 00:15:05.920]  是有問題的
[00:15:05.920 --> 00:15:09.000]  這個不是聖經的次序
[00:15:09.000 --> 00:15:10.440]  所以這裡
[00:15:10.440 --> 00:15:12.640]  這個三一的假神
[00:15:12.640 --> 00:15:15.360]  就是龍、海獸和假仙芝
[00:15:15.360 --> 00:15:18.040]  這個海獸究竟是什麼呢?
[00:15:18.360 --> 00:15:20.320]  龍、海獸和假仙芝
[00:15:20.320 --> 00:15:21.400]  這三個
[00:15:21.400 --> 00:15:24.120]  就是在人類的歷史裡面
[00:15:24.120 --> 00:15:28.200]  他們要去帶人離開真神
[00:15:28.200 --> 00:15:30.880]  他用什麼方法能夠帶人離開真神呢?
[00:15:30.880 --> 00:15:31.840]  首先
[00:15:31.840 --> 00:15:33.440]  假仙芝
[00:15:33.440 --> 00:15:34.800]  顧名思義假仙芝
[00:15:34.800 --> 00:15:36.240]  當然是講宗教性
[00:15:36.240 --> 00:15:38.680]  所以這個世界有很多假的宗教
[00:15:38.680 --> 00:15:44.280]  有很多不是真的能夠帶人去神那裡
[00:15:44.280 --> 00:15:47.080]  獨一的真神那裡的宗教
[00:15:47.680 --> 00:15:48.680]  我昨天
[00:15:48.680 --> 00:15:50.760]  坐小巴
[00:15:50.760 --> 00:15:55.160]  因為我昨天下午去了一個地方做水禮
[00:15:55.160 --> 00:15:56.920]  有一個弟兄做灑水禮
[00:15:56.920 --> 00:15:58.360]  一對夫婦一起
[00:15:58.360 --> 00:16:00.640]  完了之後
[00:16:00.640 --> 00:16:03.000]  我就坐小巴準備回家
[00:16:03.000 --> 00:16:04.960]  因為我回家就坐小巴回去
[00:16:04.960 --> 00:16:07.000]  有一個人坐在我旁邊
[00:16:07.000 --> 00:16:08.840]  在排隊的時候在旁邊
[00:16:08.840 --> 00:16:09.840]  有一個男士
[00:16:09.840 --> 00:16:11.760]  因為下雨
[00:16:11.760 --> 00:16:14.520]  上車的時候我遮著他一起上車
[00:16:14.520 --> 00:16:15.480]  他就叫我
[00:16:15.480 --> 00:16:16.400]  你先坐下去吧
[00:16:16.400 --> 00:16:18.160]  他說因為我先下車的
[00:16:18.160 --> 00:16:20.200]  他不知道他怎麼知道他先下車
[00:16:20.200 --> 00:16:26.840]  因為他上去山那裡沒多久他就下車了
[00:16:26.840 --> 00:16:29.120]  我不知道為什麼他知道我會下車比他好
[00:16:29.120 --> 00:16:30.320]  他又不是第一個下車
[00:16:30.320 --> 00:16:31.280]  Anyway
[00:16:31.280 --> 00:16:34.480]  站在那裡等小巴的時候
[00:16:34.480 --> 00:16:35.960]  我們就聊天了
[00:16:35.960 --> 00:16:38.400]  不知道為什麼最近在街上碰到一些人
[00:16:38.400 --> 00:16:38.880]  很有趣的
[00:16:38.880 --> 00:16:39.760]  會聊天的
[00:16:39.760 --> 00:16:41.200]  他就告訴我
[00:16:41.200 --> 00:16:42.200]  他說我60歲
[00:16:42.200 --> 00:16:43.440]  我說我62歲
[00:16:43.440 --> 00:16:44.240]  他看著我
[00:16:44.240 --> 00:16:45.480]  看著我
[00:16:45.960 --> 00:16:47.800]  因為他很健碩的
[00:16:47.800 --> 00:16:49.120]  他打泰拳的
[00:16:49.120 --> 00:16:50.800]  他打泰拳的
[00:16:50.800 --> 00:16:52.320]  聊著聊著
[00:16:52.320 --> 00:16:55.200]  很容易我就會說我是牧師
[00:16:55.200 --> 00:16:56.800]  我是牧師
[00:16:56.800 --> 00:16:57.720]  哦
[00:16:57.720 --> 00:16:59.160]  就跟我說信仰了
[00:16:59.160 --> 00:17:01.240]  原來這位仁兄
[00:17:01.240 --> 00:17:02.600]  我連他姓什麼都不知道
[00:17:02.600 --> 00:17:05.560]  原來他是跟宗教很有關係的
[00:17:05.560 --> 00:17:07.680]  但是他不是信耶穌的
[00:17:07.680 --> 00:17:09.440]  為什麼他跟宗教很有關係呢?
[00:17:09.440 --> 00:17:15.200]  因為他是一個專門去建廟和寺院的
[00:17:15.400 --> 00:17:19.440]  他還給我講了一兩個很有趣的佛偈
[00:17:19.440 --> 00:17:21.080]  那麼
[00:17:21.080 --> 00:17:22.560]  我就
[00:17:22.560 --> 00:17:25.360]  問他一個問題
[00:17:25.360 --> 00:17:27.840]  他說了一堆東西給我聽
[00:17:27.840 --> 00:17:31.040]  我有一點時間講一些故事給你聽
[00:17:31.040 --> 00:17:32.480]  催眠法
[00:17:32.480 --> 00:17:33.400]  他說
[00:17:33.400 --> 00:17:34.760]  這些是故事
[00:17:34.760 --> 00:17:38.600]  有一個人就去到觀音面前跪在那裡拜觀音
[00:17:38.600 --> 00:17:41.120]  有一個女孩就在觀音面前拜觀音
[00:17:41.120 --> 00:17:42.040]  在那裡拜
[00:17:42.040 --> 00:17:43.040]  突然間
[00:17:43.040 --> 00:17:45.160]  他看到觀音顯靈
[00:17:45.520 --> 00:17:47.760]  觀音顯靈就在上面
[00:17:47.760 --> 00:17:51.480]  有一個像觀音一模一樣的
[00:17:51.480 --> 00:17:54.360]  走下來在他旁邊跪在那裡拜觀音
[00:17:54.360 --> 00:17:56.360]  奇怪嗎?
[00:17:56.360 --> 00:17:58.000]  他在拜觀音
[00:17:58.000 --> 00:17:59.320]  這個只是故事
[00:17:59.320 --> 00:18:02.480]  觀音顯靈走下來蹲在他旁邊
[00:18:02.480 --> 00:18:03.720]  跪在那裡一起拜觀音
[00:18:03.720 --> 00:18:04.920]  他就說
[00:18:04.920 --> 00:18:07.160]  請問你是不是觀音啊?
[00:18:07.160 --> 00:18:07.880]  他說
[00:18:07.880 --> 00:18:08.880]  當然了
[00:18:08.880 --> 00:18:10.120]  你不覺得我像嗎?
[00:18:10.120 --> 00:18:11.640]  你覺得我不是嗎?
[00:18:11.640 --> 00:18:14.520]  那麼為什麼觀音跑去拜觀音呢?
[00:18:14.520 --> 00:18:15.640]  你想不想得到?
[00:18:15.640 --> 00:18:17.920]  要IQ160才想得到的
[00:18:17.920 --> 00:18:20.920]  他們講的故事很有趣
[00:18:20.920 --> 00:18:22.400]  催眠法
[00:18:22.400 --> 00:18:23.720]  他說
[00:18:23.720 --> 00:18:24.520]  唉
[00:18:24.520 --> 00:18:26.000]  那你也不明白
[00:18:26.000 --> 00:18:28.680]  求人不如求己嘛
[00:18:28.680 --> 00:18:30.680]  明白嗎?
[00:18:30.680 --> 00:18:34.720]  你在那裡拜我
[00:18:34.720 --> 00:18:38.800]  我自己也要走下來拜自己
[00:18:38.800 --> 00:18:39.960]  就是求自己
[00:18:39.960 --> 00:18:42.680]  他是拜觀音就是求自己
[00:18:42.680 --> 00:18:44.360]  你還在那裡拜幹什麼呢?
[00:18:44.560 --> 00:18:46.360]  這個人講的是不是很有趣呢?
[00:18:46.360 --> 00:18:47.960]  還有一個故事
[00:18:47.960 --> 00:18:48.920]  也是很有趣的
[00:18:48.920 --> 00:18:50.280]  不過那個不講了
[00:18:50.280 --> 00:18:53.280]  其實牧師你為什麼要講這些給我們聽呢?
[00:18:53.280 --> 00:18:54.280]  沒什麼的
[00:18:54.280 --> 00:18:55.840]  我想跟大家講
[00:18:55.840 --> 00:18:58.000]  就是同一個對話
[00:18:58.000 --> 00:18:59.040]  那麼
[00:18:59.040 --> 00:19:00.840]  我不反駁他
[00:19:00.840 --> 00:19:02.120]  他講了很多東西
[00:19:02.120 --> 00:19:03.520]  那麼我說
[00:19:03.520 --> 00:19:04.440]  我想問你了
[00:19:04.440 --> 00:19:06.640]  我說你看到這個山
[00:19:06.640 --> 00:19:07.640]  這個世界
[00:19:07.640 --> 00:19:08.680]  那是從哪裡來的呢?
[00:19:08.680 --> 00:19:10.160]  我說你信不信神呢?
[00:19:10.160 --> 00:19:11.360]  他又不回答我
[00:19:11.360 --> 00:19:13.400]  他說我信宗教藝術
[00:19:13.880 --> 00:19:14.640]  宗教藝術
[00:19:14.640 --> 00:19:15.400]  因為他在建廟
[00:19:15.400 --> 00:19:16.480]  很多藝術
[00:19:16.480 --> 00:19:17.640]  研究很多那些
[00:19:17.640 --> 00:19:19.560]  他說觀音為什麼頭是這樣的呢?
[00:19:19.560 --> 00:19:20.360]  是魏朝
[00:19:20.360 --> 00:19:20.800]  又不知道什麼
[00:19:20.800 --> 00:19:21.680]  講了一大堆東西給我聽
[00:19:21.680 --> 00:19:22.760]  我不懂那些歷史
[00:19:22.760 --> 00:19:23.720]  那麼anyway
[00:19:23.720 --> 00:19:24.160]  他呢
[00:19:24.160 --> 00:19:27.760]  我就說你信不信這個世界上有一個神呢?
[00:19:27.760 --> 00:19:30.680]  還是說你相信這些是自有永有的呢?
[00:19:30.680 --> 00:19:32.880]  那麼首先他說自有永有
[00:19:32.880 --> 00:19:33.880]  就是差不多
[00:19:33.880 --> 00:19:35.200]  傻的才信的
[00:19:35.200 --> 00:19:36.400]  就是那些物質
[00:19:36.400 --> 00:19:37.520]  但是神呢
[00:19:37.520 --> 00:19:38.360]  他就不回答我了
[00:19:38.360 --> 00:19:38.640]  好了
[00:19:38.640 --> 00:19:39.320]  接著呢
[00:19:39.320 --> 00:19:41.440]  我就再講多一件事情問他
[00:19:41.440 --> 00:19:42.760]  我想問你
[00:19:42.880 --> 00:19:43.920]  你怎麼看耶穌?
[00:19:43.920 --> 00:19:44.960]  因為他跟我說
[00:19:44.960 --> 00:19:46.720]  他讀中學的時候
[00:19:46.720 --> 00:19:49.120]  聖經科是考第一的
[00:19:49.120 --> 00:19:50.360]  不過他不信
[00:19:50.360 --> 00:19:52.960]  我說我也是一年級讀到大學預科
[00:19:52.960 --> 00:19:53.920]  是天主教
[00:19:53.920 --> 00:19:55.320]  我會考也有一個梁
[00:19:55.320 --> 00:19:56.640]  但是我也是不信的
[00:19:56.640 --> 00:19:58.480]  不過讀到大學第二年
[00:19:58.480 --> 00:19:59.440]  我就信主了
[00:19:59.440 --> 00:20:00.080]  這樣子
[00:20:00.080 --> 00:20:02.520]  那麼我說你怎麼看耶穌呢?
[00:20:02.520 --> 00:20:04.720]  因為我記得很多年前
[00:20:04.720 --> 00:20:05.120]  很多人
[00:20:05.120 --> 00:20:06.040]  有的人跟我說
[00:20:06.040 --> 00:20:08.200]  他說很多人不喜歡基督教
[00:20:08.200 --> 00:20:09.320]  為什麼呢?
[00:20:09.320 --> 00:20:11.760]  他說因為基督教有很多規例嘛
[00:20:11.760 --> 00:20:13.360]  又說什麼可以做什麼不可以做
[00:20:13.360 --> 00:20:13.960]  是不是?
[00:20:13.960 --> 00:20:15.440]  就是我不喜歡基督教
[00:20:15.440 --> 00:20:17.120]  又嘟又嘟這樣子
[00:20:17.120 --> 00:20:18.280]  我不喜歡基督徒
[00:20:18.280 --> 00:20:18.840]  你知道為什麼嗎?
[00:20:18.840 --> 00:20:20.080]  昨天他也有跟我說的
[00:20:20.080 --> 00:20:21.760]  他很直啊
[00:20:21.760 --> 00:20:22.600]  很坦白啊
[00:20:22.600 --> 00:20:23.880]  不過我受得起的
[00:20:23.880 --> 00:20:25.560]  我不喜歡基督徒
[00:20:25.560 --> 00:20:26.640]  我說我明白你的意思
[00:20:26.640 --> 00:20:28.040]  說一套做一套嘛
[00:20:28.040 --> 00:20:30.520]  他說
[00:20:30.520 --> 00:20:32.920]  啊我記得為什麼我會跟他聊天了
[00:20:32.920 --> 00:20:34.560]  因為沙田火車站有個
[00:20:34.560 --> 00:20:36.840]  有個女士拿著十字架拍單槍
[00:20:36.840 --> 00:20:37.920]  你們有沒有碰過啊?
[00:20:37.920 --> 00:20:39.200]  有沒有見過啊?
[00:20:39.200 --> 00:20:40.320]  有見過是吧?
[00:20:40.320 --> 00:20:42.440]  沙田火車站很久之前我見到她
[00:20:42.440 --> 00:20:43.720]  昨天又見到她
[00:20:43.720 --> 00:20:44.920]  她派了一張單槍給我
[00:20:44.920 --> 00:20:45.760]  我說我是牧師
[00:20:45.760 --> 00:20:46.720]  她就走了到別處
[00:20:46.720 --> 00:20:47.560]  她沒有跟我聊天
[00:20:47.560 --> 00:20:48.440]  一直派單槍
[00:20:48.440 --> 00:20:51.040]  所以我前面那個男士就拿了一張單槍
[00:20:51.040 --> 00:20:52.520]  信有永生
[00:20:52.520 --> 00:20:53.520]  這麼容易?
[00:20:53.520 --> 00:20:54.040]  啊~
[00:20:54.040 --> 00:20:55.480]  這樣子開始的話題的
[00:20:55.480 --> 00:20:55.880]  唉~
[00:20:55.880 --> 00:20:57.160]  我想這些我就是
[00:20:57.160 --> 00:20:59.040]  他說信就有永生
[00:20:59.040 --> 00:21:00.880]  這麼簡單這樣子說
[00:21:00.880 --> 00:21:02.040]  我就說
[00:21:02.040 --> 00:21:03.160]  我是牧師來的
[00:21:03.160 --> 00:21:04.480]  他就開始跟我講宗教
[00:21:04.480 --> 00:21:04.840]  是啊
[00:21:04.840 --> 00:21:05.880]  是這樣子發起的
[00:21:05.880 --> 00:21:06.920]  我真的忘記了
[00:21:06.920 --> 00:21:09.200]  那麼你猜他怎麼回答我呢?
[00:21:09.200 --> 00:21:09.840]  當我說
[00:21:09.840 --> 00:21:10.480]  我說
[00:21:10.480 --> 00:21:12.480]  你覺得耶穌怎麼樣?
[00:21:12.480 --> 00:21:15.800]  他說
[00:21:15.800 --> 00:21:16.840]  耶穌啊
[00:21:16.840 --> 00:21:19.960]  他想不到有什麼東西攻擊他
[00:21:19.960 --> 00:21:21.880]  但是他說了一句話
[00:21:21.880 --> 00:21:26.360]  他說耶穌是人的昇華
[00:21:26.360 --> 00:21:29.480]  英文字就是supplemation
[00:21:29.480 --> 00:21:30.720]  昇華
[00:21:30.720 --> 00:21:32.720]  supplemation大家知道是什麼意思嗎?
[00:21:32.720 --> 00:21:34.520]  有些化學品
[00:21:34.520 --> 00:21:35.920]  你一燒它的時候
[00:21:35.920 --> 00:21:37.640]  它是crystal來的
[00:21:37.640 --> 00:21:40.320]  就是它是一些solid來的
[00:21:40.320 --> 00:21:42.640]  你燒它的時候
[00:21:42.640 --> 00:21:44.200]  它不會變成liquid的
[00:21:44.200 --> 00:21:46.160]  它一變就變成gas的
[00:21:46.160 --> 00:21:48.080]  我們有化學博士在這裡
[00:21:48.080 --> 00:21:48.880]  在化學博士
[00:21:48.880 --> 00:21:50.080]  吊書包
[00:21:50.080 --> 00:21:50.600]  不過
[00:21:50.600 --> 00:21:51.920]  是這樣的嘛
[00:21:51.920 --> 00:21:53.640]  那些叫supplemation
[00:21:53.640 --> 00:21:55.040]  就是說不是每樣東西
[00:21:55.040 --> 00:21:56.000]  好像一塊冰
[00:21:56.000 --> 00:21:57.760]  你弄熱它就變成水
[00:21:57.760 --> 00:21:58.320]  是liquid
[00:21:58.320 --> 00:22:00.240]  接著再弄一下它就變成水蒸氣
[00:22:00.240 --> 00:22:00.640]  不是的
[00:22:00.640 --> 00:22:02.120]  有些化學物質
[00:22:02.120 --> 00:22:03.200]  一弄它
[00:22:03.200 --> 00:22:05.640]  一加熱它就會變成氣體的
[00:22:05.640 --> 00:22:07.600]  這個叫做昇華
[00:22:07.600 --> 00:22:09.000]  那麼說昇華
[00:22:09.000 --> 00:22:10.480]  引用昇華這個字眼
[00:22:10.480 --> 00:22:11.440]  可以是代表什麼呢?
[00:22:11.440 --> 00:22:14.040]  就是說它是很高層次都可以的
[00:22:14.040 --> 00:22:15.360]  那麼它就說
[00:22:15.360 --> 00:22:18.320]  耶穌是人將一個人
[00:22:18.320 --> 00:22:20.080]  去昇華到一個這樣的地步
[00:22:20.080 --> 00:22:21.360]  所以祂沒有攻擊耶穌
[00:22:21.360 --> 00:22:22.960]  祂也沒有說耶穌有什麼不對
[00:22:22.960 --> 00:22:25.160]  祂的印象對耶穌就是這樣
[00:22:25.160 --> 00:22:26.320]  因為祂讀過聖經嘛
[00:22:26.320 --> 00:22:27.720]  祂說我還考第一
[00:22:27.720 --> 00:22:29.520]  祂說我中教科考第一
[00:22:29.520 --> 00:22:31.080]  所以祂是對聖經有認識的
[00:22:31.080 --> 00:22:33.080]  我就是故意要祂去想回耶穌
[00:22:33.080 --> 00:22:34.840]  你不要想這麼多其他的東西
[00:22:34.840 --> 00:22:36.480]  我說信就有永生
[00:22:36.480 --> 00:22:37.920]  我是真的信才是
[00:22:37.920 --> 00:22:39.760]  他說那麼很多基督徒都說信呢
[00:22:39.760 --> 00:22:40.400]  我說是啊
[00:22:40.400 --> 00:22:41.800]  不過聖經說
[00:22:41.800 --> 00:22:44.000]  有信心沒有行為是死的
[00:22:44.000 --> 00:22:46.360]  我說神是會有審判的嘛
[00:22:46.360 --> 00:22:47.280]  他看著我
[00:22:47.280 --> 00:22:49.400]  好像很愕然聽見神有審判
[00:22:49.400 --> 00:22:49.960]  我說神
[00:22:49.960 --> 00:22:51.840]  難道神不知道哪一個是真的假的嗎?
[00:22:51.840 --> 00:22:53.360]  我再挑戰他
[00:22:53.360 --> 00:22:55.240]  我說難道神不知道哪一個是真的假的嗎?
[00:22:55.240 --> 00:22:58.320]  我說你以為你說信就得救了嗎?
[00:22:58.320 --> 00:23:00.920]  神才知道你是不是真正得救嘛
[00:23:00.920 --> 00:23:03.120]  我說一個有真正生命的人
[00:23:03.120 --> 00:23:04.240]  他一定有生活
[00:23:04.240 --> 00:23:05.480]  是不是?
[00:23:05.880 --> 00:23:06.880]  鹹魚呢
[00:23:06.880 --> 00:23:07.760]  是沒有生命的
[00:23:07.760 --> 00:23:09.160]  你有沒有看見鹹魚游泳呢?
[00:23:09.160 --> 00:23:10.360]  是不是?
[00:23:10.360 --> 00:23:11.400]  你丟一條鹹魚進水裡
[00:23:11.400 --> 00:23:12.280]  它會游泳嗎?
[00:23:12.280 --> 00:23:13.960]  因為它沒有生命的嘛
[00:23:13.960 --> 00:23:14.880]  牧魚呢
[00:23:14.880 --> 00:23:16.520]  丟進水裡也是沒有生命的
[00:23:16.520 --> 00:23:17.320]  不會游泳的
[00:23:17.320 --> 00:23:18.520]  一條生的魚呢
[00:23:18.520 --> 00:23:19.360]  丟進水裡
[00:23:19.360 --> 00:23:20.280]  它會游泳
[00:23:20.280 --> 00:23:21.120]  有生命的
[00:23:21.120 --> 00:23:22.520]  它會有活動
[00:23:22.520 --> 00:23:24.720]  我又和你分享一下這些
[00:23:24.720 --> 00:23:26.320]  很有趣
[00:23:26.320 --> 00:23:27.600]  所以回來這裡呢
[00:23:27.600 --> 00:23:29.120]  就是撒旦做什麼呢?
[00:23:29.120 --> 00:23:30.600]  撒旦在這個世界裡面
[00:23:30.600 --> 00:23:32.120]  他是要迷惑的
[00:23:32.600 --> 00:23:35.880]  很多很多是似是而非的道理
[00:23:35.880 --> 00:23:38.760]  甚至很有哲理的道理
[00:23:38.760 --> 00:23:40.280]  是挺好聽的
[00:23:40.280 --> 00:23:42.600]  我再講他第二個故事給你聽
[00:23:42.600 --> 00:23:44.000]  他第二個故事很有趣
[00:23:44.000 --> 00:23:46.400]  他說話說有一個和尚是盲的
[00:23:46.400 --> 00:23:48.240]  他在師父那裡
[00:23:48.240 --> 00:23:50.240]  他的師父不是盲的
[00:23:50.240 --> 00:23:52.320]  那師父就跟他說
[00:23:52.320 --> 00:23:53.560]  好了,那你走吧
[00:23:53.560 --> 00:23:58.520]  那這個盲的和尚就準備離開那個寺院走了
[00:23:58.520 --> 00:24:00.040]  然後師父說你先不要走
[00:24:00.040 --> 00:24:02.360]  拿一個燈籠走
[00:24:03.600 --> 00:24:06.600]  那個和尚兒子就問師父
[00:24:06.600 --> 00:24:08.600]  師父啊,我盲的
[00:24:08.600 --> 00:24:10.600]  我來的時候
[00:24:10.600 --> 00:24:12.600]  我都是這樣摸來的
[00:24:12.600 --> 00:24:14.600]  現在雖然是天黑
[00:24:14.600 --> 00:24:15.600]  已經這麼久了
[00:24:15.600 --> 00:24:17.600]  時辰應該是天黑了
[00:24:17.600 --> 00:24:18.600]  我盲的
[00:24:18.600 --> 00:24:20.600]  拿著一個燈籠走
[00:24:20.600 --> 00:24:21.600]  我都是看不到的
[00:24:21.600 --> 00:24:23.600]  所以我是不需要的
[00:24:23.600 --> 00:24:24.600]  他說的對不對?
[00:24:24.600 --> 00:24:26.600]  有沒有道理啊?
[00:24:26.600 --> 00:24:29.600]  佛偈就是佛偈嘛
[00:24:29.600 --> 00:24:32.600]  講完之後你才覺得他才有道理
[00:24:32.600 --> 00:24:33.600]  師父說
[00:24:33.600 --> 00:24:36.600]  這麼淺的東西你都不懂
[00:24:36.600 --> 00:24:38.600]  你拿著一個燈籠點著一個燈
[00:24:38.600 --> 00:24:41.600]  讓人們不會撞過來你那裡
[00:24:41.600 --> 00:24:42.600]  現在天黑嘛
[00:24:42.600 --> 00:24:44.600]  於是有道理
[00:24:44.600 --> 00:24:45.600]  師父說得對
[00:24:45.600 --> 00:24:47.600]  於是他就拿著一個燈籠點著一個燈
[00:24:47.600 --> 00:24:49.600]  師父看著他點著一個燈
[00:24:49.600 --> 00:24:51.600]  他不知道就出街了
[00:24:51.600 --> 00:24:53.600]  突然被人撞到
[00:24:53.600 --> 00:24:55.600]  撞到他
[00:24:55.600 --> 00:24:57.600]  他很怒氣
[00:24:57.600 --> 00:25:00.600]  喂!你是不是盲的?
[00:25:00.600 --> 00:25:02.600]  我盲而已
[00:25:02.600 --> 00:25:03.600]  你是不是盲的?
[00:25:03.600 --> 00:25:04.600]  我點著一個燈
[00:25:04.600 --> 00:25:06.600]  你居然撞過來我那裡
[00:25:06.600 --> 00:25:08.600]  你覺得答案是什麼?
[00:25:08.600 --> 00:25:10.600]  那個人是不是盲的?
[00:25:10.600 --> 00:25:11.600]  不是
[00:25:11.600 --> 00:25:13.600]  是人都懂得回答是
[00:25:13.600 --> 00:25:14.600]  是不是?
[00:25:14.600 --> 00:25:16.600]  你們兩個都沒有商量過
[00:25:16.600 --> 00:25:18.600]  就在那裡回答
[00:25:18.600 --> 00:25:19.600]  給你們機會聊聊天
[00:25:19.600 --> 00:25:20.600]  溝通一下
[00:25:20.600 --> 00:25:22.600]  想到為什麼了嗎?
[00:25:22.600 --> 00:25:25.600]  這個也是要IQ160才想到的
[00:25:26.600 --> 00:25:28.600]  那個沒有盲的人
[00:25:28.600 --> 00:25:29.600]  撞到這個盲的人
[00:25:29.600 --> 00:25:31.600]  拿著一個燈籠點著一個蠟燭
[00:25:31.600 --> 00:25:33.600]  他說
[00:25:33.600 --> 00:25:35.600]  師父
[00:25:35.600 --> 00:25:37.600]  你根本就是黑漆一片走出來
[00:25:37.600 --> 00:25:39.600]  我怎麼看到你呢?
[00:25:39.600 --> 00:25:42.600]  你那支蠟燭熄了
[00:25:42.600 --> 00:25:45.600]  是不是很有道理?
[00:25:45.600 --> 00:25:46.600]  厲害的
[00:25:46.600 --> 00:25:48.600]  我覺得他們想出這些故事
[00:25:48.600 --> 00:25:49.600]  真的挺有趣的
[00:25:49.600 --> 00:25:50.600]  挺厲害的
[00:25:50.600 --> 00:25:51.600]  很聰明的
[00:25:51.600 --> 00:25:53.600]  這些是世上的智慧
[00:25:53.600 --> 00:25:56.600]  但這個不會帶我們去到神那裡
[00:25:56.600 --> 00:25:57.600]  帶我們去神那裡
[00:25:57.600 --> 00:25:59.600]  唯有是主耶穌基督
[00:25:59.600 --> 00:26:00.600]  祂來到這個世上
[00:26:00.600 --> 00:26:02.600]  從天上來到這個世上
[00:26:02.600 --> 00:26:03.600]  祂是道路
[00:26:03.600 --> 00:26:04.600]  真理生命
[00:26:04.600 --> 00:26:05.600]  若不藉著祂
[00:26:05.600 --> 00:26:07.600]  沒有人能夠到乎那裡去
[00:26:07.600 --> 00:26:08.600]  祂自己說的
[00:26:08.600 --> 00:26:10.600]  我沒有時間和祂聊天
[00:26:10.600 --> 00:26:12.600]  因為只是七分鐘的時間
[00:26:12.600 --> 00:26:15.600]  由沙田火車站去到九套山的路程
[00:26:15.600 --> 00:26:16.600]  祂下車
[00:26:16.600 --> 00:26:18.600]  我又沒有問祂拿電話
[00:26:18.600 --> 00:26:20.600]  不過如果是大家有緣的話
[00:26:20.600 --> 00:26:22.600]  可能再撞到也說不定
[00:26:22.600 --> 00:26:24.600]  回來這裡
[00:26:24.600 --> 00:26:25.600]  撒旦
[00:26:25.600 --> 00:26:26.600]  很厲害
[00:26:26.600 --> 00:26:27.600]  假先知
[00:26:27.600 --> 00:26:29.600]  就是有這個世界很多假的宗教
[00:26:29.600 --> 00:26:31.600]  這些情況會一直到什麼時候?
[00:26:31.600 --> 00:26:33.600]  去到主耶穌回來
[00:26:33.600 --> 00:26:34.600]  還會有的
[00:26:34.600 --> 00:26:35.600]  對不對?
[00:26:35.600 --> 00:26:36.600]  是不是?
[00:26:36.600 --> 00:26:37.600]  好了
[00:26:37.600 --> 00:26:39.600]  除了假先知是宗教之外
[00:26:39.600 --> 00:26:41.600]  有什麼能夠可以去
[00:26:41.600 --> 00:26:44.600]  在這個世界裡面去進行呢?
[00:26:44.600 --> 00:26:46.600]  是叫人能夠可以去
[00:26:46.600 --> 00:26:48.600]  屈服在撒旦的權勢底下呢?
[00:26:48.600 --> 00:26:50.600]  除了這個之外
[00:26:50.600 --> 00:26:52.600]  這個海的獸
[00:26:52.600 --> 00:26:53.600]  是代表了什麼?
[00:26:53.600 --> 00:26:54.600]  海的獸
[00:26:54.600 --> 00:26:55.600]  其實
[00:26:55.600 --> 00:26:57.600]  去到啟述第十三章那裡
[00:26:57.600 --> 00:27:00.600]  我就會很詳細和大家去研究海獸是什麼
[00:27:00.600 --> 00:27:03.600]  那裡是真的很厲害
[00:27:03.600 --> 00:27:04.600]  很精彩的
[00:27:04.600 --> 00:27:05.600]  我現在還在寫
[00:27:05.600 --> 00:27:06.600]  寫到第十三章第六節
[00:27:06.600 --> 00:27:08.600]  我正在寫這些講章
[00:27:08.600 --> 00:27:10.600]  因為第十三章第六節
[00:27:10.600 --> 00:27:11.600]  是很深的
[00:27:11.600 --> 00:27:12.600]  那裡很困難的
[00:27:12.600 --> 00:27:16.600]  不過我剛剛研究完海獸的部分
[00:27:16.600 --> 00:27:17.600]  寫了
[00:27:17.600 --> 00:27:18.600]  好了
[00:27:18.600 --> 00:27:21.600]  海獸是可以代表一個人物
[00:27:21.600 --> 00:27:23.600]  或者是代表一個國家
