
[00:00:00.000 --> 00:00:06.280]  今天我們就 如果你照我們的讀經的計劃
[00:21:05.400 --> 00:21:08.220]  我們才可以成為最後上帝的子民
[00:21:08.220 --> 00:21:10.340]  「你們夢了重生
[00:21:10.340 --> 00:21:13.480]  不是由於會扭壞的種子
[00:21:13.480 --> 00:21:18.240]  而是由於不會扭壞的種子
[00:21:18.240 --> 00:21:21.800]  施積著上帝永活常存的道」
[00:21:21.800 --> 00:21:25.720]  你繼續想想甚麼是永活常存的道
[00:21:25.720 --> 00:21:29.760]  「因為凡血肉之軀的都盡如草
[00:21:29.760 --> 00:21:31.920]  它的一切榮美
[00:21:31.920 --> 00:21:35.400]  像草上的花 草必枯乾
[00:21:35.400 --> 00:21:38.600]  花必凋」 這個是《二賽亞書》的
[00:21:38.600 --> 00:21:40.600]  「唯有主的道永遠常存」
[00:21:40.600 --> 00:21:44.480]  「這話主的道就是傳給你們的福音」
[00:21:44.480 --> 00:21:47.760]  其實你會發現新約的福音
[00:21:47.760 --> 00:21:50.240]  是綜合了舊約的所有的思想
[00:21:50.240 --> 00:21:53.020]  將舊約的教導拿出來
[00:21:53.020 --> 00:21:56.580]  然後告訴你所有的東西指向著耶穌基督
[00:21:56.580 --> 00:22:01.460]  繼續我們由彼得一章到彼得前書的第二章
[00:22:01.460 --> 00:22:03.340]  「要學慕那純正的靈乃
[00:22:03.340 --> 00:22:06.500]  像初生的嬰孩學慕靈乃一樣
[00:22:06.500 --> 00:22:10.500]  好使你們直著他成長以至得救」
[00:22:10.500 --> 00:22:14.660]  你不要以為好像你又要考試才可以得救
[00:22:14.660 --> 00:22:16.580]  而是他在說的一個嬰孩
[00:22:16.580 --> 00:22:18.340]  這個嬰孩已經被重生的
[00:22:18.340 --> 00:22:21.000]  這個嬰孩已經被上帝所領養的
[00:22:21.000 --> 00:22:24.100]  但是我們這個嬰孩還沒有到他最終的
[00:22:24.100 --> 00:22:26.180]  所以我們叫做
[00:22:26.180 --> 00:22:28.060]  就算一個人真正得救了
[00:22:28.060 --> 00:22:29.420]  當然我們教會
[00:22:29.420 --> 00:22:30.920]  我想大家都很明白
[00:22:30.920 --> 00:22:33.140]  很多時候我們所認識的朋友當中
[00:22:33.140 --> 00:22:34.520]  或者教會裡面
[00:22:34.520 --> 00:22:36.680]  其實有很多人未必真正得救的
[00:22:36.680 --> 00:22:39.020]  但是我假設你真正是被重生的
[00:22:39.020 --> 00:22:40.540]  你都是要成長的
[00:22:40.540 --> 00:22:43.780]  你不成長就是你沒有生命
[00:22:43.780 --> 00:22:46.340]  但是有生命的嬰孩一定會成長
[00:22:46.340 --> 00:22:48.220]  「以至得救」的意思就是
[00:22:48.220 --> 00:22:50.540]  最後不是停在嬰孩的狀態
[00:22:50.540 --> 00:22:52.300]  而是真的要長成
[00:22:52.300 --> 00:22:56.940]  「因為你們已經嘗過主恩的滋味
[00:22:56.940 --> 00:22:58.860]  要親近主他是活石
[00:22:58.860 --> 00:23:01.920]  雖然被人所丟棄
[00:23:01.920 --> 00:23:06.580]  卻是上帝所揀選所珍貴的」
[00:23:06.580 --> 00:23:10.340]  我想你告訴你 如果你有機會去看彼得前書上下文
[00:23:10.340 --> 00:23:15.660]  你會發現彼得一直在引用舊約聖經
[00:23:15.660 --> 00:23:16.840]  他所有的東西
[00:23:16.840 --> 00:23:19.040]  但是他將舊約聖經引用的時候
[00:23:19.040 --> 00:23:20.480]  全部都是指向耶穌
[00:23:20.480 --> 00:23:22.260]  就是現在我們真是
[00:23:22.260 --> 00:23:24.840]  基督是在舊約裡面隱藏
[00:23:24.840 --> 00:23:28.260]  但是在新約裡面被彰顯了出來
[00:23:28.260 --> 00:23:31.660]  他說這些教導一切最後是指向耶穌
[00:23:31.660 --> 00:23:33.580]  包括十誡都是指向耶穌
[00:23:33.580 --> 00:23:38.060]  現在我們正在領受的話語就是耶穌
[00:23:38.060 --> 00:23:40.460]  耶穌是那個終點
[00:23:40.460 --> 00:23:45.900]  他說如果我們真是不斷去領受這些漢穆靈奶
[00:23:45.900 --> 00:23:49.320]  上帝的福音、上帝的道
[00:23:49.320 --> 00:23:53.180]  不斷在裡面成長、穿起耶穌的時候
[00:23:53.180 --> 00:24:00.660]  我們最後就會成為上帝所要我們成為的人
[00:24:00.660 --> 00:24:06.820]  你們是被揀選的一族,是君尊的祭司
[00:24:06.820 --> 00:24:10.040]  是神聖的國度,是屬上帝的子民
[00:24:10.040 --> 00:24:12.060]  然後最後給我們一個功課
[00:24:12.060 --> 00:24:14.000]  如果我們真的成為上帝的子民
[00:24:14.000 --> 00:24:15.200]  原來還沒完
[00:24:15.200 --> 00:24:19.340]  使我們宣召那召你們出黑暗
[00:24:19.340 --> 00:24:22.800]  入奇妙光明者的彼得
[00:24:22.800 --> 00:24:27.020]  這個出黑暗、入奇妙光明者
[00:24:27.020 --> 00:24:31.580]  其實就是一個舊約聖經出埃及的一個影射
[00:24:31.580 --> 00:24:34.960]  當然在新約聖經裡面這個黑暗就不是埃及
[00:24:34.960 --> 00:24:37.640]  而是我們的罪惡光明者拯救我們的
[00:24:37.640 --> 00:24:39.400]  就是主耶穌基督
[00:24:39.400 --> 00:24:45.760]  我希望這個幾複雜的思想對你有幫助
[00:24:45.760 --> 00:24:47.220]  但是我們一定
[00:24:47.220 --> 00:24:52.700]  如果你繼續來我們的周到崇拜或者教會
[00:24:52.700 --> 00:24:57.300]  你會發現我會不斷重複去用這個框架
[00:24:57.300 --> 00:25:00.340]  去給大家認識上帝的話語
[00:25:00.340 --> 00:25:01.840]  但是簡單來說
[00:25:01.840 --> 00:25:03.460]  我們為什麼要讀聖經?
[00:25:03.460 --> 00:25:05.100]  因為我們要成為上帝的子民
[00:25:05.100 --> 00:25:06.160]  簡單來說
[00:25:06.160 --> 00:25:10.880]  為什麼我們要用基督為中心的角度去讀聖經?
[00:25:10.880 --> 00:25:13.960]  因為我們要成為上帝的子民
[00:25:13.960 --> 00:25:15.960]  願上帝祝福大家
