
[00:00:00.000 --> 00:00:02.480]  各位弟兄姊妹,晚安!
[00:22:14.240 --> 00:22:17.120]  天使向約瑟顯現的時候
[00:22:17.120 --> 00:22:18.720]  約瑟的心情
[00:22:18.720 --> 00:22:21.240]  我想一定是很矛盾的了
[00:22:21.240 --> 00:22:24.280]  但是在這個歷史的重要時刻
[00:22:24.280 --> 00:22:26.480]  在這個抉擇的時刻
[00:22:26.480 --> 00:22:30.200]  上帝以特殊的啟示方式
[00:22:30.200 --> 00:22:32.320]  讓約瑟帶來了指引
[00:22:32.320 --> 00:22:34.360]  以及堅定了他的心
[00:22:34.360 --> 00:22:39.360]  叫他能夠協助實現神救恩的計劃
[00:22:39.360 --> 00:22:43.840]  即使成為了其他人恥笑的對象
[00:22:43.840 --> 00:22:46.720]  被誤會為不守道德的人
[00:22:46.720 --> 00:22:48.360]  也在所不計
[00:22:48.360 --> 00:22:49.840]  以謙卑的心
[00:22:49.840 --> 00:22:54.040]  全心馴服與上帝同行
[00:22:54.040 --> 00:22:56.600]  或許我們大概未曾遇見
[00:22:56.600 --> 00:23:00.200]  像上帝這個方式
[00:23:00.200 --> 00:23:04.120]  向約瑟顯現
[00:23:04.120 --> 00:23:06.640]  但上帝對我們的吩咐
[00:23:06.640 --> 00:23:12.120]  早已明明藉著聖經與我們說話
[00:23:12.120 --> 00:23:16.520]  但可能當我們嘗試實踐神的吩咐時
[00:23:16.520 --> 00:23:22.080]  我們可能會經歷一些始料不及的情況或挑戰
[00:23:22.080 --> 00:23:24.760]  不過正如約瑟一樣
[00:23:24.760 --> 00:23:29.280]  約瑟如何按照優先次序行事為人
[00:23:29.280 --> 00:23:32.400]  對我們帶來了提醒
[00:23:32.400 --> 00:23:33.960]  並且要記得
[00:23:33.960 --> 00:23:37.800]  約瑟不是甚麼宗教的精英分子
[00:23:37.800 --> 00:23:41.640]  但卻展現出在日常生活中
[00:23:41.640 --> 00:23:44.480]  他如何追求義
[00:23:44.480 --> 00:23:48.360]  約瑟不僅堅守了上帝的命令
[00:23:48.360 --> 00:23:51.240]  也展現了上帝的聖情
[00:23:51.240 --> 00:23:56.520]  以上帝的命令成為他生活指引的優先次序
[00:23:56.520 --> 00:23:59.040]  而且他不墨守成規
[00:23:59.040 --> 00:24:02.360]  他向神的計劃開放自己的心
[00:24:02.360 --> 00:24:04.960]  並且馴服神的帶領
[00:24:04.960 --> 00:24:08.120]  全心馴服與上帝同行
[00:24:08.120 --> 00:24:12.160]  令歷史進入了新的時代
[00:24:12.160 --> 00:24:18.240]  在開頭我曾經提過那套戲《剛巨嶺》
[00:24:18.240 --> 00:24:21.520]  戲肉是最後一場戰役
[00:24:21.520 --> 00:24:23.840]  但我不劇透
[00:24:23.840 --> 00:24:34.240]  在所有軍隊都開始撤退的那一刻
[00:24:34.240 --> 00:24:36.640]  他就留下來救人
[00:24:36.640 --> 00:24:40.240]  並且一邊救一邊祈禱
[00:24:40.240 --> 00:24:45.680]  「主啊,求祢讓我救多一個」
[00:24:45.680 --> 00:24:49.440]  但更令我感動的就是主角在最後所做的決定
[00:24:49.440 --> 00:24:51.360]  我又不再劇透了
[00:24:51.360 --> 00:24:54.080]  但我想說的是
[00:24:54.080 --> 00:24:57.600]  當他守著上帝吩咐的時候
[00:24:57.600 --> 00:24:59.920]  他又同時開放自己
[00:24:59.920 --> 00:25:03.480]  去展現上帝憐憫人的聖情
[00:25:03.480 --> 00:25:08.880]  於是這個義就在這個常人裡面展現了出來
[00:25:08.880 --> 00:25:10.200]  弟兄姊妹
[00:25:10.200 --> 00:25:16.040]  下個星期我們就進入耶穌降生的日子
[00:25:16.040 --> 00:25:18.280]  讓我們好好一起思想
[00:25:18.280 --> 00:25:21.200]  我們作為基督徒的生命
[00:25:21.200 --> 00:25:26.040]  我們怎樣看待上帝對我們的命令和吩咐呢?
[00:25:26.040 --> 00:25:29.920]  我們以哪一個為我們生命的主呢?
[00:25:29.920 --> 00:25:32.800]  我們有沒有遵行上帝的命令
[00:25:32.800 --> 00:25:35.200]  並且展現上帝的聖情
[00:25:35.200 --> 00:25:39.360]  以這個法則成為我們生活的指引呢?
[00:25:39.360 --> 00:25:41.840]  我們有沒有好好開放自己
[00:25:41.840 --> 00:25:46.000]  在我們的家庭、學校、工作、社會上
[00:25:46.000 --> 00:25:48.320]  被上帝帶領呢?
[00:25:48.320 --> 00:25:50.160]  我們有沒有好好信服
[00:25:50.160 --> 00:25:51.720]  和上帝同行
[00:25:51.720 --> 00:25:55.400]  實踐上帝要和我們一起的使命呢?
[00:25:55.400 --> 00:25:56.520]  弟兄姊妹
[00:25:56.520 --> 00:26:01.320]  我今天比較激動
[00:26:01.320 --> 00:26:03.800]  因為前兩天
[00:26:03.800 --> 00:26:05.640]  在這條橋那裡
[00:26:05.640 --> 00:26:10.400]  有人結束了他的生命
[00:26:10.400 --> 00:26:12.320]  我當時想
[00:26:12.320 --> 00:26:15.920]  有什麼恐懼比死亡還要大呢?
[00:26:15.920 --> 00:26:19.200]  這個人一定是走上絕路了
[00:26:19.200 --> 00:26:21.360]  但是通往死亡
[00:26:21.360 --> 00:26:22.960]  和在這裡
[00:26:22.960 --> 00:26:25.480]  通往生命的地方
[00:26:25.480 --> 00:26:29.760]  只是遙遙相隔
[00:26:29.760 --> 00:26:33.280]  當我看到這件事的時候
[00:26:33.280 --> 00:26:36.480]  我不禁問一問上帝
[00:26:36.480 --> 00:26:37.600]  主啊
[00:26:37.600 --> 00:26:41.280]  有沒有什麼你吩咐了我去做的
[00:26:41.280 --> 00:26:47.280]  而我沒有做的呢?
[00:26:47.280 --> 00:27:02.840]  讓我們一起有靜默的時間
[00:27:02.840 --> 00:27:06.800]  過往的聖誕節
[00:27:06.800 --> 00:27:10.480]  你們是怎樣過的呢?
[00:27:10.480 --> 00:27:14.040]  當今年
[00:27:14.040 --> 00:27:16.960]  讓我們再次思想
[00:27:16.960 --> 00:27:21.080]  耶穌來到這個世界上的意義
[00:27:21.080 --> 00:27:23.960]  並且讓我們思想
[00:27:23.960 --> 00:27:25.480]  我們這個聖誕節
[00:27:25.480 --> 00:27:27.960]  我們想怎樣過呢?
[00:27:27.960 --> 00:27:29.320]  有沒有一些人
[00:27:29.320 --> 00:27:31.840]  我們需要關心的呢?
[00:27:31.840 --> 00:27:33.280]  有沒有一些人
[00:27:33.280 --> 00:27:36.960]  需要讓我們去向他展現上帝
[00:27:36.960 --> 00:27:52.680]  是一個怎樣的主呢?
[00:27:52.680 --> 00:27:57.280]  讓我們一起祈禱
[00:27:57.280 --> 00:27:59.480]  最後我們多謝美里
[00:27:59.480 --> 00:28:01.360]  多謝你讓耶穌
[00:28:01.360 --> 00:28:03.240]  來到這個世界上
[00:28:03.240 --> 00:28:05.120]  去為我們寫命
[00:28:05.120 --> 00:28:10.720]  並且將救恩帶到我們每一個人的心裡面
[00:28:10.720 --> 00:28:12.280]  主啊幫助我們
[00:28:12.280 --> 00:28:13.880]  讓我們更加明白
[00:28:13.880 --> 00:28:18.520]  這個救恩是我們生命所發揮的效用
[00:28:18.520 --> 00:28:21.520]  讓我們知道怎樣去進行你的使命
[00:28:21.520 --> 00:28:23.560]  讓我們知道怎樣去回應
[00:28:23.560 --> 00:28:25.360]  你對我們的吩咐
[00:28:25.360 --> 00:28:26.360]  主啊並且
[00:28:26.360 --> 00:28:28.880]  讓我們不單止知道明白
[00:28:28.880 --> 00:28:31.480]  主啊讓我們也都全心馴服
[00:28:31.480 --> 00:28:33.400]  與上帝同行
[00:28:33.400 --> 00:28:34.760]  主啊幫助我們
[00:28:34.760 --> 00:28:36.280]  藉著這個聖誕節
[00:28:36.280 --> 00:28:37.760]  讓我們更加去明白
[00:28:37.760 --> 00:28:39.360]  你救恩的意義
[00:28:39.360 --> 00:28:40.840]  並且更加明白
[00:28:40.840 --> 00:28:42.360]  你帶來這個救恩
[00:28:42.360 --> 00:28:44.800]  我們應該怎樣去參與
[00:28:44.800 --> 00:28:46.480]  主啊求你繼續以你的說話
[00:28:46.480 --> 00:28:48.480]  去跟我們說話
[00:28:48.480 --> 00:28:50.640]  讓我們繼續時刻的
[00:28:50.640 --> 00:28:52.320]  去打開我們的心
[00:28:52.320 --> 00:28:54.000]  去聽你的話語
[00:28:54.000 --> 00:28:54.880]  多謝主
[00:28:54.880 --> 00:28:56.120]  我們同心合意的禱告
[00:28:56.120 --> 00:28:58.680]  是奉靠主耶穌基督得勝免治祈求
[00:28:58.680 --> 00:28:59.180]  阿們
