
[00:00:00.000 --> 00:00:05.200]  各位親愛的弟兄姊妹,大家主妹平安,很久沒有見面了,非常想念
[00:25:28.380 --> 00:25:30.080]  除了持续性的审判
[00:25:30.080 --> 00:25:31.680]  以色列人的仇敌以东人
[00:25:31.680 --> 00:25:35.480]  还包含了另外一个方面
[00:25:35.480 --> 00:25:38.180]  就是持续性的挽回以色列人
[00:25:38.180 --> 00:25:39.580]  从而证明神的约
[00:25:39.580 --> 00:25:41.180]  神的爱是不变的
[00:25:41.180 --> 00:25:45.980]  这里我们要留意神与以色列人立约是一个群体性
[00:25:47.080 --> 00:25:50.180]  从雅伯拉罕之约就可以看到
[00:25:50.180 --> 00:25:55.080]  相关个人是要尾身在这个与神有约的群体当中
[00:25:55.080 --> 00:25:58.480]  在旧约时代
[00:25:58.480 --> 00:26:01.380]  他的方式就是遵守神的律法
[00:26:01.380 --> 00:26:02.080]  使自己呢
[00:26:02.080 --> 00:26:05.080]  在与神有约的群体当中
[00:26:05.080 --> 00:26:05.980]  而新约呢
[00:26:05.980 --> 00:26:08.480]  就是对旧约的一个成全
[00:26:08.480 --> 00:26:10.980]  一个最重要的继承性的发问
[00:26:10.980 --> 00:26:14.080]  就是谁是雅伯拉罕的后裔
[00:26:14.080 --> 00:26:15.780]  谁是真以色列人
[00:26:17.680 --> 00:26:19.180]  神呼召个人
[00:26:19.180 --> 00:26:23.280]  借着耶稣基督进入与他有约的一个群体当中
[00:26:23.280 --> 00:26:24.180]  得蒙救赎
[00:26:24.180 --> 00:26:30.180]  第五节神让以色列人去展望未来
[00:26:30.180 --> 00:26:32.480]  说
[00:26:32.480 --> 00:26:34.380]  你们必亲眼看见
[00:26:34.380 --> 00:26:35.180]  也没有说
[00:26:35.180 --> 00:26:37.480]  叶河华在以色列境界之外
[00:26:37.480 --> 00:26:38.680]  必尊为大
[00:26:38.680 --> 00:26:42.580]  这句诵词呢
[00:26:42.580 --> 00:26:45.580]  是未来从列邦的欺压当中
[00:26:45.580 --> 00:26:49.380]  得释放的以色列人对神的恩约和爱的回应
[00:26:49.380 --> 00:26:55.380]  神对顽梗的以色列所施的是恩约之爱
[00:26:55.380 --> 00:26:56.680]  不弃不离
[00:26:56.680 --> 00:26:57.580]  永恒不变
[00:26:57.580 --> 00:27:03.980]  神界马拉基先知所传递的恩约之爱的信息
[00:27:03.980 --> 00:27:05.180]  非常发人深省
[00:27:05.180 --> 00:27:09.780]  神并分禁止人问为什么
[00:27:09.780 --> 00:27:11.680]  他也回答人的疑问
[00:27:11.680 --> 00:27:14.580]  关键是我们得学会聆听神的回答
[00:27:16.480 --> 00:27:21.380]  神往往不会立即让我们了解当下遇到的困难
[00:27:21.380 --> 00:27:23.280]  究竟是什么原因
[00:27:23.280 --> 00:27:24.980]  尽管这是我们最想知道的
[00:27:24.980 --> 00:27:30.680]  而是让我们去回顾过去和神同行的经历
[00:27:30.680 --> 00:27:32.680]  数算他的恩典
[00:27:32.680 --> 00:27:36.780]  在展望将来最终得胜与新天新地的美好
[00:27:36.780 --> 00:27:39.380]  潜台词呢
[00:27:39.380 --> 00:27:42.880]  就是眼下的难题算得了什么
[00:27:42.880 --> 00:27:44.980]  神的恩典够用
[00:27:44.980 --> 00:27:47.180]  靠他就得胜有余了
[00:27:47.180 --> 00:27:51.380]  我们仔细看马拉基书的第一个神域
[00:27:51.380 --> 00:27:55.380]  就会清楚的发现神在具体的历史时空当中
[00:27:55.380 --> 00:27:57.280]  向子民发出的恩言
[00:27:57.280 --> 00:28:01.780]  并没有详细的阐明当下的历史进程
[00:28:01.780 --> 00:28:03.280]  为何如此
[00:28:03.280 --> 00:28:07.180]  也没有点明他们对于重建圣殿公义的君王
[00:28:07.180 --> 00:28:08.880]  以色列的复兴
[00:28:08.880 --> 00:28:12.280]  这一类先知预言的理解有偏差
[00:28:12.280 --> 00:28:15.280]  而是帮助他们通过回顾
[00:28:15.280 --> 00:28:19.580]  神往昔与先祖雅各立约和守约的行动
[00:28:19.580 --> 00:28:21.680]  并展望未来
[00:28:21.680 --> 00:28:23.980]  来超越眼前的困境
[00:28:23.980 --> 00:28:25.680]  重建对神的信心
[00:28:25.680 --> 00:28:29.480]  因体会到神永恒不变的爱
[00:28:29.480 --> 00:28:31.780]  而重燃对神的爱
[00:28:31.780 --> 00:28:34.380]  从而带出对未来的盼望
[00:28:34.380 --> 00:28:38.180]  由于神有约
[00:28:38.180 --> 00:28:43.180]  以色列人哪怕被约也必被神挽回
[00:28:43.180 --> 00:28:46.680]  神在历史当中对以色列人公义的审判
[00:28:46.680 --> 00:28:49.980]  也因此带有慈爱的恩典
[00:28:49.980 --> 00:28:51.780]  这就是恩约之爱
[00:28:51.780 --> 00:28:55.480]  弟兄姊妹
[00:28:55.480 --> 00:28:56.880]  今天的信息呢
[00:28:56.880 --> 00:28:59.180]  就是神恩约之爱
[00:28:59.180 --> 00:29:03.280]  是我们人生现实各种际遇的底色呀
[00:29:04.880 --> 00:29:08.180]  汉代的古人将命运分作三类
[00:29:08.180 --> 00:29:09.180]  每个人都有的
[00:29:09.180 --> 00:29:09.780]  第一类呢
[00:29:09.780 --> 00:29:11.180]  就是正命
[00:29:11.180 --> 00:29:14.680]  就是人生来天赋之寿命连线
[00:29:14.680 --> 00:29:16.080]  第二呢
[00:29:16.080 --> 00:29:17.380]  就叫随命
[00:29:17.380 --> 00:29:19.480]  随从的随跟随的随
[00:29:19.480 --> 00:29:22.780]  随命就是行善得善报
[00:29:22.780 --> 00:29:24.780]  行恶得恶报
[00:29:24.780 --> 00:29:27.880]  第三种命运呢
[00:29:27.880 --> 00:29:28.880]  就叫遭命
[00:29:28.880 --> 00:29:32.080]  就是行善得凶
[00:29:32.080 --> 00:29:34.480]  行恶反击
[00:29:34.480 --> 00:29:34.980]  遭呢
[00:29:34.980 --> 00:29:36.280]  就是遭遇的遭
[00:29:36.280 --> 00:29:37.080]  遭高的遭
[00:29:37.080 --> 00:29:41.780]  汉代的人认为人都有这三种命
[00:29:41.780 --> 00:29:42.480]  就是正命
[00:29:42.480 --> 00:29:44.080]  随命和遭命
[00:29:44.080 --> 00:29:46.380]  而这三种人生命运呢
[00:29:46.380 --> 00:29:47.880]  都是与世道有关的
[00:29:47.880 --> 00:29:50.980]  当政治清平的时候
[00:29:50.980 --> 00:29:52.180]  则人得正命
[00:29:52.180 --> 00:29:54.380]  随命为常态
[00:29:54.380 --> 00:29:56.080]  而乱世苛政
[00:29:56.080 --> 00:29:58.380]  则以遭命为新常态
[00:29:58.380 --> 00:30:02.280]  遇到遭命的真是有理无处生的
[00:30:02.280 --> 00:30:04.380]  只能仰面问苍天
[00:30:04.380 --> 00:30:09.180]  或许你正现在一大串为什么当中
[00:30:09.180 --> 00:30:11.680]  正在怀疑神的爱
[00:30:11.680 --> 00:30:14.980]  正如当年以色列人那么愤青
[00:30:14.980 --> 00:30:17.680]  他们和我们的困境
[00:30:17.680 --> 00:30:19.580]  处境都是事实
[00:30:19.580 --> 00:30:22.480]  的确不易面对
[00:30:22.480 --> 00:30:24.680]  但我们和他们一样
[00:30:24.680 --> 00:30:27.180]  拥有一个宝贵的身份
[00:30:27.180 --> 00:30:29.580]  这都是神恩约中人
[00:30:31.380 --> 00:30:33.580]  神爱不会断绝
[00:30:33.580 --> 00:30:36.280]  即使你暂时感受不到
[00:30:36.280 --> 00:30:37.780]  他也爱着我们
[00:30:37.780 --> 00:30:41.480]  真正关键且重要的真相
[00:30:41.480 --> 00:30:44.180]  就是神会把我们爱到天国
[00:30:44.180 --> 00:30:45.380]  爱到永远
[00:30:45.380 --> 00:30:46.780]  爱到完全
[00:30:46.780 --> 00:30:49.580]  爱到我们所遭遇的痛苦
[00:30:49.580 --> 00:30:50.880]  病痛啊
[00:30:50.880 --> 00:30:51.480]  愁苦
[00:30:51.480 --> 00:30:52.580]  艰难
[00:30:52.580 --> 00:30:54.480]  不堪都灰飞烟灭
[00:30:54.480 --> 00:30:56.580]  还没完没了
[00:30:56.580 --> 00:31:00.080]  就是这一切都过去了
[00:31:00.080 --> 00:31:02.680]  还持续的永远的爱我们
[00:31:02.680 --> 00:31:05.580]  想一想
[00:31:05.580 --> 00:31:06.980]  这些困扰我们的事情
[00:31:06.980 --> 00:31:09.080]  现在看来的确很严重
[00:31:09.080 --> 00:31:10.880]  我们巴不得立刻的摆脱
[00:31:10.880 --> 00:31:13.780]  那过五年再看呢
[00:31:13.780 --> 00:31:16.180]  过二十年再看呢
[00:31:16.180 --> 00:31:19.580]  时至今日呢
[00:31:19.580 --> 00:31:21.580]  我有一个信念是越来越坚定
[00:31:21.580 --> 00:31:25.080]  公义而慈爱的神的工作
[00:31:25.080 --> 00:31:26.980]  从来就没有停止
[00:31:28.480 --> 00:31:30.580]  所以我们要耐心的观看
[00:31:30.580 --> 00:31:33.080]  兮在 今在 永在神
[00:31:33.080 --> 00:31:33.880]  祂的作为
[00:31:33.880 --> 00:31:36.680]  这段经文
[00:31:36.680 --> 00:31:38.280]  这个神域的最后一句话
[00:31:38.280 --> 00:31:39.580]  第五节
[00:31:39.580 --> 00:31:41.480]  说到你们必亲眼看见
[00:31:41.480 --> 00:31:43.680]  你们要说
[00:31:43.680 --> 00:31:45.880]  耶和华在以色列境界之外
[00:31:45.880 --> 00:31:47.880]  疆界之外必尊为大
[00:31:47.880 --> 00:31:53.880]  而诗篇第46篇的第十节
[00:31:53.880 --> 00:31:55.280]  我认为是对这句经文
[00:31:55.280 --> 00:31:56.780]  非常到位的一个诠释
[00:31:58.780 --> 00:32:01.780]  诗篇第46篇第十节说
[00:32:01.780 --> 00:32:03.180]  你们要休息
[00:32:03.180 --> 00:32:04.980]  要知道我是神
[00:32:04.980 --> 00:32:07.480]  我必在列国中受尊崇
[00:32:07.480 --> 00:32:09.580]  在全地也受尊崇
[00:32:09.580 --> 00:32:13.780]  换句简单的话来说
[00:32:13.780 --> 00:32:15.280]  就是沉住气
[00:32:15.280 --> 00:32:15.880]  走着瞧
[00:32:15.880 --> 00:32:18.680]  而眼下
[00:32:18.680 --> 00:32:20.580]  即使我们身处乱世
[00:32:20.580 --> 00:32:21.580]  旅逢遭命
[00:32:21.580 --> 00:32:24.180]  也有我们当做的事情
[00:32:24.180 --> 00:32:27.180]  因为作为基督徒
[00:32:27.180 --> 00:32:29.280]  除了同其他人一样
[00:32:29.280 --> 00:32:31.680]  有人生三命之外
[00:32:31.680 --> 00:32:33.180]  我们还有一命
[00:32:33.180 --> 00:32:34.180]  就是招命
[00:32:34.180 --> 00:32:38.580]  我们蒙招就是要向世界见证
[00:32:38.580 --> 00:32:42.680]  那位对我们事业恩怨的那位上帝之爱
[00:32:42.680 --> 00:32:48.380]  感谢主跟他的话成为我们的激励
[00:32:48.380 --> 00:32:50.380]  成为我们前行的动力
[00:32:50.380 --> 00:32:51.680]  让我们一同低头祷告
[00:32:54.280 --> 00:32:57.180]  此爱的天父爱我们的耶稣基督
[00:32:57.180 --> 00:32:59.580]  在此时此刻在我们中间运行
[00:32:59.580 --> 00:33:00.880]  感动我们的圣灵
[00:33:00.880 --> 00:33:01.780]  三位一体之人神
[00:33:01.780 --> 00:33:03.580]  我们感谢你
[00:33:03.580 --> 00:33:04.980]  感谢你借着你的话语
[00:33:04.980 --> 00:33:07.480]  来赐下这样美好的信息
[00:33:07.480 --> 00:33:09.180]  让我们即使在逆境当中
[00:33:09.180 --> 00:33:13.180]  都晓得紧紧的抓住你的爱
[00:33:13.180 --> 00:33:16.280]  来等候主你大能的彰显
[00:33:16.280 --> 00:33:19.180]  同时在地上走我们的路
[00:33:19.180 --> 00:33:24.880]  并且能够见证你是爱我们的那位神
[00:33:24.880 --> 00:33:28.180]  感谢你祷告我们耶稣基督的圣灵安慰
