
[00:00:00.000 --> 00:00:01.300]  各位領子們 早晨
[00:19:07.200 --> 00:19:10.000]  他們勇敢地站在公會
[00:19:10.000 --> 00:19:11.800]  祭司的面前宣告
[00:19:11.800 --> 00:19:14.800]  信從神不信從人是應該的
[00:19:14.800 --> 00:19:17.000]  即使面對著被捕迫害
[00:19:17.000 --> 00:19:19.800]  甚至生命受到威脅也好
[00:19:19.800 --> 00:19:22.000]  他們依然堅定不移
[00:19:22.000 --> 00:19:27.000]  勇敢地表達他們信仰的立場
[00:19:27.000 --> 00:19:29.800]  我們可以看到門徒的生命
[00:19:29.800 --> 00:19:32.600]  經歷了一個翻天覆地的轉變
[00:19:32.600 --> 00:19:35.400]  這個是在他們的觀念價值觀
[00:19:35.400 --> 00:19:38.600]  發生了一件很大的paradigm shift
[00:19:38.600 --> 00:19:40.400]  一種思想的轉化
[00:19:40.400 --> 00:19:47.200]  甚至乎令到他們的行為也相應地作出轉變
[00:19:47.200 --> 00:19:50.800]  所以一個人對神的認知
[00:19:50.800 --> 00:19:53.600]  決定了他信仰生活
[00:19:53.600 --> 00:19:59.200]  那個paradigm shift的轉移方向的程度
[00:19:59.200 --> 00:20:00.400]  我再說一次
[00:20:00.400 --> 00:20:02.200]  一個人對神的認知
[00:20:02.200 --> 00:20:05.800]  你跟上帝的關係的認識
[00:20:05.800 --> 00:20:07.400]  關係的深度
[00:20:07.400 --> 00:20:15.000]  決定了你在生活裏頭的轉變程度
[00:20:15.000 --> 00:20:18.200]  思念的目的就是正直
[00:20:18.200 --> 00:20:19.400]  在《亞國書》裏所說
[00:20:19.400 --> 00:20:25.200]  就是要幫助我們去改變這些本來的觀念
[00:20:25.200 --> 00:20:29.800]  改變我們生命的習慣和思想價值
[00:20:29.800 --> 00:20:32.600]  在這些苦難和困境的背後
[00:20:32.600 --> 00:20:37.200]  其實我們也擁有很多的選擇
[00:20:37.200 --> 00:20:38.800]  當我們相信耶穌之後
[00:20:38.800 --> 00:20:41.000]  我們也得著釋放自由
[00:20:41.000 --> 00:20:43.000]  其實我們有很多回應的方式
[00:20:43.000 --> 00:20:45.400]  我們可以選擇憂傷
[00:20:45.400 --> 00:20:47.000]  還是選擇喜樂
[00:20:47.000 --> 00:20:49.200]  我們選擇很害怕去面對
[00:20:49.200 --> 00:20:52.000]  還是選擇去信靠
[00:20:52.000 --> 00:20:56.400]  這些選擇將會塑造我們屬靈的生命
[00:20:56.400 --> 00:21:00.400]  上帝給了我們一個全新而且活潑的觀念
[00:21:00.400 --> 00:21:02.400]  就是在事件裏面
[00:21:02.400 --> 00:21:07.400]  我們可以不需要以憂傷、痛苦、絕望
[00:21:07.400 --> 00:21:10.000]  而是能夠去選擇喜樂
[00:21:10.000 --> 00:21:13.600]  一個生命去面對
[00:21:13.600 --> 00:21:15.200]  當我們擁有這些觀念的時候
[00:21:15.200 --> 00:21:18.200]  我們就能夠去經歷生命的突破
[00:21:18.200 --> 00:21:19.800]  正如《亞國》裏所說
[00:21:19.800 --> 00:21:24.000]  在試煉裏面要為大喜樂
[00:21:24.000 --> 00:21:29.600]  從小到大我一直都能夠控制一些東西
[00:21:29.600 --> 00:21:34.200]  擁有一些東西去定義自己的安全感
[00:21:34.200 --> 00:21:37.600]  我不知道這個會不會是你一路成長的時候
[00:21:37.600 --> 00:21:40.600]  所給你的一個定義
[00:21:40.600 --> 00:21:43.000]  你的安全感是怎樣來的呢
[00:21:43.000 --> 00:21:46.000]  就好像你有穩定的經濟基礎
[00:21:46.000 --> 00:21:48.200]  很熟悉的環境
[00:21:48.200 --> 00:21:50.200]  很好的人際關係
[00:21:50.200 --> 00:21:52.400]  甚至對未來的計劃
[00:21:52.400 --> 00:21:55.600]  當一切都在你掌握的時候
[00:21:55.600 --> 00:21:58.200]  你就會得到安心
[00:21:58.200 --> 00:22:02.000]  很多東西你會認為在我努力的裏面
[00:22:02.000 --> 00:22:03.600]  當時我也這樣想的
[00:22:03.600 --> 00:22:06.400]  努力的裏面爭取得來的成果
[00:22:06.400 --> 00:22:08.600]  信了耶穌之後我都以為
[00:22:08.600 --> 00:22:12.600]  自己的安全感已經被扭轉過來了
[00:22:12.600 --> 00:22:15.800]  已經能夠建基在耶穌的裏面
[00:22:15.800 --> 00:22:17.600]  不過在這兩年
[00:22:17.600 --> 00:22:19.800]  當我移居到多倫多
[00:22:19.800 --> 00:22:21.800]  成為了新移民的時候
[00:22:21.800 --> 00:22:24.400]  其實都面對著很多
[00:22:24.400 --> 00:22:27.400]  不能夠預測發生的事情
[00:22:27.400 --> 00:22:30.000]  開始在動搖我的安全感
[00:22:30.000 --> 00:22:31.600]  因為很多新的挑戰
[00:22:31.600 --> 00:22:33.200]  很多新的事情
[00:22:33.200 --> 00:22:37.800]  其實都超越了我能夠去用我的經驗
[00:22:37.800 --> 00:22:39.600]  能力去面對
[00:22:39.600 --> 00:22:42.600]  不過我會看成在這些試煉裏面
[00:22:42.600 --> 00:22:45.800]  其實同時間都帶來給我很多的焦慮
[00:22:45.800 --> 00:22:51.400]  但是上帝再一次在這兩年多的過程裏面
[00:22:51.400 --> 00:22:53.600]  不斷地提醒我
[00:22:53.600 --> 00:22:55.600]  我只是需要去學習
[00:22:55.600 --> 00:22:59.600]  怎樣去單單定征在神的裏面
[00:22:59.600 --> 00:23:03.600]  沒錯 很多事情可能都仍然未發生
[00:23:03.600 --> 00:23:05.600]  未曾發生
[00:23:05.600 --> 00:23:08.800]  但是神已仍然在我的身邊
[00:23:08.800 --> 00:23:10.600]  和我一起去面對
[00:23:10.600 --> 00:23:11.800]  在這個過程裏面
[00:23:11.800 --> 00:23:13.600]  在這個試煉裏面
[00:23:13.600 --> 00:23:14.600]  我很感恩
[00:23:14.600 --> 00:23:16.600]  我能夠可以在這個過程當中
[00:23:16.600 --> 00:23:19.600]  再一次去避神去調教
[00:23:19.600 --> 00:23:22.800]  我對安全感這個的定義
[00:23:22.800 --> 00:23:24.400]  我重新有一個新的定義
[00:23:24.400 --> 00:23:26.200]  我的安全感學習
[00:23:26.200 --> 00:23:31.200]  怎樣去到建立在神那個永遠都不會改變
[00:23:31.200 --> 00:23:36.800]  它的預備供應是超乎我們能夠所求所想
[00:23:36.800 --> 00:23:38.600]  使到在這個過程裏面
[00:23:38.600 --> 00:23:40.600]  我都繼續地去經歷
[00:23:40.600 --> 00:23:44.400]  從神給我的平安和喜樂
[00:23:44.400 --> 00:23:49.800]  所以試煉其實是促進我們生命的成長的工具
[00:23:49.800 --> 00:23:51.000]  透過試煉
[00:23:51.000 --> 00:23:53.800]  我們能夠在信心的裏面
[00:23:53.800 --> 00:23:55.800]  能夠避神去練性
[00:23:55.800 --> 00:24:00.400]  使我們能夠更加成熟去面對前面
[00:24:00.400 --> 00:24:05.800]  即是上帝為我們所要預備的一個更豐盛的生命
[00:24:05.800 --> 00:24:10.000]  最後試煉亦都帶來給我們一份很特別的禮物
[00:24:10.000 --> 00:24:15.800]  讓我們能夠毫無欠缺地去培養一個穩固的喜樂
[00:24:15.800 --> 00:24:18.600]  讓我們一起再讀第三和第四節
[00:24:18.600 --> 00:24:21.000]  預備 一二三起
[00:24:21.000 --> 00:24:23.200]  因為知道你們的信心
[00:24:23.200 --> 00:24:26.400]  經過考驗就生忍耐
[00:24:26.400 --> 00:24:29.800]  但要讓忍耐發揮完全的功用
[00:24:29.800 --> 00:24:33.800]  使你們能夠又完全又完整
[00:24:33.800 --> 00:24:35.800]  一無所缺
[00:24:35.800 --> 00:24:39.400]  在這裏所講的生忍耐
[00:24:39.400 --> 00:24:44.400]  即不是在苦難裏面咬緊牙關地撐下去
[00:24:44.400 --> 00:24:48.200]  而是面對著一個和信仰的應許
[00:24:48.200 --> 00:24:51.400]  完全相反的處境的時候
[00:24:51.400 --> 00:24:55.000]  我們仍然能夠堅信神的應許
[00:24:55.000 --> 00:24:56.600]  最終是會實現
[00:24:56.600 --> 00:24:59.200]  雖然祂尚未來到
[00:24:59.200 --> 00:25:00.600]  值得注意的是
[00:25:00.600 --> 00:25:07.400]  並不是將忍耐單單看成是一個很被動的承受
[00:25:07.400 --> 00:25:11.600]  而是要視之為是一個很積極的行動
[00:25:11.600 --> 00:25:19.200]  忍耐本身其實就是一個很深遠意義的屬靈操練和侍奉
[00:25:19.200 --> 00:25:22.600]  當經文說我們完成忍耐這個歷程
[00:25:22.600 --> 00:25:26.800]  其實是我們基督徒生命裏面不可或缺
[00:25:26.800 --> 00:25:30.200]  而且是持續的一個操練
[00:25:30.200 --> 00:25:31.800]  當我們看看仕途保羅
[00:25:31.800 --> 00:25:33.600]  他身處在監獄
[00:25:33.600 --> 00:25:35.400]  受盡很多的折磨
[00:25:35.400 --> 00:25:36.600]  他的忍耐
[00:25:36.600 --> 00:25:40.200]  要忍耐失去了自由的情況之下
[00:25:40.200 --> 00:25:45.600]  仍然能夠有一份喜樂的心來讚美神
[00:25:45.600 --> 00:25:48.400]  他沒有因為那個環境
[00:25:48.400 --> 00:25:51.200]  而決定了他是否要喜樂
[00:25:51.200 --> 00:25:53.800]  而是我們在監獄的書信裏面
[00:25:53.800 --> 00:25:55.000]  我們看到
[00:25:55.000 --> 00:25:59.400]  縱使保羅他被四幅牆困住
[00:25:59.400 --> 00:26:01.800]  仍然沒有限制他的侍奉
[00:26:01.800 --> 00:26:05.600]  他的心仍然是帶著那份從上而來的熱忱
[00:26:05.600 --> 00:26:08.400]  喜樂來到面對
[00:26:08.400 --> 00:26:09.800]  在這個過程當中
[00:26:09.800 --> 00:26:11.200]  神就透過他的生命
[00:26:11.200 --> 00:26:12.600]  藉著很多的書信
[00:26:12.600 --> 00:26:13.800]  鼓勵當時的教會
[00:26:13.800 --> 00:26:15.400]  繼續傳人福音
[00:26:15.400 --> 00:26:17.000]  繼續推動
[00:26:17.000 --> 00:26:19.000]  也成為今時今日
[00:26:19.000 --> 00:26:21.400]  你和我的激勵
[00:26:21.400 --> 00:26:23.400]  在我們信仰的人生裏面
[00:26:23.400 --> 00:26:24.800]  其實就是一場
[00:26:24.800 --> 00:26:28.000]  不斷學習侍奉的旅程
[00:26:28.000 --> 00:26:29.800]  無論在我們人生當中
[00:26:29.800 --> 00:26:32.400]  處於高峰或者是低谷
[00:26:32.400 --> 00:26:33.800]  每一個階段
[00:26:33.800 --> 00:26:37.400]  都是我們去學習侍奉神的機會
[00:26:37.400 --> 00:26:39.400]  當我們有能力
[00:26:39.400 --> 00:26:41.000]  能夠去活動的時候
[00:26:41.000 --> 00:26:44.000]  我們可以透過不同的方式去實踐侍奉
[00:26:44.000 --> 00:26:45.600]  當我們的身體
[00:26:45.600 --> 00:26:48.400]  環境受到種種原因
[00:26:48.400 --> 00:26:51.800]  使我們有很多限制的時候
[00:26:51.800 --> 00:26:55.600]  我們怎樣能夠去憑信心去忍耐
[00:26:55.600 --> 00:26:57.600]  持守著那份的盼望
[00:26:57.600 --> 00:26:59.000]  不埋怨
[00:26:59.000 --> 00:27:01.000]  選擇不離棄神
[00:27:01.000 --> 00:27:05.400]  這個也是一種見證基督的侍奉
[00:27:05.400 --> 00:27:06.800]  所以侍奉的本質
[00:27:06.800 --> 00:27:09.200]  不是在於我們做了些什麼
[00:27:09.200 --> 00:27:11.600]  不是在於我們為神做了些什麼
[00:27:11.600 --> 00:27:15.200]  而是我們是否在生命裏頭
[00:27:15.200 --> 00:27:17.200]  將戀神的榮耀
[00:27:17.200 --> 00:27:19.400]  我們怎樣去選擇
[00:27:19.400 --> 00:27:21.000]  在困難的裏面
[00:27:21.000 --> 00:27:22.400]  仍然去依靠神
[00:27:22.400 --> 00:27:24.600]  將榮耀歸給神
[00:27:24.600 --> 00:27:28.800]  這個就是一個很深層的侍奉
[00:27:28.800 --> 00:27:31.000]  所以一個人屬靈的成熟
[00:27:31.000 --> 00:27:34.000]  並不是表面的裝飾
[00:27:34.000 --> 00:27:37.400]  而是在看他整個人的性格行為
[00:27:37.400 --> 00:27:38.800]  他的信念
[00:27:38.800 --> 00:27:41.200]  有沒有被神去塑造
[00:27:41.200 --> 00:27:44.200]  成為他自己的器皿
[00:27:44.200 --> 00:27:45.600]  我們會發現
[00:27:45.600 --> 00:27:48.400]  當我們更加去學習
[00:27:48.400 --> 00:27:50.000]  去仰望依靠
[00:27:50.000 --> 00:27:51.000]  面對困難的時候
[00:27:51.000 --> 00:27:56.000]  我們就能夠更加體會神那份的應許
[00:27:56.000 --> 00:27:59.000]  怎樣能夠在我們處境當中
[00:27:59.000 --> 00:28:03.000]  能夠去經歷神蹟
[00:28:03.000 --> 00:28:06.000]  在我們的生命裏面來彰顯
[00:28:06.000 --> 00:28:07.400]  在這兩年多裏面
[00:28:07.400 --> 00:28:08.600]  能夠認識大家
[00:28:08.600 --> 00:28:09.800]  我都覺得很感恩
[00:28:09.800 --> 00:28:14.600]  因為除了我們有很好的關係之外
[00:28:14.600 --> 00:28:16.400]  其實你們的生命故事
[00:28:16.400 --> 00:28:19.800]  都給了我很多的提醒和學習
[00:28:19.800 --> 00:28:22.400]  今天坐在這裏的弟兄姊妹
[00:28:22.400 --> 00:28:26.600]  其實可能我們都有一本難唸的經
[00:28:26.600 --> 00:28:28.400]  我們每個人的家庭
[00:28:28.400 --> 00:28:29.400]  我們所面對
[00:28:29.400 --> 00:28:33.800]  可能都有種種不同的挑戰試煉
[00:28:33.800 --> 00:28:37.800]  但是在和大家一起同行的時候
[00:28:37.800 --> 00:28:41.600]  都很感受到你們怎樣去
[00:28:41.600 --> 00:28:43.400]  不是咬緊牙關
[00:28:43.400 --> 00:28:45.000]  而是在過程當中
[00:28:45.000 --> 00:28:46.400]  上帝就給了你們
[00:28:46.400 --> 00:28:49.400]  從上而來的那種力量和盼望
[00:28:49.400 --> 00:28:52.800]  使你們能夠勇敢去面對
[00:28:52.800 --> 00:28:56.400]  並且能夠很喜樂地去面對
[00:28:56.400 --> 00:28:58.600]  你們此刻的遭遇
[00:28:58.600 --> 00:29:00.800]  我就想起這一節的經文
[00:29:00.800 --> 00:29:02.200]  讓我們一起去讀出
[00:29:02.200 --> 00:29:03.400]  預備起
[00:29:03.400 --> 00:29:07.000]  誰能使我們與基督的愛隔絕
[00:29:07.000 --> 00:29:08.800]  難道是患難嗎
[00:29:08.800 --> 00:29:10.200]  是困苦嗎
[00:29:10.200 --> 00:29:11.600]  是迫害嗎
[00:29:11.600 --> 00:29:12.800]  是飢餓嗎
[00:29:12.800 --> 00:29:14.400]  是赤身露體嗎
[00:29:14.400 --> 00:29:15.600]  是危險嗎
[00:29:15.600 --> 00:29:17.200]  是刀劍嗎
[00:29:17.200 --> 00:29:20.200]  然而靠著愛我們的主
[00:29:20.200 --> 00:29:22.400]  在這一切的事上
[00:29:22.400 --> 00:29:27.200]  我們已經得勝有餘了
[00:29:27.200 --> 00:29:30.200]  盼望在這兩節的經文
[00:29:30.200 --> 00:29:32.600]  都成為我們的提醒面禮
[00:29:32.600 --> 00:29:36.600]  當我們繼續去走前面人生的道路
[00:29:36.600 --> 00:29:38.000]  沒錯 我們不知道
[00:29:38.000 --> 00:29:41.000]  究竟明天會發生什麼事情
[00:29:41.000 --> 00:29:42.600]  不過我們仍然確信
[00:29:42.600 --> 00:29:44.400]  上帝是與我們一起
[00:29:44.400 --> 00:29:46.800]  去面對著我們的人生
[00:29:46.800 --> 00:29:48.200]  也在神的話語中
[00:29:48.200 --> 00:29:50.600]  給了我們很多寶貴的應許
[00:29:50.600 --> 00:29:52.600]  我們如何能夠在這個過程中
[00:29:52.600 --> 00:29:57.200]  去體會到神在我們生命的作為
[00:29:57.200 --> 00:29:58.900]  最後我也很想說說
[00:29:58.900 --> 00:30:00.100]  歷黑胡子
[00:30:00.100 --> 00:30:01.500]  可能我們都聽過很多次
[00:30:01.500 --> 00:30:04.600]  他的生命見證的故事
[00:30:04.600 --> 00:30:06.500]  我們知道他的生命
[00:30:06.500 --> 00:30:08.800]  其實都挺啟發性的
[00:30:08.800 --> 00:30:10.800]  他天生沒有了雙手
[00:30:10.800 --> 00:30:12.000]  沒有了雙腳
[00:30:12.000 --> 00:30:14.000]  但他卻是經歷了一個
[00:30:14.000 --> 00:30:17.400]  極度的絕望和內心的掙扎
[00:30:17.400 --> 00:30:19.400]  儘管我們知道他的父親
[00:30:19.400 --> 00:30:20.800]  也是一位牧師
[00:30:20.800 --> 00:30:23.800]  但其實在他一路的過程中
[00:30:23.800 --> 00:30:27.500]  沒有減輕他心中的苦毒
[00:30:27.500 --> 00:30:29.900]  不明白 痛苦
[00:30:29.900 --> 00:30:31.400]  他的內心
[00:30:31.400 --> 00:30:35.700]  起初都是充滿著絕望
[00:30:35.700 --> 00:30:40.500]  但隨著上帝一直向這個家庭說話
[00:30:40.500 --> 00:30:43.000]  特別在歷黑的生命中
[00:30:43.000 --> 00:30:44.900]  發生了很大的改變
[00:30:44.900 --> 00:30:48.300]  他的改變並不是靠自己的力量
[00:30:48.300 --> 00:30:51.800]  而是完全依靠神
[00:30:51.800 --> 00:30:52.900]  在他的處境中
[00:30:52.900 --> 00:30:55.700]  其實遠比我們任何一個人
[00:30:55.700 --> 00:30:59.000]  所面對的挑戰更大
[00:30:59.000 --> 00:31:01.000]  我們看到歷黑
[00:31:01.000 --> 00:31:04.700]  他如何完成兩個學士學位
[00:31:04.700 --> 00:31:08.200]  也憑著腳上的兩隻腳趾
[00:31:08.200 --> 00:31:12.600]  幾乎可以做到一般人行常的活動
[00:31:12.600 --> 00:31:14.300]  可想而知他背後
[00:31:14.300 --> 00:31:18.200]  其實都負上了很多的努力和毅力
[00:31:18.200 --> 00:31:21.500]  那麼上帝帶領他來到這個世界上
[00:31:21.500 --> 00:31:23.000]  有什麼目的呢
[00:31:23.000 --> 00:31:24.600]  這個過去都成為了歷黑
[00:31:24.600 --> 00:31:26.500]  一個感到很困惑
[00:31:26.500 --> 00:31:28.900]  我能夠做些什麼呢
[00:31:28.900 --> 00:31:30.200]  後來他明白
[00:31:30.200 --> 00:31:32.400]  神就是透過他的生命
[00:31:32.400 --> 00:31:35.100]  要成為別人的見證
[00:31:35.100 --> 00:31:37.200]  所以他開始訓練自己
[00:31:37.200 --> 00:31:38.900]  如何演講
[00:31:38.900 --> 00:31:42.700]  也致力地傳講福音的信息
[00:31:42.700 --> 00:31:43.900]  透過他的見證
[00:31:43.900 --> 00:31:46.800]  其實帶領了無數很迷惘的
[00:31:46.800 --> 00:31:48.700]  低谷軟弱的人
[00:31:48.700 --> 00:31:52.400]  重新在神面前再站立起來
[00:31:52.400 --> 00:31:54.000]  因為他們看到一個
[00:31:54.000 --> 00:31:55.400]  沒有手沒有腳的人
[00:31:55.400 --> 00:31:57.500]  都因為耶穌的緣故
[00:31:57.500 --> 00:31:59.500]  他能夠活得這麼積極
[00:31:59.500 --> 00:32:02.800]  充滿著喜樂和盼望
[00:32:02.800 --> 00:32:04.100]  他的生命
[00:32:04.100 --> 00:32:07.700]  盼望再一次提醒你和我
[00:32:07.700 --> 00:32:11.900]  試煉並不是人生的終點
[00:32:11.900 --> 00:32:14.800]  而是讓我們更加去信心
[00:32:14.800 --> 00:32:16.000]  更加有信心
[00:32:16.000 --> 00:32:20.300]  更加去兼顧成熟的一個途徑
[00:32:20.300 --> 00:32:21.900]  透過歷黑的見證
[00:32:21.900 --> 00:32:23.800]  我們學會怎樣去相信
[00:32:23.800 --> 00:32:28.400]  即使我們身處在一個黑暗的生命裡頭
[00:32:28.400 --> 00:32:30.000]  神的光
[00:32:30.000 --> 00:32:32.300]  依然可以透過我們的生命
[00:32:32.300 --> 00:32:35.300]  能夠去照耀在身邊的人
[00:32:35.300 --> 00:32:38.200]  同樣今天我們生命的見證
[00:32:38.200 --> 00:32:43.300]  也都成為激勵我們周遭的人一份的力量
[00:32:43.300 --> 00:32:45.900]  當我們面對在試煉的裏面
[00:32:45.900 --> 00:32:48.600]  我們選擇相信上帝
[00:32:48.600 --> 00:32:51.000]  活出神的恩典的時候
[00:32:51.000 --> 00:32:53.800]  我們的生命的故事同樣
[00:32:53.800 --> 00:32:57.900]  都能夠觸動身邊微信主的人
[00:32:57.900 --> 00:33:02.200]  讓他們都同樣能夠去看到神的真實
[00:33:02.200 --> 00:33:04.200]  怎樣藉著你和我的生命
[00:33:04.200 --> 00:33:09.500]  能夠去彰顯那份從上而來的盼望和喜樂
[00:33:09.500 --> 00:33:14.100]  讓我們一起低頭禱告
[00:33:14.100 --> 00:33:16.600]  我不知道此刻
[00:33:16.600 --> 00:33:20.100]  我們的遭遇是甚麼
[00:33:20.100 --> 00:33:24.600]  你所面對的是甚麼事情
[00:33:24.600 --> 00:33:29.900]  今天聖靈怎樣再一次來向我們說話
[00:33:29.900 --> 00:33:33.600]  神怎樣再一次提醒我們
[00:33:33.600 --> 00:33:40.900]  當轉眼仰望耶穌
[00:33:40.900 --> 00:33:43.700]  讓耶穌的同在
[00:33:43.700 --> 00:33:45.600]  祂的大能
[00:33:45.600 --> 00:33:54.500]  超越我們眼前所見到的
[00:33:54.500 --> 00:34:04.200]  主我們感謝你
[00:34:04.200 --> 00:34:07.700]  因為你就是我們生命的源頭
[00:34:07.700 --> 00:34:10.700]  離開了你我們甚麼都不能夠做
[00:34:10.700 --> 00:34:14.700]  主要求你再一次向我們說話
[00:34:14.700 --> 00:34:17.200]  藉著你的話語
[00:34:17.200 --> 00:34:22.800]  讓我們去經歷體會明白
[00:34:22.800 --> 00:34:26.600]  神你對我們的愛是不離不棄
[00:34:26.600 --> 00:34:31.200]  主要求你堅定我們對你的信心和信靠
[00:34:31.200 --> 00:34:33.800]  因為有時候我們真的信不足
[00:34:33.800 --> 00:34:38.200]  求主憐憫求主幫助
[00:34:38.200 --> 00:34:41.100]  神你亦都透過我們身邊都有很多見證人
[00:34:41.100 --> 00:34:44.100]  好像聖經裡面所說的如同雲彩
[00:34:44.100 --> 00:34:46.200]  讓我們體會到
[00:34:46.200 --> 00:34:50.800]  當我們能夠去靠著主你的大能大力的時候
[00:34:50.800 --> 00:34:54.000]  我們是能夠跨盛
[00:34:54.000 --> 00:35:00.100]  主我們能夠在生命此刻所經歷的歷程
[00:35:00.100 --> 00:35:04.600]  這些事、衝擊、挑戰、困難
[00:35:04.600 --> 00:35:06.400]  再一次讓我們去學習
[00:35:06.400 --> 00:35:08.300]  定征於你
[00:35:08.300 --> 00:35:12.300]  再一次讓我們捉緊天賦你的恩壽
[00:35:12.300 --> 00:35:16.900]  你大能的蚌臂再一次圍繞著我們
[00:35:16.900 --> 00:35:20.500]  使我們能夠感受到神你的信實
[00:35:20.500 --> 00:35:22.400]  和不變的應許
[00:35:22.400 --> 00:35:26.000]  幫助我們能夠從你裡面得著活潑的信心
[00:35:26.000 --> 00:35:29.500]  盼望、力量和那份的喜樂
[00:35:29.500 --> 00:35:32.100]  繼續走前面人生的路
[00:35:32.100 --> 00:35:35.900]  亦多謝主讓我們能夠有這個屬靈的家
[00:35:35.900 --> 00:35:37.800]  讓我們能夠在其中
[00:35:37.800 --> 00:35:39.300]  我們不是孤單
[00:35:39.300 --> 00:35:42.800]  而是我們能夠有身邊的同路人
[00:35:42.800 --> 00:35:47.800]  一起堅定地走前面人生的路
[00:35:47.800 --> 00:35:52.100]  願你的話語再一次成為我們眾弟兄姊妹
[00:35:52.100 --> 00:35:54.700]  腳前的燈、路上的光
[00:35:54.700 --> 00:35:58.000]  指引我們走在你的心意道路當中
[00:35:58.000 --> 00:35:58.700]  多謝你
[00:35:58.700 --> 00:36:00.100]  隨聽我們的禱告
[00:36:00.100 --> 00:36:02.300]  奉耶穌基督得盛的名求
[00:36:02.300 --> 00:36:03.000]  阿們
