
[00:00:00.000 --> 00:00:05.000]  失明大哥別將恐懼放大
[00:24:05.000 --> 00:24:10.000]  說到開始提及那個失明大哥
[00:24:10.000 --> 00:24:13.000]  別將恐懼放大
[00:24:13.000 --> 00:24:16.000]  他都是因為耶穌基督的福音
[00:24:16.000 --> 00:24:18.000]  今天我們
[00:24:18.000 --> 00:24:22.000]  我們都是說主啊我信
[00:24:22.000 --> 00:24:25.000]  都是因為耶穌基督的福音
[00:24:25.000 --> 00:24:30.000]  去揭開了蒙蔽我們雙眼的連紗
[00:24:30.000 --> 00:24:35.000]  讓我們看見並且明白
[00:24:35.000 --> 00:24:38.000]  嘉義文他曾經說過
[00:24:38.000 --> 00:24:41.000]  他說上帝的道就好像太陽
[00:24:41.000 --> 00:24:45.000]  照在一切聽道的人的身上
[00:24:45.000 --> 00:24:48.000]  然而對於那些黑暗的人
[00:24:48.000 --> 00:24:51.000]  他的光是全無作用
[00:24:51.000 --> 00:24:56.000]  我們所有人在本性上都是黑暗的
[00:24:56.000 --> 00:25:02.000]  因此神的道不能夠透入我們的心中
[00:25:02.000 --> 00:25:06.000]  直至到聖靈在我們裏面作導師
[00:25:06.000 --> 00:25:10.000]  透過他光照進了來
[00:25:10.000 --> 00:25:12.000]  耶穌基督的美善
[00:25:12.000 --> 00:25:18.000]  是重塑我們屬靈事力的重要關鍵
[00:25:18.000 --> 00:25:20.000]  要有美善的力量
[00:25:20.000 --> 00:25:25.000]  必須要有耶穌基督美善的眼光
[00:25:25.000 --> 00:25:27.000]  在這裏想和大家分享
[00:25:27.000 --> 00:25:31.000]  一首詩裏面的一些詩句
[00:25:31.000 --> 00:25:34.000]  這首詩是這樣說的
[00:25:34.000 --> 00:25:38.000]  沉浸你愛裡應許必得安慰
[00:25:38.000 --> 00:25:42.000]  蒙你眷顧任被保守到底
[00:25:42.000 --> 00:25:44.000]  忘我信靠你
[00:25:44.000 --> 00:25:46.000]  懂得珍惜一切
[00:25:46.000 --> 00:25:50.000]  年歲有你一起多麼珍貴
[00:25:50.000 --> 00:25:55.000]  善美戰勝將醜惡一一蓋過
[00:25:55.000 --> 00:26:00.000]  十架海戈鏗鏘喪鐘打破
[00:26:00.000 --> 00:26:04.000]  在夜深天亮處也不捨棄我
[00:26:04.000 --> 00:26:09.000]  信靠救主之聲晝夜散播
[00:26:09.000 --> 00:26:14.000]  沉重過去再威逼思維粉碎
[00:26:14.000 --> 00:26:18.000]  邪惡控制沛覺身心疲累
[00:26:18.000 --> 00:26:22.000]  神啊答救者飽經風霜寶慮
[00:26:22.000 --> 00:26:27.000]  求你抹去畏懼憂傷思緒
[00:26:27.000 --> 00:26:31.000]  寒冷暗角裡盼有燭火溫暖
[00:26:31.000 --> 00:26:36.000]  處身漆黑中得光輝人羨
[00:26:36.000 --> 00:26:40.000]  如告訴我與主有天不必相見
[00:26:40.000 --> 00:26:47.000]  受困裡看見天家的光線
[00:26:47.000 --> 00:26:52.000]  這首詩是由德文翻譯過來的
[00:26:52.000 --> 00:26:56.000]  這首詩是由德國的神學家
[00:26:56.000 --> 00:26:58.000]  潘弗華所寫的
[00:26:58.000 --> 00:27:02.000]  他是在1944年被處決之前
[00:27:02.000 --> 00:27:06.000]  所寫的這首是最後一首的詩
[00:27:06.000 --> 00:27:09.000]  他寫給他的母親所說
[00:27:09.000 --> 00:27:12.000]  他說這個是終局
[00:27:12.000 --> 00:27:15.000]  但卻是我生命的開始
[00:27:15.000 --> 00:27:19.000]  他堅持信仰忠於基督
[00:27:19.000 --> 00:27:24.000]  不為惡勢力而去奮鬥
[00:27:24.000 --> 00:27:27.000]  成為我們生命的見證
[00:27:27.000 --> 00:27:29.000]  我們一起去祈禱
[00:27:29.000 --> 00:27:36.000]  親愛的天父
[00:27:36.000 --> 00:27:38.000]  我們感謝你
[00:27:38.000 --> 00:27:41.000]  因著你的愛子主耶穌
[00:27:41.000 --> 00:27:45.000]  他奉你的差遣來到這個地上
[00:27:45.000 --> 00:27:47.000]  捨身救贖
[00:27:47.000 --> 00:27:50.000]  為我們的罪流出補血
[00:27:50.000 --> 00:27:55.000]  叫我們能夠藉著主耶穌和你恢復和好的關係
[00:27:55.000 --> 00:27:58.000]  我們說主是我們信的開始
[00:27:58.000 --> 00:28:01.000]  我們的生命與別不同
[00:28:01.000 --> 00:28:04.000]  願聖靈開我們的眼睛
[00:28:04.000 --> 00:28:08.000]  留心保守你對我們的說話
[00:28:08.000 --> 00:28:11.000]  願意我們帶著你給我們的使命
[00:28:11.000 --> 00:28:14.000]  奉差遣到你要我們去的地方
[00:28:14.000 --> 00:28:16.000]  帶著你的美善
[00:28:16.000 --> 00:28:19.000]  忠於你十字架的榮耀
[00:28:19.000 --> 00:28:22.000]  經歷你自己的恩典
[00:28:22.000 --> 00:28:26.000]  我們的祈禱是奉靠主耶穌基督得聖的名禱
[00:28:26.000 --> 00:28:27.000]  阿門
