
[00:00:00.000 --> 00:00:02.000]  今年的年提是什麼呢?
[00:17:25.380 --> 00:17:26.540]  李思敬博士講的
[00:17:26.540 --> 00:17:28.980]  老人家的座位專用的
[00:17:28.980 --> 00:17:29.580]  就是這個意思
[00:17:29.580 --> 00:17:30.300]  那個位置
[00:17:30.300 --> 00:17:32.700]  你千萬不要坐了
[00:17:32.700 --> 00:17:34.300]  是他專用的
[00:17:34.300 --> 00:17:35.580]  分別爲聖就是這樣
[00:17:35.580 --> 00:17:37.420]  你分開出來給神的
[00:17:37.420 --> 00:17:39.300]  就是神專用的
[00:17:39.300 --> 00:17:43.100]  你不要再作其他的用途
[00:17:43.100 --> 00:17:47.980]  我們看一些
[00:17:47.980 --> 00:17:49.980]  譬如其他的宗教
[00:17:49.980 --> 00:17:51.180]  有些宗教
[00:17:51.180 --> 00:17:54.140]  我們知道他所信的不是真正的真實
[00:17:54.140 --> 00:17:56.140]  都替他們可惜
[00:17:56.140 --> 00:18:00.500]  但有時你又不得不佩服他們的一些行爲
[00:18:00.500 --> 00:18:04.060]  譬如伊斯蘭教
[00:18:04.060 --> 00:18:06.700]  他們喫的東西很講究
[00:18:06.700 --> 00:18:10.700]  伊斯蘭教的食物叫清真
[00:18:10.700 --> 00:18:12.300]  Halal
[00:18:12.300 --> 00:18:15.180]  英文Halal
[00:18:15.180 --> 00:18:18.380]  他們的食物要特別處理
[00:18:18.380 --> 00:18:25.540]  特別的工具、地方、人物、方法去調教
[00:18:25.540 --> 00:18:29.860]  才符合清真的規矩才能喫
[00:18:29.860 --> 00:18:33.620]  否則就會污衊
[00:18:33.620 --> 00:18:35.860]  不可以喫
[00:18:35.860 --> 00:18:37.780]  不夠神聖
[00:18:37.780 --> 00:18:38.820]  明白嗎?
[00:18:38.820 --> 00:18:40.140]  我們會批評他們
[00:18:40.140 --> 00:18:42.900]  喫東西用不着搞成這樣
[00:18:42.900 --> 00:18:43.820]  固然是
[00:18:43.820 --> 00:18:48.140]  但他們背後的想法和尊重宗教
[00:18:48.140 --> 00:18:50.140]  你就應該要佩服他們
[00:18:50.140 --> 00:18:51.220]  我們聽過一個故事
[00:18:51.220 --> 00:18:57.580]  當時上去西北接觸這些羣體的宗教士時
[00:18:57.580 --> 00:18:59.820]  說那裏有一間店鋪
[00:18:59.820 --> 00:19:03.020]  賣的麪包很好喫
[00:19:03.020 --> 00:19:04.420]  生意很好
[00:19:04.420 --> 00:19:09.900]  如果他們賣的麪包符合清真的標準
[00:19:09.900 --> 00:19:12.060]  就在店鋪門口掛一個牌
[00:19:12.060 --> 00:19:13.220]  掛一個牌
[00:19:13.220 --> 00:19:14.540]  這個是清真
[00:19:14.540 --> 00:19:18.620]  信奉伊斯蘭教的穆斯林
[00:19:18.620 --> 00:19:21.980]  看到這個牌就信任他去買
[00:19:21.980 --> 00:19:23.860]  生意很好
[00:19:23.860 --> 00:19:26.580]  商場如戰場
[00:19:26.580 --> 00:19:28.380]  有人眼紅
[00:19:28.380 --> 00:19:29.900]  眼紅怎麼辦呢?
[00:19:29.900 --> 00:19:31.700]  當然是做些不好的事情
[00:19:31.700 --> 00:19:33.460]  你怎麼去破壞他呢?
[00:19:33.460 --> 00:19:35.340]  他就想到一個辦法
[00:19:35.340 --> 00:19:37.780]  就是說清真的麪包
[00:19:37.780 --> 00:19:41.860]  是有一些人送來的
[00:19:41.860 --> 00:19:43.060]  送去那個店鋪
[00:19:43.060 --> 00:19:44.900]  有一輛貨車
[00:19:44.900 --> 00:19:47.580]  他們在貨車那裏做手續
[00:19:47.580 --> 00:19:50.500]  貨車是到處跑的
[00:19:50.500 --> 00:19:52.220]  就找一輛貨車
[00:19:52.220 --> 00:19:54.620]  裝一些豬肉進去
[00:19:54.620 --> 00:19:57.700]  混豬肉
[00:19:57.700 --> 00:19:59.900]  然後他又再去混麪包
[00:19:59.900 --> 00:20:02.780]  將這個消息散發出去
[00:20:02.780 --> 00:20:05.140]  你知道結果是什麼嗎?
[00:20:05.140 --> 00:20:07.660]  全部的人立刻不光顧這件事
[00:20:07.660 --> 00:20:09.540]  因爲他的麪包是用一輛
[00:20:09.540 --> 00:20:12.420]  這樣塞過豬肉的貨車混進來
[00:20:12.420 --> 00:20:15.060]  就不再是清真
[00:20:15.060 --> 00:20:16.260]  明白嗎?
[00:20:16.260 --> 00:20:17.700]  我想講這個
[00:20:17.700 --> 00:20:18.620]  希望大家記住
[00:20:18.620 --> 00:20:20.060]  不是記住這些事情
[00:20:20.060 --> 00:20:24.100]  而是記住尊敬神
[00:20:24.100 --> 00:20:26.180]  認爲分別出來
[00:20:26.180 --> 00:20:27.700]  成爲神性
[00:20:27.700 --> 00:20:30.100]  分別爲性的重要
[00:20:30.100 --> 00:20:31.980]  原來神一直在舊約
[00:20:31.980 --> 00:20:32.940]  他的聖情
[00:20:32.940 --> 00:20:35.620]  都是喜歡將那些東西分開
[00:20:35.620 --> 00:20:36.940]  整整齊齊
[00:20:36.940 --> 00:20:38.980]  整整有條地分開
[00:20:38.980 --> 00:20:40.300]  分門別類
[00:20:40.300 --> 00:20:42.460]  很混雜
[00:20:42.460 --> 00:20:44.340]  這些要是屬於我的
[00:20:44.340 --> 00:20:45.180]  分出來
[00:20:45.180 --> 00:20:46.100]  屬於我的
[00:20:46.100 --> 00:20:47.820]  分別爲性
[00:20:47.820 --> 00:20:50.140]  這樣叫分別爲性
[00:20:50.140 --> 00:20:51.500]  在創世以來
[00:20:51.500 --> 00:20:52.900]  已經是這樣
[00:20:52.900 --> 00:20:56.060]  在呼召以色列人出埃及的時候
[00:20:56.060 --> 00:20:58.300]  頒佈給他們的
[00:20:58.300 --> 00:20:59.620]  律例典章
[00:20:59.620 --> 00:21:00.540]  要他們憲制
[00:21:00.540 --> 00:21:01.700]  也是這樣
[00:21:01.700 --> 00:21:02.940]  神是喜歡這樣
[00:21:02.940 --> 00:21:05.460]  分別爲性
[00:21:05.460 --> 00:21:06.380]  我們今次的信徒
[00:21:06.380 --> 00:21:08.460]  是不是也要分別爲性呢?
[00:21:08.460 --> 00:21:09.260]  我們要留意
[00:21:09.260 --> 00:21:11.860]  我們這個信仰由舊約一直以來
[00:21:11.860 --> 00:21:14.340]  這個神是不變的神
[00:21:14.340 --> 00:21:16.500]  他喜愛的東西
[00:21:16.500 --> 00:21:17.700]  他的聖情是怎樣
[00:21:17.700 --> 00:21:19.260]  他其實也沒有變過
[00:21:19.260 --> 00:21:20.380]  他一直喜愛的東西
[00:21:20.380 --> 00:21:22.580]  分得清清楚楚
[00:21:22.580 --> 00:21:23.620]  一樣是一樣
[00:21:23.620 --> 00:21:24.900]  到今天也是
[00:21:24.900 --> 00:21:27.300]  他希望他的子民分別爲性
[00:21:27.300 --> 00:21:28.780]  到今天也是
[00:21:28.780 --> 00:21:33.540]  今天的教會有沒有分別爲性呢?
[00:21:33.540 --> 00:21:34.700]  分別爲性的意思
[00:21:34.700 --> 00:21:35.740]  剛纔講了
[00:21:35.740 --> 00:21:39.660]  和這個世界和其他不屬於神的
[00:21:39.660 --> 00:21:40.820]  分開
[00:21:40.820 --> 00:21:42.420]  要不同
[00:21:42.420 --> 00:21:43.580]  要屬於神的
[00:21:43.580 --> 00:21:45.420]  我們講回我們的信徒
[00:21:45.420 --> 00:21:46.180]  我經常講
[00:21:46.180 --> 00:21:47.300]  今天又講
[00:21:47.300 --> 00:21:49.220]  我們的時間怎麼用呢?
[00:21:49.220 --> 00:21:50.300]  是屬於神的時間
[00:21:50.300 --> 00:21:52.740]  有沒有分別爲性出來呢?
[00:21:52.740 --> 00:21:53.900]  我經常都面對大家
[00:21:53.900 --> 00:21:55.180]  要回到聚會的時間
[00:21:55.180 --> 00:21:56.100]  你記住
[00:21:56.100 --> 00:21:57.460]  分別爲性
[00:21:57.460 --> 00:21:59.700]  這段時間我回教會
[00:21:59.700 --> 00:22:01.220]  什麼人約你
[00:22:01.220 --> 00:22:01.980]  我們經常說
[00:22:01.980 --> 00:22:03.300]  要退一步
[00:22:03.300 --> 00:22:05.460]  除非死人臨樓
[00:22:05.460 --> 00:22:07.060]  否則的話我就是回教會
[00:22:07.060 --> 00:22:07.940]  你約我
[00:22:07.940 --> 00:22:09.260]  對不住
[00:22:09.260 --> 00:22:11.340]  你有什麼節目
[00:22:11.340 --> 00:22:12.580]  對不住
[00:22:12.580 --> 00:22:13.620]  怎麼樣重要的東西
[00:22:13.620 --> 00:22:14.180]  對不住
[00:22:14.180 --> 00:22:14.780]  不行
[00:22:14.780 --> 00:22:18.140]  分別爲性是專給神用的
[00:22:18.140 --> 00:22:20.500]  明白嗎?
[00:22:20.500 --> 00:22:22.180]  所以曾經很多
[00:22:22.180 --> 00:22:23.420]  都兩三年前了
[00:22:23.420 --> 00:22:25.980]  有一次我們在WhatsApp裏面
[00:22:25.980 --> 00:22:28.460]  那些信息
[00:22:28.460 --> 00:22:30.100]  就講開說回教會
[00:22:30.100 --> 00:22:33.900]  很隨便有些信徒就說
[00:22:33.900 --> 00:22:36.020]  有空就回教會
[00:22:36.020 --> 00:22:38.220]  那次就矯正他們
[00:22:38.220 --> 00:22:40.100]  回教會不是有空回教會
[00:22:40.100 --> 00:22:42.060]  回聚會不是有空回教會
[00:22:42.060 --> 00:22:44.860]  是你要抽出來的時間
[00:22:44.860 --> 00:22:46.860]  其他所有的東西
[00:22:46.860 --> 00:22:47.660]  不搞
[00:22:47.660 --> 00:22:48.180]  不理
[00:22:48.180 --> 00:22:49.540]  不參與
[00:22:49.540 --> 00:22:52.180]  全部不去
[00:22:52.180 --> 00:22:54.340]  我就回教會
[00:22:54.340 --> 00:22:55.020]  就是那一句
[00:22:55.020 --> 00:22:55.660]  暴動法
[00:22:55.660 --> 00:22:57.820]  除非死人臨樓
[00:22:57.820 --> 00:23:01.340]  有多少時會真的死人臨樓呢?
[00:23:01.340 --> 00:23:03.980]  有的,不過不是經常
[00:23:03.980 --> 00:23:08.060]  所以這個就是你有沒有將這些回教會
[00:23:08.060 --> 00:23:11.060]  擺到很高的層次
[00:23:11.060 --> 00:23:11.860]  分別爲性
[00:23:11.860 --> 00:23:15.820]  我要將我這個時間給了神
[00:23:15.820 --> 00:23:17.780]  那就很不同了
[00:23:17.780 --> 00:23:19.500]  神喜歡
[00:23:19.500 --> 00:23:22.420]  我們不講那些很功利的人
[00:23:22.420 --> 00:23:25.340]  你這麼多回教會神祝福你
[00:23:25.340 --> 00:23:26.660]  不是的
[00:23:26.660 --> 00:23:27.580]  不是因爲這樣
[00:23:27.580 --> 00:23:29.420]  神是經常都想祝福你的
[00:23:29.420 --> 00:23:31.380]  因爲你聽祂的話祂就祝福你
[00:23:31.380 --> 00:23:32.220]  你不聽祂的話
[00:23:32.220 --> 00:23:34.300]  這個神很小氣
[00:23:34.300 --> 00:23:36.420]  我不聽祂的話祂就不祝福我害我
[00:23:36.420 --> 00:23:37.260]  不是的
[00:23:37.260 --> 00:23:39.060]  而是神很多時候
[00:23:39.060 --> 00:23:41.860]  比如給你有些困苦
[00:23:41.860 --> 00:23:45.180]  有些不好的遭遇
[00:23:45.180 --> 00:23:46.580]  我們都勸勉鼎尖
[00:23:46.580 --> 00:23:49.540]  你好好反省一下
[00:23:49.540 --> 00:23:51.860]  會不會這個都是神提醒你
[00:23:51.860 --> 00:23:54.580]  你好好地來到在神面前
[00:23:54.580 --> 00:23:57.460]  活得好一點
[00:23:57.460 --> 00:23:59.380]  就是按這個方向來去想
[00:23:59.380 --> 00:24:00.660]  我們不是指責弟兄姊妹
[00:24:00.660 --> 00:24:03.460]  但是自己遭遇的事情自己要去想
[00:24:03.460 --> 00:24:05.460]  我應該尊重這個信仰
[00:24:05.460 --> 00:24:06.500]  尊重這個神
[00:24:06.500 --> 00:24:10.020]  將應該分別出來給神的那些東西
[00:24:10.020 --> 00:24:11.620]  真的這樣分別爲性
[00:24:11.620 --> 00:24:13.140]  時間我們最寶貴
[00:24:13.140 --> 00:24:14.900]  金錢我們有寶貴
[00:24:14.900 --> 00:24:16.500]  奉獻給教會
[00:24:16.500 --> 00:24:19.340]  這個要洗正的就奉獻了
[00:24:19.340 --> 00:24:20.420]  是不是呢
[00:24:20.420 --> 00:24:22.500]  或者你將一些收入
[00:24:22.500 --> 00:24:25.140]  將一些生活費分別爲性
[00:24:25.140 --> 00:24:27.540]  這個就是歸神的
[00:24:27.540 --> 00:24:29.380]  其他的你才慢慢洗
[00:24:29.380 --> 00:24:31.500]  其他的不夠就省一點
[00:24:31.500 --> 00:24:33.260]  這些歸了神
[00:24:33.260 --> 00:24:34.660]  不能夠說我不夠洗
[00:24:34.660 --> 00:24:35.660]  在那裏拿一些出來
[00:24:35.660 --> 00:24:36.740]  不行
[00:24:36.740 --> 00:24:37.500]  分別爲性
[00:24:37.500 --> 00:24:43.100]  你有沒有這樣的心向着神
[00:24:43.100 --> 00:24:44.100]  才能
[00:24:44.100 --> 00:24:45.700]  你的專長
[00:24:45.700 --> 00:24:47.780]  你能夠做得好的事
[00:24:47.780 --> 00:24:51.140]  你有沒有將這些神給你的恩賜
[00:24:51.140 --> 00:24:52.220]  來感謝神
[00:24:52.220 --> 00:24:53.660]  你知道是從神而來
[00:24:53.660 --> 00:24:55.300]  你將它用在教會
[00:24:55.300 --> 00:24:56.980]  用在弟兄姊妹身上
[00:24:56.980 --> 00:24:59.860]  來服侍他們
[00:24:59.860 --> 00:25:02.220]  將這些技能分別爲性
[00:25:02.220 --> 00:25:03.300]  這個講到技能
[00:25:03.300 --> 00:25:05.580]  恩賜是很玄妙的
[00:25:05.580 --> 00:25:06.820]  很玄妙的意思
[00:25:06.820 --> 00:25:07.860]  就是上一次
[00:25:07.860 --> 00:25:09.140]  我們如果有記得
[00:25:09.140 --> 00:25:10.940]  吳牧師講過
[00:25:10.940 --> 00:25:13.220]  如果你在某方面很有恩賜
[00:25:13.220 --> 00:25:14.740]  你去做
[00:25:14.740 --> 00:25:16.340]  其實也是好的
[00:25:16.340 --> 00:25:18.100]  不過也好像
[00:25:18.100 --> 00:25:20.460]  有一點點
[00:25:20.460 --> 00:25:21.660]  還要商榷
[00:25:21.660 --> 00:25:22.700]  要小心一點
[00:25:22.700 --> 00:25:23.500]  但是如果
[00:25:23.500 --> 00:25:25.180]  那件事你不喜歡做的
[00:25:25.180 --> 00:25:27.740]  你沒有那方面的才華
[00:25:27.740 --> 00:25:29.580]  沒有那方面的恩賜
[00:25:29.580 --> 00:25:31.540]  但是環境很淋漓
[00:25:31.540 --> 00:25:32.980]  又很需要你去做
[00:25:32.980 --> 00:25:35.460]  又沒有什麼人去做
[00:25:35.460 --> 00:25:36.940]  至於你肯做
[00:25:36.940 --> 00:25:39.180]  你就可以讓我做到這件事
[00:25:39.180 --> 00:25:40.700]  不過你又不太行
[00:25:40.700 --> 00:25:42.820]  那你做不做呢
[00:25:42.820 --> 00:25:43.980]  都做
[00:25:43.980 --> 00:25:47.740]  都做就有一個很大的奇妙之處
[00:25:47.740 --> 00:25:49.940]  都做不是因爲你行
[00:25:49.940 --> 00:25:53.380]  都做是因爲你要靠着神
[00:25:53.380 --> 00:25:56.260]  你知道這件事是有需要教會這樣做
[00:25:56.260 --> 00:25:57.900]  有需要幫助弟兄姊妹這樣做
[00:25:57.900 --> 00:25:59.260]  我就勉爲其難
[00:25:59.260 --> 00:26:00.500]  我不行我都做
[00:26:00.500 --> 00:26:03.300]  因爲應該要做
[00:26:03.300 --> 00:26:05.140]  一會兒就
[00:26:05.140 --> 00:26:06.420]  給你的恩賜
[00:26:06.420 --> 00:26:07.420]  你就會發現
[00:26:07.420 --> 00:26:09.260]  你越來越行
[00:26:09.260 --> 00:26:11.100]  越來越做得好
[00:26:11.100 --> 00:26:13.460]  所以這個也是很勉勵一些弟兄姊妹
[00:26:13.460 --> 00:26:14.660]  在侍奉上面
[00:26:14.660 --> 00:26:16.060]  在某些侍奉上面
[00:26:16.060 --> 00:26:17.780]  其實可能不太行
[00:26:17.780 --> 00:26:18.780]  沒錯不太行
[00:26:18.780 --> 00:26:19.380]  不過不要緊
[00:26:19.380 --> 00:26:21.140]  你肯不肯做呢
[00:26:21.140 --> 00:26:22.860]  你肯做就試一下
[00:26:22.860 --> 00:26:24.220]  試一下做
[00:26:24.220 --> 00:26:25.580]  如果做下去
[00:26:25.580 --> 00:26:28.420]  神給你越來越做得好
[00:26:28.420 --> 00:26:30.020]  那就繼續做
[00:26:30.020 --> 00:26:31.820]  你真的越來越做得不好
[00:26:31.820 --> 00:26:32.860]  很大壓力的
[00:26:32.860 --> 00:26:35.140]  那就再想想
[00:26:35.140 --> 00:26:37.700]  侍奉那個心是很重要的
[00:26:37.700 --> 00:26:40.020]  那個技能其實是持有的
[00:26:40.020 --> 00:26:43.300]  這個差了一點
[00:26:43.300 --> 00:26:44.740]  神喜歡這些東西分開
[00:26:44.740 --> 00:26:45.940]  但是你發不發覺
[00:26:45.940 --> 00:26:50.060]  現在這個世界喜歡將這些東西混在一起
[00:26:50.060 --> 00:26:53.340]  以前電話還電話
[00:26:53.340 --> 00:26:54.980]  拍照還拍照
[00:26:54.980 --> 00:26:57.420]  錄音機還錄音機
[00:26:57.420 --> 00:27:01.260]  現在全部混在一起
[00:27:01.260 --> 00:27:03.060]  是好還是不好呢
[00:27:03.060 --> 00:27:08.300]  在產品方便人生活是好的
[00:27:08.300 --> 00:27:10.820]  但是如果我們看那個
[00:27:10.820 --> 00:27:13.580]  光榮黨神的屬性
[00:27:13.580 --> 00:27:15.580]  他喜歡將東西分開
[00:27:15.580 --> 00:27:17.060]  就很不同
[00:27:17.060 --> 00:27:19.420]  我不是說現在的手機或者科技那些
[00:27:19.420 --> 00:27:20.380]  是罪惡
[00:27:20.380 --> 00:27:24.900]  而是說世界走那個步伐的方向
[00:27:24.900 --> 00:27:26.980]  就會是這樣和神不同
[00:27:26.980 --> 00:27:29.260]  是很自然會這樣不同
[00:27:29.260 --> 00:27:31.580]  再講到一些驚人的新聞
[00:27:31.580 --> 00:27:35.260]  最近這兩天我剛剛看那些手機新聞看到的
[00:27:35.260 --> 00:27:38.580]  說紐約事業和德國
[00:27:38.580 --> 00:27:41.940]  正式在法例上立法通過
[00:27:41.940 --> 00:27:45.340]  是接納第三性別
[00:27:45.340 --> 00:27:48.220]  就是在法例上接納第三性別
[00:27:48.220 --> 00:27:49.780]  不是男不是女
[00:27:49.780 --> 00:27:52.100]  是第三種性別
[00:27:52.100 --> 00:27:55.260]  他沒有說第三種性別是再具體叫什麼
[00:27:55.260 --> 00:27:56.820]  總之是第三種性別
[00:27:56.820 --> 00:27:58.980]  你不能夠說他不男不女
[00:27:58.980 --> 00:28:02.100]  你也不能夠說他又是男又是女
[00:28:02.100 --> 00:28:05.340]  總之和男和女
[00:28:05.340 --> 00:28:07.940]  尺不相關總之是第三種性別
[00:28:07.940 --> 00:28:13.140]  內裏還有很多的
[00:28:13.140 --> 00:28:15.940]  怎樣才能夠成爲第三種性別
[00:28:15.940 --> 00:28:18.780]  但是重要的是已經是正式立法
[00:28:18.780 --> 00:28:22.740]  在法律上通過接納了第三種性別
[00:28:22.740 --> 00:28:26.700]  和神起初創造人的時候是做男做女
[00:28:26.700 --> 00:28:28.060]  要將他分開
[00:28:28.060 --> 00:28:29.820]  各從其類
[00:28:29.820 --> 00:28:33.540]  現在就是人做事
[00:28:33.540 --> 00:28:37.660]  或者這個世界一路的方向就是這樣
[00:28:37.660 --> 00:28:41.140]  和神大的方向是不同的
[00:28:41.140 --> 00:28:43.340]  所以我們在聖經裏面
[00:28:43.340 --> 00:28:45.380]  下一張圖給你看
[00:28:45.380 --> 00:28:49.500]  在聖經裏面很出名的《羅馬書》第十二章第二節
[00:28:49.500 --> 00:28:53.740]  說不要效法這個世界
[00:28:53.740 --> 00:28:56.140]  只要心意更新而變法
[00:28:56.140 --> 00:28:58.820]  叫你爲察驗何謂神的善良
[00:28:58.820 --> 00:29:00.940]  純全可起的旨意
[00:29:00.940 --> 00:29:03.180]  這個世界的意思是指
[00:29:03.180 --> 00:29:07.780]  不信的人做事的方法
[00:29:07.780 --> 00:29:12.180]  不是指這個世界上的事物這麼簡單
[00:29:12.180 --> 00:29:14.380]  而是指信與不信
[00:29:14.380 --> 00:29:16.940]  不信主的人
[00:29:16.940 --> 00:29:18.700]  他們怎麼處理事物
[00:29:18.700 --> 00:29:20.780]  他們怎麼看這個世界的價值
[00:29:20.780 --> 00:29:23.220]  他們認爲應該怎麼纔對等等
[00:29:23.220 --> 00:29:24.860]  那些叫世界
[00:29:24.860 --> 00:29:27.060]  叫我們不要效法這個世界
[00:29:27.060 --> 00:29:28.220]  這個世界的人
[00:29:28.220 --> 00:29:31.380]  他們做事會是這樣的
[00:29:31.380 --> 00:29:32.780]  你其實也改變不了
[00:29:32.780 --> 00:29:34.540]  所以你大聲疾呼
[00:29:34.540 --> 00:29:38.780]  來說怎麼抗爭其實是沒有用的
[00:29:38.780 --> 00:29:43.540]  在教會里面我們不跟從他們的做法
[00:29:43.540 --> 00:29:44.540]  這個就可以了
[00:29:44.540 --> 00:29:46.900]  因爲這個正正是我們的信仰
[00:29:46.900 --> 00:29:49.020]  叫我們不要效法這個世界
[00:29:49.020 --> 00:29:50.380]  神揀選了以色列人
[00:29:50.380 --> 00:29:53.740]  就叫他們跟世界的人分開
[00:29:53.740 --> 00:29:56.700]  分別出來做神的產業
[00:29:56.700 --> 00:29:59.700]  頒佈律法給以色列人
[00:29:59.700 --> 00:30:03.260]  以色列人其實真的高人一等
[00:30:03.260 --> 00:30:08.060]  因爲在當時研究古代人類的學者說
[00:30:08.060 --> 00:30:10.980]  在其他種族人種裏面
[00:30:10.980 --> 00:30:13.220]  他們是沒有律法這件事的
[00:30:13.220 --> 00:30:15.340]  概念這些都沒有的
[00:30:15.340 --> 00:30:18.580]  是以色列人得到神的律法之後
[00:30:18.580 --> 00:30:19.980]  慢慢傳開去
[00:30:19.980 --> 00:30:21.420]  那些人才知道
[00:30:21.420 --> 00:30:26.420]  原來有這樣的律法來管治人才會好
[00:30:26.420 --> 00:30:28.740]  其實全部都是學猶太人
[00:30:28.740 --> 00:30:31.340]  學神頒佈的律法
[00:30:31.340 --> 00:30:33.500]  所以猶太人其實
[00:30:33.500 --> 00:30:35.020]  神這樣揀選他們
[00:30:35.020 --> 00:30:36.340]  他們真的高人一等
[00:30:36.340 --> 00:30:39.940]  不過神叫他們高人一等
[00:30:39.940 --> 00:30:41.500]  是什麼意思
[00:30:41.500 --> 00:30:43.300]  我們看亞伯拉罕
[00:30:43.300 --> 00:30:45.180]  神跟亞伯拉罕納約
[00:30:45.180 --> 00:30:47.020]  亞伯拉罕是不是特別高人一等
[00:30:47.020 --> 00:30:50.540]  但是是高人一等
[00:30:50.540 --> 00:30:52.820]  但是高人一等的意思是什麼
[00:30:52.820 --> 00:30:55.620]  萬國要因利得福
[00:30:55.620 --> 00:31:00.820]  你要把福分帶給所有這些人
[00:31:00.820 --> 00:31:02.380]  你高人一等
[00:31:02.380 --> 00:31:03.460]  你跟神親近
[00:31:03.460 --> 00:31:09.020]  你要把福分的責任帶給其他人
[00:31:09.020 --> 00:31:12.740]  所以我們說世界上的有錢人
[00:31:12.740 --> 00:31:15.180]  有錢有什麼責任
[00:31:15.180 --> 00:31:18.940]  你有錢你的責任就是要把錢財
[00:31:18.940 --> 00:31:22.500]  去惠及那些有需要的人
[00:31:22.500 --> 00:31:25.060]  怎樣的用法可以有很多的斟酌
[00:31:25.060 --> 00:31:26.260]  但是方向是這樣
[00:31:26.260 --> 00:31:29.940]  就不是說我有這樣的遺產
[00:31:29.940 --> 00:31:31.860]  或者我厲害我賺了那麼多錢
[00:31:31.860 --> 00:31:35.180]  我就要盡情去享受這個世界
[00:31:35.180 --> 00:31:36.220]  那些窮人
[00:31:36.220 --> 00:31:37.140]  抵他吧
[00:31:37.140 --> 00:31:38.900]  那些窮人都是懶的
[00:31:38.900 --> 00:31:40.540]  因爲不工作而已
[00:31:40.540 --> 00:31:43.140]  那些國家因爲他們腐敗而已
[00:31:43.140 --> 00:31:44.380]  爲什麼要去幫他們
[00:31:44.380 --> 00:31:47.220]  這個其實是符合聖經的大原則
[00:31:47.220 --> 00:31:49.220]  大原則就是你有這樣的福分
[00:31:49.220 --> 00:31:51.300]  你得到這樣的資源
[00:31:51.300 --> 00:31:54.340]  你是要去惠及所有其他有需要的人
[00:31:54.340 --> 00:31:56.660]  亞伯拉罕跟神納約
[00:31:56.660 --> 00:32:00.180]  他是要令萬國得福
[00:32:00.180 --> 00:32:02.180]  猶太人他們看不起外邦人
[00:32:02.180 --> 00:32:04.180]  我們知道那個歷史
[00:32:04.180 --> 00:32:05.620]  猶太人看不起外邦人
[00:32:05.620 --> 00:32:06.860]  覺得他們是罪人
[00:32:06.860 --> 00:32:08.780]  是狗是污糟
[00:32:08.780 --> 00:32:10.420]  那他們是不對的
[00:32:10.420 --> 00:32:12.740]  他們高人一等
[00:32:12.740 --> 00:32:16.060]  應該要理解到那個責任和使命
[00:32:16.060 --> 00:32:18.500]  是去令萬國得福
[00:32:18.500 --> 00:32:20.860]  將這個認識神的福氣
[00:32:20.860 --> 00:32:22.940]  帶給其他的人
[00:32:22.940 --> 00:32:25.060]  而不是去看低別人
[00:32:25.060 --> 00:32:26.380]  這個很重要
[00:32:26.380 --> 00:32:28.940]  那今天的信徒就相反
[00:32:28.940 --> 00:32:33.500]  今天很多先進國家社會的信徒
[00:32:33.500 --> 00:32:37.020]  就太過不認爲自己高人一等
[00:32:37.020 --> 00:32:38.580]  就太過入世
[00:32:38.580 --> 00:32:42.140]  要跟人融爲一體
[00:32:42.140 --> 00:32:43.900]  共融嘛現在經常說
[00:32:43.900 --> 00:32:45.980]  我們不要跟別人那麼有分別
[00:32:45.980 --> 00:32:48.540]  站在一邊那麼鴛鴦雞羣
[00:32:48.540 --> 00:32:52.060]  我們要融入社羣
[00:32:52.060 --> 00:32:54.220]  現在是這個世界所講
[00:32:54.220 --> 00:32:57.940]  在宗教的角度來講這個是不對的
[00:32:57.940 --> 00:33:01.420]  在社會的角度來講這個是對的
[00:33:01.420 --> 00:33:03.260]  你融入那個社羣
[00:33:03.260 --> 00:33:05.500]  別人這麼做你就這麼做
[00:33:05.500 --> 00:33:08.060]  信徒如果在信仰上面
[00:33:08.060 --> 00:33:11.660]  太過入世將自己的身份放低了
[00:33:11.660 --> 00:33:15.340]  你忘記了自己是神的兒女
[00:33:15.340 --> 00:33:17.140]  是分別爲性
[00:33:17.140 --> 00:33:19.100]  是高人一等
[00:33:19.100 --> 00:33:21.260]  所以你要將福分帶給別人
[00:33:21.260 --> 00:33:22.420]  你忘記了這個
[00:33:22.420 --> 00:33:26.780]  你就太過輸尊降貴去融入這個世界
[00:33:26.780 --> 00:33:27.860]  與別人一起
[00:33:27.860 --> 00:33:29.940]  你就沒有見證
[00:33:29.940 --> 00:33:32.460]  你做基督徒怎麼做成這樣的
[00:33:32.460 --> 00:33:33.660]  跟世人一樣的
[00:33:33.660 --> 00:33:35.220]  我爲什麼要做基督徒
[00:33:35.220 --> 00:33:38.460]  這些很多時候成爲了半島人的見證
[00:33:38.460 --> 00:33:41.980]  所以我們今天作爲神的信徒
[00:33:41.980 --> 00:33:44.700]  做事是要與人不同
[00:33:44.700 --> 00:33:49.060]  與人不同不是專門站出來搞到自己很另類
[00:33:49.060 --> 00:33:52.100]  而是說在一些有聖經教導我們
[00:33:52.100 --> 00:33:54.340]  應該要怎樣的做法
[00:33:54.340 --> 00:33:55.740]  我們跟從聖經
[00:33:55.740 --> 00:33:57.660]  我們不跟從這個世界
[00:33:57.660 --> 00:33:59.020]  這個世界多少人這麼做都好
[00:33:59.020 --> 00:34:00.940]  我們都不做
[00:34:00.940 --> 00:34:01.780]  這個就是見證
