
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹們,平安!
[00:19:49.000 --> 00:19:52.000]  有兩分鐘時間停了心臟。
[00:19:52.000 --> 00:19:56.000]  醫生抬起身體,
[00:19:56.000 --> 00:19:58.000]  搶救後,
[00:19:58.000 --> 00:19:59.000]  開始時,
[00:19:59.000 --> 00:20:01.000]  看見他身體很軟弱,
[00:20:01.000 --> 00:20:03.000]  醒來後我問他,
[00:20:03.000 --> 00:20:05.000]  「你知不知道發生了甚麼事?」
[00:20:05.000 --> 00:20:07.000]  他說他完全不知道,
[00:20:07.000 --> 00:20:11.000]  他只是以為自己死了。
[00:20:11.000 --> 00:20:12.000]  他跟我說,
[00:20:12.000 --> 00:20:14.000]  他是一位基督徒,
[00:20:14.000 --> 00:20:15.000]  我跟他分享,
[00:20:15.000 --> 00:20:18.000]  死亡並非由我們作主,
[00:20:18.000 --> 00:20:20.000]  而是神的時間,
[00:20:20.000 --> 00:20:22.000]  如果時間到了,
[00:20:22.000 --> 00:20:24.000]  我就請他跟隨耶穌離開。
[00:20:24.000 --> 00:20:26.000]  若非耶穌所說的時間,
[00:20:26.000 --> 00:20:29.000]  他便要努力鍛鍊自己的身體,
[00:20:29.000 --> 00:20:31.000]  慢慢康復。
[00:20:31.000 --> 00:20:33.000]  那幾天,
[00:20:33.000 --> 00:20:35.000]  上星期,
[00:20:35.000 --> 00:20:38.000]  物理治療師來幫他下床,
[00:20:38.000 --> 00:20:40.000]  去行走。
[00:20:40.000 --> 00:20:42.000]  物理治療師才告訴他,
[00:20:42.000 --> 00:20:46.000]  當時他心跳停過,
[00:20:46.000 --> 00:20:48.000]  他聽了之後,
[00:20:48.000 --> 00:20:50.000]  他仍有一份平安,
[00:20:50.000 --> 00:20:52.000]  他沒有害怕,
[00:20:52.000 --> 00:20:54.000]  他還說,
[00:20:54.000 --> 00:20:56.000]  「生有時,死有時。」
[00:20:56.000 --> 00:20:58.000]  我們見到,
[00:20:58.000 --> 00:21:00.000]  信了主之後,
[00:21:00.000 --> 00:21:02.000]  即使生命危險的時候,
[00:21:02.000 --> 00:21:04.000]  心裡也有這份平安,
[00:21:04.000 --> 00:21:07.000]  就是神賜給他這份平安。
[00:21:07.000 --> 00:21:09.000]  肉身的身體,
[00:21:09.000 --> 00:21:10.000]  畢竟有一天,
[00:21:10.000 --> 00:21:12.000]  我們也會終結,
[00:21:12.000 --> 00:21:15.000]  這並非神為人類的生命,
[00:21:15.000 --> 00:21:17.000]  畫上一個句號,
[00:21:17.000 --> 00:21:19.000]  肉身的死亡,
[00:21:19.000 --> 00:21:21.000]  只是人犯罪的結果。
[00:21:21.000 --> 00:21:23.000]  但對於信主的人來說,
[00:21:23.000 --> 00:21:25.000]  在信主那一刻,
[00:21:25.000 --> 00:21:27.000]  已經有著新的生命,
[00:21:27.000 --> 00:21:29.000]  一直活到離開世界,
[00:21:29.000 --> 00:21:32.000]  回到天家得著永生。
[00:21:32.000 --> 00:21:34.000]  謝謝神!
[00:21:34.000 --> 00:21:36.000]  親人現在的身體,
[00:21:36.000 --> 00:21:38.000]  慢慢有進步,
[00:21:38.000 --> 00:21:40.000]  轉到康復醫院,
[00:21:40.000 --> 00:21:42.000]  上星期五轉了。
[00:21:42.000 --> 00:21:44.000]  但願外地,
[00:21:44.000 --> 00:21:46.000]  希望他出院後,
[00:21:46.000 --> 00:21:48.000]  重新體驗患病的經歷,
[00:21:48.000 --> 00:21:50.000]  並且讓更多人得悉,
[00:21:50.000 --> 00:21:52.000]  如何得到神這份恩典,
[00:21:52.000 --> 00:21:54.000]  讓人認識主,
[00:21:54.000 --> 00:21:56.000]  一起得著這份平安。
[00:21:56.000 --> 00:21:59.000]  我們再看第四個重點,
[00:21:59.000 --> 00:22:02.000]  有關「慈愛」、「公義」。
[00:22:02.000 --> 00:22:04.000]  經文第十節,
[00:22:04.000 --> 00:22:09.000]  提到「慈愛」、「誠實」、「公義」和「平安」,
[00:22:09.000 --> 00:22:11.000]  都好像走在一起,
[00:22:11.000 --> 00:22:13.000]  預備前往,
[00:22:13.000 --> 00:22:15.000]  一起擁抱,
[00:22:15.000 --> 00:22:17.000]  「慈愛」、「誠實」、「公義」,
[00:22:17.000 --> 00:22:20.000]  會充滿天地人間,
[00:22:20.000 --> 00:22:24.000]  這是一幅萬象更生的美麗景色。
[00:22:24.000 --> 00:22:26.000]  第十節,
[00:22:26.000 --> 00:22:29.000]  提到「慈愛」、「誠實」、「公義」和「平安」,
[00:22:29.000 --> 00:22:34.000]  彼此相親。
[00:22:34.000 --> 00:22:36.000]  這句說話有三個意思,
[00:22:36.000 --> 00:22:39.000]  第一種意思是,
[00:22:39.000 --> 00:22:43.000]  「慈愛」、「誠實」、「公義」和「平安」,
[00:22:43.000 --> 00:22:45.000]  是人的本性。
[00:22:45.000 --> 00:22:47.000]  神有仁慈,
[00:22:47.000 --> 00:22:49.000]  但不會犧牲真理。
[00:22:49.000 --> 00:22:52.000]  祂會賜平安給我們,
[00:22:52.000 --> 00:22:54.000]  但不會拋棄公義。
[00:22:54.000 --> 00:22:58.000]  所謂「慈義相傳,恩威並重」,
[00:22:58.000 --> 00:23:01.000]  就是這個意思。
[00:23:01.000 --> 00:23:03.000]  第二種意思是,
[00:23:03.000 --> 00:23:05.000]  「慈愛」、「誠實」、「公義」、「平安」,
[00:23:05.000 --> 00:23:07.000]  都是人所需要的。
[00:23:07.000 --> 00:23:10.000]  如果我們不仰望天父,
[00:23:10.000 --> 00:23:13.000]  我們不能有這個配合。
[00:23:13.000 --> 00:23:15.000]  第三種意思是,
[00:23:15.000 --> 00:23:19.000]  如果我們要享有神的慈愛,
[00:23:19.000 --> 00:23:21.000]  我們必須要行為誠實。
[00:23:21.000 --> 00:23:25.000]  如果我們要享受神所賜給我們的平安,
[00:23:25.000 --> 00:23:30.000]  我們必須要保守神所賜給我們的公義。
[00:23:30.000 --> 00:23:32.000]  我們繼續看第十二節,
[00:23:32.000 --> 00:23:35.000]  耶穌說:「必賜下好處,
[00:23:35.000 --> 00:23:39.000]  神的賜福使人得到好處。」
[00:23:39.000 --> 00:23:41.000]  第二種意思是「豐收」。
[00:23:41.000 --> 00:23:45.000]  聖經常用豐收的景象,
[00:23:45.000 --> 00:23:47.000]  來象徵上帝的同在,
[00:23:47.000 --> 00:23:49.000]  以及救恩的來臨。
[00:23:49.000 --> 00:23:52.000]  神的應許延伸至地上,
[00:23:52.000 --> 00:23:54.000]  多出土產。
[00:23:54.000 --> 00:23:56.000]  第三節說,
[00:23:56.000 --> 00:23:59.000]  「公義」要行在祂的前面,
[00:23:59.000 --> 00:24:06.000]  即是我們不用再面對不公不義的對待。
[00:24:06.000 --> 00:24:08.000]  每件事都能夠公平,
[00:24:08.000 --> 00:24:10.000]  每件事都能夠順心,
[00:24:10.000 --> 00:24:13.000]  可以成為可以走的路。
[00:24:13.000 --> 00:24:17.000]  求神使我們成為能夠聽神的話的人,
[00:24:17.000 --> 00:24:21.000]  神必定與敬畏神的人相遇,
[00:24:21.000 --> 00:24:25.000]  使我們有可走的路。
[00:24:25.000 --> 00:24:28.000]  在農曆大年初一的早上,
[00:24:28.000 --> 00:24:31.000]  我們起床看電視,
[00:24:31.000 --> 00:24:33.000]  第一眼看到,
[00:24:33.000 --> 00:24:39.000]  很多人排隊去拜他們所信的偶像。
[00:24:39.000 --> 00:24:42.000]  衛長說要踏入「零時零分」,
[00:24:42.000 --> 00:24:45.000]  第一個去拆那張「桃子香」。
[00:24:45.000 --> 00:24:47.000]  我看到人頭絨絨,
[00:24:47.000 --> 00:24:49.000]  我心裏也很責心,
[00:24:49.000 --> 00:24:51.000]  看到很多人流離失送,
[00:24:51.000 --> 00:24:53.000]  拜假神,
[00:24:53.000 --> 00:24:56.000]  相信一個人造出來的偶像。
[00:24:56.000 --> 00:24:58.000]  也有我更堅定地,
[00:24:58.000 --> 00:25:02.000]  努力傳福音給未信的人。
[00:25:02.000 --> 00:25:05.000]  教會有很多傳福音的機會,
[00:25:05.000 --> 00:25:07.000]  今天下午,
[00:25:07.000 --> 00:25:09.000]  我們也會在愛潔醉灣,
[00:25:09.000 --> 00:25:12.000]  舉行一個福音聚會。
[00:25:12.000 --> 00:25:14.000]  在街頭報道,
[00:25:14.000 --> 00:25:16.000]  我們也可以把握機會,
[00:25:16.000 --> 00:25:18.000]  我們還有三福的訓練,
[00:25:18.000 --> 00:25:20.000]  三福的報道。
[00:25:20.000 --> 00:25:23.000]  今年我們知道會繼續開班,
[00:25:23.000 --> 00:25:25.000]  大家要密切留意,
[00:25:25.000 --> 00:25:27.000]  讓我們能夠裝備好自己,
[00:25:27.000 --> 00:25:30.000]  讓自己有策略地傳福音。
[00:25:30.000 --> 00:25:34.000]  我們看看有些反思的地方。
[00:25:34.000 --> 00:25:36.000]  我們總結一下,
[00:25:36.000 --> 00:25:38.000]  今天要反思的地方。
[00:25:38.000 --> 00:25:40.000]  詩篇八十五篇詩人,
[00:25:40.000 --> 00:25:42.000]  首先要感謝神,
[00:25:42.000 --> 00:25:44.000]  謝罪的大恩。
[00:25:44.000 --> 00:25:46.000]  他們相信如果不是神的恩典,
[00:25:46.000 --> 00:25:48.000]  以及祂的赦免,
[00:25:48.000 --> 00:25:50.000]  他們就不能夠復興,
[00:25:50.000 --> 00:25:52.000]  回歸自己的故鄉。
[00:25:52.000 --> 00:25:54.000]  在個人的經歷裏面,
[00:25:54.000 --> 00:25:56.000]  我們是否同樣經歷過,
[00:25:56.000 --> 00:25:58.000]  神的謝罪的恩典呢?
[00:25:58.000 --> 00:26:02.000]  我們又如何感謝神呢?
[00:26:02.000 --> 00:26:04.000]  詩人明白到,
[00:26:04.000 --> 00:26:06.000]  要得著神怒氣、止息,
[00:26:06.000 --> 00:26:09.000]  必須有具體悔改的行動,
[00:26:09.000 --> 00:26:11.000]  要言行相固,
[00:26:11.000 --> 00:26:13.000]  要心口如一,
[00:26:13.000 --> 00:26:15.000]  才能夠進入神的殿,
[00:26:15.000 --> 00:26:17.000]  得著神的恩典。
[00:26:17.000 --> 00:26:19.000]  我們的信心,
[00:26:19.000 --> 00:26:21.000]  我們有沒有信心,
[00:26:21.000 --> 00:26:24.000]  向著這個目標去進發呢?
[00:26:24.000 --> 00:26:27.000]  第三個反思的地方,
[00:26:27.000 --> 00:26:29.000]  我們感謝神,
[00:26:29.000 --> 00:26:31.000]  一直幫助我們,
[00:26:31.000 --> 00:26:33.000]  我們是否願意,
[00:26:33.000 --> 00:26:35.000]  在不同的情況下,
[00:26:35.000 --> 00:26:37.000]  都高舉神,
[00:26:37.000 --> 00:26:39.000]  在自己不可取的地方,
[00:26:39.000 --> 00:26:41.000]  一些可能敗壞的地方,
[00:26:41.000 --> 00:26:43.000]  都勇敢地迴轉,
[00:26:43.000 --> 00:26:45.000]  歸向神,
[00:26:45.000 --> 00:26:47.000]  繼續依靠祂呢?
[00:26:47.000 --> 00:26:49.000]  我們知道下星期,
[00:26:49.000 --> 00:26:53.000]  主日是甚麼慶典,
[00:26:53.000 --> 00:26:57.000]  就是五十五週年感恩崇拜,
[00:26:57.000 --> 00:26:59.000]  祂按立的典禮,
[00:26:59.000 --> 00:27:01.000]  代表著神一直保守著我們,
[00:27:01.000 --> 00:27:03.000]  帶領著教會,
[00:27:03.000 --> 00:27:05.000]  在這個社區的服侍。
[00:27:05.000 --> 00:27:07.000]  如果教會能夠踐行,
[00:27:07.000 --> 00:27:09.000]  我們今天所看到的,
[00:27:09.000 --> 00:27:11.000]  這四個重點的話,
[00:27:11.000 --> 00:27:13.000]  就必定能夠得到神的賜福,
[00:27:13.000 --> 00:27:15.000]  引領我們走未來,
[00:27:15.000 --> 00:27:18.000]  未清楚未知的方向。
[00:27:18.000 --> 00:27:21.000]  講過去的星期三的月土會,
[00:27:21.000 --> 00:27:23.000]  我們特別邀請了,
[00:27:23.000 --> 00:27:25.000]  按立了五十年的一位執事,
[00:27:25.000 --> 00:27:27.000]  陳美德執事,
[00:27:27.000 --> 00:27:29.000]  來分享,
[00:27:29.000 --> 00:27:31.000]  她分享到柴灣朕信會,
[00:27:31.000 --> 00:27:33.000]  和瑤東朕信會的建立,
[00:27:33.000 --> 00:27:36.000]  這些都是神奇妙的作為,
[00:27:36.000 --> 00:27:40.000]  也有賴頂姊妹的衛生和奉獻,
[00:27:40.000 --> 00:27:42.000]  大家一起去經歷過,
[00:27:42.000 --> 00:27:44.000]  高低起跌。
[00:27:44.000 --> 00:27:46.000]  陳先生更加用了一首詩歌,
[00:27:46.000 --> 00:27:48.000]  去提醒我們,
[00:27:48.000 --> 00:27:53.000]  情侶合一,愛侶同工,主內一家。
[00:27:53.000 --> 00:27:55.000]  鼓勵各位賴頂姊妹,
[00:27:55.000 --> 00:27:57.000]  可以繼續為教會守望,
[00:27:57.000 --> 00:27:59.000]  為教會禱告。
[00:27:59.000 --> 00:28:01.000]  主,我們多謝你,
[00:28:01.000 --> 00:28:03.000]  賜下這個平安給我們,
[00:28:03.000 --> 00:28:05.000]  讓我們帶著這份平安,
[00:28:05.000 --> 00:28:07.000]  這份拯救,
[00:28:07.000 --> 00:28:11.000]  去到我們生活的地方,
[00:28:11.000 --> 00:28:13.000]  我們可能去到家庭裡面,
[00:28:13.000 --> 00:28:15.000]  我們職場裡面,
[00:28:15.000 --> 00:28:17.000]  做好見證。
[00:28:17.000 --> 00:28:20.000]  神差我們去到不同的地方,
[00:28:20.000 --> 00:28:22.000]  去處所裡面,
[00:28:22.000 --> 00:28:24.000]  我們都能夠見證你,
[00:28:24.000 --> 00:28:26.000]  去榮耀你的名。
[00:28:26.000 --> 00:28:28.000]  多謝你,祈禱,
[00:28:28.000 --> 00:28:30.000]  奉主耶穌基督,
[00:28:30.000 --> 00:28:32.000]  德性明智祈求。
