
[00:00:00.000 --> 00:00:05.000]  相信每一個人都有很多自己害怕的事情
[00:25:35.000 --> 00:25:36.000]  所以你看到
[00:25:36.000 --> 00:25:40.000]  原來神的說話對我們這麼重要
[00:25:40.000 --> 00:25:45.000]  大衛就是這樣經歷
[00:25:45.000 --> 00:25:47.000]  從一個恐懼裡面
[00:25:47.000 --> 00:25:51.000]  怎樣轉化成一種依靠
[00:25:51.000 --> 00:25:57.000]  最重要的就是他已經經歷過神的說話
[00:25:57.000 --> 00:26:01.000]  其實今天我們當我們在恐懼裡面
[00:26:01.000 --> 00:26:08.000]  我們不斷不斷地要去回想神應許的說話
[00:26:08.000 --> 00:26:10.000]  或者不斷地我們回想
[00:26:10.000 --> 00:26:13.000]  曾經我們都面對艱難的時候
[00:26:13.000 --> 00:26:15.000]  神給我們寶貴的華語
[00:26:15.000 --> 00:26:18.000]  再一次去堅固我們
[00:26:18.000 --> 00:26:23.000]  再一次去讓我們起身
[00:26:23.000 --> 00:26:31.000]  但是今天我們再次面對惶恐的時候
[00:26:31.000 --> 00:26:33.000]  我們不要忘記
[00:26:33.000 --> 00:26:38.000]  這些應許的說話已經成就過
[00:26:38.000 --> 00:26:40.000]  所以我們就要學習
[00:26:40.000 --> 00:26:45.000]  大衛在第四節最後的講
[00:26:45.000 --> 00:26:57.000]  這個血肉之軀能把我怎樣呢?
[00:26:57.000 --> 00:27:03.000]  所以今天我們盼望藉著這段經文去幫助大家
[00:27:03.000 --> 00:27:10.000]  即使今天我們面對我們的環境
[00:27:10.000 --> 00:27:12.000]  面對很多的不穩定
[00:27:12.000 --> 00:27:14.000]  面對很多的艱難
[00:27:14.000 --> 00:27:16.000]  面對很多無人的恐懼
[00:27:16.000 --> 00:27:20.000]  令我們內心裡面有很多的掙扎
[00:27:20.000 --> 00:27:21.000]  很多的懼怕
[00:27:21.000 --> 00:27:23.000]  甚至恐懼
[00:27:23.000 --> 00:27:25.000]  但是我們要學習
[00:27:25.000 --> 00:27:27.000]  大衛一樣
[00:27:27.000 --> 00:27:30.000]  能夠在這些艱難的裡面
[00:27:30.000 --> 00:27:32.000]  傾心吐意
[00:27:32.000 --> 00:27:37.000]  向講出自己真心這種的情緒
[00:27:37.000 --> 00:27:40.000]  這種的內心的表達
[00:27:40.000 --> 00:27:44.000]  以致我們能夠去直接禱告
[00:27:44.000 --> 00:27:47.000]  直接跟神對話
[00:27:47.000 --> 00:27:53.000]  將這種的信任去改變我們
[00:27:53.000 --> 00:27:59.000]  以致這個恐懼轉化為一種信心
[00:27:59.000 --> 00:28:02.000]  甚至有一種信心的宣告
[00:28:02.000 --> 00:28:05.000]  一種勇敢的表達
[00:28:05.000 --> 00:28:10.000]  我還怕什麼呢?
[00:28:10.000 --> 00:28:14.000]  只不過這個環境是險惡
[00:28:14.000 --> 00:28:18.000]  只不過這些人是險惡
[00:28:18.000 --> 00:28:21.000]  但是神與我同在
[00:28:21.000 --> 00:28:24.000]  我們同心祈禱
[00:28:24.000 --> 00:28:28.000]  崔恩主我們感謝你
[00:28:28.000 --> 00:28:32.000]  因為經過很多艱難的日子裡面
[00:28:32.000 --> 00:28:37.000]  我們內心裡面確實有很多的恐懼
[00:28:37.000 --> 00:28:41.000]  我們怕會確診病毒
[00:28:41.000 --> 00:28:45.000]  我們怕一些暴力的事情發生
[00:28:45.000 --> 00:28:51.000]  我們怕一些艱難的日子會面對
[00:28:51.000 --> 00:28:58.000]  我們怕經濟慢慢的下移
[00:28:58.000 --> 00:29:01.000]  以致我們很多很多的恐懼
[00:29:01.000 --> 00:29:07.000]  對前面毫無信心
[00:29:07.000 --> 00:29:10.000]  但是藉著詩篇五十六篇
[00:29:10.000 --> 00:29:12.000]  大衛的金詩
[00:29:12.000 --> 00:29:15.000]  大衛在被人追殺的期間裡面
[00:29:15.000 --> 00:29:18.000]  他能夠安靜自己下來
[00:29:18.000 --> 00:29:21.000]  可以去寫出這個詩篇
[00:29:21.000 --> 00:29:24.000]  看到他經歷了恐懼
[00:29:24.000 --> 00:29:26.000]  經歷了流淚
[00:29:26.000 --> 00:29:30.000]  以致完成這種的依靠
[00:29:30.000 --> 00:29:33.000]  由神幫助我們去學習
[00:29:33.000 --> 00:29:35.000]  常常懇求祢
[00:29:35.000 --> 00:29:36.000]  常常禱告
[00:29:36.000 --> 00:29:38.000]  常常讀經
[00:29:38.000 --> 00:29:41.000]  能夠去得著
[00:29:41.000 --> 00:29:44.000]  神祢給我們的智慧
[00:29:44.000 --> 00:29:49.000]  神給我們真正的信心和信靠
[00:29:49.000 --> 00:29:50.000]  德主看顧
[00:29:50.000 --> 00:29:55.000]  以致我們面對徬徨的前路
[00:29:55.000 --> 00:29:57.000]  我們有信心走下去
[00:29:57.000 --> 00:30:01.000]  禱告教堂奉耶穌明求
[00:30:01.000 --> 00:30:02.000]  阿門
