
[00:00:00.000 --> 00:00:03.480]  今天主要跟大家講一節的經文
[00:18:02.900 --> 00:18:03.940]  教授
[00:18:03.940 --> 00:18:05.780]  陰陰的笑
[00:18:05.780 --> 00:18:08.940]  因為我都不是第一個學生問這些問題的
[00:18:08.940 --> 00:18:11.540]  教授他年紀都不小了
[00:18:11.540 --> 00:18:14.580]  都是有資深的教授
[00:18:14.580 --> 00:18:15.620]  他就說
[00:18:15.620 --> 00:18:17.620]  你拿一本希伯來文聖經
[00:18:17.620 --> 00:18:19.540]  因為這句話是舊約聖經
[00:18:19.540 --> 00:18:21.220]  拿一本希伯來文聖經
[00:18:21.220 --> 00:18:23.300]  做一個Word Study
[00:18:23.300 --> 00:18:25.180]  他說做一個Word Study
[00:18:25.180 --> 00:18:26.860]  就是說研究一下這個字
[00:18:26.860 --> 00:18:27.780]  他說得對
[00:18:27.780 --> 00:18:30.060]  如果他只是叫我看這一節
[00:18:30.060 --> 00:18:31.820]  這一節就是原文
[00:18:31.820 --> 00:18:33.940]  就叫做Gival
[00:18:33.940 --> 00:18:36.540]  希伯來文讀法是Gival
[00:18:36.540 --> 00:18:39.860]  Gival就是Mighty
[00:18:39.860 --> 00:18:44.860]  即是中文聖經也叫做全能勿錯
[00:18:44.860 --> 00:18:46.060]  是不是
[00:18:46.060 --> 00:18:48.540]  但是教授不是叫我只看這一節
[00:18:48.540 --> 00:18:50.020]  他說你做一個Word Study
[00:18:50.020 --> 00:18:51.060]  什麼叫做Word Study
[00:18:51.060 --> 00:18:52.060]  Word Study就是說
[00:18:52.060 --> 00:18:53.580]  你要將這一節的聖經
[00:18:53.580 --> 00:18:57.260]  看完整個舊約
[00:18:57.260 --> 00:18:59.100]  怎麼用法
[00:18:59.100 --> 00:19:00.740]  整個舊約聖經
[00:19:00.740 --> 00:19:03.380]  什麼時候出現的用法
[00:19:03.380 --> 00:19:04.340]  是怎麼用法
[00:19:04.340 --> 00:19:05.780]  那時候有些叫做什麼
[00:19:05.780 --> 00:19:08.540]  英文叫做Concordance
[00:19:08.540 --> 00:19:10.380]  中文叫做經文匯編
[00:19:10.380 --> 00:19:11.380]  現在不用了
[00:19:11.380 --> 00:19:13.620]  現在我用順望愛聖經工具
[00:19:13.620 --> 00:19:14.420]  手機一按
[00:19:14.420 --> 00:19:16.340]  全部列出來
[00:19:16.340 --> 00:19:18.340]  以前沒有順望愛聖經工具
[00:19:18.340 --> 00:19:20.940]  也沒有手機的Apps
[00:19:20.940 --> 00:19:22.780]  那時候是真的拿著本
[00:19:22.780 --> 00:19:25.700]  拿著本Concordance逐節來找的
[00:19:25.700 --> 00:19:26.300]  也好
[00:19:26.300 --> 00:19:29.060]  起碼Concordance別人列了給你逐節找
[00:19:29.060 --> 00:19:31.260]  要不然你自己拿著本舊約聖經
[00:19:31.260 --> 00:19:33.300]  由創世紀看到馬拉基斯
[00:19:33.300 --> 00:19:35.060]  逐一來找真的要找很久
[00:19:35.060 --> 00:19:37.860]  很難這麼做的
[00:19:37.860 --> 00:19:40.740]  於是我就去看了
[00:19:40.740 --> 00:19:43.620]  接著我就給大家看這個經文
[00:19:43.620 --> 00:19:45.780]  在《倚塞瓦書》第十章二十一節
[00:19:45.780 --> 00:19:48.180]  這節經文是《倚塞瓦書》第九章第六節
[00:19:48.180 --> 00:19:49.300]  是不是
[00:19:49.300 --> 00:19:50.300]  十章二十一節
[00:19:50.300 --> 00:19:51.740]  不是離開它很遠
[00:19:51.740 --> 00:19:52.940]  都是《倚塞瓦書》
[00:19:52.940 --> 00:19:55.500]  只不過是另外一章聖經而已
[00:19:55.500 --> 00:19:57.180]  其實在聖經
[00:19:57.180 --> 00:19:58.220]  無論舊約還是新約
[00:19:58.220 --> 00:19:59.540]  是沒有節數的
[00:19:59.540 --> 00:20:01.860]  節數是別人加進去的
[00:20:01.860 --> 00:20:04.340]  這些我以前也跟你們提過的
[00:20:04.340 --> 00:20:06.180]  所以在第九章那裡
[00:20:06.180 --> 00:20:07.020]  第六節
[00:20:07.020 --> 00:20:08.660]  去到《倚塞瓦書》十章二十一節
[00:20:08.660 --> 00:20:09.500]  其實不是很遠
[00:20:09.500 --> 00:20:10.500]  離開很遠而已
[00:20:10.500 --> 00:20:11.260]  這裡說什麼
[00:20:11.260 --> 00:20:12.420]  「所剩下的
[00:20:12.420 --> 00:20:14.380]  就是瓦國家的愚民
[00:20:14.380 --> 00:20:17.740]  必歸回全能的神」
[00:20:17.740 --> 00:20:20.260]  這裡又譯作全能
[00:20:20.260 --> 00:20:24.380]  但是愚民跟九章第六節那個字是同一個字
[00:20:24.380 --> 00:20:27.300]  其實又是不應該譯作全能的神
[00:20:27.300 --> 00:20:28.100]  那麼譯作什麼呢
[00:20:28.100 --> 00:20:29.820]  譯作大能的神
[00:20:29.820 --> 00:20:32.460]  但是這裡是很明顯的
[00:20:32.460 --> 00:20:33.220]  是說什麼呢
[00:20:33.220 --> 00:20:35.180]  就是說到神
[00:20:35.180 --> 00:20:36.020]  是說到神的
[00:20:36.020 --> 00:20:37.140]  你說不是啊
[00:20:37.140 --> 00:20:39.220]  再看《生命記》第十章十七節
[00:20:39.220 --> 00:20:40.580]  因為耶和華
[00:20:40.580 --> 00:20:41.500]  那是不是神呢?
[00:20:41.500 --> 00:20:42.900]  耶和華也不是神?
[00:20:42.900 --> 00:20:45.700]  「你們的神是萬神之神
[00:20:45.700 --> 00:20:48.060]  萬主之主是偉大
[00:20:48.060 --> 00:20:49.980]  強有力
[00:20:49.980 --> 00:20:51.140]  可畏的神
[00:20:51.140 --> 00:20:52.260]  不看人的情面
[00:20:52.260 --> 00:20:53.300]  也不受賄賂」
[00:20:53.300 --> 00:20:54.700]  「強有力」這個字
[00:20:54.700 --> 00:20:56.460]  就是在原文這個字
[00:20:56.460 --> 00:20:57.740]  mighty這個字
[00:20:57.740 --> 00:20:58.580]  換言之
[00:20:58.580 --> 00:21:00.780]  當他形容耶和華神的時候
[00:21:00.780 --> 00:21:03.580]  他也是用這個字來形容祂的
[00:21:03.580 --> 00:21:06.140]  所以你不可以說用這個字形容
[00:21:06.140 --> 00:21:07.180]  就不是等於神
[00:21:07.180 --> 00:21:10.060]  大家明白我的邏輯嗎?
[00:21:10.060 --> 00:21:11.580]  大家明白我的邏輯嗎?
[00:21:11.580 --> 00:21:13.140]  當他形容耶和華神
[00:21:13.140 --> 00:21:15.620]  也是用這個字來形容
[00:21:15.620 --> 00:21:17.500]  不是說每次都要用那個
[00:21:17.500 --> 00:21:20.140]  另外一個字叫El Shadda El Shadda
[00:21:20.140 --> 00:21:20.980]  有一首歌
[00:21:20.980 --> 00:21:22.380]  El Shadda El Shadda
[00:21:22.380 --> 00:21:24.140]  El Elyon El Adonai
[00:21:24.140 --> 00:21:26.300]  這個是希伯來文的歌
[00:21:26.300 --> 00:21:27.780]  以前很多年前在加拿大
[00:21:27.780 --> 00:21:30.060]  有個女歌星就唱這首歌
[00:21:30.060 --> 00:21:31.700]  她就是唱幾句
[00:21:31.700 --> 00:21:32.700]  然後唱英文的
[00:21:32.700 --> 00:21:34.420]  El Shadda El Shadda
[00:21:34.420 --> 00:21:37.700]  El Elyon El Adonai
[00:21:37.700 --> 00:21:40.340]  Adonai是主的意思
[00:21:40.340 --> 00:21:41.940]  唯一的主
[00:21:41.940 --> 00:21:42.940]  所以你看到
[00:21:42.940 --> 00:21:46.380]  然後尼西米基
[00:21:46.380 --> 00:21:48.300]  現在我們的神
[00:21:48.300 --> 00:21:49.820]  是不是說我們的神?
[00:21:49.820 --> 00:21:50.820]  很清楚
[00:21:50.820 --> 00:21:53.300]  「你是至大至能至可謂」
[00:21:53.300 --> 00:21:55.140]  「至能」又是這個字
[00:21:55.140 --> 00:21:56.580]  又是這個字來形容
[00:21:56.580 --> 00:21:58.420]  是mighty這個字來形容
[00:21:58.420 --> 00:22:00.220]  所以同樣地
[00:22:00.220 --> 00:22:01.900]  當他形容神的時候
[00:22:01.900 --> 00:22:04.820]  他不是一定要用El Shadda那個字
[00:22:04.820 --> 00:22:06.620]  他可以用mighty這個字
[00:22:06.620 --> 00:22:08.340]  而當他形容這個英雄
[00:22:08.340 --> 00:22:10.100]  他就形容他做mighty這個字
[00:22:10.100 --> 00:22:10.740]  好了
[00:22:10.740 --> 00:22:12.620]  去到耶利米蘇那裡
[00:22:12.620 --> 00:22:14.420]  「你慈愛給千萬人」
[00:22:14.420 --> 00:22:15.980]  「又將祖先的罪孽」
[00:22:15.980 --> 00:22:19.060]  「報應在他們世子孫身上」
[00:22:19.060 --> 00:22:20.940]  「至大全能的神」
[00:22:20.940 --> 00:22:22.660]  其實這個字又是
[00:22:22.660 --> 00:22:23.460]  又是
[00:22:23.460 --> 00:22:24.740]  「至大全能的神」
[00:22:24.740 --> 00:22:26.460]  其實就是至大
[00:22:26.460 --> 00:22:29.660]  和mighty
[00:22:29.660 --> 00:22:32.580]  great and mighty的神
[00:22:32.580 --> 00:22:34.580]  「萬君之耀和是你的名」
[00:22:34.580 --> 00:22:36.060]  沒有搞錯
[00:22:36.060 --> 00:22:36.700]  是不是?
[00:22:36.700 --> 00:22:39.260]  這麼清楚說這個就是萬君的耀和
[00:22:39.260 --> 00:22:40.500]  所以
[00:22:40.500 --> 00:22:41.980]  「有一英孩為我們而生」
[00:22:41.980 --> 00:22:43.380]  「有一子賜給我們」
[00:22:43.380 --> 00:22:44.980]  他名稱為奇妙
[00:22:44.980 --> 00:22:48.500]  奇妙這個字是用來形容神的
[00:22:48.500 --> 00:22:49.500]  「大能的神」
[00:22:49.500 --> 00:22:51.100]  我都不想以為他做全能的神
[00:22:51.100 --> 00:22:52.140]  因為字是用「大能」
[00:22:52.140 --> 00:22:53.460]  但是「大能」這個字
[00:22:53.460 --> 00:22:55.740]  並不代表他是此一等
[00:22:55.740 --> 00:22:56.660]  你要知道
[00:22:56.660 --> 00:22:58.140]  有些耶治派那些
[00:22:58.140 --> 00:23:00.740]  他說「太初有道」
[00:23:00.740 --> 00:23:01.900]  「道與神同在」
[00:23:01.900 --> 00:23:05.020]  「道就是小神仙」
[00:23:05.020 --> 00:23:05.940]  他們不翻譯
[00:23:05.940 --> 00:23:07.340]  在英文
[00:23:07.340 --> 00:23:08.340]  In the beginning was the word
[00:23:08.340 --> 00:23:09.620]  and the word was with God
[00:23:09.620 --> 00:23:11.940]  and the word was a God
[00:23:11.940 --> 00:23:12.500]  他用「a」
[00:23:12.500 --> 00:23:14.340]  還要「God」字是細草
[00:23:14.340 --> 00:23:15.460]  他有原因的
[00:23:15.460 --> 00:23:16.260]  在希臘文那裡
[00:23:16.260 --> 00:23:17.260]  他有原因這樣翻譯
[00:23:17.260 --> 00:23:18.140]  但是他那個原因
[00:23:18.140 --> 00:23:20.540]  在希臘文的文化上是錯誤的
[00:23:20.540 --> 00:23:22.140]  如果讀希臘文的人
[00:23:22.140 --> 00:23:23.980]  知道文化上他翻譯錯誤的
[00:23:23.980 --> 00:23:25.260]  但是如果不認識希臘文的
[00:23:25.260 --> 00:23:28.140]  可以讓他講到你以為是對的
[00:23:28.140 --> 00:23:29.780]  不過那個又是很複雜的
[00:23:29.780 --> 00:23:31.420]  我不在這裡時間講了
[00:23:31.420 --> 00:23:33.220]  因為現在如果這樣講
[00:23:33.220 --> 00:23:34.060]  Too complicated
[00:23:34.060 --> 00:23:34.900]  又要講grammar
[00:23:34.900 --> 00:23:39.140]  又要講definite article那些
[00:23:39.140 --> 00:23:40.180]  有人都罵我
[00:23:40.180 --> 00:23:41.780]  你不要在崇拜講道的時候
[00:23:41.780 --> 00:23:42.540]  講完這些
[00:23:42.540 --> 00:23:43.860]  你開個主學講好一點
[00:23:43.860 --> 00:23:45.260]  讓大家可以看
[00:23:45.260 --> 00:23:46.540]  OK 好
[00:23:46.540 --> 00:23:47.260]  所以
[00:23:47.260 --> 00:23:49.420]  翻譯是做錯誤的
[00:23:49.420 --> 00:23:50.740]  變成就是這樣
[00:23:50.740 --> 00:23:51.100]  好了
[00:23:51.100 --> 00:23:52.260]  「大能的神」
[00:23:52.260 --> 00:23:53.340]  大家明白了
[00:23:53.340 --> 00:23:54.180]  所以稱這個
[00:23:54.180 --> 00:23:55.740]  而此是「大能的神」
[00:23:55.740 --> 00:23:56.980]  絕對沒有貶低他
[00:23:56.980 --> 00:23:58.220]  因為同一個稱呼
[00:23:58.220 --> 00:24:00.900]  是用來稱呼耶和華神的
[00:24:00.900 --> 00:24:01.980]  如果你說貶低他
[00:24:01.980 --> 00:24:03.780]  那連耶和華神都被你貶低了
[00:24:03.780 --> 00:24:05.020]  那也不make sense(合理)
[00:24:05.020 --> 00:24:05.620]  好了
[00:24:05.620 --> 00:24:08.700]  接著就到「永在的父」
[00:24:08.700 --> 00:24:11.220]  這個「永在的父」就有趣了
[00:24:11.220 --> 00:24:11.980]  我記得
[00:24:11.980 --> 00:24:13.540]  話說有一天
[00:24:13.540 --> 00:24:16.380]  我在
[00:24:16.380 --> 00:24:17.380]  唉
[00:24:17.380 --> 00:24:18.500]  在香港還是加拿大
[00:24:18.500 --> 00:24:19.820]  我又不記得了
[00:24:19.820 --> 00:24:21.820]  我是去過三間教會
[00:24:21.820 --> 00:24:23.220]  一個就是加拿大那間教會
[00:24:23.220 --> 00:24:24.700]  一個就是香港的母會
[00:24:24.700 --> 00:24:25.340]  一個就是這個
[00:24:25.340 --> 00:24:26.540]  有時候我忘記了
[00:24:26.540 --> 00:24:27.580]  是哪一間教會
[00:24:27.580 --> 00:24:28.340]  有一次
[00:24:28.340 --> 00:24:29.900]  在主學完了的時候
[00:24:29.900 --> 00:24:30.500]  不是主學
[00:24:30.500 --> 00:24:31.260]  是崇拜完了
[00:24:31.260 --> 00:24:32.900]  有一個主學老師
[00:24:32.900 --> 00:24:34.980]  是小朋友的老師
[00:24:34.980 --> 00:24:37.300]  就是教小朋友的主學老師
[00:24:37.300 --> 00:24:38.220]  他來問我
[00:24:38.220 --> 00:24:39.900]  他說
[00:24:39.900 --> 00:24:41.460]  那時候是聖誕節
[00:24:41.460 --> 00:24:43.380]  聖誕節就引用這句經文
[00:24:43.380 --> 00:24:44.900]  有一鷹孩為我們生
[00:24:44.900 --> 00:24:46.340]  有一子賜給我們
[00:24:46.340 --> 00:24:48.060]  國權必搭在他的肩頭上
[00:24:48.060 --> 00:24:50.300]  他名稱為奇妙測試
[00:24:50.300 --> 00:24:51.100]  奇妙測試
[00:24:51.100 --> 00:24:52.060]  或者奇妙的測試
[00:24:52.060 --> 00:24:53.060]  都可以的
[00:24:53.060 --> 00:24:54.620]  奇妙測試
[00:24:54.620 --> 00:24:56.140]  大能的神
[00:24:56.140 --> 00:24:58.860]  永在的父
[00:24:58.860 --> 00:25:00.420]  他說
[00:25:00.420 --> 00:25:01.940]  他問那個老師
[00:25:01.940 --> 00:25:02.460]  他說
[00:25:02.460 --> 00:25:04.740]  又說Baby Jesus
[00:25:04.740 --> 00:25:07.900]  又說聖誕節有一個Baby Jesus
[00:25:07.900 --> 00:25:09.100]  對不對?
[00:25:09.100 --> 00:25:09.660]  沒錯
[00:25:09.660 --> 00:25:11.420]  我們現在聖誕節跟小朋友說
[00:25:11.420 --> 00:25:12.100]  是不是?
[00:25:12.100 --> 00:25:14.980]  耶穌誕生在馬槽
[00:25:14.980 --> 00:25:16.940]  是不是Baby Jesus?
[00:25:16.940 --> 00:25:17.860]  是不是?
[00:25:17.860 --> 00:25:19.220]  是Baby Jesus
[00:25:19.220 --> 00:25:21.620]  他說為什麼Baby Jesus
[00:25:21.620 --> 00:25:25.660]  又叫做永在的父
[00:25:25.660 --> 00:25:28.500]  你不要小看小朋友
[00:25:28.500 --> 00:25:29.740]  是不是?
[00:25:29.740 --> 00:25:32.700]  小朋友主學老師告訴他
[00:25:32.700 --> 00:25:34.620]  是永在的父
[00:25:34.620 --> 00:25:37.700]  但是你又教我們是Baby Jesus
[00:25:37.700 --> 00:25:41.100]  那Baby Jesus怎麼會是父親呢?
[00:25:41.100 --> 00:25:44.660]  各位怎麼回答?
[00:25:44.660 --> 00:25:46.660]  怎麼回答?
[00:25:46.660 --> 00:25:48.340]  如果你的主學生問你
[00:25:48.340 --> 00:25:50.940]  你怎麼回答?
[00:25:50.940 --> 00:25:53.700]  我真的很感謝主
[00:25:53.700 --> 00:25:54.660]  祂早一天問我
[00:25:54.660 --> 00:25:57.020]  我都回答不了
[00:25:57.020 --> 00:25:58.140]  為什麼我
[00:25:58.140 --> 00:25:59.260]  禮拜天那天能做到
[00:25:59.260 --> 00:26:00.980]  我回答得到呢?
[00:26:00.980 --> 00:26:03.100]  因為我那時候的習慣
[00:26:03.100 --> 00:26:03.900]  現在的習慣
[00:26:03.900 --> 00:26:05.500]  就是有一點點不同的做法
[00:26:05.500 --> 00:26:06.340]  我的靈修
[00:26:06.340 --> 00:26:08.380]  我是早上起床
[00:26:08.380 --> 00:26:09.340]  我有本聖經
[00:26:09.340 --> 00:26:10.060]  小小一本的
[00:26:10.060 --> 00:26:11.700]  叫做《竇潤聖經》
[00:26:11.700 --> 00:26:13.700]  為什麼《竇潤聖經》只有這麼大本呢?
[00:26:13.700 --> 00:26:14.580]  是的
[00:26:14.580 --> 00:26:17.300]  現在好像我去
[00:26:17.300 --> 00:26:18.620]  就算去到聖經公會
[00:26:18.620 --> 00:26:19.780]  都找不到這本聖經
[00:26:19.780 --> 00:26:21.300]  因為它有時候不再出了
[00:26:21.300 --> 00:26:22.500]  是這麼大本
[00:26:22.500 --> 00:26:23.500]  是這麼厚的
[00:26:23.500 --> 00:26:24.540]  新舊約有了
[00:26:24.540 --> 00:26:26.340]  那些字當然很小了
[00:26:26.340 --> 00:26:27.980]  那時候年輕
[00:26:27.980 --> 00:26:30.140]  二十多歲信主賣本
[00:26:30.140 --> 00:26:31.620]  過百銀錢加幣
[00:26:31.620 --> 00:26:33.020]  寫張信給姐妹
[00:26:33.020 --> 00:26:35.020]  她讓給我的
[00:26:35.020 --> 00:26:38.180]  我記得過百銀錢讓本聖經給我
[00:26:38.180 --> 00:26:40.100]  我想買本聖經
[00:26:40.100 --> 00:26:41.700]  人人都拿一本大聖經
[00:26:41.700 --> 00:26:43.060]  但是我沒有錢
[00:26:43.060 --> 00:26:43.860]  牧師就說
[00:26:43.860 --> 00:26:45.380]  為什麼人人都拿一本大聖經
[00:26:45.380 --> 00:26:46.580]  你不拿一本大聖經
[00:26:46.580 --> 00:26:48.580]  你是不是不想讓人知道你是基督徒
[00:26:48.580 --> 00:26:50.140]  我不出聲
[00:26:50.140 --> 00:26:51.820]  因為我沒有錢
[00:26:51.820 --> 00:26:53.420]  弟兄姐妹有錢的那些
[00:26:53.420 --> 00:26:56.500]  就拿一本皮面金邊聖經
[00:26:56.500 --> 00:26:58.340]  皮面還要金邊
[00:26:58.340 --> 00:27:03.420]  我拿一本普通硬紙皮面
[00:27:03.420 --> 00:27:05.020]  我都買不起一本大的
[00:27:05.020 --> 00:27:06.460]  我就買一本小小的
[00:27:06.460 --> 00:27:07.980]  還要寫張信給姐妹
[00:27:07.980 --> 00:27:10.780]  過百銀錢
[00:27:10.780 --> 00:27:15.860]  不過我沒有跟牧師說那時候
[00:27:15.860 --> 00:27:17.660]  我每天就拿一本聖經來讀
[00:27:17.660 --> 00:27:19.420]  就是那天早上
[00:27:19.420 --> 00:27:20.580]  當我讀聖經
[00:27:20.580 --> 00:27:22.460]  是有條紅線的
[00:27:22.460 --> 00:27:24.660]  我就讀到那天
[00:27:24.660 --> 00:27:26.180]  剛剛讀到什麼呢?
[00:27:26.180 --> 00:27:28.860]  就讀到接著那節的經文
[00:27:28.860 --> 00:27:29.660]  他又說
[00:27:29.660 --> 00:27:31.300]  我要依賴他
[00:27:31.300 --> 00:27:32.060]  他又說
[00:27:32.060 --> 00:27:32.660]  看啊
[00:27:32.660 --> 00:27:37.100]  我與神所給我的兒女都在這裡
[00:27:37.100 --> 00:27:38.860]  這個是誰來的?
[00:27:38.860 --> 00:27:41.060]  神給他的兒女都在這裡
[00:27:41.060 --> 00:27:41.580]  接著說
[00:27:41.580 --> 00:27:43.940]  既然這個很容易記的
[00:27:43.940 --> 00:27:47.140]  是因為在希伯來書二章十四節
[00:27:47.140 --> 00:27:50.220]  大家知不知道二月十四日是什麼日子?
[00:27:50.220 --> 00:27:51.860]  大家知不知道?
[00:27:51.860 --> 00:27:53.340]  Ken 知不知道?
[00:27:53.340 --> 00:27:55.180]  什麼日子?
[00:27:55.180 --> 00:27:58.740]  是師母生日
[00:27:58.740 --> 00:28:00.980]  又即是情人節
[00:28:00.980 --> 00:28:02.180]  所以我知道你會
[00:28:02.180 --> 00:28:03.900]  你怎麼回答都錯了
[00:28:03.900 --> 00:28:05.020]  如果你說是師母生日
[00:28:05.020 --> 00:28:06.820]  我說是情人節
[00:28:06.820 --> 00:28:07.540]  如果你說情人節
[00:28:07.540 --> 00:28:09.340]  我說是師母生日
[00:28:09.340 --> 00:28:10.820]  不過如果你說是師母生日
[00:28:10.820 --> 00:28:12.140]  又是情人節呢?
[00:28:12.140 --> 00:28:15.420]  那我還要想想怎麼回答你
[00:28:15.420 --> 00:28:16.700]  這次做的不是很容易記嗎?
[00:28:16.700 --> 00:28:18.340]  現在變成了希伯來書
[00:28:18.340 --> 00:28:19.060]  是不是?
[00:28:19.060 --> 00:28:19.900]  來來來
[00:28:19.900 --> 00:28:20.700]  不怕你來
[00:28:20.700 --> 00:28:22.740]  我再說這句你更容易記了
[00:28:22.740 --> 00:28:24.100]  最怕你不來
[00:28:24.100 --> 00:28:25.860]  希伯來書
[00:28:25.860 --> 00:28:26.860]  第幾章第幾節了?
[00:28:26.860 --> 00:28:27.700]  記不記得?
[00:28:27.700 --> 00:28:29.380]  大家一起說
[00:28:29.380 --> 00:28:30.580]  第幾章第幾節了?
[00:28:30.580 --> 00:28:32.660]  是的
[00:28:32.660 --> 00:28:34.020]  二章十四節
[00:28:34.020 --> 00:28:35.020]  是不是很容易記?
[00:28:35.020 --> 00:28:35.660]  好了
[00:28:35.660 --> 00:28:36.220]  他說什麼?
[00:28:36.220 --> 00:28:37.860]  這句就是厲害了
[00:28:37.860 --> 00:28:39.940]  既然兒女
[00:28:39.940 --> 00:28:42.420]  既然兒女
[00:28:42.420 --> 00:28:44.500]  同有血肉之軀
[00:28:44.780 --> 00:28:48.580]  他也照樣親自成了血肉之軀
[00:28:48.580 --> 00:28:53.740]  為能藉著死敗為那掌死權的
[00:28:53.740 --> 00:28:55.060]  就是魔鬼
[00:28:55.060 --> 00:28:56.020]  看到了嗎?
[00:28:56.020 --> 00:28:57.300]  這是誰呢?
[00:28:57.300 --> 00:28:59.980]  很明顯是主耶穌基督
[00:28:59.980 --> 00:29:01.500]  很明顯是神
[00:29:01.500 --> 00:29:02.940]  因為祂說既然兒女
[00:29:02.940 --> 00:29:05.580]  原來我們跟主耶穌的關係
[00:29:05.580 --> 00:29:06.940]  我們也是祂的兒女
[00:29:06.940 --> 00:29:07.660]  根據聖經
[00:29:07.660 --> 00:29:08.540]  是不是?
[00:29:08.540 --> 00:29:10.420]  祂說既然兒女同有血肉之軀
[00:29:10.420 --> 00:29:12.620]  我們就是血肉之軀
[00:29:13.020 --> 00:29:15.980]  他也照樣親自成了血肉之軀
[00:29:15.980 --> 00:29:17.940]  耶和華天父神
[00:29:17.940 --> 00:29:21.980]  天父神有沒有血肉之軀來到這個世界呢?
[00:29:21.980 --> 00:29:23.700]  聖經沒有記錄
[00:29:23.700 --> 00:29:24.620]  是不是?
[00:29:24.620 --> 00:29:27.300]  聖靈有沒有血肉之軀來到這個世界呢?
[00:29:27.300 --> 00:29:28.660]  唯有什麼?
[00:29:28.660 --> 00:29:29.620]  聖經說
[00:29:29.620 --> 00:29:31.020]  太初有道
[00:29:31.020 --> 00:29:32.140]  道與神同在
[00:29:32.140 --> 00:29:33.220]  道就是神
[00:29:33.220 --> 00:29:35.340]  這道太初與神同在
[00:29:35.340 --> 00:29:36.900]  萬物都是藉著他做的
[00:29:36.900 --> 00:29:37.540]  凡被做的
[00:29:37.540 --> 00:29:39.340]  每一樣不是藉著他做的
[00:29:39.340 --> 00:29:40.300]  一直說下去
[00:29:40.300 --> 00:29:42.500]  就是道來到這個世界
[00:29:43.060 --> 00:29:43.580]  就是什麼?
[00:29:43.580 --> 00:29:45.340]  就是神的兒子
[00:29:45.340 --> 00:29:47.180]  聖父、聖子、聖靈、聖子
[00:29:47.180 --> 00:29:48.700]  祂來到這個世界
[00:29:48.700 --> 00:29:50.100]  成為一個人
[00:29:50.100 --> 00:29:51.700]  所以祂來到這個世界的時候
[00:29:51.700 --> 00:29:53.140]  一方面祂是神
[00:29:53.140 --> 00:29:54.060]  神聖
[00:29:54.060 --> 00:29:55.260]  神的性情
[00:29:55.260 --> 00:29:56.700]  神的本質
[00:29:56.700 --> 00:29:57.820]  God nature
[00:29:57.820 --> 00:29:58.740]  但是另一方面
[00:29:58.740 --> 00:30:01.500]  祂也有人的性情
[00:30:01.500 --> 00:30:02.620]  人的本質
[00:30:02.620 --> 00:30:03.500]  只是一件事
[00:30:03.500 --> 00:30:04.620]  祂沒有罪
[00:30:04.620 --> 00:30:05.860]  祂沒有罪
[00:30:05.860 --> 00:30:07.940]  所以祂說
[00:30:07.940 --> 00:30:16.100]  "而是親自成了血肉之軀,為能藉著死敗壞那獎死權的就是魔鬼"
[00:30:16.100 --> 00:30:18.300]  如果耶穌基督
[00:30:18.300 --> 00:30:19.580]  神的兒子不來這個世界
[00:30:19.580 --> 00:30:20.700]  他的身體怎麼死呢?
[00:30:20.700 --> 00:30:21.540]  是不是?
[00:30:21.540 --> 00:30:22.340]  我也說過了
[00:30:22.340 --> 00:30:23.020]  神怎麼死呢?
[00:30:23.020 --> 00:30:24.300]  神是不死的
[00:30:24.300 --> 00:30:25.420]  人家說
[00:30:25.420 --> 00:30:27.300]  哇!這樣的話蛇也死了
[00:30:27.300 --> 00:30:29.220]  其實蛇不是不死
[00:30:29.220 --> 00:30:31.500]  我昨天才去買蛇羹吃
[00:30:31.500 --> 00:30:32.700]  不知道多棒
[00:30:32.700 --> 00:30:33.660]  因為天氣冷
[00:30:33.660 --> 00:30:35.060]  師傅說冷冷的吃蛇羹
[00:30:35.060 --> 00:30:38.380]  好吧!就去大埔買蛇羹
[00:30:38.380 --> 00:30:39.500]  有糯米飯
[00:30:39.500 --> 00:30:40.740]  又有蛇湯
[00:30:40.740 --> 00:30:42.300]  你知道加起來多少錢嗎?
[00:30:42.300 --> 00:30:43.860]  一百塊
[00:30:43.860 --> 00:30:44.620]  沒得找
[00:30:44.620 --> 00:30:46.460]  剛剛一百塊
[00:30:46.460 --> 00:30:48.740]  我們一個午餐
[00:30:48.740 --> 00:30:49.620]  兩個人吃
[00:30:49.620 --> 00:30:50.580]  都不知道多飽
[00:30:50.580 --> 00:30:51.740]  還有剩餘的
[00:30:51.740 --> 00:30:54.420]  吃蛇嘛
[00:30:54.420 --> 00:30:56.060]  蛇也死了
[00:30:56.060 --> 00:30:56.940]  但是
[00:30:56.940 --> 00:30:58.220]  神是不死的
[00:30:58.220 --> 00:30:59.780]  但是神的兒子
[00:30:59.780 --> 00:31:01.460]  當他有血肉之身的時候
[00:31:01.460 --> 00:31:02.740]  他就死了
[00:31:02.740 --> 00:31:04.140]  他有血肉之體
[00:31:04.140 --> 00:31:06.300]  他是真真正正是一個人
[00:31:06.300 --> 00:31:07.620]  不是幻影
[00:31:07.620 --> 00:31:08.660]  有些人說
[00:31:08.660 --> 00:31:10.300]  基督教的耶穌
[00:31:10.300 --> 00:31:11.860]  是幻影而已
[00:31:11.860 --> 00:31:13.620]  那些幻影派是幻影而已
[00:31:13.620 --> 00:31:15.220]  他真的有血肉而已
[00:31:15.220 --> 00:31:16.940]  那些又是異端
