
[00:00:00.000 --> 00:00:02.100]  好 讓姊妹平安
[00:23:50.600 --> 00:23:55.600]  第十節說到耶穌是立定地的根基
[00:23:55.600 --> 00:23:58.600]  這裡所指的同樣是之前說到
[00:23:58.600 --> 00:24:01.000]  是有創造的意思
[00:24:01.000 --> 00:24:03.000]  天地的萬物
[00:24:03.000 --> 00:24:05.000]  包括你和我
[00:24:05.000 --> 00:24:07.800]  都是祂親手所做的
[00:24:07.800 --> 00:24:10.600]  所以祂是我們的主人
[00:24:10.600 --> 00:24:14.600]  我們也要服從祂的權柄之下
[00:24:14.600 --> 00:24:18.600]  不過一切的受造之物
[00:24:18.600 --> 00:24:20.600]  包括這個世界
[00:24:20.600 --> 00:24:23.600]  原來也有定時的
[00:24:23.600 --> 00:24:25.600]  第十一節說到
[00:24:25.600 --> 00:24:28.600]  這個天地會消滅
[00:24:28.600 --> 00:24:31.600]  好像衣服漸漸舊了
[00:24:31.600 --> 00:24:36.600]  這裡消滅是說到這個世界會消逝
[00:24:36.600 --> 00:24:38.600]  會成為過去
[00:24:38.600 --> 00:24:42.600]  就好像那些衣服變舊
[00:24:42.600 --> 00:24:46.600]  用「衣服變舊」來形容消逝
[00:24:46.600 --> 00:24:50.600]  其實在舊約生命記29章第四節
[00:24:50.600 --> 00:24:53.600]  和尼西米記9章21節
[00:24:53.600 --> 00:24:56.600]  也有這樣出現過這種比喻
[00:24:56.600 --> 00:24:58.600]  這裡所說的變舊
[00:24:58.600 --> 00:25:02.600]  不是說那些不合潮流的衣服
[00:25:02.600 --> 00:25:04.600]  不是指那種
[00:25:04.600 --> 00:25:06.600]  而是指破爛
[00:25:06.600 --> 00:25:12.600]  天地萬物都有消逝破爛過去的一天
[00:25:12.600 --> 00:25:14.600]  終有一日
[00:25:14.600 --> 00:25:16.600]  耶穌會將
[00:25:16.600 --> 00:25:18.600]  這裡用另一個比喻
[00:25:18.600 --> 00:25:22.600]  將天地像一件外衣般捲起來
[00:25:22.600 --> 00:25:26.600]  這個天地要有一個改變
[00:25:26.600 --> 00:25:30.600]  宇宙萬物都要有一個更新
[00:25:30.600 --> 00:25:38.600]  而這個就由耶穌再一次回來的時候成就了
[00:25:38.600 --> 00:25:40.600]  這個世界會改變
[00:25:40.600 --> 00:25:42.600]  會消逝
[00:25:42.600 --> 00:25:45.600]  但耶穌作為世界的主
[00:25:45.600 --> 00:25:47.600]  卻是永遠長存
[00:25:47.600 --> 00:25:49.600]  永恆不變
[00:25:49.600 --> 00:25:52.600]  第十一至十二節說
[00:25:52.600 --> 00:25:54.600]  天地都會消逝
[00:25:54.600 --> 00:25:56.600]  但你耶穌基督
[00:25:56.600 --> 00:25:58.600]  你卻是長存
[00:25:58.600 --> 00:26:00.600]  你卻是永不改變
[00:26:00.600 --> 00:26:03.600]  你的年歲是無窮重
[00:26:03.600 --> 00:26:06.600]  耶穌不單只是過去的主
[00:26:06.600 --> 00:26:10.600]  更加是今天我們將來的主
[00:26:10.600 --> 00:26:14.600]  是不會因為年月而改變
[00:26:14.600 --> 00:26:16.600]  是永恆的主
[00:26:16.600 --> 00:26:18.600]  世界改變
[00:26:18.600 --> 00:26:22.600]  我想這一年大家都很有體會
[00:26:22.600 --> 00:26:25.600]  這個世界真的改變得很快
[00:26:25.600 --> 00:26:28.600]  快到讓我們措手不及
[00:26:28.600 --> 00:26:32.600]  其實變就是人生的一部分
[00:26:32.600 --> 00:26:35.600]  除了這個天地會改變
[00:26:35.600 --> 00:26:41.600]  其實你和我的生命都是屬於這個天地的一部分
[00:26:41.600 --> 00:26:43.600]  都會改變
[00:26:43.600 --> 00:26:45.600]  新老病死
[00:26:45.600 --> 00:26:47.600]  人生的不同階段
[00:26:47.600 --> 00:26:53.600]  讓我們看到原來生命都可以有終結的一天
[00:26:53.600 --> 00:26:58.600]  2020年對我來說都是很深刻的一年
[00:26:58.600 --> 00:27:00.600]  因為由年初開始
[00:27:00.600 --> 00:27:05.600]  都不知道什麼原因我的體重持續下降
[00:27:05.600 --> 00:27:09.600]  都輕了超過10磅
[00:27:09.600 --> 00:27:11.600]  最初覺得很好
[00:27:11.600 --> 00:27:15.600]  吃多一點都不肥
[00:27:15.600 --> 00:27:17.600]  人家都覺得羨慕
[00:27:17.600 --> 00:27:21.600]  但跟著體重下降的時候
[00:27:21.600 --> 00:27:23.600]  就覺得有點不妥
[00:27:23.600 --> 00:27:26.600]  於是就去做一些身體的檢查
[00:27:26.600 --> 00:27:30.600]  在10月的時候做了一個驗血報告
[00:27:30.600 --> 00:27:35.600]  發現有一個胰臟癌的指數有一點偏高
[00:27:35.600 --> 00:27:39.600]  於是我人生第一次進入醫院
[00:27:39.600 --> 00:27:42.600]  來做一些電腦掃描
[00:27:42.600 --> 00:27:45.600]  搶鏡位鏡等等的檢查
[00:27:45.600 --> 00:27:48.600]  誰知電腦掃描照出
[00:27:48.600 --> 00:27:53.600]  胰臟好像有一個2cm的東西
[00:27:53.600 --> 00:27:57.600]  體重下降、消瘦、血指數
[00:27:57.600 --> 00:28:01.600]  再加上這個檢驗結果
[00:28:01.600 --> 00:28:04.600]  很自然都令人擔憂
[00:28:04.600 --> 00:28:08.600]  我是不是真的患上癌症呢?
[00:28:08.600 --> 00:28:13.600]  那個時間心情就好像過山車一樣
[00:28:13.600 --> 00:28:16.600]  有時真的落到谷底
[00:28:16.600 --> 00:28:21.600]  自己在那個位置不自然就會擔憂流淚
[00:28:21.600 --> 00:28:24.600]  如果我真的患上癌症
[00:28:24.600 --> 00:28:28.600]  如果我真的只有一至兩年的命的話
[00:28:28.600 --> 00:28:31.600]  我的日子會怎樣過呢?
[00:28:31.600 --> 00:28:34.600]  我的生活會有什麼不同呢?
[00:28:34.600 --> 00:28:37.600]  我的計劃會怎樣呢?
[00:28:37.600 --> 00:28:41.600]  那時候你就發覺原來很多計劃
[00:28:41.600 --> 00:28:45.600]  很多本來你覺得重要的東西
[00:28:45.600 --> 00:28:48.600]  其實都可以放下
[00:28:48.600 --> 00:28:53.600]  生命真的可以一下子就沒有了
[00:28:53.600 --> 00:28:56.600]  很感恩,大家不用擔心我
[00:28:56.600 --> 00:28:59.600]  因為我經過進一步檢查的時候
[00:28:59.600 --> 00:29:02.600]  醫生跟我再照位鏡
[00:29:02.600 --> 00:29:05.600]  本來打算去抽一些組織去檢驗
[00:29:05.600 --> 00:29:09.600]  但竟然在過程中發現好像沒有東西
[00:29:09.600 --> 00:29:12.600]  其實都不知道為什麼會沒有了
[00:29:12.600 --> 00:29:13.600]  之前的檢驗有
[00:29:13.600 --> 00:29:16.600]  可能是之前檢驗的一些限制
[00:29:16.600 --> 00:29:20.600]  也都可能是上帝拯救了我
[00:29:20.600 --> 00:29:27.600]  不過這個經歷讓我好像死過翻生
[00:29:27.600 --> 00:29:30.600]  重新得回一條命一樣
[00:29:30.600 --> 00:29:34.600]  更加體會到原來我們的生命
[00:29:34.600 --> 00:29:37.600]  真的不在自己的手裡
[00:29:37.600 --> 00:29:40.600]  我們的日子真的會終結
[00:29:40.600 --> 00:29:42.600]  而且不知道什麼時候
[00:29:42.600 --> 00:29:45.600]  那究竟永恆在哪裡呢?
[00:29:45.600 --> 00:29:48.600]  究竟今天我們所做的事情
[00:29:48.600 --> 00:29:52.600]  是否對我們有永恆的意義呢?
[00:29:52.600 --> 00:29:59.600]  這裡說唯有不變永恆的是耶穌基督
[00:29:59.600 --> 00:30:02.600]  永恆在耶穌基督的裡面
[00:30:02.600 --> 00:30:06.600]  而祂道成肉身來到這個世界
[00:30:06.600 --> 00:30:09.600]  在偏卑的馬槽裡降生
[00:30:09.600 --> 00:30:14.600]  就是要將這個永恆的生命賜給我們
[00:30:14.600 --> 00:30:18.600]  叫我們重新和上帝連結
[00:30:18.600 --> 00:30:21.600]  和上帝永遠在一起
[00:30:21.600 --> 00:30:25.600]  這個關係是超越死亡
[00:30:25.600 --> 00:30:31.600]  是將我們即使短暫的人生過去的時候
[00:30:31.600 --> 00:30:36.600]  我們仍然可以進入上帝永恆的國度裡
[00:30:36.600 --> 00:30:44.600]  弟兄姊妹,你的生命裡有沒有投資在永恆當中呢?
[00:30:44.600 --> 00:30:47.600]  除了地上的生活
[00:30:47.600 --> 00:30:51.600]  你有沒有想過原來這些都可以短暫
[00:30:51.600 --> 00:30:53.600]  可以很快地消逝
[00:30:53.600 --> 00:30:58.600]  今天你的永恆又在哪裡呢?
[00:30:58.600 --> 00:31:01.600]  希伯來書告訴我們
[00:31:01.600 --> 00:31:04.600]  耶穌有三個很獨特的身份
[00:31:04.600 --> 00:31:08.600]  祂是萬眾期待的救贖者
[00:31:08.600 --> 00:31:14.600]  祂是尊貴崇高上帝的兒子
[00:31:14.600 --> 00:31:20.600]  祂是永恆不變永活我們的主宰
[00:31:20.600 --> 00:31:25.600]  聖誕節值得我們快樂的真正原因
[00:31:25.600 --> 00:31:28.600]  是因為這個高高在上
[00:31:28.600 --> 00:31:35.600]  遠比天師更為崇高的主耶穌基督
[00:31:35.600 --> 00:31:39.600]  神的兒子來到世間
[00:31:39.600 --> 00:31:42.600]  帶給我們這份救恩
[00:31:42.600 --> 00:31:45.600]  以致我們能夠稱祂為主
[00:31:45.600 --> 00:31:49.600]  做神的兒女進入永恆
[00:31:49.600 --> 00:31:54.600]  近年Merry Christmas這句祝福語
[00:31:54.600 --> 00:32:00.600]  已經慢慢被另一句Happy Holiday取代
[00:32:00.600 --> 00:32:05.600]  人所關注的其實不是耶穌的降生
[00:32:05.600 --> 00:32:08.600]  是聖誕的假期
[00:32:08.600 --> 00:32:16.600]  沒錯,在疫情、社會變化、經濟衰退、失業率上升
[00:32:16.600 --> 00:32:21.600]  或者個人面對疾病、壓力、困難
[00:32:21.600 --> 00:32:25.600]  或者親友要離去等等的情況下
[00:32:25.600 --> 00:32:29.600]  我們有很多不快樂的原因
[00:32:29.600 --> 00:32:32.600]  我們這個假期可以不快樂
[00:32:32.600 --> 00:32:37.600]  但是當我們去找回聖誕真正的意義
[00:32:37.600 --> 00:32:39.600]  是耶穌基督
[00:32:39.600 --> 00:32:44.600]  而耶穌基督正正就是在人經歷困難
[00:32:44.600 --> 00:32:48.600]  逼迫、沮喪的時間來到人間
[00:32:48.600 --> 00:32:51.600]  為人帶來希望
[00:32:51.600 --> 00:32:53.600]  這樣的話,我們就知道
[00:32:53.600 --> 00:32:56.600]  縱然環境不好
[00:32:56.600 --> 00:33:01.600]  但是我們在聖誕恩著耶穌基督
[00:33:01.600 --> 00:33:03.600]  仍然可以快樂
[00:33:03.600 --> 00:33:08.600]  不知道正在收看的朋友
[00:33:08.600 --> 00:33:11.600]  你是否也認識耶穌基督
[00:33:11.600 --> 00:33:16.600]  是否已經得著最大的聖誕禮物
[00:33:16.600 --> 00:33:19.600]  認識神的兒子呢?
[00:33:19.600 --> 00:33:21.600]  如果你還沒有
[00:33:21.600 --> 00:33:23.600]  趁著這個聖誕
[00:33:23.600 --> 00:33:27.600]  我很希望你可以把握機會認識多一點
[00:33:27.600 --> 00:33:31.600]  你可以向你身邊的基督徒朋友去問
[00:33:31.600 --> 00:33:34.600]  或者你也可以打電話回來教會
[00:33:34.600 --> 00:33:39.600]  我們很願意和你分享多一點
[00:33:39.600 --> 00:33:44.600]  聖誕最寶貴的耶穌基督是誰
[00:33:44.600 --> 00:33:48.600]  如果你已經信了耶穌
[00:33:48.600 --> 00:33:51.600]  已經得著這份救恩
[00:33:51.600 --> 00:33:56.600]  我也希望你能夠好好珍惜你的身份
[00:33:56.600 --> 00:33:59.600]  珍惜這個救恩
[00:33:59.600 --> 00:34:02.600]  思想一下,在這個充滿挑戰
[00:34:02.600 --> 00:34:08.600]  前面仍然有很多挑戰的2020的聖誕裡
[00:34:08.600 --> 00:34:13.600]  你仍然可以為什麼感恩呢?
[00:34:13.600 --> 00:34:17.600]  或者在環顧這個世界
[00:34:17.600 --> 00:34:19.600]  在今天的聖誕
[00:34:19.600 --> 00:34:24.600]  我們身邊仍然有很多人未認識耶穌基督
[00:34:24.600 --> 00:34:27.600]  你又可以做些什麼
[00:34:27.600 --> 00:34:32.600]  讓身邊的人去經歷基督的愛
[00:34:32.600 --> 00:34:36.600]  讓他們在這個黑暗的世代
[00:34:36.600 --> 00:34:39.600]  去見到一點光呢?
[00:34:39.600 --> 00:34:45.600]  讓我們也有一點時間低頭去禱告
[00:34:45.600 --> 00:34:49.600]  親恩主,我們實在謝謝你
[00:34:49.600 --> 00:34:51.600]  主,我們實在不配得
[00:34:51.600 --> 00:34:55.600]  但你卻是天上的君王
[00:34:55.600 --> 00:34:59.600]  卻是為我們降生
[00:34:59.600 --> 00:35:03.600]  讓我們能夠和父神結廉
[00:35:03.600 --> 00:35:05.600]  成為神的兒女
[00:35:05.600 --> 00:35:09.600]  當世人都忘記聖誕的意義
[00:35:09.600 --> 00:35:12.600]  甚至不說聖誕快樂的時候
[00:35:12.600 --> 00:35:15.600]  主求你讓我們去抓緊
[00:35:15.600 --> 00:35:18.600]  耶穌基督就是聖誕的核心
[00:35:18.600 --> 00:35:21.600]  幫助我們有力
[00:35:21.600 --> 00:35:24.600]  在這個變幻的社會
[00:35:24.600 --> 00:35:26.600]  變幻的環境之中
[00:35:26.600 --> 00:35:29.600]  我們仍然有那份盼望
[00:35:29.600 --> 00:35:32.600]  仍然有那份平安喜樂
[00:35:32.600 --> 00:35:36.600]  也求主你差派我們進入世界
[00:35:36.600 --> 00:35:39.600]  成為我們身邊人的祝福
[00:35:39.600 --> 00:35:43.600]  讓別人都經歷你那份的愛
[00:35:43.600 --> 00:35:48.600]  在這個聖誕裡有多一點溫暖和快樂
[00:35:48.600 --> 00:35:50.600]  我們感謝您聽我們的祈禱
[00:35:50.600 --> 00:35:52.600]  奉主耶穌基督的名字祈求
[00:35:52.600 --> 00:35:53.600]  阿們
