
[00:00:00.000 --> 00:00:03.940]  今天我們的題目就是公民責任
[00:19:20.740 --> 00:19:24.260]  我很怕他拒絕
[00:19:24.260 --> 00:19:25.220]  他跟著說
[00:19:25.220 --> 00:19:26.460]  No, I don't mind
[00:19:26.460 --> 00:19:27.620]  No
[00:19:27.620 --> 00:19:30.100]  跟著我就握著他的手
[00:19:30.100 --> 00:19:32.740]  托著他的手肘
[00:19:32.740 --> 00:19:34.540]  來為他禱告
[00:19:34.540 --> 00:19:36.420]  我求神保守他
[00:19:36.420 --> 00:19:37.660]  保護他
[00:19:37.660 --> 00:19:41.060]  在這個地方裡面有平安
[00:19:41.060 --> 00:19:45.020]  雖然是一件很小的事
[00:19:45.020 --> 00:19:48.380]  但是我想到主耶穌在說這句話
[00:19:48.380 --> 00:19:51.180]  祂說你在世界上要做炎
[00:19:51.180 --> 00:19:52.900]  要做光
[00:19:52.900 --> 00:19:55.820]  我們要調和這個世界
[00:19:55.820 --> 00:20:00.180]  令到別人的生命有祝福
[00:20:00.180 --> 00:20:06.380]  令到別人的生活更加好
[00:20:06.380 --> 00:20:08.380]  在《哥羅西書》四章六節裡面說
[00:20:08.380 --> 00:20:11.580]  你們的言語要常常帶著和氣
[00:20:11.580 --> 00:20:13.660]  好像用炎來調和
[00:20:13.660 --> 00:20:17.060]  就可知道怎樣回答國人
[00:20:17.060 --> 00:20:18.020]  這裡也有說到
[00:20:18.020 --> 00:20:20.660]  我們的言語
[00:20:20.660 --> 00:20:23.020]  要常常帶著一個好的態度
[00:20:23.020 --> 00:20:25.900]  好像用炎來調和
[00:20:25.900 --> 00:20:26.740]  這裡說得很清楚
[00:20:26.740 --> 00:20:28.860]  炎的功能、功用
[00:20:28.860 --> 00:20:31.660]  就是調和的作用
[00:20:31.660 --> 00:20:37.260]  耶穌在這裡除了用炎來表明基督徒在世上的責任之外
[00:20:37.260 --> 00:20:42.420]  他也用光來代表我們在世上的責任
[00:20:42.420 --> 00:20:43.700]  光是什麼意思呢?
[00:20:43.700 --> 00:20:44.540]  他說
[00:20:44.540 --> 00:20:50.100]  公民有投入和參與社會、國家的責任
[00:20:50.100 --> 00:20:52.620]  投入和參與
[00:20:52.620 --> 00:20:55.860]  在《馬達福音》第五章十四至十五節里說
[00:20:55.860 --> 00:20:57.740]  你們是世上的光
[00:20:57.740 --> 00:21:00.780]  承造在山上是不能隱藏的
[00:21:00.780 --> 00:21:02.300]  人點燈
[00:21:02.300 --> 00:21:03.900]  不放在鬥底下
[00:21:03.900 --> 00:21:05.660]  是放在燈台上
[00:21:05.660 --> 00:21:07.940]  就照亮一家的人
[00:21:07.940 --> 00:21:09.340]  這裡說到兩樣東西
[00:21:09.340 --> 00:21:11.540]  一樣是我們是世上的光
[00:21:11.540 --> 00:21:17.580]  另一個就是我們要照亮一家人
[00:21:17.580 --> 00:21:20.140]  在世上我們要成為這個光
[00:21:20.140 --> 00:21:21.060]  光是什麼呢?
[00:21:21.060 --> 00:21:24.060]  光是滲透
[00:21:24.060 --> 00:21:26.580]  譬如你的房間很黑的時候
[00:21:26.580 --> 00:21:29.780]  你不能撥開黑暗
[00:21:29.780 --> 00:21:31.140]  你要驅走黑暗的時候
[00:21:31.140 --> 00:21:31.900]  很簡單
[00:21:31.900 --> 00:21:32.860]  挖一支火柴
[00:21:32.860 --> 00:21:35.420]  黑暗就馬上消失
[00:21:35.420 --> 00:21:38.900]  光是有投入和參與的意思
[00:21:38.900 --> 00:21:40.780]  光是光照的意思
[00:21:40.780 --> 00:21:42.300]  是要讓人看到
[00:21:42.300 --> 00:21:47.380]  是要照耀這個世界驅走黑暗
[00:21:47.380 --> 00:21:50.260]  他說人點燈不是放在鬥底下
[00:21:50.260 --> 00:21:51.420]  這個鬥是什麼意思呢?
[00:21:51.420 --> 00:21:54.100]  鬥原來是一個放水果
[00:21:54.100 --> 00:21:58.340]  放一些食物的一個小小的盆
[00:21:58.340 --> 00:22:02.180]  意思是說你的燈不是用盆蓋著它
[00:22:02.180 --> 00:22:03.300]  你蓋著它的時候
[00:22:03.300 --> 00:22:05.060]  整個家都黑黑暗暗
[00:22:05.060 --> 00:22:06.180]  看不到東西
[00:22:06.180 --> 00:22:10.740]  這個燈或者蠟燭
[00:22:10.740 --> 00:22:13.660]  是要放在燈台上面
[00:22:13.660 --> 00:22:18.100]  這樣能夠照亮一家人
[00:22:18.100 --> 00:22:19.940]  你有沒有成為世上的光呢?
[00:22:19.940 --> 00:22:25.860]  你有沒有成為你家裡面的光呢?
[00:22:25.860 --> 00:22:30.420]  有很多人在教會裡面
[00:22:30.420 --> 00:22:31.860]  表現得非常好
[00:22:31.860 --> 00:22:33.140]  但是一回到家裡
[00:22:33.140 --> 00:22:36.140]  可能是另外一個人
[00:22:36.140 --> 00:22:37.500]  你知不知道
[00:22:37.500 --> 00:22:42.620]  很多年輕人
[00:22:42.620 --> 00:22:44.580]  做了一個統計
[00:22:44.580 --> 00:22:46.260]  問他們為什麼
[00:22:46.260 --> 00:22:48.060]  他們一上了中學或者高中
[00:22:48.060 --> 00:22:48.980]  或者上了大學
[00:22:48.980 --> 00:22:51.500]  他們就不回教會了
[00:22:51.500 --> 00:22:52.540]  最主要一個原因
[00:22:52.540 --> 00:22:56.140]  他說看到爸爸媽媽在教會
[00:22:56.140 --> 00:22:59.580]  那個表現是一個表現
[00:22:59.580 --> 00:23:00.820]  但是一回到家裡
[00:23:00.820 --> 00:23:02.700]  是另外一個表現
[00:23:02.700 --> 00:23:04.660]  所以他覺得
[00:23:04.660 --> 00:23:10.100]  這個信仰不是真實的
[00:23:10.100 --> 00:23:11.980]  我們有沒有在這個世界上
[00:23:11.980 --> 00:23:14.180]  成為別人的光呢?
[00:23:14.180 --> 00:23:17.020]  我們有沒有在這個家裡面
[00:23:17.020 --> 00:23:21.500]  成為家人的光呢?
[00:23:21.500 --> 00:23:22.260]  剛才說了
[00:23:22.260 --> 00:23:24.700]  在這個社會裡面
[00:23:24.700 --> 00:23:25.660]  在這個國家裡面
[00:23:25.660 --> 00:23:29.060]  有很多很黑暗的東西
[00:23:29.060 --> 00:23:30.860]  在這個社區裡面
[00:23:30.860 --> 00:23:32.300]  或者在這個城市裡面
[00:23:32.300 --> 00:23:36.420]  我們仍然都有這個人口販賣的問題
[00:23:36.420 --> 00:23:39.140]  很多年輕的女子
[00:23:39.140 --> 00:23:41.420]  被人騙到來這個國家裡面
[00:23:41.420 --> 00:23:45.100]  是要去賣淫
[00:23:45.100 --> 00:23:49.260]  很多這些叫做人口販賣的問題
[00:23:49.260 --> 00:23:51.060]  有很多是黑市
[00:23:51.060 --> 00:23:53.140]  他偷渡來美國
[00:23:53.140 --> 00:23:54.980]  被人欺壓
[00:23:54.980 --> 00:24:00.260]  被人壓制
[00:24:00.260 --> 00:24:03.180]  每天做很長的工作
[00:24:03.180 --> 00:24:04.580]  很長時間的工作
[00:24:04.580 --> 00:24:07.220]  但是得到的錢是很少的
[00:24:07.220 --> 00:24:09.900]  他們還要做很多年
[00:24:09.900 --> 00:24:16.820]  才能夠還他借那些蛇頭的債
[00:24:16.820 --> 00:24:18.780]  而我們基督徒
[00:24:18.780 --> 00:24:23.820]  也有很多參與在這個侍奉裡面
[00:24:23.820 --> 00:24:27.820]  是要幫助這些有需要的人
[00:24:27.820 --> 00:24:30.180]  有一次有一個在神學院裡面
[00:24:30.180 --> 00:24:34.500]  一個教授在教課
[00:24:34.500 --> 00:24:37.260]  突然有個學生他舉手
[00:24:37.260 --> 00:24:39.500]  他問這個教授一個問題
[00:24:39.500 --> 00:24:41.020]  他說教授
[00:24:41.020 --> 00:24:42.540]  麻煩你告訴我們
[00:24:42.540 --> 00:24:45.860]  人生的意義是什麼
[00:24:45.860 --> 00:24:47.940]  教授得了疑
[00:24:47.940 --> 00:24:50.140]  這個是很難去回答的
[00:24:50.140 --> 00:24:51.980]  人生的意義是什麼
[00:24:51.980 --> 00:24:56.380]  他就在袋子里拿出他的銀包
[00:24:56.380 --> 00:24:58.940]  他銀包裡面裝了一塊
[00:24:58.940 --> 00:25:02.380]  小小的已經爛了的鏡子
[00:25:02.380 --> 00:25:05.340]  一塊小小的鏡子在銀包裡面
[00:25:05.340 --> 00:25:07.140]  他拿出這個鏡子
[00:25:07.140 --> 00:25:09.580]  他說這個就是人生的意義
[00:25:09.580 --> 00:25:11.900]  那些學生聽到真是
[00:25:11.900 --> 00:25:13.340]  這麼深奧
[00:25:13.340 --> 00:25:15.460]  教授可不可以解釋給我們聽
[00:25:15.460 --> 00:25:16.980]  教授說有一天
[00:25:16.980 --> 00:25:18.460]  他走在路上
[00:25:18.460 --> 00:25:21.140]  在路邊看到閃閃的
[00:25:21.140 --> 00:25:25.420]  原來路邊有一塊已經打爛了的鏡子
[00:25:25.420 --> 00:25:27.860]  打爛了只是碎開幾塊
[00:25:27.860 --> 00:25:31.820]  陽光射鏡子碎了的碎片
[00:25:31.820 --> 00:25:34.900]  仍然可以反射這些光線
[00:25:34.900 --> 00:25:38.740]  他就拿出一塊比較大的碎片
[00:25:38.740 --> 00:25:40.220]  他就想想
[00:25:40.220 --> 00:25:44.900]  他說我的人生就好像這塊鏡子一樣
[00:25:44.900 --> 00:25:47.820]  有很多破碎的地方
[00:25:47.820 --> 00:25:49.260]  有很多不如意的地方
[00:25:49.260 --> 00:25:51.700]  有很多是不合意的地方
[00:25:51.700 --> 00:25:53.300]  破碎了
[00:25:53.300 --> 00:25:54.580]  就好像這塊鏡子一樣
[00:25:54.580 --> 00:25:56.820]  掉到地上碎了很多塊
[00:25:56.820 --> 00:25:59.140]  補都補不回
[00:25:59.140 --> 00:26:00.300]  但是
[00:26:00.300 --> 00:26:02.580]  仍然有個功能是什麼呢
[00:26:02.580 --> 00:26:09.060]  他能夠反射陽光去黑暗的角落裡面
[00:26:09.060 --> 00:26:12.140]  他就說我的人生的意義就在這裡
[00:26:12.140 --> 00:26:14.540]  我不是這個光的源頭
[00:26:14.540 --> 00:26:16.620]  我只不過是這塊小小的鏡子
[00:26:16.620 --> 00:26:18.860]  我就能夠將神的光
[00:26:18.860 --> 00:26:19.860]  神的愛
[00:26:19.860 --> 00:26:24.260]  能夠反射到世界最黑暗的角落裡面
[00:26:24.260 --> 00:26:25.460]  這個
[00:26:25.460 --> 00:26:28.660]  就是生命的意義
[00:26:28.660 --> 00:26:31.500]  很有意思
[00:26:31.500 --> 00:26:35.260]  我們每一個人都有破碎的地方
[00:26:35.260 --> 00:26:37.500]  但是不要忘記
[00:26:37.500 --> 00:26:39.980]  我們一塊破碎了的鏡子
[00:26:39.980 --> 00:26:42.260]  都可以將神的光
[00:26:42.260 --> 00:26:43.180]  神的愛
[00:26:43.180 --> 00:26:50.300]  反射到世界最黑暗的角落裡面
[00:26:50.300 --> 00:26:51.420]  我們要參與
[00:26:51.420 --> 00:26:53.660]  我們要投入
[00:26:53.660 --> 00:26:56.100]  我們的城市和國家裡面
[00:26:56.100 --> 00:26:57.260]  是有很多的需要
[00:26:57.260 --> 00:26:59.460]  我們要為這個城市
[00:26:59.460 --> 00:27:01.300]  為這個國家來代求
[00:27:01.300 --> 00:27:03.980]  耶利米蘇第29章第7節
[00:27:03.980 --> 00:27:07.180]  「你們要為那些方族」
[00:27:07.180 --> 00:27:10.140]  「我方族你們去的城市謀福利」
[00:27:10.140 --> 00:27:12.740]  「為他們的繁榮向我祈求」
[00:27:12.740 --> 00:27:13.940]  「他們的繁榮」
[00:27:13.940 --> 00:27:17.540]  「你們才能繁榮」
[00:27:17.540 --> 00:27:19.500]  這裡說到一件事
[00:27:19.500 --> 00:27:21.860]  我們在這個社會裡面
[00:27:21.860 --> 00:27:23.180]  在這個社區裡面住的時候
[00:27:23.180 --> 00:27:29.700]  我們的責任就要向城市祈求
[00:27:29.700 --> 00:27:35.740]  也要為這個城市的繁榮安定來祈求
[00:27:35.740 --> 00:27:37.300]  這個城市安定的時候
[00:27:37.300 --> 00:27:38.220]  繁榮的時候
[00:27:38.220 --> 00:27:42.300]  你也會安定和繁榮
[00:27:42.300 --> 00:27:43.420]  我們剛才說了
[00:27:43.420 --> 00:27:45.500]  11月17號我們有好的機會
[00:27:45.500 --> 00:27:48.700]  我們可以去投入
[00:27:48.700 --> 00:27:51.580]  這個Pack of Love
[00:27:51.580 --> 00:27:52.980]  這個Toy Drive
[00:27:52.980 --> 00:27:55.180]  我們可以為我們身邊
[00:27:55.180 --> 00:27:58.500]  貧苦的小朋友來做一些事
[00:27:58.500 --> 00:28:04.020]  將神的愛、神的溫暖給他們
[00:28:04.020 --> 00:28:06.060]  我們為什麼要投入呢?
[00:28:06.060 --> 00:28:10.260]  為什麼我們要投身在這個社會裡面
[00:28:10.260 --> 00:28:12.180]  在這個國家裡面呢?
[00:28:12.180 --> 00:28:13.700]  有些人他會問
[00:28:13.700 --> 00:28:16.700]  我們基督徒能不能參政?
[00:28:16.700 --> 00:28:19.180]  答案是應該的
[00:28:19.180 --> 00:28:19.700]  為什麼呢?
[00:28:19.700 --> 00:28:22.420]  因為聖經裡面給了很多的例子給我們
[00:28:22.420 --> 00:28:24.580]  我們隨便舉個例子
[00:28:24.580 --> 00:28:26.900]  尼西米是一個好的例子
[00:28:26.900 --> 00:28:29.740]  在尼西米記第二章1-6節
[00:28:29.740 --> 00:28:30.860]  那裡他這麼說
[00:28:30.860 --> 00:28:32.060]  他說有一天
[00:28:32.060 --> 00:28:34.940]  阿達捨西皇帝正在進晚餐
[00:28:34.940 --> 00:28:37.380]  我倒酒給他
[00:28:37.380 --> 00:28:41.500]  他從來沒有看見我愁眉苦臉
[00:28:41.500 --> 00:28:42.460]  所以問我
[00:28:42.460 --> 00:28:46.580]  你為什麼看來那麼難過?
[00:28:46.580 --> 00:28:47.900]  你又沒有生病
[00:28:47.900 --> 00:28:50.420]  一定有什麼事使你不開心?
[00:28:50.420 --> 00:28:51.940]  我吃了個驚回答
[00:28:51.940 --> 00:28:53.100]  願陛下萬歲
[00:28:53.100 --> 00:28:55.820]  我祖先埋葬的城遭破壞
[00:28:55.820 --> 00:28:58.500]  城門銷毀
[00:28:58.500 --> 00:29:01.300]  我怎能不難受呢?
[00:29:01.300 --> 00:29:02.260]  皇帝問我
[00:29:02.260 --> 00:29:03.900]  你有什麼請求?
[00:29:03.900 --> 00:29:06.140]  我向天上的上帝討告
[00:29:06.140 --> 00:29:07.660]  然後告訴皇帝
[00:29:07.660 --> 00:29:09.180]  如果陛下開恩
[00:29:09.180 --> 00:29:11.100]  願意答應我的請求
[00:29:11.100 --> 00:29:13.740]  請讓我回猶大地
[00:29:13.740 --> 00:29:16.900]  到我祖先埋葬的那城去
[00:29:16.900 --> 00:29:19.660]  讓我可以重建那城
[00:29:19.660 --> 00:29:23.180]  皇上答應了我的請求
[00:29:23.180 --> 00:29:25.020]  這個尼西米
[00:29:25.020 --> 00:29:28.860]  他在波斯王阿達切西王的王宮里
[00:29:28.860 --> 00:29:30.180]  他是做事的
[00:29:30.180 --> 00:29:33.540]  他是做試酒的人
[00:29:33.540 --> 00:29:36.860]  就是說有什麼酒他要先試一口
[00:29:36.860 --> 00:29:37.460]  為什麼呢?
[00:29:37.460 --> 00:29:40.540]  因為那些皇帝怕別人毒他
[00:29:40.540 --> 00:29:41.820]  有什麼事
[00:29:41.820 --> 00:29:43.980]  這個尼西米就會先死
[00:29:43.980 --> 00:29:46.540]  譬如有什麼毒
[00:29:46.540 --> 00:29:47.740]  皇帝知道了
[00:29:47.740 --> 00:29:49.100]  這些酒有毒
[00:29:49.100 --> 00:29:50.980]  就不要喝了
[00:29:50.980 --> 00:29:55.940]  他就在這個王宮里侍奉這個皇帝
[00:29:55.940 --> 00:29:59.060]  但是當他見到他自己的國家
[00:29:59.060 --> 00:30:01.460]  見到他自己耶路撒冷城
[00:30:01.460 --> 00:30:03.540]  城牆被毀壞的時候
[00:30:03.540 --> 00:30:07.220]  那些人生活非常困苦的時候
[00:30:07.220 --> 00:30:09.780]  他很不開心
[00:30:09.780 --> 00:30:13.380]  皇帝看得出他的心情
[00:30:13.380 --> 00:30:14.020]  就問他
[00:30:14.020 --> 00:30:15.060]  為什麼你這麼不開心?
[00:30:15.060 --> 00:30:17.300]  有什麼請求?
[00:30:17.300 --> 00:30:20.380]  他就跟這個皇上說了
[00:30:20.380 --> 00:30:27.220]  希望皇上讓他有機會回到耶路撒冷城重建城牆
[00:30:27.220 --> 00:30:32.860]  而這個皇帝也答應了尼西米的請求
[00:30:32.860 --> 00:30:35.260]  這是非常好的例子
[00:30:35.260 --> 00:30:41.540]  最後尼西米受皇帝的邀請
[00:30:41.540 --> 00:30:43.980]  派他去猶大的地方
[00:30:43.980 --> 00:30:50.700]  當這個地方的總督
[00:30:50.700 --> 00:30:53.700]  總督其實是一個官
[00:30:53.700 --> 00:30:56.380]  所以我們教會
[00:30:56.380 --> 00:31:01.300]  為什麼我們鼓勵弟兄姐們多些參與
[00:31:01.300 --> 00:31:04.100]  參與在這個社區裡面的服務
[00:31:04.100 --> 00:31:06.340]  在這個城市裡面的服務
[00:31:06.340 --> 00:31:09.620]  就算在國家裡面我們都要參與
[00:31:09.620 --> 00:31:11.980]  我們未來的五年、十年裡面
[00:31:11.980 --> 00:31:15.140]  在外面看到ABCDE
[00:31:15.140 --> 00:31:18.540]  其中一個就是我們未來的五年、十年裡面
[00:31:18.540 --> 00:31:23.540]  我們是用神的愛去觸動我們周圍周邊的世界
[00:31:23.540 --> 00:31:25.580]  所以我們要投入
[00:31:25.580 --> 00:31:29.540]  所以我們就要參與
[00:31:29.540 --> 00:31:31.340]  我們要投入、參與的時候
[00:31:31.340 --> 00:31:33.980]  我們才可以產生影響力
[00:31:33.980 --> 00:31:34.980]  所以第三
[00:31:34.980 --> 00:31:40.180]  就是說公民有影響改變社會國家的責任
[00:31:40.180 --> 00:31:42.020]  耶穌這樣說
[00:31:42.020 --> 00:31:46.380]  「你們的光也當這樣照在人前
[00:31:46.380 --> 00:31:48.580]  叫他們看見你的好行為
[00:31:48.580 --> 00:31:52.700]  就將榮耀歸給你們在天的父親」
[00:31:52.700 --> 00:31:58.500]  我們有影響和改變這個社會國家的責任
[00:31:58.500 --> 00:32:00.740]  耶穌這裡說得很清楚
[00:32:00.740 --> 00:32:02.180]  就是說
[00:32:02.180 --> 00:32:05.340]  使得這些人見到我們的好行為的時候
[00:32:05.340 --> 00:32:11.580]  就將榮耀歸給你們在天上的父親
[00:32:11.580 --> 00:32:13.580]  有個基督徒是一個很好的榜樣
[00:32:13.580 --> 00:32:15.780]  就是馬丁·路德金博士
[00:32:15.780 --> 00:32:17.700]  在1960年的時代
[00:32:17.700 --> 00:32:21.980]  他推行非暴力的抗爭
[00:32:21.980 --> 00:32:26.300]  是為了要為這群黑人謀福利
[00:32:26.300 --> 00:32:28.340]  最後他被刺殺
[00:32:28.340 --> 00:32:31.500]  在曼律幣
[00:32:31.500 --> 00:32:33.700]  死的時候非常年輕
[00:32:33.700 --> 00:32:39.740]  他也是一個諾貝爾獎和平獎的得獎人
[00:32:39.740 --> 00:32:42.260]  另一個基督徒很有名的
[00:32:42.260 --> 00:32:44.340]  Mother Teresa
[00:32:44.340 --> 00:32:48.380]  她在印度服侍那些最低下層的人
[00:32:48.380 --> 00:32:51.740]  她曾經建立了一個地方
[00:32:51.740 --> 00:32:55.380]  專門讓那些垂死的病人
[00:32:55.380 --> 00:32:58.220]  能夠在這個地方居住
[00:32:58.220 --> 00:33:01.700]  這個地方叫做House for the Dying
[00:33:01.700 --> 00:33:04.420]  就是說瀕臨死亡的人
[00:33:04.420 --> 00:33:08.500]  就可以進入這個家裡居住
[00:33:08.500 --> 00:33:11.900]  當她第一天打開門
[00:33:11.900 --> 00:33:18.020]  迎接收留這些瀕死的病人的時候
[00:33:18.020 --> 00:33:19.820]  第一個就是有個女人
[00:33:19.820 --> 00:33:21.980]  在街裡面
[00:33:21.980 --> 00:33:24.380]  她無家可歸
[00:33:24.380 --> 00:33:26.180]  她病到一個地方
[00:33:26.180 --> 00:33:28.380]  連那些老鼠咬她吃她的肉
[00:33:28.380 --> 00:33:30.620]  她都趕不走這些老鼠
[00:33:30.620 --> 00:33:34.540]  她就將這個女人
[00:33:34.540 --> 00:33:36.340]  扶起她
[00:33:36.340 --> 00:33:40.420]  放了她在這個House for the Dying裡面
[00:33:40.420 --> 00:33:43.860]  讓她最後生命的時刻
[00:33:43.860 --> 00:33:45.580]  有一點的尊嚴
[00:33:45.580 --> 00:33:46.860]  有一點的愛
[00:33:46.860 --> 00:33:50.860]  和有一點的溫暖
[00:33:50.860 --> 00:33:53.180]  我們又怎樣可以影響
[00:33:53.180 --> 00:33:55.940]  和改變這個社會和這個國家呢
[00:33:55.940 --> 00:33:57.260]  有時候你會發覺
[00:33:57.260 --> 00:34:01.460]  一個人能力有限
[00:34:01.460 --> 00:34:02.100]  剛才也是
[00:34:02.100 --> 00:34:04.980]  Mother Teresa也是一個人
[00:34:04.980 --> 00:34:08.100]  馬丁·魯德金也是一個人
[00:34:08.100 --> 00:34:10.140]  但當我們願意的時候
[00:34:10.140 --> 00:34:12.820]  神就會給我們有機會
[00:34:12.820 --> 00:34:15.340]  我們可以做些什麼呢
[00:34:15.340 --> 00:34:17.700]  我們可以祈禱
[00:34:17.700 --> 00:34:20.620]  在這個提摩太前書第二章一至三節
[00:34:20.620 --> 00:34:21.980]  首先我勸你們
[00:34:21.980 --> 00:34:24.300]  要為所有的人向上帝祈求
[00:34:24.300 --> 00:34:26.140]  禱告代求感恩
[00:34:26.140 --> 00:34:29.740]  也要為君王和所有在位的人禱告
[00:34:29.740 --> 00:34:34.660]  使我們能夠過著安寧和平端正敬虔的生活
[00:34:34.660 --> 00:34:35.580]  這是好的
[00:34:35.580 --> 00:34:40.100]  這是我們救主上帝所喜歡的
[00:34:40.100 --> 00:34:45.500]  第一我們可以為別人祈求
[00:34:45.500 --> 00:34:47.620]  為他人祈求
[00:34:47.620 --> 00:34:51.140]  禱告代求和感恩
[00:34:51.140 --> 00:34:55.420]  因為禱告能夠改變很多事情
[00:34:55.420 --> 00:34:59.580]  第二我們要為在上的君王
[00:34:59.580 --> 00:35:02.020]  和執政掌權的人
[00:35:02.020 --> 00:35:04.660]  我們可以為他們禱告
[00:35:04.660 --> 00:35:05.540]  你會問
[00:35:05.540 --> 00:35:08.340]  為他們禱告有用嗎
[00:35:08.340 --> 00:35:11.020]  有很多時候為那些人禱告的時候
[00:35:11.020 --> 00:35:12.100]  好像沒有什麼作用
[00:35:12.100 --> 00:35:14.260]  他仍然做他喜歡做的事
[00:35:14.260 --> 00:35:15.980]  那怎麼辦呢
[00:35:15.980 --> 00:35:17.380]  好像很失望
[00:35:17.380 --> 00:35:18.260]  好像很無望
[00:35:18.260 --> 00:35:19.060]  好像很無助
[00:35:19.060 --> 00:35:20.060]  其實不是的
[00:35:20.060 --> 00:35:22.500]  在《針研》二十一章第一節那裡這麼說
[00:35:22.500 --> 00:35:25.860]  「上主隨意支配君王的心
[00:35:25.860 --> 00:35:29.100]  正像他轉移河流的方向」
[00:35:29.100 --> 00:35:29.820]  就是說
[00:35:29.820 --> 00:35:32.460]  君王的心當你禱告的時候
[00:35:32.460 --> 00:35:35.420]  神就會改變他們的心
[00:35:35.420 --> 00:35:36.820]  改變他們的心態
[00:35:36.820 --> 00:35:41.460]  就好像能夠轉移河流流動的方向一樣
[00:35:41.460 --> 00:35:43.860]  所以我們不要放棄
[00:35:43.860 --> 00:35:45.340]  不要灰心
[00:35:45.340 --> 00:35:51.580]  我們仍然為我們在上面的掌權的
[00:35:51.580 --> 00:35:53.180]  那些人來代求
[00:35:53.180 --> 00:35:55.260]  來為他們祈禱
[00:35:55.260 --> 00:35:58.020]  還有我們可以用我們的好行為
[00:35:58.020 --> 00:36:00.700]  來影響我們的社會
[00:36:00.700 --> 00:36:02.460]  我們的國家
[00:36:02.460 --> 00:36:04.020]  在《彼得前書》那裡這麼說
[00:36:04.020 --> 00:36:05.980]  第二章九節至十二節
[00:36:05.980 --> 00:36:08.580]  「但是你們是蒙簡選的種族
[00:36:08.580 --> 00:36:10.020]  是王家的祭司
[00:36:10.020 --> 00:36:11.180]  聖潔的國度
[00:36:11.180 --> 00:36:12.340]  上帝的子民
[00:36:12.340 --> 00:36:14.820]  上帝選召你們離開黑暗
[00:36:14.820 --> 00:36:16.780]  進入祂輝煌的光明
[00:36:16.780 --> 00:36:19.180]  來宣揚祂奇妙的作為
[00:36:19.180 --> 00:36:21.300]  從前你們不是上帝的子民
[00:36:21.300 --> 00:36:23.060]  現在是祂的子民
[00:36:23.060 --> 00:36:25.340]  從前沒有得到上帝的憐憫
[00:36:25.340 --> 00:36:27.700]  你們在世是寄居的
[00:36:27.700 --> 00:36:28.500]  是旅客
[00:36:28.500 --> 00:36:30.020]  在外邦人當中
[00:36:30.020 --> 00:36:33.540]  你們應該有端正的品行
[00:36:33.540 --> 00:36:35.060]  使那些說你們壞話
[00:36:35.060 --> 00:36:37.020]  指責你們做壞事的人
[00:36:37.020 --> 00:36:38.860]  因看見你們的好行為
[00:36:38.860 --> 00:36:41.260]  就在主來的日子里
[00:36:41.260 --> 00:36:43.380]  歸榮耀給上帝」
[00:36:43.380 --> 00:36:46.060]  這裡說得很清楚
[00:36:46.060 --> 00:36:47.780]  神是召我們離開黑暗
[00:36:47.780 --> 00:36:49.020]  進入這個光明
[00:36:49.020 --> 00:36:51.340]  為了一個目的
[00:36:51.340 --> 00:36:54.740]  就是要宣揚祂奇妙的作為
[00:36:54.740 --> 00:36:55.540]  還有
[00:36:55.540 --> 00:36:56.940]  在外邦人當中
[00:36:56.940 --> 00:36:58.660]  在不信主的人當中
[00:36:58.660 --> 00:37:00.980]  我們應該有端正的品行
[00:37:00.980 --> 00:37:02.420]  所以
[00:37:02.420 --> 00:37:03.500]  因為這樣的時候
[00:37:03.500 --> 00:37:05.580]  他們看見我們好的行為的時候
[00:37:05.580 --> 00:37:08.260]  他們就將這個榮耀歸給上帝
[00:37:08.260 --> 00:37:12.420]  他們能夠歸順這位上帝
[00:37:12.420 --> 00:37:13.940]  第四我們最後的
[00:37:13.940 --> 00:37:18.540]  我們可以是投票來改變
[00:37:18.540 --> 00:37:22.740]  這個社會和這個國家
[00:37:22.740 --> 00:37:29.260]  去影響和改變這個地方
[00:37:29.260 --> 00:37:30.020]  剛才說了
[00:37:30.020 --> 00:37:33.460]  我們來選舉的日子不圓
[00:37:33.460 --> 00:37:35.580]  我們怎樣去投票呢
[00:37:35.580 --> 00:37:37.500]  用什麼原則去投票呢
[00:37:37.500 --> 00:37:38.220]  投誰呢
[00:37:38.220 --> 00:37:39.700]  有時候真的很頭痛
[00:37:39.700 --> 00:37:41.340]  那麼多人怎麼去選
[00:37:41.340 --> 00:37:43.740]  那麼多條提案又怎麼去選
[00:37:43.740 --> 00:37:46.940]  那麼多候選人怎麼去選擇呢
[00:37:46.940 --> 00:37:50.220]  在這裡呢
[00:37:50.220 --> 00:37:51.420]  葛培里
[00:37:51.420 --> 00:37:53.100]  Billy Graham
[00:37:53.100 --> 00:37:56.060]  前幾天在這個Wall Street Journal裡面
[00:37:56.060 --> 00:37:59.540]  有一個整個頁面的一個廣告
[00:37:59.540 --> 00:38:00.580]  我讀一讀給你聽
[00:38:00.580 --> 00:38:02.460]  雖然那些字很少
[00:38:02.460 --> 00:38:03.620]  我讀一讀給你聽
[00:38:03.620 --> 00:38:04.740]  讀個英文
[00:38:04.740 --> 00:38:07.260]  接著我會做一些翻譯
[00:38:07.260 --> 00:38:10.420]  The legacy we leave behind for our children
[00:38:10.420 --> 00:38:13.820]  grandchildren and this great nation is crucial
[00:38:13.820 --> 00:38:17.900]  As I approach my 94th birthday
[00:38:17.900 --> 00:38:21.340]  I realize this election could be my last
