
[00:00:00.000 --> 00:00:02.560]  (主席) 今日我給大家的講題
[00:19:45.280 --> 00:19:47.480]  (主席) 是光明還是黑暗
[00:19:47.480 --> 00:19:49.280]  (主席) 信徒最重要的能夠就是
[00:19:49.280 --> 00:19:51.480]  (主席) 持守自己的信仰
[00:19:51.480 --> 00:19:54.080]  (主席) 學習在這個時代當中
[00:19:54.080 --> 00:19:57.880]  (主席) 怎樣去實踐信仰
[00:19:57.880 --> 00:20:00.680]  (主席) 我亦盼望香港的市民
[00:20:00.680 --> 00:20:03.680]  (主席) 雖然看見好像極權的來臨
[00:20:03.680 --> 00:20:06.280]  (主席) 有點而灰心失望
[00:20:06.280 --> 00:20:08.480]  (主席) 但最重要不要絕望
[00:20:08.480 --> 00:20:12.280]  (主席) 我們能夠持守初衷
[00:20:12.280 --> 00:20:14.280]  (主席) 不少人在雨傘運動之後
[00:20:14.280 --> 00:20:18.080]  (主席) 說要在社區當中身兼細作
[00:20:18.080 --> 00:20:20.480]  (主席) 究竟是什麼意思呢?
[00:20:20.480 --> 00:20:21.880]  (主席) 其實可以這麼說
[00:20:21.880 --> 00:20:23.880]  (主席) 就是我們自己的社區當中
[00:20:23.880 --> 00:20:27.480]  (主席) 行公義,好憐憫
[00:20:27.480 --> 00:20:29.480]  (主席) 基督徒會加上
[00:20:29.480 --> 00:20:33.080]  (主席) 與你們的上帝同行
[00:20:33.080 --> 00:20:35.280]  (主席) 我相信在現今的時代
[00:20:35.280 --> 00:20:38.080]  (主席) 其實可以說在任何的時代當中
[00:20:38.080 --> 00:20:39.880]  (主席) 我們要做的一些事
[00:20:39.880 --> 00:20:42.480]  (主席) 就是行公義,好憐憫
[00:20:42.480 --> 00:20:46.280]  (主席) 與上帝同行
[00:20:46.280 --> 00:20:47.880]  (主席) 正如夏木說的
[00:20:47.880 --> 00:20:51.280]  (主席) 今天是張臨奇的第一個主日
[00:20:51.280 --> 00:20:52.480]  (主席) 其實大家都很清楚的
[00:20:52.480 --> 00:20:55.880]  (主席) 張臨奇一方面
[00:20:55.880 --> 00:20:58.080]  (主席) 我們是預備紀念和慶祝
[00:20:58.080 --> 00:21:01.680]  (主席) 主耶穌第一次已經的來臨
[00:21:01.680 --> 00:21:03.880]  (主席) 但另一方面也是預備迎接
[00:21:03.880 --> 00:21:07.080]  (主席) 主耶穌第二次的再臨
[00:21:07.080 --> 00:21:08.680]  (主席) 不過很多時候
[00:21:08.680 --> 00:21:13.080]  (主席) 我見到教會舉行這個節期的時候
[00:21:13.080 --> 00:21:16.880]  (主席) 都是多位預備怎樣慶祝聖誕
[00:21:16.880 --> 00:21:19.080]  (主席) 去安排活動
[00:21:19.080 --> 00:21:22.080]  (主席) 較少去呼籲信徒
[00:21:22.080 --> 00:21:24.080]  (主席) 或者安排一些活動
[00:21:24.080 --> 00:21:27.680]  (主席) 讓信徒能夠預備的心心靈
[00:21:27.680 --> 00:21:33.280]  (主席) 去迎接耶穌第二次的來臨
[00:21:33.280 --> 00:21:35.080]  (主席) 張臨奇可以說是一個
[00:21:35.080 --> 00:21:38.280]  (主席) 處於既祭與未祭
[00:21:38.280 --> 00:21:40.480]  (主席) Already, but not yet
[00:21:40.480 --> 00:21:43.480]  (主席) 一個張曆的節期
[00:21:43.480 --> 00:21:45.480]  (主席) 一方面
[00:21:45.480 --> 00:21:47.680]  (主席) 我們生活在
[00:21:47.680 --> 00:21:51.480]  (主席) 耶穌已經第一次降臨的日子當中
[00:21:51.480 --> 00:21:54.280]  (主席) 耶穌的降臨帶來了光明
[00:21:54.280 --> 00:21:55.880]  (主席) 帶來盼望
[00:21:55.880 --> 00:21:57.280]  (主席) 但另一方面
[00:21:57.280 --> 00:21:59.080]  (主席) 我們仍然生活在
[00:21:59.080 --> 00:22:02.880]  (主席) 耶穌第二次來臨的盼望當中
[00:22:02.880 --> 00:22:04.680]  (主席) 在這段時間裏面
[00:22:04.680 --> 00:22:06.680]  (主席) 人都可以說仍然生活在
[00:22:06.680 --> 00:22:11.680]  (主席) 罪惡與黑暗籠罩的社會當中
[00:22:11.680 --> 00:22:13.880]  (主席) 在這個末世的日子
[00:22:13.880 --> 00:22:16.480]  (主席) 其實是好與壞
[00:22:16.480 --> 00:22:18.480]  (主席) 有力與無力
[00:22:18.480 --> 00:22:20.280]  (主席) 黑暗與光明
[00:22:20.280 --> 00:22:23.080]  (主席) 並存的一個日子
[00:22:23.080 --> 00:22:24.680]  (主席) 在這個日子當中
[00:22:24.680 --> 00:22:27.280]  (主席) 充滿著張力的日子裏面
[00:22:27.280 --> 00:22:29.280]  (主席) 人最重要的是
[00:22:29.280 --> 00:22:31.480]  (主席) 不要放棄那些好的事
[00:22:31.480 --> 00:22:32.880]  (主席) 美善的事
[00:22:32.880 --> 00:22:34.480]  (主席) 光明的事
[00:22:34.480 --> 00:22:38.280]  (主席) 人仍然要做一個有力的人
[00:22:38.280 --> 00:22:39.480]  (主席) 我們做基督徒
[00:22:39.480 --> 00:22:41.880]  (主席) 更加要靠著我們的信仰
[00:22:41.880 --> 00:22:43.680]  (主席) 在這個世代當中
[00:22:43.680 --> 00:22:46.880]  (主席) 作有力的見證
[00:22:46.880 --> 00:22:48.680]  (主席) 我剛才說
[00:22:48.680 --> 00:22:52.280]  (主席) 陳健民教授在他最後一課當中指出
[00:22:52.280 --> 00:22:54.280]  (主席) 在黑暗當中
[00:22:54.280 --> 00:22:57.680]  (主席) 看見的是星星
[00:22:57.680 --> 00:23:00.080]  (主席) 但他另外一句說話很有意思
[00:23:00.080 --> 00:23:01.280]  (主席) 我有信仰
[00:23:01.280 --> 00:23:02.480]  (主席) 但沒有宗教
[00:23:02.480 --> 00:23:04.080]  (主席) 大家聽到吧
[00:23:04.080 --> 00:23:06.280]  (主席) 這句說話令我想起一位
[00:23:06.280 --> 00:23:09.280]  (主席) 猶太籍德國的
[00:23:09.280 --> 00:23:12.280]  (主席) 無神論的哲學家
[00:23:12.280 --> 00:23:14.480]  (主席) 布洛霍 Ernst Bloch
[00:23:14.480 --> 00:23:17.280]  (主席) 他所說的另外一句說話
[00:23:17.280 --> 00:23:20.080]  (主席) 他說「凡是有盼望的地方
[00:23:20.080 --> 00:23:21.880]  (主席) 就有宗教
[00:23:21.880 --> 00:23:23.880]  (主席) 但有宗教的地方
[00:23:23.880 --> 00:23:25.880]  (主席) 就不一定有盼望」
[00:23:25.880 --> 00:23:27.680]  (主席) 我再讀一次
[00:23:27.680 --> 00:23:29.880]  (主席) 「凡是有盼望的地方
[00:23:29.880 --> 00:23:31.480]  (主席) 就有宗教
[00:23:31.480 --> 00:23:33.480]  (主席) 但有宗教的地方
[00:23:33.480 --> 00:23:36.280]  (主席) 就不一定有盼望」
[00:23:36.280 --> 00:23:37.480]  (主席) 真的
[00:23:37.480 --> 00:23:39.080]  (主席) 沒有盼望
[00:23:39.080 --> 00:23:41.080]  (主席) 是沒有宗教
[00:23:41.080 --> 00:23:43.080]  (主席) 今天我們做基督徒
[00:23:43.080 --> 00:23:45.680]  (主席) 我們有沒有這個盼望呢?
[00:23:45.680 --> 00:23:47.880]  (主席) 章林奇提醒我們
[00:23:47.880 --> 00:23:52.280]  (主席) 在壞、黑暗和無力的時代裏
[00:23:52.280 --> 00:23:55.080]  (主席) 要彰顯這種盼望
[00:23:55.080 --> 00:23:57.280]  (主席) 才有真正的宗教
[00:23:57.280 --> 00:23:59.280]  (主席) 要在黑暗當中
[00:23:59.280 --> 00:24:02.080]  (主席) 去炎點光明
[00:24:02.080 --> 00:24:03.280]  (主席) 成為光
[00:24:03.280 --> 00:24:05.480]  (主席) 去照耀世人
[00:24:05.480 --> 00:24:07.680]  (主席) 我們的信念是甚麼呢?
[00:24:07.680 --> 00:24:08.480]  (主席) 就是聖經裏面
[00:24:08.480 --> 00:24:10.880]  (主席) 約翰福音第一章第五節所說
[00:24:10.880 --> 00:24:14.480]  (主席) 「光照在黑暗裏
[00:24:14.480 --> 00:24:18.680]  (主席) 黑暗卻沒有勝過光」
[00:24:18.680 --> 00:24:21.480]  (主席) 「光照在黑暗裏
[00:24:21.480 --> 00:24:25.680]  (主席) 黑暗卻沒有勝過光」
[00:24:25.680 --> 00:24:29.080]  (主席) 我們都存著這種盼望
[00:24:29.080 --> 00:24:32.880]  (主席) 一起來經歷章林奇
[00:24:32.880 --> 00:24:34.480]  (主席) 願主祝福大家
