
[00:00:00.000 --> 00:00:03.020]  (主席)好,各位親愛的弟兄姊妹,特別是鏡頭前的弟兄姊妹
[00:18:04.000 --> 00:18:06.000]  其實我聽你的講道
[00:18:06.000 --> 00:18:07.000]  決自信耶穌的
[00:18:07.000 --> 00:18:09.000]  我說是嗎
[00:18:09.000 --> 00:18:10.400]  我讀中學的時候
[00:18:10.400 --> 00:18:11.600]  就已經聽你講道
[00:18:11.600 --> 00:18:13.800]  我現在信主
[00:18:13.800 --> 00:18:14.800]  我沒有想過
[00:18:14.800 --> 00:18:15.800]  可能在中學報道裡面
[00:18:15.800 --> 00:18:18.400]  你怎麼知道那些人怎麼樣
[00:18:18.400 --> 00:18:19.600]  最近就另一個消息
[00:18:19.600 --> 00:18:21.800]  就是上兩個禮拜很深感受
[00:18:21.800 --> 00:18:23.200]  不知道大家知不知道
[00:18:23.200 --> 00:18:25.400]  在粉嶺堂有一位福音幹事
[00:18:25.400 --> 00:18:26.800]  叫Slowman
[00:18:26.800 --> 00:18:27.600]  他走來跟我說
[00:18:27.600 --> 00:18:30.000]  牧師我會辭職了
[00:18:30.000 --> 00:18:32.200]  辭職為什麼做得好好的
[00:18:32.200 --> 00:18:34.400]  我會讀神學
[00:18:34.400 --> 00:18:35.800]  我會去奉獻
[00:18:35.800 --> 00:18:38.200]  祝福你繼續努力
[00:18:38.200 --> 00:18:40.000]  牧師你知不知道我會回來名人堂
[00:18:40.000 --> 00:18:41.200]  我說我不知道
[00:18:41.200 --> 00:18:45.400]  是你當年來粉嶺的禮賢會中學
[00:18:45.400 --> 00:18:47.200]  因此我認識你
[00:18:47.200 --> 00:18:48.800]  後來我就回了名人堂
[00:18:48.800 --> 00:18:49.400]  我說是嗎
[00:18:49.400 --> 00:18:50.600]  我不知道
[00:18:50.600 --> 00:18:52.400]  你明不明白這個道理
[00:18:52.400 --> 00:18:55.400]  原來今天你可能做了很多工作
[00:18:55.400 --> 00:18:57.600]  那一刻你未必看到
[00:18:57.600 --> 00:18:59.200]  但我又很深信
[00:18:59.200 --> 00:19:03.200]  當我們按照神的意象給我們
[00:19:03.200 --> 00:19:04.800]  而我們作出回應
[00:19:04.800 --> 00:19:07.600]  會有一些很奇妙的那一刻
[00:19:07.600 --> 00:19:08.800]  好了我們看看
[00:19:08.800 --> 00:19:11.400]  意象不只是領受
[00:19:11.400 --> 00:19:13.200]  只是領受是沒有用的
[00:19:13.200 --> 00:19:15.600]  我們是要有所行動的
[00:19:15.600 --> 00:19:18.200]  於是保羅領受了這個意象之後
[00:19:18.200 --> 00:19:19.800]  他就採取行動了
[00:19:19.800 --> 00:19:23.600]  我們一起來看第十六章第十一到第十二節
[00:19:23.600 --> 00:19:26.800]  於是從特羅亞開船
[00:19:26.800 --> 00:19:29.600]  一直行到薩摩特那
[00:19:29.600 --> 00:19:32.200]  第二天到了尼阿波利
[00:19:32.200 --> 00:19:34.800]  從那裡來到菲勒比
[00:19:34.800 --> 00:19:38.400]  就是馬其頓這一方的頭一個城
[00:19:38.400 --> 00:19:40.800]  也是羅馬的駐防城
[00:19:40.800 --> 00:19:44.400]  我們在這城裡住了幾天
[00:19:44.400 --> 00:19:46.800]  他們就從特羅亞那裡
[00:19:46.800 --> 00:19:48.000]  很近而已
[00:19:48.000 --> 00:19:49.400]  就坐船
[00:19:49.400 --> 00:19:51.800]  過到歐洲那個地方
[00:19:51.800 --> 00:19:55.200]  第一個踏足的地方就是菲勒比
[00:19:55.200 --> 00:19:57.000]  菲勒比是一個駐防城
[00:19:57.000 --> 00:20:00.600]  就是說有駐軍是一個很重要的城市
[00:20:00.600 --> 00:20:02.400]  保羅去到菲勒比的時候
[00:20:02.400 --> 00:20:06.000]  就開展他的船舶工作
[00:20:06.000 --> 00:20:07.600]  在安息日的時候
[00:20:07.600 --> 00:20:10.400]  他就去找一些人
[00:20:10.400 --> 00:20:15.600]  當時是不會有危俄高聳的教堂的
[00:20:15.600 --> 00:20:17.600]  也未必會有會堂
[00:20:17.600 --> 00:20:19.800]  因為這是歐洲的地方
[00:20:19.800 --> 00:20:24.200]  而當時的子民大部份是在中東亞洲這個地方
[00:20:24.200 --> 00:20:25.800]  結果他們做了些什麼呢?
[00:20:25.800 --> 00:20:30.000]  我們一起來看第十六章第十三節
[00:20:30.000 --> 00:20:32.400]  日我們出城門
[00:20:32.400 --> 00:20:33.800]  到了河邊
[00:20:33.800 --> 00:20:37.200]  知道那裡有一個禱告的地方
[00:20:37.200 --> 00:20:41.600]  我們就坐下對那聚會的婦女講道
[00:20:41.600 --> 00:20:44.200]  為什麼會走到河邊
[00:20:44.200 --> 00:20:46.600]  有些女人在聚會呢?
[00:20:46.600 --> 00:20:51.200]  原來猶太人他們自己訂了一些規矩
[00:20:51.200 --> 00:20:53.800]  如果那個地區裡面
[00:20:53.800 --> 00:20:58.000]  有十個男士的話
[00:20:58.000 --> 00:21:00.400]  他們有恆常在一起的時候
[00:21:00.400 --> 00:21:03.400]  就可以開一個聚會點
[00:21:03.400 --> 00:21:07.200]  就好像我們現在家庭聚會那樣
[00:21:07.200 --> 00:21:10.000]  如果有十個家庭
[00:21:10.000 --> 00:21:11.600]  不只是男士
[00:21:11.600 --> 00:21:14.200]  很穩定的一起來出席的時候
[00:21:14.200 --> 00:21:18.200]  他們就可以開始去建立一個會堂
[00:21:18.200 --> 00:21:19.000]  但不要忘記
[00:21:19.000 --> 00:21:21.000]  如果你留意到他們在亞洲到歐洲的時候
[00:21:21.000 --> 00:21:22.200]  這班是新移民來的
[00:21:22.200 --> 00:21:23.200]  他們去打工的
[00:21:23.200 --> 00:21:24.800]  可能是做外勞的
[00:21:24.800 --> 00:21:27.600]  所以他們居住的地方一定不會很寬敞
[00:21:27.600 --> 00:21:29.800]  是不可以來大陸去聚會的
[00:21:29.800 --> 00:21:33.200]  於是他們就會在一些空曠的地方裡面
[00:21:33.200 --> 00:21:34.600]  可能在河邊
[00:21:34.600 --> 00:21:36.400]  可能在一些草原裡面
[00:21:36.400 --> 00:21:38.000]  去聚會
[00:21:38.000 --> 00:21:39.800]  所以保羅就去找
[00:21:39.800 --> 00:21:43.600]  所以就應該是在一個河邊裡面
[00:21:43.600 --> 00:21:45.600]  去找到他們
[00:21:45.600 --> 00:21:47.400]  大概在城西
[00:21:47.400 --> 00:21:49.800]  大概一里半的一條河
[00:21:49.800 --> 00:21:53.000]  就有一班婦女在聚會
[00:21:53.000 --> 00:21:56.400]  於是保羅就和這班婦女
[00:21:56.400 --> 00:21:59.600]  去孫廣臣的島
[00:21:59.600 --> 00:22:04.000]  而當中有一個人叫做呂底亞
[00:22:04.000 --> 00:22:05.400]  呂底亞是什麼呢?
[00:22:05.400 --> 00:22:07.000]  原來就是在亞西亞省
[00:22:07.000 --> 00:22:10.000]  就是在亞洲那邊推亞推拉城
[00:22:10.000 --> 00:22:13.000]  然後走去歐洲做生意
[00:22:13.000 --> 00:22:14.400]  他做什麼生意呢?
[00:22:14.400 --> 00:22:16.200]  他是賣紫色布的
[00:22:16.200 --> 00:22:20.200]  就是賣一些很高貴的布質
[00:22:20.200 --> 00:22:22.800]  在這個過程當中
[00:22:22.800 --> 00:22:26.200]  聖經說他聽到保羅的孫講
[00:22:26.200 --> 00:22:29.200]  他接受耶穌做他的救主
[00:22:29.200 --> 00:22:30.200]  不單單他
[00:22:30.200 --> 00:22:35.600]  他一家的即時的願意接受洗禮
[00:22:35.600 --> 00:22:41.400]  所以菲勒比是歐洲第一個的教會
[00:22:41.400 --> 00:22:44.000]  呂底亞是歐洲
[00:22:44.000 --> 00:22:49.000]  或者在整個歐洲裡面第一個的信徒
[00:22:49.000 --> 00:22:51.000]  但這個給我們看到原來
[00:22:51.000 --> 00:22:53.400]  當時都有很多人離開
[00:22:53.400 --> 00:22:55.000]  離開自己本地
[00:22:55.000 --> 00:22:57.800]  去到一個另外的地方
[00:22:57.800 --> 00:23:00.600]  來生活、謀生
[00:23:00.600 --> 00:23:04.600]  這個都類似現在香港的處境
[00:23:04.600 --> 00:23:07.400]  香港很多人走
[00:23:07.400 --> 00:23:09.400]  剛剛過去的星期四、星期五
[00:23:09.400 --> 00:23:11.200]  短短兩天
[00:23:11.200 --> 00:23:14.000]  我們大埔已經有兩個家庭
[00:23:14.000 --> 00:23:16.000]  粉嶺有一個家庭
[00:23:16.000 --> 00:23:17.800]  在這兩天之內
[00:23:17.800 --> 00:23:21.400]  已經去了英國了
[00:23:21.400 --> 00:23:23.200]  其實過去已經有不少人走
[00:23:23.200 --> 00:23:25.400]  只要未來更多人走
[00:23:25.400 --> 00:23:28.200]  都是由亞洲去到歐洲的地方
[00:23:28.200 --> 00:23:30.600]  或者是英美
[00:23:30.600 --> 00:23:34.200]  而這些人仍然是需要牧羊
[00:23:34.200 --> 00:23:36.000]  需要關心
[00:23:36.000 --> 00:23:39.800]  但有更多未信的人
[00:23:39.800 --> 00:23:43.000]  要去這些地方
[00:23:43.000 --> 00:23:47.400]  我今早看到一個在英國傳來的會議
[00:23:47.400 --> 00:23:48.400]  在網上參加
[00:23:48.400 --> 00:23:50.400]  我已經發了給一些人
[00:23:50.400 --> 00:23:52.600]  是講英國的教會
[00:23:52.600 --> 00:23:56.600]  是想怎樣承接香港去的信託
[00:23:56.600 --> 00:23:59.000]  特別幫助他們下一代
[00:23:59.000 --> 00:24:02.000]  來帶去怎樣有好的成長
[00:24:02.000 --> 00:24:04.600]  我即刻傳了給一些弟兄姊妹
[00:24:04.600 --> 00:24:06.000]  很快
[00:24:06.000 --> 00:24:07.000]  在我們當中有一位姊妹
[00:24:07.000 --> 00:24:08.400]  然後說牧師我已經報了名了
[00:24:08.400 --> 00:24:10.200]  即刻報了名
[00:24:10.200 --> 00:24:13.200]  你聽不聽到原來在當日都是這樣
[00:24:13.200 --> 00:24:15.800]  他們由亞洲去到歐洲這邊
[00:24:15.800 --> 00:24:17.400]  當我們聚會的時候
[00:24:17.400 --> 00:24:18.600]  很感恩
[00:24:18.600 --> 00:24:20.400]  保羅來帶去傳福音
[00:24:20.400 --> 00:24:22.000]  即刻看到那一刻
[00:24:22.000 --> 00:24:23.400]  有一些人來去信主
[00:24:23.400 --> 00:24:25.000]  包括女弟
[00:24:25.000 --> 00:24:26.600]  但當我們離開的時候
[00:24:26.600 --> 00:24:28.200]  就出現了問題
[00:24:28.200 --> 00:24:29.600]  有一個侍女
[00:24:29.600 --> 00:24:31.600]  她是被鬼附身的
[00:24:31.600 --> 00:24:35.400]  她跟著保羅大聲地來帶去呼叫
[00:24:35.400 --> 00:24:36.200]  但你要留意
[00:24:36.200 --> 00:24:37.800]  很特別
[00:24:37.800 --> 00:24:39.800]  她講的話其實是很對的
[00:24:39.800 --> 00:24:44.000]  我們看看司徒函主演第十六章的第十七節
[00:24:44.000 --> 00:24:46.800]  他跟隨保羅和我們
[00:24:46.800 --> 00:24:48.000]  喊著說
[00:24:48.000 --> 00:24:51.000]  這些人是至高神的僕人
[00:24:51.000 --> 00:24:53.800]  對你們傳說救人的道
[00:24:53.800 --> 00:24:55.800]  大家有沒有覺得很奇怪
[00:24:55.800 --> 00:24:57.000]  一個被鬼附身的
[00:24:57.000 --> 00:24:59.200]  即是魔鬼的僕役
[00:24:59.200 --> 00:25:01.800]  而這個侍女被鬼附身的時候
[00:25:01.800 --> 00:25:03.600]  她有一定的能力
[00:25:03.600 --> 00:25:07.000]  所以她的主人就藉著這一個婢女
[00:25:07.000 --> 00:25:09.800]  賺到不少錢
[00:25:09.800 --> 00:25:11.000]  農曆新年快到了
[00:25:11.000 --> 00:25:12.600]  你見到很多的堪如學家
[00:25:12.600 --> 00:25:13.800]  又出來講這些東西
[00:25:13.800 --> 00:25:15.600]  又出書
[00:25:15.600 --> 00:25:18.000]  有時候都講得好像很準
[00:25:18.000 --> 00:25:22.000]  我都不否定他們有一定的能量
[00:25:22.000 --> 00:25:25.400]  但可能是來自黑暗的勢力
[00:25:25.400 --> 00:25:27.000]  這個時候
[00:25:27.000 --> 00:25:28.200]  這個人就在講
[00:25:28.200 --> 00:25:31.000]  他是至高神的僕人
[00:25:31.000 --> 00:25:33.000]  他跟你傳說的是神的道
[00:25:33.000 --> 00:25:34.200]  你覺得對不對
[00:25:34.200 --> 00:25:36.200]  是非常對的
[00:25:36.200 --> 00:25:38.200]  但保羅覺得很煩
[00:25:38.200 --> 00:25:43.600]  所以後來斥責奉主的命趕走這些鬼
[00:25:43.600 --> 00:25:47.000]  大家記不記得耶穌特意去一個地方叫格拉森
[00:25:47.000 --> 00:25:50.000]  一個人被鬼附著
[00:25:50.000 --> 00:25:52.000]  這個人一見到耶穌的時候
[00:25:52.000 --> 00:25:54.400]  衝到耶穌面前
[00:25:54.400 --> 00:25:56.000]  同樣的講得很清楚
[00:25:56.000 --> 00:25:57.200]  高聲呼叫
[00:25:57.200 --> 00:26:01.200]  至高神的兒子耶穌
[00:26:01.200 --> 00:26:04.200]  但耶穌就斥責這些污鬼要出來
[00:26:04.200 --> 00:26:06.400]  讓鬼入蛛群
[00:26:06.400 --> 00:26:10.400]  為什麼這兩個個案
[00:26:10.400 --> 00:26:12.800]  鬼講的東西都很對
[00:26:12.800 --> 00:26:14.800]  但要阻止他
[00:26:14.800 --> 00:26:16.600]  其實很簡單
[00:26:16.600 --> 00:26:19.600]  你想想一個惡行囂張
[00:26:19.600 --> 00:26:21.600]  真是無惡不作
[00:26:21.600 --> 00:26:23.600]  很令人討厭的人
[00:26:23.600 --> 00:26:25.600]  他在別人面前
[00:26:25.600 --> 00:26:27.600]  你也是去抬舉你
[00:26:27.600 --> 00:26:29.000]  讚賞你
[00:26:29.000 --> 00:26:31.000]  他講的可能是對的
[00:26:31.000 --> 00:26:32.000]  但對你來說
[00:26:32.000 --> 00:26:34.000]  是一個不得了的咒詛
[00:26:34.000 --> 00:26:35.000]  不要玩了
[00:26:35.000 --> 00:26:36.000]  你這麼壞
[00:26:36.000 --> 00:26:37.000]  你去讚我
[00:26:37.000 --> 00:26:39.000]  這真是知之女知敏
[00:26:39.000 --> 00:26:40.000]  你害我而已
[00:26:40.000 --> 00:26:41.000]  對不對
[00:26:41.000 --> 00:26:42.000]  所以
[00:26:42.000 --> 00:26:44.000]  耶穌要趕他出來
[00:26:44.000 --> 00:26:45.000]  因為
[00:26:45.000 --> 00:26:47.000]  這些人講的東西雖然可能是正確
[00:26:47.000 --> 00:26:49.000]  但因為他的行為
[00:26:49.000 --> 00:26:50.000]  他的過去
[00:26:50.000 --> 00:26:53.000]  只會造成負面的影響
[00:26:53.000 --> 00:26:54.000]  又舉一個例子
[00:26:54.000 --> 00:26:56.000]  如果有一個人
[00:26:56.000 --> 00:26:58.000]  他一直都沒有誠信的
[00:26:58.000 --> 00:27:00.000]  前言不對後語的
[00:27:00.000 --> 00:27:02.000]  常常推翻自己過去所講的東西
[00:27:02.000 --> 00:27:03.000]  又要跟你講
[00:27:03.000 --> 00:27:04.000]  這藥很好
[00:27:04.000 --> 00:27:05.000]  吃了之後
[00:27:05.000 --> 00:27:07.000]  你就能夠抗拒一些病
[00:27:07.000 --> 00:27:10.000]  可能這藥真的好
[00:27:10.000 --> 00:27:13.000]  但因為他過去那些言行
[00:27:13.000 --> 00:27:14.000]  你敢不敢去吃
[00:27:14.000 --> 00:27:17.000]  我想很多人都不敢去
[00:27:17.000 --> 00:27:18.000]  所以
[00:27:18.000 --> 00:27:19.000]  趕他出來
[00:27:19.000 --> 00:27:21.000]  因為保羅
[00:27:21.000 --> 00:27:22.000]  將這些鬼趕走了
[00:27:22.000 --> 00:27:24.000]  所以這個侍女回復正常
[00:27:24.000 --> 00:27:27.000]  所以看馬其頓異象是很寶貴的
[00:27:27.000 --> 00:27:28.000]  一去到的時候
[00:27:28.000 --> 00:27:30.000]  看到很豐富的果核
[00:27:30.000 --> 00:27:31.000]  有人信主
[00:27:31.000 --> 00:27:33.000]  保羅靠著主的能力來趕鬼
[00:27:33.000 --> 00:27:34.000]  這是恩典
[00:27:34.000 --> 00:27:36.000]  但我常常在說
[00:27:36.000 --> 00:27:38.000]  恩典是一個祝福
[00:27:38.000 --> 00:27:40.000]  但都是沉重的
[00:27:40.000 --> 00:27:43.000]  當這個侍女回復正常的時候
[00:27:43.000 --> 00:27:45.000]  那個主人就發覺到
[00:27:45.000 --> 00:27:51.000]  他失去了財富的來源
[00:27:51.000 --> 00:27:54.000]  因為這個侍女再沒有邪惡的力量
[00:27:54.000 --> 00:27:55.000]  幫不到他賺錢
[00:27:55.000 --> 00:27:57.000]  他很憤怒
[00:27:57.000 --> 00:27:59.000]  他不會想自己的不是
[00:27:59.000 --> 00:28:02.000]  於是就遷怒於保羅
[00:28:02.000 --> 00:28:04.000]  煽動人
[00:28:04.000 --> 00:28:06.000]  就說保羅是什麼呢
[00:28:06.000 --> 00:28:10.000]  他是來搞擾他們的城市
[00:28:10.000 --> 00:28:14.000]  他來破壞這個城市的安寧
[00:28:14.000 --> 00:28:17.000]  於是就叫官員來抓他
[00:28:17.000 --> 00:28:22.000]  我們一起來看司徒原第十六章二十到二十三節
[00:28:22.000 --> 00:28:25.000]  由大道官長面前說
[00:28:25.000 --> 00:28:27.000]  這些人原是猶太人
[00:28:27.000 --> 00:28:29.000]  竟騷擾我們的城
[00:28:29.000 --> 00:28:34.000]  傳我們羅馬人所不可受不可行的規矩
[00:28:34.000 --> 00:28:38.000]  眾人就一同起來攻擊他們
[00:28:38.000 --> 00:28:41.000]  官長吩咐剝了他們的衣裳
[00:28:41.000 --> 00:28:42.000]  用棍打
[00:28:42.000 --> 00:28:44.000]  打了許多棍
[00:28:44.000 --> 00:28:46.000]  連將他們下在監內
[00:28:46.000 --> 00:28:49.000]  祝福禁足嚴謹看守
[00:28:49.000 --> 00:28:51.000]  你留意到當時的官員
[00:28:51.000 --> 00:28:56.000]  竟然沒有好好地去調查了解
[00:28:56.000 --> 00:28:59.000]  甚至讓這些人私了
[00:28:59.000 --> 00:29:00.000]  行私刑
[00:29:00.000 --> 00:29:03.000]  去毆打保羅
[00:29:03.000 --> 00:29:10.000]  然後自己也叫一些下屬來找棍去打保羅
[00:29:10.000 --> 00:29:12.000]  然後把他關進監獄
[00:29:12.000 --> 00:29:15.000]  沒有打出來的京民還怕他們走
[00:29:15.000 --> 00:29:17.000]  要鎖著腳鐐
[00:29:17.000 --> 00:29:20.000]  加上這個木狗讓他們走都走不了
[00:29:20.000 --> 00:29:24.000]  就好像現在的人要帶著電子腳鐐一樣
[00:29:24.000 --> 00:29:28.000]  保羅為主來做工作
[00:29:28.000 --> 00:29:30.000]  很清楚是馬其頓的意象
[00:29:30.000 --> 00:29:33.000]  也看到很好的果效
[00:29:33.000 --> 00:29:35.000]  但他說要付上代價
[00:29:35.000 --> 00:29:37.000]  受皮肉之苦
[00:29:37.000 --> 00:29:38.000]  失去了自由
[00:29:38.000 --> 00:29:40.000]  要被坐監
[00:29:40.000 --> 00:29:43.000]  所以神帶領我們的時候
[00:29:43.000 --> 00:29:45.000]  未必一定是一帆風順
[00:29:45.000 --> 00:29:47.000]  但在苦難裡面
[00:29:47.000 --> 00:29:49.000]  卻又結出另外一種果效
[00:29:49.000 --> 00:29:51.000]  有句說話大家都很熟悉
[00:29:51.000 --> 00:29:53.000]  你得到我的人
[00:29:53.000 --> 00:29:55.000]  你得不到我的心
[00:29:55.000 --> 00:29:58.000]  可能你強迫我來對你
[00:29:58.000 --> 00:30:00.000]  表面可能是尊敬你
[00:30:00.000 --> 00:30:01.000]  但我內心不是這樣
[00:30:01.000 --> 00:30:04.000]  同樣這句說話可以引出來
[00:30:04.000 --> 00:30:06.000]  你鎖到我的人
[00:30:06.000 --> 00:30:09.000]  但你鎖不到我的心
[00:30:09.000 --> 00:30:13.000]  保羅受著肉體的苦痛
[00:30:13.000 --> 00:30:15.000]  失去自由
[00:30:15.000 --> 00:30:17.000]  被拘禁
[00:30:17.000 --> 00:30:20.000]  但內心仍然充滿了喜樂
[00:30:20.000 --> 00:30:22.000]  平安
[00:30:22.000 --> 00:30:25.000]  竟然在監獄裡面
[00:30:25.000 --> 00:30:28.000]  他們在監獄裡
[00:30:28.000 --> 00:30:32.000]  可以唱歌讚美神
[00:30:32.000 --> 00:30:35.000]  甚至他們的歌聲
[00:30:35.000 --> 00:30:39.000]  令到其他囚犯都質疑聆聽
[00:30:39.000 --> 00:30:41.000]  《聖經》第十六章二十五節
[00:30:41.000 --> 00:30:46.000]  在半夜保羅和西拉禱告
[00:30:46.000 --> 00:30:48.000]  唱詩讚美神
[00:30:48.000 --> 00:30:50.000]  眾囚犯也質疑而聽
[00:30:50.000 --> 00:30:51.000]  聽到嗎?
[00:30:51.000 --> 00:30:53.000]  他們坐牢
[00:30:53.000 --> 00:30:56.000]  但仍然可以退休
[00:30:56.000 --> 00:30:58.000]  可以來我禱告
[00:30:58.000 --> 00:31:01.000]  跟著他們歌唱讚美神
[00:31:01.000 --> 00:31:03.000]  令到其他的囚犯
[00:31:03.000 --> 00:31:05.000]  都來我聆聽
[00:31:05.000 --> 00:31:07.000]  剛才回來的時候
[00:31:07.000 --> 00:31:10.000]  一直在聽心機的節目
[00:31:10.000 --> 00:31:12.000]  有些人就說到
[00:31:12.000 --> 00:31:14.000]  在近期被人抓了
[00:31:14.000 --> 00:31:16.000]  要拘留四十多個小時
[00:31:16.000 --> 00:31:18.000]  其實沒什麼可以做的
[00:31:18.000 --> 00:31:21.000]  他們就用這段時間要求看《聖經》
[00:31:21.000 --> 00:31:23.000]  有個人說很開心
[00:31:23.000 --> 00:31:25.000]  在拘留期間看完整本《創世紀》
[00:31:25.000 --> 00:31:27.000]  接著他就說
[00:31:27.000 --> 00:31:29.000]  剛才你們看了哪一段
[00:31:29.000 --> 00:31:31.000]  原來有幾個都是基督徒
[00:31:31.000 --> 00:31:33.000]  他說他平時沒什麼機會帶他去安靜
[00:31:33.000 --> 00:31:35.000]  這次反而被人拘留的時候
[00:31:35.000 --> 00:31:38.000]  反而有機會安靜帶他去讀神話語
[00:31:38.000 --> 00:31:40.000]  我聽到覺得
[00:31:40.000 --> 00:31:42.000]  可能是一個祝福
[00:31:42.000 --> 00:31:44.000]  但我們至少看到一件事
[00:31:44.000 --> 00:31:46.000]  一有生命力的人
[00:31:46.000 --> 00:31:49.000]  他不會被外在的環境帶去影響
[00:31:49.000 --> 00:31:51.000]  每一個地方都可以是一個
[00:31:51.000 --> 00:31:53.000]  見證神、榮耀神的地方
[00:31:53.000 --> 00:31:55.000]  他們在坐牢
[00:31:55.000 --> 00:31:57.000]  但他們有歌頌、讚美神
[00:31:57.000 --> 00:31:59.000]  影響到其他的囚犯
[00:31:59.000 --> 00:32:01.000]  這是一個神蹟
[00:32:01.000 --> 00:32:04.000]  這是生命的神蹟
[00:32:04.000 --> 00:32:07.000]  但隨之有另一個神蹟出現
[00:32:07.000 --> 00:32:09.000]  就是突然之間地震
[00:32:09.000 --> 00:32:11.000]  這個地震是很特別
[00:32:11.000 --> 00:32:15.000]  是令到所有監獄的門都開了
[00:32:15.000 --> 00:32:17.000]  不是倒塌了,是開了
[00:32:17.000 --> 00:32:19.000]  是不是很奇怪
[00:32:19.000 --> 00:32:21.000]  為什麼是一個神蹟呢
[00:32:21.000 --> 00:32:23.000]  不單單監獄的門開了
[00:32:23.000 --> 00:32:25.000]  他們鎖著的腳鐐
[00:32:25.000 --> 00:32:27.000]  那些手鏈
[00:32:27.000 --> 00:32:29.000]  都被掉了下來
[00:32:29.000 --> 00:32:32.000]  如果我們看那些西方電影
[00:32:32.000 --> 00:32:35.000]  那些是監犯被人鎖住的電子鎖
[00:32:35.000 --> 00:32:37.000]  但如果突然之間停電的時候
[00:32:37.000 --> 00:32:39.000]  這些鎖就會掉了
[00:32:39.000 --> 00:32:41.000]  門就會開了
[00:32:41.000 --> 00:32:43.000]  但那時候不是電子鎖
[00:32:43.000 --> 00:32:45.000]  地震是倒塌的
[00:32:45.000 --> 00:32:47.000]  是令到你的鎖鏈腳鐐
[00:32:47.000 --> 00:32:49.000]  是會斷開的
[00:32:49.000 --> 00:32:51.000]  但竟然
[00:32:51.000 --> 00:32:53.000]  所有這些的
[00:32:53.000 --> 00:32:56.000]  錦鎖都脫開了
[00:32:56.000 --> 00:32:58.000]  監獄的門打開了
[00:32:58.000 --> 00:33:01.000]  陸卒後來一看到
[00:33:01.000 --> 00:33:04.000]  監獄的門開了
[00:33:04.000 --> 00:33:06.000]  他很害怕
[00:33:06.000 --> 00:33:08.000]  馬上想自殺
[00:33:08.000 --> 00:33:10.000]  為什麼
[00:33:10.000 --> 00:33:12.000]  原來羅馬的刑罰
[00:33:12.000 --> 00:33:14.000]  是非常嚴苛
[00:33:14.000 --> 00:33:17.000]  他要嚴嚴的對待那些人
[00:33:17.000 --> 00:33:20.000]  折磨到致死
[00:33:20.000 --> 00:33:22.000]  而且不是他一個人的問題
[00:33:22.000 --> 00:33:24.000]  可能會影響他家人
[00:33:24.000 --> 00:33:26.000]  所以他寧願自己死
[00:33:26.000 --> 00:33:29.000]  就希望救回自己的家庭
[00:33:29.000 --> 00:33:32.000]  但誰知當他想拿刀
[00:33:32.000 --> 00:33:34.000]  來自刎的時候
[00:33:34.000 --> 00:33:36.000]  保羅大聲說
[00:33:36.000 --> 00:33:38.000]  喂,不要啊
[00:33:38.000 --> 00:33:39.000]  我不知道保羅會不會說
[00:33:39.000 --> 00:33:41.000]  刀下留人這句話
[00:33:41.000 --> 00:33:43.000]  他說我們還在這裡
[00:33:43.000 --> 00:33:45.000]  這是違反常態
[00:33:45.000 --> 00:33:47.000]  最違反常態是什麼呢
[00:33:47.000 --> 00:33:49.000]  不只是保羅沒走
[00:33:49.000 --> 00:33:51.000]  是所有的監犯都沒走
[00:33:51.000 --> 00:33:53.000]  總之就說到
[00:33:53.000 --> 00:33:55.000]  陸卒馬上挑燈
[00:33:55.000 --> 00:33:57.000]  因為監獄裡是很黑的
[00:33:57.000 --> 00:34:00.000]  然後烏身鑽進監倉裡
[00:34:00.000 --> 00:34:04.000]  看到保羅、西拉還在
[00:34:04.000 --> 00:34:07.000]  於是他俯伏在他們面前
[00:34:07.000 --> 00:34:09.000]  帶他們去下拜
[00:34:09.000 --> 00:34:11.000]  然後帶他們出監
[00:34:11.000 --> 00:34:14.000]  然後帶他們去洗傷口
[00:34:14.000 --> 00:34:16.000]  帶他們去療傷
[00:34:16.000 --> 00:34:18.000]  接著這個陸卒
[00:34:18.000 --> 00:34:20.000]  就問了一句話
[00:34:20.000 --> 00:34:22.000]  我們怎樣
[00:34:22.000 --> 00:34:24.000]  做些什麼
[00:34:24.000 --> 00:34:26.000]  才可以得救
[00:34:26.000 --> 00:34:28.000]  我們很熟悉的一句話
[00:34:28.000 --> 00:34:30.000]  保羅怎麼說
[00:34:30.000 --> 00:34:32.000]  當信主耶穌
[00:34:32.000 --> 00:34:35.000]  你和你一家都必得救
[00:34:35.000 --> 00:34:39.000]  這句話原來是來自這個背景
[00:34:39.000 --> 00:34:41.000]  於是這班陸卒
[00:34:41.000 --> 00:34:45.000]  很深體會到神的奇妙
[00:34:45.000 --> 00:34:47.000]  他們就決志信主
[00:34:47.000 --> 00:34:51.000]  保羅也都即時跟他們洗禮
[00:34:51.000 --> 00:34:54.000]  接著他們產生什麼果效呢
[00:34:54.000 --> 00:34:57.000]  我們看第十六章第三十四節
[00:34:57.000 --> 00:35:02.000]  他和全家因為信了神都很喜樂
[00:35:02.000 --> 00:35:06.000]  他由恐懼變成為平安
[00:35:06.000 --> 00:35:08.000]  再加上喜樂
[00:35:08.000 --> 00:35:11.000]  找不到保羅去坐牢
[00:35:11.000 --> 00:35:13.000]  但在苦難的裡面
[00:35:13.000 --> 00:35:16.000]  他仍然堅持他的信念
[00:35:16.000 --> 00:35:19.000]  感受到神的同在
