
[00:00:00.000 --> 00:00:02.940]  親愛的姐妹平安
[00:20:47.560 --> 00:20:49.960]  包括全職侍奉
[00:20:49.960 --> 00:20:51.600]  當時在場的我
[00:20:51.600 --> 00:20:53.640]  心情非常激動
[00:20:53.640 --> 00:20:57.480]  很感恩上帝能夠讓我親眼看到
[00:20:57.480 --> 00:21:00.920]  青少年牧羊的一線窗
[00:21:00.920 --> 00:21:05.200]  他沒有放棄這個時代的香港年輕人
[00:21:05.200 --> 00:21:07.960]  原來他仍然留下了很多
[00:21:07.960 --> 00:21:11.120]  未曾向巴黎屈身的年輕人
[00:21:11.120 --> 00:21:13.400]  我的眼淚
[00:21:13.400 --> 00:21:16.400]  馬上湧出來
[00:21:16.400 --> 00:21:20.240]  但是我忍住沒有湧出來
[00:21:20.240 --> 00:21:22.040]  親愛的兄弟姐妹
[00:21:22.040 --> 00:21:25.200]  面對香港今時今日的情況
[00:21:25.200 --> 00:21:28.560]  我們不要因為眼前的路越來越窄
[00:21:28.560 --> 00:21:31.720]  甚至乎沒有路可走而失去信心
[00:21:31.720 --> 00:21:32.840]  我們要做的
[00:21:32.840 --> 00:21:35.000]  第一要堅定相信
[00:21:35.000 --> 00:21:38.600]  第二誠心禱告
[00:21:38.600 --> 00:21:42.160]  相信我們的上帝是會開一線窗的上帝
[00:21:42.160 --> 00:21:44.400]  他是會做身事的上帝
[00:21:44.400 --> 00:21:46.880]  他會在曠野開道路
[00:21:46.880 --> 00:21:49.280]  在沙漠開江河
[00:21:49.280 --> 00:21:51.240]  無論遇到任何的情況
[00:21:51.240 --> 00:21:54.920]  我們都能夠將我們的憂慮變為禱告
[00:21:54.920 --> 00:21:58.640]  而我們的上帝必定會垂聽禱告
[00:21:58.640 --> 00:22:02.760]  他必定會為我們開一線窗
[00:22:02.760 --> 00:22:05.840]  最後我會用一首詩歌的歌詞
[00:22:05.840 --> 00:22:08.160]  作為結束的禱文
[00:22:08.160 --> 00:22:10.440]  讓我們懷著堅定的信心
[00:22:10.440 --> 00:22:17.200]  一起誠心禱告
[00:22:17.200 --> 00:22:18.640]  主啊
[00:22:18.640 --> 00:22:20.800]  我向祢禱告
[00:22:20.800 --> 00:22:24.000]  縱使我軟弱
[00:22:24.000 --> 00:22:26.000]  我雖失信
[00:22:26.000 --> 00:22:29.000]  祢仍然可信
[00:22:29.000 --> 00:22:31.680]  面對的山嶺那麼高
[00:22:31.680 --> 00:22:33.120]  路徑艱難
[00:22:33.120 --> 00:22:35.120]  如沒去路
[00:22:35.120 --> 00:22:36.840]  但信靠祢
[00:22:36.840 --> 00:22:40.720]  祢定會開路
[00:22:40.720 --> 00:22:42.760]  向世界宣告
[00:22:42.760 --> 00:22:45.360]  祢是我盼望
[00:22:45.360 --> 00:22:47.040]  我深相信
[00:22:47.040 --> 00:22:49.800]  靠著祢得勝
[00:22:49.800 --> 00:22:52.920]  讓祢的手替我征戰
[00:22:52.920 --> 00:22:56.120]  奉祢的名成就美事
[00:22:56.120 --> 00:22:57.840]  一心倚靠祢
[00:22:57.840 --> 00:23:00.520]  遵行祢旨意
[00:23:00.520 --> 00:23:02.200]  一心倚靠祢
[00:23:02.200 --> 00:23:06.080]  神蹟必可看見
[00:23:06.080 --> 00:23:08.720]  奉耶穌基督聖名祈求
[00:23:08.720 --> 00:23:10.720]  阿門
