
[00:00:00.000 --> 00:00:02.200]  OK,我們時間有限
[00:17:53.800 --> 00:17:55.800]  「我們所祈求的是」
[00:17:55.800 --> 00:17:58.800]  「你們能成為完全人」
[00:17:58.800 --> 00:17:59.800]  完全人就不是perfect
[00:17:59.800 --> 00:18:01.800]  不是完美人
[00:18:01.800 --> 00:18:03.800]  是成熟的基督徒
[00:18:03.800 --> 00:18:04.800]  一個真正的基督徒
[00:18:04.800 --> 00:18:07.800]  「所以我不在你們那裡的時候」
[00:18:07.800 --> 00:18:09.800]  「把這些話寫給你們」
[00:18:09.800 --> 00:18:12.800]  「好使我見到你們的時候」
[00:18:12.800 --> 00:18:14.800]  「不用照主所給我的權柄」
[00:18:14.800 --> 00:18:17.800]  「嚴厲地待你們」
[00:18:17.800 --> 00:18:19.800]  「這權柄原是造就人」
[00:18:19.800 --> 00:18:21.800]  「不是為摧毀人」
[00:18:21.800 --> 00:18:22.800]  所以普羅呢
[00:18:22.800 --> 00:18:23.800]  不說後書了
[00:18:23.800 --> 00:18:25.800]  開始寫的時候
[00:18:25.800 --> 00:18:27.800]  是一個很開心的信件
[00:18:27.800 --> 00:18:29.800]  然後我們假設他停了一陣子
[00:18:29.800 --> 00:18:31.800]  然後他收到新的消息
[00:18:31.800 --> 00:18:35.800]  結果普羅要再次成為一個憂傷的信
[00:18:35.800 --> 00:18:36.800]  寫給他們
[00:18:36.800 --> 00:18:39.800]  要嚴厲地警告他們
[00:18:39.800 --> 00:18:41.800]  「下次我人就到了」
[00:18:41.800 --> 00:18:44.800]  「我到就是最後的審判」
[00:18:44.800 --> 00:18:48.800]  我們真的不知道結果如何
[00:18:48.800 --> 00:18:52.800]  有時候你會發覺普羅是很有趣的
[00:18:52.800 --> 00:18:53.800]  普羅見到他們悔改
[00:18:53.800 --> 00:18:54.800]  普羅說「是的」
[00:18:54.800 --> 00:18:56.800]  「我真的相信你這次真的悔改了」
[00:18:56.800 --> 00:18:58.800]  結果他下次又不悔改
[00:18:58.800 --> 00:19:01.800]  你有沒有發覺其實我們人去看一個人
[00:19:01.800 --> 00:19:02.800]  信不信主呢
[00:19:02.800 --> 00:19:04.800]  其實我們不知道的
[00:19:04.800 --> 00:19:06.800]  我不知道你有沒有看過
[00:19:06.800 --> 00:19:08.800]  普羅的書信裏面有一個人
[00:19:08.800 --> 00:19:11.800]  叫做底瑪Demus
[00:19:11.800 --> 00:19:14.800]  底瑪在聖經裏面出現過三次
[00:19:14.800 --> 00:19:17.800]  後兩次在《肥利蒙書》和《哥羅世書》
[00:19:17.800 --> 00:19:19.800]  在兩次裏面
[00:19:19.800 --> 00:19:23.800]  他是和普羅出生入死的一個同工
[00:19:23.800 --> 00:19:25.800]  普羅在監獄的時候
[00:19:25.800 --> 00:19:27.800]  底瑪都會和他一起的
[00:19:27.800 --> 00:19:31.800]  但是他最後一次在提摩太后書出來的時候
[00:19:31.800 --> 00:19:33.800]  底瑪就變了一個人
[00:19:33.800 --> 00:19:34.800]  變了一個人做什麼呢
[00:19:34.800 --> 00:19:37.800]  他說「因為底瑪貪愛現今的世界
[00:19:37.800 --> 00:19:41.800]  已經離棄了我往妾薩羅尼加去了」
[00:19:41.800 --> 00:19:45.800]  原來你跟著普羅跟了幾年
[00:19:45.800 --> 00:19:47.800]  我不知道他跟了多少年
[00:19:47.800 --> 00:19:50.800]  普羅就是貼身保鏢
[00:19:50.800 --> 00:19:52.800]  普羅都覺得他當然
[00:19:52.800 --> 00:19:54.800]  結果原來他不信主
[00:19:54.800 --> 00:19:57.800]  而不信主之中普羅知不知道的
[00:19:57.800 --> 00:19:58.800]  不知道的
[00:19:58.800 --> 00:19:59.800]  普羅是去到最後
[00:19:59.800 --> 00:20:00.800]  因為底瑪貪愛世界
[00:20:00.800 --> 00:20:01.800]  他就走了
[00:20:01.800 --> 00:20:03.800]  你想想如果普羅都不知道
[00:20:03.800 --> 00:20:04.800]  我們做基督徒
[00:20:04.800 --> 00:20:06.800]  我們做牧師的都不會知道
[00:20:06.800 --> 00:20:07.800]  我見你今天
[00:20:07.800 --> 00:20:11.800]  你在這裡馴服悔改的當中
[00:20:11.800 --> 00:20:14.800]  我會說弟兄你繼續努力
[00:20:14.800 --> 00:20:18.800]  我們相信上帝是賜了真的悔改信心給你
[00:20:18.800 --> 00:20:20.800]  但是很難說的
[00:20:20.800 --> 00:20:22.800]  其實你做牧師做了很久你都知道
[00:20:22.800 --> 00:20:24.800]  很多人起初起得很好
[00:20:24.800 --> 00:20:25.800]  然後不知道
[00:20:25.800 --> 00:20:27.800]  挖了幾年不知道走到哪裏
[00:20:27.800 --> 00:20:29.800]  當然有些迴轉的情況
[00:20:29.800 --> 00:20:31.800]  但亦都有些不迴轉的情況
[00:20:31.800 --> 00:20:34.800]  很多時候都是這樣的
[00:20:34.800 --> 00:20:36.800]  所以我想說
[00:20:36.800 --> 00:20:38.800]  其實普羅亦都搞不清楚
[00:20:38.800 --> 00:20:43.800]  究竟多不多的教會裏面的人
[00:20:43.800 --> 00:20:45.800]  是真悔改還是假悔改
[00:20:45.800 --> 00:20:48.800]  他只可以按照他們悔改的時候
[00:20:48.800 --> 00:20:51.800]  去包容去接納他們
[00:20:51.800 --> 00:20:53.800]  當他們再離棄上帝的時候
[00:20:53.800 --> 00:20:57.800]  再繼續去警告他們
[00:20:57.800 --> 00:21:01.800]  我想繼續說這個多不多前後書的時候
[00:21:01.800 --> 00:21:03.800]  我們去問這三個問題
[00:21:03.800 --> 00:21:05.800]  就是今早弟兄問了的問題
[00:21:05.800 --> 00:21:07.800]  什麼是真的福音
[00:21:07.800 --> 00:21:09.800]  什麼是真的信心
[00:21:09.800 --> 00:21:11.800]  什麼是一個真的教會
[00:21:11.800 --> 00:21:13.800]  什麼是真的福音
[00:21:13.800 --> 00:21:15.800]  什麼是真的信心
[00:21:15.800 --> 00:21:16.800]  什麼是真的教會
[00:21:16.800 --> 00:21:21.800]  當你看完整兩本多不多前後書
[00:21:21.800 --> 00:21:24.800]  當你看到普羅怎樣去面對
[00:21:24.800 --> 00:21:26.800]  十面埋伏十萬火急的時候
[00:21:26.800 --> 00:21:28.800]  你問普羅其實是告訴我們
[00:21:28.800 --> 00:21:30.800]  究竟真的福音是怎樣
[00:21:30.800 --> 00:21:31.800]  什麼是真的信心
[00:21:31.800 --> 00:21:34.800]  什麼才是一個真的教會
[00:21:34.800 --> 00:21:37.800]  說回哥倫多
[00:21:37.800 --> 00:21:41.800]  哥倫多是一個幾有趣的事情
[00:21:41.800 --> 00:21:45.800]  有人說今天如果你去哥倫多這個城去看
[00:21:45.800 --> 00:21:47.800]  他只剩下五萬人口
[00:21:47.800 --> 00:21:49.800]  五萬人很少
[00:21:49.800 --> 00:21:52.800]  可能新加坡兩三條街都五萬人
[00:21:52.800 --> 00:21:53.800]  有些地方
[00:21:53.800 --> 00:21:58.800]  但是在二千年前的哥倫多城
[00:21:58.800 --> 00:22:01.800]  相信我有看過很多不同的估計
[00:22:01.800 --> 00:22:03.800]  因為這些真是靠估的
[00:22:03.800 --> 00:22:05.800]  考古學家聖經學者覺得
[00:22:05.800 --> 00:22:09.800]  有些人最低覺得有二十五萬人
[00:22:09.800 --> 00:22:11.800]  有些人說是四十萬
[00:22:11.800 --> 00:22:14.800]  最高的我看過是八十萬
[00:22:14.800 --> 00:22:17.800]  你想想如果二千年前
[00:22:17.800 --> 00:22:19.800]  二千年前沒有高樓大廈
[00:22:19.800 --> 00:22:22.800]  如果這個城有八十萬人
[00:22:22.800 --> 00:22:25.800]  你想想今天其實比新加坡大
[00:22:25.800 --> 00:22:28.800]  人口的密度可以像香港一樣
[00:22:28.800 --> 00:22:30.800]  因為它不能蓋房子
[00:22:30.800 --> 00:22:33.800]  如果二千年前是四十萬也好五十萬也好
[00:22:33.800 --> 00:22:36.800]  這是一個很巨大很巨大的城市
[00:22:36.800 --> 00:22:39.800]  這個城市怎樣發跡
[00:22:39.800 --> 00:22:41.800]  就是因為它有兩個港口
[00:22:41.800 --> 00:22:44.800]  你知道曾幾何時二千年前沒有飛機
[00:22:44.800 --> 00:22:47.800]  你要運輸要貿易所以需要港口
[00:22:47.800 --> 00:22:48.800]  今天也是這樣
[00:22:48.800 --> 00:22:49.800]  我不知道新加坡歷史
[00:22:49.800 --> 00:22:51.800]  好像新加坡也是靠港口
[00:22:51.800 --> 00:22:53.800]  香港絕對是
[00:22:53.800 --> 00:22:56.800]  因為當時有兩個很大的港口
[00:22:56.800 --> 00:22:57.800]  所以他們錢就很多
[00:22:57.800 --> 00:22:59.800]  因為很多貿易
[00:22:59.800 --> 00:23:03.800]  如果港口多就水手多
[00:23:03.800 --> 00:23:06.800]  水手多就需要什麼多
[00:23:06.800 --> 00:23:08.800]  知不知道
[00:23:08.800 --> 00:23:10.800]  水手多就需要妓女多
[00:23:10.800 --> 00:23:16.800]  所以這個城有很多聖殿
[00:23:16.800 --> 00:23:19.800]  聖殿裏面就有妓女
[00:23:19.800 --> 00:23:22.800]  所以舊時的聖殿是紅燈區
[00:23:22.800 --> 00:23:26.800]  所以哥倫多其中一個名字
[00:23:26.800 --> 00:23:27.800]  我不知道你有沒有聽過
[00:23:27.800 --> 00:23:29.800]  有些人說Corinthian
[00:23:29.800 --> 00:23:30.800]  就是一些東西
[00:23:30.800 --> 00:23:32.800]  Corinthian這個字
[00:23:32.800 --> 00:23:33.800]  變成一個動詞
[00:23:33.800 --> 00:23:36.800]  就是做一些不見得光的東西
[00:23:36.800 --> 00:23:40.800]  行人就是Corinthian
[00:23:40.800 --> 00:23:45.800]  所以這個地方其實和現代很多都市
[00:23:45.800 --> 00:23:46.800]  都是很相似
