
[00:00:00.000 --> 00:00:05.000]  錄音/錄影的版權是屬於基督教宣導會不各堂所有
[00:24:46.000 --> 00:24:47.000]  它是很輕
[00:24:47.000 --> 00:24:50.000]  所以它很容易被風吹散
[00:24:50.000 --> 00:24:52.000]  因為它暗示著惡人
[00:24:52.000 --> 00:24:54.000]  好像康丕那樣
[00:24:54.000 --> 00:24:56.000]  一瞬間就消逝
[00:24:56.000 --> 00:24:57.000]  毫無價值
[00:24:57.000 --> 00:25:00.000]  而他們在一個很關鍵的時刻
[00:25:00.000 --> 00:25:03.000]  這個關鍵時刻就是神去審判人的時候
[00:25:03.000 --> 00:25:06.000]  他們居然是站立不住
[00:25:06.000 --> 00:25:08.000]  同樣地他們在二人的群體裏面
[00:25:08.000 --> 00:25:10.000]  都是站立不住
[00:25:10.000 --> 00:25:13.000]  因為他們不屬於這個群體
[00:25:13.000 --> 00:25:18.000]  所以我們要去反思一個問題
[00:25:18.000 --> 00:25:23.000]  我們是否漸漸地成為了一個掛名的基督徒
[00:25:23.000 --> 00:25:30.000]  我們要小心去審查自己的生命是如何
[00:25:30.000 --> 00:25:34.000]  詩人將這兩幅畫放在我們面前
[00:25:34.000 --> 00:25:40.000]  一個是綠葉常青結滿果子的樹
[00:25:40.000 --> 00:25:42.000]  一個輕飄飄被西走
[00:25:42.000 --> 00:25:46.000]  被一風吹散的一個谷壑
[00:25:46.000 --> 00:25:52.000]  你會想成為一個怎樣的人
[00:25:52.000 --> 00:25:56.000]  這個走福的人是常常憐於主的說話
[00:25:56.000 --> 00:25:59.000]  同時間他不是虛有其表的
[00:25:59.000 --> 00:26:06.000]  他會是結出生命的果子
[00:26:06.000 --> 00:26:10.000]  最後詩人在第六節
[00:26:10.000 --> 00:26:15.000]  他用了兩條道路作為總結
[00:26:15.000 --> 00:26:17.000]  這個道路這個字
[00:26:17.000 --> 00:26:20.000]  在這裏我們見到出現了兩次
[00:26:20.000 --> 00:26:25.000]  他正好是回應我們剛才看的第二節的律法
[00:26:25.000 --> 00:26:28.000]  他同樣地出現了兩次
[00:26:28.000 --> 00:26:30.000]  他暗示什麼呢
[00:26:30.000 --> 00:26:33.000]  是人對律法有不同的態度
[00:26:33.000 --> 00:26:37.000]  會導致有不同生命的經歷和結局
[00:26:37.000 --> 00:26:39.000]  第六節他在這裏說
[00:26:39.000 --> 00:26:42.000]  因為耶和華看顧義人的道路
[00:26:42.000 --> 00:26:46.000]  惡人的道路卻要滅亡
[00:26:46.000 --> 00:26:49.000]  如果你記得我剛剛開始說的時候
[00:26:49.000 --> 00:26:51.000]  第一篇第一個字是什麼
[00:26:51.000 --> 00:26:52.000]  有福
[00:26:52.000 --> 00:26:56.000]  而是詩篇第一篇最後一個字
[00:26:56.000 --> 00:26:57.000]  是滅亡
[00:26:57.000 --> 00:27:01.000]  這裏剛剛成為了一個很強烈的對比
[00:27:01.000 --> 00:27:05.000]  詩人將這兩條路放在我們跟前
[00:27:05.000 --> 00:27:08.000]  他很想問我們一條問題
[00:27:08.000 --> 00:27:13.000]  你究竟選擇走哪一條路
[00:27:13.000 --> 00:27:15.000]  可能你會去想
[00:27:15.000 --> 00:27:20.000]  這樣的時候 神好像是一個很嚴厲的法官
[00:27:20.000 --> 00:27:25.000]  祂好像在威嚇我們去作出一些選擇
[00:27:25.000 --> 00:27:29.000]  但是在第六節這裏有一個很重要的字
[00:27:29.000 --> 00:27:31.000]  看顧
[00:27:31.000 --> 00:27:37.000]  看顧這個字在和修本可以解作「認識」
[00:27:37.000 --> 00:27:41.000]  這個動詞其實是很親切的
[00:27:41.000 --> 00:27:47.000]  它在《春哀求記》第三十三章第十七節說
[00:27:47.000 --> 00:27:51.000]  「我按你的名字認識你」
[00:27:51.000 --> 00:27:53.000]  認識這個字
[00:27:53.000 --> 00:27:56.000]  另外在《新明記》三十四章第十節
[00:27:56.000 --> 00:28:01.000]  「他是耶和華面對面所認識的」
[00:28:01.000 --> 00:28:08.000]  原來看顧這個字帶著一份愛的情懷在當中
[00:28:08.000 --> 00:28:14.000]  而這個看顧並不是頭腦上的一個理念或認識
[00:28:14.000 --> 00:28:19.000]  而這個看顧是我們個人很親身的經歷
[00:28:19.000 --> 00:28:22.000]  可以說是一個很親密的經驗
[00:28:22.000 --> 00:28:26.000]  看顧這個字有另一個更深層的意義
[00:28:26.000 --> 00:28:30.000]  它表示著相交和聯合
[00:28:30.000 --> 00:28:36.000]  神按著你和我個人的名字去認識我們
[00:28:36.000 --> 00:28:41.000]  神就好像那個新郎,我們就是那個新婦
[00:28:41.000 --> 00:28:47.000]  我們和神之間彼此愛慕的關係是很密切的
[00:28:47.000 --> 00:28:51.000]  所以這不是一個威嚇和一個強迫
[00:28:51.000 --> 00:28:54.000]  這是神一個愛的邀請
[00:28:54.000 --> 00:28:57.000]  因為神走過這條路
[00:28:57.000 --> 00:29:01.000]  祂知道這兩條道路的結局是如何
[00:29:01.000 --> 00:29:08.000]  祂是以愛邀請我們選擇走這條「蒙福之路」
[00:29:08.000 --> 00:29:10.000]  所以在第四點
[00:29:10.000 --> 00:29:14.000]  「蒙福的人」我們去回應神愛的邀請
[00:29:14.000 --> 00:29:21.000]  我們選擇走這條「蒙福之路」
[00:29:21.000 --> 00:29:27.000]  最後和大家看一看詩篇第一篇
[00:29:27.000 --> 00:29:31.000]  我們會看到它充滿著很多對比
[00:29:31.000 --> 00:29:33.000]  對比自「義人」、「惡人」
[00:29:33.000 --> 00:29:38.000]  但它強調「有福的人」我們選擇神的律法
[00:29:38.000 --> 00:29:41.000]  我們不選擇惡人的道路
[00:29:41.000 --> 00:29:46.000]  「有福的人」我們好像一棵樹栽在水道旁
[00:29:46.000 --> 00:29:50.000]  我們不像惡人,像康丕一個虛有其表
[00:29:50.000 --> 00:29:52.000]  很容易被風吹散
[00:29:52.000 --> 00:29:55.000]  而是我們選擇走這條路
[00:29:55.000 --> 00:29:57.000]  是因為神愛的邀請
[00:29:57.000 --> 00:30:01.000]  我們知道耶和華看顧「義人」的道路
[00:30:01.000 --> 00:30:06.000]  惡人的道路是必滅亡
[00:30:06.000 --> 00:30:11.000]  最後我們一起重覆看一看剛才我們所聽到的道
[00:30:11.000 --> 00:30:13.000]  我們說「有福的人」
[00:30:13.000 --> 00:30:15.000]  我們的思想要去設防
[00:30:15.000 --> 00:30:18.000]  我們常記三筆
[00:30:18.000 --> 00:30:21.000]  我們要去持守、信靠神
[00:30:21.000 --> 00:30:23.000]  以神的話語為樂
[00:30:23.000 --> 00:30:25.000]  我們也常常憐於主的說話
[00:30:25.000 --> 00:30:27.000]  去結出生命的果子
[00:30:27.000 --> 00:30:31.000]  我們要回應上帝這份愛的邀請
[00:30:31.000 --> 00:30:34.000]  去選擇走這條蒙福之路
[00:30:34.000 --> 00:30:37.000]  最後很想送這幅圖畫給大家
[00:30:37.000 --> 00:30:40.000]  可能你也會在WhatsApp收到過
[00:30:40.000 --> 00:30:46.000]  它是「2026年祝大家福杯滿日」
[00:30:46.000 --> 00:30:51.000]  我們不做一個康丕、很輕飄飄的信徒
[00:30:51.000 --> 00:30:54.000]  而是我們每一個生命都是結滿
[00:30:54.000 --> 00:30:57.000]  神祂自己一個屬靈的果子
[00:30:57.000 --> 00:30:59.000]  讓我們的杯是滿的
[00:30:59.000 --> 00:31:01.000]  讓神閲納我們各人
[00:31:01.000 --> 00:31:04.000]  我也想請大家在新的一年裡
[00:31:04.000 --> 00:31:06.000]  你也向神
[00:31:06.000 --> 00:31:08.000]  在你自己對神的話語上
[00:31:08.000 --> 00:31:09.000]  有些什麼
[00:31:09.000 --> 00:31:10.000]  你自己的心願
[00:31:10.000 --> 00:31:12.000]  你的選擇是什麼
[00:31:12.000 --> 00:31:13.000]  你跟神有個祈禱
[00:31:13.000 --> 00:31:15.000]  接著我們一同禱告
[00:31:21.000 --> 00:31:23.000]  我們一起祈禱吧
[00:31:23.000 --> 00:31:25.000]  主我們很感恩
[00:31:25.000 --> 00:31:27.000]  在新的一年裡
[00:31:27.000 --> 00:31:29.000]  祢將詩篇第一篇
[00:31:29.000 --> 00:31:32.000]  作為禮物去送給我們
[00:31:32.000 --> 00:31:33.000]  神啊
[00:31:33.000 --> 00:31:34.000]  祢讓我們知道
[00:31:34.000 --> 00:31:36.000]  我們在世的時候
[00:31:36.000 --> 00:31:38.000]  主讓我們如何去抗衡
[00:31:38.000 --> 00:31:41.000]  這個世界的思潮和價值觀
[00:31:41.000 --> 00:31:43.000]  主讓我們要去選擇
[00:31:43.000 --> 00:31:44.000]  要去選擇
[00:31:44.000 --> 00:31:45.000]  要去選擇
[00:31:45.000 --> 00:31:46.000]  要選擇
[00:31:46.000 --> 00:31:51.000]  主讓我們如何去抗衡這個世界的思潮和價值觀
[00:31:51.000 --> 00:31:52.000]  主讓我們要去選擇
[00:31:52.000 --> 00:31:55.000]  常常是與你自己的說話去結連
[00:31:55.000 --> 00:31:57.000]  主讓我們都是一群軟弱的人
[00:31:57.000 --> 00:31:58.000]  神啊
[00:31:58.000 --> 00:31:59.000]  求祢去幫助我們
[00:31:59.000 --> 00:32:01.000]  好像詩人這樣說
[00:32:01.000 --> 00:32:04.000]  我們去持續去信靠祢
[00:32:04.000 --> 00:32:06.000]  求祢也去幫助我們
[00:32:06.000 --> 00:32:10.000]  讓我們的心有一個樂於喜悅
[00:32:10.000 --> 00:32:12.000]  去讀你話語的心
[00:32:12.000 --> 00:32:13.000]  神啊
[00:32:13.000 --> 00:32:16.000]  求祢讓我們越讀祢的話
[00:32:16.000 --> 00:32:17.000]  越讀出味道
[00:32:17.000 --> 00:32:19.000]  越喜愛去讀
[00:32:19.000 --> 00:32:21.000]  越是不得不去讀
[00:32:21.000 --> 00:32:22.000]  主啊
[00:32:22.000 --> 00:32:24.000]  求祢也去幫助我們
[00:32:24.000 --> 00:32:25.000]  主讓我們不希望
[00:32:25.000 --> 00:32:27.000]  我們的生命像康培那樣
[00:32:27.000 --> 00:32:29.000]  被風一吹就消散
[00:32:29.000 --> 00:32:32.000]  主讓我們心願在2026年裡
[00:32:32.000 --> 00:32:35.000]  我們各人剛才向祢所祈求的
[00:32:35.000 --> 00:32:38.000]  我們的生命想結出怎樣的果子
[00:32:38.000 --> 00:32:40.000]  求祢去成全
[00:32:40.000 --> 00:32:42.000]  主讓我們知道
[00:32:42.000 --> 00:32:44.000]  祢對我們各人很獨特的
[00:32:44.000 --> 00:32:46.000]  愛的邀請
[00:32:46.000 --> 00:32:49.000]  邀請我們走在祢所為我們各人預備的
[00:32:49.000 --> 00:32:51.000]  蒙福之路上
[00:32:51.000 --> 00:32:52.000]  神啊
[00:32:52.000 --> 00:32:53.000]  求祢幫助我們
[00:32:53.000 --> 00:32:55.000]  讓我們緊握祢的手
[00:32:55.000 --> 00:32:57.000]  與祢去同行
[00:32:57.000 --> 00:32:59.000]  以致到到年終的時候
[00:32:59.000 --> 00:33:00.000]  我們去數算
[00:33:00.000 --> 00:33:03.000]  祢在我們各人生命當中的恩典
[00:33:03.000 --> 00:33:04.000]  我們的祈禱
[00:33:04.000 --> 00:33:06.000]  奉靠主耶穌基督得勝的名字
[00:33:06.000 --> 00:33:07.000]  阿們
