
[00:00:00.000 --> 00:00:05.000]  今日要講的經文是來自瓦戈
[00:19:37.000 --> 00:19:38.000]  華臣
[00:19:38.000 --> 00:19:40.000]  可能大家都熟悉他
[00:19:40.000 --> 00:19:41.000]  華臣
[00:19:41.000 --> 00:19:43.000]  他說今天有個院長叫蔡麗貞
[00:19:43.000 --> 00:19:45.000]  這位女院長
[00:19:45.000 --> 00:19:47.000]  她寫的書其中一部分
[00:19:47.000 --> 00:19:48.000]  她寫了很多東西
[00:19:48.000 --> 00:19:49.000]  其中一
[00:19:49.000 --> 00:19:50.000]  她說雅歌
[00:19:50.000 --> 00:19:54.000]  她說如果你讀這幾節聖經
[00:19:54.000 --> 00:19:58.000]  你不是讀到一種感覺
[00:19:58.000 --> 00:20:01.000]  你對這些經文沒什麼反應
[00:20:01.000 --> 00:20:03.000]  她說你很可能
[00:20:03.000 --> 00:20:05.000]  你不明白她說什麼
[00:20:05.000 --> 00:20:06.000]  如果你明白她說什麼
[00:20:06.000 --> 00:20:08.000]  你應該有反應
[00:20:08.000 --> 00:20:10.000]  你應該自己也會心跳面紅
[00:20:10.000 --> 00:20:11.000]  你應該會這樣的
[00:20:11.000 --> 00:20:13.000]  你讀了這些經文
[00:20:13.000 --> 00:20:17.000]  但原來是很強烈的愛慕
[00:20:17.000 --> 00:20:20.000]  很強烈的感覺
[00:20:20.000 --> 00:20:23.000]  戀愛是叫人
[00:20:23.000 --> 00:20:25.000]  有時候會有點反抗
[00:20:25.000 --> 00:20:28.000]  因為它是一種很強烈的拉力
[00:20:28.000 --> 00:20:30.000]  是神把這一樣東西
[00:20:30.000 --> 00:20:32.000]  放在我們心靈裏面
[00:20:32.000 --> 00:20:36.000]  讓我們裏面能夠被他
[00:20:36.000 --> 00:20:38.000]  即是天人
[00:20:38.000 --> 00:20:39.000]  很強烈的感覺
[00:20:39.000 --> 00:20:41.000]  所以有時候戀愛
[00:20:41.000 --> 00:20:42.000]  是會令到一個人
[00:20:42.000 --> 00:20:45.000]  做一些他平時不會做的事
[00:20:45.000 --> 00:20:49.000]  做一些平時不會做的事
[00:20:49.000 --> 00:20:52.000]  當然那些事有時候不是很好
[00:20:52.000 --> 00:20:55.000]  但戀愛的那種力量就在我們裏面
[00:20:55.000 --> 00:20:57.000]  愛慕原來就是這樣的
[00:20:57.000 --> 00:20:59.000]  男女的愛慕
[00:20:59.000 --> 00:21:01.000]  個原是這樣的
[00:21:01.000 --> 00:21:03.000]  我想就算是
[00:21:03.000 --> 00:21:05.000]  很多人際關係的那種愛
[00:21:05.000 --> 00:21:09.000]  也會帶給我們那種相似的力量
[00:21:09.000 --> 00:21:11.000]  讓我們朝思暮想
[00:21:11.000 --> 00:21:14.000]  想到平時不會做的事
[00:21:14.000 --> 00:21:15.000]  就會做
[00:21:15.000 --> 00:21:16.000]  我經常想起
[00:21:16.000 --> 00:21:17.000]  我看到這裏的時候
[00:21:17.000 --> 00:21:19.000]  想起第一次送花
[00:21:19.000 --> 00:21:22.000]  自己覺得渾身不聚財
[00:21:22.000 --> 00:21:26.000]  但又很想做的那種心情
[00:21:26.000 --> 00:21:28.000]  花墟買一束花
[00:21:28.000 --> 00:21:31.000]  小君在花墟附近
[00:21:31.000 --> 00:21:34.000]  走去附近教書
[00:21:34.000 --> 00:21:35.000]  打算送過去
[00:21:35.000 --> 00:21:36.000]  怎知道又不太懂得買
[00:21:36.000 --> 00:21:37.000]  用報紙包著
[00:21:37.000 --> 00:21:44.000]  那些情景還歷歷在目
[00:21:44.000 --> 00:21:45.000]  就是這樣
[00:21:45.000 --> 00:21:47.000]  平時不會做的事
[00:21:47.000 --> 00:21:48.000]  按自己的性情是不會
[00:21:48.000 --> 00:21:51.000]  但愛就會令我們這樣
[00:21:51.000 --> 00:21:55.000]  當然戀愛會這樣
[00:21:55.000 --> 00:21:56.000]  男女的感情
[00:21:56.000 --> 00:21:58.000]  或者是親情都會這樣
[00:21:58.000 --> 00:22:00.000]  兒子不在香港
[00:22:00.000 --> 00:22:02.000]  第一年我記得他去了加拿大之後
[00:22:02.000 --> 00:22:05.000]  一種很強烈的情有感覺
[00:22:05.000 --> 00:22:06.000]  現在也有的
[00:22:06.000 --> 00:22:07.000]  一看手錶
[00:22:07.000 --> 00:22:08.000]  看今天幾點鐘
[00:22:08.000 --> 00:22:11.000]  腦袋馬上想那邊是幾點鐘
[00:22:11.000 --> 00:22:13.000]  現在是香港時間
[00:22:13.000 --> 00:22:15.000]  早上十點零七分
[00:22:15.000 --> 00:22:16.000]  十七點零七分
[00:22:16.000 --> 00:22:21.000]  那邊是晚上十二點之類
[00:22:21.000 --> 00:22:22.000]  不是八點
[00:22:22.000 --> 00:22:24.000]  我記得在做甚麼呢
[00:22:24.000 --> 00:22:27.000]  應該是剛吃完飯
[00:22:27.000 --> 00:22:28.000]  應該怎樣呢
[00:22:28.000 --> 00:22:29.000]  我就會這樣想
[00:22:29.000 --> 00:22:30.000]  很自然的
[00:22:30.000 --> 00:22:33.000]  那種愛慕
[00:22:33.000 --> 00:22:36.000]  就會令我們不知覺
[00:22:36.000 --> 00:22:38.000]  就會進入那種情感
[00:22:38.000 --> 00:22:40.000]  強烈的牽引裏面
[00:22:40.000 --> 00:22:43.000]  愛是激烈的
[00:22:43.000 --> 00:22:45.000]  激情中
[00:22:45.000 --> 00:22:47.000]  我覺得對神的愛也是這樣的
[00:22:47.000 --> 00:22:49.000]  也可以是這樣的
[00:22:49.000 --> 00:22:51.000]  應該是這樣的
[00:22:51.000 --> 00:22:54.000]  我覺得敬拜的人
[00:22:54.000 --> 00:22:56.000]  比較容易
[00:22:56.000 --> 00:22:59.000]  因為敬拜本身的這種服事
[00:22:59.000 --> 00:23:01.000]  會令人的情感投入
[00:23:01.000 --> 00:23:03.000]  所以在敬拜神的裏面
[00:23:03.000 --> 00:23:05.000]  有時候那種愛神的心
[00:23:05.000 --> 00:23:08.000]  就會容易顯露出來
[00:23:08.000 --> 00:23:11.000]  所以見到台上的人唱詩歌
[00:23:11.000 --> 00:23:13.000]  有些人沒有甚麼表情
[00:23:13.000 --> 00:23:14.000]  但有些人很有表情
[00:23:14.000 --> 00:23:16.000]  有些人是很投入的
[00:23:16.000 --> 00:23:19.000]  你會見到這些表達
[00:23:19.000 --> 00:23:22.000]  是很自然的
[00:23:22.000 --> 00:23:25.000]  我說那種張力是甚麼呢
[00:23:25.000 --> 00:23:27.000]  那種軌跡是甚麼呢
[00:23:27.000 --> 00:23:29.000]  激情中帶有理智
[00:23:29.000 --> 00:23:30.000]  為甚麼呢
[00:23:30.000 --> 00:23:31.000]  因為這段經文
[00:23:31.000 --> 00:23:32.000]  當她說那個女主角
[00:23:32.000 --> 00:23:34.000]  那麼渴望那個男主角
[00:23:34.000 --> 00:23:35.000]  那麼想見到他
[00:23:35.000 --> 00:23:37.000]  那麼想跟他親密的時候
[00:23:37.000 --> 00:23:39.000]  你會發覺他有些東西
[00:23:39.000 --> 00:23:42.000]  他說你的名如同倒出來的香菇
[00:23:42.000 --> 00:23:43.000]  大家留意
[00:23:43.000 --> 00:23:46.000]  你的名如同倒出來的香菇
[00:23:46.000 --> 00:23:47.000]  那麼輕香
[00:23:47.000 --> 00:23:48.000]  有種香味
[00:23:48.000 --> 00:23:49.000]  那些膏油輕香
[00:23:49.000 --> 00:23:50.000]  這個輕香的意思
[00:23:50.000 --> 00:23:51.000]  原本是好的意思
[00:23:51.000 --> 00:23:52.000]  不是只說香味
[00:23:52.000 --> 00:23:53.000]  是好的
[00:23:53.000 --> 00:23:54.000]  為甚麼呢
[00:23:54.000 --> 00:23:55.000]  因為這個名字
[00:23:55.000 --> 00:23:58.000]  這個字是有一個意思
[00:23:58.000 --> 00:24:00.000]  就是在說這個人的名聲
[00:24:00.000 --> 00:24:01.000]  不是只說名字
[00:24:01.000 --> 00:24:02.000]  是說他的名聲
[00:24:02.000 --> 00:24:04.000]  他的名譽
[00:24:04.000 --> 00:24:05.000]  所以
[00:24:05.000 --> 00:24:07.000]  譬如在傳道書
[00:24:07.000 --> 00:24:08.000]  有一個這樣的計算
[00:24:08.000 --> 00:24:09.000]  第七章第一節
[00:24:09.000 --> 00:24:11.000]  有一個這樣的用法
[00:24:11.000 --> 00:24:12.000]  傳道書第七章第一節
[00:24:12.000 --> 00:24:13.000]  那裡說
[00:24:13.000 --> 00:24:17.000]  名譽強如美好的膏油
[00:24:17.000 --> 00:24:18.000]  這個名字
[00:24:18.000 --> 00:24:20.000]  這個名字是一樣的
[00:24:20.000 --> 00:24:21.000]  是同一個字
[00:24:21.000 --> 00:24:23.000]  好像膏油一樣
[00:24:23.000 --> 00:24:24.000]  那麼美好的
[00:24:24.000 --> 00:24:25.000]  那麼好的膏油
[00:24:25.000 --> 00:24:26.000]  有味道的
[00:24:26.000 --> 00:24:27.000]  那些人聞到的
[00:24:27.000 --> 00:24:28.000]  所以就是說
[00:24:28.000 --> 00:24:29.000]  這一位的男主角
[00:24:29.000 --> 00:24:32.000]  不是只是主觀地
[00:24:32.000 --> 00:24:34.000]  那個女主角覺得他很好
[00:24:34.000 --> 00:24:35.000]  很想跟他一起
[00:24:35.000 --> 00:24:36.000]  戀慕他
[00:24:36.000 --> 00:24:37.000]  愛慕他
[00:24:37.000 --> 00:24:38.000]  而是說他有名聲的
[00:24:38.000 --> 00:24:40.000]  他有名譽的
[00:24:40.000 --> 00:24:42.000]  在人的眼中
[00:24:42.000 --> 00:24:43.000]  不只是我說的
[00:24:43.000 --> 00:24:44.000]  在人的眼中
[00:24:44.000 --> 00:24:45.000]  他都是好的
[00:24:45.000 --> 00:24:46.000]  他都是有名望
[00:24:46.000 --> 00:24:47.000]  品性
[00:24:47.000 --> 00:24:48.000]  他的操守
[00:24:48.000 --> 00:24:50.000]  他在人中間的聲譽
[00:24:50.000 --> 00:24:51.000]  都是好的
[00:24:51.000 --> 00:24:52.000]  所以他說
[00:24:52.000 --> 00:24:55.000]  所以眾同類都愛你
[00:24:55.000 --> 00:24:57.000]  在人群中間
[00:24:57.000 --> 00:24:59.000]  他是有一個位置的
[00:24:59.000 --> 00:25:01.000]  所以如果
[00:25:01.000 --> 00:25:03.000]  年輕人不是很多
[00:25:03.000 --> 00:25:05.000]  但是如果你拍拖
[00:25:05.000 --> 00:25:06.000]  你要注意
[00:25:06.000 --> 00:25:07.000]  除了你戀慕他之外
[00:25:07.000 --> 00:25:08.000]  那個人
[00:25:08.000 --> 00:25:09.000]  是一個什麼樣的人
[00:25:09.000 --> 00:25:10.000]  在人群中間
[00:25:10.000 --> 00:25:11.000]  他的表現
[00:25:11.000 --> 00:25:14.000]  這個是值得我們去留意和關心
[00:25:14.000 --> 00:25:16.000]  他不是藏起來的
[00:25:16.000 --> 00:25:18.000]  是一種公開的
[00:25:18.000 --> 00:25:19.000]  一種戀情
[00:25:19.000 --> 00:25:21.000]  那種表達
[00:25:21.000 --> 00:25:26.000]  所以激情裡面
[00:25:26.000 --> 00:25:29.000]  其實是帶有那種理智的
[00:25:29.000 --> 00:25:30.000]  雖然他很激烈
[00:25:30.000 --> 00:25:32.000]  但是他不是盲中中
[00:25:32.000 --> 00:25:35.000]  他不是被愛情沖昏了頭腦
[00:25:35.000 --> 00:25:36.000]  他知道這個人
[00:25:36.000 --> 00:25:37.000]  是一個什麼樣的人
[00:25:37.000 --> 00:25:40.000]  知道他有一個好的明星
[00:25:40.000 --> 00:25:46.000]  如果在淑玲的層面來說
[00:25:46.000 --> 00:25:48.000]  我引申到人神關係
[00:25:48.000 --> 00:25:50.000]  什麼叫激情中有理智
[00:25:50.000 --> 00:25:52.000]  我覺得反而是指什麼呢
[00:25:52.000 --> 00:25:53.000]  我們愛神
[00:25:53.000 --> 00:25:55.000]  那種愛是需要培養的
[00:25:55.000 --> 00:25:57.000]  愛神那種愛慕的心
[00:25:57.000 --> 00:25:58.000]  是需要我們培養的
[00:25:58.000 --> 00:25:59.000]  我們需要被吸引
[00:25:59.000 --> 00:26:02.000]  進入那種和他單獨的關係裡面
[00:26:02.000 --> 00:26:03.000]  但是同時之間
[00:26:03.000 --> 00:26:08.000]  我們也需要對神有一個理智上的認識
[00:26:08.000 --> 00:26:09.000]  對真理
[00:26:09.000 --> 00:26:10.000]  這位神是一個什麼樣的神
[00:26:10.000 --> 00:26:12.000]  是一個怎樣的神
[00:26:12.000 --> 00:26:14.000]  有一個真理的認識
[00:26:14.000 --> 00:26:17.000]  配合那種情感的投入
[00:26:17.000 --> 00:26:25.000]  這就是雅歌這段經文第一段告訴我的理智
[00:26:25.000 --> 00:26:28.000]  那個愛慕是一回事
[00:26:28.000 --> 00:26:29.000]  我自己想想
[00:26:29.000 --> 00:26:31.000]  怎樣幫我自己愛神
[00:26:31.000 --> 00:26:33.000]  經歷神體會神多一點
[00:26:33.000 --> 00:26:35.000]  我想每個人都不一樣
[00:26:35.000 --> 00:26:37.000]  我提供我自己的方法
[00:26:37.000 --> 00:26:39.000]  首詩歌話
[00:26:39.000 --> 00:26:42.000]  女主角用盡她所有的方法
[00:26:42.000 --> 00:26:46.000]  捉角、眉角、嗅覺
[00:26:46.000 --> 00:26:47.000]  還有聽歌
[00:26:47.000 --> 00:26:49.000]  因為她的名字是有聲音的
[00:26:49.000 --> 00:26:50.000]  說出她的名字
[00:26:50.000 --> 00:26:53.000]  所以其實她用盡她全身所有的方式
[00:26:53.000 --> 00:26:57.000]  去表達去愛慕神
[00:26:59.000 --> 00:27:02.000]  不知道你會不會用你整個人
[00:27:02.000 --> 00:27:04.000]  所有你的感官
[00:27:04.000 --> 00:27:05.000]  所有你整個人
[00:27:05.000 --> 00:27:07.000]  去尋求愛慕主
[00:27:07.000 --> 00:27:12.000]  吃飯的時候
[00:27:12.000 --> 00:27:14.000]  食物送過來了
[00:27:14.000 --> 00:27:16.000]  或者你自己煮的
[00:27:16.000 --> 00:27:17.000]  放上桌子
[00:27:17.000 --> 00:27:18.000]  坐下來
[00:27:18.000 --> 00:27:19.000]  聞到那股味道
[00:27:19.000 --> 00:27:20.000]  嘩
[00:27:20.000 --> 00:27:21.000]  好香
[00:27:21.000 --> 00:27:22.000]  這股味道我很喜歡
[00:27:22.000 --> 00:27:24.000]  很適合我
[00:27:24.000 --> 00:27:25.000]  真的好
[00:27:25.000 --> 00:27:26.000]  接著反應是什麼
[00:27:26.000 --> 00:27:27.000]  主真的好
[00:27:27.000 --> 00:27:28.000]  對我真的好
[00:27:28.000 --> 00:27:30.000]  煮的東西可以這麼適合我的口味
[00:27:30.000 --> 00:27:32.000]  令我這麼舒服
[00:27:32.000 --> 00:27:36.000]  令我這個嗅覺可以這麼靈敏
[00:27:36.000 --> 00:27:37.000]  可以聞到
[00:27:37.000 --> 00:27:38.000]  真的好
[00:27:38.000 --> 00:27:39.000]  有些人喜歡吃辣的
[00:27:39.000 --> 00:27:41.000]  這裡有誰喜歡吃辣的
[00:27:41.000 --> 00:27:43.000]  不用這樣舉
[00:27:43.000 --> 00:27:44.000]  我知道很多人都喜歡吃辣的
[00:27:44.000 --> 00:27:45.000]  是不是
[00:27:45.000 --> 00:27:46.000]  麥成光是不是
[00:27:46.000 --> 00:27:52.000]  就是說
[00:27:52.000 --> 00:27:54.000]  那樣東西令你覺得很喜歡
[00:27:54.000 --> 00:27:55.000]  很喜悅的
[00:27:55.000 --> 00:27:57.000]  其實這個可以引你去
[00:27:57.000 --> 00:27:59.000]  對神的那種感謝
[00:27:59.000 --> 00:28:00.000]  那種的
[00:28:00.000 --> 00:28:01.000]  那種的
[00:28:01.000 --> 00:28:02.000]  感恩
[00:28:02.000 --> 00:28:03.000]  這個就是這樣
[00:28:03.000 --> 00:28:04.000]  是不是
[00:28:04.000 --> 00:28:05.000]  我其中有一樣東西
[00:28:05.000 --> 00:28:07.000]  我發覺近一兩年多了很多
[00:28:07.000 --> 00:28:08.000]  就是
[00:28:08.000 --> 00:28:09.000]  我喜歡吃烏冬
[00:28:09.000 --> 00:28:10.000]  自己煮東西的時候
[00:28:10.000 --> 00:28:12.000]  那我吃什麼烏冬呢
[00:28:12.000 --> 00:28:13.000]  我會選那些
[00:28:13.000 --> 00:28:15.000]  暫期那些
[00:28:15.000 --> 00:28:16.000]  冰凍那些
[00:28:16.000 --> 00:28:17.000]  然後怎麼樣呢
[00:28:17.000 --> 00:28:18.000]  我就會
[00:28:18.000 --> 00:28:20.000]  將它放進滾水裡
[00:28:20.000 --> 00:28:21.000]  兩三分鐘
[00:28:21.000 --> 00:28:22.000]  剛剛它解開
[00:28:22.000 --> 00:28:23.000]  鬆了之後
[00:28:23.000 --> 00:28:24.000]  我就撈出來
[00:28:24.000 --> 00:28:25.000]  然後過冷河
[00:28:25.000 --> 00:28:26.000]  冰水淋下去
[00:28:26.000 --> 00:28:27.000]  過冷河
[00:28:27.000 --> 00:28:28.000]  然後才上碗的
[00:28:28.000 --> 00:28:29.000]  有什麼好處呢
[00:28:29.000 --> 00:28:30.000]  吃的時候
[00:28:30.000 --> 00:28:32.000]  嘩
[00:28:32.000 --> 00:28:33.000]  那些煙韌
[00:28:33.000 --> 00:28:34.000]  那些口感
[00:28:34.000 --> 00:28:36.000]  我很喜歡的
[00:28:36.000 --> 00:28:37.000]  很喜歡的
[00:28:37.000 --> 00:28:38.000]  喜歡吃完之後
[00:28:38.000 --> 00:28:40.000]  我以後就不太喜歡吃那些
[00:28:40.000 --> 00:28:41.000]  咬下去軟的那些了
[00:28:41.000 --> 00:28:42.000]  就吃那些了
[00:28:42.000 --> 00:28:43.000]  我覺得咬下去
[00:28:43.000 --> 00:28:44.000]  嘩
[00:28:44.000 --> 00:28:45.000]  好舒服
[00:28:45.000 --> 00:28:46.000]  好煙韌
[00:28:46.000 --> 00:28:47.000]  好有質感
[00:28:47.000 --> 00:28:48.000]  好有口感
[00:28:48.000 --> 00:28:49.000]  不用什麼味道
[00:28:49.000 --> 00:28:50.000]  可以了
[00:28:50.000 --> 00:28:51.000]  我覺得煮真的好
[00:28:51.000 --> 00:28:52.000]  這種感覺
[00:28:52.000 --> 00:28:53.000]  我不知道怎樣形容這種感覺
[00:28:53.000 --> 00:28:54.000]  真的好
[00:28:54.000 --> 00:28:55.000]  煮你創造的裡面
[00:28:55.000 --> 00:28:57.000]  有這種吃的感覺
[00:28:57.000 --> 00:28:59.000]  真的是人生一大快事
[00:28:59.000 --> 00:29:00.000]  所以
[00:29:00.000 --> 00:29:01.000]  一個星期裡面
[00:29:01.000 --> 00:29:03.000]  如果我下午才回來教會
[00:29:03.000 --> 00:29:04.000]  才走的話
[00:29:04.000 --> 00:29:05.000]  通常午餐自己弄
[00:29:05.000 --> 00:29:07.000]  差不多三餐裡面
[00:29:07.000 --> 00:29:09.000]  都是兩餐都吃這些東西
[00:29:09.000 --> 00:29:10.000]  吃感謝神
[00:29:10.000 --> 00:29:11.000]  用我們全身
[00:29:11.000 --> 00:29:13.000]  所以聖經裡面說
[00:29:13.000 --> 00:29:16.000]  你們要盡心盡性盡義盡力
[00:29:16.000 --> 00:29:17.000]  愛著你的神
[00:29:17.000 --> 00:29:18.000]  是這樣說的
[00:29:18.000 --> 00:29:20.000]  盡心盡性盡義盡力
[00:29:20.000 --> 00:29:21.000]  意思就是說你全人投入
[00:29:21.000 --> 00:29:23.000]  用盡你所有的方式
[00:29:23.000 --> 00:29:25.000]  去投入去愛神
[00:29:25.000 --> 00:29:27.000]  我覺得另外一些方法
[00:29:27.000 --> 00:29:29.000]  幫我們去愛慕神
[00:29:29.000 --> 00:29:31.000]  就是你情感觸動的位置
[00:29:31.000 --> 00:29:33.000]  有些人可能聽這些見證
[00:29:33.000 --> 00:29:34.000]  你看這些事件
[00:29:34.000 --> 00:29:35.000]  社會的新聞
[00:29:35.000 --> 00:29:37.000]  或者在家裡日常的中間
[00:29:37.000 --> 00:29:40.000]  有什麼位置令你觸動
[00:29:40.000 --> 00:29:42.000]  有什麼位置令你感覺強烈
[00:29:42.000 --> 00:29:44.000]  我覺得我們會有的
[00:29:44.000 --> 00:29:46.000]  有時候我會聽一些新聞
[00:29:46.000 --> 00:29:47.000]  看到一些報導
[00:29:47.000 --> 00:29:48.000]  在某些位置
[00:29:48.000 --> 00:29:49.000]  哎呀
[00:29:49.000 --> 00:29:50.000]  有個人這樣做
[00:29:50.000 --> 00:29:51.000]  真的好
[00:29:51.000 --> 00:29:53.000]  令到我們很感動
[00:29:53.000 --> 00:29:55.000]  這些位置
[00:29:55.000 --> 00:29:57.000]  其實都是令到我們
[00:29:57.000 --> 00:29:58.000]  可以去投入
[00:29:58.000 --> 00:29:59.000]  在情感裡面
[00:29:59.000 --> 00:30:01.000]  對神的那種愛慕
[00:30:01.000 --> 00:30:02.000]  原來我們的神
[00:30:02.000 --> 00:30:04.000]  是一位這樣的神
[00:30:04.000 --> 00:30:07.000]  我覺得敬拜剛才B仔也好
[00:30:07.000 --> 00:30:09.000]  他開頭的時候說了一句話
[00:30:09.000 --> 00:30:11.000]  他說我們唱的時候
[00:30:11.000 --> 00:30:12.000]  不要只是唱
[00:30:12.000 --> 00:30:13.000]  你要怎樣
[00:30:13.000 --> 00:30:16.000]  你的心和你的口要一樣
[00:30:16.000 --> 00:30:18.000]  你知道你唱的那些東西
[00:30:18.000 --> 00:30:20.000]  真的是你心裡面認同的
[00:30:20.000 --> 00:30:22.000]  我覺得剛才也不錯
[00:30:22.000 --> 00:30:24.000]  雖然不是特別長的時間
[00:30:24.000 --> 00:30:25.000]  但是那些歌
[00:30:25.000 --> 00:30:27.000]  我們也挺熟悉的歌
[00:30:27.000 --> 00:30:28.000]  但是你想一下那些歌詞
[00:30:28.000 --> 00:30:30.000]  是不是真的你唱的時候
[00:30:30.000 --> 00:30:33.000]  你真的願意萬民都來敬拜著呢
[00:30:33.000 --> 00:30:35.000]  平時你是不是這樣想的呢
[00:30:35.000 --> 00:30:38.000]  這是不是你能夠認同阿門
[00:30:38.000 --> 00:30:41.000]  我覺得幫我們在敬拜裡面投入
[00:30:41.000 --> 00:30:43.000]  在那個愛慕裡面
[00:30:43.000 --> 00:30:44.000]  這個培養
[00:30:44.000 --> 00:30:46.000]  我覺得這個是我們可以做的
[00:30:46.000 --> 00:30:50.000]  愛慕在人的層面
[00:30:50.000 --> 00:30:52.000]  在神的層面
[00:30:52.000 --> 00:30:55.000]  是包括了激情裡面有理智
[00:30:55.000 --> 00:30:57.000]  下面那段
[00:30:57.000 --> 00:30:59.000]  第五節到第八節
[00:30:59.000 --> 00:31:01.000]  我想說第二個軌跡是什麼呢
[00:31:01.000 --> 00:31:03.000]  原來在愛慕中間
[00:31:03.000 --> 00:31:05.000]  是有矛盾的
[00:31:05.000 --> 00:31:07.000]  我說矛盾
[00:31:07.000 --> 00:31:09.000]  不過又可以被肯定
[00:31:09.000 --> 00:31:10.000]  很複雜的
[00:31:10.000 --> 00:31:12.000]  原來愛慕
[00:31:12.000 --> 00:31:13.000]  人神都是這樣的
[00:31:13.000 --> 00:31:14.000]  人與人之間
[00:31:14.000 --> 00:31:15.000]  人與神之間
[00:31:15.000 --> 00:31:16.000]  既有矛盾
[00:31:16.000 --> 00:31:17.000]  但是同時間
[00:31:17.000 --> 00:31:19.000]  都需要被肯定
[00:31:19.000 --> 00:31:20.000]  為什麼呢
[00:31:20.000 --> 00:31:21.000]  他說什麼呢
[00:31:21.000 --> 00:31:22.000]  他說
[00:31:22.000 --> 00:31:24.000]  耶路撒冷的眾女子
[00:31:24.000 --> 00:31:25.000]  我雖然黑
[00:31:25.000 --> 00:31:26.000]  她卻瘦美
[00:31:26.000 --> 00:31:27.000]  你看看她有什麼感覺
[00:31:27.000 --> 00:31:28.000]  你感受一下她
[00:31:28.000 --> 00:31:31.000]  她說自己皮膚黑
[00:31:31.000 --> 00:31:34.000]  你覺得她的感覺好還是不好
[00:31:34.000 --> 00:31:37.000]  你喜歡皮膚黑的女士們嗎
[00:31:37.000 --> 00:31:40.000]  不同的文化就不同的看法
[00:31:40.000 --> 00:31:41.000]  歐洲人
[00:31:41.000 --> 00:31:42.000]  那些白皮膚的人
[00:31:42.000 --> 00:31:43.000]  就喜歡曬黑她
[00:31:43.000 --> 00:31:45.000]  古銅色
[00:31:45.000 --> 00:31:47.000]  但是一般東方人
[00:31:47.000 --> 00:31:48.000]  中國人
[00:31:48.000 --> 00:31:50.000]  都會覺得白皮膚是好的
[00:31:50.000 --> 00:31:51.000]  我昨晚說錯了
[00:31:51.000 --> 00:31:52.000]  白就是白醜
[00:31:52.000 --> 00:31:54.000]  就是三醜
[00:31:54.000 --> 00:31:58.000]  白皮膚是很好的
[00:31:58.000 --> 00:32:01.000]  所以他說她曬黑了
[00:32:01.000 --> 00:32:02.000]  所以後面說
[00:32:02.000 --> 00:32:04.000]  不要因日頭把我曬黑
[00:32:04.000 --> 00:32:05.000]  又輕看你我
[00:32:05.000 --> 00:32:08.000]  好像她對於自己是怎樣的人
[00:32:08.000 --> 00:32:10.000]  她有一種矛盾
[00:32:10.000 --> 00:32:12.000]  我這麼黑
[00:32:12.000 --> 00:32:14.000]  你不要這樣看我
[00:32:14.000 --> 00:32:15.000]  不要輕看我
[00:32:15.000 --> 00:32:16.000]  為什麼我這麼黑
[00:32:16.000 --> 00:32:18.000]  就因為我的哥哥不太好
[00:32:18.000 --> 00:32:21.000]  叫我去曬葡萄園
[00:32:21.000 --> 00:32:23.000]  我這個葡萄園就沒有得曬
[00:32:23.000 --> 00:32:24.000]  是借遇
[00:32:24.000 --> 00:32:26.000]  這個葡萄園是說她的身體
[00:32:26.000 --> 00:32:27.000]  後面經文有說到
[00:32:27.000 --> 00:32:30.000]  其實我要幫她做那些看守的工作
[00:32:30.000 --> 00:32:32.000]  幫她管理這個園
[00:32:32.000 --> 00:32:34.000]  弄到我的鼻子都曬黑了
[00:32:34.000 --> 00:32:35.000]  我自己的身體
[00:32:35.000 --> 00:32:37.000]  這個葡萄園反而照顧不了
[00:32:37.000 --> 00:32:38.000]  黑了
[00:32:38.000 --> 00:32:39.000]  我雖然黑
[00:32:39.000 --> 00:32:40.000]  不過她說我是瘦美
[00:32:40.000 --> 00:32:41.000]  我是美的
[00:32:41.000 --> 00:32:42.000]  這樣肯定
[00:32:42.000 --> 00:32:43.000]  是不是很矛盾
[00:32:43.000 --> 00:32:44.000]  即是說
[00:32:44.000 --> 00:32:47.000]  面對一個愛情人的時候
[00:32:47.000 --> 00:32:49.000]  可能我的自我評量
[00:32:49.000 --> 00:32:51.000]  是很複雜的
[00:32:51.000 --> 00:32:53.000]  我不知道大家
[00:32:53.000 --> 00:32:57.000]  你在愛情的歷史裡面
[00:32:57.000 --> 00:32:59.000]  有沒有這樣的經歷
[00:32:59.000 --> 00:33:02.000]  當在步入真的談戀愛的時候
[00:33:02.000 --> 00:33:03.000]  那種過程裡面
[00:33:03.000 --> 00:33:05.000]  有時候對自己有一種肯定
[00:33:05.000 --> 00:33:07.000]  有時候對自己有一種否定
[00:33:07.000 --> 00:33:10.000]  她是不是真的喜歡我呢
[00:33:10.000 --> 00:33:14.000]  她會不會因為某些事情而不喜歡我呢
[00:33:14.000 --> 00:33:17.000]  這個女主角提出這個觀點
[00:33:17.000 --> 00:33:18.000]  矛盾
[00:33:18.000 --> 00:33:20.000]  她對自己有一種肯定
[00:33:20.000 --> 00:33:22.000]  但同時間有一種否定
[00:33:22.000 --> 00:33:24.000]  不肯定
[00:33:24.000 --> 00:33:27.000]  所以在第七節
[00:33:27.000 --> 00:33:28.000]  她就說
[00:33:28.000 --> 00:33:30.000]  我心所愛的求你告訴我
[00:33:30.000 --> 00:33:32.000]  告訴我什麼
[00:33:32.000 --> 00:33:34.000]  你在何處牧羊
[00:33:34.000 --> 00:33:35.000]  我想找你
[00:33:35.000 --> 00:33:37.000]  你中午很曬的時候
