
[00:00:00.000 --> 00:00:03.400]  今日同大家開始睇個C篇第八篇
[00:14:03.400 --> 00:14:05.400]  我唔做啦咁呀
[00:14:05.400 --> 00:14:07.400]  但係神對我哋嘅愛呢
[00:14:07.400 --> 00:14:09.400]  係神主動嘅添
[00:14:09.400 --> 00:14:11.400]  聖經講呢個愛係神主動嘅
[00:14:11.400 --> 00:14:13.400]  神主動去尋找
[00:14:13.400 --> 00:14:15.400]  嗰啲失喪嘅人係咪
[00:14:15.400 --> 00:14:17.400]  神主動去猜派佢嘅兒子
[00:14:17.400 --> 00:14:19.400]  嚟到呢個世上成為一個人
[00:14:19.400 --> 00:14:23.400]  去成就呢個救恩
[00:14:23.400 --> 00:14:25.400]  去offer畀我哋
[00:14:25.400 --> 00:14:27.400]  我哋要揀㗎
[00:14:27.400 --> 00:14:29.400]  我哋嘅救恩係揀㗎
[00:14:29.400 --> 00:14:31.400]  有得揀㗎有得揀㗎
[00:14:31.400 --> 00:14:33.400]  你可以拒絕神㗎神將自己
[00:14:33.400 --> 00:14:35.400]  自限咗㗎呢樣嘢真係
[00:14:35.400 --> 00:14:37.400]  不可思議呀神係
[00:14:37.400 --> 00:14:39.400]  萬王之王萬主之主
[00:14:39.400 --> 00:14:41.400]  係宇宙中全能者
[00:14:41.400 --> 00:14:43.400]  佢嘅旨意你可以
[00:14:43.400 --> 00:14:45.400]  拒絕咩
[00:14:45.400 --> 00:14:47.400]  當一個人得到
[00:14:47.400 --> 00:14:49.400]  救恩嘅時候係嗰個人
[00:14:49.400 --> 00:14:51.400]  要自己主動嘅願意去接受
[00:14:51.400 --> 00:14:53.400]  去認罪悔改接受呢
[00:14:53.400 --> 00:14:55.400]  個救恩呢樣嘢真係
[00:14:55.400 --> 00:14:57.400]  好不可思議
[00:14:57.400 --> 00:14:59.400]  所以喺呢度耶穌話
[00:14:59.400 --> 00:15:01.400]  我們的主呀主就係主
[00:15:01.400 --> 00:15:03.400]  在而佢愛我哋係用
[00:15:03.400 --> 00:15:05.400]  一個納約嘅
[00:15:05.400 --> 00:15:07.400]  嗱如果我同你納約
[00:15:07.400 --> 00:15:09.400]  有時可以逼
[00:15:09.400 --> 00:15:11.400]  contract㗎係咪呀可以取消嘅
[00:15:11.400 --> 00:15:13.400]  但係神主動同我哋納約
[00:15:13.400 --> 00:15:15.400]  我講畀你聽
[00:15:15.400 --> 00:15:17.400]  神係唔會去break呢個contract㗎
[00:15:17.400 --> 00:15:19.400]  神係唔會break呢個contract
[00:15:19.400 --> 00:15:21.400]  因為佢主動同我哋納約
[00:15:21.400 --> 00:15:23.400]  再加埋神係
[00:15:23.400 --> 00:15:25.400]  無所不知㗎嘛係咪呀
[00:15:25.400 --> 00:15:27.400]  佢唔用無所不能
[00:15:27.400 --> 00:15:29.400]  去強迫你納約
[00:15:29.400 --> 00:15:31.400]  但係當神去offer畀我哋嘅時候
[00:15:31.400 --> 00:15:33.400]  而我哋願意去接受
[00:15:33.400 --> 00:15:35.400]  救恩嘅時候
[00:15:35.400 --> 00:15:37.400]  所以耶穌話誰也不能
[00:15:37.400 --> 00:15:39.400]  從我手裏面將我嘅羊奪去
[00:15:39.400 --> 00:15:41.400]  冇人
[00:15:41.400 --> 00:15:43.400]  佢仲要講多句喎耶穌話
[00:15:43.400 --> 00:15:45.400]  父係畀我帶嘅
[00:15:45.400 --> 00:15:47.400]  誰也不能將呢一個
[00:15:47.400 --> 00:15:49.400]  喺我手裏面奪去
[00:15:49.400 --> 00:15:51.400]  跟住你話牧師咁點解會
[00:15:51.400 --> 00:15:53.400]  副聖子聖靈三位一體嘅神
[00:15:53.400 --> 00:15:55.400]  咁點解教一教又父係畀我帶呀
[00:15:55.400 --> 00:15:57.400]  呢啲就異端會問嘅
[00:15:57.400 --> 00:15:59.400]  我最近喺office度
[00:15:59.400 --> 00:16:01.400]  星期二呀上個星期二呀
[00:16:01.400 --> 00:16:03.400]  坐呀坐突然間office人打打畀我
[00:16:03.400 --> 00:16:05.400]  有個女仔林小姐
[00:16:05.400 --> 00:16:07.400]  我問佢吖嘛
[00:16:07.400 --> 00:16:09.400]  林小姐佢係姓林嘅
[00:16:09.400 --> 00:16:11.400]  佢話先生
[00:16:11.400 --> 00:16:13.400]  請問你想唔想聽吓
[00:16:13.400 --> 00:16:15.400]  點樣可以喺聖經裏面得到
[00:16:15.400 --> 00:16:17.400]  呢一個係好消息呀
[00:16:17.400 --> 00:16:19.400]  咁喎
[00:16:19.400 --> 00:16:21.400]  嘩咁熱心
[00:16:21.400 --> 00:16:25.400]  梗係唔係我哋真理基石浸信會嘅弟兄姊妹啦
[00:16:25.400 --> 00:16:27.400]  係咪
[00:16:27.400 --> 00:16:29.400]  call call 喎
[00:16:29.400 --> 00:16:31.400]  我話你講俾我聽吓啦
[00:16:31.400 --> 00:16:33.400]  跟住我同佢有個對話
[00:16:33.400 --> 00:16:35.400]  你知牧師會點嘅啦
[00:16:35.400 --> 00:16:37.400]  講得唔夠三句呢
[00:16:37.400 --> 00:16:39.400]  我係牧師嚟嘅係浸信會牧師嚟嘅
[00:16:39.400 --> 00:16:43.400]  遲啲先同你講
[00:16:43.400 --> 00:16:45.400]  end up 佢話畀我聽
[00:16:45.400 --> 00:16:47.400]  我初初以為係嗰啲咩
[00:16:47.400 --> 00:16:49.400]  咩咩咩東方閃電呀
[00:16:49.400 --> 00:16:51.400]  即係我以為係嗰啲
[00:16:51.400 --> 00:16:53.400]  因為即係好無呀
[00:16:53.400 --> 00:16:55.400]  即係匿咁講吓
[00:16:55.400 --> 00:16:57.400]  原來佢係耶和華見證人喎
[00:16:57.400 --> 00:16:59.400]  佢仲話
[00:16:59.400 --> 00:17:01.400]  我問你教會係邊呀
[00:17:01.400 --> 00:17:03.400]  火炭黃河之樂路吓嘛
[00:17:03.400 --> 00:17:05.400]  我飛鴻都去過嗰間嘅
[00:17:05.400 --> 00:17:07.400]  跟住我同佢傾囉
[00:17:07.400 --> 00:17:09.400]  傾吓
[00:17:09.400 --> 00:17:11.400]  關於道聖父聖子聖靈啦
[00:17:11.400 --> 00:17:13.400]  咁佢就向我挑戰喎
[00:17:13.400 --> 00:17:15.400]  三位一睇聖經冇㗎
[00:17:15.400 --> 00:17:17.400]  咁樣講
[00:17:17.400 --> 00:17:19.400]  咁我同佢傾啦
[00:17:19.400 --> 00:17:21.400]  有機會同大家
[00:17:21.400 --> 00:17:23.400]  我因為呢個緣故呢
[00:17:23.400 --> 00:17:25.400]  我又去做一啲嘅研究
[00:17:25.400 --> 00:17:27.400]  咁遲啲呢我都會
[00:17:27.400 --> 00:17:29.400]  講完詩篇呢我都同大家去講一講呢一個
[00:17:29.400 --> 00:17:31.400]  三位一體
[00:17:31.400 --> 00:17:33.400]  特別關於到耶穌
[00:17:33.400 --> 00:17:35.400]  咁呀
[00:17:35.400 --> 00:17:37.400]  真係時間關係
[00:17:37.400 --> 00:17:39.400]  咁呢我又跟住我又糟蹋
[00:17:39.400 --> 00:17:41.400]  我嗰個飛鴻啦叫糟蹋啫
[00:17:41.400 --> 00:17:43.400]  我又即刻同佢講
[00:17:43.400 --> 00:17:45.400]  咩咩咩係你教會嘅
[00:17:45.400 --> 00:17:47.400]  香港人佢就係菲律賓人
[00:17:47.400 --> 00:17:49.400]  唔同嗰個時段嘅
[00:17:49.400 --> 00:17:51.400]  佢用Tagalog嘅
[00:17:51.400 --> 00:17:53.400]  Tagalog就係非洲
[00:17:53.400 --> 00:17:55.400]  菲律賓嘅嘢嘅話叫Tagalog
[00:17:55.400 --> 00:17:57.400]  有英文有Tagalog
[00:17:57.400 --> 00:17:59.400]  唔係大家樂呀Tagalog
[00:17:59.400 --> 00:18:01.400]  同埋呢仲有廣東話三唐崇拜嘅
[00:18:01.400 --> 00:18:03.400]  嘩幾勁呀
[00:18:03.400 --> 00:18:05.400]  我直情摸到佢嗰個教會嘅門口度影咗相
[00:18:05.400 --> 00:18:07.400]  跟住畀我飛鴻睇
[00:18:07.400 --> 00:18:09.400]  我問佢你教會幾多號呀
[00:18:09.400 --> 00:18:11.400]  我唔知喎
[00:18:11.400 --> 00:18:13.400]  你唔知我有方法㗎嘛
[00:18:13.400 --> 00:18:15.400]  跟住問呀
[00:18:15.400 --> 00:18:17.400]  知唔知邊度有教會
[00:18:17.400 --> 00:18:19.400]  呢度指我指我
[00:18:19.400 --> 00:18:21.400]  結果畀我去到佢嗰個教會門口直情有埋個教會個名啦
[00:18:21.400 --> 00:18:23.400]  冇搵錯啦我影幅相Send畀我
[00:18:23.400 --> 00:18:25.400]  飛鴻
[00:18:25.400 --> 00:18:27.400]  佢話你去過個教會呀
[00:18:27.400 --> 00:18:29.400]  七號落路下
[00:18:29.400 --> 00:18:31.400]  又攞個七字
[00:18:31.400 --> 00:18:39.400]  耶和華呢個名
[00:18:39.400 --> 00:18:41.400]  我哋睇睇耶和華呢個名
[00:18:41.400 --> 00:18:43.400]  原文呢個名
[00:18:43.400 --> 00:18:45.400]  好重要同大家要去分享下
[00:18:45.400 --> 00:18:47.400]  原文直譯係咩呢
[00:18:47.400 --> 00:18:49.400]  呢個名原文如果將呢個字
[00:18:49.400 --> 00:18:51.400]  耶華呢個名呀
[00:18:51.400 --> 00:18:53.400]  直譯係咩意思呢
[00:18:53.400 --> 00:18:55.400]  我就是那位我是
[00:18:55.400 --> 00:18:57.400]  講完睇住咩呢
[00:18:57.400 --> 00:18:59.400]  我就是
[00:18:59.400 --> 00:19:01.400]  那位我是
[00:19:01.400 --> 00:19:03.400]  咁即係咩意思啫
[00:19:03.400 --> 00:19:05.400]  我就是
[00:19:05.400 --> 00:19:07.400]  即係我就是
[00:19:07.400 --> 00:19:09.400]  嗰個
[00:19:09.400 --> 00:19:11.400]  原來呢個嘅意思呢
[00:19:11.400 --> 00:19:13.400]  就係咩呀
[00:19:13.400 --> 00:19:15.400]  若非我就不是神
[00:19:15.400 --> 00:19:17.400]  我就是
[00:19:17.400 --> 00:19:19.400]  我是
[00:19:19.400 --> 00:19:21.400]  如果唔係呢
[00:19:21.400 --> 00:19:23.400]  就唔係我是
[00:19:23.400 --> 00:19:25.400]  我知道你哋實亂㗎
[00:19:25.400 --> 00:19:27.400]  唔緊要㗎
[00:19:27.400 --> 00:19:29.400]  我冇Expect你一講會明㗎
[00:19:29.400 --> 00:19:31.400]  我都睇咗好多年諗咗好耐
[00:19:31.400 --> 00:19:33.400]  再加再研究
[00:19:33.400 --> 00:19:35.400]  我先至又明多啲
[00:19:37.400 --> 00:19:39.400]  我就是獨一嘅神
[00:19:39.400 --> 00:19:41.400]  我就是那位
[00:19:41.400 --> 00:19:43.400]  那位即係話我是
[00:19:43.400 --> 00:19:45.400]  即係話喺呢個
[00:19:45.400 --> 00:19:47.400]  宇宙當中
[00:19:47.400 --> 00:19:49.400]  唯一個能夠可以合格
[00:19:49.400 --> 00:19:51.400]  係稱為獨一嘅
[00:19:51.400 --> 00:19:53.400]  真神呢
[00:19:53.400 --> 00:19:55.400]  佢就係稱自己係咩呀
[00:19:55.400 --> 00:19:57.400]  I am
[00:19:57.400 --> 00:19:59.400]  咁咩意思啫
[00:19:59.400 --> 00:20:01.400]  I am 喎
[00:20:01.400 --> 00:20:03.400]  I am 係一個咩嘅文法呀
[00:20:03.400 --> 00:20:05.400]  英文嚟講
[00:20:05.400 --> 00:20:07.400]  佢唔係喺現在式
[00:20:07.400 --> 00:20:09.400]  佢唔係I was 佢唔係I will
[00:20:09.400 --> 00:20:11.400]  佢係I am
[00:20:11.400 --> 00:20:13.400]  所以喺神學上呢
[00:20:13.400 --> 00:20:15.400]  有人俾一個名稱英文可以做咩
[00:20:15.400 --> 00:20:17.400]  Eternal I am
[00:20:17.400 --> 00:20:19.400]  係永恆嘅
[00:20:19.400 --> 00:20:21.400]  我是
[00:20:21.400 --> 00:20:23.400]  即係話
[00:20:23.400 --> 00:20:25.400]  喺無論乜嘢嘅時間裏面
[00:20:25.400 --> 00:20:27.400]  神都係I am
[00:20:27.400 --> 00:20:29.400]  喺過去嚟講
[00:20:29.400 --> 00:20:31.400]  I am
[00:20:31.400 --> 00:20:33.400]  喺現在嚟講
[00:20:33.400 --> 00:20:35.400]  去到將來嚟講
[00:20:35.400 --> 00:20:37.400]  佢仍然可以話I am
[00:20:37.400 --> 00:20:39.400]  即係話佢從永恆到永恆
[00:20:39.400 --> 00:20:41.400]  佢都係一個Present tense
[00:20:41.400 --> 00:20:43.400]  複雜咗少少
[00:20:43.400 --> 00:20:45.400]  唔緊要呀
[00:20:45.400 --> 00:20:47.400]  我覺得我都需要同你哋講一講
[00:20:47.400 --> 00:20:49.400]  明得幾多就幾多
[00:20:49.400 --> 00:20:51.400]  唔明就唔明
[00:20:51.400 --> 00:20:53.400]  唔緊要
[00:20:53.400 --> 00:20:55.400]  慢慢去咀咀佢
[00:20:55.400 --> 00:20:57.400]  所以佢話呢
[00:20:57.400 --> 00:20:59.400]  我係獨一嘅神
[00:20:59.400 --> 00:21:01.400]  I am that I am
[00:21:01.400 --> 00:21:03.400]  永恆嗰個嘅
[00:21:03.400 --> 00:21:05.400]  I am 我就係嗰個永恆嘅
[00:21:05.400 --> 00:21:07.400]  我是
[00:21:07.400 --> 00:21:09.400]  喺希伯來嘅文法中表達咗
[00:21:09.400 --> 00:21:11.400]  神係過去係現在係
[00:21:11.400 --> 00:21:13.400]  未來也繼續係
[00:21:13.400 --> 00:21:15.400]  我問你
[00:21:15.400 --> 00:21:17.400]  被創造嘅可唔可以
[00:21:17.400 --> 00:21:19.400]  我過去係現在係將來都係呀
[00:21:19.400 --> 00:21:21.400]  係唔可以囉
[00:21:21.400 --> 00:21:23.400]  係咪呀
[00:21:23.400 --> 00:21:25.400]  我哋每一個人都有個出生日期
[00:21:25.400 --> 00:21:27.400]  唔使講年份
[00:21:27.400 --> 00:21:29.400]  你幾多月幾多號出世
[00:21:29.400 --> 00:21:31.400]  3月3
[00:21:31.400 --> 00:21:33.400]  咁好嘅
[00:21:33.400 --> 00:21:35.400]  佢唔係1933年3月3
[00:21:35.400 --> 00:21:37.400]  係1973年3月3號出世
[00:21:37.400 --> 00:21:39.400]  我睇佢樣似啦
[00:21:39.400 --> 00:21:41.400]  佢係咪有一個
[00:21:41.400 --> 00:21:43.400]  出生日期呀
[00:21:43.400 --> 00:21:45.400]  73年係咪
[00:21:45.400 --> 00:21:47.400]  19喎
[00:21:47.400 --> 00:21:49.400]  唔係17喎又唔係18又唔係20喎
[00:21:49.400 --> 00:21:51.400]  19喎
[00:21:51.400 --> 00:21:53.400]  73年喎3月3號係咪
[00:21:53.400 --> 00:21:55.400]  3月3號之前佢係邊呀
[00:21:55.400 --> 00:21:57.400]  IQ
[00:21:57.400 --> 00:21:59.400]  IQ題嚟㗎佢係邊呀
[00:21:59.400 --> 00:22:01.400]  係阿媽個肚裏面囉
[00:22:01.400 --> 00:22:03.400]  係咪呀
[00:22:03.400 --> 00:22:05.400]  起碼懷胎10月呀7月呀
[00:22:05.400 --> 00:22:07.400]  係咪呀
[00:22:07.400 --> 00:22:09.400]  5個月都可能得
[00:22:09.400 --> 00:22:11.400]  咁但係如果問你71年佢係邊呀
[00:22:11.400 --> 00:22:13.400]  71年係邊
[00:22:13.400 --> 00:22:15.400]  好難答畀你聽
[00:22:15.400 --> 00:22:17.400]  所以曾經係有一個時間佢唔存在
[00:22:17.400 --> 00:22:19.400]  可以咁講係咪呀
[00:22:19.400 --> 00:22:21.400]  所以一個人呀
[00:22:21.400 --> 00:22:23.400]  或者隻貓呀或者好似
[00:22:23.400 --> 00:22:25.400]  呢個咪
[00:22:25.400 --> 00:22:27.400]  其實咩咁麻煩
[00:22:27.400 --> 00:22:29.400]  呢個咪咪得囉
[00:22:29.400 --> 00:22:31.400]  係有一個時候佢唔存在嘅啱唔啱
[00:22:31.400 --> 00:22:33.400]  佢有一個
[00:22:33.400 --> 00:22:35.400]  manufacture date嘅啱唔啱呀
[00:22:35.400 --> 00:22:37.400]  係咪呀
[00:22:37.400 --> 00:22:39.400]  所有被創造嘅嘢
[00:22:39.400 --> 00:22:41.400]  都有一個
[00:22:41.400 --> 00:22:43.400]  開始
[00:22:43.400 --> 00:22:45.400]  都有一個
[00:22:45.400 --> 00:22:47.400]  現在嘅係咪而家個咪仲喺度用緊
[00:22:47.400 --> 00:22:49.400]  用得㗎係咪呀仲現在
[00:22:49.400 --> 00:22:51.400]  但係難保佢
[00:22:51.400 --> 00:22:53.400]  明日就唔用得囉
[00:22:53.400 --> 00:22:55.400]  或者爛咗木屍
[00:22:55.400 --> 00:22:57.400]  或者係十年後呢個咪仲用唔用得呢
[00:22:57.400 --> 00:23:01.400]  我話畀你聽呀用得都唔用呀
[00:23:01.400 --> 00:23:03.400]  仲使咪嘅咩將來
[00:23:03.400 --> 00:23:05.400]  仲要揸支嘢
[00:23:05.400 --> 00:23:07.400]  咁麻煩嘅咩
[00:23:07.400 --> 00:23:09.400]  係咪呀大家明唔明我想講乜嘢呀
[00:23:09.400 --> 00:23:11.400]  但係唯一嘅
[00:23:11.400 --> 00:23:13.400]  係可以
[00:23:13.400 --> 00:23:15.400]  有資格話
[00:23:15.400 --> 00:23:17.400]  我以前喺度
[00:23:17.400 --> 00:23:19.400]  而家喺度將來喺度
[00:23:19.400 --> 00:23:21.400]  甚至都從聖經嚟講
[00:23:21.400 --> 00:23:23.400]  係Alpha and Omega
[00:23:23.400 --> 00:23:25.400]  即係永恆嘅開始
[00:23:25.400 --> 00:23:27.400]  永恆嘅結束係喺度
[00:23:27.400 --> 00:23:29.400]  所以喺啟示錄
[00:23:29.400 --> 00:23:31.400]  你講個詩篇又講啟示錄嘅
[00:23:31.400 --> 00:23:33.400]  講嚟講都講唔完啦
[00:23:33.400 --> 00:23:35.400]  無辦法啦聖經就係咁貫通㗎嘛
[00:23:35.400 --> 00:23:37.400]  啟示錄耶穌基督就係咩呀
[00:23:37.400 --> 00:23:39.400]  就係嗰個Alpha and Omega啱唔啱
[00:23:39.400 --> 00:23:41.400]  天父神係咩又係Alpha and Omega
[00:23:41.400 --> 00:23:43.400]  啱唔啱耶穌基督係個始
[00:23:43.400 --> 00:23:45.400]  係個中啱唔啱天父又係被
[00:23:45.400 --> 00:23:47.400]  稱為係個始係個中啱唔啱
[00:23:47.400 --> 00:23:49.400]  耶穌基督被稱為我係首先嘅係末後嘅
[00:23:49.400 --> 00:23:51.400]  啱唔啱但係天父神係冇被
[00:23:51.400 --> 00:23:53.400]  稱為首先末後嘅喎
[00:23:53.400 --> 00:23:55.400]  吓你話咁點搞呀牧師
[00:23:55.400 --> 00:23:57.400]  唔使驚
[00:23:57.400 --> 00:23:59.400]  因為喺呢個耳塞雅書
[00:23:59.400 --> 00:24:01.400]  41章44章第48章
[00:24:01.400 --> 00:24:03.400]  喺舊約神就自稱
[00:24:03.400 --> 00:24:05.400]  我係嗰個首先係末後嘅
[00:24:05.400 --> 00:24:07.400]  所以睇到嘛原來我哋嘅
[00:24:07.400 --> 00:24:09.400]  主耶穌基督神嘅兒子
[00:24:09.400 --> 00:24:11.400]  同埋呢個天父神
[00:24:11.400 --> 00:24:13.400]  呢個創造宇宙萬物嘅
[00:24:13.400 --> 00:24:15.400]  獨一嘅真神
[00:24:15.400 --> 00:24:17.400]  係一齊都係qualify
[00:24:17.400 --> 00:24:19.400]  話係首先係末後
[00:24:19.400 --> 00:24:21.400]  係永恆嘅存在
[00:24:21.400 --> 00:24:23.400]  所以有唔少嘅學者
[00:24:23.400 --> 00:24:25.400]  呢個都係幾正統嘅
[00:24:25.400 --> 00:24:27.400]  原來耶穌
[00:24:27.400 --> 00:24:29.400]  耶穌
[00:24:29.400 --> 00:24:31.400]  就是耶和華
[00:24:31.400 --> 00:24:33.400]  呢個呢就神學上啦
[00:24:33.400 --> 00:24:35.400]  有啲人贊成有啲人唔贊成
[00:24:35.400 --> 00:24:37.400]  不過呢我聽得唔少嘅幾正統嘅
[00:24:37.400 --> 00:24:39.400]  神學家佢係咁講
[00:24:39.400 --> 00:24:41.400]  因為耶和華呢個名嘅含義
[00:24:41.400 --> 00:24:43.400]  係咩呢就係話咩呀
[00:24:43.400 --> 00:24:45.400]  就係嗰個
[00:24:45.400 --> 00:24:47.400]  自有永有嘅存在
[00:24:47.400 --> 00:24:49.400]  而自有嘅意思係咩呀
[00:24:49.400 --> 00:24:51.400]  即是不是被創造
[00:24:51.400 --> 00:24:53.400]  出來的
[00:24:53.400 --> 00:24:55.400]  係永恆裏面已經存在
[00:24:55.400 --> 00:24:59.400]  好啦所以係呢度黎講呢
[00:24:59.400 --> 00:25:01.400]  就係神係過去嘅
[00:25:01.400 --> 00:25:03.400]  係現在嘅係未來嘅繼續是
[00:25:03.400 --> 00:25:05.400]  表示神是永存嘅
[00:25:05.400 --> 00:25:07.400]  係自有永有的點解我哋嘅中文聖經
[00:25:07.400 --> 00:25:09.400]  和合本將嗰個
[00:25:09.400 --> 00:25:11.400]  I am that I am
[00:25:11.400 --> 00:25:13.400]  我就是那
[00:25:13.400 --> 00:25:15.400]  我是亦都做
[00:25:15.400 --> 00:25:17.400]  自有永有呢何來會有
[00:25:17.400 --> 00:25:19.400]  個自有永有亦都出嚟呢
[00:25:19.400 --> 00:25:21.400]  點解會亦都自有永有呢
[00:25:21.400 --> 00:25:23.400]  呢個係一個翻譯
[00:25:23.400 --> 00:25:25.400]  而呢個翻譯呢係一個
[00:25:25.400 --> 00:25:27.400]  解釋唔知你明唔明我講乜嘢
[00:25:27.400 --> 00:25:29.400]  所有嘅
[00:25:29.400 --> 00:25:31.400]  翻譯係解釋嚟嘅
[00:25:31.400 --> 00:25:33.400]  嗱咩叫翻譯係解釋呢
[00:25:33.400 --> 00:25:35.400]  譬如
[00:25:35.400 --> 00:25:37.400]  我話
[00:25:37.400 --> 00:25:39.400]  Gentleman 英文嚟嘅係咪呀
[00:25:39.400 --> 00:25:41.400]  咁中文係咩呀
[00:25:41.400 --> 00:25:43.400]  做咩呀
[00:25:43.400 --> 00:25:45.400]  君子係咪呀係咪可以譯做君子呀
[00:25:45.400 --> 00:25:47.400]  可以譯做君子嘅係咪呀
[00:25:47.400 --> 00:25:49.400]  係咪除咗君子有冇第二個咩呀
[00:25:49.400 --> 00:25:51.400]  先生
[00:25:51.400 --> 00:25:53.400]  都得嘅係咪呀咁呀Lady
[00:25:53.400 --> 00:25:55.400]  女士係咪呀即係你去廁所呢
[00:25:55.400 --> 00:25:57.400]  Gentleman 佢有啲
[00:25:57.400 --> 00:25:59.400]  有啲有寫㗎
[00:25:59.400 --> 00:26:01.400]  其實點解Gentleman
[00:26:01.400 --> 00:26:03.400]  叫做君子或者叫先生啫
[00:26:03.400 --> 00:26:05.400]  或者叫男士啫
[00:26:05.400 --> 00:26:07.400]  君子
[00:26:07.400 --> 00:26:09.400]  先生男士全部都係一個
[00:26:09.400 --> 00:26:11.400]  翻係一個解釋嚟嘅
[00:26:11.400 --> 00:26:13.400]  將呢個字解釋咗俾你咁解嘅啫
[00:26:13.400 --> 00:26:15.400]  但係有時都唔知
[00:26:15.400 --> 00:26:17.400]  點譯喎好似
[00:26:17.400 --> 00:26:19.400]  Taxi Taxi 就係的士
[00:26:19.400 --> 00:26:21.400]  係咪呀的士係咪一個
[00:26:21.400 --> 00:26:23.400]  解釋嚟嘅唔係囉只不過
[00:26:23.400 --> 00:26:25.400]  Taxi 用廣東話
[00:26:25.400 --> 00:26:27.400]  講叫的士係咪
[00:26:27.400 --> 00:26:29.400]  反而普通話叫咩呀
[00:26:29.400 --> 00:26:31.400]  出租車嗰個呢
[00:26:31.400 --> 00:26:33.400]  就反而就貼切啲
[00:26:33.400 --> 00:26:35.400]  出租車的士係咪出租呀
[00:26:35.400 --> 00:26:37.400]  佢唔係免費畀你坐㗎嘛
[00:26:37.400 --> 00:26:39.400]  係咪佢出租嘅嘛
[00:26:39.400 --> 00:26:41.400]  嗰個係一個解釋
[00:26:41.400 --> 00:26:43.400]  所以呢當
[00:26:43.400 --> 00:26:45.400]  聖經中文聖經
[00:26:45.400 --> 00:26:47.400]  要將呢個耶和華呢個
[00:26:47.400 --> 00:26:49.400]  希伯來文嘅字
[00:26:49.400 --> 00:26:51.400]  當然從原文嗰度翻譯出嚟啦
[00:26:51.400 --> 00:26:53.400]  佢想譯出嘅係個意思
[00:26:53.400 --> 00:26:55.400]  出嚟呢佢解釋咗佢
[00:26:55.400 --> 00:26:57.400]  就係咩啦佢就係話
[00:26:57.400 --> 00:26:59.400]  自有永有嘅
[00:26:59.400 --> 00:27:01.400]  因為佢如果係神嘅時候
[00:27:01.400 --> 00:27:03.400]  佢係咪自有呀如果有創造
[00:27:03.400 --> 00:27:05.400]  佢嗰個嗰個係神你唔係神啦
[00:27:05.400 --> 00:27:07.400]  係咪所以神一定
[00:27:07.400 --> 00:27:09.400]  by definition佢係從永恆
[00:27:09.400 --> 00:27:11.400]  再去永恆都存在嘅啱唔啱
[00:27:11.400 --> 00:27:13.400]  如果佢係
[00:27:13.400 --> 00:27:15.400]  有開始咗呢個宇宙脈脈
[00:27:15.400 --> 00:27:17.400]  佢先存在嘅咁創造嗰個宇宙脈脈
[00:27:17.400 --> 00:27:19.400]  嗰個就係神佢唔係神嚟㗎喎
[00:27:19.400 --> 00:27:21.400]  所以中文譯佢做自有永有呢
[00:27:21.400 --> 00:27:23.400]  都係合適嘅
[00:27:23.400 --> 00:27:25.400]  但係唔係一個真正
[00:27:25.400 --> 00:27:27.400]  嘅翻譯係一個解釋嚟嘅
[00:27:27.400 --> 00:27:29.400]  好啦
[00:27:29.400 --> 00:27:31.400]  跟住落去呢個名嘅意思
[00:27:31.400 --> 00:27:33.400]  係咩呢個名嘅意思呢就係
[00:27:33.400 --> 00:27:35.400]  一個係即係
[00:27:35.400 --> 00:27:37.400]  你個名係神嘅啟示係
[00:27:37.400 --> 00:27:39.400]  希伯來文化裏面特別呢就係
[00:27:39.400 --> 00:27:41.400]  個名字呢就係代表咗
[00:27:41.400 --> 00:27:43.400]  一個人嘅本質同埋嘅特性
[00:27:43.400 --> 00:27:45.400]  其實我哋中國人
[00:27:45.400 --> 00:27:47.400]  改名都係啦
[00:27:47.400 --> 00:27:49.400]  國華你有冇
[00:27:49.400 --> 00:27:51.400]  問過你爸爸或者媽媽或者阿爺
[00:27:51.400 --> 00:27:53.400]  點解改你做國華
[00:27:53.400 --> 00:27:55.400]  冇呀冇呀
[00:27:55.400 --> 00:27:57.400]  我解比你聽點解
[00:27:57.400 --> 00:27:59.400]  國呀梗係國家啦啱唔啱呀
[00:27:59.400 --> 00:28:01.400]  華係咩呀
[00:28:01.400 --> 00:28:03.400]  中華民國嘅兒女
[00:28:03.400 --> 00:28:05.400]  即係我作㗎啦呢個
[00:28:05.400 --> 00:28:07.400]  合理呀係咪
[00:28:07.400 --> 00:28:09.400]  你個仔叫咩呀我都唔記得
[00:28:09.400 --> 00:28:11.400]  吓
[00:28:11.400 --> 00:28:13.400]  側林呀
[00:28:13.400 --> 00:28:17.400]  點解要有個側字係咪排行呀
[00:28:17.400 --> 00:28:19.400]  側字喎
[00:28:19.400 --> 00:28:21.400]  即係企埋一邊
[00:28:21.400 --> 00:28:23.400]  個林係邊個林呀
[00:28:23.400 --> 00:28:25.400]  呢樣嘢真係好考起喎
[00:28:25.400 --> 00:28:27.400]  我個姐夫叫側林
[00:28:27.400 --> 00:28:29.400]  企埋一邊
[00:28:29.400 --> 00:28:31.400]  佢真㗎佢叫鄭側立
[00:28:31.400 --> 00:28:33.400]  好似側粒咁呀
[00:28:33.400 --> 00:28:35.400]  好彩你唔係叫佢側粒
[00:28:35.400 --> 00:28:37.400]  姐係你個仔開舖頭
[00:28:37.400 --> 00:28:39.400]  側粒咁呀
