
[00:00:00.000 --> 00:00:04.000]  今日的講題是「明日復明日」
[00:14:42.960 --> 00:14:44.960]  不知道,都是這樣
[00:14:44.960 --> 00:14:46.960]  (蟋蟀叫聲)
[00:14:46.960 --> 00:14:48.960]  話說
[00:14:48.960 --> 00:14:50.960]  蟋蟀很喜歡唱歌
[00:14:50.960 --> 00:14:52.960]  為什麼說它叫呢
[00:14:52.960 --> 00:14:54.960]  其實它是唱歌
[00:14:54.960 --> 00:14:56.960]  在夏天的時候
[00:14:56.960 --> 00:14:58.960]  蟋蟀就很悠遊自在
[00:14:58.960 --> 00:15:00.960]  享受這個大自然
[00:15:00.960 --> 00:15:02.960]  一邊唱歌,一邊叫
[00:15:02.960 --> 00:15:04.960]  但螞蟻一早起來
[00:15:04.960 --> 00:15:06.960]  就開始工作
[00:15:06.960 --> 00:15:08.960]  找東西吃
[00:15:08.960 --> 00:15:10.960]  找東西吃
[00:15:10.960 --> 00:15:12.960]  還要把蟋蟀藏起來
[00:15:12.960 --> 00:15:14.960]  這個蟋蟀見到螞蟻
[00:15:14.960 --> 00:15:16.960]  螞蟻大哥你怎麼這麼傻
[00:15:16.960 --> 00:15:18.960]  好像我一樣
[00:15:18.960 --> 00:15:20.960]  先唱歌
[00:15:20.960 --> 00:15:22.960]  先看看世界
[00:15:22.960 --> 00:15:24.960]  看看有多少花草,多美麗
[00:15:24.960 --> 00:15:26.960]  但螞蟻
[00:15:26.960 --> 00:15:28.960]  依然沒有聽蟋蟀說
[00:15:28.960 --> 00:15:30.960]  它只是繼續
[00:15:30.960 --> 00:15:32.960]  從早到晚拿東西吃
[00:15:32.960 --> 00:15:35.960]  搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀搬呀
[00:15:35.960 --> 00:15:37.960]  就是這樣
[00:15:37.960 --> 00:15:39.960]  蟋蟀見到它
[00:15:39.960 --> 00:15:41.960]  真傻,這麼笨
[00:15:41.960 --> 00:15:43.960]  為什麼要找這麼多東西吃
[00:15:43.960 --> 00:15:45.960]  螞蟻就告訴它
[00:15:45.960 --> 00:15:47.960]  因為冬天來的時候
[00:15:47.960 --> 00:15:49.960]  太冷了
[00:15:49.960 --> 00:15:51.960]  我們找不到東西吃
[00:15:51.960 --> 00:15:53.960]  所以我現在要找東西吃
[00:15:53.960 --> 00:15:55.960]  冬天來冬天先算了
[00:15:55.960 --> 00:15:57.960]  現在先玩玩
[00:15:57.960 --> 00:15:59.960]  結果
[00:15:59.960 --> 00:16:01.960]  大家就知道
[00:16:01.960 --> 00:16:03.960]  冬天完結秋天來了
[00:16:03.960 --> 00:16:05.960]  冬天都來了
[00:16:05.960 --> 00:16:07.960]  雪又下了
[00:16:07.960 --> 00:16:09.960]  結果沒有東西吃
[00:16:09.960 --> 00:16:11.960]  很慘
[00:16:11.960 --> 00:16:13.960]  但它看到螞蟻
[00:16:13.960 --> 00:16:15.960]  螞蟻家裡真好,這麼多東西吃
[00:16:15.960 --> 00:16:17.960]  故事還沒完,大家上網找
[00:16:17.960 --> 00:16:19.960]  因為後文跟我無關,不說了
[00:16:19.960 --> 00:16:21.960]  其實這段經文
[00:16:21.960 --> 00:16:23.960]  都是說螞蟻
[00:16:23.960 --> 00:16:25.960]  說它在夏天的時候
[00:16:25.960 --> 00:16:27.960]  預備食物
[00:16:27.960 --> 00:16:29.960]  在收割的時候
[00:16:29.960 --> 00:16:31.960]  拿多點糧食
[00:16:31.960 --> 00:16:33.960]  說什麼呢?
[00:16:33.960 --> 00:16:35.960]  不是說它只會死做爛做
[00:16:35.960 --> 00:16:37.960]  不是說它冬天做
[00:16:37.960 --> 00:16:39.960]  而是它知道冬天
[00:16:39.960 --> 00:16:41.960]  它受不起這麼冷
[00:16:41.960 --> 00:16:43.960]  找不到東西吃
[00:16:43.960 --> 00:16:45.960]  所以它把握在夏天
[00:16:45.960 --> 00:16:47.960]  還有機會
[00:16:47.960 --> 00:16:49.960]  拿多點糧食的時候
[00:16:49.960 --> 00:16:51.960]  它拿了
[00:16:51.960 --> 00:16:53.960]  是說機會
[00:16:53.960 --> 00:16:55.960]  是說不要拖延
[00:16:55.960 --> 00:16:57.960]  聖經這裡說
[00:16:57.960 --> 00:16:59.960]  這麼多人,似乎說它懶
[00:16:59.960 --> 00:17:01.960]  不做事
[00:17:01.960 --> 00:17:03.960]  不僅如此,聖經說的
[00:17:03.960 --> 00:17:05.960]  懶惰可以說
[00:17:05.960 --> 00:17:07.960]  坐著不動
[00:17:07.960 --> 00:17:09.960]  就不是懶
[00:17:09.960 --> 00:17:11.960]  坐著不動,背後原來是一種
[00:17:11.960 --> 00:17:13.960]  拖延
[00:17:13.960 --> 00:17:15.960]  行動緩慢
[00:17:15.960 --> 00:17:17.960]  猶如不決
[00:17:17.960 --> 00:17:19.960]  《史詩記》第十八章第九節
[00:17:19.960 --> 00:17:21.960]  曾經用過這個字
[00:17:21.960 --> 00:17:23.960]  但它不是翻譯做懶惰
[00:17:23.960 --> 00:17:25.960]  是翻譯做靜坐不動
[00:17:25.960 --> 00:17:27.960]  就是當時彈的支派
[00:17:27.960 --> 00:17:29.960]  進入迦南地
[00:17:29.960 --> 00:17:31.960]  有五個探子進去窺探那個地方
[00:17:31.960 --> 00:17:33.960]  不是若舒雅那件事
[00:17:33.960 --> 00:17:35.960]  它看到很好
[00:17:35.960 --> 00:17:37.960]  就回來匯報
[00:17:37.960 --> 00:17:39.960]  我們上去攻擊他們
[00:17:39.960 --> 00:17:41.960]  我們已經窺探了那個地方
[00:17:41.960 --> 00:17:43.960]  看到那個地很好
[00:17:43.960 --> 00:17:47.960]  你們為什麼坐著不動
[00:17:47.960 --> 00:17:49.960]  要急速前往
[00:17:49.960 --> 00:17:51.960]  北那地為業
[00:17:51.960 --> 00:17:53.960]  不可延遲
[00:17:55.960 --> 00:17:57.960]  所以我們很清楚
[00:17:57.960 --> 00:17:59.960]  看到針研的作者
[00:17:59.960 --> 00:18:01.960]  和編輯一起
[00:18:01.960 --> 00:18:03.960]  一而再再而三地
[00:18:03.960 --> 00:18:05.960]  警告那些懶惰人
[00:18:05.960 --> 00:18:07.960]  要在螞蟻身上學習
[00:18:07.960 --> 00:18:09.960]  不是叫他們勤力工作
[00:18:09.960 --> 00:18:11.960]  做到死為止
[00:18:11.960 --> 00:18:15.960]  只是趁還有機會的時候
[00:18:15.960 --> 00:18:17.960]  就要行動
[00:18:17.960 --> 00:18:19.960]  不要拖延
[00:18:19.960 --> 00:18:21.960]  因為如果螞蟻拖延
[00:18:21.960 --> 00:18:23.960]  不在夏天的時候儲備食物
[00:18:23.960 --> 00:18:25.960]  冬天來它就沒機會了
[00:18:25.960 --> 00:18:27.960]  現在我們就說有九天天氣預測
[00:18:27.960 --> 00:18:29.960]  可以知道大概下個星期天氣是怎樣
[00:18:29.960 --> 00:18:33.960]  你可以拿些厚衣服出來嗎
[00:18:33.960 --> 00:18:37.960]  有些時候我們不知道
[00:18:37.960 --> 00:18:39.960]  危險何時來
[00:18:39.960 --> 00:18:41.960]  困難何時來
[00:18:41.960 --> 00:18:43.960]  我們要做好準備
[00:18:43.960 --> 00:18:45.960]  不要拖延
[00:18:45.960 --> 00:18:47.960]  所以兩個比喻
[00:18:47.960 --> 00:18:49.960]  或者兩段經文的重點
[00:18:49.960 --> 00:18:51.960]  加在一起
[00:18:51.960 --> 00:18:53.960]  我們可以很清楚看到
[00:18:53.960 --> 00:18:55.960]  針研的作者告訴我們
[00:18:55.960 --> 00:18:58.960]  把握自救的機會
[00:18:58.960 --> 00:19:00.960]  把握活命的機會
[00:19:00.960 --> 00:19:03.960]  就好像鳥和鳥兒
[00:19:03.960 --> 00:19:06.960]  把握可以逃出生天的機會
[00:19:06.960 --> 00:19:08.960]  就好像螞蟻一樣
[00:19:08.960 --> 00:19:10.960]  把握還可以在夏天
[00:19:10.960 --> 00:19:12.960]  我們嬌徒說
[00:19:12.960 --> 00:19:15.960]  趁著白日還可以工作的時候我們就做了
[00:19:15.960 --> 00:19:17.960]  但我們又細心想
[00:19:17.960 --> 00:19:19.960]  好吧,就把握機會
[00:19:19.960 --> 00:19:21.960]  人為何要把握機會呢
[00:19:21.960 --> 00:19:24.960]  或者人為何要把握這些活命的機會呢
[00:19:24.960 --> 00:19:27.960]  人有甚麼危險呢
[00:19:27.960 --> 00:19:30.960]  或者在這大段經文裏面
[00:19:30.960 --> 00:19:33.960]  究竟人面對著甚麼危險
[00:19:33.960 --> 00:19:37.960]  以致我們要把握逃命的機會呢
[00:19:37.960 --> 00:19:39.960]  我們繼續看下去
[00:19:39.960 --> 00:19:42.960]  六章第十二至第十九節
[00:19:42.960 --> 00:19:44.960]  是一個大段落
[00:19:44.960 --> 00:19:46.960]  不過也可以分為兩段
[00:19:46.960 --> 00:19:48.960]  我們一起讀一下
[00:19:48.960 --> 00:19:50.960]  一二三
[00:19:50.960 --> 00:19:51.960]  無賴的惡徒
[00:19:51.960 --> 00:19:53.960]  行動就用乖僻的口
[00:19:53.960 --> 00:19:55.960]  用眼全神
[00:19:55.960 --> 00:19:57.960]  用腳示意
[00:19:57.960 --> 00:19:59.960]  用指點或心中乖僻
[00:19:59.960 --> 00:20:01.960]  嘗試惡謀
[00:20:01.960 --> 00:20:03.960]  暴散紛爭
[00:20:03.960 --> 00:20:06.960]  所以災難必忽然臨到他身
[00:20:06.960 --> 00:20:08.960]  他必傾黑敗壞
[00:20:08.960 --> 00:20:10.960]  無法可治
[00:20:10.960 --> 00:20:12.960]  六章十二至
[00:20:12.960 --> 00:20:14.960]  講的無賴的惡徒
[00:20:14.960 --> 00:20:16.960]  或者我們講無賴的惡徒
[00:20:16.960 --> 00:20:20.960]  希伯來文是用兩個詞語
[00:20:20.960 --> 00:20:22.960]  罵了兩次
[00:20:22.960 --> 00:20:24.960]  無用的人 邪惡的人
[00:20:24.960 --> 00:20:26.960]  怎樣無用 怎樣罵他們邪惡
[00:20:26.960 --> 00:20:29.960]  連續講了七樣東西
[00:20:29.960 --> 00:20:31.960]  行動他們是用乖僻的口
[00:20:31.960 --> 00:20:33.960]  即是說他們惹是生非
[00:20:33.960 --> 00:20:36.960]  用眼全神是說他們鬼鬼祟祟
[00:20:36.960 --> 00:20:38.960]  他們用腳示意
[00:20:38.960 --> 00:20:40.960]  是說他們輕飄浮躁
[00:20:40.960 --> 00:20:42.960]  用指點或指手畫腳
[00:20:42.960 --> 00:20:44.960]  心中乖僻是心術不正
[00:20:44.960 --> 00:20:46.960]  嘗試惡謀
[00:20:46.960 --> 00:20:48.960]  是說他們滿腦子歪念
[00:20:48.960 --> 00:20:50.960]  暴散紛爭
[00:20:50.960 --> 00:20:52.960]  即是挑撥離間
[00:20:52.960 --> 00:20:54.960]  這些都是惡行
[00:20:54.960 --> 00:20:56.960]  惡行一會兒講結果
[00:20:56.960 --> 00:20:58.960]  第十五節留待一會兒講
[00:20:58.960 --> 00:21:00.960]  去到第十六第十七節
[00:21:00.960 --> 00:21:02.960]  和第十八第十九節的時候
[00:21:02.960 --> 00:21:04.960]  出現耶和華
[00:21:04.960 --> 00:21:06.960]  我們一起讀
[00:21:06.960 --> 00:21:08.960]  四節的經文
[00:21:08.960 --> 00:21:10.960]  預備一二三
[00:21:10.960 --> 00:21:12.960]  耶和華所幸護的有六樣
[00:21:12.960 --> 00:21:14.960]  其他心所憎惡的共有七樣
[00:21:14.960 --> 00:21:16.960]  就是高傲的眼
[00:21:16.960 --> 00:21:18.960]  煞放的視
[00:21:18.960 --> 00:21:20.960]  流無辜人血的手
[00:21:20.960 --> 00:21:22.960]  圖謀惡計的心
[00:21:22.960 --> 00:21:24.960]  非跑行惡的腳
[00:21:24.960 --> 00:21:26.960]  吐謊言的假見證
[00:21:26.960 --> 00:21:28.960]  並抵輕中暴散紛爭的人
[00:21:28.960 --> 00:21:32.960]  六和七
[00:21:32.960 --> 00:21:34.960]  我們嘗試數究竟六樣還是七樣呢
[00:21:34.960 --> 00:21:38.960]  你會發現最後是數到七樣的
[00:21:38.960 --> 00:21:40.960]  差不多了
[00:21:40.960 --> 00:21:42.960]  高傲的眼講人好高冒遠
[00:21:42.960 --> 00:21:44.960]  煞放的視
[00:21:44.960 --> 00:21:46.960]  講人不講真話
[00:21:46.960 --> 00:21:48.960]  流無辜人血的手
[00:21:48.960 --> 00:21:50.960]  滿手掩滿著鮮血
[00:21:50.960 --> 00:21:52.960]  圖謀惡計的心
[00:21:52.960 --> 00:21:54.960]  講人心懷鬼胎
[00:21:54.960 --> 00:21:56.960]  非跑行惡的腳
[00:21:56.960 --> 00:21:58.960]  講人快速行惡的厭恥
[00:21:58.960 --> 00:22:00.960]  吐謊言的假見證
[00:22:00.960 --> 00:22:02.960]  同樣都是謊話連篇
[00:22:02.960 --> 00:22:04.960]  又是用這個結束
[00:22:04.960 --> 00:22:06.960]  暴散紛爭
[00:22:06.960 --> 00:22:08.960]  抵輕中挑撥離間
[00:22:08.960 --> 00:22:10.960]  六樣七樣
[00:22:10.960 --> 00:22:12.960]  是閃族語言
[00:22:12.960 --> 00:22:14.960]  常用的一句
[00:22:14.960 --> 00:22:16.960]  講說話的特徵
[00:22:16.960 --> 00:22:18.960]  要來數點
[00:22:18.960 --> 00:22:20.960]  強調
[00:22:20.960 --> 00:22:22.960]  在這裡數點
[00:22:22.960 --> 00:22:24.960]  強調上帝不喜歡的事
[00:22:24.960 --> 00:22:26.960]  如果我們有這些印象
[00:22:26.960 --> 00:22:28.960]  讀過阿摩斯書
[00:22:28.960 --> 00:22:30.960]  他會罵
[00:22:30.960 --> 00:22:32.960]  當時不同國家的人是甚麼
[00:22:32.960 --> 00:22:34.960]  三番四次
[00:22:34.960 --> 00:22:36.960]  罵人
[00:22:36.960 --> 00:22:38.960]  你三番四次這樣做
[00:22:38.960 --> 00:22:40.960]  即是甚麼
[00:22:40.960 --> 00:22:42.960]  經常這樣做
[00:22:42.960 --> 00:22:44.960]  多而又多
[00:22:44.960 --> 00:22:46.960]  有時我們會這樣說
[00:22:46.960 --> 00:22:48.960]  你一而再再而三
[00:22:48.960 --> 00:22:50.960]  是有那種強調的語氣
[00:22:50.960 --> 00:22:52.960]  在這裡數
[00:22:52.960 --> 00:22:54.960]  在這裡數
[00:22:54.960 --> 00:22:56.960]  上帝不喜歡的事
[00:22:56.960 --> 00:22:58.960]  你會見到很多重複
[00:22:58.960 --> 00:23:00.960]  有些重複的出現是甚麼
[00:23:00.960 --> 00:23:02.960]  除了重複出現的結果
[00:23:02.960 --> 00:23:04.960]  挑撥離間
[00:23:04.960 --> 00:23:06.960]  腳和心
[00:23:06.960 --> 00:23:08.960]  如果我們有心思細密
[00:23:08.960 --> 00:23:10.960]  有多點印象
[00:23:10.960 --> 00:23:12.960]  其實真言前文
[00:23:12.960 --> 00:23:14.960]  第五章之前
[00:23:14.960 --> 00:23:16.960]  都有出現
[00:23:16.960 --> 00:23:18.960]  惡人是怎樣用他們的眼、腳、心
[00:23:18.960 --> 00:23:20.960]  來做壞事
[00:23:20.960 --> 00:23:22.960]  上帝不喜悅的
[00:23:22.960 --> 00:23:24.960]  我們看第十五字
[00:23:24.960 --> 00:23:26.960]  結果會是怎樣
[00:23:26.960 --> 00:23:28.960]  所以災難會忽然臨到他的身上
[00:23:28.960 --> 00:23:30.960]  他必傾刻敗壞
[00:23:30.960 --> 00:23:32.960]  無法可治
[00:23:34.960 --> 00:23:36.960]  如果推翻上前
[00:23:36.960 --> 00:23:38.960]  不像螞蟻一樣
[00:23:38.960 --> 00:23:40.960]  兩代人
[00:23:40.960 --> 00:23:42.960]  繼續會怎樣
[00:23:42.960 --> 00:23:44.960]  那些貧窮會急速來到
[00:23:44.960 --> 00:23:46.960]  好像賊人一樣
[00:23:46.960 --> 00:23:48.960]  賊來的時候都不通知你
[00:23:48.960 --> 00:23:50.960]  好像拿兵器的人
[00:23:50.960 --> 00:23:52.960]  拿兵器說的是甚麼
[00:23:52.960 --> 00:23:54.960]  敵人
[00:23:54.960 --> 00:23:56.960]  敵人會說準備好了嗎
[00:23:56.960 --> 00:23:58.960]  我又說我們打戰爭的時候
[00:23:58.960 --> 00:24:00.960]  不知道打到第幾個局
[00:24:00.960 --> 00:24:02.960]  我們還在商量
[00:24:02.960 --> 00:24:04.960]  他已經叫我們開始了
[00:24:04.960 --> 00:24:06.960]  所以我們在一個洞裡
[00:24:06.960 --> 00:24:08.960]  對著有兩個敵人
[00:24:08.960 --> 00:24:10.960]  對方的
[00:24:10.960 --> 00:24:12.960]  將我們原本打算做死
[00:24:12.960 --> 00:24:14.960]  已經射死了
[00:24:14.960 --> 00:24:16.960]  因為我們未準備好
[00:24:16.960 --> 00:24:18.960]  他不會通知我們開槍
[00:24:18.960 --> 00:24:20.960]  我們要把握那些機會
[00:24:20.960 --> 00:24:22.960]  隨時準備好
[00:24:22.960 --> 00:24:24.960]  把握機會隨時準備好
[00:24:24.960 --> 00:24:26.960]  是甚麼呢
[00:24:26.960 --> 00:24:28.960]  就是遠離這些惡事
[00:24:28.960 --> 00:24:30.960]  因為上帝不喜歡
[00:24:30.960 --> 00:24:32.960]  六章第一節
[00:24:32.960 --> 00:24:34.960]  直到第十九節
[00:24:34.960 --> 00:24:36.960]  四段的經文
[00:24:36.960 --> 00:24:38.960]  或者叫三段的經文
[00:24:38.960 --> 00:24:40.960]  加起來
[00:24:40.960 --> 00:24:42.960]  我們就明白原來
[00:24:42.960 --> 00:24:44.960]  作者兼讀者
[00:24:44.960 --> 00:24:46.960]  編者
[00:24:46.960 --> 00:24:48.960]  很想提醒我們
[00:24:48.960 --> 00:24:50.960]  看的人
[00:24:50.960 --> 00:24:52.960]  兩樣很重要的事情
[00:24:52.960 --> 00:24:54.960]  趁著還有機會
[00:24:54.960 --> 00:24:56.960]  就要救自己
[00:24:56.960 --> 00:24:58.960]  是從那些惡行當中
[00:24:58.960 --> 00:25:00.960]  來救自己
[00:25:00.960 --> 00:25:02.960]  因為上帝憎惡人恨惡
[00:25:02.960 --> 00:25:04.960]  而他一旦懲罰
[00:25:04.960 --> 00:25:06.960]  我們又錯過了
[00:25:06.960 --> 00:25:08.960]  自救的機會
[00:25:08.960 --> 00:25:10.960]  後果
[00:25:10.960 --> 00:25:12.960]  就可以很嚴重
[00:25:12.960 --> 00:25:14.960]  我都是用這個訊息
[00:25:14.960 --> 00:25:16.960]  來勉勵我們弟兄姊妹
[00:25:16.960 --> 00:25:18.960]  要珍惜
[00:25:18.960 --> 00:25:20.960]  及時悔改的機會
[00:25:20.960 --> 00:25:22.960]  不要以為
[00:25:22.960 --> 00:25:24.960]  剛才數那七樣
[00:25:24.960 --> 00:25:26.960]  再數七樣只是微小
[00:25:26.960 --> 00:25:28.960]  不是微小的惡行
[00:25:28.960 --> 00:25:30.960]  在上帝眼中
[00:25:30.960 --> 00:25:32.960]  是嚴重的惡事
[00:25:32.960 --> 00:25:34.960]  我們不可以掉以輕心
[00:25:34.960 --> 00:25:36.960]  不要以為一些惡行
[00:25:36.960 --> 00:25:38.960]  沒有什麼問題
[00:25:38.960 --> 00:25:40.960]  哪怕丁點兒的貪心
[00:25:40.960 --> 00:25:42.960]  哪怕一個
[00:25:42.960 --> 00:25:44.960]  我們覺得
[00:25:44.960 --> 00:25:46.960]  是少少
[00:25:46.960 --> 00:25:48.960]  又白色美麗的謊言
[00:25:48.960 --> 00:25:50.960]  或者我們都是
[00:25:50.960 --> 00:25:52.960]  少少說向人是非
[00:25:52.960 --> 00:25:54.960]  不會破壞關係
[00:25:54.960 --> 00:25:56.960]  我們以為
[00:25:56.960 --> 00:25:58.960]  在這些事上
[00:25:58.960 --> 00:26:00.960]  上帝說
[00:26:00.960 --> 00:26:02.960]  要及時回轉悔改
[00:26:02.960 --> 00:26:04.960]  免得到上帝出手的時候
[00:26:04.960 --> 00:26:06.960]  我們就後悔莫及
[00:26:06.960 --> 00:26:08.960]  恨錯難返
[00:26:08.960 --> 00:26:12.960]  有當我們將這段經文
[00:26:12.960 --> 00:26:14.960]  放在第五章至第七章
[00:26:14.960 --> 00:26:16.960]  第五章前文說
[00:26:16.960 --> 00:26:18.960]  遠避人乎
[00:26:18.960 --> 00:26:20.960]  要忠於我們內室
[00:26:20.960 --> 00:26:22.960]  六章二十節之後
[00:26:22.960 --> 00:26:24.960]  繼續鼓勵我兒
[00:26:24.960 --> 00:26:26.960]  你要謹守我的法則
[00:26:26.960 --> 00:26:28.960]  你要聽
[00:26:28.960 --> 00:26:30.960]  去到第七章
[00:26:30.960 --> 00:26:32.960]  又再很沉氣
[00:26:32.960 --> 00:26:34.960]  上面的作者真是很沉氣
[00:26:34.960 --> 00:26:36.960]  如果你細心的時候
[00:26:36.960 --> 00:26:38.960]  你都一樣沉氣
[00:26:38.960 --> 00:26:40.960]  說那麼多次都是這樣
[00:26:40.960 --> 00:26:42.960]  為什麼
[00:26:42.960 --> 00:26:44.960]  因為我們有時輕忽了
[00:26:44.960 --> 00:26:46.960]  婚外情
[00:26:46.960 --> 00:26:48.960]  婚前性關係
[00:26:48.960 --> 00:26:50.960]  不是一下子的
[00:26:50.960 --> 00:26:52.960]  很多人
[00:26:52.960 --> 00:26:54.960]  很多時候
[00:26:54.960 --> 00:26:56.960]  是有少許跡象
[00:26:56.960 --> 00:26:58.960]  我們跌落那些陷阱
[00:26:58.960 --> 00:27:00.960]  或有人提示我們
[00:27:00.960 --> 00:27:02.960]  我們不聽
[00:27:02.960 --> 00:27:04.960]  我們不理
[00:27:04.960 --> 00:27:06.960]  我們繼續
[00:27:06.960 --> 00:27:08.960]  在拍拖的
[00:27:08.960 --> 00:27:10.960]  或結了婚的
[00:27:10.960 --> 00:27:12.960]  有時跟伴侶吵架不開心
[00:27:12.960 --> 00:27:14.960]  我們找人談
[00:27:14.960 --> 00:27:16.960]  我們找朋友談
[00:27:16.960 --> 00:27:18.960]  我們找同事談
[00:27:18.960 --> 00:27:20.960]  或者找弟兄姊妹談
[00:27:20.960 --> 00:27:22.960]  談著談著可能你會發現
[00:27:22.960 --> 00:27:24.960]  這個人真是好談
[00:27:24.960 --> 00:27:26.960]  比我配偶還要好談
[00:27:26.960 --> 00:27:28.960]  比我女朋友男朋友還要好談
[00:27:28.960 --> 00:27:30.960]  他還有責任感
[00:27:30.960 --> 00:27:32.960]  他還細心
[00:27:32.960 --> 00:27:34.960]  他還善解人意
[00:27:34.960 --> 00:27:36.960]  為什麼我對著他那麼久他都不明白我
[00:27:36.960 --> 00:27:38.960]  問題就在這裡開始
[00:27:38.960 --> 00:27:40.960]  感覺出現
[00:27:40.960 --> 00:27:42.960]  關係又建立
[00:27:42.960 --> 00:27:44.960]  在這個時刻你會發現
[00:27:44.960 --> 00:27:46.960]  配偶都可能覺得你有點不同
[00:27:46.960 --> 00:27:48.960]  我一向都是這樣的
[00:27:48.960 --> 00:27:50.960]  弟兄姊妹都可能
[00:27:50.960 --> 00:27:52.960]  發現你不同了
[00:27:52.960 --> 00:27:54.960]  你又說我們沒什麼
[00:27:54.960 --> 00:27:56.960]  只是朋友
[00:27:56.960 --> 00:27:58.960]  不要小看這些提醒
[00:27:58.960 --> 00:28:00.960]  其實這些提醒
[00:28:00.960 --> 00:28:02.960]  已經是警號
[00:28:02.960 --> 00:28:04.960]  警告
[00:28:04.960 --> 00:28:06.960]  叫我們不要拖延
[00:28:06.960 --> 00:28:08.960]  檢視一下我們是否真的沒事
[00:28:08.960 --> 00:28:10.960]  檢視一下我們是否真的沒問題
[00:28:10.960 --> 00:28:12.960]  檢視一下我們是否越踩越深
[00:28:12.960 --> 00:28:14.960]  連自己騙自己
[00:28:14.960 --> 00:28:16.960]  我們都不知道
[00:28:16.960 --> 00:28:18.960]  或者我們不敢去承認
[00:28:18.960 --> 00:28:20.960]  婚外情是這樣的
[00:28:20.960 --> 00:28:22.960]  賭博的問題
[00:28:22.960 --> 00:28:24.960]  都是這樣的
[00:28:24.960 --> 00:28:26.960]  沒有人一賭就是病態賭徒
[00:28:26.960 --> 00:28:28.960]  可能都是
[00:28:28.960 --> 00:28:30.960]  少少地賭一下
[00:28:30.960 --> 00:28:32.960]  然後就慢慢變大
[00:28:32.960 --> 00:28:34.960]  有些人賭錢輸了
[00:28:34.960 --> 00:28:36.960]  他會再賭因為他不忿氣
[00:28:36.960 --> 00:28:38.960]  但有些人賭錢輸了
[00:28:38.960 --> 00:28:40.960]  他就不再賭
[00:28:40.960 --> 00:28:42.960]  我姐夫最近告訴我
[00:28:42.960 --> 00:28:44.960]  他在年輕的時候
[00:28:44.960 --> 00:28:46.960]  辛辛苦苦賺回來的錢
[00:28:46.960 --> 00:28:48.960]  他賭錢輸了
[00:28:48.960 --> 00:28:50.960]  他說以後就不賭錢
[00:28:50.960 --> 00:28:52.960]  為什麼自己要這麼傻
[00:28:52.960 --> 00:28:54.960]  這麼辛苦賺回來的錢
[00:28:54.960 --> 00:28:56.960]  他真的做得到
[00:28:56.960 --> 00:28:58.960]  至少做到現在
[00:28:58.960 --> 00:29:00.960]  他沒有再賭
[00:29:00.960 --> 00:29:02.960]  這些就是及時回轉
[00:29:02.960 --> 00:29:04.960]  及時悔改
[00:29:04.960 --> 00:29:06.960]  及時回轉及時悔改
[00:29:06.960 --> 00:29:08.960]  可以挽回自己的生命
[00:29:08.960 --> 00:29:10.960]  也可以挽回一段感情
[00:29:10.960 --> 00:29:12.960]  家庭甚至可能是一個社會
[00:29:12.960 --> 00:29:14.960]  不需要在這個社會裏製造這麼多
[00:29:14.960 --> 00:29:16.960]  分離的個案
[00:29:16.960 --> 00:29:18.960]  不需要製造這麼多
[00:29:18.960 --> 00:29:20.960]  破碎的家庭
[00:29:20.960 --> 00:29:22.960]  或者無私
[00:29:22.960 --> 00:29:24.960]  我都不是陷在這些光景
[00:29:24.960 --> 00:29:26.960]  不要小看我們
[00:29:26.960 --> 00:29:28.960]  怒氣
[00:29:28.960 --> 00:29:30.960]  引起很多憤怒
[00:29:30.960 --> 00:29:32.960]  聖經說
[00:29:32.960 --> 00:29:34.960]  生氣他不要犯罪
[00:29:34.960 --> 00:29:36.960]  可以生氣不要犯罪
[00:29:36.960 --> 00:29:38.960]  聖經也說
[00:29:38.960 --> 00:29:40.960]  不要生氣
[00:29:40.960 --> 00:29:42.960]  生氣到日落就算了
[00:29:42.960 --> 00:29:44.960]  如果日落前生氣就不值了
[00:29:44.960 --> 00:29:48.960]  希伯來人社會
[00:29:48.960 --> 00:29:50.960]  日落是指第二天的開始
[00:29:50.960 --> 00:29:52.960]  即是有終結
[00:29:52.960 --> 00:29:54.960]  不要任意
[00:29:54.960 --> 00:29:56.960]  放縱他
[00:29:56.960 --> 00:29:58.960]  方丈他
[00:29:58.960 --> 00:30:00.960]  有終結的時候
[00:30:00.960 --> 00:30:02.960]  夠了
[00:30:02.960 --> 00:30:04.960]  夠了
[00:30:04.960 --> 00:30:06.960]  聖經記載
[00:30:06.960 --> 00:30:08.960]  獻祭給上帝
[00:30:08.960 --> 00:30:10.960]  一個是乖人一個是阿伯
[00:30:10.960 --> 00:30:14.960]  上帝喜悅阿伯
[00:30:14.960 --> 00:30:16.960]  沒有喜悅乖人
[00:30:16.960 --> 00:30:18.960]  乖人生氣
[00:30:18.960 --> 00:30:20.960]  上帝跟他說
[00:30:20.960 --> 00:30:22.960]  你為何發怒
[00:30:22.960 --> 00:30:24.960]  你為何變了臉色
[00:30:24.960 --> 00:30:26.960]  你如果行得好喜不蒙如立
[00:30:26.960 --> 00:30:28.960]  你如果行得不好
[00:30:28.960 --> 00:30:30.960]  罪就伏在門前
[00:30:30.960 --> 00:30:32.960]  他必戀慕你
