
[00:00:00.000 --> 00:00:05.860]  好 今天的題目叫《牧者告白:他自己的宣告》
[00:18:17.980 --> 00:18:21.260]  我們更加需要做好牧人
[00:18:21.260 --> 00:18:24.860]  是要好好的去建立他們的生命
[00:18:24.860 --> 00:18:27.860]  好人可能在教會裡面苦十佳事
[00:18:27.860 --> 00:18:31.180]  比牧者更加好的好人更加多
[00:18:31.180 --> 00:18:33.260]  所以求神有幫助我們
[00:18:33.260 --> 00:18:37.820]  牧者有一個很重要的心理關口
[00:18:37.820 --> 00:18:41.580]  就是對羊的態度和這份愛
[00:18:41.580 --> 00:18:44.220]  好了 他說你要怎樣
[00:18:44.220 --> 00:18:47.220]  我們再看第五章第二節
[00:18:47.220 --> 00:18:51.260]  「無要牧養在你們中間 神的群羊
[00:18:51.260 --> 00:18:54.180]  按著神旨意照管他們」
[00:18:54.180 --> 00:18:59.020]  留意這句話 無要牧養在你們中間
[00:18:59.020 --> 00:19:02.180]  神的群羊 不是我的群羊
[00:19:02.180 --> 00:19:04.180]  是神的群羊
[00:19:04.180 --> 00:19:05.580]  那這些羊是怎樣呢
[00:19:05.580 --> 00:19:09.740]  很留意 不是屬於牧者的
[00:19:09.740 --> 00:19:12.580]  羊的主權是屬於神的
[00:19:12.580 --> 00:19:16.140]  不是牧者自己的產業
[00:19:16.140 --> 00:19:18.820]  而我們作為牧師 作為傳道人
[00:19:18.820 --> 00:19:23.020]  我們是受托去餵養這些羊
[00:19:23.020 --> 00:19:25.340]  但是記住 我們不是僱工
[00:19:25.340 --> 00:19:27.100]  不是去打一份工
[00:19:27.100 --> 00:19:31.580]  只是找這個收入來做戶口
[00:19:31.580 --> 00:19:34.940]  今天我見到不少的教會
[00:19:34.940 --> 00:19:38.620]  他們是不懂得放下自己
[00:19:38.620 --> 00:19:41.500]  特別可能是他一手建立的教會
[00:19:41.500 --> 00:19:44.540]  他就覺得這間教會就是我的產業
[00:19:44.540 --> 00:19:46.380]  這些是我的東西
[00:19:46.380 --> 00:19:51.100]  你們不可以來帶去某個程度
[00:19:51.100 --> 00:19:53.420]  來帶去侵吞我的東西
[00:19:53.420 --> 00:19:55.900]  當有些人更加備受歡迎的時候
[00:19:55.900 --> 00:19:58.940]  可能他就會很不開心
[00:19:58.940 --> 00:20:00.780]  《聖經》很清楚指出
[00:20:00.780 --> 00:20:04.620]  侍奉者是牧人 而不是僱工
[00:20:04.620 --> 00:20:09.100]  僱工是不會將羊放在自己的心上的
[00:20:09.100 --> 00:20:12.380]  或者看主耶穌怎樣來帶去講
[00:20:12.380 --> 00:20:15.420]  讓回第十章 十二到第十三節
[00:20:15.420 --> 00:20:17.860]  「若是僱工不是牧人
[00:20:17.860 --> 00:20:20.860]  羊也不是他自己的
[00:20:20.860 --> 00:20:23.980]  他看見狼來 就撇下羊逃走
[00:20:23.980 --> 00:20:26.700]  狼抓住羊 擋了羊群
[00:20:26.700 --> 00:20:31.100]  僱工逃走 因他是僱工 並不顧念羊」
[00:20:31.100 --> 00:20:32.540]  所以他很重要的就是
[00:20:32.540 --> 00:20:36.540]  看一下自己的心態是怎樣
[00:20:36.540 --> 00:20:38.860]  就是打工搞不定就走了
[00:20:38.860 --> 00:20:40.700]  有危險就離開
[00:20:40.700 --> 00:20:42.540]  可能你就會說 不是啊
[00:20:42.540 --> 00:20:45.340]  牧師 那你又離開香港
[00:20:45.340 --> 00:20:47.260]  第一就是我們要搞清楚
[00:20:47.260 --> 00:20:50.380]  我2016年已經沒有牧會了
[00:20:50.380 --> 00:20:54.220]  所以是沒有那個程度
[00:20:54.220 --> 00:20:58.380]  我是要在教會裏面繼續下去
[00:20:58.380 --> 00:21:00.300]  六年了 已經離開了
[00:21:00.300 --> 00:21:03.500]  好了 現在已經去到八年了
[00:21:03.500 --> 00:21:07.180]  這個時候 還有就是就算離開
[00:21:07.180 --> 00:21:10.380]  不是為了自己的安全而
[00:21:10.380 --> 00:21:11.900]  還是在不同的地方裏面
[00:21:11.900 --> 00:21:13.900]  有沒有好一點的侍奉呢
[00:21:13.900 --> 00:21:17.740]  不要忘記保羅 彼得
[00:21:17.740 --> 00:21:19.740]  特別保羅有很多次
[00:21:19.740 --> 00:21:20.780]  當他傳福音
[00:21:20.780 --> 00:21:23.340]  無論在帖索羅尼加這些地方裏面
[00:21:23.340 --> 00:21:27.260]  他們被帶去拘捕
[00:21:27.260 --> 00:21:29.260]  或者要被人迫害的時候
[00:21:29.260 --> 00:21:31.100]  他都要逃走
[00:21:31.100 --> 00:21:34.620]  但是他沒有停止到他的福音工作
[00:21:34.620 --> 00:21:36.460]  這個是很重要的
[00:21:36.460 --> 00:21:37.820]  所以我們作為牧者
[00:21:37.820 --> 00:21:40.220]  很重要就是我們要摸這些羊
[00:21:40.220 --> 00:21:43.820]  但也要記住 牠不是屬於你
[00:21:43.820 --> 00:21:45.260]  不要什麼都要管他們
[00:21:45.260 --> 00:21:46.860]  待會我們會詳細看
[00:21:46.860 --> 00:21:48.460]  這裏更加清楚地指出
[00:21:48.460 --> 00:21:50.620]  牧羊的方法不是按照
[00:21:50.620 --> 00:21:53.340]  自己牧者的喜好去做
[00:21:53.340 --> 00:21:56.780]  不是只按照自己的性格去做
[00:21:56.780 --> 00:21:58.380]  我們蒙神呼召的時候
[00:21:58.380 --> 00:22:00.780]  需要全面的擺上
[00:22:00.780 --> 00:22:04.060]  不再用自己的問題作為藉口
[00:22:04.060 --> 00:22:05.260]  有時候我們說
[00:22:05.260 --> 00:22:07.660]  我因此不在這裏 不想做了
[00:22:07.660 --> 00:22:10.060]  很簡單 我其中一間分堂
[00:22:10.060 --> 00:22:11.500]  就請了一個童工
[00:22:11.500 --> 00:22:13.260]  但都不是留得很久
[00:22:13.260 --> 00:22:14.940]  不過現在他都在英國了
[00:22:14.940 --> 00:22:16.700]  那時候我跟他說
[00:22:16.700 --> 00:22:18.860]  我們有一間幼稚園
[00:22:18.860 --> 00:22:20.380]  我們要去傳福音的
[00:22:20.380 --> 00:22:23.100]  我想你去幼稚園那裏講故事
[00:22:23.100 --> 00:22:26.300]  他說 我不習慣的
[00:22:26.300 --> 00:22:29.100]  我不習慣對著小朋友的
[00:22:29.100 --> 00:22:31.740]  我說不習慣也可以試的
[00:22:31.740 --> 00:22:34.060]  今天可能你不是很強
[00:22:34.060 --> 00:22:36.220]  但是不可以不去做
[00:22:36.220 --> 00:22:39.020]  所以M&M同學都知道的
[00:22:39.020 --> 00:22:40.620]  上至長者團計
[00:22:40.620 --> 00:22:42.460]  下至兒童樂園
[00:22:42.460 --> 00:22:44.060]  我都照他說的
[00:22:44.060 --> 00:22:48.140]  年青的工作我更加會去做
[00:22:48.140 --> 00:22:50.780]  不是說一定凡凡都可以
[00:22:50.780 --> 00:22:55.180]  但是你是需要這樣去扶上的
[00:22:55.180 --> 00:22:56.620]  這裏很清楚指出
[00:22:56.620 --> 00:22:57.420]  牧羊的方法
[00:22:57.420 --> 00:22:59.740]  不是按照我們自己的喜好
[00:22:59.740 --> 00:23:02.940]  今天我們餵養的治療是什麼
[00:23:02.940 --> 00:23:05.580]  牧羊的方法就是要依靠
[00:23:05.580 --> 00:23:08.700]  主耶穌基督的教導
[00:23:08.700 --> 00:23:10.860]  他所訂立的方法
[00:23:10.860 --> 00:23:13.420]  就是要愛他們 照顧他們
[00:23:13.420 --> 00:23:17.500]  而不是視自己的財產
[00:23:17.500 --> 00:23:19.820]  我們要懂得放下
[00:23:19.820 --> 00:23:22.380]  但是絕對不是疏散的
[00:23:22.380 --> 00:23:24.140]  神的方法是什麼
[00:23:24.140 --> 00:23:26.060]  《二世傑書》第34章
[00:23:26.060 --> 00:23:27.260]  如果大家有時間
[00:23:27.260 --> 00:23:30.220]  鼓勵大家回去看《二世傑書》第34章
[00:23:30.220 --> 00:23:34.060]  當面責備當時的領袖
[00:23:34.060 --> 00:23:35.660]  這個領袖記住
[00:23:35.660 --> 00:23:37.980]  不單單是指宗教的領袖
[00:23:37.980 --> 00:23:39.500]  是指什麼呢
[00:23:39.500 --> 00:23:41.260]  是政治上的領袖
[00:23:41.260 --> 00:23:42.700]  我們一起來看
[00:23:42.700 --> 00:23:44.380]  《二世傑書》第34章
[00:23:44.380 --> 00:23:46.220]  第二到第六節
[00:24:12.860 --> 00:24:37.660]  (朗讀)
[00:24:37.660 --> 00:24:40.060]  這一段經文其實是指到
[00:24:40.060 --> 00:24:43.260]  當時的政治領袖 軍王
[00:24:43.260 --> 00:24:46.700]  因為在舊泰人的思念思維裡面
[00:24:46.700 --> 00:24:50.300]  領袖 軍王都是牧羊人
[00:24:50.300 --> 00:24:54.540]  當然也可以引申在宗教的事上
[00:24:54.540 --> 00:24:57.900]  就是牧羊弟兄姊妹的傳道人
[00:24:57.900 --> 00:24:58.620]  牧者
[00:24:58.620 --> 00:25:02.300]  或者當時的宗教的服侍者
[00:25:02.300 --> 00:25:04.140]  但是你們要很小心
[00:25:04.140 --> 00:25:06.140]  原來你們只是顧著自己
[00:25:06.140 --> 00:25:08.060]  甚至利用這些人為自己
[00:25:08.060 --> 00:25:09.980]  去增添財物
[00:25:09.980 --> 00:25:13.180]  甚至去斂財
[00:25:13.180 --> 00:25:15.340]  還有肥壯那些
[00:25:15.340 --> 00:25:16.460]  你就鋸了他
[00:25:16.460 --> 00:25:18.380]  或者你會重視這些
[00:25:18.380 --> 00:25:20.780]  但是瘦弱那些你就不去理會
[00:25:20.780 --> 00:25:22.140]  這個就很糟糕
[00:25:22.140 --> 00:25:23.900]  神指責他們吃枝油
[00:25:23.900 --> 00:25:25.260]  就是找飯吃
[00:25:25.260 --> 00:25:26.460]  卻是牧羊
[00:25:26.460 --> 00:25:28.220]  也沒有醫治
[00:25:28.220 --> 00:25:30.620]  他們受傷的沒有錢過
[00:25:30.620 --> 00:25:33.660]  流失的他們沒有去尋找
[00:25:33.660 --> 00:25:36.060]  所以這是一個很大的問題
[00:25:36.060 --> 00:25:41.020]  主耶穌就來告訴我們 祂是好牧人
[00:25:41.020 --> 00:25:44.060]  祂會接納我們所犯的錯
[00:25:44.060 --> 00:25:45.420]  當我們迷失的時候
[00:25:45.420 --> 00:25:46.540]  祂會尋找我們
[00:25:46.540 --> 00:25:47.580]  祂會建立我們
[00:25:47.580 --> 00:25:49.900]  甚至為我們將生命擺上
[00:25:49.900 --> 00:25:51.740]  這裡出現了三次
[00:25:51.740 --> 00:25:54.540]  我們再看第八節
[00:25:54.540 --> 00:25:56.700]  主耶和話說
[00:25:56.700 --> 00:25:58.780]  我指著我的永生起誓
[00:25:58.780 --> 00:26:01.660]  我的羊因無牧人就成為掠物
[00:26:01.660 --> 00:26:03.900]  也作了一切野獸的食物
[00:26:03.900 --> 00:26:06.220]  我的牧人不尋找我的羊
[00:26:06.220 --> 00:26:08.780]  只惜牧人只知牧養自己
[00:26:08.780 --> 00:26:10.780]  並不牧養我的羊
[00:26:10.780 --> 00:26:12.620]  再一次的來說
[00:26:12.620 --> 00:26:14.540]  只是顧著自己
[00:26:14.540 --> 00:26:17.260]  所以你看到有一些國家裏面
[00:26:17.260 --> 00:26:19.580]  那些有權力的人
[00:26:19.580 --> 00:26:21.340]  只是維護自己的利益
[00:26:21.340 --> 00:26:24.380]  就不會理會那些人民的需要
[00:26:24.380 --> 00:26:29.100]  甚至用很多的壓力去對付他們
[00:26:29.100 --> 00:26:31.340]  以致那些人要四散奔途
[00:26:31.340 --> 00:26:32.460]  就好像羊一樣
[00:26:32.460 --> 00:26:35.580]  每種牧羊人就是在不同的山嶺裏面
[00:26:35.580 --> 00:26:36.540]  逃走
[00:26:36.540 --> 00:26:39.180]  但可能又被野獸吞噬
[00:26:39.180 --> 00:26:41.180]  所以神就說到
[00:26:41.180 --> 00:26:42.780]  好了 你們既然這麼差
[00:26:42.780 --> 00:26:45.820]  我就會廢除你那個職務
[00:26:45.820 --> 00:26:48.460]  我們看看第十節
[00:26:48.460 --> 00:26:50.460]  主耶和話如此說
[00:26:50.460 --> 00:26:52.300]  我必與牧人為敵
[00:26:52.300 --> 00:26:55.020]  必向他們的手追討我的羊
[00:26:55.020 --> 00:26:58.540]  使他們不再牧放群羊
[00:26:58.540 --> 00:27:01.020]  牧人也不再牧養自己
[00:27:01.020 --> 00:27:03.740]  我必救我的羊脫離他們的口
[00:27:03.740 --> 00:27:05.740]  不再作他們的食物
[00:27:05.740 --> 00:27:06.940]  這裏很清楚說
[00:27:06.940 --> 00:27:12.060]  神說我要親自帶他們去做這個牧羊人
[00:27:12.060 --> 00:27:14.860]  我要親自來餵養他們
[00:27:14.860 --> 00:27:18.620]  所以很清楚
[00:27:18.620 --> 00:27:23.660]  神就是我們每一個人的好牧者
[00:27:23.660 --> 00:27:26.380]  我們就要好好的跟隨他
[00:27:26.380 --> 00:27:28.860]  這個好牧人做什麼呢?
[00:27:28.860 --> 00:27:31.180]  十五 十六節也可以
[00:27:31.180 --> 00:27:34.220]  怎樣去對照今天我們做侍奉的人
[00:27:34.220 --> 00:27:38.140]  應該要有的工作和持守的態度
[00:27:38.140 --> 00:27:39.900]  主耶和話說
[00:27:39.900 --> 00:27:42.620]  我必親自作我羊的牧人
[00:27:42.620 --> 00:27:44.620]  使他們得以躺我
[00:27:44.620 --> 00:27:46.620]  實相的我必尋找
[00:27:46.620 --> 00:27:48.620]  秘俗的我必領會
[00:27:48.620 --> 00:27:50.620]  受傷的我必纏裹
[00:27:50.620 --> 00:27:52.620]  有病的我必醫治
[00:27:52.620 --> 00:27:55.580]  只是肥的壯的我必除滅
[00:27:55.580 --> 00:27:59.180]  也要秉公牧養他們
[00:27:59.180 --> 00:28:00.700]  這裏很重要的
[00:28:00.700 --> 00:28:02.700]  作為一個神的牧人
[00:28:02.700 --> 00:28:05.180]  失散的我要尋找
[00:28:05.180 --> 00:28:07.180]  秘俗的我要領會
[00:28:07.180 --> 00:28:09.180]  很簡單舉一個例子
[00:28:09.180 --> 00:28:10.700]  有很多未信的人
[00:28:10.700 --> 00:28:12.460]  我們需要跟他傳福音
[00:28:12.460 --> 00:28:14.460]  將他帶到神的羊腩裏面
[00:28:14.460 --> 00:28:16.460]  有些人可能回教會
[00:28:16.460 --> 00:28:18.460]  有時可能遇到人世之間的關係
[00:28:18.460 --> 00:28:19.980]  不是那麼理想
[00:28:19.980 --> 00:28:21.980]  或者他遇到一些挫敗
[00:28:21.980 --> 00:28:23.980]  質疑神是否關心他
[00:28:23.980 --> 00:28:25.980]  有時可能不想回教會
[00:28:25.980 --> 00:28:27.980]  我很著緊
[00:28:27.980 --> 00:28:29.980]  回了教會而不回教會的人
[00:28:29.980 --> 00:28:31.980]  所以當時我見林慧殷堂的時候
[00:28:31.980 --> 00:28:33.980]  每個月要出一次
[00:28:33.980 --> 00:28:35.980]  缺席表
[00:28:35.980 --> 00:28:37.980]  因為我們是用
[00:28:37.980 --> 00:28:39.980]  那些巴曲
[00:28:39.980 --> 00:28:41.980]  每個人都可以丟
[00:28:41.980 --> 00:28:43.980]  沒有就可以剔名
[00:28:43.980 --> 00:28:45.980]  很容易一按就知道哪些人沒有回
[00:28:45.980 --> 00:28:47.980]  我就要求
[00:28:47.980 --> 00:28:49.980]  那個群體的牧者
[00:28:49.980 --> 00:28:51.980]  一定要去找他
[00:28:51.980 --> 00:28:53.980]  了解一下他什麼事
[00:28:53.980 --> 00:28:55.980]  如果他轉了另一間教會
[00:28:55.980 --> 00:28:57.980]  那間教會對他有幫助
[00:28:57.980 --> 00:28:59.980]  好 不需要擺太多時間
[00:28:59.980 --> 00:29:01.980]  但仍然跟他保持關係
[00:29:01.980 --> 00:29:03.980]  鼓勵他繼續在那間教會聚會
[00:29:03.980 --> 00:29:05.980]  但如果他沒有回教會
[00:29:05.980 --> 00:29:07.980]  那你知道什麼原因
[00:29:07.980 --> 00:29:09.980]  他們是流失的
[00:29:09.980 --> 00:29:11.980]  你就要去尋找
[00:29:11.980 --> 00:29:13.980]  受傷的就要前果
[00:29:13.980 --> 00:29:15.980]  可能他遇到一些挫敗
[00:29:15.980 --> 00:29:17.980]  可能投資上的失敗
[00:29:17.980 --> 00:29:19.980]  或者遇人不淑
[00:29:19.980 --> 00:29:21.980]  受傷害 可能在低潮裡面
[00:29:21.980 --> 00:29:23.980]  甚至他因為犯了錯
[00:29:23.980 --> 00:29:25.980]  你有沒有流著眼淚去罵他
[00:29:25.980 --> 00:29:27.980]  提醒他
[00:29:27.980 --> 00:29:29.980]  鼓勵大家聽回我永善亂壇
[00:29:29.980 --> 00:29:31.980]  第一千集
[00:29:31.980 --> 00:29:33.980]  有兩個的牧者
[00:29:33.980 --> 00:29:35.980]  給我影響很大
[00:29:35.980 --> 00:29:37.980]  其中一個就是幽玉玲牧師
[00:29:37.980 --> 00:29:41.980]  他見到我犯錯的時候
[00:29:41.980 --> 00:29:43.980]  流著眼淚
[00:29:43.980 --> 00:29:45.980]  都是去罵我的
[00:29:45.980 --> 00:29:47.980]  我這一張
[00:29:47.980 --> 00:29:49.980]  我的畢業照片
[00:29:49.980 --> 00:29:51.980]  是幽牧師給我拍的
[00:29:51.980 --> 00:29:53.980]  這麼多年
[00:29:53.980 --> 00:29:55.980]  1979年的事
[00:29:55.980 --> 00:29:57.980]  我結婚
[00:29:57.980 --> 00:29:59.980]  他都給我拍結婚照片
[00:29:59.980 --> 00:30:01.980]  因為我們沒有錢去影樓
[00:30:01.980 --> 00:30:03.980]  他都沒有給我兒子拍照片
[00:30:03.980 --> 00:30:05.980]  他有一份很有愛心
[00:30:05.980 --> 00:30:07.980]  我最記得的是什麼呢
[00:30:07.980 --> 00:30:09.980]  我不記得他教我什麼基本內容
[00:30:09.980 --> 00:30:11.980]  但我只記得因為我犯錯
[00:30:11.980 --> 00:30:13.980]  他流著眼淚來罵我
[00:30:13.980 --> 00:30:15.980]  我跪在他面前認錯
[00:30:15.980 --> 00:30:17.980]  所以今天受傷的
[00:30:17.980 --> 00:30:19.980]  有沒有錢過
[00:30:19.980 --> 00:30:21.980]  他有病 我們有沒有醫治他
[00:30:21.980 --> 00:30:23.980]  有時候我見到
[00:30:23.980 --> 00:30:25.980]  教會都會很著緊一些
[00:30:25.980 --> 00:30:27.980]  可能在教會裏面
[00:30:27.980 --> 00:30:29.980]  有多些奉獻的
[00:30:29.980 --> 00:30:31.980]  或者有社會地位的人
[00:30:31.980 --> 00:30:33.980]  於是經常都會跟我們有交往
[00:30:33.980 --> 00:30:35.980]  但很可能有一些
[00:30:35.980 --> 00:30:37.980]  較為弱勢的人
[00:30:37.980 --> 00:30:39.980]  回來的時候
[00:30:39.980 --> 00:30:41.980]  可能只是很表面的去打招呼
[00:30:41.980 --> 00:30:43.980]  絕對不是
[00:30:43.980 --> 00:30:45.980]  而是需要建立那些人
[00:30:45.980 --> 00:30:47.980]  這個才是
[00:30:47.980 --> 00:30:49.980]  聖經裏面的原則
[00:30:49.980 --> 00:30:51.980]  這個就是按照神的旨意
[00:30:51.980 --> 00:30:53.980]  照管神的群養
[00:30:53.980 --> 00:30:55.980]  也是我們衡量木者的標準
[00:30:55.980 --> 00:30:57.980]  接著我們看一下
[00:30:57.980 --> 00:30:59.980]  三個不
[00:30:59.980 --> 00:31:01.980]  三個是
[00:31:01.980 --> 00:31:03.980]  第五章第二節
[00:31:03.980 --> 00:31:05.980]  到第三節
[00:31:13.980 --> 00:31:15.980]  這裏是很重要的
[00:31:15.980 --> 00:31:17.980]  有三個不 有三個是
[00:31:17.980 --> 00:31:19.980]  這都是我侍奉的原則
[00:31:19.980 --> 00:31:21.980]  第一 不是出於勉強
[00:31:21.980 --> 00:31:23.980]  乃是甘心
[00:31:23.980 --> 00:31:25.980]  不是出於貪財
[00:31:25.980 --> 00:31:27.980]  乃是樂意
[00:31:27.980 --> 00:31:29.980]  不是合制
[00:31:29.980 --> 00:31:31.980]  乃是要作群養的榜樣
[00:31:31.980 --> 00:31:33.980]  我們先來看
[00:31:33.980 --> 00:31:35.980]  第一章
[00:31:35.980 --> 00:31:37.980]  第一章
[00:31:37.980 --> 00:31:39.980]  第二章
[00:31:39.980 --> 00:31:41.980]  第三章
[00:31:41.980 --> 00:31:43.980]  我們先來看
[00:31:43.980 --> 00:31:45.980]  第五章第二節
[00:31:45.980 --> 00:31:47.980]  不是出於勉強
[00:31:47.980 --> 00:31:49.980]  乃是出於甘心
[00:31:49.980 --> 00:31:51.980]  記住 神從來沒有強迫我們
[00:31:51.980 --> 00:31:53.980]  去服侍祂
[00:31:53.980 --> 00:31:55.980]  祂給我們有這個主權
[00:31:55.980 --> 00:31:57.980]  祂更加沒有騙我們
[00:31:57.980 --> 00:31:59.980]  想你記住
[00:31:59.980 --> 00:32:01.980]  祂很清楚指出
[00:32:01.980 --> 00:32:03.980]  服侍祂是一條很艱辛的路
[00:32:03.980 --> 00:32:05.980]  不是得到掌聲
[00:32:05.980 --> 00:32:07.980]  可能被人帶去挖苦
[00:32:07.980 --> 00:32:09.980]  是要付代價的
[00:32:09.980 --> 00:32:11.980]  這條侍奉的路的時候
[00:32:11.980 --> 00:32:13.980]  就需要將神的使命
[00:32:13.980 --> 00:32:15.980]  是內在化了
[00:32:15.980 --> 00:32:17.980]  使這個使命成為我們人生的方向
[00:32:17.980 --> 00:32:19.980]  目標
[00:32:19.980 --> 00:32:21.980]  思想 良心
[00:32:21.980 --> 00:32:23.980]  甚至是我們的生命完全毀身
[00:32:23.980 --> 00:32:25.980]  唯有這樣
[00:32:25.980 --> 00:32:27.980]  我們才會甘心樂意去做
[00:32:27.980 --> 00:32:29.980]  而不會斤斤計較
[00:32:29.980 --> 00:32:31.980]  正如我自己服侍
[00:32:31.980 --> 00:32:33.980]  從來是沒有計多少節
[00:32:33.980 --> 00:32:35.980]  如果我要計算
[00:32:35.980 --> 00:32:37.980]  每個星期我是有二十多節的
[00:32:37.980 --> 00:32:39.980]  但我回到家不繼續工作
[00:32:39.980 --> 00:32:41.980]  那我不會計較這些
[00:32:41.980 --> 00:32:43.980]  斤斤計較的時候
[00:32:43.980 --> 00:32:45.980]  你就會很糟糕
[00:32:45.980 --> 00:32:47.980]  正如我上個星期
[00:32:47.980 --> 00:32:49.980]  我去港道
[00:32:49.980 --> 00:32:51.980]  你知不知道是怎樣呢
[00:32:51.980 --> 00:32:53.980]  我先在Darby那裡住
[00:32:53.980 --> 00:32:55.980]  星期六早上
[00:32:55.980 --> 00:32:57.980]  我在Levable港道
[00:32:57.980 --> 00:32:59.980]  我是六點多鐘就要出門
[00:32:59.980 --> 00:33:01.980]  五點多鐘起床
[00:33:01.980 --> 00:33:03.980]  一是坐六點多的車
[00:33:03.980 --> 00:33:05.980]  原來由Darby去利物浦
[00:33:05.980 --> 00:33:07.980]  三個小時零十五分鐘的火車
[00:33:07.980 --> 00:33:09.980]  好了
[00:33:09.980 --> 00:33:11.980]  講完一堂五十分鐘的道
[00:33:11.980 --> 00:33:13.980]  我又坐了三個小時零
[00:33:13.980 --> 00:33:15.980]  八個字的車
[00:33:15.980 --> 00:33:17.980]  中間有一段是鐵路維修
[00:33:17.980 --> 00:33:19.980]  要轉巴士
[00:33:19.980 --> 00:33:21.980]  只是坐巴士坐一個多小時
[00:33:21.980 --> 00:33:23.980]  一來一回
[00:33:23.980 --> 00:33:25.980]  是很長的時間
[00:33:25.980 --> 00:33:27.980]  而且那個車費
[00:33:27.980 --> 00:33:29.980]  是很多的
[00:33:29.980 --> 00:33:31.980]  你說我是否樂意這樣做呢
[00:33:31.980 --> 00:33:33.980]  我是甘心樂意
[00:33:33.980 --> 00:33:35.980]  因為我不僅對港道
[00:33:35.980 --> 00:33:37.980]  我關心我的會友
[00:33:37.980 --> 00:33:39.980]  記得前幾個星期
[00:33:39.980 --> 00:33:41.980]  葉安迪還在香港
[00:33:41.980 --> 00:33:43.980]  那一刻我找到誰讀經
[00:33:43.980 --> 00:33:45.980]  是我那個淑齡的女兒
[00:33:45.980 --> 00:33:47.980]  她回了香港 因為媽媽去世了
[00:33:47.980 --> 00:33:49.980]  這個星期是安息禮
[00:33:49.980 --> 00:33:51.980]  那天是她星期日去走
[00:33:51.980 --> 00:33:53.980]  我星期六就見到她
[00:33:53.980 --> 00:33:55.980]  我特別去為她祈禱
[00:33:55.980 --> 00:33:57.980]  這個是什麼
[00:33:57.980 --> 00:33:59.980]  是很開心 可以服侍
[00:33:59.980 --> 00:34:01.980]  所以這個很重要
[00:34:01.980 --> 00:34:03.980]  不要斤斤計較
[00:34:03.980 --> 00:34:05.980]  竭盡所能去服侍
[00:34:05.980 --> 00:34:07.980]  正如
[00:34:07.980 --> 00:34:09.980]  我現在建立的學士學妃
[00:34:09.980 --> 00:34:11.980]  就是那些
[00:34:11.980 --> 00:34:13.980]  少年人
[00:34:13.980 --> 00:34:15.980]  今晚有很多禮物
[00:34:15.980 --> 00:34:17.980]  下星期我去Luton
[00:34:17.980 --> 00:34:19.980]  又要帶幾份禮物去
[00:34:19.980 --> 00:34:21.980]  因為有兩個人要去
[00:34:21.980 --> 00:34:23.980]  超過了五次
[00:34:23.980 --> 00:34:25.980]  快十次了
[00:34:25.980 --> 00:34:27.980]  我說好 你回來
[00:34:27.980 --> 00:34:29.980]  我會帶你去
[00:34:29.980 --> 00:34:31.980]  親自給你
[00:34:31.980 --> 00:34:33.980]  我是開心的 但是不要忘記
[00:34:33.980 --> 00:34:35.980]  我現在和大家的
[00:34:35.980 --> 00:34:37.980]  茶經這麼久了
[00:34:37.980 --> 00:34:39.980]  都是義務的
[00:34:39.980 --> 00:34:41.980]  而我去學士學妃更加
[00:34:41.980 --> 00:34:43.980]  你們好一點 我不用貼錢出來
[00:34:43.980 --> 00:34:45.980]  學士學妃是要買禮物給你們的
[00:34:45.980 --> 00:34:47.980]  但是我仍然再說
[00:34:47.980 --> 00:34:49.980]  沒有人逼我的
[00:34:49.980 --> 00:34:51.980]  我是甘心樂意
[00:34:51.980 --> 00:34:53.980]  我的動力是來自神的愛和恩典
[00:34:53.980 --> 00:34:55.980]  所以今天
[00:34:55.980 --> 00:34:57.980]  是很重要 就是甘心
[00:34:57.980 --> 00:34:59.980]  作為一個侍奉神的人
[00:34:59.980 --> 00:35:01.980]  不應該單單計較自己的利益
[00:35:01.980 --> 00:35:03.980]  自己的成敗得失
[00:35:03.980 --> 00:35:05.980]  是以耶穌基督作為榜樣
[00:35:05.980 --> 00:35:07.980]  好牧人是為羊寫命
[00:35:07.980 --> 00:35:09.980]  相對之下
[00:35:09.980 --> 00:35:11.980]  我所付出的和耶穌付出的
[00:35:11.980 --> 00:35:13.980]  是差很遠的
[00:35:13.980 --> 00:35:15.980]  曾幾何時有多少個牧者
[00:35:15.980 --> 00:35:17.980]  真的會為了羊而付出了
[00:35:17.980 --> 00:35:19.980]  生命的代價 是不是
[00:35:19.980 --> 00:35:21.980]  所以燃燒生命就很難計算
[00:35:21.980 --> 00:35:23.980]  第二方面
[00:35:23.980 --> 00:35:25.980]  不是因為貪財
[00:35:25.980 --> 00:35:27.980]  而是出於樂意
[00:35:27.980 --> 00:35:29.980]  當然
[00:35:29.980 --> 00:35:31.980]  不能否認
[00:35:31.980 --> 00:35:33.980]  有些人可能
[00:35:33.980 --> 00:35:35.980]  找不到一份好的工作
[00:35:35.980 --> 00:35:37.980]  於是就不行了
[00:35:37.980 --> 00:35:39.980]  就去讀神學
[00:35:39.980 --> 00:35:41.980]  很容易收的
[00:35:41.980 --> 00:35:43.980]  就去奉獻
[00:35:43.980 --> 00:35:45.980]  甚至在十幾年前
[00:35:45.980 --> 00:35:47.980]  就多了另外一批人
[00:35:47.980 --> 00:35:49.980]  我也是一歲進神學院的
[00:35:49.980 --> 00:35:51.980]  很年輕的
[00:35:51.980 --> 00:35:53.980]  但是十幾二十年前
[00:35:53.980 --> 00:35:55.980]  是叫第二
