
[00:00:00.000 --> 00:00:07.000]  在上兩次的講道,我們看到在《薛棟傳》的二十二章至二十六章
[00:19:51.000 --> 00:19:52.000]  兩個禮拜了
[00:19:52.000 --> 00:19:53.000]  飄了一下
[00:19:53.000 --> 00:19:56.000]  船在亞特里亞海
[00:19:56.000 --> 00:19:58.000]  飄來飄去
[00:19:58.000 --> 00:19:59.000]  約到半夜
[00:19:59.000 --> 00:20:00.000]  水手以為佔近旱地
[00:20:00.000 --> 00:20:02.000]  就探一探錢
[00:20:02.000 --> 00:20:03.000]  探得十二丈
[00:20:03.000 --> 00:20:04.000]  眨望似藤
[00:20:04.000 --> 00:20:05.000]  又探得錢些
[00:20:05.000 --> 00:20:06.000]  探有九丈
[00:20:06.000 --> 00:20:08.000]  越來越近海灘
[00:20:08.000 --> 00:20:10.000]  恐怕葬在石頭上
[00:20:10.000 --> 00:20:13.000]  就把船尾拋下四個茅
[00:20:13.000 --> 00:20:15.000]  盼望天亮
[00:20:15.000 --> 00:20:21.000]  水手想要逃出船去
[00:20:21.000 --> 00:20:23.000]  把小船放在海裡
[00:20:23.000 --> 00:20:25.000]  假作要從船頭
[00:20:25.000 --> 00:20:26.000]  探到陽子
[00:20:26.000 --> 00:20:28.000]  保羅對百夫長和彬丁說
[00:20:28.000 --> 00:20:30.000]  這雙人若不等在船上
[00:20:30.000 --> 00:20:33.000]  你們必不得救
[00:20:33.000 --> 00:20:36.000]  於是彬丁就吹斷小船的繩子
[00:20:36.000 --> 00:20:37.000]  由他飄去
[00:20:37.000 --> 00:20:39.000]  不讓這些水手逃走
[00:20:39.000 --> 00:20:41.000]  好 三十三節
[00:20:41.000 --> 00:20:43.000]  天漸亮的時候
[00:20:43.000 --> 00:20:45.000]  保羅勸眾人都吃飯了
[00:20:45.000 --> 00:20:47.000]  說 你們讀吧
[00:20:47.000 --> 00:20:48.000]  來
[00:21:10.000 --> 00:21:11.000]  那就勸他們
[00:21:11.000 --> 00:21:13.000]  十四天不要吃東西不行
[00:21:13.000 --> 00:21:14.000]  你們放心吧
[00:21:14.000 --> 00:21:16.000]  結果這次聽不聽勸
[00:21:16.000 --> 00:21:18.000]  聽勸就行了
[00:21:18.000 --> 00:21:19.000]  所以三十六節
[00:21:19.000 --> 00:21:20.000]  我讀
[00:21:20.000 --> 00:21:22.000]  於是他們都放下心
[00:21:22.000 --> 00:21:23.000]  也就吃了
[00:21:23.000 --> 00:21:26.000]  我們在船上的共有多少人
[00:21:26.000 --> 00:21:27.000]  二百七十六人
[00:21:27.000 --> 00:21:28.000]  這麼多
[00:21:28.000 --> 00:21:29.000]  他們吃飽了
[00:21:29.000 --> 00:21:32.000]  就把船上的墨子拋在海裡
[00:21:32.000 --> 00:21:34.000]  為要叫船 什麼
[00:21:34.000 --> 00:21:35.000]  聽一聽
[00:21:35.000 --> 00:21:36.000]  三十九節
[00:21:36.000 --> 00:21:37.000]  到了天亮
[00:21:37.000 --> 00:21:38.000]  他們不認識我們
[00:21:38.000 --> 00:21:41.000]  但見一個海灣有岸可登
[00:21:41.000 --> 00:21:44.000]  就商議能把船捅進去
[00:21:44.000 --> 00:21:45.000]  不能
[00:21:45.000 --> 00:21:47.000]  於是吹斷藍索
[00:21:47.000 --> 00:21:48.000]  拋錨在海裡
[00:21:48.000 --> 00:21:51.000]  同時也鬆開這個舵繩
[00:21:51.000 --> 00:21:53.000]  拉起舵縫
[00:21:53.000 --> 00:21:56.000]  順著風向岸行去
[00:21:56.000 --> 00:21:58.000]  但遇著兩水隔流的地方
[00:21:58.000 --> 00:22:00.000]  就把船割了錢
[00:22:00.000 --> 00:22:02.000]  船頭交著不動
[00:22:02.000 --> 00:22:04.000]  船尾被浪不斷沖
[00:22:04.000 --> 00:22:05.000]  就沖壞了
[00:22:05.000 --> 00:22:07.000]  結果船就沒了
[00:22:07.000 --> 00:22:08.000]  四十二節
[00:22:08.000 --> 00:22:09.000]  丁丁的意思
[00:22:09.000 --> 00:22:12.000]  趁著這個時候要殺光所有囚犯
[00:22:12.000 --> 00:22:13.000]  恐怕有些人逃走
[00:22:13.000 --> 00:22:15.000]  伏水逃絕
[00:22:15.000 --> 00:22:16.000]  但是
[00:22:16.000 --> 00:22:18.000]  什麼 我們一起讀好不好
[00:22:18.000 --> 00:22:20.000]  但百夫長要救寶狼
[00:22:20.000 --> 00:22:22.000]  不准他們任意移行
[00:22:22.000 --> 00:22:24.000]  就吩咐伏水的
[00:22:24.000 --> 00:22:27.000]  跳下水先上岸
[00:22:27.000 --> 00:22:30.000]  其餘的日可用板子
[00:22:30.000 --> 00:22:32.000]  或船上的零碎東西上岸
[00:22:32.000 --> 00:22:37.000]  這樣終人都得了救
[00:22:37.000 --> 00:22:38.000]  上了岸
[00:22:38.000 --> 00:22:40.000]  結束了這個記載
[00:22:40.000 --> 00:22:42.000]  精不精彩
[00:22:42.000 --> 00:22:45.000]  真是峰迴路轉
[00:22:45.000 --> 00:22:48.000]  說起風浪
[00:22:48.000 --> 00:22:52.000]  在福音書記載了四次
[00:22:52.000 --> 00:22:53.000]  都是這個故事
[00:22:53.000 --> 00:22:55.000]  說到什麼
[00:22:55.000 --> 00:22:56.000]  說到什麼
[00:22:56.000 --> 00:22:59.000]  耶穌平靜風浪
[00:22:59.000 --> 00:23:02.000]  我們看到耶穌平靜風浪
[00:23:02.000 --> 00:23:04.000]  當時的門徒
[00:23:04.000 --> 00:23:07.000]  在風浪裡非常焦急
[00:23:07.000 --> 00:23:08.000]  非常憂慮
[00:23:08.000 --> 00:23:09.000]  非常徬徨
[00:23:09.000 --> 00:23:10.000]  非常恐懼
[00:23:10.000 --> 00:23:12.000]  人生有時都是這樣
[00:23:12.000 --> 00:23:13.000]  很多時候
[00:23:13.000 --> 00:23:16.000]  很多的牧者
[00:23:16.000 --> 00:23:18.000]  聖經學者
[00:23:18.000 --> 00:23:21.000]  都引用耶穌平靜風浪
[00:23:21.000 --> 00:23:24.000]  來演繹出我們人生的風浪
[00:23:24.000 --> 00:23:27.000]  讓我們能夠面對風浪
[00:23:27.000 --> 00:23:28.000]  有主同在
[00:23:28.000 --> 00:23:30.000]  人生有沒有風浪
[00:23:30.000 --> 00:23:31.000]  有時都會有
[00:23:31.000 --> 00:23:32.000]  有沒有危機
[00:23:32.000 --> 00:23:34.000]  我們一定都會經過
[00:23:34.000 --> 00:23:37.000]  但人生如何面對風浪與危機
[00:23:37.000 --> 00:23:39.000]  今天我們在這段經文裡
[00:23:39.000 --> 00:23:43.000]  可以一起借鏡學習
[00:23:43.000 --> 00:23:44.000]  首先我們再說
[00:23:44.000 --> 00:23:46.000]  其實有些危機可以避免
[00:23:46.000 --> 00:23:49.000]  我們看一看陷入風浪
[00:23:49.000 --> 00:23:53.000]  和風波危機的原因
[00:23:53.000 --> 00:23:55.000]  其實有幾個原因
[00:23:55.000 --> 00:23:56.000]  第一
[00:23:56.000 --> 00:23:57.000]  他們太過自信
[00:23:57.000 --> 00:23:59.000]  而且不肯聽人說
[00:23:59.000 --> 00:24:03.000]  所以認為自己的經驗
[00:24:03.000 --> 00:24:05.000]  或者自己的判斷力
[00:24:05.000 --> 00:24:09.000]  沒有用一些常識
[00:24:09.000 --> 00:24:11.000]  有時是常識
[00:24:11.000 --> 00:24:13.000]  或者沒有用一些
[00:24:13.000 --> 00:24:14.000]  聖經的原則
[00:24:14.000 --> 00:24:17.000]  當然是從保內爾提醒他們
[00:24:17.000 --> 00:24:19.000]  或者是去求問這位
[00:24:19.000 --> 00:24:21.000]  掌管天氣
[00:24:21.000 --> 00:24:24.000]  掌管萬事的上帝
[00:24:24.000 --> 00:24:25.000]  所以我們看到
[00:24:25.000 --> 00:24:27.000]  第一他們急速行事
[00:24:27.000 --> 00:24:28.000]  所以在這個記載裡
[00:24:28.000 --> 00:24:29.000]  大家可以看到
[00:24:29.000 --> 00:24:31.000]  他們百夫長遇見
[00:24:31.000 --> 00:24:33.000]  一看到有一艘船
[00:24:33.000 --> 00:24:35.000]  就立即起義
[00:24:35.000 --> 00:24:37.000]  立即決定
[00:24:37.000 --> 00:24:40.000]  其實走的日子多了
[00:24:40.000 --> 00:24:43.000]  已經禁食的節期
[00:24:43.000 --> 00:24:45.000]  行船是有危險的
[00:24:45.000 --> 00:24:46.000]  這裡很清楚
[00:24:46.000 --> 00:24:48.000]  其實他們是知道的
[00:24:48.000 --> 00:24:49.000]  是有危險的
[00:24:49.000 --> 00:24:52.000]  不過他們一意孤行
[00:24:52.000 --> 00:24:53.000]  認為自己的直覺
[00:24:53.000 --> 00:24:56.000]  或者認為這個機會不要失去
[00:24:56.000 --> 00:25:01.000]  結果陷入危險當中
[00:25:01.000 --> 00:25:03.000]  所以保羅勸他們
[00:25:03.000 --> 00:25:05.000]  眾位我看這次行船
[00:25:05.000 --> 00:25:08.000]  不單止科物船要受損
[00:25:08.000 --> 00:25:10.000]  甚至我們的性命都難保
[00:25:10.000 --> 00:25:11.000]  很可惜
[00:25:11.000 --> 00:25:13.000]  最後他們的決定是
[00:25:13.000 --> 00:25:15.000]  不順從保羅所說的
[00:25:15.000 --> 00:25:17.000]  這個有時我們在人生當中
[00:25:17.000 --> 00:25:20.000]  都會遇見這種情況
[00:25:20.000 --> 00:25:23.000]  因為很多時候憑自己
[00:25:23.000 --> 00:25:25.000]  聖經裡提醒我們
[00:25:25.000 --> 00:25:27.000]  不要依靠自己的聰明
[00:25:27.000 --> 00:25:30.000]  所以我們應該去尋求神
[00:25:30.000 --> 00:25:32.000]  在《真言》裡很多經文
[00:25:32.000 --> 00:25:33.000]  我們要熟悉的
[00:25:33.000 --> 00:25:35.000]  包括以下這幾節
[00:25:35.000 --> 00:25:36.000]  《真言》二十一章五節
[00:25:36.000 --> 00:25:37.000]  我們一起讀好嗎
[00:25:37.000 --> 00:25:38.000]  請讀
[00:25:38.000 --> 00:25:40.000]  恩勤人的酬船
[00:25:40.000 --> 00:25:42.000]  足至風雨
[00:25:42.000 --> 00:25:46.000]  行事急躁的都必缺乏
[00:25:46.000 --> 00:25:47.000]  另外一節
[00:25:47.000 --> 00:25:49.000]  在《真言》十九章第二節
[00:25:49.000 --> 00:25:50.000]  請讀
[00:25:50.000 --> 00:25:53.000]  心無知識的乃為不善
[00:25:53.000 --> 00:25:57.000]  腳步急快的難免犯罪
[00:25:57.000 --> 00:25:59.000]  然後《真言》第十六章第九節
[00:25:59.000 --> 00:26:00.000]  請讀
[00:26:00.000 --> 00:26:01.000]  人心酬船
[00:26:01.000 --> 00:26:03.000]  自己的道路
[00:26:03.000 --> 00:26:07.000]  為耶和華指引他的腳步
[00:26:07.000 --> 00:26:08.000]  剛才我說
[00:26:08.000 --> 00:26:10.000]  其實這個可以說是一個常識
[00:26:10.000 --> 00:26:13.000]  因為當時這個
[00:26:13.000 --> 00:26:16.000]  無論是地中海
[00:26:16.000 --> 00:26:19.000]  或者對上愛琴海這些地帶
[00:26:19.000 --> 00:26:22.000]  其實他們是明白到
[00:26:22.000 --> 00:26:24.000]  他們是靠風帆來行船
[00:26:24.000 --> 00:26:25.000]  沒有摩打
[00:26:25.000 --> 00:26:27.000]  一定要看天氣
[00:26:27.000 --> 00:26:30.000]  所以其實當羅馬政府
[00:26:30.000 --> 00:26:32.000]  執管地域
[00:26:32.000 --> 00:26:34.000]  整個歐亞地域的時候
[00:26:34.000 --> 00:26:36.000]  他們是有一條條例的
[00:26:36.000 --> 00:26:38.000]  這個叫做海洋封閉條例
[00:26:38.000 --> 00:26:40.000]  就是說他們在冬季的時候
[00:26:40.000 --> 00:26:41.000]  不鼓勵你行船
[00:26:41.000 --> 00:26:43.000]  其實今天我們很多
[00:26:43.000 --> 00:26:45.000]  我們政府給我們一些提示
[00:26:45.000 --> 00:26:47.000]  或者是交通規則
[00:26:47.000 --> 00:26:49.000]  或者其他很多的東西
[00:26:49.000 --> 00:26:51.000]  其實都有幫助我們
[00:26:51.000 --> 00:26:54.000]  在安全裡面過我們的生活
[00:26:54.000 --> 00:26:57.000]  不過有時候我們自把自為
[00:26:57.000 --> 00:26:58.000]  自以為是
[00:26:58.000 --> 00:26:59.000]  不去遵守
[00:26:59.000 --> 00:27:01.000]  或者不聽勸告
[00:27:01.000 --> 00:27:03.000]  其實這個都是一種常識
[00:27:03.000 --> 00:27:06.000]  他們知道其實這個冬季
[00:27:06.000 --> 00:27:07.000]  是有暴風雨
[00:27:07.000 --> 00:27:09.000]  忽然間會來
[00:27:09.000 --> 00:27:11.000]  所以這次我們五月去就好了
[00:27:11.000 --> 00:27:14.000]  但是其實原來那些導遊告訴你
[00:27:14.000 --> 00:27:17.000]  那個愛琴海隨時都會上風
[00:27:17.000 --> 00:27:19.000]  所以如果不坐大船
[00:27:19.000 --> 00:27:20.000]  坐些小船
[00:27:20.000 --> 00:27:23.000]  因為他有三種船可以去拔摩島
[00:27:23.000 --> 00:27:25.000]  如果坐小船隨時會取消
[00:27:25.000 --> 00:27:28.000]  但是我們坐大船就很穩固
[00:27:28.000 --> 00:27:30.000]  所以我們都知道
[00:27:30.000 --> 00:27:33.000]  真的無論是冬季夏季
[00:27:33.000 --> 00:27:34.000]  其實都有風浪
[00:27:34.000 --> 00:27:35.000]  特別在冬季
[00:27:35.000 --> 00:27:37.000]  所以他們知道
[00:27:37.000 --> 00:27:38.000]  這個海洋封閉的時期
[00:27:38.000 --> 00:27:40.000]  行船是很危險的
[00:27:40.000 --> 00:27:43.000]  但是他們沒有聽保內的勸告
[00:27:43.000 --> 00:27:45.000]  我們發覺這個
[00:27:45.000 --> 00:27:47.000]  實在很多時候
[00:27:47.000 --> 00:27:51.000]  我們忽然間心血來潮
[00:27:51.000 --> 00:27:53.000]  有時候就會有危險
[00:27:53.000 --> 00:27:55.000]  其實需要的是
[00:27:55.000 --> 00:27:57.000]  我們好像聖經裡面告訴你
[00:27:57.000 --> 00:28:00.000]  它說人心籌算自己的道路
[00:28:00.000 --> 00:28:02.000]  但是為什麼
[00:28:02.000 --> 00:28:05.000]  為耶和華指引他們的腳步
[00:28:05.000 --> 00:28:08.000]  所以我們需要心有知識
[00:28:08.000 --> 00:28:10.000]  然後避免這些災患
[00:28:10.000 --> 00:28:14.000]  其實真言裡面都有很多這些提示給我們
[00:28:14.000 --> 00:28:15.000]  要做智慧人
[00:28:15.000 --> 00:28:17.000]  去避免那些禍患
[00:28:17.000 --> 00:28:20.000]  而能夠得到神的智慧
[00:28:20.000 --> 00:28:22.000]  敬畏神而得的福氣
[00:28:22.000 --> 00:28:25.000]  所以我們在這裡學一下
[00:28:25.000 --> 00:28:27.000]  其實有時候那些麻煩
[00:28:27.000 --> 00:28:29.000]  自己拿來
[00:28:29.000 --> 00:28:32.000]  叫我們能夠去避免
[00:28:32.000 --> 00:28:34.000]  這也是一個智慧
[00:28:34.000 --> 00:28:36.000]  怎樣能夠避免呢
[00:28:36.000 --> 00:28:38.000]  祈禱
[00:28:38.000 --> 00:28:40.000]  想想有沒有聖經原則
[00:28:40.000 --> 00:28:43.000]  還有聽聽別人的意見
[00:28:43.000 --> 00:28:45.000]  特別那些屬靈的人
[00:28:45.000 --> 00:28:48.000]  有一些屬靈的意見
[00:28:48.000 --> 00:28:49.000]  去考慮的時候
[00:28:49.000 --> 00:28:51.000]  更加要留心去祈禱
[00:28:51.000 --> 00:28:53.000]  去思考
[00:28:53.000 --> 00:28:55.000]  他們的問題其實是
[00:28:55.000 --> 00:28:59.000]  在這裡看到他們錯信一些建議
[00:28:59.000 --> 00:29:01.000]  他們聽哪些人建議
[00:29:01.000 --> 00:29:03.000]  聽那個船主
[00:29:03.000 --> 00:29:07.000]  聽那些水手的建議
[00:29:07.000 --> 00:29:09.000]  其實他們沒有生意
[00:29:09.000 --> 00:29:11.000]  希望你找他們
[00:29:11.000 --> 00:29:13.000]  光顧他們
[00:29:13.000 --> 00:29:15.000]  其實他們都知道危險
[00:29:15.000 --> 00:29:16.000]  都要搏一搏
[00:29:16.000 --> 00:29:18.000]  聽錯建議
[00:29:18.000 --> 00:29:20.000]  今天真的
[00:29:20.000 --> 00:29:22.000]  現在的時代特別多
[00:29:22.000 --> 00:29:24.000]  有很多不同的建議
[00:29:24.000 --> 00:29:26.000]  你真的要小心
[00:29:26.000 --> 00:29:27.000]  各位弟兄姊妹
[00:29:27.000 --> 00:29:30.000]  今天我們聽到很多資訊的建議
[00:29:30.000 --> 00:29:33.000]  很多廣告
[00:29:33.000 --> 00:29:35.000]  很多開YouTube
[00:29:35.000 --> 00:29:37.000]  我們每日凌晨
[00:29:37.000 --> 00:29:38.000]  每日凌晨
[00:29:38.000 --> 00:29:40.000]  先要看廣告
[00:29:40.000 --> 00:29:44.000]  因為實在是靠那個來營運
[00:29:44.000 --> 00:29:46.000]  不是那麼多資訊給你
[00:29:46.000 --> 00:29:47.000]  免費
[00:29:47.000 --> 00:29:49.000]  他就靠廣告
[00:29:49.000 --> 00:29:51.000]  而且今天有很多騙子
[00:29:51.000 --> 00:29:54.000]  特別我們現在年長
[00:29:54.000 --> 00:29:55.000]  慢慢越來越大
[00:29:55.000 --> 00:29:56.000]  真的要小心
[00:29:56.000 --> 00:29:58.000]  很多時候他們的對象
[00:29:58.000 --> 00:30:01.000]  就是特別針對這些senior
[00:30:01.000 --> 00:30:03.000]  這些上了年紀的人
[00:30:03.000 --> 00:30:05.000]  還有可能華人
[00:30:05.000 --> 00:30:08.000]  以為我們比較豐裕
[00:30:08.000 --> 00:30:10.000]  所以這個真的需要
[00:30:10.000 --> 00:30:12.000]  不要求其因為貪心
[00:30:12.000 --> 00:30:13.000]  一氣貪念
[00:30:13.000 --> 00:30:14.000]  這個好
[00:30:14.000 --> 00:30:16.000]  賺多些錢
[00:30:16.000 --> 00:30:21.000]  這樣有時候就會很容易上當
[00:30:21.000 --> 00:30:23.000]  所以我們求神幫助我們
[00:30:23.000 --> 00:30:25.000]  真的有時候那些禍患
[00:30:25.000 --> 00:30:26.000]  是自己招來的
[00:30:26.000 --> 00:30:28.000]  因為你沒有小心去留意
[00:30:28.000 --> 00:30:33.000]  還有去清晨常識
[00:30:33.000 --> 00:30:36.000]  亦都需要在祈禱裏面
[00:30:36.000 --> 00:30:37.000]  我們更加清晰
[00:30:37.000 --> 00:30:40.000]  願意神事上幫助我們
[00:30:40.000 --> 00:30:41.000]  我們亦都願意去聆聽
[00:30:41.000 --> 00:30:43.000]  聖靈向我們的內心
[00:30:43.000 --> 00:30:44.000]  給我們的提上
[00:30:44.000 --> 00:30:46.000]  這個亦都好重要
[00:30:46.000 --> 00:30:47.000]  他們另外一個問題
[00:30:47.000 --> 00:30:51.000]  亦都出系去隨眾誤導
[00:30:51.000 --> 00:30:53.000]  因為第十二節就這樣講
[00:30:53.000 --> 00:30:55.000]  且因為在這個廣告過東一邊
[00:30:55.000 --> 00:30:57.000]  船上的人就多半說
[00:30:57.000 --> 00:31:00.000]  多數這樣說
[00:31:00.000 --> 00:31:02.000]  多數即是民主
[00:31:02.000 --> 00:31:05.000]  所以說不如離開這個船
[00:31:05.000 --> 00:31:07.000]  或者去到菲律基過東
[00:31:07.000 --> 00:31:09.000]  所以船上的人
[00:31:09.000 --> 00:31:12.000]  都是多半認為OK
[00:31:12.000 --> 00:31:15.000]  即是可以航行
[00:31:15.000 --> 00:31:16.000]  雖然未必去到羅馬
[00:31:16.000 --> 00:31:17.000]  但起碼都可以航行
[00:31:17.000 --> 00:31:19.000]  我們見到這個
[00:31:19.000 --> 00:31:22.000]  有時多數亦都未必一定對
[00:31:22.000 --> 00:31:23.000]  所以我們都要留心
[00:31:23.000 --> 00:31:25.000]  我們見到這個女刺
[00:31:25.000 --> 00:31:27.000]  在聖經裏面的歷史體見
[00:31:27.000 --> 00:31:29.000]  以色列出埃及的時候
[00:31:29.000 --> 00:31:31.000]  入不入加南
[00:31:31.000 --> 00:31:34.000]  多數人入還是不入
[00:31:34.000 --> 00:31:36.000]  多數人不入
[00:31:36.000 --> 00:31:37.000]  應不應該入
[00:31:37.000 --> 00:31:39.000]  應該入
[00:31:39.000 --> 00:31:43.000]  究竟她聽那些群眾的說話
[00:31:43.000 --> 00:31:45.000]  還是聽上帝的指示
[00:31:45.000 --> 00:31:47.000]  唯有約書亞和加南
[00:31:47.000 --> 00:31:49.000]  他們聽上帝的指示
[00:31:49.000 --> 00:31:51.000]  所以在這十二個探子裏面
[00:31:51.000 --> 00:31:52.000]  只有兩個他們說
[00:31:52.000 --> 00:31:54.000]  不是 雖然他們好犀利
[00:31:54.000 --> 00:31:56.000]  但我們有上帝的應許
[00:31:56.000 --> 00:31:58.000]  願我們同進
[00:31:58.000 --> 00:31:59.000]  大部份人都說
[00:31:59.000 --> 00:32:01.000]  不如返回埃及吧
[00:32:01.000 --> 00:32:03.000]  但我們見到唯有摩西
[00:32:03.000 --> 00:32:07.000]  和他們這些重要的屬神的領袖
[00:32:07.000 --> 00:32:10.000]  他們說這個是神給我們的應許
[00:32:10.000 --> 00:32:12.000]  所以這個我們非常留意
[00:32:12.000 --> 00:32:15.000]  另外我們見到他們是
[00:32:15.000 --> 00:32:17.000]  只憑環境
[00:32:17.000 --> 00:32:19.000]  這個時候他們微微起了南風
[00:32:19.000 --> 00:32:21.000]  就以為什麼
[00:32:21.000 --> 00:32:23.000]  以為得意了
[00:32:23.000 --> 00:32:26.000]  就要貼近克里德
[00:32:26.000 --> 00:32:28.000]  所以他們覺得
[00:32:28.000 --> 00:32:31.000]  環境似乎開路了
[00:32:31.000 --> 00:32:34.000]  請問很多時候基督徒
[00:32:34.000 --> 00:32:36.000]  如何尋求神的旨意呢
[00:32:36.000 --> 00:32:37.000]  有很多的主持說
[00:32:37.000 --> 00:32:39.000]  看看神有沒有開路
[00:32:39.000 --> 00:32:41.000]  這個對不對
[00:32:41.000 --> 00:32:43.000]  請問對不對
[00:32:43.000 --> 00:32:49.000]  可以對 可以不對
[00:32:49.000 --> 00:32:51.000]  對不對
[00:32:51.000 --> 00:32:55.000]  但永遠不要只靠這個
[00:32:55.000 --> 00:32:57.000]  這個聽清楚
[00:32:57.000 --> 00:32:59.000]  不要基督徒說
[00:32:59.000 --> 00:33:01.000]  看看路順不順
[00:33:01.000 --> 00:33:03.000]  看看神有沒有開路
[00:33:03.000 --> 00:33:05.000]  屬靈一點就這樣說
[00:33:05.000 --> 00:33:08.000]  這個你有沒有去祈禱
[00:33:08.000 --> 00:33:09.000]  有沒有去尋求神
[00:33:09.000 --> 00:33:10.000]  有沒有考慮
[00:33:10.000 --> 00:33:12.000]  有沒有聖經原則
[00:33:12.000 --> 00:33:15.000]  有沒有考慮過他的優與缺
[00:33:15.000 --> 00:33:18.000]  純粹看看有沒有開路
[00:33:18.000 --> 00:33:21.000]  其實是隨環境而帶領我們
[00:33:21.000 --> 00:33:23.000]  我們知道上帝帶領
[00:33:23.000 --> 00:33:24.000]  掌管環境是真的
[00:33:24.000 --> 00:33:27.000]  不過上帝更體重你來尋求他
[00:33:27.000 --> 00:33:30.000]  所以我們基督徒真的很需要
[00:33:30.000 --> 00:33:32.000]  不要只看環境
[00:33:32.000 --> 00:33:37.000]  事實上當時進加南探地之後
[00:33:37.000 --> 00:33:40.000]  看環境是不進的
[00:33:40.000 --> 00:33:43.000]  因為他們見到那些加南人
[00:33:43.000 --> 00:33:48.000]  真的看我們好像什麼
[00:33:48.000 --> 00:33:52.000]  所以看環境是不進的
[00:33:52.000 --> 00:33:54.000]  神沒有開路
[00:33:54.000 --> 00:33:57.000]  不是的 不要只看環境
[00:33:57.000 --> 00:34:00.000]  所以他們需要的就是看
[00:34:00.000 --> 00:34:03.000]  神的帶領和旨意
[00:34:03.000 --> 00:34:04.000]  這個很重要
[00:34:04.000 --> 00:34:05.000]  當然最後的時候
[00:34:05.000 --> 00:34:07.000]  如果神的帶領和旨意
[00:34:07.000 --> 00:34:09.000]  一定會開路的
[00:34:09.000 --> 00:34:10.000]  環境最後都會
[00:34:10.000 --> 00:34:11.000]  如果真是神的旨意
[00:34:11.000 --> 00:34:13.000]  他一定會開路的
[00:34:13.000 --> 00:34:16.000]  但這個不成為我們一開始
[00:34:16.000 --> 00:34:21.000]  認為這是神的旨意的一個唯一
[00:34:21.000 --> 00:34:23.000]  我們考慮的標準
[00:34:23.000 --> 00:34:25.000]  這個真的有時候會有危險
[00:34:25.000 --> 00:34:29.000]  因為這個世界都開了一條路給我們
[00:34:29.000 --> 00:34:33.000]  耶穌說世人所走的那條路是什麼
[00:34:33.000 --> 00:34:36.000]  是闊的 是容易的
[00:34:36.000 --> 00:34:40.000]  但是我們走的是一條窄的路
[00:34:40.000 --> 00:34:43.000]  進的是窄的門
[00:34:43.000 --> 00:34:45.000]  所以有時候需要去看看
[00:34:45.000 --> 00:34:48.000]  究竟這個是不是真是神的帶領
[00:34:48.000 --> 00:34:50.000]  現在有一句說話很流行說
[00:34:50.000 --> 00:34:51.000]  Go with the flow
[00:34:51.000 --> 00:34:52.000]  有沒有聽過
[00:34:52.000 --> 00:34:54.000]  Go with the flow
[00:34:54.000 --> 00:34:57.000]  心想事成
[00:34:57.000 --> 00:34:59.000]  或者你的心想想
[00:34:59.000 --> 00:35:00.000]  或者有一句說話叫
[00:35:00.000 --> 00:35:03.000]  Follow your heart
[00:35:03.000 --> 00:35:05.000]  要不要follow your heart
[00:35:05.000 --> 00:35:07.000]  你看那個heart是什麼heart
[00:35:07.000 --> 00:35:10.000]  如果那個心是歪曲了的心
[00:35:10.000 --> 00:35:12.000]  那個心是被魔鬼引誘的心
[00:35:12.000 --> 00:35:14.000]  那你follow your heart
[00:35:14.000 --> 00:35:16.000]  那就是follow魔鬼的引誘
[00:35:16.000 --> 00:35:19.000]  如果你的心是專神為聖的
[00:35:19.000 --> 00:35:22.000]  你的心是屬神的敬畏主的
[00:35:22.000 --> 00:35:23.000]  follow your heart
[00:35:23.000 --> 00:35:25.000]  就是聖靈感動你的心所行的路
[00:35:25.000 --> 00:35:27.000]  這樣就不同了
[00:35:27.000 --> 00:35:32.000]  所以不要只follow your heart
[00:35:32.000 --> 00:35:34.000]  因為很多時候我們的考慮
[00:35:34.000 --> 00:35:37.000]  都是隨著這個世界很多的價值觀
[00:35:37.000 --> 00:35:39.000]  如果我們不清晰去思想一下
[00:35:39.000 --> 00:35:40.000]  有時候很危險
[00:35:40.000 --> 00:35:42.000]  這封鎖書都是這樣說的
[00:35:42.000 --> 00:35:43.000]  我讀這封經文
[00:35:43.000 --> 00:35:45.000]  第2章2到3節
[00:35:45.000 --> 00:35:49.000]  那時你們在其中行事為人
[00:35:49.000 --> 00:35:51.000]  隨從今世的風俗
[00:35:51.000 --> 00:35:54.000]  信服空中掌權者的手令
[00:35:54.000 --> 00:35:57.000]  就是現今在佛易之者
[00:35:57.000 --> 00:35:59.000]  心中蘊含的邪靈
[00:35:59.000 --> 00:36:02.000]  我們從前也都在他們中間
[00:36:02.000 --> 00:36:04.000]  放縱肉體的屍肉
[00:36:04.000 --> 00:36:10.000]  隨著肉體和心中所喜好地去行
[00:36:10.000 --> 00:36:14.000]  本為可怒之子和別人一樣
[00:36:14.000 --> 00:36:15.000]  親愛的弟兄姊妹
[00:36:15.000 --> 00:36:18.000]  是不是很清楚聖經的原則
[00:36:18.000 --> 00:36:22.000]  你不要只照著我心喜好的去行
[00:36:22.000 --> 00:36:25.000]  因為我們原來服在今世的風俗
[00:36:25.000 --> 00:36:27.000]  空中掌權者的魔鬼
[00:36:27.000 --> 00:36:29.000]  邪靈的影響
[00:36:29.000 --> 00:36:30.000]  還有我們的屍肉
[00:36:30.000 --> 00:36:32.000]  我們屍肉的敗位
[00:36:32.000 --> 00:36:34.000]  所以如果我們隨著肉體
[00:36:34.000 --> 00:36:36.000]  想這樣就這樣
[00:36:36.000 --> 00:36:39.000]  心血來潮就這樣做
