
[00:00:00.000 --> 00:00:04.000]  在港道之仙,我們一起祈禱吧!
[00:23:35.000 --> 00:23:37.000]  我們再看十二節
[00:23:37.000 --> 00:23:41.000]  十二節裡面說「照你們進他自己的國」
[00:23:41.000 --> 00:23:46.000]  那個「國」是指神的統治和主權
[00:23:46.000 --> 00:23:53.000]  這裡的意思不是貼薩羅尼迦的人要進入神的國度和榮耀
[00:23:53.000 --> 00:23:55.000]  要視乎他的行為
[00:23:55.000 --> 00:24:01.000]  但是這一節的意思其實是配得上神的生活行為
[00:24:01.000 --> 00:24:05.000]  才是神榮耀國度合適的生活行為
[00:24:05.000 --> 00:24:07.000]  所以在這兩節裡面
[00:24:07.000 --> 00:24:13.000]  保羅指出他的童工是怎樣去勸勉鼓勵忠告
[00:24:13.000 --> 00:24:18.000]  貼薩羅尼迦的人要在生活上面取悅上帝
[00:24:18.000 --> 00:24:20.000]  說明第十節
[00:24:20.000 --> 00:24:26.000]  所以他們的信主是要怎樣的聖潔無可指責
[00:24:26.000 --> 00:24:29.000]  所以到了最後十二節裡面
[00:24:29.000 --> 00:24:32.000]  我們要常常去思考
[00:24:32.000 --> 00:24:39.000]  我們的行事是否對得起那位照他進自己的國
[00:24:39.000 --> 00:24:42.000]  得他榮耀的神
[00:24:42.000 --> 00:24:46.000]  我們今天看到保羅他在侍奉上面的態度
[00:24:46.000 --> 00:24:49.000]  即使在大患難的情況
[00:24:49.000 --> 00:24:51.000]  仍然放膽傳福音
[00:24:51.000 --> 00:24:55.000]  為的是做神喜悅的侍奉
[00:24:55.000 --> 00:25:01.000]  又因為願意為著愛神愛人的緣故
[00:25:01.000 --> 00:25:05.000]  他願意放下自己的權利做好的見證
[00:25:05.000 --> 00:25:08.000]  我在讀經文的時候
[00:25:08.000 --> 00:25:13.000]  我都想起我以前教會有一個媽媽
[00:25:13.000 --> 00:25:19.000]  這個媽媽是一個來自國內的神學生的媽媽
[00:25:19.000 --> 00:25:22.000]  因為這個媽媽要照顧她的孫子
[00:25:22.000 --> 00:25:24.000]  所以她來到香港
[00:25:24.000 --> 00:25:27.000]  但是其實都很不容易
[00:25:27.000 --> 00:25:31.000]  一來這個媽媽是一隻字都不識的
[00:25:31.000 --> 00:25:32.000]  本身在鄉下
[00:25:32.000 --> 00:25:34.000]  但是信主之後
[00:25:34.000 --> 00:25:37.000]  她就很努力地看聖經
[00:25:37.000 --> 00:25:40.000]  她熟悉看聖經的程度
[00:25:40.000 --> 00:25:43.000]  她其實所有的字都不識
[00:25:43.000 --> 00:25:46.000]  但是唯獨是所有聖經的中文字她都識
[00:25:46.000 --> 00:25:50.000]  因為她很喜歡親近神
[00:25:50.000 --> 00:25:51.000]  很喜歡看聖經
[00:25:51.000 --> 00:25:53.000]  她又知道自己讀書不多
[00:25:53.000 --> 00:25:56.000]  但是當她來到香港的時候
[00:25:56.000 --> 00:26:00.000]  她縱然是一個陌生的環境
[00:26:00.000 --> 00:26:03.000]  說話因為廣東話不是很伶俐
[00:26:03.000 --> 00:26:05.000]  生活上面都有很大的難處
[00:26:05.000 --> 00:26:08.000]  但是她仍然很熱愛傳福音
[00:26:08.000 --> 00:26:12.000]  她在我以前的教會是活躍的份子
[00:26:12.000 --> 00:26:17.000]  她經常都會傳福音給一些來港的國內學生
[00:26:17.000 --> 00:26:19.000]  又會用自身的經驗
[00:26:19.000 --> 00:26:22.000]  去幫助學生去適應香港的生活
[00:26:22.000 --> 00:26:26.000]  她傳的福音是沒有用花言巧語
[00:26:26.000 --> 00:26:27.000]  真的確實
[00:26:27.000 --> 00:26:31.000]  她其實因為她都知識不多
[00:26:31.000 --> 00:26:36.000]  中文程度都不是很好
[00:26:36.000 --> 00:26:41.000]  但是她就單單憑著那份單純的心去親近人
[00:26:41.000 --> 00:26:45.000]  她說每天都用兩個小時
[00:26:45.000 --> 00:26:49.000]  為自己為別人的事去祈禱
[00:26:49.000 --> 00:26:52.000]  教會的人都當她好像媽媽一樣
[00:26:52.000 --> 00:26:55.000]  很尊敬她很愛護她
[00:26:55.000 --> 00:26:59.000]  她都陪著一班國內的家庭學生
[00:26:59.000 --> 00:27:02.000]  去成長去同行
[00:27:02.000 --> 00:27:05.000]  不過最後她去到一個時候
[00:27:05.000 --> 00:27:08.000]  她就發現自己得了木耆癌症
[00:27:08.000 --> 00:27:10.000]  但是她清醒的時候
[00:27:10.000 --> 00:27:14.000]  她都沒有因為自己的病她要繼續休息
[00:27:14.000 --> 00:27:16.000]  她把握每一個機會
[00:27:16.000 --> 00:27:18.000]  去跟每一個人
[00:27:18.000 --> 00:27:22.000]  醫院房間裏面每一個人去傳福音
[00:27:22.000 --> 00:27:26.000]  即使癌症帶給她去有痛楚
[00:27:26.000 --> 00:27:30.000]  但是因為她真的很想很想很想傳福音
[00:27:30.000 --> 00:27:36.000]  很明白確信她這位神是一個很愛她的神
[00:27:36.000 --> 00:27:40.000]  她都很想將這份愛分享給人
[00:27:40.000 --> 00:27:44.000]  所以她最後的日子裏面都很積極地傳福音
[00:27:44.000 --> 00:27:54.000]  今天這個媽媽對我的一個反思都是
[00:27:54.000 --> 00:28:01.000]  我究竟為神為愛人為傳福音
[00:28:01.000 --> 00:28:05.000]  究竟我可以去到幾盡呢
[00:28:05.000 --> 00:28:08.000]  來到2023年
[00:28:08.000 --> 00:28:12.000]  我們都過了現在是第15天
[00:28:12.000 --> 00:28:16.000]  我想我們每年都可能新年都有一些立志
[00:28:16.000 --> 00:28:18.000]  不知道當中的立志
[00:28:18.000 --> 00:28:21.000]  會不會有一些都是回應主因呢
[00:28:21.000 --> 00:28:24.000]  會不會有一些行動呢
[00:28:24.000 --> 00:28:28.000]  願意保留今天的侍奉態度
[00:28:28.000 --> 00:28:32.000]  可以激勵我們去回應主因的立志
[00:28:32.000 --> 00:28:34.000]  另外就是在傳福音
[00:28:34.000 --> 00:28:37.000]  在我們的侍奉上面
[00:28:37.000 --> 00:28:41.000]  有沒有一些是覺得很難放棄自己的權利呢
[00:28:41.000 --> 00:28:45.000]  阻礙到我們去傳福音或者侍奉呢
[00:28:45.000 --> 00:28:51.000]  我們以下有一點時間我們一起去想
[00:28:51.000 --> 00:28:55.000]  可能在經文裏面一些想法一些默想
[00:28:55.000 --> 00:28:57.000]  之後我會帶領大家去祈禱
[00:28:57.000 --> 00:29:08.000]  親愛的天父
[00:29:08.000 --> 00:29:11.000]  我們多謝你
[00:29:11.000 --> 00:29:17.000]  你的愛帶到我們無以為步
[00:29:17.000 --> 00:29:20.000]  是長富高深
[00:29:20.000 --> 00:29:26.000]  我求你讓我們可以每一個都能夠成為
[00:29:26.000 --> 00:29:32.000]  那個立志行事為人對得起你的人
[00:29:32.000 --> 00:29:39.000]  求你讓我們可以很多時候都仰仰以你為先
[00:29:39.000 --> 00:29:42.000]  不是按著人的心意
[00:29:42.000 --> 00:29:46.000]  而是按著你的旨意而行
[00:29:46.000 --> 00:29:50.000]  求你讓我們更加愛你
[00:29:50.000 --> 00:29:53.000]  更加很想去回應你
[00:29:53.000 --> 00:29:57.000]  更加能夠可以傳言奉上
[00:29:57.000 --> 00:30:00.000]  去立志去愛人
[00:30:00.000 --> 00:30:03.000]  亦去侍奉你
[00:30:03.000 --> 00:30:09.000]  多謝你讓我們去感受到這份心恩厚愛
[00:30:09.000 --> 00:30:14.000]  求你讓我們在新的一年裏面
[00:30:14.000 --> 00:30:17.000]  我們的立志裏面有你
[00:30:17.000 --> 00:30:22.000]  是立志去回應你主因的愛
[00:30:22.000 --> 00:30:25.000]  多謝你聽我們禱告奉耶穌
[00:30:25.000 --> 00:30:26.000]  既得聖名之而求
[00:30:26.000 --> 00:30:27.000]  阿們
