
[00:00:00.000 --> 00:00:03.500]  我們過年常常都會講祝福的說話
[00:17:10.220 --> 00:17:12.220]  聖靈所設的果子
[00:17:12.220 --> 00:17:14.220]  Fruit of Spirit
[00:17:14.220 --> 00:17:16.220]  FOS Index
[00:17:16.220 --> 00:17:22.220]  大家反應真好
[00:17:22.220 --> 00:17:24.220]  竟然有人拍掌
[00:17:24.220 --> 00:17:26.220]  我以為我會被人聽到
[00:17:26.220 --> 00:17:30.220]  我們怎樣知道
[00:17:30.220 --> 00:17:32.220]  我們的生命
[00:17:32.220 --> 00:17:34.220]  我們裏面
[00:17:34.220 --> 00:17:36.220]  既然驗血又驗不到
[00:17:36.220 --> 00:17:38.220]  照X-ray又照不到
[00:17:38.220 --> 00:17:40.220]  照MRI都照不到
[00:17:40.220 --> 00:17:42.220]  我們的靈魂狀況
[00:17:42.220 --> 00:17:44.220]  那是要我們
[00:17:44.220 --> 00:17:46.220]  耐性
[00:17:46.220 --> 00:17:48.220]  我們去測驗
[00:17:48.220 --> 00:17:50.220]  我們裏面的心是怎樣
[00:17:50.220 --> 00:17:54.220]  心是怎樣
[00:17:54.220 --> 00:17:56.220]  你的心是充滿愛
[00:17:56.220 --> 00:17:58.220]  還是充滿恨
[00:17:58.220 --> 00:18:02.220]  你的心是充滿喜樂
[00:18:02.220 --> 00:18:04.220]  還是很重
[00:18:04.220 --> 00:18:06.220]  很憂傷
[00:18:06.220 --> 00:18:08.220]  你的心
[00:18:08.220 --> 00:18:10.220]  是很平安
[00:18:10.220 --> 00:18:12.220]  跟人的關係
[00:18:12.220 --> 00:18:14.220]  跟自己的關係
[00:18:14.220 --> 00:18:16.220]  跟神的關係
[00:18:16.220 --> 00:18:18.220]  都很舒服
[00:18:18.220 --> 00:18:20.220]  還是你經常坐立不安
[00:18:20.220 --> 00:18:22.220]  很焦慮
[00:18:22.220 --> 00:18:24.220]  騰來騰去
[00:18:24.220 --> 00:18:26.220]  好像有很多事未做
[00:18:26.220 --> 00:18:28.220]  很多事搞不定
[00:18:28.220 --> 00:18:30.220]  很怕靜
[00:18:30.220 --> 00:18:34.220]  你有沒有忍耐
[00:18:34.220 --> 00:18:36.220]  去面對你現在要面對的困難
[00:18:38.220 --> 00:18:40.220]  那些困難的人和事
[00:18:40.220 --> 00:18:42.220]  還是你一想起
[00:18:42.220 --> 00:18:44.220]  要上班見到那個人
[00:18:44.220 --> 00:18:46.220]  你就很煩躁
[00:18:46.220 --> 00:18:48.220]  你有沒有恩慈
[00:18:48.220 --> 00:18:50.220]  你對人
[00:18:50.220 --> 00:18:52.220]  有沒有包容
[00:18:52.220 --> 00:18:54.220]  有沒有憐憫
[00:18:54.220 --> 00:18:56.220]  還是你很冷酷
[00:18:56.220 --> 00:18:58.220]  你覺得我自己
[00:18:58.220 --> 00:19:00.220]  已經透不過氣
[00:19:00.220 --> 00:19:02.220]  還要我忍他
[00:19:02.220 --> 00:19:04.220]  還告訴我
[00:19:04.220 --> 00:19:06.220]  人人都有別人的難處
[00:19:06.220 --> 00:19:08.220]  已經夠多
[00:19:08.220 --> 00:19:10.220]  閉嘴
[00:19:10.220 --> 00:19:12.220]  還要我忍
[00:19:12.220 --> 00:19:18.220]  我們是否良善
[00:19:18.220 --> 00:19:20.220]  還是人家經常說
[00:19:20.220 --> 00:19:22.220]  媽媽你很兇
[00:19:22.220 --> 00:19:24.220]  爸爸你很兇
[00:19:24.220 --> 00:19:26.220]  你的下屬老闆你很兇
[00:19:26.220 --> 00:19:28.220]  通常人家不會告訴你的
[00:19:28.220 --> 00:19:30.220]  不過你在廚房聽到
[00:19:30.220 --> 00:19:32.220]  很壞的
[00:19:32.220 --> 00:19:34.220]  聽到人家說自己的壞話
[00:19:34.220 --> 00:19:36.220]  很惡
[00:19:36.220 --> 00:19:38.220]  我們很鮮酸刻薄
[00:19:38.220 --> 00:19:40.220]  我們很
[00:19:40.220 --> 00:19:42.220]  很mean
[00:19:42.220 --> 00:19:44.220]  很mean
[00:19:44.220 --> 00:19:46.220]  我們
[00:19:46.220 --> 00:19:48.220]  有沒有信心
[00:19:48.220 --> 00:19:50.220]  還是我們的生命裏面充滿了很多恐懼
[00:19:50.220 --> 00:19:52.220]  外面可以很惡
[00:19:52.220 --> 00:19:54.220]  但心裏面可以很怯
[00:19:54.220 --> 00:19:56.220]  我們怕
[00:19:56.220 --> 00:19:58.220]  我們的工作沒了
[00:19:58.220 --> 00:20:00.220]  我們怕這樣怕那樣
[00:20:00.220 --> 00:20:02.220]  我們怕將來不知怎樣
[00:20:02.220 --> 00:20:04.220]  或者不敢去
[00:20:04.220 --> 00:20:06.220]  我們很怕
[00:20:06.220 --> 00:20:08.220]  我們的婚姻快不行了
[00:20:08.220 --> 00:20:10.220]  但我們不敢去
[00:20:10.220 --> 00:20:12.220]  連那個
[00:20:12.220 --> 00:20:14.220]  面對面唱情歌
[00:20:14.220 --> 00:20:16.220]  我都不敢去
[00:20:16.220 --> 00:20:18.220]  我怕去了之後
[00:20:18.220 --> 00:20:20.220]  不知道有什麼爆了出來
[00:20:20.220 --> 00:20:22.220]  我們是否溫柔
[00:20:22.220 --> 00:20:24.220]  還是我們是暴躁
[00:20:24.220 --> 00:20:26.220]  我們有沒有
[00:20:26.220 --> 00:20:28.220]  自控的能力
[00:20:28.220 --> 00:20:30.220]  我們有沒有節制
[00:20:30.220 --> 00:20:32.220]  還是我們經常情緒失控
[00:20:32.220 --> 00:20:34.220]  我們經常
[00:20:34.220 --> 00:20:36.220]  花錢失控
[00:20:36.220 --> 00:20:38.220]  我們經常飲食失控
[00:20:38.220 --> 00:20:40.220]  不應該吃那些東西
[00:20:40.220 --> 00:20:42.220]  拼命吃
[00:20:42.220 --> 00:20:44.220]  拼命飲
[00:20:44.220 --> 00:20:46.220]  不應該做的事
[00:20:46.220 --> 00:20:48.220]  我們知道不應該做的
[00:20:48.220 --> 00:20:50.220]  應該放下手機
[00:20:50.220 --> 00:20:52.220]  不要再打了
[00:20:52.220 --> 00:20:54.220]  但我們失控
[00:20:54.220 --> 00:20:56.220]  我們沒有了自制的能力
[00:20:58.220 --> 00:21:00.220]  FOS Index
[00:21:00.220 --> 00:21:02.220]  留意
[00:21:02.220 --> 00:21:04.220]  我不是說人生裏面
[00:21:04.220 --> 00:21:06.220]  不會有
[00:21:06.220 --> 00:21:08.220]  憂傷的時候
[00:21:08.220 --> 00:21:10.220]  有的,你家裏有人去世了
[00:21:10.220 --> 00:21:12.220]  難道你哈哈哈哈
[00:21:12.220 --> 00:21:14.220]  我是一個很好的基督徒
[00:21:14.220 --> 00:21:16.220]  我上上起下笑
[00:21:16.220 --> 00:21:18.220]  不是
[00:21:18.220 --> 00:21:20.220]  聖經裏面說
[00:21:20.220 --> 00:21:22.220]  哭有時笑有時
[00:21:22.220 --> 00:21:24.220]  但是如果
[00:21:24.220 --> 00:21:26.220]  那種情緒
[00:21:26.220 --> 00:21:28.220]  是長期的
[00:21:28.220 --> 00:21:30.220]  過份的
[00:21:30.220 --> 00:21:32.220]  那個負面情緒
[00:21:32.220 --> 00:21:34.220]  是長期過份的
[00:21:34.220 --> 00:21:36.220]  控制著你的生命
[00:21:36.220 --> 00:21:38.220]  控制著你的日常
[00:21:38.220 --> 00:21:42.220]  那
[00:21:42.220 --> 00:21:44.220]  你的靈魂就不會出現問題
[00:21:44.220 --> 00:21:46.220]  不是很豐盛
[00:21:46.220 --> 00:21:48.220]  人會怕的
[00:21:48.220 --> 00:21:50.220]  明天考試怕不怕
[00:21:50.220 --> 00:21:52.220]  考車牌,多怕
[00:21:52.220 --> 00:21:54.220]  那是不是你靈魂出現問題
[00:21:54.220 --> 00:21:56.220]  不是
[00:21:56.220 --> 00:21:58.220]  不過
[00:21:58.220 --> 00:22:00.220]  如果那種怕怕到
[00:22:00.220 --> 00:22:02.220]  三日睡不著,四日吃不下
[00:22:02.220 --> 00:22:04.220]  那就是過份
[00:22:04.220 --> 00:22:06.220]  原來我的生命
[00:22:06.220 --> 00:22:08.220]  是有一種很大的
[00:22:08.220 --> 00:22:10.220]  焦慮在
[00:22:10.220 --> 00:22:12.220]  影響著我和人
[00:22:12.220 --> 00:22:14.220]  對事的關係
[00:22:14.220 --> 00:22:16.220]  那樣的監察
[00:22:16.220 --> 00:22:18.220]  是你自己
[00:22:18.220 --> 00:22:20.220]  自治
[00:22:20.220 --> 00:22:22.220]  你的靈魂
[00:22:22.220 --> 00:22:24.220]  豐不豐盛
[00:22:24.220 --> 00:22:26.220]  如果是這樣
[00:22:26.220 --> 00:22:28.220]  我們的健康
[00:22:28.220 --> 00:22:30.220]  和我們的靈魂
[00:22:30.220 --> 00:22:32.220]  豐不豐盛
[00:22:32.220 --> 00:22:34.220]  扯不扯得上關係呢
[00:22:34.220 --> 00:22:36.220]  扯得上的,這個很容易明白
[00:22:36.220 --> 00:22:38.220]  所以先說
[00:22:38.220 --> 00:22:40.220]  大家都知道的,這句金句
[00:22:40.220 --> 00:22:42.220]  大家都讀過的,你又讀一次給我聽
[00:22:42.220 --> 00:22:44.220]  1,2,3
[00:22:44.220 --> 00:22:50.220]  開心就藥都不用吃
[00:22:50.220 --> 00:22:52.220]  憂傷
[00:22:52.220 --> 00:22:54.220]  可以入骨
[00:22:54.220 --> 00:22:56.220]  你這樣不開心
[00:22:56.220 --> 00:22:58.220]  你表面可以笑
[00:22:58.220 --> 00:23:00.220]  你裡面
[00:23:00.220 --> 00:23:02.220]  一直在哭
[00:23:02.220 --> 00:23:08.220]  聖經這樣說
[00:23:08.220 --> 00:23:10.220]  有沒有科學根據的
[00:23:10.220 --> 00:23:14.220]  有的,有醫學根據的
[00:23:14.220 --> 00:23:16.220]  宋醫西醫
[00:23:16.220 --> 00:23:18.220]  都是這樣說
[00:23:18.220 --> 00:23:20.220]  看書
[00:23:20.220 --> 00:23:22.220]  有樣東西叫
[00:23:22.220 --> 00:23:24.220]  七,我要看,因為不熟
[00:23:24.220 --> 00:23:26.220]  七情內傷
[00:23:26.220 --> 00:23:28.220]  中醫說的
[00:23:28.220 --> 00:23:30.220]  七種的情緒
[00:23:30.220 --> 00:23:32.220]  如果過度
[00:23:32.220 --> 00:23:34.220]  過分的傷
[00:23:34.220 --> 00:23:36.220]  過分的興奮
[00:23:36.220 --> 00:23:38.220]  過分的擔憂
[00:23:38.220 --> 00:23:40.220]  過分的憤怒
[00:23:40.220 --> 00:23:42.220]  如果過分
[00:23:42.220 --> 00:23:44.220]  這麼大
[00:23:44.220 --> 00:23:46.220]  很持久,不斷這樣的話
[00:23:46.220 --> 00:23:48.220]  就會傷及
[00:23:48.220 --> 00:23:50.220]  我們的內臟
[00:23:50.220 --> 00:23:52.220]  傷及我們的氣血
[00:23:52.220 --> 00:23:54.220]  根據中醫
[00:23:54.220 --> 00:23:56.220]  憤怒就會傷肝
[00:23:56.220 --> 00:23:58.220]  你抱喜
[00:23:58.220 --> 00:24:00.220]  原來開心
[00:24:00.220 --> 00:24:02.220]  在中醫來說是有問題的
[00:24:02.220 --> 00:24:04.220]  就會傷心
[00:24:04.220 --> 00:24:06.220]  你太過興奮
[00:24:06.220 --> 00:24:08.220]  很多人就在那裡出事
[00:24:08.220 --> 00:24:10.220]  是不是
[00:24:10.220 --> 00:24:12.220]  然後他又說
[00:24:12.220 --> 00:24:14.220]  你過分的思慮
[00:24:14.220 --> 00:24:16.220]  就會傷你的脾臟
[00:24:16.220 --> 00:24:18.220]  你過分的悲哀
[00:24:18.220 --> 00:24:20.220]  就會傷你的肺
[00:24:20.220 --> 00:24:22.220]  你過分的恐懼
[00:24:22.220 --> 00:24:24.220]  就會傷你的腎
[00:24:24.220 --> 00:24:26.220]  不是我說的,是中醫說的
[00:24:26.220 --> 00:24:28.220]  你說
[00:24:28.220 --> 00:24:30.220]  我相信西醫,西醫都是這樣說
[00:24:30.220 --> 00:24:32.220]  西醫說
[00:24:32.220 --> 00:24:34.220]  超過70%的病
[00:24:34.220 --> 00:24:36.220]  是由情緒引起的
[00:24:36.220 --> 00:24:38.220]  你裡面的
[00:24:38.220 --> 00:24:40.220]  壞情緒
[00:24:40.220 --> 00:24:42.220]  你的緊張
[00:24:42.220 --> 00:24:44.220]  你的不安
[00:24:44.220 --> 00:24:46.220]  你的睡不著,你的憂慮
[00:24:46.220 --> 00:24:48.220]  是會引起
[00:24:48.220 --> 00:24:50.220]  很多疾病
[00:24:50.220 --> 00:24:52.220]  當然第一樣引起的就是情緒病
[00:24:52.220 --> 00:24:54.220]  抑鬱
[00:24:54.220 --> 00:24:56.220]  焦慮
[00:24:56.220 --> 00:24:58.220]  會引起腸胃病
[00:24:58.220 --> 00:25:00.220]  你會胃潰瘍
[00:25:00.220 --> 00:25:02.220]  你會搶耳機
[00:25:02.220 --> 00:25:04.220]  一緊張就要衝去廁所
[00:25:04.220 --> 00:25:06.220]  你會有心臟病
[00:25:06.220 --> 00:25:08.220]  你的血壓會飆升
[00:25:08.220 --> 00:25:10.220]  你會心肌緊塞
[00:25:10.220 --> 00:25:12.220]  心肌緊塞
[00:25:12.220 --> 00:25:16.220]  你的
[00:25:16.220 --> 00:25:18.220]  免疫力
[00:25:18.220 --> 00:25:20.220]  會降低
[00:25:20.220 --> 00:25:22.220]  因為你的情緒不好
[00:25:22.220 --> 00:25:24.220]  所以你就會經常感冒
[00:25:24.220 --> 00:25:26.220]  不會的
[00:25:26.220 --> 00:25:28.220]  剛好那個一刻
[00:25:28.220 --> 00:25:30.220]  你又來過
[00:25:30.220 --> 00:25:32.220]  你的免疫力
[00:25:32.220 --> 00:25:34.220]  影響
[00:25:34.220 --> 00:25:36.220]  你的敏感,你的濕疹
[00:25:36.220 --> 00:25:38.220]  很多的病
[00:25:38.220 --> 00:25:40.220]  都是由情緒
[00:25:40.220 --> 00:25:42.220]  引起
[00:25:42.220 --> 00:25:44.220]  所以
[00:25:44.220 --> 00:25:46.220]  聖經的話語是對的
[00:25:46.220 --> 00:25:48.220]  你有
[00:25:48.220 --> 00:25:50.220]  輕盛的靈魂
[00:25:50.220 --> 00:25:52.220]  你就有
[00:25:52.220 --> 00:25:54.220]  強健的身體
[00:25:54.220 --> 00:25:56.220]  我想這個
[00:25:56.220 --> 00:25:58.220]  大家都不需要
[00:25:58.220 --> 00:26:00.220]  多
[00:26:00.220 --> 00:26:02.220]  講解
[00:26:02.220 --> 00:26:04.220]  我想醫學上
[00:26:04.220 --> 00:26:06.220]  大家上那麼多YouTube
[00:26:06.220 --> 00:26:08.220]  不過再證實一次
[00:26:08.220 --> 00:26:10.220]  聖經說的話
[00:26:10.220 --> 00:26:12.220]  幾千年前說的話
[00:26:12.220 --> 00:26:14.220]  是對的
[00:26:14.220 --> 00:26:16.220]  我們來到下一個點
[00:26:16.220 --> 00:26:18.220]  究竟
[00:26:18.220 --> 00:26:20.220]  靈魂輕盛
[00:26:20.220 --> 00:26:22.220]  跟我們
[00:26:22.220 --> 00:26:24.220]  凡事輕盛
[00:26:24.220 --> 00:26:26.220]  有什麼影響
[00:26:26.220 --> 00:26:28.220]  是不是真的我靈魂輕盛
[00:26:28.220 --> 00:26:30.220]  我就會凡事輕盛
[00:26:30.220 --> 00:26:32.220]  我們來看看這個人
[00:26:32.220 --> 00:26:34.220]  這個人
[00:26:34.220 --> 00:26:36.220]  怎樣
[00:26:36.220 --> 00:26:38.220]  你覺得他怎樣
[00:26:38.220 --> 00:26:42.220]  開心嗎
[00:26:42.220 --> 00:26:44.220]  不開心
[00:26:44.220 --> 00:26:46.220]  很辛苦
[00:26:46.220 --> 00:26:48.220]  做人很辛苦
[00:26:48.220 --> 00:26:50.220]  四方八面的壓力
[00:26:50.220 --> 00:26:54.220]  又怕沒了工作
[00:26:54.220 --> 00:26:56.220]  有工作又要做到很晚
[00:26:56.220 --> 00:26:58.220]  又要交租
[00:26:58.220 --> 00:27:00.220]  媽媽又病了
[00:27:00.220 --> 00:27:02.220]  老婆又跟你吵架
[00:27:02.220 --> 00:27:04.220]  上司又不喜歡你
[00:27:04.220 --> 00:27:06.220]  下屬又罵你
[00:27:06.220 --> 00:27:08.220]  又不聽你的話
[00:27:08.220 --> 00:27:10.220]  回教會
[00:27:10.220 --> 00:27:12.220]  組長又不理你
[00:27:12.220 --> 00:27:18.220]  凱哲臣都不理你
[00:27:18.220 --> 00:27:20.220]  OK
[00:27:20.220 --> 00:27:22.220]  你的子女長大了
[00:27:22.220 --> 00:27:24.220]  本來是你的小棉袄
[00:27:24.220 --> 00:27:26.220]  現在就一言九鼎
[00:27:26.220 --> 00:27:28.220]  頂你
[00:27:30.220 --> 00:27:32.220]  簡直是
[00:27:32.220 --> 00:27:34.220]  諸事不順
[00:27:34.220 --> 00:27:36.220]  小人當道
[00:27:36.220 --> 00:27:40.220]  是非前身
[00:27:40.220 --> 00:27:42.220]  入不敷支
[00:27:42.220 --> 00:27:44.220]  得不到壓力嗎
[00:27:44.220 --> 00:27:46.220]  為什麼你這麼開心
[00:27:46.220 --> 00:27:48.220]  見到一個這麼慘的人
[00:27:48.220 --> 00:27:50.220]  你們快點照照自己有沒有恩慈
[00:27:50.220 --> 00:27:54.220]  就是在想那個是你自己
[00:27:58.220 --> 00:28:00.220]  我們覺得很辛苦
[00:28:00.220 --> 00:28:04.220]  年近衰晚
[00:28:04.220 --> 00:28:08.220]  YouTube就會上一些
[00:28:08.220 --> 00:28:10.220]  你今年流年好不好
[00:28:10.220 --> 00:28:14.220]  你的命
[00:28:14.220 --> 00:28:16.220]  犯太衰
[00:28:16.220 --> 00:28:18.220]  你改一下
[00:28:18.220 --> 00:28:20.220]  你的風水不好
[00:28:20.220 --> 00:28:22.220]  你改一下
[00:28:22.220 --> 00:28:24.220]  你說阿姨我們信耶穌
[00:28:24.220 --> 00:28:26.220]  我們不想這些
[00:28:26.220 --> 00:28:28.220]  真的
[00:28:28.220 --> 00:28:30.220]  你心裡有沒有說過
[00:28:30.220 --> 00:28:32.220]  我的命很苦
[00:28:32.220 --> 00:28:36.220]  我不明白
[00:28:36.220 --> 00:28:38.220]  為什麼我見到一個壞人
[00:28:38.220 --> 00:28:40.220]  拍完一次拖
[00:28:40.220 --> 00:28:42.220]  說了被人辜負
[00:28:42.220 --> 00:28:44.220]  第2個第3個第4個
[00:28:44.220 --> 00:28:46.220]  都是這樣非我
[00:28:46.220 --> 00:28:48.220]  有沒有搞錯
[00:28:48.220 --> 00:28:50.220]  我的命好不好
[00:28:50.220 --> 00:28:52.220]  我真的好不幸
[00:28:54.220 --> 00:28:56.220]  求你讓我凡事興盛
[00:28:56.220 --> 00:28:58.220]  求你讓我每一件事都順順利利
[00:28:58.220 --> 00:29:00.220]  不要讓我頭頭碰著黑
[00:29:00.220 --> 00:29:06.220]  人最大的問題
[00:29:06.220 --> 00:29:08.220]  就是覺得他的問題
[00:29:08.220 --> 00:29:10.220]  是由那些東西來的
[00:29:10.220 --> 00:29:14.220]  聖經上告訴我們
[00:29:14.220 --> 00:29:16.220]  我們的問題
[00:29:16.220 --> 00:29:18.220]  是為什麼不興盛
[00:29:18.220 --> 00:29:22.220]  是我們的心的問題
[00:29:24.220 --> 00:29:26.220]  阿姨你覺得教會不好
[00:29:26.220 --> 00:29:28.220]  沒有了這間教會
[00:29:28.220 --> 00:29:30.220]  我去過第2間我就好了
[00:29:30.220 --> 00:29:32.220]  那你就算了
[00:29:32.220 --> 00:29:34.220]  去到第2間
[00:29:34.220 --> 00:29:36.220]  又是這樣
[00:29:36.220 --> 00:29:38.220]  又有很多東西讓我看不順眼
[00:29:38.220 --> 00:29:40.220]  我就去第3間
[00:29:40.220 --> 00:29:42.220]  結果都是這樣
[00:29:42.220 --> 00:29:44.220]  初時都不錯
[00:29:44.220 --> 00:29:46.220]  為什麼後來這樣
[00:29:46.220 --> 00:29:48.220]  你知道為什麼嗎
[00:29:48.220 --> 00:29:50.220]  因為你去了
[00:29:50.220 --> 00:29:52.220]  搞到人家這樣
[00:29:54.220 --> 00:29:56.220]  你見到
[00:29:56.220 --> 00:29:58.220]  我老公真是壞
[00:29:58.220 --> 00:30:00.220]  不愛他離婚
[00:30:00.220 --> 00:30:02.220]  嫁過第2個
[00:30:02.220 --> 00:30:04.220]  這次學聰明了
[00:30:04.220 --> 00:30:06.220]  又嫁過
[00:30:06.220 --> 00:30:08.220]  伊利沙伯泰來漂亮嗎
[00:30:08.220 --> 00:30:10.220]  有沒有錢
[00:30:10.220 --> 00:30:12.220]  嫁了多少次
[00:30:12.220 --> 00:30:14.220]  8次
[00:30:14.220 --> 00:30:16.220]  真是多謝
[00:30:16.220 --> 00:30:18.220]  我忘了他嫁了多少次
[00:30:18.220 --> 00:30:20.220]  太多次了
[00:30:20.220 --> 00:30:22.220]  厲害
[00:30:22.220 --> 00:30:24.220]  為什麼
[00:30:24.220 --> 00:30:26.220]  他以為他婚姻的問題
[00:30:26.220 --> 00:30:28.220]  是他老公的問題
[00:30:28.220 --> 00:30:30.220]  他以為是他自己不幸
[00:30:30.220 --> 00:30:34.220]  他每次見到工作都和人吵架
[00:30:34.220 --> 00:30:36.220]  每個人都針對他
[00:30:36.220 --> 00:30:38.220]  他以為那些是
[00:30:38.220 --> 00:30:40.220]  他們的問題
[00:30:40.220 --> 00:30:42.220]  所以我們祈禱是怎樣
[00:30:42.220 --> 00:30:44.220]  求你叫我興盛
[00:30:44.220 --> 00:30:46.220]  叫我順利
[00:30:46.220 --> 00:30:48.220]  叫那些小人離開我
[00:30:48.220 --> 00:30:50.220]  叫我碰見好的上司
[00:30:50.220 --> 00:30:52.220]  叫我碰見好的下屬
[00:30:52.220 --> 00:30:54.220]  我們以為
[00:30:54.220 --> 00:30:56.220]  我們生命很多的不順利
[00:30:56.220 --> 00:30:58.220]  是因為什麼
[00:30:58.220 --> 00:31:00.220]  是因為姦會
[00:31:00.220 --> 00:31:02.220]  公司 老公 家人
[00:31:02.220 --> 00:31:04.220]  爸爸 媽媽
[00:31:04.220 --> 00:31:06.220]  是他們的問題
[00:31:06.220 --> 00:31:12.220]  於是我們覺得
[00:31:12.220 --> 00:31:14.220]  我們的命不好
[00:31:14.220 --> 00:31:16.220]  我們的運氣不好
[00:31:16.220 --> 00:31:18.220]  很多人
[00:31:18.220 --> 00:31:20.220]  未信耶穌的
[00:31:20.220 --> 00:31:22.220]  他們都覺得風水不好
[00:31:22.220 --> 00:31:26.220]  我就做一些事
[00:31:26.220 --> 00:31:28.220]  讓自己安樂一點
[00:31:28.220 --> 00:31:30.220]  對不起
[00:31:30.220 --> 00:31:34.220]  聖經反過來對我們說
[00:31:34.220 --> 00:31:36.220]  當我們裏面
[00:31:36.220 --> 00:31:38.220]  興盛
[00:31:38.220 --> 00:31:40.220]  我們外面
[00:31:40.220 --> 00:31:42.220]  就會興盛
[00:31:42.220 --> 00:31:44.220]  看看這兩個
[00:31:44.220 --> 00:31:46.220]  圖片
[00:31:46.220 --> 00:31:48.220]  就是一個很漂亮的花園
[00:31:48.220 --> 00:31:50.220]  鳥語花香
[00:31:50.220 --> 00:31:54.220]  那個是我們心靈的花園
[00:31:54.220 --> 00:31:56.220]  你心靈的花園
[00:31:56.220 --> 00:31:58.220]  聖經裏面說
[00:31:58.220 --> 00:32:00.220]  如果是很漂亮
[00:32:00.220 --> 00:32:02.220]  很整齊
[00:32:02.220 --> 00:32:04.220]  很茂盛
[00:32:04.220 --> 00:32:06.220]  這樣
[00:32:06.220 --> 00:32:08.220]  你就會道路行通
[00:32:08.220 --> 00:32:12.220]  是因為你裏面的心力
[00:32:12.220 --> 00:32:14.220]  改變了外面的環境
[00:32:14.220 --> 00:32:16.220]  相反
[00:32:16.220 --> 00:32:18.220]  如果你的心靈是
[00:32:18.220 --> 00:32:20.220]  雜草叢生
[00:32:20.220 --> 00:32:22.220]  又沒有人淋水
[00:32:22.220 --> 00:32:24.220]  你又不修護它
[00:32:24.220 --> 00:32:26.220]  破破爛爛
[00:32:26.220 --> 00:32:28.220]  你不理它
[00:32:28.220 --> 00:32:30.220]  你的生命
[00:32:30.220 --> 00:32:32.220]  就這樣
[00:32:32.220 --> 00:32:34.220]  如果你的生命
[00:32:34.220 --> 00:32:36.220]  是鳥語花香
[00:32:36.220 --> 00:32:38.220]  你就可以
[00:32:38.220 --> 00:32:40.220]  站直
[00:32:40.220 --> 00:32:42.220]  給兩隻拇指
[00:32:42.220 --> 00:32:44.220]  祝福到你自己
[00:32:44.220 --> 00:32:46.220]  而這個祝福
[00:32:46.220 --> 00:32:48.220]  就會帶去你的家
[00:32:48.220 --> 00:32:50.220]  帶去你的公司
[00:32:50.220 --> 00:32:52.220]  帶去你的教會
[00:32:52.220 --> 00:32:54.220]  帶去你的社會
[00:32:54.220 --> 00:32:56.220]  帶去你周圍的人
[00:32:56.220 --> 00:32:58.220]  因為
[00:32:58.220 --> 00:33:00.220]  因為什麼?
[00:33:00.220 --> 00:33:02.220]  因為我們的心靈
[00:33:02.220 --> 00:33:04.220]  豐盛
[00:33:04.220 --> 00:33:06.220]  老實說
[00:33:06.220 --> 00:33:08.220]  我們這裏坐在這裏
[00:33:08.220 --> 00:33:10.220]  每一個人
[00:33:10.220 --> 00:33:12.220]  生老病死
[00:33:12.220 --> 00:33:14.220]  每一個人都經歷過挫折
[00:33:14.220 --> 00:33:16.220]  每一個人生命裏面
[00:33:16.220 --> 00:33:18.220]  總被人欺騙過
[00:33:18.220 --> 00:33:20.220]  被人辜負過
[00:33:20.220 --> 00:33:22.220]  有人令我們失望過
[00:33:22.220 --> 00:33:24.220]  但是
[00:33:24.220 --> 00:33:26.220]  當我們心靈豐盛的時候
[00:33:26.220 --> 00:33:28.220]  我們會有那個韌力
[00:33:28.220 --> 00:33:30.220]  有那個信心
[00:33:30.220 --> 00:33:32.220]  和盼望
[00:33:32.220 --> 00:33:34.220]  去將
[00:33:34.220 --> 00:33:36.220]  那些不好的東西
[00:33:36.220 --> 00:33:38.220]  轉化成我們生命的智慧
[00:33:38.220 --> 00:33:40.220]  轉化成
[00:33:40.220 --> 00:33:42.220]  我們生命的力量
[00:33:42.220 --> 00:33:44.220]  相反
[00:33:44.220 --> 00:33:46.220]  同樣
[00:33:46.220 --> 00:33:48.220]  有很多人
[00:33:48.220 --> 00:33:50.220]  受了傷之後
[00:33:50.220 --> 00:33:52.220]  就不知道為什麼黑化了
[00:33:52.220 --> 00:33:54.220]  在他裏面有很多痕
[00:33:54.220 --> 00:33:56.220]  很多的怨
[00:33:56.220 --> 00:33:58.220]  令到
[00:33:58.220 --> 00:34:00.220]  我們的心靈不豐盛
[00:34:00.220 --> 00:34:04.220]  接著
[00:34:04.220 --> 00:34:06.220]  這幅圖片
[00:34:06.220 --> 00:34:08.220]  有多少人
[00:34:08.220 --> 00:34:10.220]  問一些這樣的問題
[00:34:10.220 --> 00:34:12.220]  明知我騙你的
[00:34:12.220 --> 00:34:14.220]  不是四個人
[00:34:14.220 --> 00:34:16.220]  其實這個是一個人
[00:34:16.220 --> 00:34:18.220]  是我們
[00:34:18.220 --> 00:34:20.220]  這幅圖
[00:34:20.220 --> 00:34:22.220]  代表什麼呢
[00:34:22.220 --> 00:34:24.220]  我們人生的生命裏面分開很多部分
[00:34:24.220 --> 00:34:26.220]  不是兩部分
[00:34:26.220 --> 00:34:28.220]  外面和裏面
[00:34:28.220 --> 00:34:30.220]  我分了四部分
[00:34:30.220 --> 00:34:32.220]  第一個部分就是我們的身體
[00:34:32.220 --> 00:34:34.220]  一個
[00:34:34.220 --> 00:34:36.220]  完美的組合
[00:34:36.220 --> 00:34:38.220]  就是我們的身體
[00:34:38.220 --> 00:34:40.220]  是跟著我們的魂
[00:34:40.220 --> 00:34:42.220]  我的魂是跟著我的靈
[00:34:42.220 --> 00:34:44.220]  是走的
[00:34:44.220 --> 00:34:46.220]  最先那個是什麼
